DLiP-ID,C005JG
AATSC3p,-0.011633558011185834
AATSC3s,0.6273002839544427
AATSC3v,0.2881311380192519
AATSC4Z,-1.9101679082005472
AATSC4c,3.480101117639632e-05
AATSC4d,0.06012896249166883
AATSC4i,-0.0761315966895697
AATSC4m,-9.30742468918372
AATSC4p,-0.001310086244004873
AATSC4s,-0.7652949532853619
AATSC4v,-3.5304748351965727
AATSC5Z,-0.4137019258374578
AATSC5c,-3.207467642109656e-05
AATSC5d,0.05060347500545482
AATSC5i,0.3935166297828599
AATSC5m,-2.0395806363001103
AATSC5p,0.03054098510605403
AATSC5s,-0.3186126176050409
AATSC5v,2.667961844912879
AATSC6Z,-0.843600116508625
AATSC6c,-0.0008132175808475006
AATSC6d,-0.09077316418007056
AATSC6i,-0.1370623081066872
AATSC6m,-3.9788322658221014
AATSC6p,-0.019544056038506813
AATSC6s,-0.011325544316229069
AATSC6v,-3.884173615252263
AATSC7Z,-1.594379712571239
AATSC7c,0.0012157200710134802
AATSC7d,-0.1083646836583825
AATSC7i,-0.062221413194860076
AATSC7m,-6.995266223685507
AATSC7p,-0.03631286152099481
AATSC7s,-0.05581562261425053
AATSC7v,-4.315739775857099
AATSC8Z,-1.1731839388431915
AATSC8c,-0.0015741201645096856
AATSC8d,-0.04293530194300276
AATSC8i,-0.5252914504734807
AATSC8m,-5.199084464392872
AATSC8p,-0.03930619461611664
AATSC8s,-0.3064415063381548
AATSC8v,-6.4496328230151
ATS0are,368.3080999999999
ATS1are,372.567
ATS2are,646.5475999999999
ATS3are,814.3587999999997
ATS4are,912.9735999999998
ATS5are,828.4296999999998
ATS6are,701.9528
ATS7are,711.8278
ATS8are,741.1409999999998
ATSC0dv,266.083857442348
ATSC0pe,12.050067924528301
ATSC0se,8.066047245283016
ATSC1dv,35.611605553577775
ATSC1pe,-0.969267995728015
ATSC1se,-0.44384761765752756
ATSC2dv,115.34183774376008
ATSC2pe,7.203347454610187
ATSC2se,4.736875942328231
ATSC3dv,27.90237727937975
ATSC3pe,2.863712246351017
ATSC3se,1.6383779540761816
ATSC4dv,-159.6087575649697
ATSC4pe,-7.553187433250249
ATSC4se,-4.706291162691356
ATSC5dv,-57.724496657568906
ATSC5pe,-2.2343702385190434
ATSC5se,-1.2331792153791377
ATSC6dv,-25.712827815355396
ATSC6pe,-0.7342315414738471
ATSC6se,-0.46389686756851906
ATSC7dv,0.6084411217910772
ATSC7pe,0.0558596297614683
ATSC7se,-0.36917287219650197
ATSC8dv,-48.4067877061825
ATSC8pe,-1.7717819508722048
ATSC8se,-1.5861890370238458
AXp-0dv,0.5500516820489754
AXp-1dv,0.31609364655626404
AXp-2dv,0.1747341559049316
AXp-3dv,0.09482454085768899
AXp-4dv,0.050754840317920394
AXp-5dv,0.027719079952278142
AXp-6dv,0.016007101189516156
AXp-7dv,0.00870457153324442
BertzCT,1273.992542422786
ECIndex,853
ETA_eta,28.273182823349718
GATS1dv,0.5219144716552574
GATS1pe,0.623530273017217
GATS1se,0.6333681154477157
GATS2dv,0.6092659690136378
GATS2pe,0.472197920950668
GATS2se,0.5051939219592573
GATS3dv,0.8428698990981337
GATS3pe,0.7210967651321467
GATS3se,0.7612919103911358
GATS4dv,1.2704394967343036
GATS4pe,1.3371255860343263
GATS4se,1.3401957653079624
GATS5dv,1.0657431971172542
GATS5pe,0.9881249346659807
GATS5se,0.962486087916798
GATS6dv,0.8768557926056234
GATS6pe,0.7014527038530033
GATS6se,0.6893463465951845
GATS7dv,0.8451880285132204
GATS7pe,0.6517836984014578
GATS7se,0.6926950198592237
GATS8dv,0.9719927448188238
GATS8pe,0.8506647834065123
GATS8se,0.89604506237478
LogEE_A,4.453812804438211
LogEE_D,209.19037979440898
MATS1dv,0.12666623708149208
MATS1pe,-0.07612761440630711
MATS1se,-0.052078800673681085
MATS2dv,0.2444085276700348
MATS2pe,0.3370488770804775
MATS2se,0.3311153125564503
MATS3dv,0.046314534385948285
MATS3pe,0.1049625819588794
MATS3se,0.08971146680800161
MATS4dv,-0.23903550733248863
MATS4pe,-0.2497842182766425
MATS4se,-0.23251033355964199
MATS5dv,-0.09272477991308857
MATS5pe,-0.07925375124854388
MATS5se,-0.06534609190965175
MATS6dv,-0.04656016365097531
MATS6pe,-0.02935801761136862
MATS6se,-0.027710468149529318
MATS7dv,0.0010918247157827533
MATS7pe,0.0022134078644519984
MATS7se,-0.02185354565987495
MATS8dv,-0.08457826149338299
MATS8pe,-0.06835838543361945
MATS8se,-0.09142504877567215
MAXaaCH,1.485351277084908
MAXaasC,0.4115580120937268
MAXsCH3,0.6498326629779552
MAXsNH2,5.5234176808314235
MAXssNH,3.1445645287435964
MDEC-12,1.3877791641283492
MDEC-13,1.1565997876394922
MDEC-14,1.4142135623730951
MDEC-22,9.068299497022496
MDEC-23,20.422419181226545
MDEC-24,3.044710945399445
MDEC-33,6.830131892397677
MDEC-34,2.5657244186662123
MDEC-44,1.0
MDEN-12,0.6555701697607991
MDEN-22,1.290945263310367
MDEO-11,0.4814111366353723
MINaaCH,0.9389134189946051
MINaasC,-0.41809273375200484
MINsCH3,0.6498326629779552
MINsNH2,5.5234176808314235
MINssNH,3.1445645287435964
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.089285714285715
SM1_Dzi,2.619859570202975
SM1_Dzm,3.1890232508923706
SM1_Dzp,-11.408267956482728
SM1_Dzv,-4.2760066961218754
SddssSe,0
SpAD_Dt,591.4220609314796
SpAbs_A,41.11764770094089
SpAbs_D,418.38075958881814
SpMAD_A,1.2459893242709361
SpMAD_D,12.678204836024788
SpMax_A,2.487274863605717
SpMax_D,209.19037979440898
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,139.47
TpiPC10,9.11875862355025
VAdjMat,6.169925001442312
VE1_DzZ,5.634207689840125
VE1_Dzi,5.6445997553203044
VE1_Dzm,5.634837716154109
VE1_Dzp,5.591246529426894
VE1_Dzv,5.625544899032279
VE2_DzZ,0.17073356635879167
VE2_Dzi,0.17104847743394863
VE2_Dzm,0.17075265806527604
VE2_Dzp,0.1694317130129362
VE2_Dzv,0.1704710575464327
VE3_DzZ,2.922779000903562
VE3_Dzi,2.9246217610484546
VE3_Dzm,2.9228908162866656
VE3_Dzp,2.9151247235220983
VE3_Dzv,2.921240282810304
VR1_DzZ,224.96173128488607
VR1_Dzi,224.43685305330823
VR1_Dzm,224.86555873528422
VR1_Dzp,231.6685363352295
VR1_Dzv,227.27354993024886
VR2_DzZ,6.8170221601480625
VR2_Dzi,6.801116759191158
VR2_Dzm,6.8141078404631585
VR2_Dzp,7.0202586768251365
VR2_Dzv,6.887077270613602
VR3_DzZ,6.609852773032786
VR3_Dzi,6.60751685792964
VR3_Dzm,6.609425175360521
VR3_Dzp,6.639230095848332
VR3_Dzv,6.6200768262169
Xch-3dv,0.28867513459481287
Xch-4dv,0.14433756729740643
Xch-5dv,0.07216878364870322
Xch-6dv,0.13002630114643854
Xch-7dv,0.1728975513611165
Xpc-4dv,3.356497204585188
Xpc-5dv,3.542564804200638
Xpc-6dv,4.192953682221259
Zagreb1,184.0
Zagreb2,221.0
fragCpx,240.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,3
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,2
nBondsM,20
nBondsO,36
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,12
naHRing,3
AATS0are,6.949209433962262
AATS1are,6.652982142857143
AATS2are,6.878165957446807
AATS3are,6.786323333333331
AATS4are,6.864463157894735
AATS5are,6.680884677419353
AATS6are,6.381389090909091
AATS7are,6.412863063063063
AATS8are,6.5012368421052615
AATSC0dv,5.02045014042166
AATSC0pe,0.22735977216091136
AATSC0se,0.15218957066571728
AATSC1dv,0.6359215277424602
AATSC1pe,-0.017308357066571696
AATSC1se,-0.007925850315312993
AATSC2dv,1.2270408270612774
AATSC2pe,0.07663135590010837
AATSC2se,0.05039229725881097
AATSC3dv,0.2325198106614979
AATSC3pe,0.023864268719591807
AATSC3se,0.013653149617301514
AATSC4dv,-1.2000658463531555
AATSC4pe,-0.05679088295676879
AATSC4se,-0.03538564783978463
AATSC5dv,-0.4655201343352331
AATSC5pe,-0.018019114826766477
AATSC5se,-0.009944993672412401
AATSC6dv,-0.2337529801395945
AATSC6pe,-0.006674832195216792
AATSC6se,-0.0042172442506229
AATSC7dv,0.005481451547667363
AATSC7pe,0.0005032399077609757
AATSC7se,-0.003325881731500018
AATSC8dv,-0.42462094479107454
AATSC8pe,-0.01554194693747548
AATSC8se,-0.013913938921261805
AETA_eta,0.8567631158590824
ATSC0are,13.710588679245276
ATSC1are,-1.3270635101459587
ATSC2are,8.305071021715909
ATSC3are,3.0768709149163422
ATSC4are,-8.223860270558903
ATSC5are,-2.286896155215378
ATSC6are,-0.7073878248487117
ATSC7are,0.26091050195798093
ATSC8are,-2.0088096119615586
BCUTZ-1h,16.013013967937095
BCUTZ-1l,5.706040756202778
BCUTc-1h,0.5153039373211546
BCUTc-1l,-0.3817302465093711
BCUTd-1h,4.114766143825087
BCUTd-1l,0.9713734089740623
BCUTi-1h,17.430705777297856
BCUTi-1l,10.311511229888067
BCUTm-1h,32.06648957420214
BCUTm-1l,11.720677413566102
BCUTp-1h,2.9571118635587217
BCUTp-1l,0.5269347670961329
BCUTs-1h,8.007397185275712
BCUTs-1l,0.29612435587769204
BCUTv-1h,24.443298076567586
BCUTv-1l,13.302780256835225
BalabanJ,1.3856628845746055
Diameter,16
ETA_beta,43.75
GATS1are,0.6521799783919737
GATS2are,0.48038643745721243
GATS3are,0.730326530896838
GATS4are,1.3365379294217135
GATS5are,0.9781742764694015
GATS6are,0.6878145088297494
GATS7are,0.6316484488504682
GATS8are,0.8398311127806553
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,295.7110304657398
MATS1are,-0.09160590048213468
MATS2are,0.3415350381144581
MATS3are,0.09911691996215029
MATS4are,-0.23902528751451002
MATS5are,-0.07129261201781519
MATS6are,-0.024859057738699987
MATS7are,0.009086326724312237
MATS8are,-0.0681167147553918
MAXddssS,-3.982652067599308
MAXssCH2,0.8757895823746293
MAXsssCH,0.10891697978548565
MAXssssC,-3.0586093411785944
MINddssS,-3.982652067599308
MINssCH2,0.8757895823746293
MINsssCH,0.10891697978548565
MINssssC,-4.871617266940577
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,2.671601197542179
SM1_Dzse,2.458655470376861
SMR_VSA1,26.695569522194106
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,47.50601405730479
SMR_VSA6,11.050456081168516
SMR_VSA7,54.35534104569281
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,283.599619005314
SpAD_Dzi,311.50090866567365
SpAD_Dzm,283.1179613337672
SpAD_Dzp,382.9423398450979
SpAD_Dzv,358.13777922723995
SpAbs_Dt,591.4220609314798
SpDiam_A,4.966614664311435
SpDiam_D,310.9068232347142
SpMAD_Dt,17.92188063428726
SpMax_Dt,295.7110304657398
SsssssAs,0
VE1_Dzpe,5.643299426532952
VE1_Dzse,5.641900787728819
VE2_Dzpe,0.17100907353130157
VE2_Dzse,0.17096669053723693
VE3_Dzpe,2.9243913676382802
VE3_Dzse,2.924143496305076
VMcGowan,313.75000000000097
VR1_Dzpe,224.32465889948796
VR1_Dzse,224.4746249396986
VR2_Dzpe,6.79771693634812
VR2_Dzse,6.802261361809048
VR3_Dzpe,6.607016841091433
VR3_Dzse,6.6076851400446275
mZagreb1,12.57638888888889
mZagreb2,6.784722222222224
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,3
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.2586903524385901
AATSC1are,-0.023697562681177835
AATSC2are,0.08835181937995648
AATSC3are,0.025640590957636187
AATSC4are,-0.061833535868863934
AATSC5are,-0.018442710929156274
AATSC6are,-0.006430798407715561
AATSC7are,0.002350545062684513
AATSC8are,-0.017621136947031216
AETA_beta,1.3257575757575757
BCUTdv-1h,7.014101220596164
BCUTdv-1l,0.6442255202544391
BCUTpe-1h,4.007193987869068
BCUTpe-1l,2.2476564329779376
BCUTse-1h,4.030662720799224
BCUTse-1l,2.4443451645283503
ETA_alpha,15.190476190476193
ETA_dBeta,0.25
ETA_eta_B,1.0221985753105542
ETA_eta_F,40.32698080766187
ETA_eta_L,7.121049149427236
ETA_eta_R,68.60016363101158
ETA_psi_1,0.489864864864865
LabuteASA,187.19434823069702
LogEE_DzZ,141.5285201697663
LogEE_Dzi,155.82984401678237
LogEE_Dzm,141.29355595741728
LogEE_Dzp,190.0699947637767
LogEE_Dzv,178.93931365313142
PEOE_VSA1,16.15698347600922
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,18.385754026223353
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,50.0972157878507
PEOE_VSA8,29.562430955768107
PEOE_VSA9,10.589411470366237
SM1_Dzare,2.9316231627404874
SpAD_Dzpe,312.8412716609115
SpAD_Dzse,312.78901127813106
SpAbs_DzZ,281.0415895884431
SpAbs_Dzi,309.351277303311
SpAbs_Dzm,280.4717234322999
SpAbs_Dzp,391.60850897002337
SpAbs_Dzv,362.1546340023847
SpDiam_Dt,406.7494218603365
SpMAD_DzZ,8.59392784864588
SpMAD_Dzi,9.439421474717383
SpMAD_Dzm,8.57933216162931
SpMAD_Dzp,11.60431332863933
SpMAD_Dzv,10.852659976583029
SpMax_DzZ,141.5285201697663
SpMax_Dzi,155.82984401678237
SpMax_Dzm,141.29355595741728
SpMax_Dzp,190.0699947637767
SpMax_Dzv,178.93931365313142
VE1_Dzare,5.644208644004432
VE2_Dzare,0.1710366255758919
VE3_Dzare,2.9245524691795177
VR1_Dzare,224.21239075185602
VR2_Dzare,6.794314871268364
VR3_Dzare,6.606516244094758
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4603174603174604
AETA_dBeta,0.007575757575757576
AETA_eta_B,0.03097571440335013
AETA_eta_F,1.222029721444299
AETA_eta_L,0.2157893681644617
AETA_eta_R,2.0787928373033813
BCUTare-1h,4.1245659763234634
BCUTare-1l,2.1943841818426044
ETA_beta_s,21.75
ETA_dPsi_A,0.22413513513513494
ETA_dPsi_B,0.0
ETA_eta_BR,1.366198575310554
ETA_eta_FL,8.270965837635305
ETA_eta_RL,15.392014987062542
LogEE_Dzpe,156.5015934425025
LogEE_Dzse,156.46901035028907
PEOE_VSA10,11.635725555670057
PEOE_VSA11,10.627010789652928
PEOE_VSA12,9.837253136417502
PEOE_VSA13,0.0
SlogP_VSA1,11.050456081168516
SlogP_VSA2,40.69439928860271
SlogP_VSA3,15.43830394740119
SlogP_VSA4,0.0
SlogP_VSA5,25.328831937239638
SlogP_VSA6,58.71333300818283
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,311.29825416115625
SpAbs_Dzpe,310.5181753208667
SpAbs_Dzse,310.63196891688494
SpDiam_DzZ,209.746106664651
SpDiam_Dzi,229.76757118249907
SpDiam_Dzm,209.47389812042178
SpDiam_Dzp,267.0474379914555
SpDiam_Dzv,256.9402135950561
SpMAD_Dzpe,9.480038535179137
SpMAD_Dzse,9.478454887216092
SpMax_Dzpe,156.5015934425025
SpMax_Dzse,156.46901035028907
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6590909090909091
AETA_eta_BR,0.04139995682759255
AETA_eta_FL,0.2506353284131911
AETA_eta_RL,0.4664246965776528
DetourIndex,4756
EState_VSA1,27.17805395654166
EState_VSA2,33.29293783385349
EState_VSA3,12.487188691387619
EState_VSA4,31.30169745753978
EState_VSA5,30.33183534230805
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,20.268724166847957
EState_VSA9,5.733667477162185
ETA_beta_ns,22.0
ETA_shape_p,0.1815047021943573
ETA_shape_x,0.12068965517241378
ETA_shape_y,0.2633228840125391
GhoseFilter,True
LogEE_Dzare,155.73796414611573
SlogP_VSA10,24.80697069869452
SlogP_VSA11,0.0
SpAbs_Dzare,308.7748164104442
SpDiam_Dzpe,230.90770296117563
SpDiam_Dzse,230.7369652611576
SpMAD_Dzare,9.433280429125947
SpMax_Dzare,155.73796414611573
TopoPSA(NO),131.09
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,65.27685201383264
VSA_EState9,35.622466720433344
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6666666666666666
EState_VSA10,26.695569522194106
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0396825396825396
FilterItLogS,-5.9125626941051
SpDiam_Dzare,229.8987321669972
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6982929020664861
ETA_epsilon_2,0.9396825396825396
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.6247619047619035
ETA_epsilon_5,0.8705276705276705
AETA_beta_ns_d,0.030303030303030304
ETA_dEpsilon_A,0.25635741819551916
ETA_dEpsilon_B,0.07353099730458257
ETA_dEpsilon_C,-0.1828264208909366
ETA_dEpsilon_D,0.06915486915486901
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.696969696969697
MDEDescriptor,"0.0,1.3877791641283492,1.1565997876394922,1.4142135623730951,9.068299497022496,20.422419181226545,3.044710945399445,6.830131892397677,2.5657244186662123,1.0,0.4814111366353723,0.0,0.0,0.0,0.6555701697607991,0.0,1.290945263310367,0.0,0.0"
APolDescriptor,62.77285999999998
BCUTDescriptor,"11.99737550235058,31.972072752546346,-0.3761936184202718,0.44139462023465736,3.735118846992093,12.214177675460197"
BPolDescriptor,35.909139999999994
TPSADescriptor,139.47
ALOGPDescriptor,"1.7827000000000006,3.178019290000002,113.6911"
XLogPDescriptor,3.013
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,479.12389532000014
ChiPathDescriptor,"24.01829709012867,15.392014987062542,15.974542493237346,12.536782525051741,8.737496927962628,6.985713658096011,5.180798971645793,3.985411248098067,17.538950697586706,10.266304258659929,8.361808646507896,5.406856902177564,3.2057377338365125,2.1535458877799516,1.3504380839015555,0.878245396205309"
ChiChainDescriptor,"0.2886751345948129,0.20412414523193154,0.0,0.3860827634879543,0.519817389832838,0.2886751345948129,0.14433756729740646,0.0,0.13002630114643854,0.14829515531833026"
AtomCountDescriptor,53
BondCountDescriptor,36
SmallRingDescriptor,"4,3,4,3,1,0,0,3,0,0,0"
ChiClusterDescriptor,"4.383261950252837,0.5610042339640731,2.6627917697953527,1.2105232868024023,1.4414017345685288,0.09490001650648341,0.3618477498283369,0.0734801874764476"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,8,2,2,3,1,0"
ZagrebIndexDescriptor,184.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"66.08422461892917,2.0025522611796718,32.80742162722643,7.462863161777859,14.789549899333647"
FractionalPSADescriptor,0.29109380968538406
WienerNumbersDescriptor,"3325.0,59.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"9.686874204864237,11.48681495898342,15.40711715496478,2.5441884407310833,2.607679651320071,2.813413066327886"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,8,1,0,0,0,7,0,2,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.074074074074073,9.806122448979592,5.713152152350724"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,2080.12
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"47.7571940685832,48.025454022742466,72.02137337939122,79.02497739938316,68.6429087811251"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.8350465025466132,-0.3573759941804286,-0.10338505369889595,-0.02072609177388593,0.009311854862325924"
EccentricConnectivityIndexDescriptor,853
AutocorrelationDescriptorPolarizability,"2377.786664463558,2853.43336220772,4064.991541588478,4398.814413786135,4005.6708237206135"
