DLiP-ID,J000E6
ATSC4p,1.7354363320215525
ATSC4s,-9.02984910836763
ATSC4v,156.51439820784856
ATSC5Z,8.344691358024683
ATSC5c,0.053855726405151946
ATSC5d,-7.166419753086419
ATSC5i,-24.996457561600607
ATSC5m,32.87327277876556
ATSC5p,-2.5514189869767745
ATSC5s,8.409986282578876
ATSC5v,-301.9310417462814
ATSC6Z,-130.28395061728395
ATSC6c,-0.08237090295895026
ATSC6d,0.049382716049382325
ATSC6i,21.29889488074467
ATSC6m,-608.7454248024691
ATSC6p,0.7230083554767781
ATSC6s,-22.323113854595345
ATSC6v,-249.88642303065632
ATSC7Z,-25.736296296296295
ATSC7c,-0.0032852287273823035
ATSC7d,-2.9807407407407402
ATSC7i,-2.709008170503631
ATSC7m,-126.49087841185188
ATSC7p,-1.397905239184
ATSC7s,0.24374485596707926
ATSC7v,-288.4255916641593
ATSC8Z,53.306666666666665
ATSC8c,-0.021833752912877865
ATSC8d,0.4844444444444438
ATSC8i,-7.8215126520747695
ATSC8m,249.84094302666654
ATSC8p,0.08629498082633225
ATSC8s,11.791851851851852
ATSC8v,136.27942110172253
AXp-0d,0.6890161548526089
AXp-1d,0.4352383280643236
AXp-2d,0.28363460437305915
AXp-3d,0.18293102894999103
AXp-4d,0.11739636142548891
AXp-5d,0.07727247945494525
AXp-6d,0.04917682291503518
AXp-7d,0.03209613268864282
GATS1Z,0.7706431831146603
GATS1c,1.5330672362782727
GATS1d,0.7327772963604853
GATS1i,1.3207959934099625
GATS1m,0.7749909922794427
GATS1p,1.0321043858492345
GATS1s,0.5628196145845369
GATS1v,0.9333787826393217
GATS2Z,0.8649801716850284
GATS2c,1.1187261430621367
GATS2d,1.271324465974818
GATS2i,1.0480865723408819
GATS2m,0.8666025551546845
GATS2p,0.9243167455226226
GATS2s,0.5663698362153105
GATS2v,0.9013161514635663
GATS3Z,1.0521112159375132
GATS3c,1.0227398788965683
GATS3d,1.088854819357419
GATS3i,1.2361961831432906
GATS3m,1.054951212108518
GATS3p,1.177164817101055
GATS3s,0.8912246419649917
GATS3v,1.1355169018967117
GATS4Z,1.0799412545526346
GATS4c,1.1535610595915298
GATS4d,1.0476103186241836
GATS4i,0.8567081225108577
GATS4m,1.0734284881045606
GATS4p,0.866107285617691
GATS4s,1.4661683586839593
GATS4v,0.9165829916670128
GATS5Z,0.9398260469144115
GATS5c,1.135399703247462
GATS5d,1.240316552170554
GATS5i,1.1817080473559056
GATS5m,0.9427305040034062
GATS5p,1.11931320499605
GATS5s,0.892717408406305
GATS5v,1.0442589545662473
GATS6Z,1.2266618569846643
GATS6c,1.2721303916955284
GATS6d,0.9285350188602304
GATS6i,0.8408407213580023
GATS6m,1.2165643422832142
GATS6p,0.9173246428095696
GATS6s,1.9823420642959593
GATS6v,0.9952296301108082
GATS7Z,1.0009117023877432
GATS7c,0.8688547268834259
GATS7d,0.9906536271354295
GATS7i,0.9713582096876339
GATS7m,1.0044324098583295
GATS7p,1.0777602220455982
GATS7s,0.8095612999620277
GATS7v,1.0710331812926448
GATS8Z,0.887209228623946
GATS8c,0.7699726281203509
GATS8d,0.9426150587329097
GATS8i,0.9812042363522183
GATS8m,0.8911265967016911
GATS8p,1.000185500645162
GATS8s,0.7111855875290519
GATS8v,0.9811839203108981
MATS1Z,0.062040965487735286
MATS1c,-0.4875505447626984
MATS1d,0.30470103986135166
MATS1i,-0.17990073856306005
MATS1m,0.06135008003942786
MATS1p,-0.03619068428131784
MATS1s,-0.014097350629839356
MATS1v,0.006440518537725747
MATS2Z,0.03937570017663352
MATS2c,0.026256057086191765
MATS2d,-0.08761562715332734
MATS2i,0.0531378808274298
MATS2m,0.03893603450427798
MATS2p,0.041659412072784126
MATS2s,0.0710776191556936
MATS2v,0.037611352623213155
MATS3Z,-0.11218474373601293
MATS3c,-0.013189186659373908
MATS3d,-0.09899513398213572
MATS3i,-0.22547041273685797
MATS3m,-0.11409073620744888
MATS3p,-0.19797466328895844
MATS3s,-0.013509793179777586
MATS3v,-0.16913249852216536
MATS4Z,-0.05127953727675631
MATS4c,0.011389176959330855
MATS4d,-0.05737568324223436
MATS4i,0.13089218446809617
MATS4m,-0.04890033475287899
MATS4p,0.07356020834665762
MATS4s,-0.09143616264701436
MATS4v,0.029750987257121806
MATS5Z,0.014517281905717546
MATS5c,0.04669435510168721
MATS5d,-0.15151072226514373
MATS5i,-0.18888120143876896
MATS5m,0.01195423305723704
MATS5p,-0.13550998441399933
MATS5s,0.10670580159537951
MATS5v,-0.07191344575242037
MATS6Z,-0.2213222710647293
MATS6c,-0.06973735752525916
MATS6d,0.0010194719135487736
MATS6i,0.15715438646680177
MATS6m,-0.21615916390620724
MATS6p,0.037496609086488206
MATS6s,-0.27657102942875983
MATS6v,-0.05811713011587441
MATS7Z,-0.0442404856979871
MATS7c,-0.0028144718666427157
MATS7d,-0.062267888091111646
MATS7i,-0.020226437269670244
MATS7m,-0.04545030373410798
MATS7p,-0.07336113656240781
MATS7s,0.00305581466378301
MATS7v,-0.06787892123133693
MATS8Z,0.09502757178170751
MATS8c,-0.019397866155224697
MATS8d,0.010494896976699388
MATS8i,-0.06056114761910728
MATS8m,0.09309695127128127
MATS8p,0.0046964329059083374
MATS8s,0.15330906429369384
MATS8v,0.033260263590084
MAXaaN,4.722005258383325
MINaaN,4.066769805373562
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.88515202643409
SpAD_D,279.18532731236985
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.7773494295707497
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,752
TMWC10,128.28830008048536
TSRW10,75.54044356133247
VE1_Dt,4.927770858386496
VE2_Dt,0.19711083433545984
VE3_Dt,2.5111774591319627
VR1_Dt,148.23350354603616
VR2_Dt,5.929340141841447
VR3_Dt,5.915079488997523
Xc-3dv,0.7287629933120469
Xc-4dv,0.0
Xc-5dv,0.06739443304107234
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.5249716523768432
Xch-7d,0.69510696082205
Xp-0dv,14.197118355226937
Xp-1dv,8.541172023539994
Xp-2dv,6.473340400111846
Xp-3dv,4.471537525780285
Xp-4dv,3.198115199851805
Xp-5dv,1.957509715693608
Xp-6dv,1.1356366773270465
Xp-7dv,0.7016542823344825
Xpc-4d,3.553398705118313
Xpc-5d,5.302963517983042
Xpc-6d,7.213753850599173
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,48
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,3
nSpiro,0
naRing,3
piPC10,7.17655313039857
AATS0dv,7.288888888888889
AATS0pe,6.125555555555552
AATS0se,7.54084133333333
AATS1dv,7.270833333333333
AATS1pe,6.4346458333333345
AATS1se,7.671115499999995
AATS2dv,5.783132530120482
AATS2pe,6.313881927710843
AATS2se,7.6406891084337305
AATS3dv,3.951923076923077
AATS3pe,6.1225384615384595
AATS3se,7.528550961538461
AATS4dv,3.5865384615384617
AATS4pe,6.108521153846154
AATS4se,7.594004884615385
AATS5dv,4.0120481927710845
AATS5pe,6.111036144578313
AATS5se,7.526377493975903
AATS6dv,3.4705882352941178
AATS6pe,6.205495294117647
AATS6se,7.659601599999997
AATS7dv,3.380952380952381
AATS7pe,5.951953571428571
AATS7se,7.409189523809522
AATS8dv,3.345679012345679
AATS8pe,5.886279012345678
AATS8se,7.373966320987654
AATSC0Z,6.925432098765435
AATSC0c,0.013895987473068283
AATSC0d,0.5698765432098766
AATSC0i,1.5944526877335796
AATSC0m,33.13165516839506
AATSC0p,0.2268466632022223
AATSC0s,0.9495747599451307
AATSC0v,50.584746099599556
AATSC1Z,0.4296604938271605
AATSC1c,-0.006774996262510074
AATSC1d,0.1736419753086419
AATSC1i,-0.28684321612712715
AATSC1m,2.032629696419761
AATSC1p,-0.008209735968222068
AATSC1s,-0.013386488340192043
AATSC1v,0.3257919949806211
AATSC2Z,0.27269373791462154
AATSC2c,0.00036485384036188647
AATSC2d,-0.04993009073330358
AATSC2i,0.08472583690576209
AATSC2m,1.2900152688204702
AATSC2p,0.009450298619677455
AATSC2s,0.06749351314723918
AATSC2v,1.9025607229077452
AATSC3Z,-0.7769278252611586
AATSC3c,-0.00018327677259861915
AATSC3d,-0.05641500474833809
AATSC3i,-0.35950190559268275
AATSC3m,-3.7800149299335213
AATSC3p,-0.04490989176568372
AATSC3s,-0.012828558615595667
AATSC3v,-8.555524494934632
AATSC4Z,-0.3551329534662868
AATSC4c,0.0001582638603554195
AATSC4d,-0.03269705603038936
AATSC4i,0.20870139532847543
AATSC4m,-1.6201490286514721
AATSC4p,0.016686887807899543
AATSC4s,-0.08682547219584259
AATSC4v,1.5049461366139285
AATSC5Z,0.10053845009668293
