DLiP-ID,T002UK
AATSC5m,-42.74261905888889
AATSC5p,-0.041475031386612266
AATSC5s,-0.01896692577351019
AATSC5v,-3.1909216561612244
AATSC6Z,3.466349206349206
AATSC6c,-0.010358375077637386
AATSC6d,0.04952380952380951
AATSC6i,0.5237627842002225
AATSC6m,17.296463785714277
AATSC6p,0.04745317966195994
AATSC6s,-0.7331086289110982
AATSC6v,5.28592487146271
AATSC7Z,6.082777777777777
AATSC7c,0.006803449667494313
AATSC7d,-0.07499999999999998
AATSC7i,0.20778120835538663
AATSC7m,29.95603563194441
AATSC7p,0.10347906370779025
AATSC7s,0.6805067825026672
AATSC7v,14.357538199573629
AATSC8Z,-15.72888888888889
AATSC8c,-0.0009248414087012884
AATSC8d,-0.10722222222222223
AATSC8i,-0.3830294983926578
AATSC8m,-82.97575542592587
AATSC8p,-0.12222022366203619
AATSC8s,-0.009388558654676527
AATSC8v,-19.542432635455864
ATS0are,189.68010000000004
ATS1are,198.00400000000002
ATS2are,307.18999999999994
ATS3are,393.72400000000005
ATS4are,396.50019999999995
ATS5are,311.7309999999999
ATS6are,271.26
ATS7are,236.95999999999995
ATS8are,217.39199999999997
ATSC0dv,113.84892546867854
ATSC0pe,3.4887466666666644
ATSC0se,2.4813574666666662
ATSC1dv,23.350257582685554
ATSC1pe,-0.43498488888889
ATSC1se,-0.2974325155555553
ATSC2dv,2.776796220088386
ATSC2pe,0.8036337777777768
ATSC2se,0.42012860444444405
ATSC3dv,-34.5025941167505
ATSC3pe,0.0918368888888875
ATSC3se,0.227255235555556
ATSC4dv,-0.58671543971955
ATSC4pe,0.09908044444444446
ATSC4se,-0.08984932888888904
ATSC5dv,4.5971040999847546
ATSC5pe,-0.2941311111111113
ATSC5se,-0.3454212444444442
ATSC6dv,-52.86266117969823
ATSC6pe,-1.1188453333333341
ATSC6se,-0.37911631999999884
ATSC7dv,11.903490321597323
ATSC7pe,1.736857777777779
ATSC7se,1.163601244444443
ATSC8dv,-19.01176040237768
ATSC8pe,-0.6971959999999988
ATSC8se,-0.41837322666666665
AXp-0dv,0.6972360802815495
AXp-1dv,0.35588798492655066
AXp-2dv,0.20788488092860896
AXp-3dv,0.11070592079344743
AXp-4dv,0.07034260895390203
AXp-5dv,0.029558640374674545
AXp-6dv,0.02112859416422282
AXp-7dv,0.008611429407320055
BertzCT,618.0882452943695
ECIndex,312
ETA_eta,13.94337585343541
GATS1dv,0.6079933556996931
GATS1pe,0.7704157798419399
GATS1se,0.7919903600944506
GATS2dv,0.8551682321299764
GATS2pe,0.5202909350366863
GATS2se,0.5496429067289477
GATS3dv,1.0498229760269446
GATS3pe,0.9026774380940452
GATS3se,0.8932889319925162
GATS4dv,1.039081018743504
GATS4pe,1.067733015868163
GATS4se,1.069861364207715
GATS5dv,1.0679414958817228
GATS5pe,1.1415973644785524
GATS5se,1.1752868094082478
GATS6dv,1.4006715882351457
GATS6pe,1.4788920649358595
GATS6se,1.4173386753043555
GATS7dv,0.8152637922531083
GATS7pe,0.3430959924480997
GATS7se,0.30315301608297085
GATS8dv,0.991576655490742
GATS8pe,0.9452053300261921
GATS8se,0.9166907977233892
LogEE_A,3.858148767091304
LogEE_D,80.14309154733398
MATS1dv,0.19848253616879166
MATS1pe,-0.1206602710083768
MATS1se,-0.1160001822172913
MATS2dv,0.014932765605145537
MATS2pe,0.14103078477240402
MATS2se,0.10366164408522795
MATS3dv,-0.14663997517896865
MATS3pe,0.012737297530271032
MATS3se,0.044315344415251146
MATS4dv,-0.0024156825480465493
MATS4pe,0.013312505254991298
MATS4se,-0.016973319436011963
MATS5dv,0.024227391243579983
MATS5pe,-0.05058511939340208
MATS5se,-0.08352393778437722
MATS6dv,-0.3316592013876538
MATS6pe,-0.22907230431231443
MATS6se,-0.10913275296539457
MATS7dv,0.07841635487068437
MATS7pe,0.373384329042713
MATS7se,0.3517030274987649
MATS8dv,-0.13915927272415704
MATS8pe,-0.16653449567370882
MATS8se,-0.14050549356111403
MAXaaCH,1.9350308780792187
MAXaasC,1.02844188292601
MAXdssC,-0.18686130007558543
MAXsCH3,1.9350308780792187
MAXssNH,2.784259259259259
MDEC-12,1.6452997465928356
MDEC-13,1.5325644849891689
MDEC-22,4.5833526101573625
MDEC-23,13.031816457378538
MDEC-33,6.782104580738607
MDEO-11,0.14285714285714285
MINaaCH,1.6466175359032502
MINaasC,0.10514308809943751
MINdssC,-0.18686130007558543
MINsCH3,1.9350308780792187
MINssNH,2.784259259259259
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3
SM1_Dzi,0.6652219305335886
SM1_Dzm,2.3403955737640763
SM1_Dzp,-1.7778523140732365
SM1_Dzv,-0.6692058710947175
SddssSe,0
SpAD_Dt,259.38629911986413
SpAbs_A,23.38822860701606
SpAbs_D,160.286183094668
SpMAD_A,1.2309594003692663
SpMAD_D,8.436114899719371
SpMax_A,2.3548319502087347
SpMax_D,80.14309154733398
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,49.33
TpiPC10,7.658020942029229
VAdjMat,5.321928094887363
VE1_DzZ,4.3072101766631725
VE1_Dzi,4.2985672901001415
VE1_Dzm,4.307185655795666
VE1_Dzp,4.307192742219021
VE1_Dzv,4.31009829152755
VE2_DzZ,0.22669527245595644
VE2_Dzi,0.22624038368948113
VE2_Dzm,0.22669398188398243
VE2_Dzp,0.22669435485363268
VE2_Dzv,0.22684727850144998
VE3_DzZ,2.1021442899075096
VE3_Dzi,2.1001356650035365
VE3_Dzm,2.1021385969098847
VE3_Dzp,2.102140242164604
VE3_Dzv,2.102814595486839
VR1_DzZ,92.34639682166568
VR1_Dzi,93.79390946195436
VR1_Dzm,92.31918546901467
VR1_Dzp,92.86260037039166
VR1_Dzv,92.82007779224953
VR2_DzZ,4.860336674824509
VR2_Dzi,4.936521550629177
VR2_Dzm,4.858904498369193
VR2_Dzp,4.887505282652192
VR2_Dzv,4.8852672522236595
VR3_DzZ,5.167400575507108
VR3_Dzi,5.18295380896723
VR3_Dzm,5.1671058659839755
VR3_Dzp,5.172974871499289
VR3_Dzv,5.172516858083
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.048611111111111105
Xch-7dv,0.1432319920780796
Xpc-4dv,1.6590862328715383
Xpc-5dv,2.497327112204915
Xpc-6dv,2.508984178559768
Zagreb1,96.0
Zagreb2,110.0
fragCpx,58.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,20
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,0
AATS0are,6.322670000000001
AATS1are,6.387225806451614
AATS2are,6.269183673469387
AATS3are,6.350387096774194
AATS4are,6.195315624999999
AATS5are,6.234619999999998
AATS6are,6.458571428571428
AATS7are,5.923999999999999
AATS8are,6.038666666666666
AATSC0dv,3.794964182289285
AATSC0pe,0.11629155555555548
AATSC0se,0.08271191555555554
AATSC1dv,0.7532341155705018
AATSC1pe,-0.014031770609319032
AATSC1se,-0.009594597275985654
AATSC2dv,0.05666931061404869
AATSC2pe,0.01640068934240361
AATSC2se,0.008574053151927429
AATSC3dv,-0.5564934534959758
AATSC3pe,0.0014812401433691531
AATSC3se,0.0036654070250896125
AATSC4dv,-0.009167428745617968
AATSC4pe,0.0015481319444444446
AATSC4se,-0.0014038957638888912
AATSC5dv,0.09194208199969509
AATSC5pe,-0.0058826222222222255
AATSC5se,-0.006908424888888884
AATSC6dv,-1.258634789992815
AATSC6pe,-0.026639174603174623
AATSC6se,-0.00902657904761902
AATSC7dv,0.2975872580399331
AATSC7pe,0.04342144444444447
AATSC7se,0.029090031111111074
AATSC8dv,-0.5281044556216021
AATSC8pe,-0.019366555555555522
AATSC8se,-0.011621478518518517
AETA_eta,0.7338618870229163
ATSC0are,3.428016666666666
ATSC1are,-0.45309722222222293
ATSC2are,0.8437361111111106
ATSC3are,-0.10052777777777865
ATSC4are,-0.2811055555555554
ATSC5are,-0.0678611111111118
ATSC6are,-1.4778333333333342
ATSC7are,1.7632777777777797
ATSC8are,-0.429499999999999
BCUTZ-1h,35.00142611332962
BCUTZ-1l,5.687997577730196
BCUTc-1h,0.4062385747649302
BCUTc-1l,-0.3557067241788109
BCUTd-1h,3.2305970943904345
BCUTd-1l,0.9778946649359765
BCUTi-1h,14.540291197444166
BCUTi-1l,10.948472778551823
BCUTm-1h,79.90518195737214
BCUTm-1l,11.69926671567745
BCUTp-1h,3.060303780857492
BCUTp-1l,0.7518615756850094
BCUTs-1h,7.008270267757927
BCUTs-1l,1.0427267381726542
BCUTv-1h,26.524934249262007
BCUTv-1l,14.702552154234496
BalabanJ,1.8291665654957256
Diameter,10
ETA_beta,26.5
GATS1are,0.8216690393250681
GATS2are,0.5188041834943729
GATS3are,0.9484554142799583
GATS4are,1.1331176220700987
GATS5are,1.1321788594960156
GATS6are,1.6612135852537249
GATS7are,0.27286769317535403
GATS8are,0.7774466285169752
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,129.69314955993207
MATS1are,-0.12791104169924292
MATS2are,0.15069154542763807
MATS3are,-0.014189683962528381
MATS4are,-0.03843861975583548
MATS5are,-0.011877616308750082
MATS6are,-0.3079317695154844
MATS7are,0.3857794351447149
MATS8are,-0.10440925510863888
NsssssAs,0
RotRatio,0.1
SM1_Dzpe,0.9556530980184593
SM1_Dzse,0.9311326805334965
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,5.316788604006331
SMR_VSA7,56.470544425828486
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,117.56303337940078
SpAD_Dzi,120.62984790984324
SpAD_Dzm,117.58645705992492
SpAD_Dzp,153.88910151818203
SpAD_Dzv,143.25176841230845
SpAbs_Dt,259.3862991198641
SpDiam_A,4.7096639004174685
SpDiam_D,122.01790930093273
SpMAD_Dt,13.65191047999285
SpMax_Dt,129.69314955993207
SsssssAs,0
VE1_Dzpe,4.302287826285917
VE1_Dzse,4.302960309048234
VE2_Dzpe,0.22643620138346932
VE2_Dzse,0.22647159521306492
VE3_Dzpe,2.10100082000673
VE3_Dzse,2.1011571159677787
VMcGowan,213.01999999999978
VR1_Dzpe,93.38506592626575
VR1_Dzse,93.32705227117899
VR2_Dzpe,4.915003469803461
VR2_Dzse,4.911950119535736
VR3_Dzpe,5.178585324899763
VR3_Dzse,5.177963901314473
mZagreb1,7.527777777777779
mZagreb2,4.166666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1142672222222222
AATSC1are,-0.014616039426523321
AATSC2are,0.01721910430839001
AATSC3are,-0.001621415770609333
AATSC4are,-0.004392274305555553
AATSC5are,-0.001357222222222236
AATSC6are,-0.03518650793650796
AATSC7are,0.04408194444444449
AATSC8are,-0.011930555555555528
AETA_beta,1.394736842105263
BCUTdv-1h,6.021950706867399
BCUTdv-1l,0.25507897540094177
BCUTpe-1h,3.4890622289467705
BCUTpe-1l,2.237321490923366
BCUTse-1h,3.701990497657117
BCUTse-1l,2.4333113143551803
ETA_alpha,10.733333333333333
ETA_dBeta,4.5
ETA_eta_B,0.4449793117863372
ETA_eta_F,16.550010282425475
ETA_eta_L,3.8933857995914605
ETA_eta_R,30.493386135860888
ETA_psi_1,0.698481561822126
LabuteASA,127.45909480148474
LogEE_DzZ,58.53090883406024
LogEE_Dzi,60.349935635476015
LogEE_Dzm,58.461689209301284
LogEE_Dzp,76.4766948869665
LogEE_Dzv,71.44977739797143
PEOE_VSA1,10.423315998847038
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,17.696185628620217
PEOE_VSA7,63.04909326943576
PEOE_VSA8,11.250837766380558
PEOE_VSA9,8.945439031664828
SM1_Dzare,0.9322788056233932
SpAD_Dzpe,121.68034396758145
SpAD_Dzse,122.44544482910601
SpAbs_DzZ,115.98934916887455
SpAbs_Dzi,120.0346493404184
SpAbs_Dzm,115.98513377261267
SpAbs_Dzp,154.73124208800624
SpAbs_Dzv,143.56876066703762
SpDiam_Dt,186.35642996056623
SpMAD_DzZ,6.187528072600041
SpMAD_Dzi,6.34893936367596
SpMAD_Dzm,6.188760897890785
SpMAD_Dzp,8.099426395693792
SpMAD_Dzv,7.53956675854255
SpMax_DzZ,58.53090883406024
SpMax_Dzi,60.349935635476015
SpMax_Dzm,58.461689209301284
SpMax_Dzp,76.4766948869665
SpMax_Dzv,71.44977739797143
VE1_Dzare,4.300998874402643
VE2_Dzare,0.2263683618106654
VE3_Dzare,2.1007011782679945
VR1_Dzare,93.50456396978552
VR2_Dzare,4.921292840515028
VR3_Dzare,5.179864133786819
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5649122807017544
AETA_dBeta,0.23684210526315788
AETA_eta_B,0.023419963778228275
AETA_eta_F,0.8710531727592355
AETA_eta_L,0.20491504208376107
AETA_eta_R,1.604915059782152
BCUTare-1h,3.543841090795617
BCUTare-1l,2.1873952116690427
ETA_beta_s,11.0
ETA_dPsi_A,0.015518438177874017
ETA_dPsi_B,0.0
ETA_eta_BR,0.6169793117863371
ETA_eta_FL,5.075848450995299
ETA_eta_RL,8.969234250586759
LogEE_Dzpe,60.89046951526538
LogEE_Dzse,61.27172939773898
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,11.013707124192212
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,15.921440167465814
SlogP_VSA6,45.34364144243449
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,121.0467872023047
SpAbs_Dzpe,120.82528593251239
SpAbs_Dzse,121.6123261149445
SpDiam_DzZ,91.75425827105082
SpDiam_Dzi,92.45410350025124
SpDiam_Dzm,91.68652486900163
SpDiam_Dzp,121.25749699101112
SpDiam_Dzv,112.71045449191166
SpMAD_Dzpe,6.404228629872708
SpMAD_Dzse,6.444497096268737
SpMax_Dzpe,60.89046951526538
SpMax_Dzse,61.27172939773898
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.5789473684210527
AETA_eta_BR,0.032472595357175636
AETA_eta_FL,0.2671499184734368
AETA_eta_RL,0.4720649605571978
DetourIndex,1198
EState_VSA1,0.0
EState_VSA2,11.65669156263541
EState_VSA3,20.196276798045385
EState_VSA4,5.563451491696996
EState_VSA5,0.0
EState_VSA6,18.19910120538483
EState_VSA7,25.122838405075452
EState_VSA8,37.17667639990503
EState_VSA9,0.0
ETA_beta_ns,15.5
ETA_shape_p,0.35714285714285715
ETA_shape_x,0.0
ETA_shape_y,0.32608695652173914
GhoseFilter,True
LogEE_Dzare,60.57246090671148
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,120.21264300779957
SpDiam_Dzpe,93.98825615144595
SpDiam_Dzse,94.7113950742638
SpMAD_Dzare,6.370883536963405
SpMax_Dzare,60.57246090671148
TopoPSA(NO),49.33
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.030402284370539
VSA_EState9,39.189531000671884
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8157894736842105
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.06491228070175434
ETA_dAlpha_B,0.0
FilterItLogS,-5.45743003471917
SpDiam_Dzare,93.27990284233465
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6222222222222223
ETA_epsilon_2,0.8087719298245613
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.5301587301587305
ETA_epsilon_5,0.7603174603174603
AETA_beta_ns_d,0.10526315789473684
ETA_dEpsilon_A,0.18404040404040384
ETA_dEpsilon_B,0.09206349206349185
ETA_dEpsilon_C,-0.09197691197691199
ETA_dEpsilon_D,0.04845446950710097
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7368421052631579
MDEDescriptor,"0.0,1.6452997465928356,1.5325644849891689,0.0,4.5833526101573625,13.031816457378538,0.0,6.782104580738607,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,40.77872299999999
BCUTDescriptor,"11.850000000000003,78.91933761304874,-0.35724471508800065,0.23535477114791797,5.421640981689685,11.027791578427031"
BPolDescriptor,16.223276999999996
TPSADescriptor,49.33
ALOGPDescriptor,"4.9528,24.53022784,80.6912"
XLogPDescriptor,4.619999999999999
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,382.91565288000004
ChiPathDescriptor,"13.991199352633217,8.96923425058676,8.395957885032464,6.692186559074143,5.046471533377031,3.651358142231529,2.3114403872672167,1.3839836732312607,13.24748552534944,7.117759698531013,5.820776666001053,3.764001306977212,2.81370435815608,1.359697457235029,0.9085295490615809,0.34445717629280226"
ChiChainDescriptor,"0.0,0.0,0.0,0.1388888888888889,0.3373962324983881,0.0,0.0,0.0,0.048611111111111105,0.1432319920780796"
AtomCountDescriptor,30
BondCountDescriptor,20
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.559022817409834,0.0,0.3900166571736666,0.0,1.007212778592652,0.0,0.14378348364527177,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,1,0,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"37.81335717112129,1.99017669321691,13.146077947354637,5.06140703043568,3.0538531274297127"
FractionalPSADescriptor,0.12882732692951382
WienerNumbersDescriptor,"740.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.365155552418787,4.582967986947169,6.05045922003258,1.6590862328715388,2.497327112204915,2.4767184537685054"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,6.635204081632653,3.986159169550173"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,619.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"107.42509995498918,32.3018987429152,52.65898517258402,68.65984067947777,92.23890725900814"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.26274155976603886,-0.10601087421989727,-0.018880512816273034,-0.019782510167562894,0.049296908033170404"
EccentricConnectivityIndexDescriptor,312
AutocorrelationDescriptorPolarizability,"1436.0972695278147,1635.5178752886181,2188.8416859032222,2090.584877349458,1574.6464653545418"
