DLiP-ID,P0007R
NssO,2
NssS,0
NtCH,0
NtsC,0
RNCG,0.18933267768942552
RPCG,0.13222216879465004
SIC0,0.3209586512243425
SIC1,0.7224126018763158
SIC2,0.8660575922078212
SIC3,0.9320819222247132
SIC4,0.9417845047640399
SIC5,0.9611896698426933
SaaN,0
SaaO,0
SaaS,0
Sare,39.680000000000014
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,0
SsCl,5.9872062791363385
SsLi,0
SsOH,9.636683104103287
SsSH,0
SssO,10.952602086148712
SssS,0
StCH,0
StsC,0
TIC0,66.1594271264228
TIC1,148.91140558675406
TIC2,178.52104606119087
TIC3,192.1306865356277
TIC4,194.13068653562766
TIC5,198.1306865356277
Vabc,297.72564898935036
WPol,43
apol,46.68510199999999
bpol,21.472897999999997
nRot,3
ABCGG,15.898831599355892
ATS0Z,1320.0
ATS0d,152.0
ATS0i,6177.801457598886
ATS0m,5343.717628000003
ATS0p,65.603200667886
ATS0s,232.31085200426764
ATS0v,9887.715669977522
ATS1Z,1262.0
ATS1d,194.0
ATS1i,6041.679132177848
ATS1m,4901.661297000002
ATS1p,80.94912401600001
ATS1s,147.04835390946502
ATS1v,12317.510538967044
ATS2Z,1964.0
ATS2d,308.0
ATS2i,10844.467478965591
ATS2m,7547.472190999998
ATS2p,123.91116267339599
ATS2s,270.9938271604939
ATS2v,18578.644004626945
ATS3Z,2175.0
ATS3d,338.0
ATS3i,13992.444441448375
ATS3m,8148.849220999998
ATS3p,142.62432468709395
ATS3s,314.0144032921811
ATS3v,20902.777923254675
ATS4Z,2123.0
ATS4d,322.0
ATS4i,14279.620963848833
ATS4m,7907.580941999999
ATS4p,138.87406250824503
ATS4s,351.8014403292181
ATS4v,20082.11709263438
ATS5Z,2023.0
ATS5d,290.0
ATS5i,15481.519312468217
ATS5m,7437.153254000001
ATS5p,129.436603605037
ATS5s,387.3477366255144
ATS5v,18537.573347834972
ATS6Z,1752.0
ATS6d,258.0
ATS6i,13452.507316980886
ATS6m,6495.30777
ATS6p,113.827328589037
ATS6s,312.4104938271605
ATS6v,16478.34038344518
ATS7Z,1630.0
ATS7d,222.0
ATS7i,12075.436474083519
ATS7m,6038.543710999998
ATS7p,99.95695661818799
ATS7s,365.406378600823
ATS7v,14646.39544101177
ATS8Z,1327.0
ATS8d,182.0
ATS8i,10469.414545616439
ATS8m,4902.548408999999
ATS8p,82.06951230333897
ATS8s,256.9897119341564
ATS8v,11918.8321867705
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,9
C2SP3,1
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.2222222222222222
GGI10,0.06172839506172839
JGI10,0.007716049382716049
JGT10,0.44983895484393244
Kier1,18.367346938775512
Kier2,7.552647233789411
Kier3,3.5752539242843953
MAXdO,12.396265825774755
MID_C,38.286129665577306
MID_N,2.2611220401308554
MID_O,9.334823526683348
MID_X,1.771800232585174
MID_h,13.367745799399378
MINdO,11.78280785917826
MPC10,156
MWC01,28.0
MWC02,4.9344739331306915
MWC03,5.814130531825066
MWC04,6.725033642166843
MWC05,7.624130585661289
MWC06,8.538758969330798
MWC07,9.444226019822295
MWC08,10.359423950612095
MWC09,11.26777911776301
MWC10,12.182983122305142
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,7
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.8987000000000007
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.3981627015177525
SRW05,2.3978952727983707
SRW06,6.953684210870537
SRW07,4.844187086458591
SRW08,8.605387202152153
SRW09,7.018401799069201
SRW10,10.308185699938441
SaaCH,8.600578079100053
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,3.3179353382597148
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.204796285798269
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,1.5729290280927186
SsssP,0
VE1_A,4.547571803701825
VE1_D,4.930464098107511
VE2_A,0.181902872148073
VE2_D,0.19721856392430046
VE3_A,2.4308841528686718
VE3_D,2.5117238530452553
VR1_A,165.58971076328206
VR1_D,150.30841013488924
VR2_A,6.623588430531282
VR2_D,6.01233640539557
VR3_A,6.025803838823006
VR3_D,5.928979982722244
WPath,1425
Xc-3d,1.8770701298986365
Xc-4d,0.0
Xc-5d,0.49989095173776565
Xc-6d,0.0
Xp-0d,17.551677284948283
Xp-1d,12.041713895658196
Xp-2d,11.3218899724234
Xp-3d,9.51834974209346
Xp-4d,8.573194049428109
Xp-5d,7.112418108697988
Xp-6d,4.965245960462234
Xp-7d,3.682161615735542
ZMIC0,81.48024253553172
ZMIC1,42.15624568930059
ZMIC2,29.930829547266104
ZMIC3,27.360924995808233
ZMIC4,26.35003200538908
ZMIC5,25.88123155023785
nAcid,1
nAtom,39
nBase,0
nRing,4
piPC1,3.6109179126442243
piPC2,4.219507705176107
piPC3,4.787491742782046
piPC4,5.374120329963537
piPC5,5.890262041598819
piPC6,6.092157938665627
piPC7,6.400465064950385
piPC8,6.693052565849667
piPC9,6.906066353550175
AATS0Z,33.84615384615385
AATS0d,3.8974358974358974
AATS0i,158.4051655794586
AATS0m,137.0184007179488
AATS0p,1.6821333504586153
AATS0s,5.956688512929939
AATS0v,253.53117102506468
AATS1Z,30.047619047619047
AATS1d,4.619047619047619
AATS1i,143.84950314709164
AATS1m,116.70622135714291
AATS1p,1.927360095619048
AATS1s,3.501151283558691
AATS1v,293.2740604515963
AATS2Z,27.27777777777778
AATS2d,4.277777777777778
AATS2i,150.6176038745221
AATS2m,104.82600265277775
AATS2p,1.7209883704638331
AATS2s,3.7638031550068596
AATS2v,258.03672228648537
AATS3Z,23.9010989010989
AATS3d,3.7142857142857144
AATS3i,153.76312573020192
AATS3m,89.54779363736262
AATS3p,1.5673002712867468
AATS3s,3.4507077284855066
AATS3v,229.7008562995019
AATS4Z,22.827956989247312
AATS4d,3.4623655913978495
AATS4i,153.54431143923475
AATS4m,85.02775206451612
AATS4p,1.4932694893359681
AATS4s,3.7828111863356786
AATS4v,215.9367429315525
AATS5Z,20.855670103092784
AATS5d,2.9896907216494846
AATS5i,159.60329188111564
AATS5m,76.67168303092784
AATS5p,1.3343979753096598
AATS5s,3.9932756353145815
AATS5v,191.10900358592755
AATS6Z,20.611764705882354
AATS6d,3.0352941176470587
AATS6i,158.26479196448102
AATS6m,76.41538552941176
AATS6p,1.3391450422239646
AATS6s,3.6754175744371826
AATS6v,193.8628280405315
AATS7Z,21.44736842105263
AATS7d,2.9210526315789473
AATS7i,158.8873220274147
AATS7m,79.45452251315787
AATS7p,1.3152231133972103
AATS7s,4.807978665800303
AATS7v,192.71572948699696
AATS8Z,20.415384615384614
AATS8d,2.8
AATS8i,161.06791608640674
AATS8m,75.42382167692307
AATS8p,1.2626078815898303
AATS8s,3.953687875910098
AATS8v,183.36664902723845
AMID_C,1.5314451866230923
AMID_N,0.09044488160523421
AMID_O,0.3733929410673339
AMID_X,0.07087200930340697
AMID_h,0.5347098319759751
ATS0dv,399.60493827160496
ATS0pe,263.2002
ATS0se,318.8236249999999
ATS1dv,391.1111111111111
ATS1pe,283.7585000000001
ATS1se,336.28086599999983
ATS2dv,576.6666666666666
ATS2pe,485.2412000000001
ATS2se,581.2540239999998
ATS3dv,607.4444444444445
ATS3pe,606.5235999999999
ATS3se,734.2407040000002
ATS4dv,576.6666666666666
ATS4pe,614.2627
ATS4se,744.6073399999998
ATS5dv,538.0
ATS5pe,642.4099
ATS5se,786.8721960000001
ATS6dv,463.2222222222223
ATS6pe,554.1084999999999
ATS6se,680.33852
ATS7dv,486.1111111111111
ATS7pe,504.55729999999994
ATS7se,617.291842
ATS8dv,311.44444444444446
ATS8pe,429.58059999999995
ATS8se,528.5879040000001
ATSC0Z,432.92307692307685
ATSC0c,1.362765202143687
ATSC0d,26.35897435897436
ATSC0i,55.12766734866225
ATSC0m,2025.0330986666663
ATSC0p,9.71861736659359
ATSC0s,86.74748416243617
ATSC0v,1844.267400482153
ATSC1Z,4.390532544378699
ATSC1c,-0.6982633630694935
ATSC1d,8.02366863905325
ATSC1i,-6.943002773202169
ATSC1m,23.869731000000286
ATSC1p,-0.22889248420827024
ATSC1s,-5.96940538601929
ATSC1v,32.62920937689191
ATSC2Z,24.757396449704153
ATSC2c,-0.09395179413630018
ATSC2d,1.4911242603550263
ATSC2i,3.329113506223455
ATSC2m,121.97528633333368
ATSC2p,1.4263641483458398
ATSC2s,16.76660437760997
ATSC2v,206.9428829664044
ATSC3Z,-128.53846153846152
ATSC3c,-0.12996151903560257
ATSC3d,-11.401709401709402
ATSC3i,-3.8340236585873075
ATSC3m,-594.8371758888891
ATSC3p,-0.7694656763991933
ATSC3s,-16.816492039857383
ATSC3v,-234.92782825866558
ATSC4Z,-92.12426035502958
ATSC4c,0.09603192074943014
ATSC4d,-13.779092702169631
ATSC4i,-33.2741345929544
ATSC4m,-450.10542799999985
ATSC4p,-5.2751457215291975
ATSC4s,7.851819008804341
ATSC4v,-1020.8113358732002
ATSC5Z,-62.98816568047337
ATSC5c,0.5603197906173485
ATSC5d,-0.5851413543721229
ATSC5i,11.989648024594857
ATSC5m,-297.87119088888903
ATSC5p,0.22127429913442742
ATSC5s,-12.855967579227404
ATSC5v,-165.45664562296477
ATSC6Z,46.44970414201182
ATSC6c,-0.6404938209827644
ATSC6d,0.55095332018409
ATSC6i,3.5539535913787645
ATSC6m,221.11998777777762
ATSC6p,0.8053819765595327
ATSC6s,-36.259202416486715
ATSC6v,171.61508260170643
ATSC7Z,1.1242603550295982
ATSC7c,0.24199596993058214
ATSC7d,0.17225509533201977
ATSC7i,-4.350418049348301
ATSC7m,1.4390867777777316
ATSC7p,-1.2346752026111
ATSC7s,40.1135291961415
ATSC7v,-31.659205422600728
ATSC8Z,24.999999999999986
ATSC8c,0.1309737027847574
ATSC8d,-1.6752136752136741
ATSC8i,5.07616699839399
ATSC8m,130.87125855555536
ATSC8p,1.9799920440581928
ATSC8s,-14.99252706682976
ATSC8v,267.75073254988695
AXp-0d,0.7020670913979313
AXp-1d,0.4300612105592213
AXp-2d,0.27614365786398537
AXp-3d,0.1669885919665519
AXp-4d,0.10716492561785136
AXp-5d,0.06972958930096067
AXp-6d,0.04513859964056576
AXp-7d,0.02876688762293392
GATS1Z,0.5496412495346398
GATS1c,1.4122396818761611
GATS1d,0.7036548082267925
GATS1i,1.190300671535717
GATS1m,0.5520646217010998
GATS1p,0.9128300428006053
GATS1s,0.6451590257621804
GATS1v,0.816613524016189
GATS2Z,0.6558773592355683
GATS2c,1.0341077096915952
GATS2d,1.0612029831387808
GATS2i,1.0345793700590644
GATS2m,0.6569187430268576
GATS2p,0.8219948065187086
GATS2s,0.5003155467030519
GATS2v,0.8126508261477463
GATS3Z,0.9795156868717637
GATS3c,1.0061906134535612
GATS3d,1.251528627015008
GATS3i,1.0505319644689484
GATS3m,0.9788527490023184
GATS3p,0.9739827481845844
GATS3s,0.8592395630175906
GATS3v,0.9721141100619691
GATS4Z,0.8768102651106985
GATS4c,0.9029371922776448
GATS4d,1.2246140328856532
GATS4i,1.2699227915889202
GATS4m,0.8833932399369722
GATS4p,1.1519260389095063
GATS4s,0.8488827192699446
GATS4v,1.1608335581278408
GATS5Z,1.0053451446742725
GATS5c,0.8467898372503487
GATS5d,0.9809057723935977
GATS5i,0.8908392626919006
GATS5m,1.0061231958171335
GATS5p,0.9472179497887228
GATS5s,1.2800836933339717
GATS5v,1.0077188443564435
GATS6Z,0.7863643965048708
GATS6c,1.2170279189606905
GATS6d,0.9837033646143281
GATS6i,0.9325824719466395
GATS6m,0.7882985149250183
GATS6p,0.9068717009701194
GATS6s,1.4394785246402033
GATS6v,0.944150854178168
GATS7Z,0.937810945273632
GATS7c,0.9653661884013661
GATS7d,0.9484435797665369
GATS7i,0.9956981266727486
GATS7m,0.9388700646433025
GATS7p,1.0246577713252338
GATS7s,1.0734631485818973
GATS7v,0.9837928290474621
GATS8Z,0.8905828002842929
GATS8c,1.1414873299272947
GATS8d,0.9647859922178986
GATS8i,0.8857403657077513
GATS8m,0.8867702307745636
GATS8p,0.8341773791615947
GATS8s,1.316136199357391
GATS8v,0.8977654015051846
MATS1Z,0.009417199715707182
MATS1c,-0.47578805765262355
MATS1d,0.28265703168426887
MATS1i,-0.11694806462447165
MATS1m,0.010945376758967456
MATS1p,-0.021869676830896138
MATS1s,-0.06389832904708237
MATS1v,0.016428502480896057
MATS2Z,0.03097607202084816
MATS2c,-0.03734359747160378
MATS2d,0.030642023346303428
MATS2i,0.03271079482587244
MATS2m,0.03262660092192628
MATS2p,0.07949833649620612
MATS2s,0.10469364953031604
MATS2v,0.060779722928192115
MATS3Z,-0.12724642095644226
MATS3c,-0.040871159451962916
MATS3d,-0.18538076709282936
MATS3i,-0.029806321862760457
MATS3m,-0.12588940813162408
MATS3p,-0.0339318847251488
MATS3s,-0.0830810032898058
MATS3v,-0.05459260134494463
MATS4Z,-0.08923699474975355
MATS4c,0.029551276018428642
MATS4d,-0.21921676917283806
MATS4i,-0.2531155410073975
MATS4m,-0.09321027359284678
MATS4p,-0.22762063776951547
MATS4s,0.03795727709923079
MATS4v,-0.2321150246413298
MATS5Z,-0.058498010682962225
MATS5c,0.16531330153566792
MATS5d,-0.008925347988286723
MATS5i,0.08744393451497948
MATS5m,-0.05914107963879949
MATS5p,0.00915417820933023
MATS5s,-0.059585522637867046
MATS5v,-0.036070586052070495
MATS6Z,0.04922864668255362
MATS6c,-0.21564509795778714
MATS6d,0.00959029526207371
MATS6i,0.02957929490919392
MATS6m,0.05010044195449784
MATS6p,0.03802271321843273
MATS6s,-0.19178164516259338
MATS6v,0.042695022359025024
MATS7Z,0.0013326226012793326
MATS7c,0.09112511991723442
MATS7d,0.003353471226704921
MATS7i,-0.04049602449726919
MATS7m,0.00036467489924697023
MATS7p,-0.0651927433457306
MATS7s,0.23729303957924416
MATS7v,-0.008809010667030017
MATS8Z,0.03464818763326225
MATS8c,0.05766526878382142
MATS8d,-0.03813229571984433
MATS8i,0.05524812395513597
MATS8m,0.038776035406549454
MATS8p,0.12223911916920262
MATS8s,-0.10369771903993892
MATS8v,0.08710799718518733
MAXsCl,5.9872062791363385
MAXsOH,9.636683104103287
MAXssO,5.506341926922284
MINsCl,5.9872062791363385
MINsOH,9.636683104103287
MINssO,5.446260159226429
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,4
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.39981047128354
SpAD_D,235.16524960412994
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.0688997971155394
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1022
TMWC10,129.89093987261722
TSRW10,74.56895524063958
VE1_Dt,4.967028310039087
VE2_Dt,0.1986811324015635
VE3_Dt,2.5191124676084704
VR1_Dt,145.29795402086012
VR2_Dt,5.811918160834405
VR3_Dt,5.895077221283532
Xc-3dv,0.8193629159799608
Xc-4dv,0.0
Xc-5dv,0.13370815474729564
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.4521643574313713
Xch-7d,0.8003533837667525
Xp-0dv,13.87649224257737
Xp-1dv,8.157219364913335
Xp-2dv,6.295152989267102
Xp-3dv,4.547645886079274
Xp-4dv,3.4129545360210307
Xp-5dv,2.3618655333664758
Xp-6dv,1.442209343438968
Xp-7dv,0.8771912535028235
Xpc-4d,4.374373930503559
Xpc-5d,7.680593459143953
Xpc-6d,12.269648892105366
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,42
nFRing,2
nHBAcc,4
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.15668840198264
AATS0dv,10.246280468502691
AATS0pe,6.748723076923077
AATS0se,8.17496474358974
AATS1dv,9.312169312169312
AATS1pe,6.756154761904764
AATS1se,8.006687285714282
AATS2dv,8.00925925925926
AATS2pe,6.739461111111113
AATS2se,8.072972555555554
AATS3dv,6.6752136752136755
AATS3pe,6.665094505494504
AATS3se,8.068579164835167
AATS4dv,6.200716845878135
AATS4pe,6.6049752688172045
AATS4se,8.006530537634406
AATS5dv,5.546391752577319
AATS5pe,6.622782474226804
AATS5se,8.112084494845362
AATS6dv,5.44967320261438
AATS6pe,6.518923529411764
AATS6se,8.003982588235294
AATS7dv,6.396198830409356
AATS7pe,6.638911842105262
AATS7se,8.122261078947368
AATS8dv,4.791452991452991
AATS8pe,6.6089323076923066
AATS8se,8.132121600000001
AATSC0Z,11.10059171597633
AATSC0c,0.03494269749086377
AATSC0d,0.675871137409599
AATSC0i,1.4135299320169807
AATSC0m,51.9239256068376
AATSC0p,0.24919531709214332
AATSC0s,2.2242944657034913
AATSC0v,47.28890770467059
AATSC1Z,0.10453648915187379
AATSC1c,-0.016625318168321274
AATSC1d,0.19103972950126785
AATSC1i,-0.16530958983814686
AATSC1m,0.5683269285714354
AATSC1p,-0.005449821052577863
AATSC1s,-0.14212869966712596
AATSC1v,0.7768859375450454
AATSC2Z,0.3438527284681132
AATSC2c,-0.001304886029670836
AATSC2d,0.020710059171597586
AATSC2i,0.04623768758643688
AATSC2m,1.6941011990740789
AATSC2p,0.019810613171469996
AATSC2s,0.23286950524458291
AATSC2v,2.874206707866728
AATSC3Z,-1.41251056635672
AATSC3c,-0.0014281485608307976
AATSC3d,-0.12529350990889454
AATSC3i,-0.042132128116344036
AATSC3m,-6.536672262515265
AATSC3p,-0.00845566677361751
AATSC3s,-0.18479661582260862
AATSC3v,-2.5816244863589626
AATSC4Z,-0.9905834446777374
AATSC4c,0.0010326012983809692
AATSC4d,-0.14816228712010357
AATSC4i,-0.3577863934726279
