DLiP-ID,T006DV
AATSC5d,0.0034316185919684417
AATSC5i,-0.13389080203776185
AATSC5m,-1.4195115993442902
AATSC5p,-0.00453375669953046
AATSC5s,-0.20147113441574088
AATSC5v,-0.8551718864792384
AATSC6Z,-0.14509730977788365
AATSC6c,0.001789697779314732
AATSC6d,-0.06689364868198121
AATSC6i,-0.012472329409851282
AATSC6m,-0.6486848340254665
AATSC6p,-0.002325864628368221
AATSC6s,-0.21802168460013296
AATSC6v,-0.38747098188346574
AATSC7Z,-0.7117226796527087
AATSC7c,-0.004960262808708595
AATSC7d,-0.10633389933681478
AATSC7i,-0.14160877782762796
AATSC7m,-3.3236609598885076
AATSC7p,-0.011646992288817251
AATSC7s,-0.21245599233937434
AATSC7v,-3.029518359524524
AATSC8Z,-1.0105043441201824
AATSC8c,0.009919505046329307
AATSC8d,-0.014838778415970097
AATSC8i,0.17689031105068187
AATSC8m,-4.924651510160495
AATSC8p,-0.018574370573045725
AATSC8s,0.1444886766603493
AATSC8v,-7.621995377521303
ATS0are,303.1096
ATS1are,319.19100000000003
ATS2are,531.4899
ATS3are,694.6179
ATS4are,735.6
ATS5are,698.9510000000001
ATS6are,621.7117999999999
ATS7are,547.7969999999999
ATS8are,527.5168000000001
ATSC0dv,185.06122448979593
ATSC0pe,5.986640816326527
ATSC0se,3.8316695510204064
ATSC1dv,58.30487296959602
ATSC1pe,-0.6592049146189061
ATSC1se,-0.48319505206164065
ATSC2dv,53.28029987505209
ATSC2pe,1.716293669304458
ATSC2se,1.2943171145356098
ATSC3dv,-19.71511870054144
ATSC3pe,-0.23686109954185736
ATSC3se,-0.17342323198667223
ATSC4dv,-52.438150770512294
ATSC4pe,-1.6859159100374839
ATSC4se,-1.1165016576426485
ATSC5dv,-39.57476051645149
ATSC5pe,-1.5049382757184517
ATSC5se,-1.144722723865056
ATSC6dv,-37.27155351936694
ATSC6pe,-0.7522306955435236
ATSC6se,-0.6593146072469801
ATSC7dv,-75.0524781341108
ATSC7pe,-1.5730880466472301
ATSC7se,-1.0523227172011658
ATSC8dv,-41.86255726780509
ATSC8pe,0.7073140774677243
ATSC8se,0.9867547471886713
AXp-0dv,0.5736126321998024
AXp-1dv,0.320671089842205
AXp-2dv,0.17399194193250964
AXp-3dv,0.09742046432375946
AXp-4dv,0.05249290058946315
AXp-5dv,0.028024440059726506
AXp-6dv,0.015067902439116631
AXp-7dv,0.008388339984141631
BertzCT,794.9602405612021
ECIndex,636
ETA_eta,21.29264170266055
GATS1dv,0.529122187913542
GATS1pe,0.8614781073778558
GATS1se,0.8651748998337211
GATS2dv,0.7555010720037749
GATS2pe,0.577802774635333
GATS2se,0.5066529056794352
GATS3dv,1.0002800099729579
GATS3pe,0.8646730470958988
GATS3se,0.8421794049931391
GATS4dv,1.073636712055363
GATS4pe,1.0218752364959536
GATS4se,1.009288513552502
GATS5dv,1.075181251625892
GATS5pe,1.0777911880652882
GATS5se,1.08873796318191
GATS6dv,1.119335677363266
GATS6pe,1.0803354971432635
GATS6se,1.1008289014382717
GATS7dv,1.2327372671439718
GATS7pe,1.1199485447740236
GATS7se,1.1221643546651678
GATS8dv,1.1113858085165313
GATS8pe,0.9767142189917208
GATS8se,0.9025131334987705
LogEE_A,4.117093752475871
LogEE_D,154.8024885983375
MATS1dv,0.30875606528451705
MATS1pe,-0.10791040186755917
MATS1se,-0.12358350445285722
MATS2dv,0.16403965901047388
MATS2pe,0.1633450683685673
MATS2se,0.19246434001825163
MATS3dv,-0.045392301643620174
MATS3pe,-0.01685810592593903
MATS3se,-0.019284903388311826
MATS4dv,-0.11380679311865903
MATS4pe,-0.11310686265696503
MATS4se,-0.11703279410510173
MATS5dv,-0.08955979324307514
MATS5pe,-0.10527995820964466
MATS5se,-0.1251187723662066
MATS6dv,-0.09581222350225482
MATS6pe,-0.059775979912635724
MATS6se,-0.08185844779090241
MATS7dv,-0.2183756913576058
MATS7pe,-0.14148959921281568
MATS7se,-0.14788209205338868
MATS8dv,-0.12888665483530123
MATS8pe,0.06731730612794112
MATS8se,0.14672996211263442
MAXaaCH,1.8524775236364688
MAXaaaC,0.9063154138766376
MAXaasC,0.6309435619800605
MAXaasN,1.8208756479711565
MAXdssC,-0.00032167328071031065
MAXsCH3,1.829948639466101
MAXsNH2,5.506305300116825
MAXssNH,2.8947718253968255
MDEC-12,1.8459017080697842
MDEC-13,1.8322359733171603
MDEC-22,10.551458185782936
MDEC-23,15.768480594054177
MDEC-33,5.396662058522777
MDEN-11,0.4999999999999999
MDEN-12,0.24999999999999994
MDEN-13,0.33333333333333337
MDEN-23,0.33333333333333337
MDEO-11,0.5129927840030091
MINaaCH,1.767337488661269
MINaaaC,0.8694635620247858
MINaasC,0.5570178154544136
MINaasN,1.8208756479711565
MINdssC,-0.7666599847767113
MINsCH3,1.829948639466101
MINsNH2,5.506305300116825
MINssNH,2.8947718253968255
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654953
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,452.8634791526513
SpAbs_A,30.84505112387834
SpAbs_D,309.60497719667507
SpMAD_A,1.2338020449551335
SpMAD_D,12.384199087867
SpMax_A,2.4778709189260906
SpMax_D,154.8024885983375
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,121.2
TpiPC10,8.455815502913126
VAdjMat,5.700439718141092
VE1_DzZ,4.901698441049292
VE1_Dzi,4.898447375033754
VE1_Dzm,4.901702941244643
VE1_Dzp,4.904847334081085
VE1_Dzv,4.907374034755576
VE2_DzZ,0.19606793764197167
VE2_Dzi,0.19593789500135017
VE2_Dzm,0.19606811764978574
VE2_Dzp,0.1961938933632434
VE2_Dzv,0.19629496139022304
VE3_DzZ,2.5058724975539906
VE3_Dzi,2.505209024541281
VE3_Dzm,2.5058734156425553
VE3_Dzp,2.506514699856865
VE3_Dzv,2.5070297108080783
VR1_DzZ,141.2058189877606
VR1_Dzi,141.44533881730348
VR1_Dzm,141.20588906732317
VR1_Dzp,141.5433443331437
VR1_Dzv,141.13993037207726
VR2_DzZ,5.6482327595104245
VR2_Dzi,5.657813552692139
VR2_Dzm,5.648235562692927
VR2_Dzp,5.661733773325747
VR2_Dzv,5.64559721488309
VR3_DzZ,5.866509267045626
VR3_Dzi,5.868204076214182
VR3_Dzm,5.8665097633392325
VR3_Dzp,5.868896722426514
VR3_Dzv,5.866042544121489
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.032274861218395144
Xch-6dv,0.10973635266882362
Xch-7dv,0.15420475443162557
Xpc-4dv,1.202875307189797
Xpc-5dv,1.5266662302887086
Xpc-6dv,1.8253467750129406
Zagreb1,122.0
Zagreb2,139.0
fragCpx,76.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,3
nBondsM,13
nBondsO,26
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.185910204081632
AATS1are,6.383820000000001
AATS2are,6.18011511627907
AATS3are,6.040155652173913
AATS4are,6.029508196721312
AATS5are,5.973940170940172
AATS6are,6.036036893203883
AATS7are,6.019747252747252
AATS8are,6.133916279069768
AATSC0dv,3.7767596834652233
AATSC0pe,0.12217634319033728
AATSC0se,0.07819733777592666
AATSC1dv,1.1660974593919204
AATSC1pe,-0.013184098292378122
AATSC1se,-0.009663901041232813
AATSC2dv,0.6195383706401405
AATSC2pe,0.019956903131447185
AATSC2se,0.015050199006228022
AATSC3dv,-0.17143581478731687
AATSC3pe,-0.0020596617351465855
AATSC3se,-0.0015080281042319323
AATSC4dv,-0.4298209079550188
AATSC4pe,-0.013818982869159703
AATSC4se,-0.009151652931497119
AATSC5dv,-0.3382458163799273
AATSC5pe,-0.012862720305285912
AATSC5se,-0.009783954904829537
AATSC6dv,-0.36185974290647516
AATSC6pe,-0.007303210636344889
AATSC6se,-0.0064011126917182535
AATSC7dv,-0.8247525069682505
AATSC7pe,-0.017286681831288245
AATSC7se,-0.011563985903309515
AATSC8dv,-0.4867739217186638
AATSC8pe,0.00822458229613633
AATSC8se,0.011473892409170596
AETA_eta,0.851705668106422
ATSC0are,6.384367346938772
ATSC1are,-0.7869381091211983
ATSC2are,1.9473369012911286
ATSC3are,-0.2332641815910039
ATSC4are,-1.8584411495210322
ATSC5are,-1.7528893794252391
ATSC6are,-0.8646864639733445
ATSC7are,-1.7419556851311948
ATSC8are,1.2471226155768433
BCUTZ-1h,8.029046830561219
BCUTZ-1l,5.6748439619843944
BCUTc-1h,0.4276884855599751
BCUTc-1l,-0.4578700012225349
BCUTd-1h,3.2745738921158445
BCUTd-1l,0.9714967430125323
BCUTi-1h,14.553767938161608
BCUTi-1l,10.93622328508761
BCUTm-1h,16.014432832741814
BCUTm-1l,11.686615397017475
BCUTp-1h,2.0113631129038274
BCUTp-1l,0.7415330679297708
BCUTs-1h,7.009374281282127
BCUTs-1l,1.318224027117608
BCUTv-1h,20.911416233896027
BCUTv-1l,14.700682153215949
BalabanJ,1.6559105397256253
Diameter,16
ETA_beta,28.0
GATS1are,0.8797914804656782
GATS2are,0.559882104053699
GATS3are,0.855864449293986
GATS4are,1.021388287739048
GATS5are,1.0836147884115817
GATS6are,1.0863160591823535
GATS7are,1.1244292254284776
GATS8are,0.939782433093649
HybRatio,0.3888888888888889
Lipinski,True
LogEE_Dt,226.4317395763256
MATS1are,-0.12079495195535002
MATS2are,0.17378842795146138
MATS3are,-0.015567842481260396
MATS4are,-0.11691418179462908
MATS5are,-0.11498650140166093
MATS6are,-0.06443170859373855
MATS7are,-0.14691763289549978
MATS8are,0.11129839869008479
MAXssCH2,0.8934960620688434
MINssCH2,0.1989577677893184
NsssssAs,0
RotRatio,0.34615384615384615
SM1_Dzpe,1.4208996328029375
SM1_Dzse,1.306536373105155
SMR_VSA1,14.69560176298435
SMR_VSA2,5.409283605791522
SMR_VSA3,9.883888251797686
SMR_VSA4,12.781339459839375
SMR_VSA5,32.10410811463005
SMR_VSA6,6.544756405912575
SMR_VSA7,35.5228477603919
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,261.4382515517633
SpAD_Dzi,256.4877030628371
SpAD_Dzm,261.46968069017
SpAD_Dzp,320.68981993880595
SpAD_Dzv,299.96366060548536
SpAbs_Dt,452.86347915265134
SpDiam_A,4.789840715989144
SpDiam_D,239.36914578160258
SpMAD_Dt,18.114539166106052
SpMax_Dt,226.4317395763256
SsssssAs,0
VE1_Dzpe,4.9012193054630515
VE1_Dzse,4.901763145744055
VE2_Dzpe,0.19604877221852207
VE2_Dzse,0.1960705258297622
VE3_Dzpe,2.5057747438853357
VE3_Dzse,2.5058856979310598
VMcGowan,270.19000000000017
VR1_Dzpe,141.2314537690865
VR1_Dzse,141.2025173255708
VR2_Dzpe,5.64925815076346
VR2_Dzse,5.6481006930228315
VR3_Dzpe,5.866690792530178
VR3_Dzse,5.8664858848591575
mZagreb1,9.63888888888889
mZagreb2,5.6388888888888875
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,43
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13029321116201575
AATSC1are,-0.015738762182423968
AATSC2are,0.02264345234059452
AATSC3are,-0.00202838418774786
AATSC4are,-0.015233124176401904
AATSC5are,-0.014981960507908027
AATSC6are,-0.008395014213333442
AATSC7are,-0.019142370166276866
AATSC8are,0.014501425762521435
AETA_beta,1.12
BCUTdv-1h,6.02322808329548
BCUTdv-1l,0.9969608145382844
BCUTpe-1h,3.5011732329992933
BCUTpe-1l,2.223500745220894
BCUTse-1h,3.714081354364609
BCUTse-1l,2.4192920869257506
ETA_alpha,11.6
ETA_dBeta,-3.0
ETA_eta_B,0.5174589568577694
ETA_eta_F,21.753662011874912
ETA_eta_L,6.367668185015287
ETA_eta_R,43.04630371453546
ETA_psi_1,0.5420560747663552
LabuteASA,145.874002534977
LogEE_DzZ,130.7719829187388
LogEE_Dzi,128.30066756739717
LogEE_Dzm,130.78755224313397
LogEE_Dzp,159.704688157941
LogEE_Dzv,149.68491646908495
PEOE_VSA1,20.724083123800575
PEOE_VSA2,14.998357973935166
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.841643245852019
PEOE_VSA7,37.10711151969846
PEOE_VSA8,36.479626435293824
PEOE_VSA9,0.0
SM1_Dzare,1.599813866914844
SpAD_Dzpe,260.0946008729883
SpAD_Dzse,261.63102260473244
SpAbs_DzZ,260.2225372660489
SpAbs_Dzi,255.1809342353289
SpAbs_Dzm,260.25730703504314
SpAbs_Dzp,324.7289863816269
SpAbs_Dzv,301.84411488531765
SpDiam_Dt,329.885009172809
SpMAD_DzZ,10.457530062070532
SpMAD_Dzi,10.259508122513484
SpMAD_Dzm,10.458787227606798
SpMAD_Dzp,12.827592797552239
SpMAD_Dzv,11.998546424219414
SpMax_DzZ,130.7719829187388
SpMax_Dzi,128.30066756739717
SpMax_Dzm,130.78755224313397
SpMax_Dzp,159.704688157941
SpMax_Dzv,149.68491646908495
VE1_Dzare,4.900691620520948
VE2_Dzare,0.19602766482083792
VE3_Dzare,2.5056670740755203
VR1_Dzare,141.2514009378041
VR2_Dzare,5.650056037512164
VR3_Dzare,5.866832019995266
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46399999999999997
AETA_dBeta,-0.12
AETA_eta_B,0.02069835827431078
AETA_eta_F,0.8701464804749964
AETA_eta_L,0.25470672740061145
AETA_eta_R,1.7218521485814184
BCUTare-1h,3.555124156411074
BCUTare-1l,2.1738362234599222
ETA_beta_s,15.5
ETA_dPsi_A,0.17194392523364477
ETA_dPsi_B,0.0
ETA_eta_BR,0.6894589568577694
ETA_eta_FL,5.52908642050004
ETA_eta_RL,11.896754605515326
LogEE_Dzpe,130.10413642180626
LogEE_Dzse,130.86777275729042
PEOE_VSA10,11.52954778060573
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,33.930488251605254
SlogP_VSA3,11.842209166749011
SlogP_VSA4,5.409283605791522
SlogP_VSA5,48.156024785247325
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,258.15813175252384
SpAbs_Dzpe,258.7873732108095
SpAbs_Dzse,260.4290091414757
SpDiam_DzZ,206.51106131823335
SpDiam_Dzi,202.293685933064
SpDiam_Dzm,206.5353807687867
SpDiam_Dzp,251.94187386969568
SpDiam_Dzv,236.632532565227
SpMAD_Dzpe,10.403784034919532
SpMAD_Dzse,10.465240904189297
SpMax_Dzpe,130.10413642180626
SpMax_Dzse,130.86777275729042
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.62
AETA_eta_BR,0.027578358274310776
AETA_eta_FL,0.22116345682000157
AETA_eta_RL,0.47587018422061306
DetourIndex,2761
EState_VSA1,5.969305287951849
EState_VSA2,18.163621138034785
EState_VSA3,24.22295751538404
EState_VSA4,30.16538980085909
EState_VSA5,0.0
EState_VSA6,18.19910120538483
EState_VSA7,17.681138698930155
EState_VSA8,5.316788604006331
EState_VSA9,16.249478477794412
ETA_beta_ns,12.5
ETA_shape_p,0.1982758620689655
ETA_shape_x,0.0
ETA_shape_y,0.33620689655172414
GhoseFilter,True
LogEE_Dzare,129.1430584309385
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,256.68630299496215
SpDiam_Dzpe,205.4252829500636
SpDiam_Dzse,206.66636237522994
SpMAD_Dzare,10.326325270100954
SpMax_Dzare,129.1430584309385
TopoPSA(NO),121.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.8208756479711565
VSA_EState9,62.34579101869551
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03600000000000001
FilterItLogS,-3.741582701389114
SpDiam_Dzare,203.8906925211346
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5836734693877554
ETA_epsilon_2,0.856
ETA_epsilon_3,0.4369863013698634
ETA_epsilon_4,0.5438596491228074
ETA_epsilon_5,0.7633333333333334
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14668716801789206
ETA_dEpsilon_B,0.03981382026494806
ETA_dEpsilon_C,-0.10687334775294399
ETA_dEpsilon_D,0.09266666666666656
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.36
MDEDescriptor,"0.0,1.8459017080697842,1.8322359733171603,0.0,10.551458185782936,15.768480594054177,0.0,5.396662058522777,0.0,0.0,0.5129927840030091,0.0,0.0,0.4999999999999999,0.24999999999999994,0.33333333333333337,0.0,0.33333333333333337,0.0"
APolDescriptor,54.48903199999998
BCUTDescriptor,"11.988306159975755,15.996934390573836,-0.3316592012249963,0.2590091534787507,3.7234420982662697,10.026928504914029"
BPolDescriptor,30.132967999999995
TPSADescriptor,121.2
ALOGPDescriptor,"-0.2564000000000015,0.06574096000000078,86.33480000000002"
XLogPDescriptor,2.6900000000000004
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,344.18484082000003
ChiPathDescriptor,"18.39697674656903,11.89675460551533,10.716004970513056,8.122047121873571,6.288018392290803,4.690248492712514,3.4232585884570903,2.5799397132115844,14.34031580499506,8.33744833589733,6.089717967637836,4.189079965921657,2.782123731241547,1.7655397237627692,1.0698210731772806,0.6626788587471888"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.3030808341495783,0.535380375952477,0.0,0.0,0.03227486121839514,0.10973635266882362,0.15420475443162557"
AtomCountDescriptor,49
BondCountDescriptor,26
SmallRingDescriptor,"2,2,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.7752328342318295,0.0,0.48806793353925865,0.0,0.5953190528087131,0.0,0.1232987147159897,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,6,2,1,5,0,0"
ZagrebIndexDescriptor,122.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"49.70645710461278,1.9882582841845113,18.502120811182824,7.3221894949940385,11.179931316188798"
FractionalPSADescriptor,0.3521363686769242
WienerNumbersDescriptor,"1851.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7066700049129913,5.202559468242551,6.772598045593596,1.2028753071897973,1.526666230288708,1.6695645712749292"
FractionalCSP3Descriptor,0.3888888888888889
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,6,0,0,4,0,0,0,3,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"21.301775147928993,10.364081632653061,6.282314764737696"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,1900.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.3888888888888889
AutocorrelationDescriptorMass,"28.763328311728756,28.159549463660813,39.0136423307253,38.57126527231691,34.65437119459984"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.4941273147217678,-0.2735585544826069,-0.01214555950123884,0.12090388092692787,-0.07962075506082844"
EccentricConnectivityIndexDescriptor,636
AutocorrelationDescriptorPolarizability,"1523.4257857868752,1740.63845331918,2357.924507676564,2285.461872312995,1932.2757565739125"
