DLiP-ID,J1005U
AATSC5s,0.0226629434404284
AATSC5v,0.08390089294811488
AATSC6Z,1.6305821917808214
AATSC6c,0.0010327280167233967
AATSC6d,-0.00293664383561644
AATSC6i,-0.17910734646229157
AATSC6m,7.861973202953546
AATSC6p,0.009857408796549267
AATSC6s,0.21463494101978692
AATSC6v,5.909168004619577
AATSC7Z,-0.3106578947368419
AATSC7c,-0.0008126129884909766
AATSC7d,-0.059725877192982474
AATSC7i,0.20765219923661463
AATSC7m,-1.209501099371252
AATSC7p,0.01606340845987606
AATSC7s,0.04165235136452241
AATSC7v,2.3076435154387887
AATSC8Z,-1.9141666666666668
AATSC8c,-0.002050502494237754
AATSC8d,0.012487745098039231
AATSC8i,0.3132152098195914
AATSC8m,-9.365168324220296
AATSC8p,-0.014932253976484683
AATSC8s,-0.18731651688453163
AATSC8v,-8.673919587036615
ATS0are,249.28959999999998
ATS1are,268.1539
ATS2are,429.07599999999996
ATS3are,503.1850000000001
ATS4are,533.6608000000001
ATS5are,485.3799000000001
ATS6are,435.15299999999996
ATS7are,363.159
ATS8are,318.22300000000007
ATSC0dv,159.90000000000003
ATSC0pe,4.923959999999998
ATSC0se,2.7739243999999994
ATSC1dv,50.30499999999999
ATSC1pe,0.2649520000000012
ATSC1se,0.10317937999999913
ATSC2dv,-6.979999999999986
ATSC2pe,-0.647091999999999
ATSC2se,-0.5228486800000011
ATSC3dv,-52.8475
ATSC3pe,-1.2559839999999982
ATSC3se,-0.6447259100000006
ATSC4dv,-12.93
ATSC4pe,-0.7670919999999992
ATSC4se,-0.27619327999999965
ATSC5dv,52.857499999999995
ATSC5pe,0.8334279999999974
ATSC5se,0.3638508700000019
ATSC6dv,48.7325
ATSC6pe,1.8491479999999973
ATSC6se,0.7851081700000008
ATSC7dv,-34.00749999999999
ATSC7pe,-0.39916799999999864
ATSC7se,-0.20247227000000148
ATSC8dv,-37.122499999999995
ATSC8pe,-0.9907839999999978
ATSC8se,-0.2270182100000006
AXp-0dv,0.5649177370176244
AXp-1dv,0.2897918128851153
AXp-2dv,0.15779723220969538
AXp-3dv,0.08154218420417858
AXp-4dv,0.04264576311526305
AXp-5dv,0.022338169910814405
AXp-6dv,0.011534340999541093
AXp-7dv,0.006141227352109963
BertzCT,801.7978045470883
ECIndex,528
ETA_eta,14.018947013975362
GATS1dv,0.4994192799070847
GATS1pe,0.6026334204873429
GATS1se,0.6225186649952372
GATS2dv,0.9738163558106168
GATS2pe,0.8834043725208262
GATS2se,0.9163810749598699
GATS3dv,1.1186389641674195
GATS3pe,1.0329934683706852
GATS3se,1.0420709641813144
GATS4dv,0.9686807095343679
GATS4pe,0.9370797451275358
GATS4se,0.8833349636676865
GATS5dv,0.6890978548339699
GATS5pe,0.5506671973395494
GATS5se,0.47595010680818534
GATS6dv,0.7935182091546942
GATS6pe,0.6150232739502351
GATS6se,0.6062365492600965
GATS7dv,1.2216516902011125
GATS7pe,1.210599748341194
GATS7se,1.2414151931238075
GATS8dv,1.1549497847919654
GATS8pe,1.319229309933707
GATS8se,1.2949806249013769
LogEE_A,4.062210578677487
LogEE_D,122.583511984641
MATS1dv,0.2996217874266654
MATS1pe,0.051246402914572685
MATS1se,0.03542492945751347
MATS2dv,-0.025677813339219306
MATS2pe,-0.07730411151617317
MATS2se,-0.11087470410470604
MATS3dv,-0.16321157513569434
MATS3pe,-0.12596345468803125
MATS3se,-0.11477716026871501
MATS4dv,-0.036755926999829436
MATS4pe,-0.07081255368000178
MATS4se,-0.0452580466864922
MATS5dv,0.1593089054152821
MATS5pe,0.08157094050170391
MATS5se,0.06321362502434126
MATS6dv,0.1669964960977323
MATS6pe,0.20577579444632305
MATS6se,0.1550857902018696
MATS7dv,-0.14924898236836615
MATS7pe,-0.05688874295015419
MATS7se,-0.051221945165042346
MATS8dv,-0.18208684349286924
MATS8pe,-0.15781718173910367
MATS8se,-0.06418830233412857
MAXaaCH,2.016791338321371
MAXaaNH,2.830099439084378
MAXaasC,1.1243169676915794
MAXdsCH,1.7568027210884354
MAXsCH3,1.9987288330289774
MAXsssN,2.0379059235828163
MDEC-11,0.4999999999999999
MDEC-12,3.0279235465836916
MDEC-13,1.7808825203336422
MDEC-22,10.656208022580245
MDEC-23,17.87868703670404
MDEC-33,3.882155070160943
MDEN-22,1.1905507889761497
MDEN-23,0.4054801330382267
MINaaCH,1.4215364724861477
MINaaNH,2.830099439084378
MINaasC,-0.26344007834767047
MINdsCH,1.7568027210884354
MINsCH3,1.9987288330289774
MINsssN,2.0379059235828163
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.904761904761905
SM1_Dzi,1.2547015353471327
SM1_Dzm,0.9377896868462214
SM1_Dzp,-4.070931940590826
SM1_Dzv,-1.8239581782744225
SddssSe,0
SpAD_Dt,399.59005910351175
SpAbs_A,29.824153542844613
SpAbs_D,245.16702396928218
SpMAD_A,1.2967023279497658
SpMAD_D,10.659435824751396
SpMax_A,2.3804743371321186
SpMax_D,122.583511984641
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,44.28
TpiPC10,8.631536986325107
VAdjMat,5.643856189774724
VE1_DzZ,4.719199868786799
VE1_Dzi,4.720424932276449
VE1_Dzm,4.719537878044702
VE1_Dzp,4.686255449227375
VE1_Dzv,4.704220223168383
VE2_DzZ,0.20518260299073038
VE2_Dzi,0.2052358666207152
VE2_Dzm,0.2051972990454218
VE2_Dzp,0.20375023692292937
VE2_Dzv,0.20453131405079925
VE3_DzZ,2.384548388837713
VE3_Dzi,2.38480794650496
VE3_Dzm,2.3846200105454267
VE3_Dzp,2.377542974814336
VE3_Dzv,2.381369148585329
VR1_DzZ,128.3699487125211
VR1_Dzi,128.2510062730146
VR1_Dzm,128.33784458076713
VR1_Dzp,131.0369433515727
VR1_Dzv,129.67898356240138
VR2_DzZ,5.5813021179357
VR2_Dzi,5.576130707522374
VR2_Dzm,5.57990628612031
VR2_Dzp,5.697258406590117
VR2_Dzv,5.638216676626147
VR3_DzZ,5.687825442503318
VR3_Dzi,5.686898453138552
VR3_Dzm,5.687575320514347
VR3_Dzp,5.708388416696169
VR3_Dzv,5.6979711622874
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.032274861218395144
Xch-6dv,0.09032688597725137
Xch-7dv,0.08551728483011245
Xpc-4dv,1.185253864780701
Xpc-5dv,1.2397951897899413
Xpc-6dv,1.3133125282277724
Zagreb1,118.0
Zagreb2,136.0
fragCpx,119.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,25
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.232239999999999
AATS1are,6.384616666666667
AATS2are,6.309941176470588
AATS3are,6.212160493827162
AATS4are,6.064327272727274
AATS5are,5.8479506024096395
AATS6are,5.960999999999999
AATS7are,6.37121052631579
AATS8are,6.239666666666668
AATSC0dv,3.997500000000001
AATSC0pe,0.12309899999999996
AATSC0se,0.06934810999999999
AATSC1dv,1.1977380952380952
AATSC1pe,0.00630838095238098
AATSC1se,0.002456651904761884
AATSC2dv,-0.1026470588235292
AATSC2pe,-0.009516058823529397
AATSC2se,-0.007688951176470604
AATSC3dv,-0.6524382716049383
AATSC3pe,-0.015505975308641954
AATSC3se,-0.007959579135802477
AATSC4dv,-0.1469318181818182
AATSC4pe,-0.008716954545454536
AATSC4se,-0.003138559999999996
AATSC5dv,0.6368373493975903
AATSC5pe,0.010041301204819246
AATSC5se,0.004383745421686769
AATSC6dv,0.667568493150685
AATSC6pe,0.02533079452054791
AATSC6se,0.010754906438356174
AATSC7dv,-0.5966228070175438
AATSC7pe,-0.007002947368421029
AATSC7se,-0.003552145087719324
AATSC8dv,-0.727892156862745
AATSC8pe,-0.019427137254901916
AATSC8se,-0.004451337450980404
AETA_eta,0.6095194353902331
ATSC0are,5.352389999999996
ATSC1are,0.2600705
ATSC2are,-0.8738279999999992
ATSC3are,-1.3103897499999988
ATSC4are,-0.6994879999999993
ATSC5are,0.8356007499999991
ATSC6are,1.8137832499999984
ATSC7are,-0.4464757499999994
ATSC8are,-0.8005922499999991
BCUTZ-1h,9.004065204759318
BCUTZ-1l,5.6897146248169195
BCUTc-1h,0.38521797866374063
BCUTc-1l,-0.4452033220834213
BCUTd-1h,3.20737143590783
BCUTd-1l,0.9886170420037231
BCUTi-1h,17.424771548354116
BCUTi-1l,10.950985341763484
BCUTm-1h,19.000140938273475
BCUTm-1l,11.701477493405132
BCUTp-1h,1.9945789866318862
BCUTp-1l,0.5458658247027695
BCUTs-1h,8.001917853706143
BCUTs-1l,1.4425631088442017
BCUTv-1h,20.898802731228063
BCUTv-1l,13.304121360218979
BalabanJ,1.4088447973107943
Diameter,14
ETA_beta,33.5
GATS1are,0.6099117803982359
GATS2are,0.9049735395831416
GATS3are,1.0357754337920206
GATS4are,0.9152130679429699
GATS5are,0.5165840000718517
GATS6are,0.6107404790900349
GATS7are,1.2348639923866769
GATS8are,1.3064273760935605
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,199.79502955175587
MATS1are,0.046275811455478884
MATS2are,-0.09603494337823575
MATS3are,-0.12090039204593012
MATS4are,-0.059403199488282966
MATS5are,0.07523725973378358
MATS6are,0.18568412160108627
MATS7are,-0.05853764688101456
MATS8are,-0.11731497334762193
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.0040333245173236
SM1_Dzse,0.8745519724483405
SMR_VSA1,4.39041504767482
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,4.992404732635669
SMR_VSA5,0.0
SMR_VSA6,18.99525369620486
SMR_VSA7,66.10845245204885
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,179.6380949807367
SpAD_Dzi,174.4843420156201
SpAD_Dzm,179.49371362020767
SpAD_Dzp,234.2818769979476
SpAD_Dzv,213.5231486191551
SpAbs_Dt,399.59005910351175
SpDiam_A,4.689143763603145
SpDiam_D,188.49816055786675
SpMAD_Dt,17.373480830587468
SpMax_Dt,199.79502955175587
SsssssAs,0
VE1_Dzpe,4.719698707414529
VE1_Dzse,4.71896621968985
VE2_Dzpe,0.20520429162671866
VE2_Dzse,0.20517244433434131
VE3_Dzpe,2.384654087320256
VE3_Dzse,2.384498877291761
VMcGowan,234.87999999999977
VR1_Dzpe,128.3229069016191
VR1_Dzse,128.39188535300454
VR2_Dzpe,5.579256821809525
VR2_Dzse,5.58225588491324
VR3_Dzpe,5.687458920331783
VR3_Dzse,5.6879963140085525
mZagreb1,7.027777777777778
mZagreb2,5.083333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,33
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1338097499999999
AATSC1are,0.0061921547619047616
AATSC2are,-0.01285041176470587
AATSC3are,-0.016177651234567887
AATSC4are,-0.007948727272727265
AATSC5are,0.01006747891566264
AATSC6are,0.02484634589041094
AATSC7are,-0.007832907894736832
AATSC8are,-0.015697887254901944
AETA_beta,1.4565217391304348
BCUTdv-1h,7.004056342180246
BCUTdv-1l,0.9949423840595141
BCUTpe-1h,3.9886622308026665
BCUTpe-1l,2.2384611600427515
BCUTse-1h,4.009936152213484
BCUTse-1l,2.4342351017143704
ETA_alpha,10.885714285714288
ETA_dBeta,4.5
ETA_eta_B,0.2831832692378615
ETA_eta_F,23.079705710766866
ETA_eta_L,4.207807680625433
ETA_eta_R,37.09865272474223
ETA_psi_1,0.5785876993166291
LabuteASA,133.85837140417013
LogEE_DzZ,89.85838496448844
LogEE_Dzi,87.29672324847732
LogEE_Dzm,89.78763027474932
LogEE_Dzp,116.25595329449756
LogEE_Dzv,106.36506166212654
PEOE_VSA1,4.899909730850478
PEOE_VSA2,10.091086540936708
PEOE_VSA3,4.39041504767482
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,48.53093654769288
PEOE_VSA8,43.32107737458033
PEOE_VSA9,5.687386274683562
SM1_Dzare,1.1329149122110111
SpAD_Dzpe,178.38491869504395
SpAD_Dzse,179.89387734827733
SpAbs_DzZ,178.81200802421503
SpAbs_Dzi,173.33874496160766
SpAbs_Dzm,178.6374708626525
SpAbs_Dzp,236.58283852958584
SpAbs_Dzv,214.55408150252777
SpDiam_Dt,298.65232219216364
SpMAD_DzZ,7.8103519556842045
SpMAD_Dzi,7.586275739809569
SpMAD_Dzm,7.804074505226421
SpMAD_Dzp,10.186168565128156
SpMAD_Dzv,9.28361515735457
SpMax_DzZ,89.85838496448844
SpMax_Dzi,87.29672324847732
SpMax_Dzm,89.78763027474932
SpMax_Dzp,116.25595329449756
SpMax_Dzv,106.36506166212654
VE1_Dzare,4.720323971819486
VE2_Dzare,0.20523147703562983
VE3_Dzare,2.3847865582744303
VR1_Dzare,128.2633690367744
VR2_Dzare,5.576668218990192
VR3_Dzare,5.686994843555302
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4732919254658386
AETA_dBeta,0.1956521739130435
AETA_eta_B,0.012312316053820067
AETA_eta_F,1.003465465685516
AETA_eta_L,0.18294816002719275
AETA_eta_R,1.612984901075749
BCUTare-1h,4.107711543031969
BCUTare-1l,2.188748152893832
ETA_beta_s,14.5
ETA_dPsi_A,0.13541230068337085
ETA_dPsi_B,0.0
ETA_eta_BR,0.5411832692378615
ETA_eta_FL,6.923222612509801
ETA_eta_RL,11.131030293135234
LogEE_Dzpe,89.23611297032707
LogEE_Dzse,89.98496267294077
PEOE_VSA10,11.511148835894357
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,30.50730816149177
SlogP_VSA3,0.0
SlogP_VSA4,5.817220841045895
SlogP_VSA5,5.563451491696996
SlogP_VSA6,59.720184851941625
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,176.73148983686968
SpAbs_Dzpe,177.4681926161369
SpAbs_Dzse,179.09537337343323
SpDiam_DzZ,138.72612506722234
SpDiam_Dzi,134.8681817510453
SpDiam_Dzm,138.65495957419702
SpDiam_Dzp,176.24406556574553
SpDiam_Dzv,162.81354687914782
SpMAD_Dzpe,7.755866030219302
SpMAD_Dzse,7.821472928185971
SpMax_Dzpe,89.23611297032707
SpMax_Dzse,89.98496267294077
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6304347826086957
AETA_eta_BR,0.02352970735816789
AETA_eta_FL,0.301009678804774
AETA_eta_RL,0.4839578388319667
DetourIndex,2235
EState_VSA1,0.0
EState_VSA2,5.817220841045895
EState_VSA3,0.0
EState_VSA4,28.195603527609578
EState_VSA5,12.13273413692322
EState_VSA6,24.544178288071613
EState_VSA7,43.2607219700513
EState_VSA8,15.189768349237745
EState_VSA9,0.0
ETA_beta_ns,19.0
ETA_shape_p,0.11811023622047241
ETA_shape_x,0.0
ETA_shape_y,0.31233595800524927
GhoseFilter,True
LogEE_Dzare,88.41500208853097
SlogP_VSA10,15.765187597041944
SlogP_VSA11,0.0
SpAbs_Dzare,175.697089264851
SpDiam_Dzpe,137.81033519902005
SpDiam_Dzse,138.89714462384399
SpMAD_Dzare,7.683977818994334
SpMax_Dzare,88.41500208853097
TopoPSA(NO),44.28
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.029645481779077
VSA_EState9,39.470354518220915
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8260869565217391
EState_VSA10,4.39041504767482
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.026708074534161397
FilterItLogS,-5.3756252955739345
SpDiam_Dzare,136.5987025964816
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.597857142857143
ETA_epsilon_2,0.8180124223602481
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5206349206349209
ETA_epsilon_5,0.7964285714285712
AETA_beta_ns_d,0.06521739130434782
ETA_dEpsilon_A,0.15631868131868104
ETA_dEpsilon_B,0.07722222222222208
ETA_dEpsilon_C,-0.07909645909645896
ETA_dEpsilon_D,0.021583850931676918
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8260869565217391
MDEDescriptor,"0.4999999999999999,3.0279235465836916,1.7808825203336422,0.0,10.656208022580245,17.87868703670404,0.0,3.882155070160943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1905507889761497,0.4054801330382267,0.0"
APolDescriptor,47.97248099999999
BCUTDescriptor,"11.850000000000009,18.99840660990136,-0.28082132492385387,0.1411154300794958,4.054024778058687,9.956513899785051"
BPolDescriptor,23.747518999999997
TPSADescriptor,44.28
ALOGPDescriptor,"4.5221,20.44938841,91.06749999999998"
XLogPDescriptor,4.292000000000001
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,308.1437249
ChiPathDescriptor,"16.233840039752504,11.131030293135234,9.976962637572743,8.163810021767747,6.351904376567393,4.843983618824628,3.3679866254063597,2.281847065755213,12.993107951405362,7.244795322127883,5.36510589512964,3.50631392077968,2.2175796819936777,1.3626283645596777,0.7266634829710885,0.39917977788714765"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3180413817439771,0.4417470756934354,0.0,0.0,0.03227486121839514,0.09032688597725137,0.08551728483011245"
AtomCountDescriptor,40
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.4622153766480321,0.0,0.30274943015462097,0.0,0.6582404411889975,0.0,0.11180339887498948,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,12,2,0,0,0,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"46.86634254546771,2.0376670671942483,14.818406812182682,0.0,12.294157008868167"
FractionalPSADescriptor,0.14369917808441474
WienerNumbersDescriptor,"1360.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2623832021170736,4.343373158341926,5.108890687841089,1.1852538647807007,1.2397951897899402,1.1680481743355802"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,1,9,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,8.392733564013842,4.7593293672255275"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1258.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"25.941965344148574,27.105038945064756,36.825389554854766,34.99157148803522,29.46501924634124"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.27997339294457146,-0.10970104716713679,-0.019783015308181013,-0.06303451185719855,0.05828264333906069"
EccentricConnectivityIndexDescriptor,528
AutocorrelationDescriptorPolarizability,"1429.249955936994,1642.2218351044924,2203.045043228955,2033.4560800830538,1703.1594703240105"
