DLiP-ID,C000IR
AATSC6v,2.4995865061199587
AATSC7Z,-0.3462171052631579
AATSC7c,0.008094297643771354
AATSC7d,-0.11513157894736842
AATSC7i,-0.06920249262550385
AATSC7m,-1.9341546620065775
AATSC7p,-0.020507059884385698
AATSC7s,0.1819889894005848
AATSC7v,-7.577931177993988
AATSC8Z,0.3524305555555556
AATSC8c,0.001516706233668547
AATSC8d,-0.1111111111111111
AATSC8i,-0.5354869137960778
AATSC8m,1.3774512204861133
AATSC8p,-0.08616766025632115
AATSC8s,0.18678867669753094
AATSC8v,-10.42417874564448
ATS0are,207.08
ATS1are,220.7
ATS2are,349.57000000000005
ATS3are,426.77
ATS4are,444.15
ATS5are,402.27
ATS6are,305.81
ATS7are,238.26
ATS8are,217.29000000000002
ATSC0dv,137.5
ATSC0pe,4.625599999999998
ATSC0se,3.482989999999999
ATSC1dv,31.78125
ATSC1pe,-0.25729999999999953
ATSC1se,-0.2854788750000001
ATSC2dv,-7.65625
ATSC2pe,-0.8074999999999994
ATSC2se,-0.7551946250000001
ATSC3dv,-31.84375
ATSC3pe,-1.112999999999999
ATSC3se,-0.9743588750000002
ATSC4dv,-17.171875
ATSC4pe,0.3645000000000015
ATSC4se,0.5846918124999995
ATSC5dv,-3.484375
ATSC5pe,-0.9877000000000005
ATSC5se,-0.9288864374999994
ATSC6dv,-1.609375
ATSC6pe,0.28329999999999966
ATSC6se,0.23559656250000005
ATSC7dv,4.96875
ATSC7pe,1.4128000000000003
ATSC7se,1.4176603749999999
ATSC8dv,-2.9375
ATSC8pe,0.6391999999999987
ATSC8se,0.21661075000000035
AXp-0dv,0.5395380310204277
AXp-1dv,0.2762729998026577
AXp-2dv,0.14153114329661393
AXp-3dv,0.07521937975982824
AXp-4dv,0.03864516390002132
AXp-5dv,0.02006330817014389
AXp-6dv,0.010254224411311748
AXp-7dv,0.005479069341697958
BertzCT,815.9947509008107
ECIndex,384
ETA_eta,11.358228952469087
GATS1dv,0.5172192513368984
GATS1pe,0.75274400014243
GATS1se,0.8292428260167947
GATS2dv,0.9018181818181819
GATS2pe,0.9456597022047991
GATS2se,1.0145637108516703
GATS3dv,1.0060055096418732
GATS3pe,1.0284115475928433
GATS3se,1.087311015518102
GATS4dv,1.0178129117259551
GATS4pe,0.978661914286717
GATS4se,0.962432111573635
GATS5dv,1.0526993006993008
GATS5pe,1.106065408562382
GATS5se,1.106657237691665
GATS6dv,1.0168460111317255
GATS6pe,0.9473861967824141
GATS6se,0.9253170642558989
GATS7dv,0.8810526315789474
GATS7pe,0.6053166360210451
GATS7se,0.5072646445182232
GATS8dv,0.9268686868686867
GATS8pe,0.6590229135439486
GATS8se,0.6672070229569677
LogEE_A,3.9357656647423163
LogEE_D,85.48586175377767
MATS1dv,0.21754010695187165
MATS1pe,-0.05235314464768952
MATS1se,-0.07714234034550778
MATS2dv,-0.032996632996632996
MATS2pe,-0.10345004291735524
MATS2se,-0.1284880923404147
MATS3dv,-0.11228650137741047
MATS3pe,-0.1166629980189302
MATS3se,-0.13563530881295222
MATS4dv,-0.05791831357048748
MATS4pe,0.03654520024664267
MATS4se,0.07785305737020633
MATS5dv,-0.012475524475524474
MATS5pe,-0.10512199664742047
MATS5se,-0.13129464582486264
MATS6dv,-0.007643784786641929
MATS6pe,0.03999745868599945
MATS6se,0.04417439601946512
MATS7dv,0.030430622009569377
MATS7pe,0.2572047552294782
MATS7se,0.3427570171484543
MATS8dv,-0.01898989898989899
MATS8pe,0.12283331411660689
MATS8se,0.055280919235739766
MAXaaCH,1.802908950617284
MAXaaaC,0.4408500514403293
MAXaasC,0.7588194444444447
MAXsCH3,1.5891551725701603
MDEC-12,1.440048459115721
MDEC-13,1.1382680452538114
MDEC-22,7.6876479998710066
MDEC-23,19.28856205973771
MDEC-33,7.271606023348207
MDEO-11,0.16666666666666669
MDEO-12,0.6751609480994526
MDEO-22,0.14285714285714285
MINaaCH,1.4086470143613
MINaaaC,0.36783488704123646
MINaasC,0.06745136550692132
MINsCH3,1.5891551725701603
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0
SM1_Dzi,0.6925367435132048
SM1_Dzm,0.9970623163947749
SM1_Dzp,-4.329177057356608
SM1_Dzv,-1.5959779122321027
SddssSe,0
SpAD_Dt,362.4731041608444
SpAbs_A,26.115488973594854
SpAbs_D,170.97172350755542
SpMAD_A,1.3057744486797427
SpMAD_D,8.548586175377771
SpMax_A,2.4484258738986364
SpMax_D,85.48586175377767
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,59.67
TpiPC10,9.152837459465145
VAdjMat,5.459431618637297
VE1_DzZ,4.393143819052126
VE1_Dzi,4.389211643433307
VE1_Dzm,4.3931065684882835
VE1_Dzp,4.329164809282144
VE1_Dzv,4.361220580641121
VE2_DzZ,0.2196571909526063
VE2_Dzi,0.21946058217166536
VE2_Dzm,0.21965532842441418
VE2_Dzp,0.2164582404641072
VE2_Dzv,0.21806102903205607
VE3_DzZ,2.1731922832494646
VE3_Dzi,2.172296811437062
VE3_Dzm,2.1731838039637172
VE3_Dzp,2.1585218192773534
VE3_Dzv,2.1658991484306167
VR1_DzZ,106.13379281244676
VR1_Dzi,106.41568478016458
VR1_Dzm,106.13648957775023
VR1_Dzp,110.69450393122612
VR1_Dzv,108.45897279753513
VR2_DzZ,5.306689640622338
VR2_Dzi,5.320784239008229
VR2_Dzm,5.306824478887512
VR2_Dzp,5.534725196561306
VR2_Dzv,5.422948639876756
VR3_DzZ,5.357847675115695
VR3_Dzi,5.360500159950621
VR3_Dzm,5.357873083903711
VR3_Dzp,5.399921370724277
VR3_Dzv,5.379519151132651
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06656543026873193
Xch-7dv,0.08822657075435994
Xpc-4dv,1.0065241125189244
Xpc-5dv,1.2555928179558407
Xpc-6dv,1.5386694083115515
Zagreb1,106.0
Zagreb2,126.0
fragCpx,104.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,22
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.47125
AATS1are,6.491176470588235
AATS2are,6.473518518518519
AATS3are,6.466212121212121
AATS4are,6.4369565217391305
AATS5are,6.18876923076923
AATS6are,6.241020408163266
AATS7are,6.27
AATS8are,6.035833333333334
AATSC0dv,4.296875
AATSC0pe,0.14454999999999993
AATSC0se,0.10884343749999997
AATSC1dv,0.9347426470588235
AATSC1pe,-0.007567647058823516
AATSC1se,-0.008396437500000003
AATSC2dv,-0.1417824074074074
AATSC2pe,-0.014953703703703693
AATSC2se,-0.013985085648148151
AATSC3dv,-0.4824810606060606
AATSC3pe,-0.01686363636363635
AATSC3se,-0.01476301325757576
AATSC4dv,-0.24886775362318841
AATSC4pe,0.005282608695652196
AATSC4se,0.008473794384057964
AATSC5dv,-0.05360576923076923
AATSC5pe,-0.015195384615384623
AATSC5se,-0.014290560576923069
AATSC6dv,-0.03284438775510204
AATSC6pe,0.005781632653061218
AATSC6se,0.004808093112244899
AATSC7dv,0.13075657894736842
AATSC7pe,0.03717894736842106
AATSC7se,0.037306851973684205
AATSC8dv,-0.08159722222222222
AATSC8pe,0.017755555555555518
AATSC8se,0.006016965277777788
AETA_eta,0.5679114476234544
ATSC0are,5.074999999999999
ATSC1are,-0.3371874999999992
ATSC2are,-0.9865624999999986
ATSC3are,-1.2971874999999982
ATSC4are,0.5995312500000014
ATSC5are,-1.2060937500000006
ATSC6are,0.32140624999999945
ATSC7are,1.7709374999999994
ATSC8are,0.5868749999999981
BCUTZ-1h,8.024240033120302
BCUTZ-1l,5.668391815837294
BCUTc-1h,0.4662470145941053
BCUTc-1l,-0.5335194863045496
BCUTd-1h,3.2745327410729472
BCUTd-1l,0.97786019646898
BCUTi-1h,13.638824892580837
BCUTi-1l,10.929356512455023
BCUTm-1h,16.012019214322656
BCUTm-1l,11.681651630872523
BCUTp-1h,2.0187734055774564
BCUTp-1l,0.7497806810841074
BCUTs-1h,7.008278829161603
BCUTs-1l,1.3850614062025177
BCUTv-1h,20.919924838353605
BCUTv-1l,14.70172745143531
BalabanJ,1.5878690688080477
Diameter,12
ETA_beta,29.5
GATS1are,0.7797160243407707
GATS2are,0.9728151797117313
GATS3are,1.0504552918346022
GATS4are,0.9707003641036622
GATS5are,1.108435013262599
GATS6are,0.9393183874535034
GATS7are,0.5626134301270415
GATS8are,0.6541050903119867
HybRatio,0.0625
Lipinski,True
LogEE_Dt,181.23655208042217
MATS1are,-0.06253259924659504
MATS2are,-0.11519795657726678
MATS3are,-0.12392894461859963
MATS4are,0.054786892268151775
MATS5are,-0.11699886320575983
MATS6are,0.04135920378003411
MATS7are,0.2938553279751101
MATS8are,0.10279146141215076
NsssssAs,0
RotRatio,0.09090909090909091
SM1_Dzpe,1.0348837209302326
SM1_Dzse,0.9939792008757524
SMR_VSA1,14.260541285694101
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,7.109797541277533
SMR_VSA7,58.951060050842685
SMR_VSA8,0.0
SMR_VSA9,22.6259266499618
SpAD_DzZ,117.34064118926149
SpAD_Dzi,120.03246955587852
SpAD_Dzm,117.3661952039194
SpAD_Dzp,155.5785105756724
SpAD_Dzv,136.85549089987742
SpAbs_Dt,362.47310416084423
SpDiam_A,4.896851747797275
SpDiam_D,129.03848569801053
SpMAD_Dt,18.12365520804222
SpMax_Dt,181.23655208042217
SsssssAs,0
VE1_Dzpe,4.39358560618445
VE1_Dzse,4.393067466245421
VE2_Dzpe,0.2196792803092225
VE2_Dzse,0.21965337331227106
VE3_Dzpe,2.1732928410591605
VE3_Dzse,2.173174903105913
VMcGowan,192.7999999999998
VR1_Dzpe,106.10176715413618
VR1_Dzse,106.13931980560622
VR2_Dzpe,5.3050883577068095
VR2_Dzse,5.306965990280311
VR3_Dzpe,5.357545881593831
VR3_Dzse,5.357899749474926
mZagreb1,6.277777777777778
mZagreb2,4.444444444444444
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,26
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.15859374999999998
AATSC1are,-0.009917279411764682
AATSC2are,-0.0182696759259259
AATSC3are,-0.019654356060606032
AATSC4are,0.008688858695652195
AATSC5are,-0.01855528846153847
AATSC6are,0.006559311224489784
AATSC7are,0.046603618421052616
AATSC8are,0.016302083333333283
AETA_beta,1.475
BCUTdv-1h,6.022780465053115
BCUTdv-1l,0.9975749129202887
BCUTpe-1h,3.494037813270863
BCUTpe-1l,2.213616270993178
BCUTse-1h,3.7069320254008806
BCUTse-1l,2.4097676507327805
ETA_alpha,9.333333333333332
ETA_dBeta,4.5
ETA_eta_B,0.22834171437147077
ETA_eta_F,20.296100818278834
ETA_eta_L,3.5984426342311786
ETA_eta_R,31.65432977074792
ETA_psi_1,0.546875
LabuteASA,114.40922187744853
LogEE_DzZ,58.70636615707165
LogEE_Dzi,60.049747684686906
LogEE_Dzm,58.71916156613831
LogEE_Dzp,76.7069610234971
LogEE_Dzv,68.02875097188067
PEOE_VSA1,14.260541285694101
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,29.828919765543436
PEOE_VSA8,6.06636706846161
PEOE_VSA9,18.059473247439325
SM1_Dzare,1.1428571428571428
SpAD_Dzpe,117.03745221990523
SpAD_Dzse,117.39301784202715
SpAbs_DzZ,116.54064118926148
SpAbs_Dzi,119.47844016106801
SpAbs_Dzm,116.56854535080362
SpAbs_Dzp,157.7430991043508
SpAbs_Dzv,137.65347985599354
SpDiam_Dt,250.78732616730434
SpMAD_DzZ,5.8670320594630745
SpMAD_Dzi,6.001623477793926
SpMAD_Dzm,5.86830976019597
SpMAD_Dzp,7.77892552878362
SpMAD_Dzv,6.842774544993871
SpMax_DzZ,58.70636615707165
SpMax_Dzi,60.049747684686906
SpMax_Dzm,58.71916156613831
SpMax_Dzp,76.7069610234971
SpMax_Dzv,68.02875097188067
VE1_Dzare,4.394946243341161
VE2_Dzare,0.21974731216705803
VE3_Dzare,2.17360248030059
VR1_Dzare,106.00262031468692
VR2_Dzare,5.300131015734346
VR3_Dzare,5.356610994316356
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666666
AETA_dBeta,0.225
AETA_eta_B,0.011417085718573538
AETA_eta_F,1.0148050409139417
AETA_eta_L,0.17992213171155894
AETA_eta_R,1.582716488537396
BCUTare-1h,3.5479413583523467
BCUTare-1l,2.1644728974025242
ETA_beta_s,12.5
ETA_dPsi_A,0.16712499999999997
ETA_dPsi_B,0.0
ETA_eta_BR,0.4863417143714708
ETA_eta_FL,6.087429213770447
ETA_eta_RL,9.685871848001625
LogEE_Dzpe,58.55448700142815
LogEE_Dzse,58.732591272424074
PEOE_VSA10,23.34520680384911
PEOE_VSA11,5.428790391900541
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.16565334570059
SlogP_VSA2,12.216324936118239
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,57.93942059599549
SlogP_VSA7,0.0
SlogP_VSA8,22.09614733950103
SlogP_VSA9,0.0
SpAD_Dzare,116.10202661180077
SpAbs_Dzpe,116.20954524316102
SpAbs_Dzse,116.59783448132657
SpDiam_DzZ,89.24419627662635
SpDiam_Dzi,91.12189472565302
SpDiam_Dzm,89.26205445897193
SpDiam_Dzp,111.54409324344604
SpDiam_Dzv,101.14764811371683
SpMAD_Dzpe,5.851872610995262
SpMAD_Dzse,5.869650892101357
SpMax_Dzpe,58.55448700142815
SpMax_Dzse,58.732591272424074
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.625
AETA_eta_BR,0.02431708571857354
AETA_eta_FL,0.30437146068852233
AETA_eta_RL,0.48429359240008124
DetourIndex,1791
EState_VSA1,0.0
EState_VSA2,11.178302225184446
EState_VSA3,16.532695847804035
EState_VSA4,11.3129633249809
EState_VSA5,18.395897132562276
EState_VSA6,37.441632883585584
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,9.154013890853395
ETA_beta_ns,17.0
ETA_shape_p,0.125
ETA_shape_x,0.0
ETA_shape_y,0.37500000000000006
GhoseFilter,True
LogEE_Dzare,58.08510445811708
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,115.18774089751506
SpDiam_Dzpe,89.03226259215364
SpDiam_Dzse,89.28079846878958
SpMAD_Dzare,5.8051013305900385
SpMax_Dzare,58.08510445811708
TopoPSA(NO),59.67
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.424174225245654
VSA_EState9,44.242492441421014
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.85
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.033333333333333395
FilterItLogS,-4.471186984981042
SpDiam_Dzare,88.37774778277966
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6458333333333335
ETA_epsilon_2,0.8533333333333332
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5405797101449279
ETA_epsilon_5,0.8269841269841268
AETA_beta_ns_d,0.075
ETA_dEpsilon_A,0.2029761904761903
ETA_dEpsilon_B,0.10525362318840559
ETA_dEpsilon_C,-0.09772256728778472
ETA_dEpsilon_D,0.026349206349206344
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.440048459115721,1.1382680452538114,0.0,7.6876479998710066,19.28856205973771,0.0,7.271606023348207,0.0,0.0,0.16666666666666669,0.6751609480994526,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,39.36951599999999
BCUTDescriptor,"11.850000000000001,15.997930766619048,-0.36045326229498714,0.19817711868177365,4.77363304935127,10.239326026256206"
BPolDescriptor,17.908483999999998
TPSADescriptor,59.67
ALOGPDescriptor,"3.5997,12.95784009,69.4853"
XLogPDescriptor,4.058000000000001
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,268.07355896
ChiPathDescriptor,"14.11251969619286,9.685871848001627,8.631534035134907,7.599160426257428,6.222821896531653,5.031981371734982,3.5754087850353025,2.4721925493457437,10.790760620408555,6.0780059956584696,4.387465442195031,3.159213949912786,2.0868388506011506,1.4044315719100717,0.7690668308483813,0.44928368601923274"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286606,0.42867369241608644,0.0,0.0,0.0,0.06656543026873193,0.08822657075435991"
AtomCountDescriptor,32
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.2907482298658617,0.0,0.29321760375163153,0.0,0.48020448303157176,0.0,0.07052938920166818,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,3,0,0,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"41.018381715934574,2.0509190857967288,11.055789069793668,11.055789069793668,0.0"
FractionalPSADescriptor,0.22258815912875438
WienerNumbersDescriptor,"821.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2425592629362874,5.154599126422612,7.1328553221070985,1.0065241125189246,1.2555928179558409,1.3995385415174495"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.40582726326743,3.122448979591837"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,776.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"23.097876142163784,23.992551862795384,33.98882779419307,36.98510372559077,31.537765865274967"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.4581238832399298,-0.18129354740980996,-0.015179591235644862,-0.13441696914514908,0.17057676379877673"
EccentricConnectivityIndexDescriptor,384
AutocorrelationDescriptorPolarizability,"1256.6423058959865,1485.6532586206504,2092.794927250526,2131.967678710371,1662.4670932789581"
