DLiP-ID,J100HL
GATS2se,0.6604986079405345
GATS3dv,0.7575175877384636
GATS3pe,0.7465021502802927
GATS3se,0.6738703739915567
GATS4dv,0.8608866782589942
GATS4pe,0.7259177758584727
GATS4se,0.7249697670121993
GATS5dv,1.3981317481499453
GATS5pe,1.2547562038844575
GATS5se,1.2638084842094814
GATS6dv,1.6980670943617049
GATS6pe,1.4096649110983193
GATS6se,1.3710666537466791
GATS7dv,1.5858678989335306
GATS7pe,1.3754864210369078
GATS7se,1.3094367962265168
GATS8dv,1.5250868784714915
GATS8pe,1.1407617727993369
GATS8se,0.9765708657395653
MATS1dv,0.5525628003637867
MATS1pe,0.20874365244353962
MATS1se,0.17810660966043565
MATS2dv,0.31714639122545324
MATS2pe,0.19834950141209165
MATS2se,0.23200092903651798
MATS3dv,0.178669135892623
MATS3pe,0.07669452425826613
MATS3se,0.08069422852718955
MATS4dv,0.19876558187043855
MATS4pe,0.18997752286243885
MATS4se,0.10916308767056522
MATS5dv,-0.06969249697018719
MATS5pe,-0.07796657051671554
MATS5se,-0.13459421106297514
MATS6dv,-0.3144726799288603
MATS6pe,-0.2510161806111831
MATS6se,-0.24852972556275668
MATS7dv,-0.36655186157339503
MATS7pe,-0.31027261686042806
MATS7se,-0.27736563936975
MATS8dv,-0.5298794203426751
MATS8pe,-0.29499156853422576
MATS8se,-0.19139948310271307
MAXaaCH,1.9979158793146887
MAXaaaC,0.6273679610733185
MAXaasC,0.9227054988662132
MAXaasN,1.8322871227998392
MAXsCH3,2.1142680919785066
MDEC-11,0.5129927840030091
MDEC-12,2.6732618121483456
MDEC-13,2.857093353450393
MDEC-22,2.832464026885498
MDEC-23,8.317444122995914
MDEC-33,4.266788761738145
MDEN-22,4.023580535599607
MDEN-23,4.837970321995926
MDEN-33,0.6850067105944414
MINaaCH,1.9979158793146887
MINaaaC,0.6273679610733185
MINaasC,0.7507717361636013
MINaasN,1.7947557634164777
MINsCH3,1.9664011190896111
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,141.72
TpiPC10,8.828865457563891
VAdjMat,5.857980995127572
Xch-3dv,0.28867513459481287
Xch-4dv,0.2041241452319315
Xch-5dv,0.2923606797749979
Xch-6dv,0.2266372575440606
Xch-7dv,0.27184619197524684
Xpc-4dv,1.8824086667331352
Xpc-5dv,2.2287420536676845
Xpc-6dv,2.812079732770914
Zagreb1,140.0
Zagreb2,164.0
fragCpx,139.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,0
nBondsM,15
nBondsO,29
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,12
naHRing,3
AATS0are,6.223881632653061
AATS1are,6.551541176470589
AATS2are,6.346508988764045
AATS3are,6.040029126213593
AATS4are,6.0086861111111105
AATS5are,6.575111363636363
AATS6are,6.723992941176471
AATS7are,6.477751136363636
AATS8are,6.188689873417722
AATSC0dv,3.814614281086584
AATSC0pe,0.10387163681799245
AATSC0se,0.058832967097042894
AATSC1dv,2.1078139494648958
AATSC1pe,0.021682544854676588
AATSC1se,0.010478540305918273
AATSC2dv,1.209791153163687
AATSC2pe,0.020602887373706663
AATSC2se,0.013649303024488846
AATSC3dv,0.6815538373653993
AATSC3pe,0.00796638576968333
AATSC3se,0.0047474808918614025
AATSC4dv,0.7582140271914596
AATSC4pe,0.019733276258349107
AATSC4se,0.006422388345133972
AATSC5dv,-0.2658499942270595
AATSC5pe,-0.008098515296656674
AATSC5se,-0.007918576790920463
AATSC6dv,-1.199591975868201
AATSC6pe,-0.026073461547884404
AATSC6se,-0.014621741166670765
AATSC7dv,-1.3982539659167454
AATSC7pe,-0.032228524573094504
AATSC7se,-0.016318243534890767
AATSC8dv,-2.0212856040930496
AATSC8pe,-0.03064125707115703
AATSC8se,-0.011260599491772936
ATSC0are,4.9877999999999965
ATSC1are,1.3088938775510204
ATSC2are,1.8191204081632648
ATSC3are,0.48699183673469265
ATSC4are,1.7709979591836709
ATSC5are,-0.6522979591836708
ATSC6are,-1.9646816326530567
ATSC7are,-2.390969387755098
ATSC8are,-2.415948979591834
BalabanJ,2.1024972015039055e-06
Diameter,100000000
GATS1are,0.6495849873691808
GATS2are,0.8379889627319873
GATS3are,0.8207474782157786
GATS4are,0.8040418621436305
GATS5are,1.4001017027000429
GATS6are,1.5545205595771328
GATS7are,1.461910698467898
GATS8are,1.2160669501939163
HybRatio,0.6
Lipinski,True
MATS1are,0.25212813382299887
MATS2are,0.20079758656064628
MATS3are,0.04644847992207774
MATS4are,0.16109473782696437
MATS5are,-0.07281995341360167
MATS6are,-0.22707028679389438
MATS7are,-0.26691832617040095
MATS8are,-0.300433056658246
MAXssCH2,1.3295168352771167
MAXsssCH,0.8320423595387172
MAXsssNH,1.353890306597322
MINssCH2,0.7685740699963284
MINsssCH,0.8320423595387172
MINsssNH,1.353890306597322
NsssssAs,0
RotRatio,0.27586206896551724
SMR_VSA1,17.306942892030456
SMR_VSA2,0.0
SMR_VSA3,39.78929167856704
SMR_VSA4,5.917906046161393
SMR_VSA5,41.648969793765886
SMR_VSA6,26.392953978013743
SMR_VSA7,11.760295063310071
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,298.5900000000003
mZagreb2,5.583333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,6
nBondsKS,45
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1017918367346938
AATSC1are,0.025664585834333734
AATSC2are,0.020439555147901852
AATSC3are,0.004728076084802841
AATSC4are,0.016398129251700658
AATSC5are,-0.00741247680890535
AATSC6are,-0.023113901560624196
AATSC7are,-0.027170106679035202
AATSC8are,-0.03058163265306119
LabuteASA,171.6552866372045
PEOE_VSA1,17.306942892030456
PEOE_VSA2,0.0
PEOE_VSA3,9.665781456092393
PEOE_VSA4,9.499376414562832
PEOE_VSA5,10.197363616602075
PEOE_VSA6,11.761884949391115
PEOE_VSA7,53.9383087008665
PEOE_VSA8,11.44678160159525
PEOE_VSA9,27.18485677717953
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.025959978669241
PEOE_VSA11,0.0
PEOE_VSA12,10.312872963641414
PEOE_VSA13,5.777653723919194
SlogP_VSA1,17.306942892030456
SlogP_VSA2,66.18224565658078
SlogP_VSA3,6.544756405912575
SlogP_VSA4,12.841643245852017
SlogP_VSA5,18.53557124070048
SlogP_VSA6,21.405200010772262
SlogP_VSA7,0.0
SlogP_VSA8,5.777653723919194
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,5.777653723919194
EState_VSA4,45.79303340189245
EState_VSA5,29.50343792609361
EState_VSA6,16.277282843006738
EState_VSA7,17.67190720329742
EState_VSA8,44.687434815160614
EState_VSA9,0.0
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),91.12
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.6270428862163167
VSA_EState9,45.66471884940591
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-4.743062845829157
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.7407407407407407
MDEDescriptor,"0.5129927840030091,2.6732618121483456,2.857093353450393,0.0,2.832464026885498,8.317444122995914,0.0,4.266788761738145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023580535599607,4.837970321995926,0.6850067105944414"
APolDescriptor,58.94944599999999
BCUTDescriptor,"11.98834501859768,34.968854433130964,-0.3585430727991593,0.2323105812408898,2.3429956305626267,12.35352472654738"
BPolDescriptor,36.530553999999995
TPSADescriptor,141.71999999999997
XLogPDescriptor,2.424
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,427.11281156000007
ChiPathDescriptor,"18.0956473593183,12.580520035918413,11.776708374602414,8.791030785899403,7.436608296222675,5.754670975468501,4.496711851876694,3.2298493812692937,18.033929532022558,11.344270228264763,9.737135848051228,6.194361906261172,4.409666844034556,3.0403768426556947,2.183969787845963,1.3346041338977934"
ChiChainDescriptor,"0.2886751345948129,0.20412414523193154,0.21407617506269555,0.49719387459906544,0.7498650637758322,0.2886751345948129,0.20412414523193154,0.0423606797749979,0.22663725754406064,0.27184619197524684"
AtomCountDescriptor,49
BondCountDescriptor,29
SmallRingDescriptor,"4,3,3,2,1,0,2,1,0,0,0"
ChiClusterDescriptor,"1.90792114567716,0.0,0.21941609682128765,0.0,1.4790687542505254,0.0,0.08408517252140153,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,2,0,4,2,1,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,15
MannholdLogPDescriptor,1.7899999999999998
WeightedPathDescriptor,"54.0541956058063,2.0020072446594925,35.82400473539591,0.0,28.60569571418221"
FractionalPSADescriptor,0.3318092929181343
WienerNumbersDescriptor,"2.6000001761E10,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.344088948344448,5.273360888628871,7.0457990017332035,2.0019818226021853,2.2941741102160638,2.749939078409582"
FractionalCSP3Descriptor,0.6
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,4,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,3
KappaShapeIndicesDescriptor,"21.702734839476815,9.666864961332541,5.757785467128028"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1899.12
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.6
AutocorrelationDescriptorMass,"50.208278696237116,39.27942715466362,56.25471013813694,56.51903997848564,51.92454039917536"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.4216098415633595,-0.3238736259103188,0.17838015743516739,-0.05126503497515844,-0.018875884447046992"
EccentricConnectivityIndexDescriptor,-2129542202
AutocorrelationDescriptorPolarizability,"2055.6455015691804,2418.550391702861,3238.112590348969,3071.382949575771,2991.612105194458"
