DLiP-ID,C000IO
AATSC6p,-0.02501551524370833
AATSC6s,-0.08381558641975312
AATSC6v,-8.104130888191564
AATSC7Z,0.056847545219638536
AATSC7c,0.009030609067173682
AATSC7d,-0.11348837209302326
AATSC7i,-0.0944554905810583
AATSC7m,0.06321160465115995
AATSC7p,-0.019745658553604693
AATSC7s,0.45609029572207876
AATSC7v,-4.588360156873973
AATSC8Z,-1.6732026143790848
AATSC8c,-0.012424268476126064
AATSC8d,0.028235294117647077
AATSC8i,-0.1596685511103178
AATSC8m,-7.970764441176474
AATSC8p,-0.03295510979226479
AATSC8s,-0.04634168482207707
AATSC8v,-10.117133488091266
ATS0are,203.40000000000003
ATS1are,214.09999999999997
ATS2are,323.5
ATS3are,439.0199999999999
ATS4are,435.67999999999984
ATS5are,363.83999999999986
ATS6are,319.7200000000001
ATS7are,277.09000000000003
ATS8are,220.30999999999997
ATSC0dv,124.66666666666669
ATSC0pe,5.155416666666663
ATSC0se,4.059479999999999
ATSC1dv,10.555555555555555
ATSC1pe,-1.0452277777777794
ATSC1se,-0.7626959999999996
ATSC2dv,4.111111111111121
ATSC2pe,-0.10064722222222398
ATSC2se,-0.33780000000000066
ATSC3dv,-3.111111111111104
ATSC3pe,0.18799722222221865
ATSC3se,0.1061160000000009
ATSC4dv,-20.77777777777778
ATSC4pe,-0.513536111111113
ATSC4se,-0.3859479999999988
ATSC5dv,-45.55555555555554
ATSC5pe,-2.166930555555557
ATSC5se,-1.8123919999999984
ATSC6dv,-27.999999999999996
ATSC6pe,-0.004700000000000246
ATSC6se,0.2948840000000006
ATSC7dv,-8.888888888888895
ATSC7pe,1.1267694444444472
ATSC7se,1.005095999999999
ATSC8dv,-19.88888888888889
ATSC8pe,-0.5695888888888868
ATSC8se,-0.22266400000000006
AXp-0dv,0.5099794625877492
AXp-1dv,0.2655724502592834
AXp-2dv,0.13550792334132164
AXp-3dv,0.06933690230922432
AXp-4dv,0.03536547738825381
AXp-5dv,0.018270985144904075
AXp-6dv,0.008889457859826993
AXp-7dv,0.00461152161064854
BertzCT,846.5071386809369
ECIndex,332
ETA_eta,11.198405905622815
GATS1dv,0.5851854946524063
GATS1pe,0.8985212761658455
GATS1se,0.9483723592676895
GATS2dv,0.6836189021062969
GATS2pe,0.6651282499583528
GATS2se,0.7505873879895747
GATS3dv,0.916166186754422
GATS3pe,0.9344198844879364
GATS3se,0.9741458663519615
GATS4dv,1.1434183463595227
GATS4pe,1.121399921665662
GATS4se,1.1288368877863098
GATS5dv,1.224428779776373
GATS5pe,1.2534627451268532
GATS5se,1.2728354907972987
GATS6dv,1.090407754010695
GATS6pe,1.0018512082760853
GATS6se,0.9665609983708914
GATS7dv,1.0630207685611242
GATS7pe,0.8055674865940282
GATS7se,0.7526365961409652
GATS8dv,1.1459971689210442
GATS8pe,1.1772697667121488
GATS8se,1.0947473568043198
LogEE_A,3.9399371304021087
LogEE_D,80.03913922163065
MATS1dv,0.0793783422459893
MATS1pe,-0.19007213286995922
MATS1se,-0.1761377072925596
MATS2dv,0.02018989413947402
MATS2pe,-0.011952622316202218
MATS2se,-0.050946507072485325
MATS3dv,-0.011517893870835018
MATS3pe,0.016830443459393284
MATS3se,0.012064750998801771
MATS4dv,-0.07692307692307693
MATS4pe,-0.045974298876586314
MATS4se,-0.04387996643753526
MATS5dv,-0.19931939718035965
MATS5pe,-0.2292660705495106
MATS5se,-0.24352317403841228
MATS6dv,-0.1403743315508021
MATS6pe,-0.0005697890568172936
MATS6se,0.04540051927833132
MATS7dv,-0.04974505658500189
MATS7pe,0.15248393444841496
MATS7se,0.17273881567143082
MATS8dv,-0.1407675369613086
MATS8pe,-0.09748551162160461
MATS8se,-0.04839738963958875
MAXaaCH,1.515830498866213
MAXaaaC,0.18317439321407614
MAXaasC,0.44689153439153473
MDEC-22,5.61419311594246
MDEC-23,18.075728586784134
MDEC-33,10.03449688481126
MDEO-11,0.9333792783589503
MDEO-12,0.9709835434146467
MINaaCH,1.3056404320987653
MINaaaC,0.17673611111111143
MINaasC,-0.5056670445956157
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,360.8868269991768
SpAbs_A,25.745806487920046
SpAbs_D,160.07827844326135
SpMAD_A,1.2872903243960023
SpMAD_D,8.003913922163068
SpMax_A,2.4724756129020684
SpMax_D,80.03913922163065
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,90.9
TpiPC10,9.20412382359237
VAdjMat,5.459431618637297
VE1_DzZ,4.400174133387848
VE1_Dzi,4.398984505794639
VE1_Dzm,4.400163298365907
VE1_Dzp,4.363700905744232
VE1_Dzv,4.385132961280683
VE2_DzZ,0.2200087066693924
VE2_Dzi,0.21994922528973193
VE2_Dzm,0.22000816491829536
VE2_Dzp,0.2181850452872116
VE2_Dzv,0.21925664806403417
VE3_DzZ,2.1747912964710263
VE3_Dzi,2.174520900709513
VE3_Dzm,2.1747888340604593
VE3_Dzp,2.1664677094598015
VE3_Dzv,2.171367127767195
VR1_DzZ,106.54316635021972
VR1_Dzi,106.65582284826655
VR1_Dzm,106.54422480433884
VR1_Dzp,109.55381680009752
VR1_Dzv,107.85357915191285
VR2_DzZ,5.327158317510986
VR2_Dzi,5.332791142413328
VR2_Dzm,5.327211240216942
VR2_Dzp,5.477690840004876
VR2_Dzv,5.392678957595643
VR3_DzZ,5.361697401432776
VR3_Dzi,5.362754221720298
VR3_Dzm,5.361707335893125
VR3_Dzp,5.389563086707391
VR3_Dzv,5.373921739232149
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0645917980710079
Xch-7dv,0.09094288141517955
Xpc-4dv,0.9766711882983473
Xpc-5dv,1.214333285866974
Xpc-6dv,1.5480085223576234
Zagreb1,108.0
Zagreb2,129.0
fragCpx,104.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,22
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.780000000000001
AATS1are,6.690624999999999
AATS2are,6.6020408163265305
AATS3are,6.754153846153845
AATS4are,6.702769230769229
AATS5are,6.615272727272725
AATS6are,6.660833333333335
AATS7are,6.4439534883720935
AATS8are,6.47970588235294
AATSC0dv,4.155555555555556
AATSC0pe,0.1718472222222221
AATSC0se,0.13531599999999996
AATSC1dv,0.3298611111111111
AATSC1pe,-0.03266336805555561
AATSC1se,-0.023834249999999987
AATSC2dv,0.08390022675736983
AATSC2pe,-0.0020540249433106937
AATSC2se,-0.006893877551020422
AATSC3dv,-0.047863247863247756
AATSC3pe,0.002892264957264902
AATSC3se,0.00163255384615386
AATSC4dv,-0.3196581196581197
AATSC4pe,-0.007900555555555584
AATSC4se,-0.00593766153846152
AATSC5dv,-0.8282828282828281
AATSC5pe,-0.0393987373737374
AATSC5se,-0.03295258181818179
AATSC6dv,-0.5833333333333333
AATSC6pe,-9.791666666667178e-05
AATSC6se,0.006143416666666679
AATSC7dv,-0.2067183462532301
AATSC7pe,0.026203940568475515
AATSC7se,0.02337432558139533
AATSC8dv,-0.5849673202614379
AATSC8pe,-0.016752614379084905
AATSC8se,-0.00654894117647059
AETA_eta,0.5599202952811407
ATSC0are,5.7666666666666675
ATSC1are,-1.1577777777777785
ATSC2are,-0.24222222222222267
ATSC3are,0.20555555555555305
ATSC4are,-0.5677777777777795
ATSC5are,-2.50888888888889
ATSC6are,0.1699999999999996
ATSC7are,1.3444444444444463
ATSC8are,-0.5088888888888876
BCUTZ-1h,8.024636445312472
BCUTZ-1l,5.671968440517342
BCUTc-1h,0.5032152096441656
BCUTc-1l,-0.5248848667674747
BCUTd-1h,3.2881699369927646
BCUTd-1l,0.9777199718403269
BCUTi-1h,13.639175503899732
BCUTi-1l,10.933035140911743
BCUTm-1h,16.01235043656017
BCUTm-1l,11.685575946185214
BCUTp-1h,2.0155363389752434
BCUTp-1l,0.7487416017912778
BCUTs-1h,7.00828074227177
BCUTs-1l,1.380736526394671
BCUTv-1h,20.91515822688174
BCUTv-1l,14.701726845901419
BalabanJ,1.6854984198891652
Diameter,10
ETA_beta,30.0
GATS1are,0.9193460982658956
GATS2are,0.6942963312492625
GATS3are,0.9485282347710089
GATS4are,1.125700311249444
GATS5are,1.2640830267997893
GATS6are,0.9874458092485545
GATS7are,0.7824035488640944
GATS8are,1.1455542332539947
HybRatio,0.0
Lipinski,True
LogEE_Dt,180.4434134995884
MATS1are,-0.18822254335260125
MATS2are,-0.025716645039518742
MATS3are,0.016451756336149197
MATS4are,-0.0454424188528236
MATS5are,-0.23730951129795064
MATS6are,0.018424855491329432
MATS7are,0.16265627100416744
MATS8are,-0.07786467188031261
NsssssAs,0
RotRatio,0.045454545454545456
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,19.736733121575462
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,52.68789705520363
SMR_VSA8,0.0
SMR_VSA9,28.57223441042315
SpAD_DzZ,108.03943939439384
SpAD_Dzi,110.71933410946016
SpAD_Dzm,108.0647666752172
SpAD_Dzp,148.22365178062125
SpAD_Dzv,128.4249039035978
SpAbs_Dt,360.8868269991768
SpDiam_A,4.9449512258041395
SpDiam_D,117.18120227317219
SpMAD_Dt,18.044341349958838
SpMax_Dt,180.4434134995884
SsssssAs,0
VE1_Dzpe,4.400301951451641
VE1_Dzse,4.400151915190601
VE2_Dzpe,0.22001509757258203
VE2_Dzse,0.22000759575953005
VE3_Dzpe,2.174820344459469
VE3_Dzse,2.174786247067828
VMcGowan,184.57999999999984
VR1_Dzpe,106.53062643207944
VR1_Dzse,106.5453360585846
VR2_Dzpe,5.326531321603972
VR2_Dzse,5.32726680292923
VR3_Dzpe,5.361579696500686
VR3_Dzse,5.361717765819783
mZagreb1,6.888888888888888
mZagreb2,4.3055555555555545
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,24
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.19222222222222224
AATSC1are,-0.03618055555555558
AATSC2are,-0.004943310657596381
AATSC3are,0.003162393162393124
AATSC4are,-0.008735042735042761
AATSC5are,-0.04561616161616163
AATSC6are,0.0035416666666666582
AATSC7are,0.03126614987080108
AATSC8are,-0.01496732026143787
AETA_beta,1.5
BCUTdv-1h,6.023803121118427
BCUTdv-1l,2.81236152441109
BCUTpe-1h,3.495389231005754
BCUTpe-1l,2.2164634107018677
BCUTse-1h,3.7082334966663093
BCUTse-1l,2.4126378449824784
ETA_alpha,9.166666666666664
ETA_dBeta,5.0
ETA_eta_B,0.35566291430929553
ETA_eta_F,21.545910251021432
ETA_eta_L,3.455606797275157
ETA_eta_R,32.744316156644246
ETA_psi_1,0.5140186915887851
LabuteASA,112.51920203793705
LogEE_DzZ,54.0802462372148
LogEE_Dzi,55.40295060119966
LogEE_Dzm,54.09285976053975
LogEE_Dzp,72.72058436704928
LogEE_Dzv,63.713708854226354
PEOE_VSA1,19.736733121575462
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,36.39820241076966
PEOE_VSA8,11.629818560158606
PEOE_VSA9,5.386224214464796
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,107.7389008579591
SpAD_Dzse,108.09135076534604
SpAbs_DzZ,107.03943939439381
SpAbs_Dzi,110.01204672406905
SpAbs_Dzm,107.0677043588224
SpAbs_Dzp,150.85264005579438
SpAbs_Dzv,129.42239009874288
SpDiam_Dt,246.0666638497106
SpMAD_DzZ,5.401971969719692
SpMAD_Dzi,5.535966705473008
SpMAD_Dzm,5.40323833376086
SpMAD_Dzp,7.411182589031062
SpMAD_Dzv,6.42124519517989
SpMax_DzZ,54.0802462372148
SpMax_Dzi,55.40295060119966
SpMax_Dzm,54.09285976053975
SpMax_Dzp,72.72058436704928
SpMax_Dzv,63.713708854226354
VE1_Dzare,4.400687407772174
VE2_Dzare,0.22003437038860868
VE3_Dzare,2.1749079383208056
VR1_Dzare,106.4921609614051
VR2_Dzare,5.324608048070255
VR3_Dzare,5.361218557004174
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4583333333333332
AETA_dBeta,0.25
AETA_eta_B,0.017783145715464778
AETA_eta_F,1.0772955125510717
AETA_eta_L,0.17278033986375785
AETA_eta_R,1.6372158078322123
BCUTare-1h,3.5490287062795725
BCUTare-1l,2.1674505583585266
ETA_beta_s,12.5
ETA_dPsi_A,0.19998130841121486
ETA_dPsi_B,0.0
ETA_eta_BR,0.6136629143092955
ETA_eta_FL,6.102943850788643
ETA_eta_RL,9.5585506480638
LogEE_Dzpe,53.930503087160005
LogEE_Dzse,54.106098242917696
PEOE_VSA10,17.082043808210052
PEOE_VSA11,5.760247418874442
PEOE_VSA12,11.178302225184446
PEOE_VSA13,0.0
SlogP_VSA1,5.428790391900541
SlogP_VSA2,15.319582184522117
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,51.676257600356436
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,106.81118745724265
SpAbs_Dzpe,106.70401713702887
SpAbs_Dzse,107.09737156447025
SpDiam_DzZ,79.36172206875355
SpDiam_Dzi,81.34033298093345
SpDiam_Dzm,79.38054758142415
SpDiam_Dzp,106.10828126719026
SpDiam_Dzv,93.35757778266012
SpMAD_Dzpe,5.386945042897954
SpMAD_Dzse,5.404567538267302
SpMax_Dzpe,53.930503087160005
SpMax_Dzse,54.106098242917696
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.625
AETA_eta_BR,0.030683145715464776
AETA_eta_FL,0.3051471925394321
AETA_eta_RL,0.47792753240319
DetourIndex,1785
EState_VSA1,11.178302225184446
EState_VSA2,28.22851544154929
EState_VSA3,5.563451491696996
EState_VSA4,0.0
EState_VSA5,42.46456947923127
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,17.5
ETA_shape_p,0.14545454545454548
ETA_shape_x,0.0
ETA_shape_y,0.43636363636363645
GhoseFilter,True
LogEE_Dzare,53.467450082018004
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,105.66833031438554
SpDiam_Dzpe,79.13829729956407
SpDiam_Dzse,79.40030674685867
SpMAD_Dzare,5.340559372862133
SpMax_Dzare,53.467450082018004
TopoPSA(NO),90.9
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.4885166288737715
VSA_EState9,50.344816704459554
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.875
EState_VSA10,20.11411936859394
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04166666666666678
FilterItLogS,-3.344567636122638
SpDiam_Dzare,78.44816370426736
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6944444444444445
ETA_epsilon_2,0.8916666666666664
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5689393939393942
ETA_epsilon_5,0.8144927536231883
AETA_beta_ns_d,0.1
ETA_dEpsilon_A,0.25158730158730136
ETA_dEpsilon_B,0.12550505050505034
ETA_dEpsilon_C,-0.12608225108225102
ETA_dEpsilon_D,0.07717391304347809
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,0.0,0.0,0.0,5.61419311594246,18.075728586784134,0.0,10.03449688481126,0.0,0.0,0.9333792783589503,0.9709835434146467,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,37.077929999999995
BCUTDescriptor,"11.850000000000001,15.998933538353949,-0.3613544220546274,0.2276896538081569,4.8136536835952075,9.9879861684203"
BPolDescriptor,13.806069999999997
TPSADescriptor,90.9
ALOGPDescriptor,"3.3727000000000005,11.375105290000004,66.2878"
XLogPDescriptor,4.097
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,270.0528235
ChiPathDescriptor,"14.27565640300939,9.558550648063804,8.979900804011576,7.72438090492969,6.1651725844735505,5.224064164143485,3.694749920731676,2.513359967392965,10.199589251754984,5.842593905704236,4.3362535469222925,2.981486799296645,1.9804667337422135,1.3703238858678055,0.7200460866459862,0.4012023801264232"
ChiChainDescriptor,"0.0,0.0,0.0,0.19673563623996193,0.46794448228737495,0.0,0.0,0.0,0.0645917980710079,0.09094288141517953"
AtomCountDescriptor,30
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.5677493089586187,0.0,0.40432871486274263,0.0,0.521462652634362,0.0,0.07157385537609025,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,108.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"40.83364915337465,2.0416824576687325,13.364871180079167,13.364871180079167,0.0"
FractionalPSADescriptor,0.33660081321090135
WienerNumbersDescriptor,"773.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7258469651894597,5.720914176267265,8.618063782129967,0.9766711882983474,1.2143332858669738,1.4417023113435867"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.01171875,2.9789075175770687"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,644.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"23.87234517770473,23.992551862795384,35.98510372559077,40.19822575093778,33.53404179667266"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.4408112957383647,-0.10392014795848446,-0.1548159798678603,-0.025881008074772248,0.14648226362194258"
EccentricConnectivityIndexDescriptor,332
AutocorrelationDescriptorPolarizability,"1241.4482131067903,1480.3162378115435,2120.4824448830414,2178.984388210466,1729.7250987615885"
