DLiP-ID,C001ZR
AATSC5s,-0.1553205867938466
AATSC5v,7.58341093929432
AATSC6Z,-1.6625
AATSC6c,0.00139644350568875
AATSC6d,-0.03671875
AATSC6i,0.04728821812123087
AATSC6m,-6.810545866992189
AATSC6p,-0.0521257065576789
AATSC6s,-0.21022000527203838
AATSC6v,-3.2112161110017765
AATSC7Z,-6.285050675675675
AATSC7c,-0.0011453443178799409
AATSC7d,-0.13545185810810811
AATSC7i,0.0930705613389069
AATSC7m,-27.559364202570737
AATSC7p,-0.06477879870928072
AATSC7s,0.09904804903162229
AATSC7v,-4.6094652432484935
AATSC8Z,0.415625
AATSC8c,0.0010970796226696029
AATSC8d,-0.10948660714285714
AATSC8i,0.22840322776929095
AATSC8m,1.727446612583707
AATSC8p,0.02857461956374586
AATSC8s,-0.39291104681282607
AATSC8v,0.6050270418533095
ATS0are,208.5908
ATS1are,219.8997
ATS2are,356.00530000000003
ATS3are,417.7193
ATS4are,415.8198
ATS5are,343.2202
ATS6are,266.9351
ATS7are,240.73100000000002
ATS8are,230.5963
ATSC0dv,124.19135802469137
ATSC0pe,3.8978874999999986
ATSC0se,2.868731718749999
ATSC1dv,-13.35146604938272
ATSC1pe,0.10974453125000141
ATSC1se,0.39615183007812466
ATSC2dv,8.590663580246908
ATSC2pe,1.8791835937500023
ATSC2se,1.5905318496093743
ATSC3dv,19.38155864197531
ATSC3pe,-0.2563117187500013
ATSC3se,-0.599145732421875
ATSC4dv,-14.714699074074073
ATSC4pe,-0.9698222656249973
ATSC4se,-0.7789363837890625
ATSC5dv,12.721257716049383
ATSC5pe,-0.7516207031249973
ATSC5se,-0.7562237080078124
ATSC6dv,-25.35802469135803
ATSC6pe,0.3310906250000025
ATSC6se,0.4837472890625003
ATSC7dv,-5.741319444444445
ATSC7pe,-1.2443949218749994
ATSC7se,-1.115661299804687
ATSC8dv,-36.47781635802469
ATSC8pe,-1.264589453124998
ATSC8se,-0.796619348632812
AXp-0dv,0.6132026980202335
AXp-1dv,0.37065420230691065
AXp-2dv,0.21865207192369204
AXp-3dv,0.1289320331518319
AXp-4dv,0.0741265705260847
AXp-5dv,0.0450448565399849
AXp-6dv,0.029523898671075674
AXp-7dv,0.016195137842104017
BertzCT,877.9661234304635
ECIndex,470
ETA_eta,13.693595752283876
GATS1dv,0.7955225233390736
GATS1pe,0.5372970690949302
GATS1se,0.4562032455089559
GATS2dv,0.7860526165610909
GATS2pe,0.49478866579796255
GATS2se,0.4871026796525559
GATS3dv,0.8717140589251527
GATS3pe,0.9508866642313928
GATS3se,1.0252208833066458
GATS4dv,1.1891554772910706
GATS4pe,1.3438593849649842
GATS4se,1.359880821386671
GATS5dv,1.133901326324058
GATS5pe,1.3755693836423841
GATS5se,1.3895226930688087
GATS6dv,1.1733050847457624
GATS6pe,0.961282233004416
GATS6se,0.8749617325992762
GATS7dv,1.0448923499770957
GATS7pe,1.2418005005656654
GATS7se,1.2753722585622496
GATS8dv,1.3556680607528064
GATS8pe,1.4967253782612102
GATS8se,1.531607125943325
LogEE_A,4.026184380565752
LogEE_D,107.37400627542453
MATS1dv,-0.10118325375778825
MATS1pe,0.026498704898034298
MATS1se,0.12996990231364758
MATS2dv,0.04099128702737229
MATS2pe,0.2856907177997773
MATS2se,0.3285554331207399
MATS3dv,0.0756664512815415
MATS3pe,-0.03188197414236536
MATS3se,-0.10126248427816038
MATS4dv,-0.060182390964238955
MATS4pe,-0.12637823306101925
MATS4se,-0.13791816923853228
MATS5dv,0.06427150610728907
MATS5pe,-0.12098993289540091
MATS5se,-0.16540177106280485
MATS6dv,-0.16334807893036435
MATS6pe,0.06795283342579848
MATS6se,0.1349020644630471
MATS7dv,-0.03998237513819799
MATS7pe,-0.2761068517103036
MATS7se,-0.3363494233301737
MATS8dv,-0.2685464344294306
MATS8pe,-0.2966212009527135
MATS8se,-0.2538883944490744
MAXaaCH,1.8975098068027707
MAXaasC,0.8860563782190769
MAXssNH,2.4182112150415724
MDEC-22,8.245145489118542
MDEC-23,11.431806170345476
MDEC-33,2.6031555738147825
MDEN-22,1.6509636244473134
MDEO-11,0.4999999999999999
MINaaCH,1.4343343726379443
MINaasC,0.1188528806584368
MINssNH,2.4182112150415724
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.8256302521008405
SM1_Dzi,0.9798770501854008
SM1_Dzm,2.837933865787683
SM1_Dzp,-2.636913167026352
SM1_Dzv,-1.3575164607657924
SddssSe,0
SpAD_Dt,343.163574579619
SpAbs_A,28.240412827847614
SpAbs_D,214.74801255084913
SpMAD_A,1.283655128538528
SpMAD_D,9.76127329776587
SpMax_A,2.4044887699100554
SpMax_D,107.37400627542453
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,108.57
TpiPC10,8.298757291701271
VAdjMat,5.584962500721156
VE1_DzZ,4.600926683597914
VE1_Dzi,4.618125231705426
VE1_Dzm,4.601131131688091
VE1_Dzp,4.632395473630745
VE1_Dzv,4.634903508419215
VE2_DzZ,0.20913303107263245
VE2_Dzi,0.20991478325933757
VE2_Dzm,0.2091423241676405
VE2_Dzp,0.21056343061957933
VE2_Dzv,0.2106774322008734
VE3_DzZ,2.314715096526466
VE3_Dzi,2.318446189098096
VE3_Dzm,2.3147595318243774
VE3_Dzp,2.3215314755808225
VE3_Dzv,2.3220727411328586
VR1_DzZ,121.10921594661886
VR1_Dzi,119.86437666346117
VR1_Dzm,121.09158132054598
VR1_Dzp,119.23910016257074
VR1_Dzv,118.91238416368245
VR2_DzZ,5.504964361209948
VR2_Dzi,5.448380757430053
VR2_Dzm,5.5041627872975445
VR2_Dzp,5.41995909829867
VR2_Dzv,5.405108371076475
VR3_DzZ,5.585150109981623
VR3_Dzi,5.574818269523766
VR3_Dzm,5.585004490096775
VR3_Dzp,5.569588082706306
VR3_Dzv,5.566844314765666
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.12109003630233643
Xch-7dv,0.16971988771863605
Xpc-4dv,2.1259852159569474
Xpc-5dv,2.661913888104951
Xpc-6dv,3.220467249153534
Zagreb1,116.0
Zagreb2,134.0
fragCpx,114.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,24
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.5184625
AATS1are,6.4676382352941175
AATS2are,6.592690740740742
AATS3are,6.3290803030303024
AATS4are,6.600314285714285
AATS5are,6.729807843137254
AATS6are,6.673377499999999
AATS7are,6.506243243243244
AATS8are,6.588465714285714
AATSC0dv,3.8809799382716053
AATSC0pe,0.12180898437499996
AATSC0se,0.08964786621093747
AATSC1dv,-0.3926901779230212
AATSC1pe,0.0032277803308823944
AATSC1se,0.011651524414062489
AATSC2dv,0.15908636259716497
AATSC2pe,0.034799696180555596
AATSC2se,0.02945429351128471
AATSC3dv,0.29365997942386834
AATSC3pe,-0.003883510890151535
AATSC3se,-0.00907796564275568
AATSC4dv,-0.23356665196942972
AATSC4pe,-0.015394004216269798
AATSC4se,-0.012364069583953374
AATSC5dv,0.24943642580488987
AATSC5pe,-0.014737660845588182
AATSC5se,-0.014827915843290438
AATSC6dv,-0.6339506172839507
AATSC6pe,0.008277265625000063
AATSC6se,0.012093682226562508
AATSC7dv,-0.1551707957957958
AATSC7pe,-0.0336322951858108
AATSC7se,-0.030153008102829382
AATSC8dv,-1.0422233245149912
AATSC8pe,-0.0361311272321428
AATSC8se,-0.022760552818080343
AETA_eta,0.622436170558358
ATSC0are,3.9643499999999987
ATSC1are,-0.05729687500000024
ATSC2are,2.239496874999999
ATSC3are,-0.0870968750000004
ATSC4are,-0.8644640625
ATSC5are,-0.7751453124999997
ATSC6are,-0.27791249999999923
ATSC7are,-1.1344546874999992
ATSC8are,-1.4512828124999992
BCUTZ-1h,17.001104891819196
BCUTZ-1l,5.694583636299399
BCUTc-1h,0.46333945773706287
BCUTc-1l,-0.3595317055340222
BCUTd-1h,4.043813670069753
BCUTd-1l,0.9716760632655104
BCUTi-1h,14.690937385205016
BCUTi-1l,10.31194647436713
BCUTm-1h,35.45051782183606
BCUTm-1l,11.705789762110406
BCUTp-1h,2.954857934684061
BCUTp-1l,0.761050549500353
BCUTs-1h,7.014205563037955
BCUTs-1l,0.29893773395770723
BCUTv-1h,24.442606993576216
BCUTv-1l,14.7021477425654
BalabanJ,1.4791493352466254
Diameter,13
ETA_beta,33.5
GATS1are,0.6100970487706983
GATS2are,0.4966880750615789
GATS3are,0.9224868152561218
GATS4are,1.4006373470220004
GATS5are,1.5023776862265332
GATS6are,1.1089497647785886
GATS7are,1.246385096360502
GATS8are,1.5990266824501944
HybRatio,0.0
Lipinski,True
LogEE_Dt,171.5817872898095
MATS1are,-0.01360285307509063
MATS2are,0.3347608710783001
MATS3are,-0.010652134114996933
MATS4are,-0.11076036604811818
MATS5are,-0.12268485029689856
MATS6are,-0.0560823337999923
MATS7are,-0.24749328389269354
MATS8are,-0.3347048426241736
MAXddssS,-3.6996716479801797
MINddssS,-3.6996716479801797
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.217288280681097
SM1_Dzse,1.2702749607552446
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,4.722094864452088
SMR_VSA7,59.619936929895815
SMR_VSA8,0.0
SMR_VSA9,10.571075188549761
SpAD_DzZ,120.65689220819773
SpAD_Dzi,162.92215219997502
SpAD_Dzm,120.57926254627313
SpAD_Dzp,164.73719607300055
SpAD_Dzv,176.65333646085435
SpAbs_Dt,343.16357457961897
SpDiam_A,4.765105599521622
SpDiam_D,164.23983614682695
SpMAD_Dt,15.598344299073592
SpMax_Dt,171.5817872898095
SsssssAs,0
VE1_Dzpe,4.619225480534691
VE1_Dzse,4.618896965545534
VE2_Dzpe,0.2099647945697587
VE2_Dzse,0.20994986207025154
VE3_Dzpe,2.3186844064980288
VE3_Dzse,2.3186132849056893
VMcGowan,227.7599999999999
VR1_Dzpe,119.69379924395548
VR1_Dzse,119.72856140168561
VR2_Dzpe,5.440627238361613
VR2_Dzse,5.442207336440255
VR3_Dzpe,5.5733941691131825
VR3_Dzse,5.573684552667005
mZagreb1,6.868055555555555
mZagreb2,4.736111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12388593749999996
AATSC1are,-0.00168520220588236
AATSC2are,0.04147216435185183
AATSC3are,-0.0013196496212121273
AATSC4are,-0.013721651785714285
AATSC5are,-0.015198927696078427
AATSC6are,-0.006947812499999981
AATSC7are,-0.030660937499999978
AATSC8are,-0.041465223214285696
AETA_beta,1.5227272727272727
BCUTdv-1h,6.017552389827355
BCUTdv-1l,0.6441402588778481
BCUTpe-1h,3.5367961889019557
BCUTpe-1l,2.2410586468687597
BCUTse-1h,3.768147464374217
BCUTse-1l,2.4386713982547983
ETA_alpha,11.247619047619045
ETA_dBeta,6.5
ETA_eta_B,0.3705702395595569
ETA_eta_F,22.32669992636339
ETA_eta_L,4.162585806607757
ETA_eta_R,36.020295678647265
ETA_psi_1,0.5812007874015749
LabuteASA,136.20760863523907
LogEE_DzZ,59.98646694134455
LogEE_Dzi,81.50561596590504
LogEE_Dzm,59.94863259719217
LogEE_Dzp,81.5357361331762
LogEE_Dzv,88.01814176207132
PEOE_VSA1,0.0
PEOE_VSA2,4.722094864452088
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,53.2695611104753
PEOE_VSA7,24.26546827384644
PEOE_VSA8,10.586084805438322
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.1958592747402994
SpAD_Dzpe,159.64795844961063
SpAD_Dzse,156.8507218416035
SpAbs_DzZ,118.74884179712333
SpAbs_Dzi,162.03135488162462
SpAbs_Dzm,118.66260641100419
SpAbs_Dzp,165.76233353482257
SpAbs_Dzv,177.39379998490844
SpDiam_Dt,247.40610498373303
SpMAD_DzZ,5.484404191281715
SpMAD_Dzi,7.405552372726137
SpMAD_Dzm,5.480875570285142
SpMAD_Dzp,7.488054366954571
SpMAD_Dzv,8.029697111857017
SpMax_DzZ,59.98646694134455
SpMax_Dzi,81.50561596590504
SpMax_Dzm,59.94863259719217
SpMax_Dzp,81.5357361331762
SpMax_Dzv,88.01814176207132
VE1_Dzare,4.617743934754954
VE2_Dzare,0.20989745157977066
VE3_Dzare,2.3183636203774234
VR1_Dzare,119.78620232105543
VR2_Dzare,5.4448273782297925
VR3_Dzare,5.574165866800519
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5112554112554112
AETA_dBeta,0.29545454545454547
AETA_eta_B,0.01684410179816168
AETA_eta_F,1.0148499966528812
AETA_eta_L,0.18920844575489804
AETA_eta_R,1.6372861672112393
BCUTare-1h,3.5807598003319914
BCUTare-1l,2.186924223905483
ETA_beta_s,13.5
ETA_dPsi_A,0.1327992125984251
ETA_dPsi_B,0.0
ETA_eta_BR,0.6285702395595569
ETA_eta_FL,6.381057516205782
ETA_eta_RL,10.543643322813539
LogEE_Dzpe,79.87931051029082
LogEE_Dzse,78.48310069174518
PEOE_VSA10,5.007623696852765
PEOE_VSA11,0.0
PEOE_VSA12,5.131558479839333
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,18.615160600931013
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,59.49278709167226
SlogP_VSA7,5.022633313741326
SlogP_VSA8,10.571075188549761
SlogP_VSA9,0.0
SpAD_Dzare,160.98520159810465
SpAbs_Dzpe,158.54133273990053
SpAbs_Dzse,155.69592642273517
SpDiam_DzZ,90.37138418925817
SpDiam_Dzi,126.98256976772038
SpDiam_Dzm,90.32752514847323
SpDiam_Dzp,126.46751451733628
SpDiam_Dzv,137.56369325126826
SpMAD_Dzpe,7.25672538407321
SpMAD_Dzse,7.129578265527432
SpMax_Dzpe,79.87931051029082
SpMax_Dzse,78.48310069174518
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6136363636363636
AETA_eta_BR,0.028571374525434404
AETA_eta_FL,0.29004806891844465
AETA_eta_RL,0.4792565146733427
DetourIndex,1819
EState_VSA1,10.023291153407584
EState_VSA2,10.027041955357108
EState_VSA3,10.030257010594092
EState_VSA4,5.563451491696996
EState_VSA5,35.602254151781175
EState_VSA6,0.0
EState_VSA7,30.33183534230805
EState_VSA8,14.919458481054164
EState_VSA9,11.600939890232516
ETA_beta_ns,20.0
ETA_shape_p,0.12277730736663847
ETA_shape_x,0.07408975444538529
ETA_shape_y,0.22226926333615585
GhoseFilter,True
LogEE_Dzare,80.54695803881326
SlogP_VSA10,5.131558479839333
SlogP_VSA11,0.0
SpAbs_Dzare,159.89805680288617
SpDiam_Dzpe,124.34161715248732
SpDiam_Dzse,121.89928132681106
SpMAD_Dzare,7.317509163550212
SpMax_Dzare,80.54695803881326
TopoPSA(NO),71.95
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.486681153943056
VSA_EState9,27.977741983470263
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9090909090909091
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.011255411255411135
ETA_dAlpha_B,0.0
FilterItLogS,-5.145844654644677
SpDiam_Dzare,125.43192525963113
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6985119047619047
ETA_epsilon_2,0.8796536796536792
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.58982683982684
ETA_epsilon_5,0.8544513457556933
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.2565764208909367
ETA_dEpsilon_B,0.10868506493506469
ETA_dEpsilon_C,-0.147891355955872
ETA_dEpsilon_D,0.025202333897985985
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8636363636363636
MDEDescriptor,"0.0,0.0,0.0,0.0,8.245145489118542,11.431806170345476,0.0,2.6031555738147825,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.6509636244473134,0.0,0.0"
APolDescriptor,44.191929999999985
BCUTDescriptor,"11.849999999999998,34.96885420803967,-0.2070415052900297,0.2467182496132082,6.220347910715847,11.9306869684881"
BPolDescriptor,22.08807
TPSADescriptor,108.57
ALOGPDescriptor,"4.046600000000001,16.374971560000006,87.45219999999998"
XLogPDescriptor,4.560999999999999
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,350.99029632
ChiPathDescriptor,"15.579139501373252,10.54364332281354,9.986748704911221,7.834086702269282,6.284989787354391,4.662911431657356,3.164424526324999,1.9808616397718597,12.877704546415654,7.782633838000279,6.171580876865351,4.2873537729135105,2.933481628347255,1.9265354711135987,1.1471203910553935,0.6165727390863601"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3367701210266096,0.3699297990629521,0.0,0.0,0.061237243569579464,0.12109003630233645,0.13393721299826908"
AtomCountDescriptor,32
BondCountDescriptor,24
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.020946996109434,0.20412414523193154,0.4317950458626713,0.10206207261596577,0.8750954838772086,0.025499585890087693,0.10428391977414793,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"44.71304939394919,2.0324113360886,23.311854404138284,4.979568903114258,9.216091598182224"
FractionalPSADescriptor,0.30932479085124354
WienerNumbersDescriptor,"1141.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.713968334547882,5.428837768542467,6.683054582662503,1.4982467919276123,1.819056030503045,1.944776446900222"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,7.26643598615917,4.308390022675737"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,694.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"44.59733495966014,39.04590652824151,54.49333212809213,53.1735141697148,49.2916974046367"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.28858228813237224,-0.14402003122529572,0.07385316375022849,-0.09967440321265796,0.0452602802368642"
EccentricConnectivityIndexDescriptor,470
AutocorrelationDescriptorPolarizability,"1900.2438934289432,2211.29486320429,3072.448140192266,2761.865153729561,2441.596837332471"
