DLiP-ID,P000JS
AATSC5Z,0.8759842519685039
AATSC5c,0.0030011475117697624
AATSC5d,0.03447274168853895
AATSC5i,0.17671659835592252
AATSC5m,4.127431488292568
AATSC5p,-0.011871481460616938
AATSC5s,0.1459154740045652
AATSC5v,-3.415343999264836
AATSC6Z,1.0564516129032258
AATSC6c,-0.00015474806482862737
AATSC6d,0.0321880600358423
AATSC6i,-0.236694579839795
AATSC6m,5.070167476929094
AATSC6p,0.005767247397400819
AATSC6s,0.0644597642756986
AATSC6v,3.1557788857484135
AATSC7Z,-1.4540816326530612
AATSC7c,-0.0013707721999250515
AATSC7d,0.00681157879818594
AATSC7i,0.06369716895836496
AATSC7m,-6.7912169341439235
AATSC7p,0.01564434911198981
AATSC7s,-0.10851042724839643
AATSC7v,5.097251797109515
AATSC8Z,-3.787878787878788
AATSC8c,0.002302061880680664
AATSC8d,-0.15613162878787878
AATSC8i,0.5333722297422208
AATSC8m,-18.28733531882973
AATSC8p,-0.03930824167734018
AATSC8s,-0.23489944196239565
AATSC8v,-10.228258249043638
ATS0are,314.78850000000006
ATS1are,330.075
ATS2are,575.0798
ATS3are,752.3779
ATS4are,796.4619
ATS5are,823.7732000000001
ATS6are,754.5520000000001
ATS7are,622.6999000000001
ATS8are,448.3781
ATSC0dv,220.50205761316872
ATSC0pe,8.539631249999996
ATSC0se,5.565479479166666
ATSC1dv,75.84670781893004
ATSC1pe,0.02035429687499995
ATSC1se,-0.15681115494791636
ATSC2dv,59.728052126200254
ATSC2pe,0.2035878906249997
ATSC2se,-0.0436035134548613
ATSC3dv,19.73971193415635
ATSC3pe,-0.011207421875001511
ATSC3se,-0.6378970846354173
ATSC4dv,-82.08607681755831
ATSC4pe,-2.655718359374998
ATSC4se,-1.7759039370659755
ATSC5dv,26.08676268861454
ATSC5pe,3.8542277343750024
ATSC5se,3.127901169704859
ATSC6dv,61.78737997256515
ATSC6pe,1.1449671874999958
ATSC6se,0.11005059548611534
ATSC7dv,-6.997256515775034
ATSC7pe,-2.299942968750001
ATSC7se,-1.8294298116319456
ATSC8dv,-71.07201646090536
ATSC8pe,-1.4892554687499961
ATSC8se,-0.5325494713541707
AXp-0dv,0.5719503640889768
AXp-1dv,0.3059416272648644
AXp-2dv,0.1575923862020865
AXp-3dv,0.08424324819873576
AXp-4dv,0.04556541876685059
AXp-5dv,0.02409443690936033
AXp-6dv,0.012357142318161402
AXp-7dv,0.006572775193412752
BertzCT,1083.7093102524345
ECIndex,708
ETA_eta,24.3621242089208
GATS1dv,0.38948494555897833
GATS1pe,0.5386391141613648
GATS1se,0.5761237612304229
GATS2dv,0.7248546698769796
GATS2pe,0.6850406970230977
GATS2se,0.6837670072158484
GATS3dv,0.9325337919641978
GATS3pe,0.883196725733838
GATS3se,0.9305538228134239
GATS4dv,1.164223615245159
GATS4pe,1.1886918516118163
GATS4se,1.2364613274359757
GATS5dv,0.940443552997143
GATS5pe,0.913977947896672
GATS5se,0.8923114745777472
GATS6dv,0.8268791517613644
GATS6pe,0.7941579123579199
GATS6se,0.7902972604513945
GATS7dv,1.0936084803075052
GATS7pe,1.2284427338924824
GATS7se,1.2545441411841916
GATS8dv,1.3180528739298476
GATS8pe,1.3539893419835545
GATS8se,1.3608492051958148
LogEE_A,4.306029248134896
LogEE_D,161.85527331747397
MATS1dv,0.32373909587723715
MATS1pe,0.0022433035728700356
MATS1se,-0.026518284707581632
MATS2dv,0.1460888047679939
MATS2pe,0.01285772271187438
MATS2se,-0.004225422396508066
MATS3dv,0.03672683804071205
MATS3pe,-0.0005384209847078923
MATS3se,-0.04702225011073817
MATS4dv,-0.14767695207870168
MATS4pe,-0.12336693220847586
MATS4se,-0.12658223260848828
MATS5dv,0.04471415803344466
MATS5pe,0.17058300896710146
MATS5se,0.2124163554488641
MATS6dv,0.10846926206561905
MATS6pe,0.051900731057761815
MATS6se,0.007654368445741348
MATS7dv,-0.015542837641943419
MATS7pe,-0.131914674719875
MATS7se,-0.1610009089119917
MATS8dv,-0.23441386354304877
MATS8pe,-0.12683157558631517
MATS8se,-0.0695912558637966
MAXaaCH,1.6258558655226572
MAXaaaC,0.46329383450911243
MAXaasC,0.5550750608885533
MAXdssC,0.11186481908856827
MAXsCH3,1.8378652623841463
MAXsssN,1.988091301335349
MDEC-12,1.6397259074940123
MDEC-13,1.0937338190790724
MDEC-22,10.917390647097035
MDEC-23,23.074241785923263
MDEC-33,12.2496837679279
MDEN-22,0.4999999999999999
MDEN-23,0.9778460448698019
MDEN-33,0.33333333333333337
MINaaCH,1.2616891988559904
MINaaaC,0.08770114218526914
MINaasC,-0.6795863591074627
MINdssC,0.11186481908856827
MINsCH3,1.8378652623841463
MINsssN,1.809253186743867
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1351540616246503
SM1_Dzi,1.9131998273374147
SM1_Dzm,2.216029006140243
SM1_Dzp,-6.9174859186650925
SM1_Dzv,-2.686323691895546
SddssSe,0
SpAD_Dt,643.5850513190906
SpAbs_A,38.077921685954024
SpAbs_D,323.71054663494783
SpMAD_A,1.3130317822742767
SpMAD_D,11.162432642584411
SpMax_A,2.51626419915065
SpMax_D,161.85527331747397
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,49.330000000000005
TpiPC10,9.394432495807484
VAdjMat,6.0
VE1_DzZ,5.2737551965414395
VE1_Dzi,5.274233295056321
VE1_Dzm,5.273677270985036
VE1_Dzp,5.260139632748281
VE1_Dzv,5.273480344595883
VE2_DzZ,0.1818536274669462
VE2_Dzi,0.18187011362263178
VE2_Dzm,0.18185094037879435
VE2_Dzp,0.18138412526718212
VE2_Dzv,0.18184414981365113
VE3_DzZ,2.7274534068081913
VE3_Dzi,2.727544058881919
VE3_Dzm,2.7274386305948055
VE3_Dzp,2.7248683095395676
VE3_Dzv,2.7274012885171857
VR1_DzZ,187.86208777679272
VR1_Dzi,188.25307785246008
VR1_Dzm,187.80947707054958
VR1_Dzp,191.15352176257755
VR1_Dzv,189.15524116846157
VR2_DzZ,6.478003026785956
VR2_Dzi,6.491485443188279
VR2_Dzm,6.47618886450171
VR2_Dzp,6.591500750433709
VR2_Dzv,6.522594523050399
VR3_DzZ,6.300418854968739
VR3_Dzi,6.302497953352639
VR3_Dzm,6.300138766127794
VR3_Dzp,6.317787621043484
VR3_Dzv,6.307278796746322
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.11025373041969423
Xch-7dv,0.1497812334661904
Xpc-4dv,2.006389011205479
Xpc-5dv,2.881170592510004
Xpc-6dv,3.845013084912893
Zagreb1,156.0
Zagreb2,189.0
fragCpx,212.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,32
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,1
AATS0are,6.558093750000001
AATS1are,6.472058823529411
AATS2are,6.4615707865168535
AATS3are,6.430580341880342
AATS4are,6.582329752066116
AATS5are,6.4864031496063
AATS6are,6.085096774193549
AATS7are,6.354080612244899
AATS8are,6.7936075757575765
AATSC0dv,4.593792866941015
AATSC0pe,0.1779089843749999
AATSC0se,0.11594748914930554
AATSC1dv,1.4871903493907852
AATSC1pe,0.00039910386029411664
AATSC1se,-0.0030747285283905168
AATSC2dv,0.6711017092831489
AATSC2pe,0.0022875043890449405
AATSC2se,-0.0004899271174703516
AATSC3dv,0.16871548661672095
AATSC3pe,-9.578993055556847e-05
AATSC3se,-0.0054521118344907455
AATSC4dv,-0.6783973290707298
AATSC4pe,-0.021948085614669405
AATSC4se,-0.014676892041867565
AATSC5dv,0.20540758022531136
AATSC5pe,0.030348249876968523
AATSC5se,0.0246291430685422
AATSC6dv,0.4982853223593964
AATSC6pe,0.009233606350806419
AATSC6se,0.0008875048023073818
AATSC7dv,-0.07140057669158198
AATSC7pe,-0.023468805803571437
AATSC7se,-0.018667651139101488
AATSC8dv,-1.076848734256142
AATSC8pe,-0.022564476799242367
AATSC8se,-0.008068931384154102
AETA_eta,0.8400732485834759
ATSC0are,9.212831249999994
ATSC1are,-0.07748320312499969
ATSC2are,0.10534414062500053
ATSC3are,-0.25609492187499977
ATSC4are,-3.524843359374996
ATSC5are,3.825383984374999
ATSC6are,1.0396421874999962
ATSC7are,-2.0605429687499988
ATSC8are,-0.8485367187499969
BCUTZ-1h,17.001103559990533
BCUTZ-1l,5.668995592378175
BCUTc-1h,0.4387577117226882
BCUTc-1l,-0.4211710028556428
BCUTd-1h,3.303448470616665
BCUTd-1l,0.9776214991680547
BCUTi-1h,17.425815679907636
BCUTi-1l,10.930886048124053
BCUTm-1h,35.45051762561848
BCUTm-1l,11.6816292650258
BCUTp-1h,2.2081777951578907
BCUTp-1l,0.5450129589647327
BCUTs-1h,8.002961355077701
BCUTs-1l,1.2959048535340063
BCUTv-1h,22.455867366797303
BCUTv-1l,13.303154002535859
BalabanJ,1.4274101234591574
Diameter,15
ETA_beta,38.5
GATS1are,0.5595683545738898
GATS2are,0.6989107925982294
GATS3are,0.8992603862177754
GATS4are,1.2385751988587292
GATS5are,0.9294095457448669
GATS6are,0.7669341691942052
GATS7are,1.1730824011436913
GATS8are,1.310824048532937
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,321.7925256595453
MATS1are,-0.00791563045801567
MATS2are,0.006166922618465486
MATS3are,-0.011404158014218844
MATS4are,-0.15177581473754487
MATS5are,0.15693486400191461
MATS6are,0.04368278612470764
MATS7are,-0.10954781525107016
MATS8are,-0.0669845780184416
MAXssCH2,0.5755518567364705
MINssCH2,0.4683325667217466
NsssssAs,0
RotRatio,0.09375
SM1_Dzpe,1.8150887118454866
SM1_Dzse,1.646330945329149
SMR_VSA1,13.575367279421462
SMR_VSA2,0.0
SMR_VSA3,14.867866772744893
SMR_VSA4,0.0
SMR_VSA5,13.344558822616634
SMR_VSA6,31.07893535450078
SMR_VSA7,53.3162304129057
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,248.71698685068674
SpAD_Dzi,242.38472729467497
SpAD_Dzm,248.43021704120326
SpAD_Dzp,341.66598084168555
SpAD_Dzv,306.2658454355711
SpAbs_Dt,643.5850513190908
SpDiam_A,5.0325283983013005
SpDiam_D,241.9490218065036
SpMAD_Dt,22.192587976520365
SpMax_Dt,321.7925256595453
SsssssAs,0
VE1_Dzpe,5.275218290169731
VE1_Dzse,5.275426280037571
VE2_Dzpe,0.18190407897137
VE2_Dzse,0.18191125103577832
VE3_Dzpe,2.727730797521044
VE3_Dzse,2.727770224471025
VMcGowan,286.1600000000006
VR1_Dzpe,188.07480762098703
VR1_Dzse,188.10163557849856
VR2_Dzpe,6.485338193827139
VR2_Dzse,6.4862632958102955
VR3_Dzpe,6.301550533553634
VR3_Dzse,6.301693168522101
mZagreb1,9.472222222222221
mZagreb2,6.416666666666666
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,42
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.19193398437499987
AATSC1are,-0.0015192784926470527
AATSC2are,0.001183642029494388
AATSC3are,-0.0021888454861111093
AATSC4are,-0.02913093685433881
AATSC5are,0.03012113373523621
AATSC6are,0.008384211189516098
AATSC7are,-0.021025948660714274
AATSC8are,-0.01285661695075753
AETA_beta,1.3275862068965518
BCUTdv-1h,7.005156033688216
BCUTdv-1l,0.7740017454531564
BCUTpe-1h,3.9899126190135212
BCUTpe-1l,2.215022026002277
BCUTse-1h,4.011247705478266
BCUTse-1l,2.4106757356330544
ETA_alpha,13.719047619047618
ETA_dBeta,-0.5
ETA_eta_B,0.40697450932555057
ETA_eta_F,30.923924648108272
ETA_eta_L,6.487261952896551
ETA_eta_R,55.28604885702907
ETA_psi_1,0.5362993298585258
LabuteASA,171.4737479396209
LogEE_DzZ,124.40966909781037
LogEE_Dzi,121.17191345663697
LogEE_Dzm,124.27210417441034
LogEE_Dzp,169.3610647871083
LogEE_Dzv,152.57713160911752
PEOE_VSA1,9.799819461700956
PEOE_VSA2,4.794537184071822
PEOE_VSA3,18.748787137244058
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.723778295307966
PEOE_VSA7,12.13273413692322
PEOE_VSA8,49.11297444443509
PEOE_VSA9,5.022633313741326
SM1_Dzare,1.925480874215911
SpAD_Dzpe,248.28922903241545
SpAD_Dzse,250.707637739086
SpAbs_DzZ,246.87633679756203
SpAbs_Dzi,240.73541709869443
SpAbs_Dzm,246.51984720832382
SpAbs_Dzp,345.6396154928816
SpAbs_Dzv,307.84058691013064
SpDiam_Dt,447.88119477712826
SpMAD_DzZ,8.576447822437474
SpMAD_Dzi,8.358094044643964
SpMAD_Dzm,8.566559208317354
SpMAD_Dzp,11.781585546265019
SpMAD_Dzv,10.560891221916245
SpMax_DzZ,124.40966909781037
SpMax_Dzi,121.17191345663697
SpMax_Dzm,124.27210417441034
SpMax_Dzp,169.3610647871083
SpMax_Dzv,152.57713160911752
VE1_Dzare,5.275073581137859
VE2_Dzare,0.18189908900475374
VE3_Dzare,2.7277033652881455
VR1_Dzare,188.1047277004585
VR2_Dzare,6.4863699207054655
VR3_Dzare,6.3017096069572895
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47307060755336616
AETA_dBeta,-0.017241379310344827
AETA_eta_B,0.01403360376984657
AETA_eta_F,1.0663422292451128
AETA_eta_L,0.22369868803091555
AETA_eta_R,1.9064154778285887
BCUTare-1h,4.108924222556173
BCUTare-1l,2.1651395020184814
ETA_beta_s,19.5
ETA_dPsi_A,0.17770067014147417
ETA_dPsi_B,0.0
ETA_eta_BR,0.7509745093255505
ETA_eta_FL,7.519977100150994
ETA_eta_RL,14.007239053047545
LogEE_Dzpe,124.16125399095111
LogEE_Dzse,125.37304386628409
PEOE_VSA10,23.479104411261726
PEOE_VSA11,5.817220841045895
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,46.9540721257467
SlogP_VSA3,4.794537184071822
SlogP_VSA4,11.63444168209179
SlogP_VSA5,13.344558822616634
SlogP_VSA6,36.65915541707259
SlogP_VSA7,5.022633313741326
SlogP_VSA8,22.02982791547505
SlogP_VSA9,0.0
SpAD_Dzare,245.82513639827832
SpAbs_Dzpe,246.7244973842728
SpAbs_Dzse,249.28838692414715
SpDiam_DzZ,187.4036776648312
SpDiam_Dzi,181.72433808248414
SpDiam_Dzm,187.27980089262024
SpDiam_Dzp,253.57390123346673
SpDiam_Dzv,230.21765387557303
SpMAD_Dzpe,8.561697552841911
SpMAD_Dzse,8.645090956520207
SpMax_Dzpe,124.16125399095111
SpMax_Dzse,125.37304386628409
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6724137931034483
AETA_eta_BR,0.025895672735363813
AETA_eta_FL,0.2593095551776205
AETA_eta_RL,0.483008243208536
DetourIndex,4600
EState_VSA1,11.63444168209179
EState_VSA2,27.573416744103085
EState_VSA3,43.80393423887613
EState_VSA4,0.0
EState_VSA5,24.52642128014937
EState_VSA6,12.13273413692322
EState_VSA7,16.72355666139158
EState_VSA8,9.967957041894417
EState_VSA9,11.600939890232516
ETA_beta_ns,19.0
ETA_shape_p,0.1544602568552586
ETA_shape_x,0.0
ETA_shape_y,0.38632419298854564
GhoseFilter,True
LogEE_Dzare,122.92011488296157
SlogP_VSA10,14.598692873184667
SlogP_VSA11,0.0
SpAbs_Dzare,244.16523909291976
SpDiam_Dzpe,186.58498490853262
SpDiam_Dzse,188.42512507239766
SpMAD_Dzare,8.476728841319941
SpMax_Dzare,122.92011488296157
TopoPSA(NO),49.330000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,29.581925807323742
VSA_EState9,37.6533917161843
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6551724137931034
EState_VSA10,9.184952231746642
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02692939244663385
FilterItLogS,-6.5412217083505295
SpDiam_Dzare,184.6070766838319
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6516865079365081
ETA_epsilon_2,0.882101806239737
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.581349206349206
ETA_epsilon_5,0.882101806239737
AETA_beta_ns_d,0.05172413793103448
ETA_dEpsilon_A,0.20847663139329847
ETA_dEpsilon_B,0.07033730158730211
ETA_dEpsilon_C,-0.13813932980599636
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7586206896551724
MDEDescriptor,"0.0,1.6397259074940123,1.0937338190790724,0.0,10.917390647097035,23.074241785923263,0.0,12.2496837679279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.9778460448698019,0.33333333333333337"
APolDescriptor,58.12506699999998
BCUTDescriptor,"11.994290670130061,34.96885396500638,-0.28054540955091406,0.2026927262729017,4.811354871090477,11.059940003752388"
BPolDescriptor,31.154932999999996
TPSADescriptor,49.330000000000005
ALOGPDescriptor,"3.878900000000001,15.04586521000001,108.70699999999998"
XLogPDescriptor,4.709999999999999
VAdjMaDescriptor,6.0
WeightDescriptor,416.12154549999997
ChiPathDescriptor,"20.543241116511005,14.007239053047549,12.557908230417327,11.301183251096896,9.516827135588267,7.841661834203119,5.332303614444392,4.069653304869091,16.586560558580327,9.79013207247566,7.249249765295978,5.475811132917826,3.9641914327160013,2.7467658076670776,1.5569999320883365,1.0056346045921511"
ChiChainDescriptor,"0.0,0.0,0.0,0.28006896957329525,0.5295259805632218,0.0,0.0,0.0,0.11025373041969422,0.1497812334661904"
AtomCountDescriptor,48
BondCountDescriptor,32
SmallRingDescriptor,"4,3,3,2,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.888332369312685,0.0,0.659874459254071,0.0,0.8663592362838162,0.0,0.18492843656312036,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,3,5,1,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"59.49496818805814,2.0515506271744184,23.420270239652815,2.4884536455160466,13.183846398359092"
FractionalPSADescriptor,0.11854709407254187
WienerNumbersDescriptor,"2252.0,53.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.256727029539249,8.858876712744443,13.162476525391137,2.0063890112054787,2.8811705925100037,3.483661447671442"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,6,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,9.646502835538753,4.48"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1789.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"41.93142842658095,37.109252171425425,55.33183330035295,66.37492930435872,69.81641388739993"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5934343124159962,-0.3411230680033319,0.10843544413509365,0.008592340727832744,-0.29205259944418915"
EccentricConnectivityIndexDescriptor,708
AutocorrelationDescriptorPolarizability,"2073.033095287597,2490.8419893102273,3604.788315954827,3980.829738120745,3639.0980158916987"
