DLiP-ID,C003DM
AATSC8c,0.06949571730875562
AATSC8d,0.25
AATSC8i,0.4789872608197789
AATSC8m,103.4368101512346
AATSC8p,0.22749068261336092
AATSC8s,3.0571011469288236
AATSC8v,59.13457591163019
ATS0are,135.21210000000002
ATS1are,120.75659999999999
ATS2are,196.958
ATS3are,216.27080000000004
ATS4are,222.77880000000002
ATS5are,149.30900000000003
ATS6are,142.16199999999998
ATS7are,48.18000000000001
ATS8are,4.840000000000001
ATSC0dv,101.97530864197532
ATSC0pe,4.698649999999999
ATSC0se,3.5355099999999986
ATSC1dv,-16.84087791495199
ATSC1pe,-1.3130694444444444
ATSC1se,-0.7120941111111112
ATSC2dv,38.160493827160494
ATSC2pe,2.6947916666666667
ATSC2se,2.3028393333333326
ATSC3dv,-28.758573388203015
ATSC3pe,-0.5240444444444414
ATSC3se,-0.6639384444444456
ATSC4dv,-75.20301783264745
ATSC4pe,-4.317844444444442
ATSC4se,-3.28558711111111
ATSC5dv,31.93004115226337
ATSC5pe,0.8778249999999999
ATSC5se,0.16822799999999952
ATSC6dv,21.836762688614535
ATSC6pe,1.3474611111111063
ATSC6se,1.2723831111111132
ATSC7dv,-27.38545953360768
ATSC7pe,-1.3561805555555546
ATSC7se,-1.0053475555555553
ATSC8dv,5.272976680384088
ATSC8pe,0.24173611111111157
ATSC8se,0.15576177777777747
AXp-0dv,0.6300426477036803
AXp-1dv,0.5371735662663524
AXp-2dv,0.3608781369597298
AXp-3dv,0.28086120303451334
AXp-4dv,0.23535233695495852
AXp-5dv,0.13695628704447688
AXp-6dv,0.05516740241633824
BertzCT,234.11208517174683
ECIndex,96
ETA_eta,7.646890185120058
GATS1dv,0.8308111380145278
GATS1pe,0.946857075968629
GATS1se,0.9055587454143819
GATS2dv,0.5779862792574656
GATS2pe,0.42085413816655765
GATS2se,0.4029133834429252
GATS3dv,0.9658009231234866
GATS3pe,0.8495771391782744
GATS3se,0.8830603956359904
GATS4dv,1.4120895127118642
GATS4pe,1.525136874421376
GATS4se,1.5135080361461288
GATS5dv,0.7365098581805603
GATS5pe,0.818715406096888
GATS5se,0.9029104913940484
GATS6dv,1.1588453389830509
GATS6pe,1.1530419641812009
GATS6se,1.0948646111169251
GATS7dv,1.881407817364234
GATS7pe,1.9868320839876494
GATS7se,1.9368137229747011
GATS8dv,0.0
GATS8pe,0.0
GATS8se,0.0
LogEE_A,3.244446192159569
LogEE_D,32.215865530190804
MATS1dv,-0.17486113089303515
MATS1pe,-0.2958953792109249
MATS1se,-0.2132597560182266
MATS2dv,0.24947538337368844
MATS2pe,0.3823497765906757
MATS2se,0.43423048505653283
MATS3dv,-0.15863347457627117
MATS3pe,-0.0627361050514506
MATS3se,-0.10563267392823124
MATS4dv,-0.41482294188861973
MATS4pe,-0.5169117725304074
MATS4se,-0.5227372430003027
MATS5dv,0.2683846419923901
MATS5pe,0.16013566206706792
MATS5se,0.04078490191554492
MATS6dv,0.2409049636803873
MATS6pe,0.3226232534877029
MATS6se,0.40487256435422414
MATS7dv,-0.6905569007263921
MATS7pe,-0.7421964667662897
MATS7se,-0.7312041059342016
MATS8dv,0.9307506053268765
MATS8pe,0.9260638694093004
MATS8se,0.7930148691419331
MAXdssC,-1.3044907407407405
MAXsNH2,4.927731481481482
MDEC-23,1.4142135623730951
MDEC-33,1.0
MDEO-11,2.5864092898589326
MINdssC,-1.3044907407407405
MINsNH2,4.927731481481482
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.642857142857143
SM1_Dzi,0.9171195243095693
SM1_Dzm,2.6395454788415327
SM1_Dzp,-5.081377277808612
SM1_Dzv,-1.9991392681906213
SddssSe,0
SpAD_Dt,64.43173106038154
SpAbs_A,11.501699981109493
SpAbs_D,64.43173106038154
SpMAD_A,1.045609089191772
SpMAD_D,5.857430096398321
SpMax_A,2.1753277471610746
SpMax_D,32.21586553019077
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,151.37
TpiPC10,4.605170185988092
VAdjMat,4.321928094887362
VE1_DzZ,3.2668848302518887
VE1_Dzi,3.2836070208948915
VE1_Dzm,3.266845421325841
VE1_Dzp,3.247140807338793
VE1_Dzv,3.2668006782931784
VE2_DzZ,0.29698953002289896
VE2_Dzi,0.29850972917226287
VE2_Dzm,0.2969859473932583
VE2_Dzp,0.2951946188489812
VE2_Dzv,0.29698187984483443
VE3_DzZ,1.2791470593537242
VE3_Dzi,1.2842526994639765
VE3_Dzm,1.2791349961296452
VE3_Dzp,1.2730850373493643
VE3_Dzv,1.279121299938581
VR1_DzZ,36.2589101685346
VR1_Dzi,35.89770314492021
VR1_Dzm,36.260204919598
VR1_Dzp,37.68777766761054
VR1_Dzv,36.913838800669026
VR2_DzZ,3.2962645607758727
VR2_Dzi,3.2634275586291097
VR2_Dzm,3.2963822654180004
VR2_Dzp,3.4261616061464126
VR2_Dzv,3.355803527333548
VR3_DzZ,3.6859953286543687
VR3_Dzi,3.675983494001665
VR3_Dzm,3.686031036510483
VR3_Dzp,3.7246460218960453
VR3_Dzv,3.703896695791149
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0
Xch-7dv,0.0
Xpc-4dv,0.8769265779142325
Xpc-5dv,0.7506213411612241
Xpc-6dv,0.8533772388409557
Zagreb1,48.0
Zagreb2,48.0
fragCpx,10.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,0
nBondsD,3
nBondsM,3
nBondsO,10
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,0
AATS0are,7.511783333333335
AATS1are,7.1033294117647054
AATS2are,7.294740740740741
AATS3are,6.758462500000001
AATS4are,6.961837500000001
AATS5are,7.109952380952382
AATS6are,8.885124999999999
AATS7are,6.8828571428571435
AATS8are,4.840000000000001
AATSC0dv,5.665294924554185
AATSC0pe,0.261036111111111
AATSC0se,0.19641722222222213
AATSC1dv,-0.9906398773501169
AATSC1pe,-0.07723937908496732
AATSC1se,-0.04188788888888889
AATSC2dv,1.4133516232281664
AATSC2pe,0.0998070987654321
AATSC2se,0.08529034567901232
AATSC3dv,-0.8987054183813442
AATSC3pe,-0.016376388888888795
AATSC3se,-0.020748076388888925
AATSC4dv,-2.3500943072702327
AATSC4pe,-0.13493263888888882
AATSC4se,-0.10267459722222219
AATSC5dv,1.5204781501077795
AATSC5pe,0.04180119047619047
AATSC5se,0.00801085714285712
AATSC6dv,1.3647976680384084
AATSC6pe,0.08421631944444415
AATSC6se,0.07952394444444458
AATSC7dv,-3.912208504801097
AATSC7pe,-0.19374007936507923
AATSC7se,-0.14362107936507934
AATSC8dv,5.272976680384088
AATSC8pe,0.24173611111111157
AATSC8se,0.15576177777777747
AETA_eta,0.6951718350109144
ATSC0are,5.338627777777776
ATSC1are,-1.692759567901234
ATSC2are,3.0073472222222213
ATSC3are,-0.4297216049382683
ATSC4are,-4.907916049382713
ATSC5are,0.7625787037037033
ATSC6are,1.8604475308641921
ATSC7are,-1.5055941358024683
ATSC8are,0.2363040123456795
BCUTZ-1h,16.106921580836623
BCUTZ-1l,5.8466526877469915
BCUTc-1h,0.4944526201444479
BCUTc-1l,-0.3368768137296635
BCUTd-1h,4.037983244057585
BCUTd-1l,0.9678709716721327
BCUTi-1h,14.537811436607235
BCUTi-1l,10.239974839382251
BCUTm-1h,32.16343034465728
BCUTm-1l,11.863669587746799
BCUTp-1h,3.0283523784689628
BCUTp-1l,0.7414126130473162
BCUTs-1h,7.014603497605577
BCUTs-1l,0.2810508783686135
BCUTv-1h,24.53555203769301
BCUTv-1l,14.699449605859225
BalabanJ,3.543202862244898
Diameter,6
ETA_beta,11.0
GATS1are,1.017405637944832
GATS2are,0.44742909729542796
GATS3are,0.8258433620062584
GATS4are,1.5134267102553405
GATS5are,0.8442061459524334
GATS6are,1.099044711343843
GATS7are,1.921975967012509
GATS8are,0.0
HybRatio,0.6666666666666666
Lipinski,True
LogEE_Dt,32.215865530190804
MATS1are,-0.3357292800204894
MATS2are,0.375545595535543
MATS3are,-0.045277253414058416
MATS4are,-0.517118423065436
MATS5are,0.12243574867865543
MATS6are,0.39204896077123336
MATS7are,-0.7251915546337853
MATS8are,0.7967351160774792
MAXddssS,-4.179374999999999
MAXssCH2,-0.36689814814814814
MAXsssCH,-1.275995370370371
MINddssS,-4.179374999999999
MINssCH2,-0.36689814814814814
MINsssCH,-1.275995370370371
NsssssAs,0
RotRatio,0.4
SM1_Dzpe,1.4780446756425951
SM1_Dzse,1.5254492025260182
SMR_VSA1,22.87161143693183
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,5.733667477162185
SMR_VSA5,6.041840829147961
SMR_VSA6,5.752853606746789
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,36.49464879291596
SpAD_Dzi,58.66383034030756
SpAD_Dzm,36.49715144384293
SpAD_Dzp,59.312122187908194
SpAD_Dzv,59.03172073395742
SpAbs_Dt,64.43173106038154
SpDiam_A,4.350655494322149
SpDiam_D,49.311776605465
SpMAD_Dt,5.857430096398321
SpMax_Dt,32.21586553019077
SsssssAs,0
VE1_Dzpe,3.284341694573475
VE1_Dzse,3.2832624721972383
VE2_Dzpe,0.29857651768849774
VE2_Dzse,0.2984784065633853
VE3_Dzpe,1.2844764142685448
VE3_Dzse,1.2841477640154093
VMcGowan,120.86000000000008
VR1_Dzpe,35.858903334143896
VR1_Dzse,35.91721032409561
VR2_Dzpe,3.2599003031039904
VR2_Dzse,3.2652009385541465
VR3_Dzpe,3.6749020656437352
VR3_Dzse,3.676526756639267
mZagreb1,6.784722222222221
mZagreb2,2.402777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,3
nBondsKS,14
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.29659043209876534
AATSC1are,-0.09957409222948435
AATSC2are,0.11138323045267486
AATSC3are,-0.013428800154320884
AATSC4are,-0.1533723765432098
AATSC5are,0.03631327160493825
AATSC6are,0.11627797067901201
AATSC7are,-0.21508487654320976
AATSC8are,0.2363040123456795
AETA_beta,1.0
BCUTdv-1h,6.02255120178954
BCUTdv-1l,0.553729380552656
BCUTpe-1h,3.5470531248513857
BCUTpe-1l,2.366127379043716
BCUTse-1h,3.7799248529543537
BCUTse-1l,2.5745572160618058
ETA_alpha,5.233333333333333
ETA_dBeta,-2.0
ETA_eta_B,0.5870277404137481
ETA_eta_F,7.488892663797951
ETA_eta_L,2.9076848184437885
ETA_eta_R,15.135782848918009
ETA_psi_1,0.4197860962566846
LabuteASA,66.91648992763078
LogEE_DzZ,18.1487808066014
LogEE_Dzi,29.415289672364548
LogEE_Dzm,18.14845341703838
LogEE_Dzp,28.432139569563486
LogEE_Dzv,29.334120433507547
PEOE_VSA1,10.84019487200289
PEOE_VSA2,9.347287057762186
PEOE_VSA3,0.0
PEOE_VSA4,8.417796984328938
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,10.793897976386724
PEOE_VSA8,5.752853606746789
PEOE_VSA9,0.0
SM1_Dzare,1.565058853145573
SpAD_Dzpe,53.93730852738588
SpAD_Dzse,52.00176062598135
SpAbs_DzZ,35.29335009161726
SpAbs_Dzi,57.9134598204179
SpAbs_Dzm,35.29735804436951
SpAbs_Dzp,62.28591778075382
SpAbs_Dzv,60.667380135204326
SpDiam_Dt,49.311776605465
SpMAD_DzZ,3.317695344810542
SpMAD_Dzi,5.333075485482506
SpMAD_Dzm,3.3179228585311757
SpMAD_Dzp,5.392011107991654
SpMAD_Dzv,5.366520066723402
SpMax_DzZ,18.148780700846558
SpMax_Dzi,29.415289672363745
SpMax_Dzm,18.148453311266188
SpMax_Dzp,28.432139569561656
SpMax_Dzv,29.334120433506836
VE1_Dzare,3.285420747379041
VE2_Dzare,0.29867461339809465
VE3_Dzare,1.2848049049331016
VR1_Dzare,35.790264056551706
VR2_Dzare,3.2536603687774277
VR3_Dzare,3.672986082497253
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,0
nAromBond,0
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47575757575757577
AETA_dBeta,-0.18181818181818182
AETA_eta_B,0.05336615821943164
AETA_eta_F,0.6808084239816319
AETA_eta_L,0.2643349834948899
AETA_eta_R,1.3759802589925463
BCUTare-1h,3.590085714310222
BCUTare-1l,2.2698673454068876
ETA_beta_s,6.5
ETA_dPsi_A,0.29421390374331535
ETA_dPsi_B,0.0
ETA_eta_BR,0.5870277404137481
ETA_eta_FL,1.9195010035155584
ETA_eta_RL,4.827185821959347
LogEE_Dzpe,27.10302196148767
LogEE_Dzse,26.139557513244483
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,35.8410739767066
SlogP_VSA3,13.944677070100983
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,0.0
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,54.80959753895827
SpAbs_Dzpe,52.727999247314656
SpAbs_Dzse,50.75366582391461
SpDiam_DzZ,28.794759734625764
SpDiam_Dzi,46.99737695907277
SpDiam_Dzm,28.793666382710988
SpDiam_Dzp,42.73487620964297
SpDiam_Dzv,44.852592090949166
SpMAD_Dzpe,4.903391684307807
SpMAD_Dzse,4.727432784180123
SpMax_Dzpe,27.10302196147864
SpMax_Dzse,26.13955751322031
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,11
AETA_beta_s,0.5909090909090909
AETA_eta_BR,0.05336615821943164
AETA_eta_FL,0.17450009122868712
AETA_eta_RL,0.43883507472357697
DetourIndex,172
EState_VSA1,21.16128600312897
EState_VSA2,16.546751583133513
EState_VSA3,0.0
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,15.392944745693255
ETA_beta_ns,4.5
ETA_shape_p,0.3949044585987261
ETA_shape_x,0.1592356687898089
ETA_shape_y,0.19108280254777069
GhoseFilter,False
LogEE_Dzare,27.547076847043655
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,53.52909484093007
SpDiam_Dzpe,43.239671724770595
SpDiam_Dzse,41.55629525141829
SpMAD_Dzare,4.9826906853598425
SpMax_Dzare,27.547076847037822
TopoPSA(NO),117.69000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,28.191658163265302
VSA_EState9,15.96639739229025
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4090909090909091
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024242424242424235
FilterItLogS,1.1851379687947436
SpDiam_Dzare,44.10809846487823
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.8092592592592595
ETA_epsilon_2,1.133333333333333
ETA_epsilon_3,0.4257142857142862
ETA_epsilon_4,0.8092592592592595
ETA_epsilon_5,0.9111111111111112
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.38354497354497324
ETA_dEpsilon_B,0.0
ETA_dEpsilon_C,-0.38354497354497324
ETA_dEpsilon_D,0.22222222222222188
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.0
MDEDescriptor,"0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,1.0,0.0,0.0,2.5864092898589326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,20.857550999999997
BCUTDescriptor,"11.99654836472412,31.973072039409455,-0.34965875861472023,0.32019728755943894,4.30641681561039,10.557944920208472"
BPolDescriptor,14.426448999999998
TPSADescriptor,151.37
ALOGPDescriptor,"-1.0860999999999998,1.1796132099999996,38.1893"
XLogPDescriptor,-4.104
VAdjMaDescriptor,4.321928094887363
WeightDescriptor,200.97656438
ChiPathDescriptor,"9.068914100752346,4.827185821959348,5.320636126423639,2.4877505560165845,0.9940169358562924,0.8496793685588859,0.49999999999999994,0.0,6.600975141970025,4.670645003943568,4.155596951854427,2.2461386733990873,1.258955624098951,0.8207118324762659,0.24794338164646398,0.0"
ChiChainDescriptor,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
AtomCountDescriptor,18
BondCountDescriptor,10
SmallRingDescriptor,"0,0,0,0,0,0,0,0,0,0,0"
ChiClusterDescriptor,"2.1296957655086706,0.35355339059327373,0.23570226039551587,0.0,0.8471083219524828,0.08374786432583481,0.02151657414559676,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,0,0,1,1,0,0"
ZagrebIndexDescriptor,48.0
LargestChainDescriptor,7
MannholdLogPDescriptor,0.91
WeightedPathDescriptor,"20.094041135562136,1.8267310123238305,20.275845441756445,11.77763567436679,2.4497426384016636"
FractionalPSADescriptor,0.7531723933433079
WienerNumbersDescriptor,"172.0,10.0"
AminoAcidCountDescriptor,"1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.9571067811865477,1.2663460352255527,1.494016935856292,0.7159640411630863,0.5819521563434675,0.6423018488266874"
FractionalCSP3Descriptor,0.6666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,3
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"11.0,4.13265306122449,6.4"
AromaticAtomsCountDescriptor,0
AromaticBondsCountDescriptor,0
FragmentComplexityDescriptor,179.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.6666666666666666
AutocorrelationDescriptorMass,"27.48783155588123,26.297102485405322,29.103192726852527,18.22040875992417,16.892315310277326"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.45210489733757797,-0.22425700245942473,0.04003446401619776,0.02841381285106996,-0.02174343543766183"
EccentricConnectivityIndexDescriptor,96
AutocorrelationDescriptorPolarizability,"675.7906511779787,698.9550697153321,852.4277072841799,594.9853482490236,418.94169270214854"
