DLiP-ID,C000UZ
AATSC5Z,1.2744785014899962
AATSC5c,0.0004883454292843499
AATSC5d,-0.010775862068965518
AATSC5i,0.025231474979542153
AATSC5m,6.051099065985523
AATSC5p,0.014064761044943704
AATSC5s,0.026573250394551863
AATSC5v,5.222625877464986
AATSC6Z,-0.559506172839506
AATSC6c,0.002531019044425377
AATSC6d,-0.0025
AATSC6i,0.19447431557308412
AATSC6m,-2.7334702698765403
AATSC6p,-0.010177205534933065
AATSC6s,-0.1591051487841548
AATSC6v,-6.384541110827293
AATSC7Z,0.5250062988158225
AATSC7c,-0.0025839314411902647
AATSC7d,0.03188775510204082
AATSC7i,-0.1149087848974792
AATSC7m,2.589033647266312
AATSC7p,0.01233328619702734
AATSC7s,-0.07153513515659328
AATSC7v,3.7347552719584978
AATSC8Z,1.4597362514029184
AATSC8c,0.0011304341831213805
AATSC8d,-0.017045454545454544
AATSC8i,-0.4470700155670873
AATSC8m,6.974183512345676
AATSC8p,0.003957850055525882
AATSC8s,0.08746128236932484
AATSC8v,3.9564770931231976
ATS0are,233.12850000000003
ATS1are,250.8038
ATS2are,396.3089
ATS3are,465.5690000000001
ATS4are,453.96500000000015
ATS5are,379.12800000000004
ATS6are,336.23890000000006
ATS7are,306.9821
ATS8are,276.853
ATSC0dv,142.6406035665295
ATSC0pe,4.508088888888889
ATSC0se,3.1400423055555553
ATSC1dv,31.139993903368406
ATSC1pe,0.33003950617283995
ATSC1se,0.10758937191358024
ATSC2dv,-7.920210333790564
ATSC2pe,1.2620296296296303
ATSC2se,1.1032035462962964
ATSC3dv,-34.4265736930346
ATSC3pe,-1.2459802469135797
ATSC3se,-0.8540030918209875
ATSC4dv,-3.875933546715441
ATSC4pe,-1.3075839506172833
ATSC4se,-0.9474041774691353
ATSC5dv,-2.361301630848948
ATSC5pe,0.1114456790123456
ATSC5se,-0.18052840895061698
ATSC6dv,-25.34857491236091
ATSC6pe,-0.18882345679012125
ATSC6se,0.047420353395062495
ATSC7dv,8.888698369151037
ATSC7pe,-0.4108098765432103
ATSC7se,-0.4504270270061727
ATSC8dv,9.621704008535282
ATSC8pe,0.004580246913579028
ATSC8se,-0.3355317901234569
AXp-0dv,0.5553321851973083
AXp-1dv,0.289742478103064
AXp-2dv,0.15558968827874742
AXp-3dv,0.08138284344203117
AXp-4dv,0.04133575286755946
AXp-5dv,0.023067471323331427
AXp-6dv,0.011613453590684754
AXp-7dv,0.005550656496067867
BertzCT,787.3546262596916
ECIndex,571
ETA_eta,13.391325829249126
GATS1dv,0.533951000017715
GATS1pe,0.6256516875708277
GATS1se,0.6827649168583085
GATS2dv,0.9096684617973745
GATS2pe,0.7023412236769458
GATS2se,0.6948953881309613
GATS3dv,1.067345066233868
GATS3pe,1.0753318979069044
GATS3se,1.061979017032989
GATS4dv,1.1139755734000096
GATS4pe,1.3143928937613372
GATS4se,1.305813537207916
GATS5dv,1.171496883668566
GATS5pe,1.1969337237313393
GATS5se,1.2607579834730898
GATS6dv,1.236098956580276
GATS6pe,1.3158125640823404
GATS6se,1.3626268322658743
GATS7dv,1.0010544103201695
GATS7pe,1.131616677746104
GATS7se,1.1895798552840495
GATS8dv,0.960558122456473
GATS8pe,0.9590614110483331
GATS8se,1.0035492866875764
LogEE_A,4.0581767000512325
LogEE_D,129.76855089294438
MATS1dv,0.20682082182905945
MATS1pe,0.06935732935936349
MATS1se,0.03246031851592502
MATS2dv,-0.03331538202625371
MATS2pe,0.16796868838236464
MATS2se,0.21080038527081774
MATS3dv,-0.1190228306111063
MATS3pe,-0.1363007756326662
MATS3se,-0.13412310048180442
MATS4dv,-0.013974543031618575
MATS4pe,-0.14917002805538962
MATS4se,-0.15516874828881613
MATS5dv,-0.010275023088542244
MATS5pe,0.015344236056906468
MATS5se,-0.03568490644286336
MATS6dv,-0.12795076212915316
MATS6pe,-0.03015754397034431
MATS6se,0.010873310332169003
MATS7dv,0.045782702175451086
MATS7pe,-0.06695065438431867
MATS7se,-0.10538901926239934
MATS8dv,0.05518977824598826
MATS8pe,0.0008312779183902455
MATS8se,-0.08742748771737946
MAXaaCH,1.8666525634141524
MAXaasC,0.8211917470156108
MAXaasN,1.5874233119173595
MAXdssC,-0.544219509913954
MAXssNH,2.6260652930823385
MDEC-22,11.014273985844927
MDEC-23,12.969126727566763
MDEC-33,2.048145734495446
MDEN-22,0.9654893846056297
MDEN-23,1.3103706971044482
MDEO-12,0.4999999999999999
MINaaCH,1.6934873393801966
MINaasC,0.5445941463004957
MINaasN,1.5874233119173595
MINdssC,-0.544219509913954
MINssNH,2.6260652930823385
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7184873949579833
SM1_Dzi,1.3789276261826333
SM1_Dzm,1.7297166394039938
SM1_Dzp,-4.003370847277136
SM1_Dzv,-1.991998839352157
SddssSe,0
SpAD_Dt,390.6255925875838
SpAbs_A,29.978142484003826
SpAbs_D,259.5371017858887
SpMAD_A,1.303397499304514
SpMAD_D,11.284221816777775
SpMax_A,2.354207714274314
SpMax_D,129.76855089294438
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,69.03999999999999
TpiPC10,8.048748346634495
VAdjMat,5.643856189774724
VE1_DzZ,4.73221778628552
VE1_Dzi,4.7272448379719485
VE1_Dzm,4.732356450587766
VE1_Dzp,4.752779627770472
VE1_Dzv,4.744585748741289
VE2_DzZ,0.20574859940371826
VE2_Dzi,0.20553238425964993
VE2_Dzm,0.20575462828642463
VE2_Dzp,0.20664259251175968
VE2_Dzv,0.20628633690179518
VE3_DzZ,2.387303092143797
VE3_Dzi,2.386251669040978
VE3_Dzm,2.3873323938955266
VE3_Dzp,2.391638754621584
VE3_Dzv,2.389913248497019
VR1_DzZ,126.14130511364031
VR1_Dzi,126.63566491559124
VR1_Dzm,126.12709756965103
VR1_Dzp,124.68486025269618
VR1_Dzv,125.3408034036596
VR2_DzZ,5.484404570158275
VR2_Dzi,5.505898474590923
VR2_Dzm,5.4837868508543925
VR2_Dzp,5.421080880552008
VR2_Dzv,5.4496001479852
VR3_DzZ,5.670311870665683
VR3_Dzi,5.674223306364708
VR3_Dzm,5.67019923234988
VR3_Dzp,5.658698558889485
VR3_Dzv,5.663945577505727
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.09102015580362056
Xch-7dv,0.0914465358366747
Xpc-4dv,0.8091100226759165
Xpc-5dv,0.8715028162232031
Xpc-6dv,0.9408726813356492
Zagreb1,116.0
Zagreb2,131.0
fragCpx,119.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,25
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.475791666666668
AATS1are,6.6001
AATS2are,6.605148333333333
AATS3are,6.377657534246576
AATS4are,6.485214285714288
AATS5are,6.536689655172415
AATS6are,6.7247780000000015
AATS7are,6.264940816326531
AATS8are,6.292113636363637
AATSC0dv,3.962238987959153
AATSC0pe,0.1252246913580247
AATSC0se,0.08722339737654321
AATSC1dv,0.8194735237728528
AATSC1pe,0.008685250162443156
AATSC1se,0.0028312992608836907
AATSC2dv,-0.13200350556317605
AATSC2pe,0.02103382716049384
AATSC2se,0.01838672577160494
AATSC3dv,-0.47159689990458353
AATSC3pe,-0.017068222560459995
AATSC3se,-0.01169867249069846
AATSC4dv,-0.055370479238792014
AATSC4pe,-0.018679770723104047
AATSC4se,-0.013534345392416219
AATSC5dv,-0.04071209708360255
AATSC5pe,0.0019214772243507862
AATSC5se,-0.0031125587750106373
AATSC6dv,-0.5069714982472182
AATSC6pe,-0.003776469135802425
AATSC6se,0.0009484070679012499
AATSC7dv,0.18140200753369462
AATSC7pe,-0.008383875031494088
AATSC7se,-0.009192388306248423
AATSC8dv,0.2186750911030746
AATSC8pe,0.00010409652076315973
AATSC8se,-0.007625722502805839
AETA_eta,0.5822315577934403
ATSC0are,4.56449722222222
ATSC1are,0.39240570987654155
ATSC2are,1.6532074074074052
ATSC3are,-1.109452700617284
ATSC4are,-1.221419598765433
ATSC5are,-0.18118441358024884
ATSC6are,-0.1034211419753113
ATSC7are,-0.6346878858024685
ATSC8are,-0.22125493827160486
BCUTZ-1h,17.001102935710307
BCUTZ-1l,5.699404947207702
BCUTc-1h,0.5017621567989837
BCUTc-1l,-0.4706190549050997
BCUTd-1h,3.1446890562471563
BCUTd-1l,0.977955911985587
BCUTi-1h,14.751066921258523
BCUTi-1l,10.95982818798156
BCUTm-1h,35.45051733569633
BCUTm-1l,11.711157734502077
BCUTp-1h,2.207793489045326
BCUTp-1l,0.7405475326955122
BCUTs-1h,7.008272800786036
BCUTs-1l,1.3047285277683014
BCUTv-1h,22.455862832785527
BCUTv-1l,14.70145609048808
BalabanJ,1.3147408457699201
Diameter,15
ETA_beta,33.25
GATS1are,0.6628979940880482
GATS2are,0.7056682645466001
GATS3are,1.0619851094644361
GATS4are,1.3497926934875992
GATS5are,1.32775888100713
GATS6are,1.3950704075354532
GATS7are,1.1589212567353642
GATS8are,1.0335861556438362
HybRatio,0.0625
Lipinski,True
LogEE_Dt,195.31279629379193
MATS1are,0.08144440880978097
MATS2are,0.21731296923903612
MATS3are,-0.1198658543475146
MATS4are,-0.13761836631983596
MATS5are,-0.02463782662419717
MATS6are,-0.01631356502085279
MATS7are,-0.10215830597610849
MATS8are,-0.03965973881974123
MAXssCH2,0.03398477086307783
MINssCH2,0.03398477086307783
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.355216677253924
SM1_Dzse,1.2678257455480872
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,6.606881964512918
SMR_VSA6,5.316788604006331
SMR_VSA7,71.51070849635737
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,189.65585242131934
SpAD_Dzi,189.09266770020042
SpAD_Dzm,189.65221887810057
SpAD_Dzp,308.93870142007904
SpAD_Dzv,260.83429245065724
SpAbs_Dt,390.6255925875838
SpDiam_A,4.615224170662646
SpDiam_D,202.71314746426228
SpMAD_Dt,16.98372141685147
SpMax_Dt,195.31279629379193
SsssssAs,0
VE1_Dzpe,4.727336021697162
VE1_Dzse,4.728228773660243
VE2_Dzpe,0.2055363487694418
VE2_Dzse,0.20557516407218449
VE3_Dzpe,2.386270957833695
VE3_Dzse,2.3864597888522656
VMcGowan,228.9199999999998
VR1_Dzpe,126.60235853303442
VR1_Dzse,126.53170512394796
VR2_Dzpe,5.5044503710014965
VR2_Dzse,5.501378483649911
VR3_Dzpe,5.673960262274447
VR3_Dzse,5.67340203309027
mZagreb1,6.416666666666666
mZagreb2,5.111111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12679158950617278
AATSC1are,0.010326466049382673
AATSC2are,0.027553456790123422
AATSC3are,-0.015197982200236769
AATSC4are,-0.017448851410934756
AATSC5are,-0.0031238691996594626
AATSC6are,-0.002068422839506226
AATSC7are,-0.012952813995968745
AATSC8are,-0.005028521324354656
AETA_beta,1.4456521739130435
BCUTdv-1h,6.028137292909101
BCUTdv-1l,0.7740051597969124
BCUTpe-1h,3.5018476101996394
BCUTpe-1l,2.246268166805818
BCUTse-1h,3.714580653953494
BCUTse-1l,2.4423404705535727
ETA_alpha,10.980952380952381
ETA_dBeta,3.75
ETA_eta_B,0.21070362416642752
ETA_eta_F,22.659975014579608
ETA_eta_L,4.240251075862328
ETA_eta_R,36.051300843828734
ETA_psi_1,0.5512789863734163
LabuteASA,137.19900650677067
LogEE_DzZ,94.90264305391872
LogEE_Dzi,94.60628722515162
LogEE_Dzm,94.90131451032872
LogEE_Dzp,153.59905269976184
LogEE_Dzv,129.98410299938251
PEOE_VSA1,4.736862953800049
PEOE_VSA2,5.316788604006331
PEOE_VSA3,9.476340119217006
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,35.01342619127222
PEOE_VSA7,36.39820241076966
PEOE_VSA8,10.710019588424888
PEOE_VSA9,11.884229846296638
SM1_Dzare,1.4307073550521485
SpAD_Dzpe,189.96902376333207
SpAD_Dzse,192.02469903659514
SpAbs_DzZ,188.08679871287944
SpAbs_Dzi,187.94055588093937
SpAbs_Dzm,188.07291238125345
SpAbs_Dzp,311.2014762468008
SpAbs_Dzv,261.9602048381173
SpDiam_Dt,286.86010280480735
SpMAD_DzZ,8.245906627013884
SpMAD_Dzi,8.221420334791322
SpMAD_Dzm,8.245748646873938
SpMAD_Dzp,13.432117453046915
SpMAD_Dzv,11.340621410898141
SpMax_DzZ,94.90264305391872
SpMax_Dzi,94.60628722515162
SpMax_Dzm,94.90131451032872
SpMax_Dzp,153.59905269976184
SpMax_Dzv,129.98410299938251
VE1_Dzare,4.725245906340224
VE2_Dzare,0.2054454741887054
VE3_Dzare,2.385828726196474
VR1_Dzare,126.76886657028493
VR2_Dzare,5.511689850881953
VR3_Dzare,5.67527460301028
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4774327122153209
AETA_dBeta,0.16304347826086957
AETA_eta_B,0.009161027137670762
AETA_eta_F,0.9852163049817221
AETA_eta_L,0.18435874242879685
AETA_eta_R,1.5674478627751625
BCUTare-1h,3.5556278253985485
BCUTare-1l,2.1955456162187925
ETA_beta_s,14.75
ETA_dPsi_A,0.16272101362658364
ETA_dPsi_B,0.0
ETA_eta_BR,0.4687036241664275
ETA_eta_FL,6.9632588623443405
ETA_eta_RL,11.203509938206668
LogEE_Dzpe,95.04343434589448
LogEE_Dzse,96.06747237679966
PEOE_VSA10,12.300809959361379
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,21.087109910039505
SlogP_VSA3,11.343744918312968
SlogP_VSA4,0.0
SlogP_VSA5,5.693927994848461
SlogP_VSA6,60.794147187767564
SlogP_VSA7,5.022633313741326
SlogP_VSA8,5.687386274683562
SlogP_VSA9,0.0
SpAD_Dzare,187.1655204719958
SpAbs_Dzpe,188.73165201453497
SpAbs_Dzse,190.8671190080513
SpDiam_DzZ,150.89849893307868
SpDiam_Dzi,150.2630567641308
SpDiam_Dzm,150.91690819689342
SpDiam_Dzp,250.38595680062372
SpDiam_Dzv,208.85515768476938
SpMAD_Dzpe,8.259522772318785
SpMAD_Dzse,8.348899958112833
SpMax_Dzpe,95.04343434589448
SpMax_Dzse,96.06747237679966
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6413043478260869
AETA_eta_BR,0.020378418442018587
AETA_eta_FL,0.30275038531931914
AETA_eta_RL,0.487109127748116
DetourIndex,2164
EState_VSA1,6.093240070938415
EState_VSA2,6.606881964512918
EState_VSA3,16.40394758327335
EState_VSA4,5.687386274683562
EState_VSA5,0.0
EState_VSA6,35.1441147806047
EState_VSA7,30.33183534230805
EState_VSA8,15.628855507962236
EState_VSA9,16.337802844032566
ETA_beta_ns,18.5
ETA_shape_p,0.09540329575021683
ETA_shape_x,0.0
ETA_shape_y,0.26409366869037293
GhoseFilter,True
LogEE_Dzare,93.64496490360887
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,185.85922245216565
SpDiam_Dzpe,150.53246392246825
SpDiam_Dzse,152.21995699351314
SpMAD_Dzare,8.137631324869382
SpMax_Dzare,93.64496490360887
TopoPSA(NO),69.03999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.5874233119173595
VSA_EState9,47.51134558065006
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8043478260869565
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022567287784679087
FilterItLogS,-4.29383727432143
SpDiam_Dzare,148.0880041014987
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6616402116402118
ETA_epsilon_2,0.8660455486542441
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.5603809523809526
ETA_epsilon_5,0.8424603174603172
AETA_beta_ns_d,0.043478260869565216
ETA_dEpsilon_A,0.22010175010174987
ETA_dEpsilon_B,0.10125925925925916
ETA_dEpsilon_C,-0.11884249084249071
ETA_dEpsilon_D,0.02358523119392686
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.9130434782608695
MDEDescriptor,"0.0,0.0,0.0,0.0,11.014273985844927,12.969126727566763,0.0,2.048145734495446,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.9654893846056297,1.3103706971044482,0.0"
APolDescriptor,45.012308999999995
BCUTDescriptor,"11.988331280945271,34.96885367435608,-0.29617819411177637,0.34213412676421673,4.5005306696410585,9.348627772298677"
BPolDescriptor,20.145690999999996
TPSADescriptor,69.03999999999999
ALOGPDescriptor,"4.4327000000000005,19.648829290000005,88.26819999999998"
XLogPDescriptor,3.2960000000000003
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,328.07270344000005
ChiPathDescriptor,"16.070703332935974,11.203509938206668,9.88136958790463,7.8371300847121494,6.191190400800309,4.8268810867236915,2.992768031745694,1.9578221147801946,12.772640259538091,7.243561952576602,5.134459713198665,3.2553137376812478,2.0254518905104137,1.3148458654298911,0.6271264938969767,0.3052861072837329"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3367701210266096,0.4068777718107908,0.0,0.0,0.025819888974716113,0.09102015580362058,0.0914465358366747"
AtomCountDescriptor,36
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.3189318929868223,0.0,0.08333333333333333,0.0,0.5375399555910968,0.0,0.019245008972987525,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,13,0,1,0,0,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"46.96006690233007,2.041742039231742,20.77927009777796,5.5628464445867145,12.693096085980216"
FractionalPSADescriptor,0.21044115915796222
WienerNumbersDescriptor,"1443.0,29.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.5132745881968455,3.5579575865853483,4.374183514267372,0.8091100226759165,0.8715028162232034,0.8791676187969196"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,8.909090909090908,5.5"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,938.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"33.70180918403659,29.498916839290978,41.138825118763855,36.44719011627751,31.04860918467772"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.4182227462751903,-0.2718363978832043,0.14092709601282466,-0.07896890937866391,-0.009359444355454074"
EccentricConnectivityIndexDescriptor,571
AutocorrelationDescriptorPolarizability,"1316.1526268260345,1488.958287947271,1932.8009736963925,1673.6948536331965,1385.361869884662"
