DLiP-ID,C001GX
AATSC6p,0.10804748282129675
AATSC6s,-0.3073750864745416
AATSC6v,4.600515283565372
AATSC7Z,-12.65625
AATSC7c,-0.00023324392517535086
AATSC7d,-0.08321005917159766
AATSC7i,-0.20845079399007413
AATSC7m,-71.31550804246139
AATSC7p,-0.12453248267806619
AATSC7s,-0.10053798937102783
AATSC7v,-14.172623772836804
AATSC8Z,-11.428571428571429
AATSC8c,-0.0004026073669467672
AATSC8d,0.004015215553677086
AATSC8i,-0.3198104457160484
AATSC8m,-64.56263132531622
AATSC8p,-0.15144557413993637
AATSC8s,0.06272222952735772
AATSC8v,-13.432018339342019
ATS0are,156.209
ATS1are,167.12900000000002
ATS2are,257.32
ATS3are,323.22499999999997
ATS4are,291.7257
ATS5are,235.02600000000007
ATS6are,192.67399999999995
ATS7are,180.994
ATS8are,151.78900000000002
ATSC0dv,88.35061728395061
ATSC0pe,2.113911538461537
ATSC0se,1.2624633846153843
ATSC1dv,11.624197530864194
ATSC1pe,-0.08976198224852172
ATSC1se,-0.06371966863905301
ATSC2dv,-7.597530864197521
ATSC2pe,0.45209674556212975
ATSC2se,0.41168037869822516
ATSC3dv,-1.2765432098765415
ATSC3pe,-0.05856242603550352
ATSC3se,-0.113202721893491
ATSC4dv,-5.69530864197531
ATSC4pe,0.18092869822485091
ATSC4se,-0.10589671005917087
ATSC5dv,-16.967901234567897
ATSC5pe,-1.0284630177514806
ATSC5se,-0.6113787928994071
ATSC6dv,-40.350617283950626
ATSC6pe,-0.8124180473372777
ATSC6se,-0.41182662721893437
ATSC7dv,-22.608888888888895
ATSC7pe,-0.40337573964496914
ATSC7se,-0.09389739644970464
ATSC8dv,3.3012345679012287
ATSC8pe,0.06617988165680644
ATSC8se,0.10784927810650786
AXp-0dv,0.6649914673347529
AXp-1dv,0.3505817293551348
AXp-2dv,0.20282665952088455
AXp-3dv,0.1144747731509544
AXp-4dv,0.062425223292751866
AXp-5dv,0.03230155361789717
AXp-6dv,0.018677875883266953
AXp-7dv,0.009083045022604997
BertzCT,496.2955976569277
ECIndex,238
ETA_eta,9.030267434660178
GATS1dv,0.6276536723409454
GATS1pe,0.6772813984472286
GATS1se,0.6610914137188775
GATS2dv,0.8821407943871754
GATS2pe,0.5838026428273817
GATS2se,0.49849253380152425
GATS3dv,0.9955747975911747
GATS3pe,1.0105454579515607
GATS3se,1.0429858778697412
GATS4dv,1.1645025198889571
GATS4pe,1.3321596751313494
GATS4se,1.5530244141937235
GATS5dv,1.3583296070650048
GATS5pe,1.93290341992218
GATS5se,2.2294403753838297
GATS6dv,1.3714079355541893
GATS6pe,1.4052555575064092
GATS6se,1.5028406155145766
GATS7dv,0.9958110048348332
GATS7pe,0.7289877541997425
GATS7se,0.48842381887206593
GATS8dv,0.7586416154970176
GATS8pe,0.47998359377010286
GATS8se,0.1506253019998368
LogEE_A,3.6860837927758165
LogEE_D,59.02453516327774
MATS1dv,0.12669602138049957
MATS1pe,-0.04088982098577921
MATS1se,-0.048603137056821816
MATS2dv,-0.05323373550415073
MATS2pe,0.1323940991982555
MATS2se,0.20186704925260043
MATS3dv,-0.006956735954556079
MATS3pe,-0.01333864881935643
MATS3se,-0.04317354064222576
MATS4dv,-0.03491723026475138
MATS4pe,0.0463609962331342
MATS4se,-0.045435549773344734
MATS5dv,-0.13140391081667052
MATS5pe,-0.33288300379125324
MATS5se,-0.3313456934796221
MATS6dv,-0.3710769381253145
MATS6pe,-0.3122598327562649
MATS6se,-0.2650446252089319
MATS7dv,-0.2079184366441228
MATS7pe,-0.1550409194038754
MATS7se,-0.06043077014754582
MATS8dv,0.034696215974512265
MATS8pe,0.02907063334233604
MATS8se,0.07932567349053629
MAXaaCH,1.9185813492063493
MAXaasC,0.9523436318972036
MAXdssC,-0.07296296296296267
MAXssNH,2.8552925925925927
MDEC-22,10.154826347095446
MDEC-23,11.44998589109257
MDEC-33,3.1473451902649443
MINaaCH,1.8194907407407408
MINaasC,0.70088246409675
MINdssC,-0.07296296296296267
MINssNH,2.8552925925925927
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2796495956873315
SM1_Dzi,0.3209730093799743
SM1_Dzm,1.2971197612657002
SM1_Dzp,-0.9126256152312504
SM1_Dzv,-0.3512425659772862
SddssSe,0
SpAD_Dt,208.58187653553864
SpAbs_A,20.519744761017392
SpAbs_D,118.04907032655551
SpMAD_A,1.282484047563587
SpMAD_D,7.378066895409718
SpMax_A,2.3130440893516724
SpMax_D,59.02453516327774
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,29.1
TpiPC10,7.347037907457674
VAdjMat,5.087462841250339
VE1_DzZ,3.9579356254655114
VE1_Dzi,3.952176293509988
VE1_Dzm,3.957883390363971
VE1_Dzp,3.968828413210853
VE1_Dzv,3.9658524007573184
VE2_DzZ,0.24737097659159446
VE2_Dzi,0.24701101834437425
VE2_Dzm,0.2473677118977482
VE2_Dzp,0.2480517758256783
VE2_Dzv,0.2478657750473324
VE3_DzZ,1.8457262118839164
VE3_Dzi,1.8442700168180963
VE3_Dzm,1.845713014234643
VE3_Dzp,1.8484745703688479
VE3_Dzv,1.847724442502874
VR1_DzZ,71.26945690462765
VR1_Dzi,72.13828930075908
VR1_Dzm,71.25804823841894
VR1_Dzp,70.92096895659054
VR1_Dzv,71.15773481216091
VR2_DzZ,4.454341056539228
VR2_Dzi,4.508643081297443
VR2_Dzm,4.4536280149011835
VR2_Dzp,4.432560559786909
VR2_Dzv,4.447358425760057
VR3_DzZ,4.736471490478308
VR3_Dzi,4.748588590838059
VR3_Dzm,4.736311399747446
VR3_Dzp,4.731569773028891
VR3_Dzv,4.734902659217443
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.05985279273275698
Xch-7dv,0.10035591759375487
Xpc-4dv,1.1558056928161091
Xpc-5dv,1.3982111183173573
Xpc-6dv,1.4626453325259348
Zagreb1,78.0
Zagreb2,88.0
fragCpx,49.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,17
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,3
naHRing,0
AATS0are,6.008038461538462
AATS1are,6.189962962962964
AATS2are,6.126666666666667
AATS3are,5.985648148148147
AATS4are,6.07761875
AATS5are,6.184894736842107
AATS6are,6.021062499999998
AATS7are,5.6560625
AATS8are,5.421035714285715
AATSC0dv,3.3981006647673313
AATSC0pe,0.08130428994082835
AATSC0se,0.04855628402366863
AATSC1dv,0.43052583447645165
AATSC1pe,-0.0033245178610563603
AATSC1se,-0.002359987727372334
AATSC2dv,-0.1808935920047029
AATSC2pe,0.010764208227669755
AATSC2se,0.00980191377852917
AATSC3dv,-0.023639689071787803
AATSC3pe,-0.001084489371027843
AATSC3se,-0.0020963467017313148
AATSC4dv,-0.11865226337448563
AATSC4pe,0.003769347879684394
AATSC4se,-0.00220618145956606
AATSC5dv,-0.4465237166991552
AATSC5pe,-0.027064816256617913
AATSC5se,-0.016088915602615977
AATSC6dv,-1.260956790123457
AATSC6pe,-0.02538806397928993
AATSC6se,-0.012869582100591699
AATSC7dv,-0.706527777777778
AATSC7pe,-0.012605491863905286
AATSC7se,-0.00293429363905327
AATSC8dv,0.11790123456790103
AATSC8pe,0.0023635672020288013
AATSC8se,0.003851759932375281
AETA_eta,0.5643917146662611
ATSC0are,2.1952153846153832
ATSC1are,-0.09120828402366883
ATSC2are,0.6016520710059162
ATSC3are,-0.06840118343195276
ATSC4are,-0.3732822485207105
ATSC5are,-0.8717301775147928
ATSC6are,-0.8336189349112425
ATSC7are,-0.22269585798816507
ATSC8are,0.20344497041420165
BCUTZ-1h,53.00025778306139
BCUTZ-1l,5.69430966051504
BCUTc-1h,0.4017520410628327
BCUTc-1l,-0.3550934637162031
BCUTd-1h,3.2041424948771935
BCUTd-1l,0.9780071247697353
BCUTi-1h,14.540288836235463
BCUTi-1l,10.43557893316806
BCUTm-1h,126.90457544306031
BCUTm-1l,11.705672093651257
BCUTp-1h,5.353305496951366
BCUTp-1l,0.7518779463371265
BCUTs-1h,7.008268761955593
BCUTs-1l,1.0049156629357094
BCUTv-1h,32.51604723008495
BCUTv-1l,14.702712479774856
BalabanJ,1.7840692684929944
Diameter,9
ETA_beta,23.75
GATS1are,0.6961267485904984
GATS2are,0.5596316030634724
GATS3are,1.0266224549999052
GATS4are,1.536651607692254
GATS5are,1.9854633706504141
GATS6are,1.4369140994575615
GATS7are,0.5869298789675448
GATS8are,0.29168550133507126
HybRatio,0.0
Lipinski,True
LogEE_Dt,104.29093826776933
MATS1are,-0.04000983231337369
MATS2are,0.16966502907255157
MATS3are,-0.015002583967255413
MATS4are,-0.09210693069075652
MATS5are,-0.2717031630439555
MATS6are,-0.3085416535262005
MATS7are,-0.08242488909446401
MATS8are,0.08605678884046547
NsssssAs,0
RotRatio,0.11764705882352941
SM1_Dzpe,0.46125852421752067
SM1_Dzse,0.40027687180474536
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,5.316788604006331
SMR_VSA7,63.730937378916884
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,87.19055843533856
SpAD_Dzi,88.00177861251919
SpAD_Dzm,87.21142921553502
SpAD_Dzp,110.57719400743814
SpAD_Dzv,103.98693963191062
SpAbs_Dt,208.5818765355387
SpDiam_A,4.626088178703346
SpDiam_D,89.47460846868084
SpMAD_Dt,13.036367283471165
SpMax_Dt,104.29093826776933
SsssssAs,0
VE1_Dzpe,3.95441105961904
VE1_Dzse,3.9546013419258728
VE2_Dzpe,0.24715069122619
VE2_Dzse,0.24716258387036705
VE3_Dzpe,1.844835309040582
VE3_Dzse,1.8448834268831669
VMcGowan,183.8899999999998
VR1_Dzpe,71.91506260798295
VR1_Dzse,71.90718280262303
VR2_Dzpe,4.494691412998934
VR2_Dzse,4.494198925163939
VR3_Dzpe,4.7454893658843
VR3_Dzse,4.745379788880474
mZagreb1,4.944444444444445
mZagreb2,3.638888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,20
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.08443136094674551
AATSC1are,-0.003378084593469216
AATSC2are,0.014325049309664672
AATSC3are,-0.001266688582073199
AATSC4are,-0.007776713510848136
AATSC5are,-0.02294026782933665
AATSC6are,-0.026050591715976328
AATSC7are,-0.006959245562130159
AATSC8are,0.007265891800507201
AETA_beta,1.484375
BCUTdv-1h,6.021948433685839
BCUTdv-1l,0.15240057689776124
BCUTpe-1h,3.488984429561117
BCUTpe-1l,2.2385255288298342
BCUTse-1h,3.7019119542777466
BCUTse-1l,2.4332457279222717
ETA_alpha,8.876190476190477
ETA_dBeta,5.25
ETA_eta_B,0.1433566145439995
ETA_eta_F,13.548265512168484
ETA_eta_L,3.021390951578823
ETA_eta_R,22.578532946828663
ETA_psi_1,0.732128829536528
LabuteASA,107.82666184465305
LogEE_DzZ,43.33255753370151
LogEE_Dzi,44.02095011934584
LogEE_Dzm,43.30607390059617
LogEE_Dzp,54.921713142879156
LogEE_Dzv,51.88370651408741
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,46.856338900914494
PEOE_VSA8,9.257568545748958
PEOE_VSA9,5.563451491696996
SM1_Dzare,0.34016031870026886
SpAD_Dzpe,89.29469984312178
SpAD_Dzse,90.07833134443648
SpAbs_DzZ,86.23082123857304
SpAbs_Dzi,87.72092722931171
SpAbs_Dzm,86.23858939458577
SpAbs_Dzp,110.80535041124597
SpAbs_Dzv,104.1186555941521
SpDiam_Dt,151.68057440035227
SpMAD_DzZ,5.44940990220866
SpMAD_Dzi,5.500111163282449
SpMAD_Dzm,5.450714325970939
SpMAD_Dzp,6.911074625464884
SpMAD_Dzv,6.4991837269944135
SpMax_DzZ,43.33255753370151
SpMax_Dzi,44.02095011934584
SpMax_Dzm,43.30607390059617
SpMax_Dzp,54.921713142879156
SpMax_Dzv,51.88370651408741
VE1_Dzare,3.9519619358230047
VE2_Dzare,0.2469976209889378
VE3_Dzare,1.844215777461239
VR1_Dzare,72.09769084828613
VR2_Dzare,4.506105678017883
VR3_Dzare,4.748025645954221
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5547619047619048
AETA_dBeta,0.328125
AETA_eta_B,0.008959788408999969
AETA_eta_F,0.8467665945105303
AETA_eta_L,0.18883693447367644
AETA_eta_R,1.4111583091767914
BCUTare-1h,3.5437660054196813
BCUTare-1l,2.141992268012836
ETA_beta_s,9.25
ETA_dPsi_A,0.0
ETA_dPsi_B,0.018128829536528057
ETA_eta_BR,0.3153566145439995
ETA_eta_FL,4.749465996250272
ETA_eta_RL,7.770856947829095
LogEE_Dzpe,44.67617857932448
LogEE_Dzse,45.064182976706036
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,5.907179729351506
SlogP_VSA3,0.0
SlogP_VSA4,3.5701822710653963
SlogP_VSA5,10.357988675768818
SlogP_VSA6,54.59730361615449
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,89.25574432419185
SpAbs_Dzpe,88.89109863443144
SpAbs_Dzse,89.7280890816073
SpDiam_DzZ,68.0543218504763
SpDiam_Dzi,67.81796745179575
SpDiam_Dzm,68.03029823886888
SpDiam_Dzp,88.64650719027179
SpDiam_Dzv,82.88744766660074
SpMAD_Dzpe,5.580918740195111
SpMAD_Dzse,5.62989570902728
SpMax_Dzpe,44.67617857932448
SpMax_Dzse,45.064182976706036
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.578125
AETA_eta_BR,0.019709788408999968
AETA_eta_FL,0.296841624765642
AETA_eta_RL,0.48567855923931846
DetourIndex,807
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,5.563451491696996
EState_VSA4,9.257568545748958
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,54.59730361615449
EState_VSA8,27.907659231074387
EState_VSA9,0.0
ETA_beta_ns,14.5
ETA_shape_p,0.22263948497854075
ETA_shape_x,0.0
ETA_shape_y,0.22532188841201717
GhoseFilter,True
LogEE_Dzare,44.6491321820147
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,88.95810404532912
SpDiam_Dzpe,69.27974453803535
SpDiam_Dzse,69.94512064682397
SpMAD_Dzare,5.578484020261991
SpMax_Dzare,44.6491321820147
TopoPSA(NO),29.1
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.9523436318972036
VSA_EState9,33.17683063114134
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.90625
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.05476190476190479
ETA_dAlpha_B,0.0
FilterItLogS,-4.479541126346632
SpDiam_Dzare,68.96588805038185
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5816849816849818
ETA_epsilon_2,0.7577380952380951
ETA_epsilon_3,0.43913043478260905
ETA_epsilon_4,0.49273182957393513
ETA_epsilon_5,0.730812324929972
AETA_beta_ns_d,0.0625
ETA_dEpsilon_A,0.1425545469023728
ETA_dEpsilon_B,0.08895315211104671
ETA_dEpsilon_C,-0.053601394791326085
ETA_dEpsilon_D,0.026925770308123154
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.875
MDEDescriptor,"0.0,0.0,0.0,0.0,10.154826347095446,11.44998589109257,0.0,3.1473451902649443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,36.79993
BCUTDescriptor,"11.998904483020853,126.90457842732455,-0.2745560989176773,0.23635135095224047,5.816508618344442,13.026678354982492"
BPolDescriptor,16.140069999999998
TPSADescriptor,29.1
ALOGPDescriptor,"3.4332,11.786862239999998,71.3437"
XLogPDescriptor,4.061
VAdjMaDescriptor,5.08746284125034
WeightDescriptor,322.98071202
ChiPathDescriptor,"11.380468888623982,7.770856947829096,6.642617534431906,5.338590214227095,4.3137229156162675,3.0833208062207813,1.594477196770083,0.9927614949966549,10.639863477356046,5.959889399037292,4.46218650945946,3.0908188750757692,1.99760714536806,1.1305543766264008,0.5229805247314747,0.2452422156103349"
ChiChainDescriptor,"0.0,0.0,0.0,0.1853954059492991,0.20361463941450536,0.0,0.0,0.0,0.05985279273275698,0.10035591759375487"
AtomCountDescriptor,26
BondCountDescriptor,17
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"0.8116114295109176,0.0,0.19245008972987526,0.0,0.5724956806457194,0.0,0.12037567311578432,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,78.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"32.261662306951806,2.016353894184488,8.142659811623219,2.5578818496461713,3.049025767065429"
FractionalPSADescriptor,0.09009825948429402
WienerNumbersDescriptor,"459.0,21.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.8756152168271556,2.9749785407678497,3.5727952729202554,1.1558056928161093,1.3982111183173571,1.3309561471330182"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.456747404844291,6.074380165289257,3.49519890260631"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,489.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"127.77311192137402,27.23037570806543,42.51593910288446,51.358763257835385,52.78939550876169"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.16603290598461445,-0.09280156400790869,0.03182880353808914,-0.031077805268502123,0.011659295876143623"
EccentricConnectivityIndexDescriptor,238
AutocorrelationDescriptorPolarizability,"1257.413137323967,1403.4940650647582,1790.7204799595181,1649.2560385161512,1228.789188979935"
