DLiP-ID,J1007U
AATSC5i,-0.012983936814612042
AATSC5m,-0.6790384441129449
AATSC5p,0.003949254705891771
AATSC5s,-0.08440393810864334
AATSC5v,0.6259030879262752
AATSC6Z,0.24327533366902274
AATSC6c,0.0023305176965574275
AATSC6d,-0.04992446989052797
AATSC6i,-0.1057166188564097
AATSC6m,1.067251909873619
AATSC6p,-0.012136288837880973
AATSC6s,0.1407365618915198
AATSC6v,-1.4360189300307626
AATSC7Z,-0.5237087614926987
AATSC7c,0.0002569969071273982
AATSC7d,-0.023080043266630608
AATSC7i,-0.012082315170014499
AATSC7m,-2.4397715997160625
AATSC7p,-0.004559028352034257
AATSC7s,-0.04190910251787753
AATSC7v,-1.6785902710254768
AATSC8Z,-1.0729197249478484
AATSC8c,-0.0017749461186398418
AATSC8d,0.06122228231476475
AATSC8i,0.14878559934636998
AATSC8m,-4.939960580530015
AATSC8p,0.018666436752728607
AATSC8s,-0.18783126014061663
AATSC8v,-0.3282053184529632
ATS0are,263.13489999999996
ATS1are,282.92
ATS2are,462.1449999999999
ATS3are,556.242
ATS4are,588.6930000000001
ATS5are,546.803
ATS6are,518.003
ATS7are,478.25199999999995
ATS8are,415.79299999999995
ATSC0dv,171.90697674418604
ATSC0pe,4.660641860465114
ATSC0se,3.1232926511627905
ATSC1dv,70.37641968631692
ATSC1pe,0.6335143320713883
ATSC1se,0.3938972720389395
ATSC2dv,34.13899405083831
ATSC2pe,0.329178150351539
ATSC2se,-0.10482718226068179
ATSC3dv,-55.061114115738235
ATSC3pe,-0.3185294753921064
ATSC3se,-0.5104717815035158
ATSC4dv,-100.63818280151432
ATSC4pe,-2.1339477014602504
ATSC4se,-0.7966527420227156
ATSC5dv,-4.175229853975118
ATSC5pe,-0.8821095186587344
ATSC5se,-0.6959235175770684
ATSC6dv,4.397512168739862
ATSC6pe,0.9697501892915092
ATSC6se,0.7015593336938886
ATSC7dv,-43.52460789616009
ATSC7pe,-1.0051918334234717
ATSC7se,-0.6686534905354243
ATSC8dv,-22.871822606814497
ATSC8pe,-1.6920844240129786
ATSC8se,-0.9238124088696585
AXp-0dv,0.5742635188321366
AXp-1dv,0.3059035739929852
AXp-2dv,0.15804198792737414
AXp-3dv,0.08480959522515825
AXp-4dv,0.044138203572188006
AXp-5dv,0.023880535352083357
AXp-6dv,0.012196738574510892
AXp-7dv,0.006805330897710511
BertzCT,819.850116201577
ECIndex,555
ETA_eta,17.14503162281735
GATS1dv,0.42619949494949494
GATS1pe,0.5903621752202344
GATS1se,0.6216804134392535
GATS2dv,0.8437121212121211
GATS2pe,0.8295089208193701
GATS2se,0.9112811631469661
GATS3dv,1.1985164141414142
GATS3pe,1.0949385984696522
GATS3se,1.1895579916118735
GATS4dv,1.4287302371541502
GATS4pe,1.6662952587409463
GATS4se,1.7428580220131895
GATS5dv,0.9960664335664334
GATS5pe,1.0921556099438576
GATS5se,1.1099519994664222
GATS6dv,0.9449777951933124
GATS6pe,0.7954994273394959
GATS6se,0.7522770491697611
GATS7dv,1.1314985795454544
GATS7pe,1.1166316047894391
GATS7se,1.1060974061184563
GATS8dv,1.0435876623376623
GATS8pe,1.2208382815821355
GATS8se,1.1777224905999615
LogEE_A,4.101078807570542
LogEE_D,129.4363113909447
MATS1dv,0.3911916786916787
MATS1pe,0.12988728970358382
MATS1se,0.12051087382889261
MATS2dv,0.11385822510822517
MATS2pe,0.040494166222571466
MATS2se,-0.019242807044380618
MATS3dv,-0.15303030303030302
MATS3pe,-0.03265350770684927
MATS3se,-0.07808812705854283
MATS4dv,-0.27362130623000186
MATS4pe,-0.21400241199739303
MATS4se,-0.1192166747703406
MATS5dv,-0.011476618619475753
MATS5pe,-0.08943424399973955
MATS5se,-0.10528727774219082
MATS6dv,0.012643367169229246
MATS6pe,0.10284030226857442
MATS6se,0.11101992524594463
MATS7dv,-0.13608800054112555
MATS7pe,-0.11592622360629039
MATS7se,-0.11507126974764495
MATS8dv,-0.08172928262213977
MATS8pe,-0.22302148934756671
MATS8se,-0.18169439397144932
MAXaaCH,1.9807612457287782
MAXaasC,0.9727689073792972
MAXdssC,0.12758599874983534
MAXsCH3,1.900443662211339
MDEC-11,0.09090909090909091
MDEC-12,3.5012143452569635
MDEC-13,2.9402313533612854
MDEC-22,12.214207082099525
MDEC-23,19.502464909611362
MDEC-33,5.941014992177251
MDEO-12,0.25819888974716115
MDEO-22,0.25
MINaaCH,1.7914179421768708
MINaasC,0.7046138149168455
MINdssC,0.12758599874983534
MINsCH3,1.853705109875294
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8928571428571429
SM1_Dzi,0.7446521430925515
SM1_Dzm,0.8902969157782687
SM1_Dzp,-3.765064611199274
SM1_Dzv,-1.5163080624175058
SddssSe,0
SpAD_Dt,417.89924471867334
SpAbs_A,31.69731378157207
SpAbs_D,258.87262278188945
SpMAD_A,1.3207214075655027
SpMAD_D,10.786359282578728
SpMax_A,2.410606098467406
SpMax_D,129.4363113909447
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,52.33
TpiPC10,8.323777193274235
VAdjMat,5.700439718141092
VE1_DzZ,4.816455127423488
VE1_Dzi,4.818724341858055
VE1_Dzm,4.816481224014881
VE1_Dzp,4.84504958373112
VE1_Dzv,4.8341929658905
VE2_DzZ,0.200685630309312
VE2_Dzi,0.2007801809107523
VE2_Dzm,0.2006867176672867
VE2_Dzp,0.20187706598879665
VE2_Dzv,0.20142470691210415
VE3_DzZ,2.4475069440978254
VE3_Dzi,2.44797797102239
VE3_Dzm,2.4475123622985566
VE3_Dzp,2.453426216644494
VE3_Dzv,2.4511829373098193
VR1_DzZ,136.9112783588582
VR1_Dzi,136.70272961783272
VR1_Dzm,136.90907979110128
VR1_Dzp,134.38229583477258
VR1_Dzv,135.41189390234624
VR2_DzZ,5.7046365982857585
VR2_Dzi,5.695947067409697
VR2_Dzm,5.7045449912958865
VR2_Dzp,5.599262326448858
VR2_Dzv,5.642162245931093
VR3_DzZ,5.79480185017647
VR3_Dzi,5.793277448827627
VR3_Dzm,5.79478579170827
VR3_Dzp,5.776157429346283
VR3_Dzv,5.783789936679789
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.11022288318602744
Xch-7dv,0.09664789456158104
Xpc-4dv,1.2114949743661
Xpc-5dv,1.4370120778458635
Xpc-6dv,1.580529481966894
Zagreb1,122.0
Zagreb2,142.0
fragCpx,124.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,26
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.119416279069767
AATS1are,6.287111111111112
AATS2are,6.161933333333332
AATS3are,6.180466666666666
AATS4are,6.39883695652174
AATS5are,6.008824175824175
AATS6are,5.954057471264369
AATS7are,5.978149999999999
AATS8are,5.939899999999999
AATSC0dv,3.997836668469443
AATSC0pe,0.10838702001081661
AATSC0se,0.07263471281773931
AATSC1dv,1.5639204374737095
AATSC1pe,0.014078096268253073
AATSC1se,0.008753272711976432
AATSC2dv,0.45518658734451084
AATSC2pe,0.004389042004687187
AATSC2se,-0.0013976957634757572
AATSC3dv,-0.6117901568415359
AATSC3pe,-0.0035392163932456266
AATSC3se,-0.0056719086833723975
AATSC4dv,-1.0938932913208077
AATSC4pe,-0.02319508371152446
AATSC4se,-0.008659268935029519
AATSC5dv,-0.04588164674697932
AATSC5pe,-0.009693511194052026
AATSC5se,-0.0076475111821655865
AATSC6dv,0.05054611688206738
AATSC6pe,0.011146553899902404
AATSC6se,0.008063900387286075
AATSC7dv,-0.5440575987020011
AATSC7pe,-0.012564897917793397
AATSC7se,-0.008358168631692805
AATSC8dv,-0.3267403229544928
AATSC8pe,-0.024172634628756837
AATSC8se,-0.013197320126709407
AETA_eta,0.7143763176173895
ATSC0are,4.9293906976744175
ATSC1are,0.7022120605732841
ATSC2are,0.17077901568415538
ATSC3are,-0.523620064899943
ATSC4are,-1.886759167117352
ATSC5are,-1.017282639264467
ATSC6are,1.0540188209843149
ATSC7are,-1.090319902650081
ATSC8are,-1.7109778799350999
BCUTZ-1h,8.033541110916532
BCUTZ-1l,5.690279306539934
BCUTc-1h,0.4102866895032864
BCUTc-1l,-0.5195756426639159
BCUTd-1h,3.2444598877095756
BCUTd-1l,0.9776709108426828
BCUTi-1h,14.56492249052146
BCUTi-1l,10.950756353699513
BCUTm-1h,16.01627081915347
BCUTm-1l,11.70161091507505
BCUTp-1h,1.995609066627308
BCUTp-1l,0.7157498678235865
BCUTs-1h,7.00826986169624
BCUTs-1l,1.385906130276962
BCUTv-1h,20.901965832701315
BCUTv-1l,14.681728754181238
BalabanJ,1.4447266548437026
Diameter,14
ETA_beta,32.5
GATS1are,0.5888300423625794
GATS2are,0.8551393587018158
GATS3are,1.1322798987374256
GATS4are,1.6951969433911125
GATS5are,1.1028902467888746
GATS6are,0.782425161017247
GATS7are,1.1199165553268997
GATS8are,1.2098067217138018
HybRatio,0.2
Lipinski,True
LogEE_Dt,208.94962235933667
MATS1are,0.13612283481110166
MATS2are,0.019863165314077426
MATS3are,-0.05075151197201256
MATS4are,-0.1788973287358289
MATS5are,-0.09751590487735054
MATS6are,0.1056828040242351
MATS7are,-0.1188883137120584
MATS8are,-0.21321687274633014
MAXssCH2,0.5005189147174937
MINssCH2,0.36173792202066024
NsssssAs,0
RotRatio,0.23076923076923078
SM1_Dzpe,0.9373470012239903
SM1_Dzse,0.8857473937688994
SMR_VSA1,14.054495074845217
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,26.875177986820177
SMR_VSA6,0.0
SMR_VSA7,71.41813459439695
SMR_VSA8,0.0
SMR_VSA9,17.07321074385534
SpAD_DzZ,199.0756817448568
SpAD_Dzi,202.84436474844097
SpAD_Dzm,199.114534129948
SpAD_Dzp,271.2875753943915
SpAD_Dzv,234.89670288032252
SpAbs_Dt,417.8992447186733
SpDiam_A,4.720982926400207
SpDiam_D,197.70380782645606
SpMAD_Dt,17.41246852994472
SpMax_Dt,208.94962235933667
SsssssAs,0
VE1_Dzpe,4.816097592977427
VE1_Dzse,4.816514615019008
VE2_Dzpe,0.20067073304072613
VE2_Dzse,0.20068810895912534
VE3_Dzpe,2.4474327094776567
VE3_Dzse,2.4475192949298346
VMcGowan,248.96999999999997
VR1_Dzpe,136.93940362575606
VR1_Dzse,136.9065295798127
VR2_Dzpe,5.705808484406503
VR2_Dzse,5.704438732492196
VR3_Dzpe,5.795007256033362
VR3_Dzse,5.794767164491987
mZagreb1,7.277777777777779
mZagreb2,5.4444444444444455
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1146369929691725
AATSC1are,0.01560471245718409
AATSC2are,0.002277053542455405
AATSC3are,-0.005818000721110477
AATSC4are,-0.020508251816492958
AATSC5are,-0.011178930101807328
AATSC6are,0.012115158861888676
AATSC7are,-0.013628998783126012
AATSC8are,-0.024442541141929997
AETA_beta,1.3541666666666667
BCUTdv-1h,6.033514616737697
BCUTdv-1l,0.9879142065749432
BCUTpe-1h,3.5152774093819437
BCUTpe-1l,2.2396315294761826
BCUTse-1h,3.723491511652224
BCUTse-1l,2.435635454440696
ETA_alpha,11.399999999999999
ETA_dBeta,3.5
ETA_eta_B,0.228341714371469
ETA_eta_F,22.582955340285395
ETA_eta_L,5.0794754158009185
ETA_eta_R,39.727986963102744
ETA_psi_1,0.5846153846153848
LabuteASA,140.61070298395137
LogEE_DzZ,99.57504325338078
LogEE_Dzi,101.45320954684932
LogEE_Dzm,99.5943627697981
LogEE_Dzp,134.85939923652936
LogEE_Dzv,117.13245392715763
PEOE_VSA1,9.259957890773396
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,42.41223579912412
PEOE_VSA7,31.189205473537065
PEOE_VSA8,17.54772460632
PEOE_VSA9,11.257379486545457
SM1_Dzare,1.0428106095858538
SpAD_Dzpe,198.58001807867444
SpAD_Dzse,199.15988961109343
SpAbs_DzZ,198.2572293639044
SpAbs_Dzi,202.1617669506062
SpAbs_Dzm,198.29842862381804
SpAbs_Dzp,273.48386308425796
SpAbs_Dzv,235.78121591673295
SpDiam_Dt,308.7300654642085
SpMAD_DzZ,8.294820072702366
SpMAD_Dzi,8.45184853118504
SpMAD_Dzm,8.296438922081167
SpMAD_Dzp,11.303648974766313
SpMAD_Dzv,9.787362620013438
SpMax_DzZ,99.57504325338078
SpMax_Dzi,101.45320954684932
SpMax_Dzm,99.5943627697981
SpMax_Dzp,134.85939923652936
SpMax_Dzv,117.13245392715763
VE1_Dzare,4.815079060395492
VE2_Dzare,0.2006282941831455
VE3_Dzare,2.4472212020736523
VR1_Dzare,137.02354134714096
VR2_Dzare,5.70931422279754
VR3_Dzare,5.795621483070806
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4749999999999999
AETA_dBeta,0.14583333333333334
AETA_eta_B,0.009514238098811209
AETA_eta_F,0.9409564725118914
AETA_eta_L,0.21164480899170493
AETA_eta_R,1.655332790129281
BCUTare-1h,3.5696832077076306
BCUTare-1l,2.1897531523457126
ETA_beta_s,14.5
ETA_dPsi_A,0.1293846153846152
ETA_dPsi_B,0.0
ETA_eta_BR,0.486341714371469
ETA_eta_FL,6.606396432200708
ETA_eta_RL,11.685871848001627
LogEE_Dzpe,99.32906516438823
LogEE_Dzse,99.61685094695376
PEOE_VSA10,12.356393797796823
PEOE_VSA11,11.54349236523938
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,10.939908203490385
SlogP_VSA3,6.606881964512918
SlogP_VSA4,6.923737199690624
SlogP_VSA5,34.9599269849309
SlogP_VSA6,59.120398553127835
SlogP_VSA7,0.0
SlogP_VSA8,11.323698910571437
SlogP_VSA9,0.0
SpAD_Dzare,197.1267077079039
SpAbs_Dzpe,197.72078332755248
SpAbs_Dzse,198.34795450013866
SpDiam_DzZ,152.83144453363937
SpDiam_Dzi,156.24593798767384
SpDiam_Dzm,152.86536715618968
SpDiam_Dzp,216.0669690681767
SpDiam_Dzv,183.51725608629266
SpMAD_Dzpe,8.274167419944769
SpMAD_Dzse,8.29832873379556
SpMax_Dzpe,99.32906516438823
SpMax_Dzse,99.61685094695376
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6041666666666666
AETA_eta_BR,0.02026423809881121
AETA_eta_FL,0.2752665180083628
AETA_eta_RL,0.4869113270000678
DetourIndex,2433
EState_VSA1,0.0
EState_VSA2,5.783244946364939
EState_VSA3,24.340666912419827
EState_VSA4,22.581078397116894
EState_VSA5,0.0
EState_VSA6,12.13273413692322
EState_VSA7,56.31204387861251
EState_VSA8,5.156663257125445
EState_VSA9,9.259957890773396
ETA_beta_ns,18.0
ETA_shape_p,0.11695906432748539
ETA_shape_x,0.0
ETA_shape_y,0.30701754385964913
GhoseFilter,True
LogEE_Dzare,98.60680429601803
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,196.17079798245027
SpDiam_Dzpe,152.41188035738864
SpDiam_Dzse,152.90320608518473
SpMAD_Dzare,8.213612821162663
SpMax_Dzare,98.60680429601803
TopoPSA(NO),52.33
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.460373577474046
VSA_EState9,48.20629308919263
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02500000000000006
FilterItLogS,-6.161896786519426
SpDiam_Dzare,151.1533843279371
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5860465116279071
ETA_epsilon_2,0.8124999999999997
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.5157894736842108
ETA_epsilon_5,0.8124999999999997
AETA_beta_ns_d,0.020833333333333332
ETA_dEpsilon_A,0.14487004103967144
ETA_dEpsilon_B,0.07025703794369631
ETA_dEpsilon_C,-0.07461300309597513
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7916666666666666
MDEDescriptor,"0.09090909090909091,3.5012143452569635,2.9402313533612854,0.0,12.214207082099525,19.502464909611362,0.0,5.941014992177251,0.0,0.0,0.0,0.25819888974716115,0.25,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,51.37506699999998
BCUTDescriptor,"11.850000000000001,15.996931281753696,-0.3410375369791982,0.16256162101256744,4.8143140848348835,9.866557715063648"
BPolDescriptor,25.560932999999995
TPSADescriptor,52.33
ALOGPDescriptor,"3.804899999999999,14.477264009999994,94.79149999999998"
XLogPDescriptor,4.588000000000001
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,321.13649362
ChiPathDescriptor,"16.94094682093905,11.685871848001625,10.024121512175183,8.739863894371343,6.759109212897103,5.135025759467665,3.4028858651146674,2.4524854109376806,13.782324451971277,7.953492923817614,5.5314695774580915,3.90124138035728,2.4717394000425283,1.5522347978854185,0.8049847459177188,0.476373162839736"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.40521738811376945,0.4555242425599862,0.0,0.0,0.02282177322938192,0.11022288318602742,0.09664789456158106"
AtomCountDescriptor,43
BondCountDescriptor,26
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.2810275263322055,0.0,0.3376731123622283,0.0,0.5580996148906379,0.0,0.09863727331650925,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,3,3,1,0,0"
ZagrebIndexDescriptor,122.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.22
WeightedPathDescriptor,"48.879861018389064,2.036660875766211,11.720407796249576,8.68427007412886,3.0361377221207166"
FractionalPSADescriptor,0.16295251719949946
WienerNumbersDescriptor,"1499.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.408255802966702,5.017160929788441,5.985792096753214,1.2114949743660997,1.437012077845864,1.429040332306186"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,9,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,9.08734693877551,4.803402646502835"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1473.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"26.683387407899318,28.04801143877732,38.155281616601854,38.98537561481909,33.984938338896406"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.361587982666783,-0.09798165499280562,-0.04848060499721606,-0.10511309631281822,0.10600403279474381"
EccentricConnectivityIndexDescriptor,555
AutocorrelationDescriptorPolarizability,"1442.4137817602714,1656.1469445483822,2225.5426605782422,2134.4813198029033,1808.7237889760531"
