DLiP-ID,C002HP
AATSC6m,-2.8601691193433907
AATSC6p,0.03928771026967562
AATSC6s,-0.5244750073942622
AATSC6v,4.978157422122137
AATSC7Z,-1.7091836734693882
AATSC7c,0.0005217026687430765
AATSC7d,-0.09933973589435777
AATSC7i,-0.3033775811461393
AATSC7m,-8.215582009003601
AATSC7p,-0.06357777594708462
AATSC7s,-0.16078097905829
AATSC7v,-13.618946147411018
AATSC8Z,-0.30277973258268864
AATSC8c,-3.116889719860956e-05
AATSC8d,0.038881069669246975
AATSC8i,-0.07604083132168275
AATSC8m,-1.4099658859957767
AATSC8p,-0.010821060955797403
AATSC8s,-0.2158495582140903
AATSC8v,-1.8085267873513164
ATS0are,176.4298
ATS1are,185.62900000000002
ATS2are,305.80690000000004
ATS3are,374.489
ATS4are,404.3840000000001
ATS5are,289.6129999999999
ATS6are,285.662
ATS7are,206.94299999999996
ATS8are,169.414
ATSC0dv,115.85714285714289
ATSC0pe,3.4603428571428556
ATSC0se,2.308267428571428
ATSC1dv,32.50510204081631
ATSC1pe,-0.06805510204081691
ATSC1se,-0.12333583673469364
ATSC2dv,9.45918367346938
ATSC2pe,1.5891408163265301
ATSC2se,1.2283186938775508
ATSC3dv,-37.193877551020414
ATSC3pe,-0.33403469387755114
ATSC3se,-0.33181648979591805
ATSC4dv,-28.030612244897966
ATSC4pe,-1.2477693877551017
ATSC4se,-0.39094897959183567
ATSC5dv,20.535714285714292
ATSC5pe,0.7376857142857138
ATSC5se,0.23066285714285611
ATSC6dv,-41.33673469387755
ATSC6pe,-1.5386204081632655
ATSC6se,-1.0498073469387743
ATSC7dv,-25.755102040816325
ATSC7pe,-0.6036163265306117
ATSC7se,-0.33416587755102034
ATSC8dv,-2.709183673469378
ATSC8pe,-0.2847408163265302
ATSC8se,-0.23977869387755135
AXp-0dv,0.5584324107969992
AXp-1dv,0.29465846304052284
AXp-2dv,0.16021255707761636
AXp-3dv,0.08516821687368717
AXp-4dv,0.0459418734717703
AXp-5dv,0.024629734582284537
AXp-6dv,0.013867953512433981
AXp-7dv,0.0077215198937423376
BertzCT,596.406092348876
ECIndex,234
ETA_eta,9.197331275226905
GATS1dv,0.47814532930821885
GATS1pe,0.6508254827107882
GATS1se,0.660628765624753
GATS2dv,0.8423628236744758
GATS2pe,0.513206009726534
GATS2se,0.43565256458276186
GATS3dv,1.0428791615289763
GATS3pe,0.91106868022987
GATS3se,0.9460017383477232
GATS4dv,1.2107448366214546
GATS4pe,1.4064235867420238
GATS4se,1.3476471000481993
GATS5dv,0.7799894310375197
GATS5pe,0.6170418998235399
GATS5se,0.608617945305103
GATS6dv,1.2969495523508279
GATS6pe,1.4697054576863098
GATS6se,1.5467141771919082
GATS7dv,1.0795495756872415
GATS7pe,1.0539719797523341
GATS7se,1.0420320528230307
GATS8dv,1.0446872741187971
GATS8pe,1.1263593857836915
GATS8se,1.1453979105408316
LogEE_A,3.6914291141350084
LogEE_D,57.97973940957556
MATS1dv,0.27088736766018945
MATS1pe,-0.01898897799927585
MATS1se,-0.05158972282556967
MATS2dv,0.04762638717632547
MATS2pe,0.2678921851949711
MATS2se,0.31041430868289255
MATS3dv,-0.14981504315659674
MATS3pe,-0.045048384965981944
MATS3se,-0.06708394933854323
MATS4dv,-0.10584926017262639
MATS4pe,-0.15775867585375522
MATS4se,-0.07409894384607064
MATS5dv,0.10128589043508895
MATS5pe,0.12181876515716264
MATS5se,0.057102286029461345
MATS6dv,-0.2171768616308368
MATS6pe,-0.27065282009896713
MATS6se,-0.27683671302217516
MATS7dv,-0.18307100892144768
MATS7pe,-0.1436550708532306
MATS7se,-0.11922164007735674
MATS8dv,-0.022577490539563667
MATS8pe,-0.07944940106735052
MATS8se,-0.10029620493214164
MAXaaCH,1.937381424792139
MAXaaNH,2.279146589191232
MAXaasC,1.024119425547997
MAXaasN,1.4921296296296296
MAXsCH3,1.6803240740740741
MDEC-12,1.3282713886059438
MDEC-13,1.5905414575341013
MDEC-22,8.737028660947072
MDEC-23,8.244574415773114
MDEC-33,2.249576847278282
MDEN-23,0.4999999999999999
MDEO-11,0.25
MINaaCH,1.5775462962962963
MINaaNH,2.279146589191232
MINaasC,0.5375288170823886
MINaasN,1.4921296296296296
MINsCH3,1.6803240740740741
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7857142857142858
SM1_Dzi,0.7967675426718981
SM1_Dzm,0.7835315151617626
SM1_Dzp,-3.20095216504194
SM1_Dzv,-1.436638212602909
SddssSe,0
SpAD_Dt,207.5530497461137
SpAbs_A,20.221383184804026
SpAbs_D,115.95947881915114
SpMAD_A,1.2638364490502516
SpMAD_D,7.2474674261969465
SpMax_A,2.3480063306808807
SpMax_D,57.97973940957556
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,54.86
TpiPC10,7.826910653845793
VAdjMat,5.087462841250339
VE1_DzZ,3.9496570790808674
VE1_Dzi,3.9464878526406793
VE1_Dzm,3.949668718738592
VE1_Dzp,3.960329702480378
VE1_Dzv,3.9601482726703616
VE2_DzZ,0.2468535674425542
VE2_Dzi,0.24665549079004245
VE2_Dzm,0.246854294921162
VE2_Dzp,0.24752060640502363
VE2_Dzv,0.2475092670418976
VE3_DzZ,1.843632388967524
VE3_Dzi,1.8428296613991288
VE3_Dzm,1.8436353359678181
VE3_Dzp,1.8463309092484688
VE3_Dzv,1.846285096404694
VR1_DzZ,72.44758942200183
VR1_Dzi,72.69451535139527
VR1_Dzm,72.44728639064226
VR1_Dzp,72.17345352835281
VR1_Dzv,72.037699089123
VR2_DzZ,4.527974338875114
VR2_Dzi,4.543407209462204
VR2_Dzm,4.527955399415141
VR2_Dzp,4.510840845522051
VR2_Dzv,4.502356193070187
VR3_DzZ,4.75286702516078
VR3_Dzi,4.7562695687301595
VR3_Dzm,4.752862842385401
VR3_Dzp,4.749075927871072
VR3_Dzv,4.747193209691989
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04821244556417678
Xch-7dv,0.0634049347225825
Xpc-4dv,0.7460881866370151
Xpc-5dv,0.8124509826063161
Xpc-6dv,0.971934106688377
Zagreb1,80.0
Zagreb2,91.0
fragCpx,49.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,17
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.301064285714285
AATS1are,6.401000000000001
AATS2are,6.370977083333334
AATS3are,6.241483333333333
AATS4are,6.318500000000002
AATS5are,5.9104693877551
AATS6are,6.210043478260869
AATS7are,6.08655882352941
AATS8are,5.841862068965517
AATSC0dv,4.137755102040818
AATSC0pe,0.1235836734693877
AATSC0se,0.08243812244897956
AATSC1dv,1.1208655876143556
AATSC1pe,-0.0023467276565798936
AATSC1se,-0.004252959887403229
AATSC2dv,0.19706632653061207
AATSC2pe,0.033107100340136045
AATSC2se,0.02558997278911564
AATSC3dv,-0.6198979591836735
AATSC3pe,-0.005567244897959186
AATSC3se,-0.005530274829931968
AATSC4dv,-0.4379783163265307
AATSC4pe,-0.019496396683673464
AATSC4se,-0.006108577806122432
AATSC5dv,0.41909620991253654
AATSC5pe,0.015054810495626812
AATSC5se,0.00470740524781339
AATSC6dv,-0.8986246672582077
AATSC6pe,-0.033448269742679684
AATSC6se,-0.022821898846495093
AATSC7dv,-0.7575030012004802
AATSC7pe,-0.017753421368547403
AATSC7se,-0.009828408163265304
AATSC8dv,-0.09342012667135786
AATSC8pe,-0.009818648838845869
AATSC8se,-0.00826823082336384
AETA_eta,0.5748332047016815
ATSC0are,3.7222428571428554
ATSC1are,-0.13327295918367443
ATSC2are,1.9206479591836723
ATSC3are,-0.3954632653061231
ATSC4are,-1.1867622448979591
ATSC5are,0.6370464285714299
ATSC6are,-1.7014061224489792
ATSC7are,-0.6055163265306116
ATSC8are,-0.329237244897958
BCUTZ-1h,8.023835261168715
BCUTZ-1l,5.694834056808783
BCUTc-1h,0.490029629350047
BCUTc-1l,-0.42054188708913287
BCUTd-1h,3.2044674562465296
BCUTd-1l,0.9772511026027071
BCUTi-1h,14.557723271271836
BCUTi-1l,10.95526835021088
BCUTm-1h,16.011256455724524
BCUTm-1l,11.705929864197145
BCUTp-1h,1.9814314335723926
BCUTp-1l,0.7441033922868657
BCUTs-1h,7.009372617461542
BCUTs-1l,1.416924534594787
BCUTv-1h,20.889623969018256
BCUTv-1l,14.701775860014923
BalabanJ,1.8314987263372113
Diameter,9
ETA_beta,22.25
GATS1are,0.671766836907617
GATS2are,0.4850981503087615
GATS3are,0.9188734134949359
GATS4are,1.407981117135598
GATS5are,0.6134920299863095
GATS6are,1.491776772202561
GATS7are,1.0399126283534212
GATS8are,1.1139293367934717
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,103.77652487305684
MATS1are,-0.034569839970154385
MATS2are,0.300995399599064
MATS3are,-0.04958019422493617
MATS4are,-0.13948807266740104
MATS5are,0.0977976302415871
MATS6are,-0.2782296988842132
MATS7are,-0.1339677509877594
MATS8are,-0.08540126172670115
MAXssCH2,0.46953703703703686
MINssCH2,0.46953703703703686
NsssssAs,0
RotRatio,0.11764705882352941
SM1_Dzpe,0.839810281517748
SM1_Dzse,0.7775155866620465
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,0.0
SMR_VSA7,68.49366655871424
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,81.23677648119016
SpAD_Dzi,78.47428374197113
SpAD_Dzm,81.25285682850057
SpAD_Dzp,109.24944566379628
SpAD_Dzv,99.57045681343408
SpAbs_Dt,207.5530497461137
SpDiam_A,4.696012661361763
SpDiam_D,87.3558608687002
SpMAD_Dt,12.972065609132105
SpMax_Dt,103.77652487305684
SsssssAs,0
VE1_Dzpe,3.949015012909927
VE1_Dzse,3.9497459213938537
VE2_Dzpe,0.24681343830687044
VE2_Dzse,0.24685912008711586
VE3_Dzpe,1.8434698132421674
VE3_Dzse,1.84365488239215
VMcGowan,164.1199999999998
VR1_Dzpe,72.48298548877968
VR1_Dzse,72.44283879812869
VR2_Dzpe,4.53018659304873
VR2_Dzse,4.527677424883043
VR3_Dzpe,4.753355480650637
VR3_Dzse,4.752801449761036
mZagreb1,5.555555555555555
mZagreb2,3.5555555555555554
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,23
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13293724489795913
AATSC1are,-0.00459561928219567
AATSC2are,0.04001349914965984
AATSC3are,-0.006591054421768718
AATSC4are,-0.01854316007653061
AATSC5are,0.013000947521865916
AATSC6are,-0.03698708961845607
AATSC7are,-0.017809303721488576
AATSC8are,-0.011353008444757173
AETA_beta,1.390625
BCUTdv-1h,6.023546489157298
BCUTdv-1l,0.9959504473834175
BCUTpe-1h,3.497131813143951
BCUTpe-1l,2.2446325409972574
BCUTse-1h,3.708959400210545
BCUTse-1l,2.4405958758729103
ETA_alpha,7.466666666666667
ETA_dBeta,1.75
ETA_eta_B,0.24950976442664707
ETA_eta_F,13.933717093502473
ETA_eta_L,3.1118574593566493
ETA_eta_R,23.131048368729378
ETA_psi_1,0.5517241379310346
LabuteASA,92.19069320293008
LogEE_DzZ,40.66749538345222
LogEE_Dzi,39.28693984240256
LogEE_Dzm,40.67539913394789
LogEE_Dzp,53.97165390532496
LogEE_Dzv,49.51585874185399
PEOE_VSA1,0.0
PEOE_VSA2,14.345615352810384
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,12.487188691387619
PEOE_VSA8,11.760295063310071
PEOE_VSA9,6.544756405912575
SM1_Dzare,0.9427640763145648
SpAD_Dzpe,80.5225814483099
SpAD_Dzse,81.3389563835022
SpAbs_DzZ,80.54927648119019
SpAbs_Dzi,77.79577509610225
SpAbs_Dzm,80.56726675273403
SpAbs_Dzp,111.14425997569195
SpAbs_Dzv,100.46835569631091
SpDiam_Dt,149.43596809027065
SpMAD_DzZ,5.077298530074385
SpMAD_Dzi,4.904642733873196
SpMAD_Dzm,5.078303551781286
SpMAD_Dzp,6.8280903539872675
SpMAD_Dzv,6.22315355083963
SpMax_DzZ,40.66749538345222
SpMax_Dzi,39.28693984240256
SpMax_Dzm,40.67539913394789
SpMax_Dzp,53.97165390532496
SpMax_Dzv,49.51585874185399
VE1_Dzare,3.9481348555660567
VE2_Dzare,0.24675842847287854
VE3_Dzare,1.843246908178398
VR1_Dzare,72.52150268967918
VR2_Dzare,4.532593918104949
VR3_Dzare,4.7538867359557555
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666667
AETA_dBeta,0.109375
AETA_eta_B,0.015594360276665442
AETA_eta_F,0.8708573183439046
AETA_eta_L,0.19449109120979058
AETA_eta_R,1.445690523045586
BCUTare-1h,3.550254474745021
BCUTare-1l,2.1946890148977807
ETA_beta_s,10.25
ETA_dPsi_A,0.16227586206896538
ETA_dPsi_B,0.0
ETA_eta_BR,0.42150976442664706
ETA_eta_FL,4.552846338589799
ETA_eta_RL,7.664703797946448
LogEE_Dzpe,40.31377886674981
LogEE_Dzse,40.718072915917475
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,11.24901029325548
SlogP_VSA2,9.551078168738563
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.126902983393991
SlogP_VSA6,46.11775328206477
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,79.51094948403095
SpAbs_Dzpe,79.78774745198191
SpAbs_Dzse,80.65863024517292
SpDiam_DzZ,62.89184341305824
SpDiam_Dzi,60.49645884709702
SpDiam_Dzm,62.904337332859875
SpDiam_Dzp,83.7214654637307
SpDiam_Dzv,77.00215576668926
SpMAD_Dzpe,5.032661340519368
SpMAD_Dzse,5.083684773968887
SpMax_Dzpe,40.31377886674981
SpMax_Dzse,40.718072915917475
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.640625
AETA_eta_BR,0.02634436027666544
AETA_eta_FL,0.2845528961618624
AETA_eta_RL,0.479043987371653
DetourIndex,810
EState_VSA1,0.0
EState_VSA2,11.24901029325548
EState_VSA3,12.10820789760957
EState_VSA4,5.563451491696996
EState_VSA5,4.567099647791355
EState_VSA6,13.1205807713037
EState_VSA7,30.33183534230805
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
ETA_beta_ns,12.0
ETA_shape_p,0.15624999999999997
ETA_shape_x,0.0
ETA_shape_y,0.3214285714285714
GhoseFilter,True
LogEE_Dzare,39.81439749678513
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,78.68912601828686
SpDiam_Dzpe,62.30720975134101
SpDiam_Dzse,62.975223553143785
SpMAD_Dzare,4.969434342751934
SpMax_Dzare,39.81439749678513
TopoPSA(NO),54.86
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.4921296296296296
VSA_EState9,39.17453703703704
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.033333333333333326
FilterItLogS,-3.049571938836756
SpDiam_Dzare,61.49874475899532
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6119047619047622
ETA_epsilon_2,0.8458333333333332
ETA_epsilon_3,0.43913043478260905
ETA_epsilon_4,0.542592592592593
ETA_epsilon_5,0.8137254901960783
AETA_beta_ns_d,0.0625
ETA_dEpsilon_A,0.17277432712215313
ETA_dEpsilon_B,0.06931216931216921
ETA_dEpsilon_C,-0.10346215780998391
ETA_dEpsilon_D,0.0321078431372549
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8125
MDEDescriptor,"0.0,1.3282713886059438,1.5905414575341013,0.0,8.737028660947072,8.244574415773114,0.0,2.249576847278282,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,32.925516
BCUTDescriptor,"11.98853215323791,16.00602764551653,-0.3500985811146707,0.310688632656063,4.702148097636417,9.634979437270438"
BPolDescriptor,17.674483999999996
TPSADescriptor,54.86
ALOGPDescriptor,"2.7242999999999995,7.421810489999998,53.2381"
XLogPDescriptor,2.194
VAdjMaDescriptor,5.08746284125034
WeightDescriptor,216.08987772
ChiPathDescriptor,"11.543605595440512,7.66470379794645,6.903073933904414,5.555074511599973,4.132877747560431,3.4037877327598247,1.8265088948118968,1.104678531460574,8.934918572751988,5.009193871688888,3.684888812785177,2.3847100724632417,1.5160818245684202,1.0098191178736657,0.4715104194227555,0.23936711670601235"
ChiChainDescriptor,"0.0,0.0,0.0,0.1576176281715213,0.2781191603812892,0.0,0.0,0.0,0.048212445564176774,0.06340493472258249"
AtomCountDescriptor,28
BondCountDescriptor,17
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.0778975930851458,0.0,0.2845177968644246,0.0,0.4501503731794388,0.0,0.04809668236193773,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,5,2,2,0,0,0"
ZagrebIndexDescriptor,80.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.3400000000000003
WeightedPathDescriptor,"32.13964759109655,2.0087279744435342,11.436320997891873,5.050236865986664,6.3860841319052115"
FractionalPSADescriptor,0.25387584360191656
WienerNumbersDescriptor,"450.0,22.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.429813629308432,3.0102794721494557,4.587004042269385,0.746088186637015,0.8124509826063164,0.9336380609442793"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"12.456747404844291,5.55765595463138,3.25"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,601.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"18.26889867363485,18.495093620167356,25.85100286915023,25.155825395058503,18.490660386414028"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.3573551959345063,-0.26473513882264926,0.24174009331008492,-0.2698663829159117,0.15282701573767873"
EccentricConnectivityIndexDescriptor,234
AutocorrelationDescriptorPolarizability,"934.476602374653,1060.3855106771011,1398.7662163522184,1293.9726545866165,933.8602709714511"
