DLiP-ID,I000TB
ATS3v,32848.811796693095
ATS4Z,2839.0
ATS4d,545.0
ATS4i,27438.958792198533
ATS4m,10099.423047999999
ATS4p,240.50767497782897
ATS4s,443.6666666666667
ATS4v,32555.084956099534
ATS5Z,2613.0
ATS5d,545.0
ATS5i,29158.457619282715
ATS5m,9172.517662999997
ATS5p,238.51141623741302
ATS5s,425.0833333333333
ATS5v,31365.745191249192
ATS6Z,2633.0
ATS6d,526.0
ATS6i,26772.63255984451
ATS6m,9497.481898999999
ATS6p,231.097313493111
ATS6s,396.83333333333337
ATS6v,31057.586877491947
ATS7Z,2765.0
ATS7d,538.0
ATS7i,26084.120160522223
ATS7m,9999.999284999998
ATS7p,229.86229364462102
ATS7s,417.63888888888886
ATS7v,31476.779216646
ATS8Z,2751.0
ATS8d,522.0
ATS8i,26038.35777156852
ATS8m,9946.378572
ATS8p,221.85992831947
ATS8s,433.02777777777777
ATS8v,30583.439273489894
C1SP1,0
C1SP2,4
C1SP3,2
C2SP1,0
C2SP2,15
C2SP3,5
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.23333333333333334
GGI10,0.19621059075604533
JGI10,0.0041746934203413895
JGT10,0.3403561405001322
Kier1,25.93401838831801
Kier2,11.47242455775234
Kier3,5.37396694214876
MID_C,63.95326954427549
MID_N,8.493081773417602
MID_O,5.885093380660816
MID_X,0.0
MID_h,14.378175154078416
MPC10,348
MWC01,43.0
MWC02,5.351858133476067
MWC03,6.236369590203704
MWC04,7.134890851565884
MWC05,8.029758520440822
MWC06,8.931551966694522
MWC07,9.82978718960617
MWC08,10.732934166159403
MWC09,11.632812951382634
MWC10,12.536745957987025
NaaCH,13
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,8
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,6.061900000000005
SRW02,4.465908118654584
SRW03,0.0
SRW04,5.814130531825066
SRW05,3.4339872044851463
SRW06,7.354362330421477
SRW07,5.733341276897746
SRW08,8.9850695596458
SRW09,7.773594467360194
SRW10,10.664690498970018
SaaCH,26.02035352876528
SaaNH,3.3932464744216446
SaaSe,0
SaaaC,2.443426080840351
SaasC,8.065740702738722
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.5416106636618068
SssPH,0
SssSe,0
SsssB,0
SsssN,2.4053060838405353
SsssP,0
VE1_A,5.455993522439007
VE1_D,5.989020290893852
VE2_A,0.14745928439024344
VE2_D,0.16186541326740142
VE3_A,3.0050475529543825
VE3_D,3.0982606609537897
VR1_A,358.8679078644098
VR1_D,278.14402943932254
VR2_A,9.699132644984049
VR2_D,7.517406201062771
VR3_A,7.191287195762827
VR3_D,6.936471890686102
WPath,4541
Xc-3d,2.1508241262459316
Xc-4d,0.0
Xc-5d,0.5753208424737124
Xc-6d,0.0
Xp-0d,24.769009466755723
Xp-1d,18.225479326061276
Xp-2d,16.571313196637504
Xp-3d,15.012830759146677
Xp-4d,13.268854762597563
Xp-5d,10.47512641681103
Xp-6d,7.742754368418917
Xp-7d,6.024378161449242
ZMIC0,119.17146858667867
ZMIC1,59.23057357537204
ZMIC2,31.30559444326083
ZMIC3,25.168516761775695
ZMIC4,24.708297069502816
ZMIC5,24.708297069502816
nAcid,0
nAtom,65
nBase,0
nRing,7
piPC1,4.051784947803305
piPC2,4.686750172980514
piPC3,5.31566600488265
piPC4,5.909101441057858
piPC5,6.347279746572326
piPC6,6.615458408042004
piPC7,7.006659843511783
piPC8,7.426021124277456
piPC9,7.668073620638465
AATS0Z,23.015384615384615
AATS0d,3.6615384615384614
AATS0i,159.73598535425344
AATS0m,90.90864032307694
AATS0p,1.5828580513195691
AATS0s,3.2089743589743596
AATS0v,233.81970646654992
AATS1Z,25.830985915492956
AATS1d,4.394366197183099
AATS1i,145.42546669135567
AATS1m,98.67133029577464
AATS1p,1.8865932441690143
AATS1s,3.0164319248826295
AATS1v,279.00130254912455
AATS2Z,22.362903225806452
AATS2d,4.07258064516129
AATS2i,150.30378491927374
AATS2m,83.76246443548386
AATS2p,1.6861957486955241
AATS2s,2.832437275985663
AATS2v,243.98829585405775
AATS3Z,17.915151515151514
AATS3d,3.412121212121212
AATS3i,156.44681707816414
AATS3m,65.06814131515151
AATS3p,1.4366101945029093
AATS3s,2.6496632996633003
AATS3v,199.08370785874604
AATS4Z,16.316091954022987
AATS4d,3.132183908045977
AATS4i,157.69516547240536
AATS4m,58.04266119540229
AATS4p,1.3822280171139596
AATS4s,2.549808429118774
AATS4v,187.09818940287087
AATS5Z,14.278688524590164
AATS5d,2.978142076502732
AATS5i,159.33583398515145
AATS5m,50.1230473387978
AATS5p,1.3033410723355903
AATS5s,2.3228597449908923
AATS5v,171.39751470627974
AATS6Z,15.488235294117647
AATS6d,3.0941176470588236
AATS6i,157.4860738814383
AATS6m,55.86754058235293
AATS6p,1.3593959617241822
AATS6s,2.3343137254901962
AATS6v,182.69168751465853
AATS7Z,16.656626506024097
AATS7d,3.2409638554216866
AATS7i,157.13325397904953
AATS7m,60.24095954819276
AATS7p,1.3847126123169942
AATS7s,2.515896921017403
AATS7v,189.61915190750602
AATS8Z,16.774390243902438
AATS8d,3.182926829268293
AATS8i,158.7704742168812
AATS8m,60.648649829268294
AATS8p,1.352804440972378
AATS8s,2.6404132791327912
AATS8v,186.48438581396277
AMID_C,1.7284667444398782
AMID_N,0.22954275063290816
AMID_O,0.15905657785569774
AMID_X,0.0
AMID_h,0.38859932848860584
ATS0dv,494.0
ATS0pe,403.0622
ATS0se,495.1941639999999
ATS1dv,542.0
ATS1pe,463.3945
ATS1se,551.7505639999999
ATS2dv,775.0
ATS2pe,797.074
ATS2se,960.360632
ATS3dv,742.0
ATS3pe,1029.7597
ATS3se,1262.122636
ATS4dv,660.0
ATS4pe,1076.0053
ATS4se,1325.171368
ATS5dv,625.0
ATS5pe,1098.8154
ATS5se,1369.472444
ATS6dv,668.0
ATS6pe,1015.4390000000001
ATS6se,1263.8256039999999
ATS7dv,722.0
ATS7pe,1014.854
ATS7se,1253.5477
ATS8dv,734.0
ATS8pe,1015.5108
ATS8se,1254.040776
ATSC0Z,456.0
ATSC0c,1.369484734732732
ATSC0d,38.06153846153846
ATSC0i,99.79692616723936
ATSC0m,2176.2297557538463
ATSC0p,15.012502396547138
ATSC0s,42.71623931623932
ATSC0v,3283.935815191841
ATSC1Z,30.0
ATSC1c,-0.5385136790364339
ATSC1d,13.009704142011834
ATSC1i,-8.274579921886918
ATSC1m,145.06832537656786
ATSC1p,0.2134286814053674
ATSC1s,-3.4819263642340537
ATSC1v,165.5081369162644
ATSC2Z,-31.0
ATSC2c,-0.3336984905477149
ATSC2d,-4.532781065088756
ATSC2i,-19.38237313094779
ATSC2m,-144.14042763810673
ATSC2p,-1.3077261515217924
ATSC2s,-4.60867192636423
ATSC2v,-201.97008020059954
ATSC3Z,-72.0
ATSC3c,0.0677313319730511
ATSC3d,-18.60236686390532
ATSC3i,-24.228491668917755
ATSC3m,-347.3688655289942
ATSC3p,-2.9952075977219375
ATSC3s,-1.7113083497698875
ATSC3v,-650.0754423474341
ATSC4Z,-181.0
ATSC4c,0.13627991161344707
ATSC4d,-12.426272189349113
ATSC4i,-6.828857500469338
ATSC4m,-870.105972741065
ATSC4p,-4.152894162312264
ATSC4s,-7.150223537146614
ATSC4v,-1194.7845515535123
ATSC5Z,-59.0
ATSC5c,0.16757602722547255
ATSC5d,2.9805917159763315
ATSC5i,22.77823012584897
ATSC5m,-280.96500243005903
ATSC5p,0.4115679244696415
ATSC5s,-1.9686259040105232
ATSC5v,-206.98090016516232
ATSC6Z,121.0
ATSC6c,-0.22839563936237325
ATSC6d,8.885207100591716
ATSC6i,-1.30371435436829
ATSC6m,579.5402161360946
ATSC6p,2.069695727254669
ATSC6s,0.5053911900065721
ATSC6v,723.4857248436635
ATSC7Z,17.0
ATSC7c,-0.14844856189270703
ATSC7d,3.319763313609468
ATSC7i,-13.894781126336394
ATSC7m,80.1022501824852
ATSC7p,-1.3607027655514463
ATSC7s,2.0516042077580527
ATSC7v,-36.19245993713288
ATSC8Z,19.0
ATSC8c,0.16525960611324936
ATSC8d,0.4601183431952663
ATSC8i,12.528394355736953
ATSC8m,94.3795592364497
ATSC8p,1.7554453135060202
ATSC8s,-2.0400328731097943
ATSC8v,295.13388169364475
AXp-0d,0.6694326882906952
AXp-1d,0.42384835642002966
AXp-2d,0.26727924510705653
AXp-3d,0.1706003495357577
AXp-4d,0.10965995671568234
AXp-5d,0.07030286185779215
AXp-6d,0.04527926531239133
AXp-7d,0.02896335654542905
GATS1Z,0.7659995058067703
GATS1c,1.3649567233610325
GATS1d,0.6986462021929475
GATS1i,1.18631414356712
GATS1m,0.7672564306638808
GATS1p,0.9680703306107307
GATS1s,0.9150166918514571
GATS1v,0.8657560462309261
GATS2Z,0.9241652518392757
GATS2c,1.2149165412656584
GATS2d,1.2339948366234648
GATS2i,1.1810300245751333
GATS2m,0.9232749210227392
GATS2p,1.0155332065003353
GATS2s,0.8993247351415268
GATS2v,0.9540483235181705
GATS3Z,1.020308346624136
GATS3c,1.0534814764480593
GATS3d,1.3095220597241617
GATS3i,1.1307609523426707
GATS3m,1.0203587956572864
GATS3p,1.0431489152968267
GATS3s,0.9721028767809351
GATS3v,1.029297166547217
GATS4Z,1.1167574107683
GATS4c,1.0435942568643495
GATS4d,1.0775049015508413
GATS4i,1.050390914848009
GATS4m,1.1174648603449304
GATS4p,1.0691019079398025
GATS4s,0.9403585853637669
GATS4v,1.096129884410992
GATS5Z,1.0353753235547887
GATS5c,0.8913851452056266
GATS5d,0.9555994363235573
GATS5i,0.8887345540676389
GATS5m,1.0366260121978144
GATS5p,0.9823029120258483
GATS5s,0.7707347517060512
GATS5v,1.026116127492252
GATS6Z,0.8668730650154799
GATS6c,0.8518446255456449
GATS6d,0.9248181083265967
GATS6i,0.9660296294276325
GATS6m,0.8696564540613853
GATS6p,0.9547631681652852
GATS6s,0.7241586297971107
GATS6v,0.9334128457670693
GATS7Z,0.9541323187486789
GATS7c,1.0309742036779879
GATS7d,0.9724264884923688
GATS7i,1.0489882386588882
GATS7m,0.9550623888445313
GATS7p,1.020604107233429
GATS7s,0.7145312612248185
GATS7v,0.9870174678262794
GATS8Z,0.9880188275566967
GATS8c,1.1503412995533764
GATS8d,1.0099177790484453
GATS8i,0.9372135353093953
GATS8m,0.9846782020401402
GATS8p,0.9287466015468256
GATS8s,0.9970630980070255
GATS8v,0.9307160142867977
MATS1Z,0.060229799851742025
MATS1c,-0.3599934108825372
MATS1d,0.312921994375306
MATS1i,-0.07590734442164267
MATS1m,0.06102711808033229
MATS1p,0.013015315478162441
MATS1s,-0.07462452493181501
MATS1v,0.046140223903166785
MATS2Z,-0.0356359649122807
MATS2c,-0.12772876645884088
MATS2d,-0.062426656583305054
MATS2i,-0.10180789467050275
MATS2m,-0.03471944174546938
MATS2p,-0.04566204844320127
MATS2s,-0.05655544891365099
MATS2v,-0.03223918461457322
MATS3Z,-0.06220095693779904
MATS3c,0.01948326928476417
MATS3d,-0.19253570466181616
MATS3i,-0.0956397926337368
MATS3m,-0.0628804380594937
MATS3p,-0.07859650807054198
MATS3s,-0.015782095637231888
MATS3v,-0.0779827439344369
MATS4Z,-0.1482783827384553
MATS4c,0.03717395389169423
MATS4d,-0.1219603415753724
MATS4i,-0.025562009610722247
MATS4m,-0.1493590401743313
MATS4p,-0.10333843538746526
MATS4s,-0.06253032943690626
MATS4v,-0.13591238912075715
MATS5Z,-0.04595676349343304
MATS5c,0.043462725954744444
MATS5d,0.027814958629859835
MATS5i,0.0810709156835022
MATS5m,-0.04585743397483144
MATS5p,0.009737572358167043
MATS5s,-0.01636938832321197
MATS5v,-0.022387102004092736
MATS6Z,0.1014576883384933
MATS6c,-0.06376686227110574
MATS6d,0.08925769175899947
MATS6i,-0.004994933581534863
MATS6m,0.10182238597915173
MATS6p,0.05271301397681761
MATS6s,0.004523755158151917
MATS6v,0.08423638900415155
MATS7Z,0.014597865144789685
MATS7c,-0.04244475857208838
MATS7d,0.034152779265810215
MATS7i,-0.0545179872609655
MATS7m,0.01441269647377456
MATS7p,-0.035490772003917564
MATS7s,0.01880640734935419
MATS7v,-0.004315476050221658
MATS8Z,0.016514227642276426
MATS8c,0.047827648216198684
MATS8d,0.0047912928603821205
MATS8i,0.049756263483178034
MATS8m,0.01718868723548217
MATS8p,0.04634508932097559
MATS8s,-0.01892838946697521
MATS8v,0.03562000025474532
MAXaaN,4.389113956596798
MAXaaO,5.370686411177448
MAXsOH,10.230790392179895
MAXssO,6.501727759974514
MINaaN,4.389113956596798
MINaaO,5.370686411177448
MINsOH,10.230790392179895
MINssO,6.501727759974514
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,50.42355268415449
SpAD_D,508.3419699097221
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.07334167044098
SssNH2,0
SsssAs,0
SsssCH,-0.6020103913046364
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1778
TMWC10,160.41670932751626
TSRW10,91.22508398826002
VE1_Dt,6.010419489556121
VE2_Dt,0.16244376998800325
VE3_Dt,3.101827364356515
VR1_Dt,274.58768561650476
VR2_Dt,7.421288800446074
VR3_Dt,6.923603467173337
Xc-3dv,1.060963984506975
Xc-4dv,0.0
Xc-5dv,0.19431297627176689
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.3367876570272817
Xch-6d,0.7822511131065785
Xch-7d,1.2240685972681289
Xp-0dv,20.35392531120473
Xp-1dv,12.78367794529328
Xp-2dv,9.802972307748798
Xp-3dv,7.548425192249716
Xp-4dv,5.622698561828232
Xp-5dv,3.7471561133833395
Xp-6dv,2.3551553145201924
Xp-7dv,1.5464178589571782
Xpc-4d,5.840443997845984
Xpc-5d,9.99727169495752
Xpc-6d,14.81223388195075
n3Ring,0
n4Ring,0
n5Ring,3
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,71
nFRing,3
nHBAcc,6
nHBDon,3
nHRing,4
nSpiro,0
naRing,5
piPC10,8.048455011152093
AATS0dv,7.6
AATS0pe,6.200956923076923
AATS0se,7.618371753846152
AATS1dv,7.633802816901408
AATS1pe,6.526683098591549
AATS1se,7.771134704225351
AATS2dv,6.25
AATS2pe,6.428016129032257
AATS2se,7.744843806451613
AATS3dv,4.496969696969697
AATS3pe,6.240967878787879
AATS3se,7.649228096969697
AATS4dv,3.793103448275862
AATS4pe,6.183938505747126
AATS4se,7.61592740229885
AATS5dv,3.4153005464480874
AATS5pe,6.004455737704918
AATS5se,7.483455978142077
AATS6dv,3.929411764705882
AATS6pe,5.973170588235295
AATS6se,7.434268258823529
AATS7dv,4.349397590361446
AATS7pe,6.113578313253012
AATS7se,7.5514921686747
AATS8dv,4.475609756097561
AATS8pe,6.192139024390244
AATS8se,7.646590097560976
AATSC0Z,7.015384615384615
AATSC0c,0.021068995918965105
AATSC0d,0.5855621301775148
AATSC0i,1.5353373256498364
AATSC0m,33.4804577808284
AATSC0p,0.23096157533149442
AATSC0s,0.657172912557528
AATSC0v,50.52208946448986
AATSC1Z,0.4225352112676056
AATSC1c,-0.007584699704738506
AATSC1d,0.18323526960580047
AATSC1i,-0.11654337918150588
AATSC1m,2.043215850374195
AATSC1p,0.00300603776627278
AATSC1s,-0.04904121639766273
AATSC1v,2.3311005199473858
AATSC2Z,-0.25
AATSC2c,-0.0026911168592557654
AATSC2d,-0.036554686008780285
AATSC2i,-0.15630946073344992
AATSC2m,-1.1624228035331188
AATSC2p,-0.010546178641304778
AATSC2s,-0.0371667090835825
AATSC2v,-1.6287909693596736
AATSC3Z,-0.43636363636363634
AATSC3c,0.00041049292104879456
AATSC3d,-0.11274161735700194
AATSC3i,-0.14683934344798638
AATSC3m,-2.105265851690874
AATSC3p,-0.018152773319526895
AATSC3s,-0.010371565756181136
AATSC3v,-3.939851165742025
AATSC4Z,-1.0402298850574712
AATSC4c,0.0007832178828359027
AATSC4d,-0.07141535741005238
AATSC4i,-0.03924630747396171
AATSC4m,-5.000609038741753
