DLiP-ID,T004CA
AATSC5p,0.011859409399985197
AATSC5s,-0.13056372871490024
AATSC5v,1.6101124389653645
AATSC6Z,-1.946818789950944
AATSC6c,-0.006479358880659391
AATSC6d,-0.10597220157573957
AATSC6i,-0.29149870572045733
AATSC6m,-9.046673357142852
AATSC6p,-0.037319991008530784
AATSC6s,-0.7427066299985133
AATSC6v,-7.866020727070484
AATSC7Z,-1.8673257023933398
AATSC7c,0.0008178189880515998
AATSC7d,-0.012270204647936189
AATSC7i,0.3566669428931038
AATSC7m,-8.635189604166673
AATSC7p,0.026894959720486705
AATSC7s,-0.6113062203722975
AATSC7v,-0.7193591630084879
AATSC8Z,-0.6161736286606212
AATSC8c,0.0020305812443963817
AATSC8d,-0.07774639512412668
AATSC8i,-0.049654083723458364
AATSC8m,-2.797181114285722
AATSC8p,-0.004951737599238196
AATSC8s,-0.303324909568406
AATSC8v,-1.1972443899909495
ATS0are,209.99980000000002
ATS1are,219.62900000000002
ATS2are,351.55490000000003
ATS3are,429.777
ATS4are,421.571
ATS5are,399.6520000000001
ATS6are,382.6710000000001
ATS7are,315.07
ATS8are,221.69999999999996
ATSC0dv,134.38709677419357
ATSC0pe,4.838709677419354
ATSC0se,3.648419354838707
ATSC1dv,25.26534859521333
ATSC1pe,-0.2648619146722173
ATSC1se,-0.31065621644120744
ATSC2dv,13.737773152965673
ATSC2pe,1.5033966701352741
ATSC2se,1.1609757918834547
ATSC3dv,4.962539021852241
ATSC3pe,-1.4480235171696159
ATSC3se,-1.41318432466181
ATSC4dv,50.56087408949013
ATSC4pe,2.405993860561911
ATSC4se,1.822003463059315
ATSC5dv,-14.691987513007282
ATSC5pe,0.7344109261186238
ATSC5se,0.6521236586888679
ATSC6dv,-88.1831425598335
ATSC6pe,-3.197740062434966
ATSC6se,-2.3885892861602467
ATSC7dv,-69.01873048907389
ATSC7pe,-1.9864891779396445
ATSC7se,-1.0541150010405815
ATSC8dv,-31.4047866805411
ATSC8pe,-0.8754141519250767
ATSC8se,-0.7149871425598341
AXp-0dv,0.5131599609553354
AXp-1dv,0.26810412641509757
AXp-2dv,0.13465065339522841
AXp-3dv,0.06850814317375742
AXp-4dv,0.034818728189632504
AXp-5dv,0.018185648815865013
AXp-6dv,0.008849220639016196
AXp-7dv,0.004836199041178315
BertzCT,732.2988148431623
ECIndex,350
ETA_eta,12.198789773210907
GATS1dv,0.43970671671103734
GATS1pe,0.6546730303030304
GATS1se,0.7103559409088099
GATS2dv,0.6804396395731007
GATS2pe,0.5619346153846153
GATS2se,0.5811249985547299
GATS3dv,0.9427416078880312
GATS3pe,1.0743216923076921
GATS3se,1.1164624974410218
GATS4dv,0.8270700361238125
GATS4pe,0.845105737704918
GATS4se,0.8731855916973098
GATS5dv,1.0622941049878323
GATS5pe,1.0293870689655171
GATS5se,1.056473097435951
GATS6dv,1.3673187710033603
GATS6pe,1.5012469642857142
GATS6se,1.53795789667137
GATS7dv,1.4254530724915984
GATS7pe,1.388819375
GATS7se,1.3095667699666678
GATS8dv,1.2501200192030721
GATS8pe,1.1727742857142855
GATS8se,1.1828818792810982
LogEE_A,3.980854428209329
LogEE_D,88.01845322189838
MATS1dv,0.17661007579394528
MATS1pe,-0.051420666666666844
MATS1se,-0.07998767098219814
MATS2dv,0.060942058421655204
MATS2pe,0.18522617948717932
MATS2se,0.1897041201431261
MATS3dv,0.017611433213929623
MATS3pe,-0.14272313846153858
MATS3se,-0.18473211295826134
MATS4dv,0.19120042813407526
MATS4pe,0.25269509289617453
MATS4se,0.25379105198443735
MATS5dv,-0.05843279752346581
MATS5pe,0.08112286206896524
MATS5se,0.09553420760022588
MATS6dv,-0.3632466908991152
MATS6pe,-0.36583669047619083
MATS6se,-0.3624185310979944
MATS7dv,-0.33168807009121465
MATS7pe,-0.2651411249999998
MATS7se,-0.18659658844749377
MATS8dv,-0.2069816884987312
MATS8pe,-0.16024247619047596
MATS8se,-0.17357498266404137
MAXaaCH,1.7644640232636264
MAXaasC,0.3868934240362816
MAXdsCH,1.3056018518518515
MAXdssC,-0.1588860544217685
MAXssNH,2.138065948601663
MAXsssN,0.9128703703703702
MDEC-22,9.162753395874674
MDEC-23,14.307291245930237
MDEC-33,6.238979991801659
MDEN-23,0.4999999999999999
MDEO-11,0.75
MDEO-12,0.5363421210579407
MINaaCH,1.4282914462081129
MINaasC,0.3572783866633078
MINdsCH,1.3056018518518515
MINdssC,-0.7705602796674225
MINssNH,2.138065948601663
MINsssN,0.9128703703703702
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142858
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720245
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,323.2847857178091
SpAbs_A,27.120029679888425
SpAbs_D,176.03690644379674
SpMAD_A,1.2914299847565918
SpMAD_D,8.38270983065699
SpMax_A,2.453656879267856
SpMax_D,88.01845322189838
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,79.62
TpiPC10,8.011458752214702
VAdjMat,5.523561956057013
VE1_DzZ,4.52537312155936
VE1_Dzi,4.5221933755342425
VE1_Dzm,4.525383788470248
VE1_Dzp,4.531220201038789
VE1_Dzv,4.531158304852062
VE2_DzZ,0.21549395816949332
VE2_Dzi,0.2153425416921068
VE2_Dzm,0.21549446611763085
VE2_Dzp,0.21577239052565664
VE2_Dzv,0.21576944308819343
VE3_DzZ,2.2516373762849824
VE3_Dzi,2.2509344809468703
VE3_Dzm,2.2516397334162135
VE3_Dzp,2.252928608006127
VE3_Dzv,2.2529149479748916
VR1_DzZ,111.7948920887574
VR1_Dzi,112.14523884963761
VR1_Dzm,111.79495426673496
VR1_Dzp,112.20613036574112
VR1_Dzv,111.8059539876205
VR2_DzZ,5.323566289940828
VR2_Dzi,5.340249469030362
VR2_Dzm,5.323569250796903
VR2_Dzp,5.343149065035291
VR2_Dzv,5.324093047029548
VR3_DzZ,5.45860321647067
VR3_Dzi,5.4617321513805805
VR3_Dzm,5.458603772649572
VR3_Dzp,5.462274974166211
VR3_Dzv,5.458702159735566
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.039283710065919304
Xch-6dv,0.06873090039567861
Xch-7dv,0.0578573707107161
Xpc-4dv,0.846430957203684
Xpc-5dv,1.1266300265380729
Xpc-6dv,1.35229269959599
Zagreb1,110.0
Zagreb2,130.0
fragCpx,109.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,4
nBondsM,15
nBondsO,23
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.774187096774194
AATS1are,6.655424242424243
AATS2are,6.760671153846155
AATS3are,6.611953846153846
AATS4are,6.9110000000000005
AATS5are,6.890551724137933
AATS6are,6.833410714285717
AATS7are,6.563958333333333
AATS8are,6.334285714285713
AATSC0dv,4.335067637877212
AATSC0pe,0.15608740894901144
AATSC0se,0.11769094693028087
AATSC1dv,0.7656166240973736
AATSC1pe,-0.008026118626430828
AATSC1se,-0.009413824740642649
AATSC2dv,0.26418794524933986
AATSC2pe,0.02891147442567835
AATSC2se,0.02232645753622028
AATSC3dv,0.07634675418234217
AATSC3pe,-0.022277284879532552
AATSC3se,-0.021741297302489387
AATSC4dv,0.8288667883522972
AATSC4pe,0.039442522304293626
AATSC4se,0.02986890923048057
AATSC5dv,-0.2533101295346083
AATSC5pe,0.012662257346872824
AATSC5se,0.011243511356704618
AATSC6dv,-1.574698974282741
AATSC6pe,-0.05710250111491011
AATSC6se,-0.042653380110004406
AATSC7dv,-1.4378902185223728
AATSC7pe,-0.04138519120707593
AATSC7se,-0.02196072918834545
AATSC8dv,-0.8972796194440315
AATSC8pe,-0.025011832912145048
AATSC8se,-0.020428204073138116
AETA_eta,0.5808947511052812
ATSC0are,5.402070967741933
ATSC1are,-0.38789490114464165
ATSC2are,1.8830906347554601
ATSC3are,-1.8535681581685752
ATSC4are,2.6670861602497355
ATSC5are,0.8710672216441164
ATSC6are,-3.6194636836628544
ATSC7are,-2.042226014568157
ATSC8are,-0.9936607700312153
BCUTZ-1h,8.026134003626147
BCUTZ-1l,5.699612823455937
BCUTc-1h,0.463141683394413
BCUTc-1l,-0.5337100818862075
BCUTd-1h,3.2146311693702594
BCUTd-1l,0.9773068429520394
BCUTi-1h,14.546357684282357
BCUTi-1l,10.960826807885184
BCUTm-1h,16.013533274006654
BCUTm-1l,11.711249741163725
BCUTp-1h,1.9794887212280012
BCUTp-1l,0.7495467243158866
BCUTs-1h,7.010446961910876
BCUTs-1l,1.4664433727928952
BCUTv-1h,20.884804842013807
BCUTv-1l,14.701686476926973
BalabanJ,1.6717077777326186
Diameter,10
ETA_beta,29.5
GATS1are,0.6892474494684402
GATS2are,0.5574357890315571
GATS3are,1.09808314484299
GATS4are,0.8617778762443009
GATS5are,1.0407933714211448
GATS6are,1.5223377913437195
GATS7are,1.3631635522696797
GATS8are,1.1598726346117136
HybRatio,0.0
Lipinski,True
LogEE_Dt,161.64239285890454
MATS1are,-0.06745304188578646
MATS2are,0.20781136184055113
MATS3are,-0.16364269084193717
MATS4are,0.25090459754931493
MATS5are,0.0861836903566292
MATS6are,-0.3709006590235837
MATS7are,-0.2441540739254519
MATS8are,-0.16291891469511494
NsssssAs,0
RotRatio,0.08695652173913043
SM1_Dzpe,1.3572521419828643
SM1_Dzse,1.2745051870999227
SMR_VSA1,18.800762489268813
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,4.899909730850478
SMR_VSA7,60.06108442381404
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,131.29474840401815
SpAD_Dzi,127.93649711168771
SpAD_Dzm,131.32326276749362
SpAD_Dzp,179.9609327041664
SpAD_Dzv,163.2545846989648
SpAbs_Dt,323.284785717809
SpDiam_A,4.902865350080477
SpDiam_D,126.72134823838827
SpMAD_Dt,15.394513605609957
SpMax_Dt,161.64239285890454
SsssssAs,0
VE1_Dzpe,4.524762989206983
VE1_Dzse,4.525457228867437
VE2_Dzpe,0.21546490424795156
VE2_Dzse,0.21549796327940177
VE3_Dzpe,2.2515025424336828
VE3_Dzse,2.251655961830137
VMcGowan,194.36999999999986
VR1_Dzpe,111.83278904819227
VR1_Dzse,111.79001587563891
VR2_Dzpe,5.325370907056775
VR2_Dzse,5.3233340893161385
VR3_Dzpe,5.458942145529944
VR3_Dzse,5.458559598024652
mZagreb1,6.527777777777778
mZagreb2,4.638888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17426035379812688
AATSC1are,-0.01175439094377702
AATSC2are,0.036213281437605
AATSC3are,-0.028516433202593464
AATSC4are,0.04372272393852025
AATSC5are,0.015018400373174421
AATSC6are,-0.06463328006540811
AATSC7are,-0.042546375303503275
AATSC8are,-0.02839030771517758
AETA_beta,1.4047619047619047
BCUTdv-1h,6.0253544412160664
BCUTdv-1l,2.734417951586499
BCUTpe-1h,3.4962823067622293
BCUTpe-1l,2.2485192739637996
BCUTse-1h,3.7088593782308
BCUTse-1l,2.4443522327922005
ETA_alpha,9.633333333333335
ETA_dBeta,1.5
ETA_eta_B,0.24950976442664796
ETA_eta_F,22.30393934758824
ETA_eta_L,3.8244790685064265
ETA_eta_R,34.502729120799145
ETA_psi_1,0.5188509874326753
LabuteASA,119.20636512985011
LogEE_DzZ,65.70859869180501
LogEE_Dzi,64.02267883748331
LogEE_Dzm,65.72268198724011
LogEE_Dzp,89.135491309369
LogEE_Dzv,81.30805989680826
PEOE_VSA1,4.417150937053347
PEOE_VSA2,14.905862972149976
PEOE_VSA3,9.694446914922299
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,30.34148838068032
PEOE_VSA8,0.0
PEOE_VSA9,11.950549270322618
SM1_Dzare,1.514192647743136
SpAD_Dzpe,130.20843644704664
SpAD_Dzse,131.45212226660595
SpAbs_DzZ,130.1314830978957
SpAbs_Dzi,126.90232176053811
SpAbs_Dzm,130.16330130112107
SpAbs_Dzp,183.63652331245822
SpAbs_Dzv,164.85074696233553
SpDiam_Dt,222.9769577295263
SpMAD_DzZ,6.252130876381817
SpMAD_Dzi,6.092214148175605
SpMAD_Dzm,6.253488703213982
SpMAD_Dzp,8.569568224007924
SpMAD_Dzv,7.774027842807848
SpMax_DzZ,65.70859869180501
SpMax_Dzi,64.02267883748331
SpMax_Dzm,65.72268198724011
SpMax_Dzp,89.135491309369
SpMax_Dzv,81.30805989680826
VE1_Dzare,4.523930186404023
VE2_Dzare,0.21542524697162013
VE3_Dzare,2.2513184710348297
VR1_Dzare,111.8641406226528
VR2_Dzare,5.326863839173943
VR3_Dzare,5.459222449552998
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45873015873015877
AETA_dBeta,0.07142857142857142
AETA_eta_B,0.011881417353649903
AETA_eta_F,1.0620923498851542
AETA_eta_L,0.1821180508812584
AETA_eta_R,1.6429871009904355
BCUTare-1h,3.5502917601358654
BCUTare-1l,2.1987931504353586
ETA_beta_s,14.0
ETA_dPsi_A,0.19514901256732464
ETA_dPsi_B,0.0
ETA_eta_BR,0.507509764426648
ETA_eta_FL,6.340224729440021
ETA_eta_RL,10.164703797946448
LogEE_Dzpe,65.16884927790345
LogEE_Dzse,65.78675185649821
PEOE_VSA10,11.33335194894371
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.814359458703011
SlogP_VSA1,10.216698334856808
SlogP_VSA2,17.845473971041084
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,5.760247418874442
SlogP_VSA6,58.717987941992945
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,128.55972719311046
SpAbs_Dzpe,128.98044641382407
SpAbs_Dzse,130.29899852589654
SpDiam_DzZ,96.58319654937378
SpDiam_Dzi,93.90032022997818
SpDiam_Dzm,96.60327589974924
SpDiam_Dzp,130.42979758589215
SpDiam_Dzv,119.48870432439918
SpMAD_Dzpe,6.200401735573649
SpMAD_Dzse,6.259624869838379
SpMax_Dzpe,65.16884927790345
SpMax_Dzse,65.78675185649821
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.024167131639364188
AETA_eta_FL,0.3019154633066677
AETA_eta_RL,0.48403351418792606
DetourIndex,1647
EState_VSA1,17.845473971041084
EState_VSA2,5.573104530069267
EState_VSA3,11.447633693558004
EState_VSA4,4.899909730850478
EState_VSA5,12.339183102472937
EState_VSA6,42.46456947923127
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,4.417150937053347
ETA_beta_ns,15.5
ETA_shape_p,0.1038062283737024
ETA_shape_x,0.0
ETA_shape_y,0.3529411764705882
GhoseFilter,True
LogEE_Dzare,64.35196800835253
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,127.18974336896196
SpDiam_Dzpe,95.77728112893394
SpDiam_Dzse,96.69965389031137
SpMAD_Dzare,6.121891771100498
SpMax_Dzare,64.35196800835253
TopoPSA(NO),79.62
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.088637802343159
VSA_EState9,51.911362197656864
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7380952380952381
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.041269841269841206
FilterItLogS,-3.10752828956355
SpDiam_Dzare,94.58799230083122
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6956989247311828
ETA_epsilon_2,0.8841269841269838
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5852713178294575
ETA_epsilon_5,0.8575757575757573
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.2533260433752503
ETA_dEpsilon_B,0.11042760690172526
ETA_dEpsilon_C,-0.14289843647352501
ETA_dEpsilon_D,0.026551226551226437
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.0,0.0,0.0,0.0,9.162753395874674,14.307291245930237,0.0,6.238979991801659,0.0,0.0,0.75,0.5363421210579407,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,38.47592999999999
BCUTDescriptor,"11.993704288080243,16.001289852423294,-0.3675071965900134,0.2931307832396628,5.084249492875647,10.357013877142355"
BPolDescriptor,18.362069999999996
TPSADescriptor,79.62
ALOGPDescriptor,"2.1457999999999995,4.604457639999998,72.3864"
XLogPDescriptor,1.0999999999999999
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,282.06405687999995
ChiPathDescriptor,"14.819626477379408,10.164703797946448,9.074866475799436,7.688410860802751,6.731126540262974,4.6516486745570615,3.1440740458228578,2.101489220201632,10.776359180062045,6.166394907547244,4.308820908647308,2.945850156471568,1.9846675068090516,1.1820671730312249,0.6017470034531014,0.34337013192366017"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.24948506639458298,0.3121980486846377,0.0,0.0,0.039283710065919304,0.06873090039567861,0.0578573707107161"
AtomCountDescriptor,31
BondCountDescriptor,23
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.2818392970185706,0.0,0.3730654705941288,0.0,0.41296559330567867,0.0,0.06936322123396815,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,1,0,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"42.78515469398522,2.037388318761201,17.188397303377542,10.717267553271128,6.471129750106405"
FractionalPSADescriptor,0.2822763058884641
WienerNumbersDescriptor,"893.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1987751204779076,5.7628783160741985,7.960199052640492,0.846430957203684,1.1266300265380722,1.2348226833338956"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,7.05078125,3.504597079502434"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,669.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"24.817836744716743,25.491369551565047,36.899014307927544,36.81628528072133,39.250067760851366"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.60268586563869,-0.3444888619090649,0.3131546746269117,-0.47472572491293147,0.05767835570475027"
EccentricConnectivityIndexDescriptor,350
AutocorrelationDescriptorPolarizability,"1282.602868816538,1513.9414694680154,2110.230431587509,2086.62015943483,1884.3930151169584"
