DLiP-ID,C004WB
AATSC4m,-10.938231645159116
AATSC4p,-0.05609429962881095
AATSC4s,-0.16121450484625333
AATSC4v,-8.471959514332346
AATSC5Z,0.7379712301587299
AATSC5c,-8.200276545775228e-05
AATSC5d,0.022321428571428572
AATSC5i,-0.02001137149644283
AATSC5m,2.9562068745039696
AATSC5p,0.017518229900609247
AATSC5s,-0.1728699818887174
AATSC5v,-0.9484645218899794
AATSC6Z,1.3086932976554535
AATSC6c,0.002782456475124198
AATSC6d,0.0005733944954128441
AATSC6i,0.09497667107042163
AATSC6m,6.03223380893221
AATSC6p,-0.005323629486682131
AATSC6s,0.026310042844327704
AATSC6v,3.1620667276233627
AATSC7Z,-0.6165972222222221
AATSC7c,-0.0010497875454776651
AATSC7d,-0.095
AATSC7i,-0.06849921822249554
AATSC7m,-2.4476475055555564
AATSC7p,-0.007677526506684509
AATSC7s,0.2121739567258231
AATSC7v,1.7567897956284633
AATSC8Z,-2.95922880116959
AATSC8c,-0.0006245421969066153
AATSC8d,-0.06381578947368421
AATSC8i,-0.015473368086670014
AATSC8m,-13.41190057112573
AATSC8p,-0.03721231407334388
AATSC8s,-0.0816476226050917
AATSC8v,-8.429532620920229
ATS0are,310.7268
ATS1are,333.1287
ATS2are,544.8364
ATS3are,647.8018
ATS4are,666.1108
ATS5are,716.7016
ATS6are,696.1718000000001
ATS7are,642.6265000000001
ATS8are,619.5158
ATSC0dv,198.87962962962962
ATSC0pe,6.324799999999997
ATSC0se,4.419737916666665
ATSC1dv,13.565393518518512
ATSC1pe,-0.27302499999999785
ATSC1se,0.07040117187499956
ATSC2dv,33.312307098765416
ATSC2pe,1.6193250000000023
ATSC2se,1.2160326440972216
ATSC3dv,-32.03587962962963
ATSC3pe,-1.19875
ATSC3se,-1.2259159895833331
ATSC4dv,-36.26253858024692
ATSC4pe,-2.3502749999999977
ATSC4se,-2.0819251961805554
ATSC5dv,18.13734567901235
ATSC5pe,-0.5960499999999986
ATSC5se,-0.5130597638888892
ATSC6dv,71.38213734567901
ATSC6pe,3.072825
ATSC6se,2.2643017725694436
ATSC7dv,3.181327160493826
ATSC7pe,0.5110500000000004
ATSC7se,0.2671070069444441
ATSC8dv,-70.9261188271605
ATSC8pe,-1.6739749999999958
ATSC8se,-0.8857712934027777
AXp-0dv,0.5832161624585818
AXp-1dv,0.34293226553222833
AXp-2dv,0.18939594235349544
AXp-3dv,0.10574992988107082
AXp-4dv,0.05902576946475768
AXp-5dv,0.03403020621282706
AXp-6dv,0.020402771369384464
AXp-7dv,0.011932720390183659
BertzCT,1274.4178001840387
ECIndex,749
ETA_eta,22.19763648959803
GATS1dv,0.6888917492598792
GATS1pe,0.732659298224729
GATS1se,0.7138049414217829
GATS2dv,0.8136880124436477
GATS2pe,0.7168873762187633
GATS2se,0.7447501021831497
GATS3dv,1.0441498262324624
GATS3pe,1.0278547132235138
GATS3se,1.1153943600384388
GATS4dv,1.0234326867922925
GATS4pe,1.1674816380087387
GATS4se,1.2783664202189104
GATS5dv,0.9470537668021258
GATS5pe,1.0579812941572404
GATS5se,1.092861939723667
GATS6dv,0.847007809206432
GATS6pe,0.808029466645934
GATS6se,0.814334748575333
GATS7dv,1.0005689277899346
GATS7pe,0.9987983019225909
GATS7se,1.0334718655546224
GATS8dv,1.1923989404583673
GATS8pe,1.2092650318878402
GATS8se,1.1970948860888688
LogEE_A,4.33709972987934
LogEE_D,173.6930635428739
MATS1dv,0.06419676674617887
MATS1pe,-0.04062811565304058
MATS1se,0.014991822528825551
MATS2dv,0.09686738013088712
MATS2pe,0.14806430376197455
MATS2se,0.1591152705061505
MATS3dv,-0.07580317848075961
MATS3pe,-0.08919138108063873
MATS3se,-0.13052847318873556
MATS4dv,-0.08497123177888362
MATS4pe,-0.17317129180492133
MATS4se,-0.21951925327822036
MATS5dv,0.03908468736905816
MATS5pe,-0.040388628889450974
MATS5se,-0.04975017978401196
MATS6dv,0.1580570909670252
MATS6pe,0.213946787598317
MATS6se,0.22560697832347482
MATS7dv,0.007678197308999484
MATS7pe,0.03878446749304332
MATS7se,0.02900881585078902
MATS8dv,-0.18019117816422897
MATS8pe,-0.13372721583873645
MATS8se,-0.10126111758561697
MAXaaCH,1.776326063406691
MAXaaNH,2.6091541812214802
MAXaaaC,0.5730078344341512
MAXaasC,0.594187075640553
MAXsCH3,1.8573937083579786
MAXssNH,2.6345810500125975
MDEC-12,1.6400643443579848
MDEC-13,0.9277092013162355
MDEC-22,10.86794974858547
MDEC-23,21.005995936048325
MDEC-33,8.290089115529018
MDEN-22,1.8948485120271366
MDEO-11,0.6506976368304991
MDEO-12,0.40852897032162194
MINaaCH,1.4265531741497097
MINaaNH,2.6091541812214802
MINaaaC,0.5161383704078515
MINaasC,0.031865978163292175
MINsCH3,1.8573937083579786
MINssNH,2.6345810500125975
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.8214285714285716
SM1_Dzi,1.4197340948042116
SM1_Dzm,2.817780435189402
SM1_Dzp,-5.553628468014915
SM1_Dzv,-2.558118674862882
SddssSe,0
SpAD_Dt,656.1854962915935
SpAbs_A,38.886734122843215
SpAbs_D,347.38612708574783
SpMAD_A,1.2962244707614405
SpMAD_D,11.579537569524923
SpMax_A,2.4829028031898854
SpMax_D,173.6930635428739
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,150.88000000000002
TpiPC10,9.219497535632627
VAdjMat,6.044394119358453
VE1_DzZ,5.358469616673558
VE1_Dzi,5.373327915818948
VE1_Dzm,5.358422971090756
VE1_Dzp,5.323422489409235
VE1_Dzv,5.358035508408002
VE2_DzZ,0.1786156538891186
VE2_Dzi,0.1791109305272983
VE2_Dzm,0.17861409903635855
VE2_Dzp,0.17744741631364117
VE2_Dzv,0.17860118361360006
VE3_DzZ,2.7772907037051096
VE3_Dzi,2.780059728855694
VE3_Dzm,2.7772819986476653
VE3_Dzp,2.770728710253717
VE3_Dzv,2.777209686944379
VR1_DzZ,196.4056464083043
VR1_Dzi,195.42377193493778
VR1_Dzm,196.4102130813548
VR1_Dzp,200.26878897391836
VR1_Dzv,197.02907806167298
VR2_DzZ,6.54685488027681
VR2_Dzi,6.514125731164593
VR2_Dzm,6.547007102711827
VR2_Dzp,6.675626299130612
VR2_Dzv,6.5676359353891
VR3_DzZ,6.378794433708333
VR3_Dzi,6.373782678681267
VR3_Dzm,6.3788176846690074
VR3_Dzp,6.398272697800156
VR3_Dzv,6.3819636108876185
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.10895309052705873
Xch-7dv,0.15083660197619256
Xpc-4dv,2.4992108447064934
Xpc-5dv,3.3366732540818345
Xpc-6dv,4.372719462640598
Zagreb1,160.0
Zagreb2,189.0
fragCpx,219.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,33
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,10
naHRing,1
AATS0are,6.4734750000000005
AATS1are,6.5319352941176465
AATS2are,6.564293975903615
AATS3are,6.3509980392156855
AATS4are,6.467095145631069
AATS5are,6.399121428571428
AATS6are,6.386897247706423
AATS7are,6.426265000000001
AATS8are,6.521218947368421
AATSC0dv,4.14332561728395
AATSC0pe,0.13176666666666662
AATSC0se,0.09207787326388885
AATSC1dv,0.26598810820624536
AATSC1pe,-0.005353431372548977
AATSC1se,0.001380415134803913
AATSC2dv,0.40135309757548693
AATSC2pe,0.01950993975903617
AATSC2se,0.014650995712014718
AATSC3dv,-0.31407725127087877
AATSC3pe,-0.011752450980392157
AATSC3se,-0.012018784211601305
AATSC4dv,-0.3520634813616206
AATSC4pe,-0.022818203883495123
AATSC4se,-0.02021286598233549
AATSC5dv,0.16194058641975312
AATSC5pe,-0.005321874999999988
AATSC5se,-0.004580890749007939
AATSC6dv,0.6548819939970552
AATSC6pe,0.02819105504587156
AATSC6se,0.020773410757517832
AATSC7dv,0.031813271604938256
AATSC7pe,0.005110500000000005
AATSC7se,0.0026710700694444413
AATSC8dv,-0.7465907244964263
AATSC8pe,-0.017620789473684166
AATSC8se,-0.009323908351608186
AETA_eta,0.7399212163199343
ATSC0are,6.914766666666663
ATSC1are,-0.5525645833333324
ATSC2are,1.8545743055555564
ATSC3are,-1.6228374999999995
ATSC4are,-2.5201284722222197
ATSC5are,-0.6295722222222213
ATSC6are,3.2001840277777767
ATSC7are,0.5690611111111121
ATSC8are,-1.3813840277777747
BCUTZ-1h,16.013230677790368
BCUTZ-1l,5.654697525769429
BCUTc-1h,0.4625037436217034
BCUTc-1l,-0.5252707820300342
BCUTd-1h,4.043827663871038
BCUTd-1l,0.9715931207801157
BCUTi-1h,14.691596827176706
BCUTi-1l,10.319745904316507
BCUTm-1h,32.06673580244393
BCUTm-1l,11.66622782924013
BCUTp-1h,2.9546555718063683
BCUTp-1l,0.7609345141160931
BCUTs-1h,7.0142111437473895
BCUTs-1l,0.29893724890025336
BCUTv-1h,24.442001954441288
BCUTv-1l,14.701609961409558
BalabanJ,1.4080621331185523
Diameter,15
ETA_beta,44.0
GATS1are,0.7885375174640464
GATS2are,0.7310675384249843
GATS3are,1.0563245438647786
GATS4are,1.183339636776583
GATS5are,1.0649092676749072
GATS6are,0.8219719868223337
GATS7are,1.0075366004155362
GATS8are,1.1951571224257673
HybRatio,0.1
Lipinski,True
LogEE_Dt,328.09274814579675
MATS1are,-0.07521017112851118
MATS2are,0.1551064484603088
MATS3are,-0.1104430954952615
MATS4are,-0.16984359114392814
MATS5are,-0.03902035739938196
MATS6are,0.20380374633252857
MATS7are,0.03950232111953654
MATS8are,-0.10093796215929432
MAXddssS,-3.8619957666708653
MAXssCH2,0.49518383368685814
MINddssS,-3.8619957666708653
MINssCH2,0.49518383368685814
NsssssAs,0
RotRatio,0.21212121212121213
SM1_Dzpe,1.7028763769889845
SM1_Dzse,1.6977433816433352
SMR_VSA1,18.26118733296969
SMR_VSA2,0.0
SMR_VSA3,15.181342137549283
SMR_VSA4,0.0
SMR_VSA5,21.871140632546883
SMR_VSA6,11.328976828965006
SMR_VSA7,60.92462369091903
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,207.92666603632634
SpAD_Dzi,267.12260612606906
SpAD_Dzm,207.93936716583113
SpAD_Dzp,312.67126242860627
SpAD_Dzv,303.82789712478154
SpAbs_Dt,656.1854962915936
SpDiam_A,4.963413057531467
SpDiam_D,251.3284071316558
SpMAD_Dt,21.87284987638645
SpMax_Dt,328.09274814579675
SsssssAs,0
VE1_Dzpe,5.375854332136033
VE1_Dzse,5.374954881715148
VE2_Dzpe,0.17919514440453443
VE2_Dzse,0.17916516272383826
VE3_Dzpe,2.780529795565017
VE3_Dzse,2.7803624685470982
VMcGowan,302.3200000000007
VR1_Dzpe,195.0055398216463
VR1_Dzse,195.07931603290154
VR2_Dzpe,6.500184660721543
VR2_Dzse,6.502643867763385
VR3_Dzpe,6.371640256170095
VR3_Dzse,6.372018513418627
mZagreb1,9.20138888888889
mZagreb2,6.569444444444443
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1440576388888888
AATSC1are,-0.010834599673202595
AATSC2are,0.02234426874163321
AATSC3are,-0.015910171568627444
AATSC4are,-0.024467266720604074
AATSC5are,-0.005621180555555548
AATSC6are,0.0293594864933741
AATSC7are,0.005690611111111121
AATSC8are,-0.014540884502923944
AETA_beta,1.4666666666666666
BCUTdv-1h,6.017813951796938
BCUTdv-1l,0.6441936509770712
BCUTpe-1h,3.536947412390291
BCUTpe-1l,2.202073911598181
BCUTse-1h,3.76826882547904
BCUTse-1l,2.3987041705091126
ETA_alpha,14.600000000000001
ETA_dBeta,6.0
ETA_eta_B,0.43871858698141963
ETA_eta_F,34.972937425061815
ETA_eta_L,5.973524295525332
ETA_eta_R,57.17057391465984
ETA_psi_1,0.5572519083969468
LabuteASA,176.91557732655667
LogEE_DzZ,103.59449462115478
LogEE_Dzi,133.60862753286136
LogEE_Dzm,103.59974834738665
LogEE_Dzp,154.80490606019222
LogEE_Dzv,151.3170542049228
PEOE_VSA1,9.843390348640755
PEOE_VSA2,9.820776672753126
PEOE_VSA3,13.401775505276145
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,24.26546827384644
PEOE_VSA7,49.017457491389784
PEOE_VSA8,10.772448428929591
PEOE_VSA9,22.08523519023203
SM1_Dzare,1.8363478247602774
SpAD_Dzpe,260.50809909257737
SpAD_Dzse,256.968438867377
SpAbs_DzZ,205.6695231791834
SpAbs_Dzi,265.7975209709184
SpAbs_Dzm,205.6851428176796
SpAbs_Dzp,315.16344058839934
SpAbs_Dzv,305.1922270847084
SpDiam_Dt,465.4157426546681
SpMAD_DzZ,6.930888867877544
SpMAD_Dzi,8.90408687086897
SpMAD_Dzm,6.931312238861038
SpMAD_Dzp,10.422375414286876
SpMAD_Dzv,10.127596570826052
SpMax_DzZ,103.59449462115478
SpMax_Dzi,133.60862753286136
SpMax_Dzm,103.59974834738665
SpMax_Dzp,154.80490606019222
SpMax_Dzv,151.3170542049228
VE1_Dzare,5.376751679526023
VE2_Dzare,0.17922505598420074
VE3_Dzare,2.7806967034552716
VR1_Dzare,194.90517781793164
VR2_Dzare,6.496839260597722
VR3_Dzare,6.371125461365075
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4866666666666667
AETA_dBeta,0.2
AETA_eta_B,0.014623952899380654
AETA_eta_F,1.1657645808353938
AETA_eta_L,0.19911747651751105
AETA_eta_R,1.905685797155328
BCUTare-1h,3.580926123740024
BCUTare-1l,2.1515127710632265
ETA_beta_s,19.0
ETA_dPsi_A,0.15674809160305314
ETA_dPsi_B,0.0
ETA_eta_BR,0.7827185869814196
ETA_eta_FL,8.501970679866345
ETA_eta_RL,14.475494975391676
LogEE_Dzpe,130.3108120921883
LogEE_Dzse,128.5408108797433
PEOE_VSA10,17.82634374133235
PEOE_VSA11,0.0
PEOE_VSA12,5.156436481820707
PEOE_VSA13,10.023291153407584
SlogP_VSA1,9.458957818252138
SlogP_VSA2,35.31254848123184
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,6.923737199690624
SlogP_VSA6,75.8720271237753
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,261.0793540149564
SpAbs_Dzpe,258.9187478073876
SpAbs_Dzse,255.38387837784325
SpDiam_DzZ,149.6481876376165
SpDiam_Dzi,195.4512716613791
SpDiam_Dzm,149.65397626642587
SpDiam_Dzp,224.54525822855695
SpDiam_Dzv,222.11938718611677
SpMAD_Dzpe,8.683603303085912
SpMAD_Dzse,8.565614628912567
SpMax_Dzpe,130.3108120921883
SpMax_Dzse,128.5408108797433
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6333333333333333
AETA_eta_BR,0.02609061956604732
AETA_eta_FL,0.2833990226622115
AETA_eta_RL,0.48251649917972256
DetourIndex,4811
EState_VSA1,10.023291153407584
EState_VSA2,10.644995308801679
EState_VSA3,38.86814845874846
EState_VSA4,11.761884949391115
EState_VSA5,18.460054211687762
EState_VSA6,42.46456947923127
EState_VSA7,6.923737199690624
EState_VSA8,19.903437002001372
EState_VSA9,4.736862953800049
ETA_beta_ns,25.0
ETA_shape_p,0.10273972602739724
ETA_shape_x,0.05707762557077625
ETA_shape_y,0.273972602739726
GhoseFilter,True
LogEE_Dzare,130.60088860163685
SlogP_VSA10,5.687386274683562
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,259.36542937851345
SpDiam_Dzpe,191.06173045142285
SpDiam_Dzse,188.32928228732254
SpMAD_Dzare,8.70264513383188
SpMax_Dzare,130.60088860163685
TopoPSA(NO),117.20000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.953473009574196
VSA_EState9,50.8675650425601
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8333333333333334
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.013333333333333286
FilterItLogS,-5.986974291638193
SpDiam_Dzare,191.55683173303328
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6583333333333334
ETA_epsilon_2,0.8733333333333331
ETA_epsilon_3,0.44285714285714245
ETA_epsilon_4,0.5687499999999994
ETA_epsilon_5,0.8212121212121211
AETA_beta_ns_d,0.06666666666666667
ETA_dEpsilon_A,0.215476190476191
ETA_dEpsilon_B,0.08958333333333401
ETA_dEpsilon_C,-0.12589285714285697
ETA_dEpsilon_D,0.05212121212121201
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.6400643443579848,0.9277092013162355,0.0,10.86794974858547,21.005995936048325,0.0,8.290089115529018,0.0,0.0,0.6506976368304991,0.40852897032162194,0.0,0.0,0.0,0.0,1.8948485120271366,0.0,0.0"
APolDescriptor,60.61027399999997
BCUTDescriptor,"11.850000000000025,31.97307395427229,-0.3587658909537893,0.2451649890544959,4.978420967047925,12.480628529053517"
BPolDescriptor,32.989726
TPSADescriptor,150.87999999999997
ALOGPDescriptor,"3.912100000000002,15.304526410000015,114.76019999999997"
XLogPDescriptor,4.345000000000001
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,442.07694720000006
ChiPathDescriptor,"21.13961743368831,14.47549497539168,13.31235915619508,11.052736487931375,9.257284507903059,7.135845917493795,5.19562572836232,3.945878029071203,16.883730063727963,10.203697745197957,7.639019722074114,5.519791291469169,3.9776089168831334,2.745684035052289,1.734959551131997,1.1277140687816423"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.31408966044528386,0.42940382271193056,0.0,0.0,0.028867513459481284,0.10895309052705873,0.13381563503092908"
AtomCountDescriptor,48
BondCountDescriptor,33
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.401011623452337,0.20412414523193154,0.646851114825647,0.10206207261596577,0.9686192498500558,0.025499585890087693,0.15597294134335307,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,14,2,2,0,0,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"61.40708310919045,2.0469027703063483,29.269475187867286,10.534675892754215,12.107930617048236"
FractionalPSADescriptor,0.3412980499336925
WienerNumbersDescriptor,"2499.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.177296333578954,8.136724366189432,11.328910609989181,1.9111555592806744,2.5860373050955365,3.0969261433192505"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,6,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.168044077134986,10.29244001810774,5.506763787721124"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1731.1
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"46.79330342416972,47.422775686561984,65.3327429028665,69.17463643526659,65.11118153286779"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.5240814507297539,-0.30954223127685854,0.10138651224957176,0.006180994549310037,-0.10208399958011438"
EccentricConnectivityIndexDescriptor,749
AutocorrelationDescriptorPolarizability,"2551.0136138110806,3032.146082950201,4365.6976516934255,4517.460223154688,4260.582787076794"
