DLiP-ID,C001FS
AATSC7p,-0.011835240336163276
AATSC7s,0.03509952548462947
AATSC7v,7.319822308953466
AATSC8Z,9.0
AATSC8c,0.001692943663131726
AATSC8d,0.3511659807956104
AATSC8i,1.264416288727114
AATSC8m,42.5331022894376
AATSC8p,0.29661731850535533
AATSC8s,0.18024625499349892
AATSC8v,59.877764144110024
ATS0are,153.29850000000002
ATS1are,169.375
ATS2are,284.463
ATS3are,349.535
ATS4are,356.5418000000001
ATS5are,368.37399999999997
ATS6are,288.364
ATS7are,132.704
ATS8are,29.04
ATSC0dv,79.19341563786008
ATSC0pe,1.2319851851851835
ATSC0se,0.48673118518518477
ATSC1dv,41.416704770614224
ATSC1pe,0.16855240054869491
ATSC1se,0.047041844993142165
ATSC2dv,24.302240512117027
ATSC2pe,0.3285893004115201
ATSC2se,0.06332181893004228
ATSC3dv,-28.81359548849262
ATSC3pe,-0.4939935528120738
ATSC3se,-0.2826114417009582
ATSC4dv,-79.22191739064169
ATSC4pe,-0.5376622770919068
ATSC4se,-0.03004490672153571
ATSC5dv,-45.171315348270056
ATSC5pe,-0.7614817558299015
ATSC5se,-0.21389671879286754
ATSC6dv,8.433165675964053
ATSC6pe,0.18142277091907022
ATSC6se,0.06759532647462069
ATSC7dv,25.846669714982486
ATSC7pe,0.25679945130315657
ATSC7se,0.0400085253772279
ATSC8dv,13.611339734796529
ATSC8pe,0.24178106995884807
ATSC8se,0.06521995884773608
AXp-0dv,0.6618440424304446
AXp-1dv,0.34917474111855934
AXp-2dv,0.18339067188556643
AXp-3dv,0.09931146028896715
AXp-4dv,0.058307029591322
AXp-5dv,0.02944890709383608
AXp-6dv,0.018695448424820793
AXp-7dv,0.00947050417924148
BertzCT,525.3230343470298
ECIndex,141
ETA_eta,9.87396536716096
GATS1dv,0.5576060813017787
GATS1pe,0.8719405639454884
GATS1se,0.9109041659556465
GATS2dv,1.0449685616295987
GATS2pe,1.0592744396277018
GATS2se,1.24877939507563
GATS3dv,1.4192766224295315
GATS3pe,1.5590601300632798
GATS3se,1.8990491441929915
GATS4dv,1.4223830133900133
GATS4pe,1.0718014828957663
GATS4se,0.8954030685508227
GATS5dv,0.998269668080301
GATS5pe,0.9775473723866145
GATS5se,0.8142173997937259
GATS6dv,0.6728699382097844
GATS6pe,0.6708433679621402
GATS6se,0.5036286748812224
GATS7dv,0.3619829557264602
GATS7pe,0.5735458579347995
GATS7se,0.605470758747204
GATS8dv,0.0
GATS8pe,0.0
GATS8se,0.0
LogEE_A,3.5716505396216336
LogEE_D,39.74493755895953
MATS1dv,0.5043037533034413
MATS1pe,0.13192745652476276
MATS1se,0.09319677982677711
MATS2dv,0.17261549054250655
MATS2pe,0.15002735723132699
MATS2se,0.07317904468068373
MATS3dv,-0.16650226000443907
MATS3pe,-0.18349639989230468
MATS3se,-0.26571270487271015
MATS4dv,-0.4356406018465748
MATS4pe,-0.19005362444039411
MATS4se,-0.026881516287026178
MATS5dv,-0.22985958794677605
MATS5pe,-0.2490823638873414
MATS5se,-0.17709402604312338
MATS6dv,0.052276034088547224
MATS6pe,0.07229152477892972
MATS6se,0.06817553770822014
MATS7dv,0.33892681834897603
MATS7pe,0.21646068190038337
MATS7se,0.08535987846968597
MATS8dv,0.7734358761172315
MATS8pe,0.8831395278923532
MATS8se,0.6029813246980454
MAXaaCH,2.1266203703703703
MAXaaaC,1.2361111111111112
MAXaasC,1.2325925925925927
MAXaasN,2.2828703703703703
MAXsCH3,2.155245653817082
MDEC-11,0.25
MDEC-12,3.170577944207847
MDEC-13,2.6708107233101526
MDEC-22,5.688218364190332
MDEC-23,10.26219970294574
MDEC-33,3.5327755290014426
MINaaCH,2.035185185185185
MINaaaC,1.1758796296296299
MINaasC,1.2325925925925927
MINaasN,2.2828703703703703
MINsCH3,2.1029166666666668
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7678571428571429
SM1_Dzi,0.13834909018785557
SM1_Dzm,0.7678588809151259
SM1_Dzp,-0.09404388714733536
SM1_Dzv,-0.16174575307196082
SddssSe,0
SpAD_Dt,209.24588296175875
SpAbs_A,17.763908092249793
SpAbs_D,79.4898751179191
SpMAD_A,1.2688505780178423
SpMAD_D,5.677848222708505
SpMax_A,2.437284369743596
SpMax_D,39.74493755895953
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,37.02
TpiPC10,8.199568852584937
VAdjMat,4.906890595608519
VE1_DzZ,3.6723775959593126
VE1_Dzi,3.671785295776512
VE1_Dzm,3.672377052232462
VE1_Dzp,3.664618907844325
VE1_Dzv,3.6684643689718373
VE2_DzZ,0.26231268542566516
VE2_Dzi,0.26227037826975086
VE2_Dzm,0.262312646588033
VE2_Dzp,0.2617584934174518
VE2_Dzv,0.2620331692122741
VE3_DzZ,1.637311535236301
VE3_Dzi,1.6371502370208841
VE3_Dzm,1.637311387177754
VE3_Dzp,1.63519658506479
VE3_Dzv,1.6362453830491694
VR1_DzZ,62.09490647168342
VR1_Dzi,62.42244536799867
VR1_Dzm,62.094544858654956
VR1_Dzp,62.178242849190056
VR1_Dzv,62.1998494560509
VR2_DzZ,4.435350462263101
VR2_Dzi,4.458746097714191
VR2_Dzm,4.435324632761068
VR2_Dzp,4.441303060656432
VR2_Dzv,4.442846389717921
VR3_DzZ,4.465136200806747
VR3_Dzi,4.470397148729787
VR3_Dzm,4.465130377235991
VR3_Dzp,4.466477381752976
VR3_Dzv,4.466824816042693
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04391520838697535
Xch-7dv,0.09225794117632688
Xpc-4dv,1.2185468293940236
Xpc-5dv,1.8844478876533455
Xpc-6dv,2.5091007616525007
Zagreb1,72.0
Zagreb2,86.0
fragCpx,43.02
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,15
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,2
naHRing,1
AATS0are,5.677722222222223
AATS1are,6.049107142857143
AATS2are,5.926312500000001
AATS3are,5.924322033898306
AATS4are,5.750674193548388
AATS5are,5.498119402985074
AATS6are,5.242981818181818
AATS7are,5.104
AATS8are,4.84
AATSC0dv,2.933089468068892
AATSC0pe,0.045629080932784574
AATSC0se,0.01802708093278462
AATSC1dv,1.4791680275219365
AATSC1pe,0.006019728591024819
AATSC1se,0.0016800658926122201
AATSC2dv,0.5062966773357714
AATSC2pe,0.006845610425240002
AATSC2se,0.0013192045610425475
AATSC3dv,-0.4883660252286885
AATSC3pe,-0.008372772081560573
AATSC3se,-0.004790024435609461
AATSC4dv,-1.2777728611393822
AATSC4pe,-0.008671972211159788
AATSC4se,-0.00048459526970218885
AATSC5dv,-0.6741987365413441
AATSC5pe,-0.011365399340744799
AATSC5se,-0.0031924883401920527
AATSC6dv,0.15333028501752824
AATSC6pe,0.003298595834892186
AATSC6se,0.0012290059359021943
AATSC7dv,0.9941026813454802
AATSC7pe,0.00987690197319833
AATSC7se,0.0015387894375856884
AATSC8dv,2.2685566224660882
AATSC8pe,0.040296844993141345
AATSC8se,0.010869993141289348
AETA_eta,0.7052832405114972
ATSC0are,1.0728666666666653
ATSC1are,0.15889753086419617
ATSC2are,0.24991481481481312
ATSC3are,-0.547812345679014
ATSC4are,-0.49021975308642024
ATSC5are,-0.5249654320987639
ATSC6are,0.1882308641975333
ATSC7are,0.24693580246913727
ATSC8are,0.18258518518518557
BCUTZ-1h,16.004412620870653
BCUTZ-1l,5.67333515691549
BCUTc-1h,0.3859696590821894
BCUTc-1l,-0.4724291157586808
BCUTd-1h,3.283886080770003
BCUTd-1l,0.977768419056931
BCUTi-1h,14.550902013508676
BCUTi-1l,10.31112596875067
BCUTm-1h,32.06220055671453
BCUTm-1l,11.686722229183694
BCUTp-1h,2.935985405013793
BCUTp-1l,1.0092543123448383
BCUTs-1h,2.2671167989036936
BCUTs-1l,1.1852164369821254
BCUTv-1h,24.44049369998762
BCUTv-1l,15.587507793862468
BalabanJ,2.1127385067358233
Diameter,6
ETA_beta,17.75
GATS1are,0.9296821599453182
GATS2are,1.2029978096066618
GATS3are,1.7905126663134943
GATS4are,1.0659112457229454
GATS5are,0.8250639241498344
GATS6are,0.5345610457398191
GATS7are,0.41608152612937305
GATS8are,0.0
HybRatio,0.25
Lipinski,True
LogEE_Dt,104.62294148087938
MATS1are,0.14281608685231276
MATS2are,0.1310294071956744
MATS3are,-0.2336672329373662
MATS4are,-0.19898352920424273
MATS5are,-0.19718501879467354
MATS6are,0.08612835620230262
MATS7are,0.2390169638973484
MATS8are,0.7658298639159908
MAXssCH2,0.9880555555555555
MINssCH2,0.9880555555555555
NsssssAs,0
RotRatio,0.06666666666666667
SM1_Dzpe,0.17281211750306014
SM1_Dzse,0.21161909727170636
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,20.392230805293824
SMR_VSA6,0.0
SMR_VSA7,40.53587610144373
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,54.151490896608045
SpAD_Dzi,53.806513460235394
SpAD_Dzm,54.15881117364269
SpAD_Dzp,66.08986973700948
SpAD_Dzv,63.146374615149185
SpAbs_Dt,209.24588296175864
SpDiam_A,4.874568739487192
SpDiam_D,53.75876413998887
SpMAD_Dt,14.946134497268483
SpMax_Dt,104.62294148087938
SsssssAs,0
VE1_Dzpe,3.672373444513974
VE1_Dzse,3.672539533462628
VE2_Dzpe,0.2623123888938553
VE2_Dzse,0.2623242523901877
VE3_Dzpe,1.637310404784005
VE3_Dzse,1.63735563035691
VMcGowan,163.0499999999998
VR1_Dzpe,62.32809128261955
VR1_Dzse,62.28934716568314
VR2_Dzpe,4.452006520187111
VR2_Dzse,4.449239083263081
VR3_Dzpe,4.468884464201059
VR3_Dzse,4.468262655268582
mZagreb1,5.055555555555555
mZagreb2,3.194444444444444
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,23
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.03973580246913575
AATSC1are,0.005674911816578435
AATSC2are,0.005206558641975273
AATSC3are,-0.009284955011508713
AATSC4are,-0.007906770211071295
AATSC5are,-0.007835304956697969
AATSC6are,0.00342237934904606
AATSC7are,0.009497530864197587
AATSC8are,0.030430864197530928
AETA_beta,1.2678571428571428
BCUTdv-1h,5.047463313974821
BCUTdv-1l,0.6534292756495518
BCUTpe-1h,3.14618869394542
BCUTpe-1l,2.2003062672572025
BCUTse-1h,3.309288296687714
BCUTse-1l,2.404007183124326
ETA_alpha,7.233333333333333
ETA_dBeta,1.25
ETA_eta_B,0.17783145715464777
ETA_eta_F,9.85841917933719
ETA_eta_L,3.3029297441443597
ETA_eta_R,19.73238454649815
ETA_psi_1,0.6910828025477708
LabuteASA,88.99629370916874
LogEE_DzZ,27.03790858733776
LogEE_Dzi,26.86052054096792
LogEE_Dzm,27.0411262601475
LogEE_Dzp,33.02478260697319
LogEE_Dzv,31.53852750334502
PEOE_VSA1,4.567099647791355
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.416974648431523
PEOE_VSA7,25.980208536304467
PEOE_VSA8,27.651722097129323
PEOE_VSA9,0.0
SM1_Dzare,0.16107758850857057
SpAD_Dzpe,54.812195674696184
SpAD_Dzse,55.08878432768853
SpAbs_DzZ,53.660385453164466
SpAbs_Dzi,53.70769268152979
SpAbs_Dzm,53.667509731680354
SpAbs_Dzp,66.14360910109366
SpAbs_Dzv,63.23880075976175
SpDiam_Dt,131.15214926143523
SpMAD_DzZ,3.867963635472003
SpMAD_Dzi,3.8433223900168136
SpMAD_Dzm,3.868486512403049
SpMAD_Dzp,4.720704981214963
SpMAD_Dzv,4.510455329653513
SpMax_DzZ,27.037908587323685
SpMax_Dzi,26.860520540952475
SpMax_Dzm,27.041126260133467
SpMax_Dzp,33.02478260697316
SpMax_Dzv,31.538527503344884
VE1_Dzare,3.6721848258725545
VE2_Dzare,0.2622989161337539
VE3_Dzare,1.63725904195604
VR1_Dzare,62.36243151955541
VR2_Dzare,4.454459394253957
VR3_Dzare,4.469435271704826
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5166666666666667
AETA_dBeta,0.08928571428571429
AETA_eta_B,0.012702246939617698
AETA_eta_F,0.704172798524085
AETA_eta_L,0.23592355315316854
AETA_eta_R,1.4094560390355821
BCUTare-1h,3.162550780040788
BCUTare-1l,2.1417763867647865
ETA_beta_s,8.25
ETA_dPsi_A,0.0229171974522292
ETA_dPsi_B,0.0
ETA_eta_BR,0.34983145715464775
ETA_eta_FL,3.4334523610740875
ETA_eta_RL,6.736382105218447
LogEE_Dzpe,27.394299697770254
LogEE_Dzse,27.54509627452133
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,4.567099647791355
SlogP_VSA3,6.544756405912575
SlogP_VSA4,11.433849963977849
SlogP_VSA5,12.617665194539086
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,54.42175663681972
SpAbs_Dzpe,54.68875844790831
SpAbs_Dzse,54.9376278296373
SpDiam_DzZ,36.28381849838081
SpDiam_Dzi,35.70166447883829
SpDiam_Dzm,36.28887722765488
SpDiam_Dzp,45.62907884279782
SpDiam_Dzv,43.04163753243292
SpMAD_Dzpe,3.9151568339068703
SpMAD_Dzse,3.9349131662634664
SpMax_Dzpe,27.394299697761173
SpMax_Dzse,27.545096274513487
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.5892857142857143
AETA_eta_BR,0.024987961225331982
AETA_eta_FL,0.24524659721957767
AETA_eta_RL,0.48117015037274624
DetourIndex,730
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,11.054869170199801
EState_VSA5,16.596852926929518
EState_VSA6,0.0
EState_VSA7,6.06636706846161
EState_VSA8,42.680042321019044
EState_VSA9,12.217873443046695
ETA_beta_ns,9.5
ETA_shape_p,0.2534562211981567
ETA_shape_x,0.0
ETA_shape_y,0.3317972350230415
GhoseFilter,True
LogEE_Dzare,27.188304151667463
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,54.30670121645649
SpDiam_Dzpe,36.555267943265825
SpDiam_Dzse,36.812194090209665
SpMAD_Dzare,3.8872683312014087
SpMax_Dzare,27.188304151656318
TopoPSA(NO),4.93
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.2299074074074077
VSA_EState9,19.26802343159486
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6785714285714286
EState_VSA10,0.0
ETA_dAlpha_A,0.01666666666666667
ETA_dAlpha_B,0.0
FilterItLogS,-3.4135526915764016
SpDiam_Dzare,36.2257888059888
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.532098765432099
ETA_epsilon_2,0.7476190476190475
ETA_epsilon_3,0.4400000000000004
ETA_epsilon_4,0.47904761904761944
ETA_epsilon_5,0.7476190476190475
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.0920987654320986
ETA_dEpsilon_B,0.05305114638447955
ETA_dEpsilon_C,-0.03904761904761905
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7142857142857143
MDEDescriptor,"0.25,3.170577944207847,2.6708107233101526,0.0,5.688218364190332,10.26219970294574,0.0,3.5327755290014426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,33.788309
BCUTDescriptor,"11.994385330737133,31.97207165744375,-0.28001532944400975,0.06310345575953025,6.025166649936324,11.560728532906573"
BPolDescriptor,17.331691
TPSADescriptor,37.02
ALOGPDescriptor,"3.903300000000001,15.23575089000001,60.992999999999995"
XLogPDescriptor,4.511
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,203.07687052
ChiPathDescriptor,"10.129392033067417,6.736382105218447,5.874539201183696,5.101579695755899,4.489447066382232,3.3048671114702235,2.116012333193062,1.1473522082869247,9.265816594026225,5.23762111677839,3.8512041095968956,2.880032348380047,2.215667124470235,1.3252008192226243,0.7665133854176527,0.32199714209421043"
ChiChainDescriptor,"0.0,0.0,0.0,0.12869425449598476,0.28317193205517815,0.0,0.0,0.0,0.043915208386975345,0.09225794117632685"
AtomCountDescriptor,27
BondCountDescriptor,15
SmallRingDescriptor,"2,2,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"0.8796528112548948,0.0,0.30356120084098637,0.0,0.5216515877599204,0.0,0.1381302558086269,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,8,1,3,0,0,0"
ZagrebIndexDescriptor,72.0
LargestChainDescriptor,7
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"28.215556442954963,2.0153968887824973,5.925747481758192,0.0,3.370475780082753"
FractionalPSADescriptor,0.18229550172408282
WienerNumbersDescriptor,"270.0,23.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.3699827171958687,4.194059724065791,5.86297445745166,1.2185468293940234,1.8844478876533457,2.249357016254335"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"10.515555555555556,4.244897959183674,1.8834720570749108"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,602.02
HBondAcceptorCountDescriptor,0
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"20.48773333972649,17.16833100409432,25.170480075008193,28.507901413200283,26.288992817861537"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.07050477190371311,-0.0300096714432897,-0.017074829702509516,7.278869852245417E-4,0.015320736490421847"
EccentricConnectivityIndexDescriptor,141
AutocorrelationDescriptorPolarizability,"1177.0192757604982,1372.5487902622074,1927.183444055665,1952.3307390478524,1358.2925747163088"
