DLiP-ID,C000QN
AATSC5s,-0.6036671243119205
AATSC5v,4.095403406993481
AATSC6Z,3.2225163500467144
AATSC6c,-0.0031884552084102927
AATSC6d,-0.17159763313609472
AATSC6i,-0.21785755083998284
AATSC6m,15.065297545157271
AATSC6p,-0.022999518917466967
AATSC6s,0.4227914460707983
AATSC6v,6.572549822774337
AATSC7Z,-0.4043392504930967
AATSC7c,0.019321062387852677
AATSC7d,-0.06903353057199209
AATSC7i,0.07878775035042974
AATSC7m,-2.5101761262327407
AATSC7p,-0.04238453935442367
AATSC7s,1.3246301775147926
AATSC7v,-12.71380695175827
AATSC8Z,-2.9940828402366866
AATSC8c,-0.02279275640945506
AATSC8d,0.23609467455621308
AATSC8i,0.37642798166361446
AATSC8m,-13.409173085207097
AATSC8p,0.08104294968606865
AATSC8s,-1.7854659763313614
AATSC8v,6.618087443385219
ATS0are,175.9298
ATS1are,177.75300000000001
ATS2are,279.23900000000003
ATS3are,353.19700000000006
ATS4are,382.11200000000014
ATS5are,318.423
ATS6are,245.08889999999997
ATS7are,222.67399999999998
ATS8are,127.97399999999999
ATSC0dv,125.84615384615384
ATSC0pe,5.114153846153844
ATSC0se,3.7076098461538454
ATSC1dv,40.61538461538462
ATSC1pe,-0.584038461538461
ATSC1se,-0.43018092307692246
ATSC2dv,41.869822485207095
ATSC2pe,1.7931686390532533
ATSC2se,1.1182206390532523
ATSC3dv,-65.14201183431952
ATSC3pe,0.25015739644970464
ATSC3se,0.29652170414201134
ATSC4dv,-133.03550295857988
ATSC4pe,-4.575749112426033
ATSC4se,-2.850286035502957
ATSC5dv,5.455621301775153
ATSC5pe,-1.7465094674556216
ATSC5se,-1.4848033136094683
ATSC6dv,61.455621301775146
ATSC6pe,1.9340597633136072
ATSC6se,0.7375606863905312
ATSC7dv,9.023668639053257
ATSC7pe,2.142253254437871
ATSC7se,2.0975443313609503
ATSC8dv,-40.420118343195256
ATSC8pe,-2.2977183431952657
ATSC8se,-1.6027361893491114
AXp-0dv,0.5519322477271391
AXp-1dv,0.29610378703815277
AXp-2dv,0.1591750772054736
AXp-3dv,0.09029434395378398
AXp-4dv,0.04956768766673241
AXp-5dv,0.028831991187742798
AXp-6dv,0.01740563865839694
AXp-7dv,0.00807260617876558
BertzCT,314.58231184833755
ECIndex,162
ETA_eta,10.13736970216427
GATS1dv,0.46989608801955995
GATS1pe,0.8719203116539319
GATS1se,0.9182112929980516
GATS2dv,0.6259950531642691
GATS2pe,0.4923124535646276
GATS2se,0.5274174523954865
GATS3dv,1.1496253282622477
GATS3pe,0.850634906309956
GATS3se,0.8413768847491564
GATS4dv,1.4124725456881193
GATS4pe,1.3473864362930703
GATS4se,1.289106119763648
GATS5dv,0.9426386691595955
GATS5pe,1.1350420003751456
GATS5se,1.1446814872777937
GATS6dv,0.6508573542658603
GATS6pe,0.6791394605429405
GATS6se,0.7653749881609072
GATS7dv,1.1588223308883456
GATS7pe,1.0810031987646151
GATS7se,1.0055507873536107
GATS8dv,1.6438722493887534
GATS8pe,1.9803007114493711
GATS8se,1.9663207032322374
LogEE_A,3.529808433837316
LogEE_D,47.82469104660409
MATS1dv,0.3227383863080685
MATS1pe,-0.11420040912099146
MATS1se,-0.11602648092090331
MATS2dv,0.20117131972479668
MATS2pe,0.21200799492936223
MATS2se,0.18236368920033616
MATS3dv,-0.24923028162636965
MATS3pe,0.02355153119547566
MATS3se,0.03850720958404343
MATS4dv,-0.4658530520906718
MATS4pe,-0.39428454303775395
MATS4se,-0.3387784327513589
MATS5dv,0.022100771849081952
MATS5pe,-0.17410062394490328
MATS5se,-0.20416348630140893
MATS6dv,0.33412688199716895
MATS6pe,0.25875327344291765
MATS6se,0.13611108136111047
MATS7dv,0.06214343928280361
MATS7pe,0.36303551731745015
MATS7se,0.49030826577719827
MATS8dv,-0.41754278728606353
MATS8pe,-0.5840719571626257
MATS8se,-0.5619677184521612
MAXaasC,0.5154629629629632
MAXdssC,-1.056854686318972
MAXsCH3,1.6471669501133785
MAXsNH2,5.301028911564626
MDEC-12,0.5773502691896258
MDEC-13,1.7697645979915575
MDEC-22,1.0
MDEC-23,5.085675264759766
MDEC-33,3.9973564504435983
MDEN-12,0.16666666666666669
MDEO-11,0.6506976368304991
MDEO-12,0.5684367439851988
MINaasC,-0.19436224489795895
MINdssC,-1.056854686318972
MINsCH3,1.6471669501133785
MINsNH2,5.301028911564626
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142858
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720245
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,134.83979700276015
SpAbs_A,16.633417619363907
SpAbs_D,95.64938209320817
SpMAD_A,1.1881012585259934
SpMAD_D,6.832098720943441
SpMax_A,2.3323397974544187
SpMax_D,47.82469104660409
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,109.58
TpiPC10,6.1469981987601345
VAdjMat,4.807354922057604
VE1_DzZ,3.6972241290443617
VE1_Dzi,3.6959886320465665
VE1_Dzm,3.697210801781271
VE1_Dzp,3.6690182651553997
VE1_Dzv,3.6834091597060654
VE2_DzZ,0.264087437788883
VE2_Dzi,0.26399918800332617
VE2_Dzm,0.26408648584151934
VE2_Dzp,0.2620727332253857
VE2_Dzv,0.26310065426471896
VE3_DzZ,1.6440545393105666
VE3_Dzi,1.643720314650944
VE3_Dzm,1.6440509346367231
VE3_Dzp,1.6363963602200151
VE3_Dzv,1.6403109620505074
VR1_DzZ,56.65983349846004
VR1_Dzi,56.73141145206172
VR1_Dzm,56.6610346894943
VR1_Dzp,58.6544297968288
VR1_Dzv,57.76025589440458
VR2_DzZ,4.047130964175717
VR2_Dzi,4.052243675147266
VR2_Dzm,4.047216763535308
VR2_Dzp,4.189602128344914
VR2_Dzv,4.125732563886041
VR3_DzZ,4.373537792411077
VR3_Dzi,4.374800287820493
VR3_Dzm,4.373558992231613
VR3_Dzp,4.408135338226194
VR3_Dzv,4.392773161500759
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.04916541110017607
Xch-7dv,0.04497140285035543
Xpc-4dv,0.7674881150076309
Xpc-5dv,0.732561113313662
Xpc-6dv,0.6224164140452826
Zagreb1,66.0
Zagreb2,74.0
fragCpx,14.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,5
nBondsD,1
nBondsM,6
nBondsO,14
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.766530769230769
AATS1are,6.836653846153847
AATS2are,6.4939302325581405
AATS3are,6.540685185185186
AATS4are,6.476474576271189
AATS5are,6.243588235294117
AATS6are,6.449707894736841
AATS7are,7.422466666666666
AATS8are,6.3987
AATSC0dv,4.840236686390532
AATSC0pe,0.19669822485207092
AATSC0se,0.1426003786982248
AATSC1dv,1.562130177514793
AATSC1pe,-0.022463017751479266
AATSC1se,-0.01654542011834317
AATSC2dv,0.9737168019815603
AATSC2pe,0.0417015962570524
AATSC2se,0.02600513114077331
AATSC3dv,-1.2063335524873986
AATSC3pe,0.004632544378698234
AATSC3se,0.005491142669296506
AATSC4dv,-2.2548390331962693
AATSC4pe,-0.07755506970213616
AATSC4se,-0.04830993280513487
AATSC5dv,0.10697296670147359
AATSC5pe,-0.034245283675600424
AATSC5se,-0.02911379046293075
AATSC6dv,1.6172531921519775
AATSC6pe,0.0508963095608844
AATSC6se,0.019409491747119242
AATSC7dv,0.3007889546351086
AATSC7pe,0.0714084418145957
AATSC7se,0.06991814437869834
AATSC8dv,-2.021005917159763
AATSC8pe,-0.11488591715976329
AATSC8se,-0.08013680946745558
AETA_eta,0.7240978358688764
ATSC0are,5.638584615384612
ATSC1are,-0.650976923076924
ATSC2are,1.8872869822485199
ATSC3are,0.37750887573964503
ATSC4are,-4.857472781065087
ATSC5are,-2.067500591715974
ATSC6are,1.8615763313609461
ATSC7are,2.62346390532544
ATSC8are,-2.5093650887573964
BCUTZ-1h,8.034197592935895
BCUTZ-1l,5.74458185337053
BCUTc-1h,0.4479627879317917
BCUTc-1l,-0.4568455892753849
BCUTd-1h,3.2308139329316687
BCUTd-1l,0.9727665102550714
BCUTi-1h,14.565003014256277
BCUTi-1l,11.006974311066267
BCUTm-1h,16.017037670936812
BCUTm-1l,11.758154663992068
BCUTp-1h,1.9371896295986093
BCUTp-1l,0.715168003527584
BCUTs-1h,7.00829194480878
BCUTs-1l,1.2543521402274436
BCUTv-1h,20.83484417816323
BCUTv-1l,14.681669581137783
BalabanJ,2.2950467953463334
Diameter,7
ETA_beta,14.75
GATS1are,0.8908826683182905
GATS2are,0.5037652974229948
GATS3are,0.8438550580877625
GATS4are,1.3329390872315228
GATS5are,1.1370578782005563
GATS6are,0.7033598354713878
GATS7are,1.063446545959888
GATS8are,1.9671270818099473
HybRatio,0.5
Lipinski,True
LogEE_Dt,67.41989850138008
MATS1are,-0.11545041308784551
MATS2are,0.20238239667854582
MATS3are,0.03223566642373328
MATS4are,-0.37963094846774686
MATS5are,-0.18692987361161836
MATS6are,0.2258918165353467
MATS7are,0.4032339448706891
MATS8are,-0.5785449430844624
MAXssCH2,0.34189814814814823
MAXsssCH,-0.9271296296296303
MINssCH2,0.24101851851851852
MINsssCH,-0.9271296296296303
NsssssAs,0
RotRatio,0.2857142857142857
SM1_Dzpe,1.3572521419828643
SM1_Dzse,1.2745051870999227
SMR_VSA1,19.53068691072658
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,5.733667477162185
SMR_VSA5,25.807221274690605
SMR_VSA6,0.0
SMR_VSA7,11.323698910571437
SMR_VSA8,0.0
SMR_VSA9,5.879988336435371
SpAD_DzZ,81.00743236005636
SpAD_Dzi,81.47438209406198
SpAD_Dzm,81.01985331850938
SpAD_Dzp,104.32427040870229
SpAD_Dzv,93.4909136061813
SpAbs_Dt,134.83979700276018
SpDiam_A,4.518131795109114
SpDiam_D,72.66353411974856
SpMAD_Dt,9.631414071625725
SpMax_Dt,67.41989850138008
SsssssAs,0
VE1_Dzpe,3.6974132048931505
VE1_Dzse,3.6971924140932435
VE2_Dzpe,0.2641009432066536
VE2_Dzse,0.26408517243523166
VE3_Dzpe,1.6441056779507166
VE3_Dzse,1.6440459612298124
VMcGowan,143.25999999999988
VR1_Dzpe,56.63903628696586
VR1_Dzse,56.66316266312969
VR2_Dzpe,4.04564544906899
VR2_Dzse,4.047368761652121
VR3_Dzpe,4.373170671154402
VR3_Dzse,4.373596547734945
mZagreb1,6.555555555555555
mZagreb2,3.1666666666666674
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,3
nBondsKS,23
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21686863905325432
AATSC1are,-0.025037573964497076
AATSC2are,0.04389039493601209
AATSC3are,0.006990905106289723
AATSC4are,-0.0823300471366964
AATSC5are,-0.04053922728854851
AATSC6are,0.048988850825288054
AATSC7are,0.08744879684418133
AATSC8are,-0.12546825443786983
AETA_beta,1.0535714285714286
BCUTdv-1h,6.0334128446155475
BCUTdv-1l,0.9959569048743773
BCUTpe-1h,3.516315139994798
BCUTpe-1l,2.29012700541982
BCUTse-1h,3.72460227200524
BCUTse-1l,2.4859499344939477
ETA_alpha,6.133333333333333
ETA_dBeta,-2.75
ETA_eta_B,0.3944690545695142
ETA_eta_F,9.793225564636854
ETA_eta_L,3.405456720847635
ETA_eta_R,19.930595266801124
ETA_psi_1,0.4487804878048781
LabuteASA,80.31132754372119
LogEE_DzZ,40.595552914722056
LogEE_Dzi,40.818836469490165
LogEE_Dzm,40.60150256449463
LogEE_Dzp,51.74134961119059
LogEE_Dzv,46.585840576753576
PEOE_VSA1,20.469817203816945
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,24.922043702668088
PEOE_VSA8,0.0
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.514192647743136
SpAD_Dzpe,80.7621301800811
SpAD_Dzse,81.04586460326435
SpAbs_DzZ,79.9053915437298
SpAbs_Dzi,80.49463702455185
SpAbs_Dzm,79.92094245563011
SpAbs_Dzp,108.84823991610145
SpAbs_Dzv,95.40630832222607
SpDiam_Dt,102.22691556456027
SpMAD_DzZ,5.786245168575454
SpMAD_Dzi,5.819598721004427
SpMAD_Dzm,5.787132379893527
SpMAD_Dzp,7.451733600621592
SpMAD_Dzv,6.677922400441521
SpMax_DzZ,40.595552914722056
SpMax_Dzi,40.818836469490165
SpMax_Dzm,40.60150256449463
SpMax_Dzp,51.74134961119059
SpMax_Dzv,46.585840576753576
VE1_Dzare,3.697918382155912
VE2_Dzare,0.26413702729685085
VE3_Dzare,1.6442422985356357
VR1_Dzare,56.58959245769947
VR2_Dzare,4.042113746978534
VR3_Dzare,4.3722973260833315
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.43809523809523804
AETA_dBeta,-0.19642857142857142
AETA_eta_B,0.028176361040679585
AETA_eta_F,0.6995161117597753
AETA_eta_L,0.24324690863197393
AETA_eta_R,1.4236139476286518
BCUTare-1h,3.5705540665039814
BCUTare-1l,2.2410034569238517
ETA_beta_s,8.75
ETA_dPsi_A,0.26521951219512185
ETA_dPsi_B,0.0
ETA_eta_BR,0.48046905456951416
ETA_eta_FL,3.1142877869559458
ETA_eta_RL,6.519744507803581
LogEE_Dzpe,40.478011671610744
LogEE_Dzse,40.61396838642503
PEOE_VSA10,11.802088248022404
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.879988336435371
SlogP_VSA1,5.733667477162185
SlogP_VSA2,27.380864163906665
SlogP_VSA3,11.21535880699783
SlogP_VSA4,6.923737199690624
SlogP_VSA5,17.744520533497447
SlogP_VSA6,4.523094936973348
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,80.22866475896029
SpAbs_Dzpe,79.59877120123863
SpAbs_Dzse,79.95343158575011
SpDiam_DzZ,63.911456839567464
SpDiam_Dzi,64.1831291953721
SpDiam_Dzm,63.91802456684741
SpDiam_Dzp,76.33335778512753
SpDiam_Dzv,70.3565448864671
SpMAD_Dzpe,5.768723584291507
SpMAD_Dzse,5.788990328804596
SpMax_Dzpe,40.478011671610744
SpMax_Dzse,40.61396838642503
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.625
AETA_eta_BR,0.034319218183536726
AETA_eta_FL,0.22244912763971042
AETA_eta_RL,0.4656960362716843
DetourIndex,460
EState_VSA1,12.011146117099809
EState_VSA2,12.30080995936138
EState_VSA3,17.744520533497447
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,6.923737199690624
EState_VSA7,0.0
EState_VSA8,5.156663257125445
EState_VSA9,15.363289808976239
ETA_beta_ns,6.0
ETA_shape_p,0.30978260869565216
ETA_shape_x,0.0
ETA_shape_y,0.40760869565217395
GhoseFilter,True
LogEE_Dzare,40.222488997176086
SlogP_VSA10,0.0
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,78.93078534660904
SpDiam_Dzpe,63.78395273465085
SpDiam_Dzse,63.9314756118995
SpMAD_Dzare,5.7306189113543065
SpMax_Dzare,40.222488997176086
TopoPSA(NO),109.58
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.699803476946334
VSA_EState9,37.800196523053664
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.42857142857142855
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.06190476190476194
FilterItLogS,-0.9291490734922887
SpDiam_Dzare,63.50304195531619
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6641025641025643
ETA_epsilon_2,0.976190476190476
ETA_epsilon_3,0.43333333333333374
ETA_epsilon_4,0.6380952380952384
ETA_epsilon_5,0.825925925925926
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.23076923076923056
ETA_dEpsilon_B,0.026007326007325915
ETA_dEpsilon_C,-0.20476190476190465
ETA_dEpsilon_D,0.1502645502645501
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.35714285714285715
MDEDescriptor,"0.0,0.5773502691896258,1.7697645979915575,0.0,1.0,5.085675264759766,0.0,3.9973564504435983,0.0,0.0,0.6506976368304991,0.5684367439851988,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0"
APolDescriptor,27.489516000000002
BCUTDescriptor,"11.996291792355036,15.999289325966135,-0.349786415712698,0.2952697818037111,4.033117251546475,8.748603034243768"
BPolDescriptor,15.332483999999997
TPSADescriptor,109.58
ALOGPDescriptor,"-0.7496000000000008,0.5619001600000012,46.301"
XLogPDescriptor,-2.189
VAdjMaDescriptor,4.807354922057604
WeightDescriptor,200.07970696
ChiPathDescriptor,"10.71517847069432,6.5197445078035825,5.9944237373345866,4.632566818468829,2.8724871630829827,1.678860420069729,1.068966459900831,0.6829182633268858,7.727051468179948,4.1454530185341385,3.024326466903999,1.986475566983248,1.090489128668113,0.5478078325671134,0.31330149585114486,0.12916169886024928"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.26049147147385243,0.28042033078536077,0.0,0.0,0.02282177322938192,0.04916541110017606,0.044971402850355426"
AtomCountDescriptor,26
BondCountDescriptor,14
SmallRingDescriptor,"1,1,1,1,0,0,1,0,0,0,0"
ChiClusterDescriptor,"1.1765228780078352,0.0,0.4281523501253911,0.0,0.41100617813151513,0.0,0.07527863549961206,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,1,1,1,3,0,0"
ZagrebIndexDescriptor,66.0
LargestChainDescriptor,8
MannholdLogPDescriptor,1.6799999999999997
WeightedPathDescriptor,"27.002301615056503,1.928735829646893,15.657233534157601,10.229151268736011,5.428082265421589"
FractionalPSADescriptor,0.5476817297713619
WienerNumbersDescriptor,"325.0,17.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.706779636399844,2.8338907690446495,2.5967256206399694,0.7674881150076308,0.7325611133136621,0.5436929413784054"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"12.071428571428571,5.185595567867036,3.272727272727273"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,494.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"17.817836744716743,16.214193371957766,22.985210228124732,21.040397914878334,12.992823752023714"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.39663020735066973,-0.1276404451977989,-0.09989485595977064,0.07494805521418296,0.03112149222404483"
EccentricConnectivityIndexDescriptor,162
AutocorrelationDescriptorPolarizability,"614.9444032888186,679.3273101445922,872.9602633814702,728.9979200345462,500.01048156109636"
