DLiP-ID,I001E4
AATSC4v,-1.102903682734313
AATSC5Z,-1.901580007553821
AATSC5c,0.0002623762583736129
AATSC5d,-0.022073943514205385
AATSC5i,0.03791015095046488
AATSC5m,-9.04067778207319
AATSC5p,-0.013112987543378129
AATSC5s,-0.43260189206895416
AATSC5v,-8.158659554871196
AATSC6Z,-0.07799795666425449
AATSC6c,0.000676542568603148
AATSC6d,0.026605934187561176
AATSC6i,-0.024076722674511483
AATSC6m,-0.3055556810318039
AATSC6p,-0.0055246985074302426
AATSC6s,0.02968002816681565
AATSC6v,-1.9674454188446218
AATSC7Z,-0.44851187847743534
AATSC7c,-0.0015213700654710448
AATSC7d,-4.4157908681443415e-05
AATSC7i,-0.1710975897262625
AATSC7m,-2.0609312585854367
AATSC7p,-0.012473581096955696
AATSC7s,0.012303343980295749
AATSC7v,-3.0891478020666643
AATSC8Z,0.1855687047994739
AATSC8c,0.0004597289113207556
AATSC8d,-0.013149243918474695
AATSC8i,-0.036258549848362624
AATSC8m,0.708896130841873
AATSC8p,-0.007921873635316405
AATSC8s,0.1293339999269486
AATSC8v,-0.6955558173326761
ATS0are,332.06469999999996
ATS1are,351.404
ATS2are,610.163
ATS3are,822.9219
ATS4are,925.1579999999999
ATS5are,917.2209
ATS6are,851.335
ATS7are,807.827
ATS8are,705.6239
ATSC0dv,227.30769230769235
ATSC0pe,7.749251923076919
ATSC0se,5.097842076923078
ATSC1dv,74.42455621301772
ATSC1pe,-0.04603953402366676
ATSC1se,-0.16481511982248576
ATSC2dv,60.27810650887575
ATSC2pe,0.7472349112426053
ATSC2se,0.3447470887573951
ATSC3dv,30.576923076923087
ATSC3pe,0.8447625000000013
ATSC3se,0.47163696153845885
ATSC4dv,-74.1079881656805
ATSC4pe,-0.7637851701183399
ATSC4se,-1.0537822529585874
ATSC5dv,-145.27662721893492
ATSC5pe,-3.45926771449703
ATSC5se,-1.5103341701183561
ATSC6dv,-12.726331360946741
ATSC6pe,1.2744842825443767
ATSC6se,0.8892244482248552
ATSC7dv,-31.600591715976336
ATSC7pe,-0.5985914940828438
ATSC7se,-0.25318919822484565
ATSC8dv,27.63461538461538
ATSC8pe,0.5348716346153803
ATSC8se,0.45064886538462123
AXp-0dv,0.5587401019619905
AXp-1dv,0.2985051365486128
AXp-2dv,0.16001035189843602
AXp-3dv,0.08291404789218433
AXp-4dv,0.04715586736989507
AXp-5dv,0.02467749568951537
AXp-6dv,0.013282188292485737
AXp-7dv,0.006646524240869858
BertzCT,1113.1835726233785
ECIndex,754
ETA_eta,26.116326367523513
GATS1dv,0.4120166128287955
GATS1pe,0.5755688711752711
GATS1se,0.5922487754063638
GATS2dv,0.7081535532994923
GATS2pe,0.6581623201346236
GATS2se,0.6457569840976601
GATS3dv,0.9060913705583754
GATS3pe,0.8434315868206637
GATS3se,0.8364927078421277
GATS4dv,1.1860423595308942
GATS4pe,1.1300103880139234
GATS4se,1.2188303348281606
GATS5dv,1.370061561723728
GATS5pe,1.42560569319935
GATS5se,1.4911526418721905
GATS6dv,0.9773618668516961
GATS6pe,0.8381781443676815
GATS6se,0.85532147382504
GATS7dv,0.984529130994772
GATS7pe,0.8634148779006806
GATS7se,0.828784408402241
GATS8dv,0.9051325437112236
GATS8pe,0.9220402002409995
GATS8se,0.8472345520999001
LogEE_A,4.340236408215188
LogEE_D,174.05014897375935
MATS1dv,0.30955852945700646
MATS1pe,-0.0056170953203443655
MATS1se,-0.030566895138080988
MATS2dv,0.14364072194021435
MATS2pe,0.05223113761270437
MATS2se,0.03663079467596333
MATS3dv,0.05380710659898478
MATS3pe,0.043604854165824034
MATS3se,0.03700679263278602
MATS4dv,-0.11691930684403994
MATS4pe,-0.03534652985542298
MATS4se,-0.07413099750835854
MATS5dv,-0.23570339969519144
MATS5pe,-0.1646298660463589
MATS5se,-0.10926244168865165
MATS6dv,-0.020944868470705657
MATS6pe,0.06152664692383702
MATS6se,0.0652549649030167
MATS7dv,-0.053948531454403106
MATS7pe,-0.02997569814681254
MATS7se,-0.019273355902694238
MATS8dv,0.05403271291596162
MATS8pe,0.030676603219957674
MATS8se,0.03928885626372247
MAXaaCH,1.8466281550016566
MAXaaNH,2.8409490689916517
MAXaaaC,0.46404000919776767
MAXaasC,0.5845561989307135
MAXdssC,-0.10395815156998367
MAXsCH3,1.8537871105232218
MAXsssN,1.7449908142269253
MDEC-11,0.25
MDEC-12,3.747090412192557
MDEC-13,4.702770871780475
MDEC-22,10.072325279815562
MDEC-23,22.584052911018404
MDEC-33,12.454207036979236
MDEN-23,0.31622776601683794
MDEN-33,0.33333333333333337
MDEO-11,0.5436901865014462
MINaaCH,1.2594665766265694
MINaaNH,2.8409490689916517
MINaaaC,0.120220635938044
MINaasC,-0.5510062870985271
MINdssC,-0.7559389773152392
MINsCH3,1.8537871105232215
MINsssN,1.4505139833711262
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.511904761904762
SM1_Dzi,1.5488545075243887
SM1_Dzm,1.543086245660115
SM1_Dzp,-6.799632915426464
SM1_Dzv,-2.701616984205071
SddssSe,0
SpAD_Dt,606.6022413979244
SpAbs_A,38.74445657863992
SpAbs_D,348.1002979475188
SpMAD_A,1.291481885954664
SpMAD_D,11.60334326491729
SpMax_A,2.4861995128910506
SpMax_D,174.05014897375935
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.48
TpiPC10,8.533278747385777
VAdjMat,6.044394119358453
VE1_DzZ,5.409744944533091
VE1_Dzi,5.407896619545276
VE1_Dzm,5.409882617424103
VE1_Dzp,5.413308228671923
VE1_Dzv,5.418141444063678
VE2_DzZ,0.18032483148443637
VE2_Dzi,0.18026322065150918
VE2_Dzm,0.18032942058080342
VE2_Dzp,0.18044360762239745
VE2_Dzv,0.1806047148021226
VE3_DzZ,2.786814235227162
VE3_Dzi,2.7864725110177115
VE3_Dzm,2.786839683957302
VE3_Dzp,2.787472697162173
VE3_Dzv,2.788365138314294
VR1_DzZ,190.97735261609586
VR1_Dzi,191.3347866477601
VR1_Dzm,190.94914469888818
VR1_Dzp,191.48495012319793
VR1_Dzv,190.52695617588432
VR2_DzZ,6.365911753869862
VR2_Dzi,6.377826221592003
VR2_Dzm,6.364971489962939
VR2_Dzp,6.382831670773265
VR2_Dzv,6.350898539196144
VR3_DzZ,6.350767136993845
VR3_Dzi,6.352636992010719
VR3_Dzm,6.350619423140748
VR3_Dzp,6.353421504765501
VR3_Dzv,6.348405975459982
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.14638233466223188
Xch-7dv,0.22469151201441798
Xpc-4dv,2.1968055151919037
Xpc-5dv,3.3574621796741364
Xpc-6dv,4.2553530649869336
Zagreb1,162.0
Zagreb2,196.0
fragCpx,219.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,33
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.385859615384614
AATS1are,6.389163636363636
AATS2are,6.355864583333333
AATS3are,6.330168461538462
AATS4are,6.380399999999999
AATS5are,6.505112765957447
AATS6are,6.1247122302158274
AATS7are,6.028559701492537
AATS8are,6.030973504273505
AATSC0dv,4.37130177514793
AATSC0pe,0.1490240754437869
AATSC0se,0.09803542455621303
AATSC1dv,1.353173749327595
AATSC1pe,-0.0008370824367939411
AATSC1se,-0.0029966385422270135
AATSC2dv,0.6278969428007891
AATSC2pe,0.0077836969921104724
AATSC2se,0.0035911155078895327
AATSC3dv,0.23520710059171607
AATSC3pe,0.006498173076923087
AATSC3se,0.003627976627218914
AATSC4dv,-0.5110895735564173
AATSC4pe,-0.00526748393185062
AATSC4se,-0.007267463813507499
AATSC5dv,-1.0303306894959923
AATSC5pe,-0.02453381357799312
AATSC5se,-0.010711589858995434
AATSC6dv,-0.09155634072623554
AATSC6pe,0.009168951672981127
AATSC6se,0.006397298188668023
AATSC7dv,-0.23582531131325624
AATSC7pe,-0.004467100702110775
AATSC7se,-0.0018894716285436243
AATSC8dv,0.23619329388560154
AATSC8pe,0.004571552432610089
AATSC8se,0.003851699704142062
AETA_eta,0.8705442122507837
ATSC0are,8.513082692307687
ATSC1are,-0.15183361686390573
ATSC2are,0.6871781065088749
ATSC3are,0.7475817307692305
ATSC4are,-1.1177075073964506
ATSC5are,-3.137268454142012
ATSC6are,1.6217712647928986
ATSC7are,-0.6088034763313597
ATSC8are,0.54403701923077
BCUTZ-1h,9.004070656760497
BCUTZ-1l,5.675330139173772
BCUTc-1h,0.4676849816273618
BCUTc-1l,-0.408566995696641
BCUTd-1h,3.286301885550211
BCUTd-1l,0.9762359026580153
BCUTi-1h,17.424772932914905
BCUTi-1l,10.936546189561303
BCUTm-1h,19.00014260751892
BCUTm-1l,11.687194607331449
BCUTp-1h,2.013299510740653
BCUTp-1l,0.5458500168890124
BCUTs-1h,8.001921700078373
BCUTs-1l,1.2463974756528828
BCUTv-1h,20.913366979141415
BCUTv-1l,13.304119124527862
BalabanJ,1.3764626627220768
Diameter,15
ETA_beta,38.5
GATS1are,0.5885178248788737
GATS2are,0.6656005473927799
GATS3are,0.8537736149541781
GATS4are,1.1516157776414142
GATS5are,1.4190244329872543
GATS6are,0.8146576384126067
GATS7are,0.8407097610933475
GATS8are,0.9148969734290563
HybRatio,0.2608695652173913
Lipinski,True
LogEE_Dt,303.3011206989622
MATS1are,-0.016862491344820974
MATS2are,0.04372346514327982
MATS3are,0.03512625251225321
MATS4are,-0.04708435846599569
MATS5are,-0.13590926431718164
MATS6are,0.07126746195583794
MATS7are,-0.027751650469252556
MATS8are,0.028402664405892977
MAXssCH2,0.23444885361552048
MAXsssCH,-0.265823019022424
MINssCH2,0.23444885361552048
MINsssCH,-0.2658230190224242
NsssssAs,0
RotRatio,0.09090909090909091
SM1_Dzpe,1.6190119046886822
SM1_Dzse,1.4797733799930697
SMR_VSA1,18.774026599890284
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,25.93115605767717
SMR_VSA6,13.08951281182515
SMR_VSA7,71.67190394374585
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,287.20703848791675
SpAD_Dzi,278.2421252150492
SpAD_Dzm,287.0985390638666
SpAD_Dzp,383.4472968690928
SpAD_Dzv,348.34348857723955
SpAbs_Dt,606.6022413979242
SpDiam_A,4.928952115462788
SpDiam_D,264.35439470953185
SpMAD_Dt,20.220074713264147
SpMax_Dt,303.3011206989622
SsssssAs,0
VE1_Dzpe,5.4092878471098755
VE1_Dzse,5.409749839479366
VE2_Dzpe,0.18030959490366252
VE2_Dzse,0.1803249946493122
VE3_Dzpe,2.786729736467931
VE3_Dzse,2.7868151400653955
VMcGowan,297.80000000000075
VR1_Dzpe,191.0227354313919
VR1_Dzse,190.98401848016238
VR2_Dzpe,6.367424514379731
VR2_Dzse,6.366133949338746
VR3_Dzpe,6.351004743303003
VR3_Dzse,6.350802040335238
mZagreb1,10.333333333333332
mZagreb2,6.527777777777775
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,45
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16371312869822477
AATSC1are,-0.002760611215707377
AATSC2are,0.0071581052761341135
AATSC3are,0.00575062869822485
AATSC4are,-0.007708327637216901
AATSC5are,-0.022250130880439804
AATSC6are,0.011667419171171933
AATSC7are,-0.004543309524860893
AATSC8are,0.004649889053254444
AETA_beta,1.2833333333333334
BCUTdv-1h,7.004064885980537
BCUTdv-1l,0.9930482177139199
BCUTpe-1h,3.98867948888729
BCUTpe-1l,2.223822036115211
BCUTse-1h,4.00996477960817
BCUTse-1l,2.4196084357844327
ETA_alpha,13.985714285714288
ETA_dBeta,-0.5
ETA_eta_B,0.5342957092633789
ETA_eta_F,32.591293467255284
ETA_eta_L,6.668828918271478
ETA_eta_R,58.7076198347788
ETA_psi_1,0.5460122699386506
LabuteASA,172.827739197815
LogEE_DzZ,143.60764132855005
LogEE_Dzi,139.0705395821586
LogEE_Dzm,143.55571562935063
LogEE_Dzp,190.35994601367616
LogEE_Dzv,173.63142089177876
PEOE_VSA1,14.783797982648164
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,38.112942673227685
PEOE_VSA8,47.83641446551219
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.8043900169108715
SpAD_Dzpe,284.9758052285466
SpAD_Dzse,287.5963283747868
SpAbs_DzZ,285.89672102759926
SpAbs_Dzi,276.8997846418614
SpAbs_Dzm,285.7611976509611
SpAbs_Dzp,387.51952494277896
SpAbs_Dzv,349.9644587677624
SpDiam_Dt,423.84443004751785
SpMAD_DzZ,9.573567949597225
SpMAD_Dzi,9.274737507168307
SpMAD_Dzm,9.569951302128887
SpMAD_Dzp,12.781576562303092
SpMAD_Dzv,11.611449619241318
SpMax_DzZ,143.60764132855005
SpMax_Dzi,139.0705395821586
SpMax_Dzm,143.55571562935063
SpMax_Dzp,190.35994601367616
SpMax_Dzv,173.63142089177876
VE1_Dzare,5.4085560022665335
VE2_Dzare,0.18028520007555113
VE3_Dzare,2.786594433194072
VR1_Dzare,191.07965385673955
VR2_Dzare,6.369321795224652
VR3_Dzare,6.351302665678598
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46619047619047627
AETA_dBeta,-0.016666666666666666
AETA_eta_B,0.017809856975445962
AETA_eta_F,1.0863764489085095
AETA_eta_L,0.22229429727571592
AETA_eta_R,1.9569206611592933
BCUTare-1h,4.107725234191701
BCUTare-1l,2.174146020423097
ETA_beta_s,19.5
ETA_dPsi_A,0.16798773006134937
ETA_dPsi_B,0.0
ETA_eta_BR,0.8782957092633789
ETA_eta_FL,7.711088934838239
ETA_eta_RL,14.379917853109717
LogEE_Dzpe,142.4865511016099
LogEE_Dzse,143.80192562387094
PEOE_VSA10,5.817220841045895
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,17.59760440506795
SlogP_VSA1,0.0
SlogP_VSA2,57.554596857837176
SlogP_VSA3,4.794537184071822
SlogP_VSA4,5.817220841045895
SlogP_VSA5,34.56345175091888
SlogP_VSA6,54.727780119305955
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,281.9296713819581
SpAbs_Dzpe,283.57266157781646
SpAbs_Dzse,286.3138581121261
SpDiam_DzZ,223.50375167179044
SpDiam_Dzi,215.70621863365673
SpDiam_Dzm,223.4627010643457
SpDiam_Dzp,297.58860151494264
SpDiam_Dzv,272.4321639059465
SpMAD_Dzpe,9.499193507618221
SpMAD_Dzse,9.586544279159561
SpMax_Dzpe,142.4865511016099
SpMax_Dzse,143.80192562387094
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.65
AETA_eta_BR,0.02927652364211263
AETA_eta_FL,0.2570362978279413
AETA_eta_RL,0.4793305951036572
DetourIndex,4384
EState_VSA1,17.507645516762338
EState_VSA2,42.03004990563437
EState_VSA3,11.080152209313258
EState_VSA4,0.0
EState_VSA5,23.229487439386773
EState_VSA6,35.23174507315853
EState_VSA7,19.913841467842857
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
ETA_beta_ns,19.0
ETA_shape_p,0.16343207354443307
ETA_shape_x,0.0
ETA_shape_y,0.41470888661899896
GhoseFilter,True
LogEE_Dzare,140.95891224104503
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,280.3658667006355
SpDiam_Dzpe,221.64993610186832
SpDiam_Dzse,223.80349919251734
SpMAD_Dzare,9.397655712731936
SpMax_Dzare,140.95891224104503
TopoPSA(NO),73.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.230163201106908
VSA_EState9,62.26983679889309
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6333333333333333
EState_VSA10,18.774026599890284
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03380952380952375
FilterItLogS,-4.574300325312442
SpDiam_Dzare,219.14430963358592
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6195054945054945
ETA_epsilon_2,0.8538095238095235
ETA_epsilon_3,0.44285714285714245
ETA_epsilon_4,0.5517316017316012
ETA_epsilon_5,0.8359447004608291
AETA_beta_ns_d,0.016666666666666666
ETA_dEpsilon_A,0.17664835164835208
ETA_dEpsilon_B,0.06777389277389334
ETA_dEpsilon_C,-0.10887445887445873
ETA_dEpsilon_D,0.017864823348694325
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.25,3.747090412192557,4.702770871780475,0.0,10.072325279815562,22.584052911018404,0.0,12.454207036979236,0.0,0.0,0.5436901865014462,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.33333333333333337"
APolDescriptor,61.41244599999997
BCUTDescriptor,"11.850000000000001,18.998408135192655,-0.2831185547320225,0.2745983766452542,4.76494527674727,10.783063439694759"
BPolDescriptor,32.747553999999994
TPSADescriptor,73.48
ALOGPDescriptor,"2.625300000000002,6.89220009000001,111.25969999999998"
XLogPDescriptor,3.913000000000001
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,407.16451996
ChiPathDescriptor,"21.41348460451408,14.379917853109722,13.22566492755847,11.712939806161211,10.057854075078158,7.409946623700957,4.928141797467688,3.3047959892536416,16.762203058859715,9.850669506104223,7.680496891124928,5.555241208776347,4.196872195920664,2.591137047399112,1.4743229004659164,0.8042294331452529"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.40481150277058675,0.7308491140136102,0.0,0.0,0.036084391824351615,0.14638233466223188,0.22469151201441795"
AtomCountDescriptor,52
BondCountDescriptor,33
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.14276203608635,0.0,0.7828973879965062,0.0,1.0385308722103417,0.0,0.2324314106859071,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,11,3,4,2,0,0"
ZagrebIndexDescriptor,162.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"61.132548340105025,2.037751611336834,20.189106478641847,7.693371609526801,9.933268225997097"
FractionalPSADescriptor,0.18046759085791342
WienerNumbersDescriptor,"2526.0,53.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.770445544143169,10.040419415667362,14.14161582364403,2.1968055151919033,3.357462179674136,3.8743278144800555"
FractionalCSP3Descriptor,0.2608695652173913
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,9,2,0,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.168044077134986,9.868055555555555,4.715526843394965"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2155.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.2608695652173913
AutocorrelationDescriptorMass,"34.90539214949493,35.90751650836641,53.42686259069867,60.75154952809612,61.12220929617597"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6546900339739301,-0.312112189669496,-0.05317701251055614,0.19477123971737811,-0.2747004402440224"
EccentricConnectivityIndexDescriptor,754
AutocorrelationDescriptorPolarizability,"2080.6240520837014,2489.021235853001,3575.668033147255,3721.511537547647,3424.7137660822323"
