DLiP-ID,C001MY
AATSC5s,-0.36605619776077863
AATSC5v,-5.995381817670142
AATSC6Z,-3.9852541921746076
AATSC6c,-0.0009844708954534988
AATSC6d,-0.11396060686718126
AATSC6i,-0.13948523106834856
AATSC6m,-19.049064975405916
AATSC6p,-0.02365654576827428
AATSC6s,-0.5316310821993732
AATSC6v,-9.075973342936564
AATSC7Z,-2.3960856401384083
AATSC7c,-0.005385174582173765
AATSC7d,-0.1390030276816609
AATSC7i,0.18244453089757812
AATSC7m,-10.192116409710215
AATSC7p,0.05154282472660038
AATSC7s,-0.8302939476254979
AATSC7v,-5.17305292799397
AATSC8Z,6.562538998241533
AATSC8c,0.0018637197045626027
AATSC8d,-0.00690623404617391
AATSC8i,-0.48509752965345876
AATSC8m,31.822938743887917
AATSC8p,-0.1235270587784265
AATSC8s,-0.04846155584571514
AATSC8v,-15.86783341829764
ATS0are,216.6076
ATS1are,216.85
ATS2are,357.7199999999999
ATS3are,407.466
ATS4are,392.616
ATS5are,372.6600000000001
ATS6are,437.688
ATS7are,415.24
ATS8are,349.19000000000005
ATSC0dv,153.80924715565237
ATSC0pe,5.12581176470588
ATSC0se,3.7825595588235283
ATSC1dv,55.09803921568627
ATSC1pe,0.06701176470588247
ATSC1se,-0.09587411764705886
ATSC2dv,55.34250359548322
ATSC2pe,1.370462975778547
ATSC2se,1.039561961937716
ATSC3dv,21.760865953740492
ATSC3pe,-0.46256955017301127
ATSC3se,-0.8993263036332177
ATSC4dv,-4.033187615399588
ATSC4pe,1.2443328719723208
ATSC4se,1.4694597231833915
ATSC5dv,-66.10980582017365
ATSC5pe,-1.1672020761245665
ATSC5se,-1.1722743192041514
ATSC6dv,-150.21557235820984
ATSC6pe,-4.195634256055359
ATSC6se,-3.044177833044981
ATSC7dv,-153.05431434253686
ATSC7pe,-5.280810380622833
ATSC7se,-3.237358757785465
ATSC8dv,-14.594101983567565
ATSC8pe,2.394878892733563
ATSC8se,2.384991879757784
AXp-0dv,0.65252205696319
AXp-1dv,0.3520399154098925
AXp-2dv,0.18609082563200843
AXp-3dv,0.09644160993734884
AXp-4dv,0.05027750220624402
AXp-5dv,0.03157503818789978
AXp-6dv,0.01771787804942092
AXp-7dv,0.009796919539895478
BertzCT,456.72426089919077
ECIndex,289
ETA_eta,14.912335406928364
GATS1dv,0.4322364672813062
GATS1pe,0.6398429861324693
GATS1se,0.709006172096742
GATS2dv,0.7643842820404785
GATS2pe,0.786885118913733
GATS2se,0.8085463141357502
GATS3dv,0.9492380040818313
GATS3pe,1.032210238590175
GATS3se,1.118872339145608
GATS4dv,1.233906904486081
GATS4pe,1.1558826856970006
GATS4se,1.1622690454868636
GATS5dv,1.3428506589253302
GATS5pe,1.2264060024744552
GATS5se,1.3338790142827899
GATS6dv,1.7561208704387814
GATS6pe,1.8594690751554288
GATS6se,1.951392337298
GATS7dv,1.6526937955825278
GATS7pe,1.8585513499726873
GATS7se,1.8282722242914025
GATS8dv,0.675000759832425
GATS8pe,0.2942801373531292
GATS8se,0.11857172794664884
LogEE_A,3.816341528475301
LogEE_D,81.73884721009797
MATS1dv,0.35822319031266037
MATS1pe,0.013073395548251784
MATS1se,-0.02534636035628693
MATS2dv,0.21845764396985232
MATS2pe,0.16232878711074428
MATS2se,0.16686125094199616
MATS3dv,0.0740046974877456
MATS3pe,-0.04720412456025076
MATS3se,-0.12436468704088767
MATS4dv,-0.015371523097318245
MATS4pe,0.14230653497242562
MATS4se,0.22773135770610603
MATS5dv,-0.25638197956492004
MATS5pe,-0.135827422416779
MATS5se,-0.18486195324170862
MATS6dv,-0.5108554969250675
MATS6pe,-0.428154516348983
MATS6se,-0.4209686984290081
MATS7dv,-0.5286424971067458
MATS7pe,-0.5473143852107211
MATS7se,-0.45467805948003215
MATS8dv,-0.05288640084692544
MATS8pe,0.2604173917519342
MATS8se,0.3514392081831212
MAXaaCH,1.8192077664399093
MAXaasC,0.9152494855967079
MAXdsCH,1.4607407407407407
MAXdssC,-0.10553476946334084
MAXsCH3,1.6808564053491002
MDEC-11,0.12499999999999997
MDEC-12,2.667255338590451
MDEC-13,1.9855964969451527
MDEC-22,5.894076925636811
MDEC-23,12.430512855205954
MDEC-33,3.725035139435763
MDEO-11,0.25
MDEO-12,1.4142135623730951
MDEO-22,0.25
MINaaCH,1.7802924225245653
MINaasC,0.7215797430083146
MINdsCH,1.4607407407407407
MINdssC,-0.6769733796296296
MINsCH3,1.6808564053491
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8285714285714285
SM1_Dzi,0.739388730172874
SM1_Dzm,1.8467444349370257
SM1_Dzp,-3.876718040963165
SM1_Dzv,-1.3719240555997214
SddssSe,0
SpAD_Dt,205.96105300221376
SpAbs_A,22.999292904975594
SpAbs_D,163.47769442019603
SpMAD_A,1.2104891002618734
SpMAD_D,8.604089180010313
SpMax_A,2.307250371348215
SpMax_D,81.73884721009797
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,52.60000000000001
TpiPC10,7.31184444091037
VAdjMat,5.247927513443585
VE1_DzZ,4.278654088566203
VE1_Dzi,4.269610029083807
VE1_Dzm,4.278745608221044
VE1_Dzp,4.2339710422543355
VE1_Dzv,4.253466619124179
VE2_DzZ,0.22519232045085277
VE2_Dzi,0.22471631732020034
VE2_Dzm,0.2251971372747918
VE2_Dzp,0.2228405811712808
VE2_Dzv,0.22386666416443046
VE3_DzZ,2.095492381023253
VE3_Dzi,2.0933763811588473
VE3_Dzm,2.095513770617776
VE3_Dzp,2.084994219526379
VE3_Dzv,2.0895882117146236
VR1_DzZ,90.8239825554984
VR1_Dzi,91.62107171899167
VR1_Dzm,90.81120547799611
VR1_Dzp,94.21775766853747
VR1_Dzv,92.92878466781107
VR2_DzZ,4.780209608184126
VR2_Dzi,4.822161669420614
VR2_Dzm,4.779537130420848
VR2_Dzp,4.958829350975656
VR2_Dzv,4.890988666726899
VR3_DzZ,5.150777261965314
VR3_Dzi,5.159515171997543
VR3_Dzm,5.1506365725134335
VR3_Dzp,5.187462560270596
VR3_Dzv,5.173687329724468
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.027777777777777776
Xch-7dv,0.0705919800364877
Xpc-4dv,0.8398283827729313
Xpc-5dv,0.8602472415943799
Xpc-6dv,1.0604516286740824
Zagreb1,86.0
Zagreb2,95.0
fragCpx,19.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,19
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,0
AATS0are,6.370811764705882
AATS1are,6.377941176470588
AATS2are,6.387857142857142
AATS3are,6.268707692307692
AATS4are,6.769241379310345
AATS5are,6.537894736842107
AATS6are,6.733661538461538
AATS7are,6.488125
AATS8are,5.724426229508198
AATSC0dv,4.523801386930952
AATSC0pe,0.15075916955017293
AATSC0se,0.11125175173010378
AATSC1dv,1.6205305651672433
AATSC1pe,0.0019709342560553667
AATSC1se,-0.0028198269896193783
AATSC2dv,0.9882589927764861
AATSC2pe,0.024472553138902623
AATSC2se,0.018563606463173503
AATSC3dv,0.3347825531344691
AATSC3pe,-0.007116454618046327
AATSC3se,-0.013835789286664889
AATSC4dv,-0.06953771750688945
AATSC4pe,0.02145401503400553
AATSC4se,0.025335512468679162
AATSC5dv,-1.1598211547398884
AATSC5pe,-0.020477229405694148
AATSC5se,-0.02056621612638862
AATSC6dv,-2.311008805510921
AATSC6pe,-0.06454821932392861
AATSC6se,-0.04683350512376894
AATSC7dv,-2.3914736616021384
AATSC7pe,-0.08251266219723176
AATSC7se,-0.05058373059039789
AATSC8dv,-0.23924757350110762
AATSC8pe,0.03926030971694366
AATSC8se,0.03909822753701285
AETA_eta,0.7848597582593876
ATSC0are,5.405611764705881
ATSC1are,0.015294117647059187
ATSC2are,1.5422394463667821
ATSC3are,-0.6743871972318343
ATSC4are,1.905956401384086
ATSC5are,-1.3820667820069186
ATSC6are,-4.398234256055359
ATSC7are,-5.392939792387539
ATSC8are,1.939261245674738
BCUTZ-1h,35.00041794268381
BCUTZ-1l,5.68729624415735
BCUTc-1h,0.4970538730886311
BCUTc-1l,-0.4921194173017452
BCUTd-1h,3.1759581126804517
BCUTd-1l,0.9772889027446937
BCUTi-1h,13.644948465753995
BCUTi-1l,10.946173795541881
BCUTm-1h,79.904178493049
BCUTm-1l,11.698470877662665
BCUTp-1h,3.0589786829402525
BCUTp-1l,0.7410663270986809
BCUTs-1h,7.009359601492375
BCUTs-1l,1.0438516928005914
BCUTv-1h,26.523891564410636
BCUTv-1l,14.699772370239018
BalabanJ,2.519966201648498
Diameter,10
ETA_beta,21.5
GATS1are,0.6650245822968288
GATS2are,0.799898891254933
GATS3are,1.0546407529229302
GATS4are,1.1557376366367966
GATS5are,1.299544230093185
GATS6are,1.9426871119856841
GATS7are,1.902741391299238
GATS8are,0.2867439055887381
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,102.98052650110687
MATS1are,0.0028293037518744815
MATS2are,0.17321992488975824
MATS3are,-0.06525743901804079
MATS4are,0.20668979491150133
MATS5are,-0.15250645957537748
MATS6are,-0.42559749789099643
MATS7are,-0.530004630264409
MATS8are,0.1999588127584971
MAXssCH2,0.20428190875115537
MINssCH2,0.2042819087511547
NsssssAs,0
RotRatio,0.2631578947368421
SM1_Dzpe,1.1733972344437462
SM1_Dzse,1.14091924436752
SMR_VSA1,19.06280027574374
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,13.213763929025836
SMR_VSA7,39.874743811445114
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,124.07862023719275
SpAD_Dzi,130.4638020030862
SpAD_Dzm,124.10336345063413
SpAD_Dzp,184.51209382868876
SpAD_Dzv,154.6408177225248
SpAbs_Dt,205.96105300221376
SpDiam_A,4.61450074269643
SpDiam_D,115.27203678330851
SpMAD_Dt,10.840055421169145
SpMax_Dt,102.98052650110687
SsssssAs,0
VE1_Dzpe,4.273068158424253
VE1_Dzse,4.27286433786428
VE2_Dzpe,0.22489832412759225
VE2_Dzse,0.22488759672969894
VE3_Dzpe,2.094185993660555
VE3_Dzse,2.0941382936441792
VMcGowan,212.43999999999969
VR1_Dzpe,91.31766543874873
VR1_Dzse,91.33935203288219
VR2_Dzpe,4.806192917828881
VR2_Dzse,4.807334317520115
VR3_Dzpe,5.156198142885535
VR3_Dzse,5.1564355998914095
mZagreb1,7.805555555555555
mZagreb2,4.555555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,28
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15898858131487886
AATSC1are,0.00044982698961938786
AATSC2are,0.02753999011369254
AATSC3are,-0.010375187649720527
AATSC4are,0.03286131726524286
AATSC5are,-0.024246785649244186
AATSC6are,-0.06766514240085167
AATSC7are,-0.0842646842560553
AATSC8are,0.03179116796188095
AETA_beta,1.131578947368421
BCUTdv-1h,6.0304054947546115
BCUTdv-1l,0.2560128221833987
BCUTpe-1h,3.504460801820809
BCUTpe-1l,2.235196348544363
BCUTse-1h,3.717331656183077
BCUTse-1l,2.4313596022165727
ETA_alpha,9.666666666666666
ETA_dBeta,-0.5
ETA_eta_B,0.3352962020535539
ETA_eta_F,15.578308181739398
ETA_eta_L,4.646134617398202
ETA_eta_R,30.490643588667762
ETA_psi_1,0.5882352941176472
LabuteASA,120.07901926722825
LogEE_DzZ,61.931137925507116
LogEE_Dzi,65.27081619786797
LogEE_Dzm,61.90255516861838
LogEE_Dzp,91.64393353945547
LogEE_Dzv,77.10378927353612
PEOE_VSA1,9.473725907600098
PEOE_VSA2,0.0
PEOE_VSA3,9.589074368143644
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,28.06267803487257
PEOE_VSA7,37.61968013483534
PEOE_VSA8,4.472719515832414
PEOE_VSA9,13.213763929025836
SM1_Dzare,1.2304483837330553
SpAD_Dzpe,126.41215015673427
SpAD_Dzse,126.80390675011418
SpAbs_DzZ,122.63501121463636
SpAbs_Dzi,129.80224366556308
SpAbs_Dzm,122.64540731778912
SpAbs_Dzp,187.16458511987418
SpAbs_Dzv,155.5795026026719
SpDiam_Dt,144.269393468401
SpMAD_DzZ,6.530453696694355
SpMAD_Dzi,6.866515894899273
SpMAD_Dzm,6.531755971086007
SpMAD_Dzp,9.711162833088883
SpMAD_Dzv,8.138990406448674
SpMax_DzZ,61.931137925507116
SpMax_Dzi,65.27081619786797
SpMax_Dzm,61.90255516861838
SpMax_Dzp,91.64393353945547
SpMax_Dzv,77.10378927353612
VE1_Dzare,4.273257823264391
VE2_Dzare,0.22490830648759952
VE3_Dzare,2.0942303787777568
VR1_Dzare,91.28326419480567
VR2_Dzare,4.804382326042403
VR3_Dzare,5.155821351327912
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5087719298245613
AETA_dBeta,-0.02631578947368421
AETA_eta_B,0.017647168529134418
AETA_eta_F,0.8199109569336526
AETA_eta_L,0.24453340091569484
AETA_eta_R,1.6047707151930402
BCUTare-1h,3.558121177572687
BCUTare-1l,2.184655488716682
ETA_beta_s,11.0
ETA_dPsi_A,0.12576470588235278
ETA_dPsi_B,0.0
ETA_eta_BR,0.4212962020535539
ETA_eta_FL,4.43278274292134
ETA_eta_RL,9.078917360319542
LogEE_Dzpe,63.26783282754838
LogEE_Dzse,63.46200175633959
PEOE_VSA10,5.573104530069267
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,25.152374504929536
SlogP_VSA3,19.06280027574374
SlogP_VSA4,0.0
SlogP_VSA5,19.410925891078243
SlogP_VSA6,34.31129231974812
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,125.5168361168121
SpAbs_Dzpe,125.36226842065298
SpAbs_Dzse,125.78308426831168
SpDiam_DzZ,86.79858856269566
SpDiam_Dzi,90.67522879389068
SpDiam_Dzm,86.76512094261487
SpDiam_Dzp,123.37068199736227
SpDiam_Dzv,104.73378633892821
SpMAD_Dzpe,6.653271060880751
SpMAD_Dzse,6.673889828953378
SpMax_Dzpe,63.26783282754838
SpMax_Dzse,63.46200175633959
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.5789473684210527
AETA_eta_BR,0.0221734843186081
AETA_eta_FL,0.23330435489059684
AETA_eta_RL,0.4778377558062917
DetourIndex,938
EState_VSA1,11.938610575903699
EState_VSA2,18.786868459095103
EState_VSA3,0.0
EState_VSA4,10.03617100752941
EState_VSA5,6.076020106833881
EState_VSA6,25.980208536304467
EState_VSA7,12.13273413692322
EState_VSA8,15.929943897949348
EState_VSA9,9.473725907600098
ETA_beta_ns,10.5
ETA_shape_p,0.3103448275862069
ETA_shape_x,0.0
ETA_shape_y,0.25862068965517243
GhoseFilter,True
LogEE_Dzare,62.82317849965516
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,124.41590861557731
SpDiam_Dzpe,88.38144528571785
SpDiam_Dzse,88.60085760559053
SpMAD_Dzare,6.6061492693059
SpMax_Dzare,62.82317849965516
TopoPSA(NO),52.60000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.9152494855967079
VSA_EState9,44.85276426677445
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5526315789473685
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.008771929824561372
ETA_dAlpha_B,0.0
FilterItLogS,-3.6713497212273056
SpDiam_Dzare,87.8855885460126
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6156862745098042
ETA_epsilon_2,0.8649122807017542
ETA_epsilon_3,0.4333333333333337
ETA_epsilon_4,0.5555555555555559
ETA_epsilon_5,0.8649122807017542
AETA_beta_ns_d,0.02631578947368421
ETA_dEpsilon_A,0.1823529411764705
ETA_dEpsilon_B,0.06013071895424826
ETA_dEpsilon_C,-0.12222222222222223
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.3157894736842105
MDEDescriptor,"0.12499999999999997,2.667255338590451,1.9855964969451527,0.0,5.894076925636811,12.430512855205954,0.0,3.725035139435763,0.0,0.0,0.25,1.4142135623730951,0.25,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,40.899894999999994
BCUTDescriptor,"11.890000000000002,78.91833737289862,-0.312911721555772,0.30035881458856795,4.9184843750000065,9.839032541021924"
BPolDescriptor,23.436104999999998
TPSADescriptor,52.60000000000001
ALOGPDescriptor,"3.3454000000000006,11.191701160000004,74.80770000000001"
XLogPDescriptor,4.308
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,326.01537117999993
ChiPathDescriptor,"14.25071237662706,9.078917360319545,7.557372566177704,5.690764766496402,4.314009919894816,3.096153151188396,1.8437542910549054,1.0292911825763211,12.397919082300609,6.688758392787957,4.466179815168204,2.7003650782457678,1.608880070599809,1.1367013747643928,0.5492542195320486,0.27431374711707335"
ChiChainDescriptor,"0.0,0.0,0.0,0.08333333333333333,0.1422588984322123,0.0,0.0,0.0,0.027777777777777776,0.0705919800364877"
AtomCountDescriptor,34
BondCountDescriptor,19
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"1.1002865641057304,0.0,0.19245008972987526,0.0,0.5790539972009627,0.0,0.024056261216234408,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,2,4,0,0,0"
ZagrebIndexDescriptor,86.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"37.06620382522197,1.9508528329064194,13.263488094171606,10.743604210242843,0.0"
FractionalPSADescriptor,0.16134208583361073
WienerNumbersDescriptor,"746.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.2967897857366317,3.2820834479602192,4.340486084643101,0.8398283827729311,0.8602472415943806,1.0203578599803576"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,1,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.05263157894737,9.03125,5.877551020408164"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,814.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"65.35596693347918,26.645227323939977,38.84684085616646,39.62627069361482,34.74310346610376"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.5732743604713616,-0.34218316245883107,0.17793150913604822,-0.3657845501507487,0.40134296120213836"
EccentricConnectivityIndexDescriptor,289
AutocorrelationDescriptorPolarizability,"1111.0440877428168,1221.360146564522,1536.206535665863,1515.2554711395874,1324.7438655438837"
