DLiP-ID,P000EP
AATSC4p,-3.756009924006442e-05
AATSC4s,-0.0479076054424567
AATSC4v,-1.3193577122773175
AATSC5Z,-1.2849002849002846
AATSC5c,0.002214813267594641
AATSC5d,0.0016265933220950492
AATSC5i,0.15477974105603093
AATSC5m,-5.956162217483625
AATSC5p,0.00694156659402903
AATSC5s,-0.2773797502498714
AATSC5v,-3.213298936910479
AATSC6Z,0.5846560846560845
AATSC6c,-0.0030005335621415955
AATSC6d,-0.012211420515918786
AATSC6i,-0.26882953708876545
AATSC6m,2.5264024942895493
AATSC6p,-0.025991796915896977
AATSC6s,-0.06447757933965162
AATSC6v,-3.255832622104289
AATSC7Z,1.0459482038429408
AATSC7c,0.0013331554038810223
AATSC7d,-0.03674989087482258
AATSC7i,-0.2615861121121719
AATSC7m,4.804990143583376
AATSC7p,0.0005054638046366602
AATSC7s,0.17489039759385996
AATSC7v,0.9180575306782177
AATSC8Z,0.2589605734767023
AATSC8c,0.0030883101934514362
AATSC8d,-0.13869355458818572
AATSC8i,-0.0435314126204328
AATSC8m,1.2042278658091718
AATSC8p,-0.003039169821951975
AATSC8s,-0.1207488143628583
AATSC8v,-2.478988959753313
ATS0are,346.3083
ATS1are,355.4788
ATS2are,604.8389999999999
ATS3are,775.6539000000001
ATS4are,783.5600000000001
ATS5are,758.0469999999999
ATS6are,790.5678999999999
ATS7are,852.5147999999999
ATS8are,819.5449
ATSC0dv,251.4030501089325
ATSC0pe,10.27527450980392
ATSC0se,7.0941767450980375
ATSC1dv,53.41419966679483
ATSC1pe,-0.3706553633217977
ATSC1se,-0.029500710495963114
ATSC2dv,89.5270195224059
ATSC2pe,1.9188925413302582
ATSC2se,0.9696619254133023
ATSC3dv,-39.6160878294673
ATSC3pe,-2.267659669357935
ATSC3se,-1.7370361457131875
ATSC4dv,-83.39659959844505
ATSC4pe,-2.404862591311031
ATSC4se,-1.9065109788542869
ATSC5dv,-70.75470972702807
ATSC5pe,-1.5504317185697798
ATSC5se,-0.5638340230680492
ATSC6dv,15.291810841983846
ATSC6pe,0.24383944636677407
ATSC6se,-0.05400723298730917
ATSC7dv,40.044769105899434
ATSC7pe,2.3901645136485903
ATSC7se,1.5877186843521736
ATSC8dv,-12.42876671365714
ATSC8pe,0.5787482506728192
ATSC8se,-0.056169811610919426
AXp-0dv,0.5613793680830823
AXp-1dv,0.3222939226546241
AXp-2dv,0.17551839379838416
AXp-3dv,0.09182361066586
AXp-4dv,0.043822962827442746
AXp-5dv,0.023492383849817777
AXp-6dv,0.012093948173852087
AXp-7dv,0.006599971573755793
BertzCT,1493.0810265191394
ECIndex,688
ETA_eta,24.99194728437915
GATS1dv,0.4783851654139537
GATS1pe,0.5898779056096547
GATS1se,0.5888329731947574
GATS2dv,0.6202066993789268
GATS2pe,0.6156916871529715
GATS2se,0.6649806671189992
GATS3dv,1.0288999368281264
GATS3pe,1.0489588873715703
GATS3se,1.095250685010639
GATS4dv,1.0959210345807127
GATS4pe,1.0231653738023962
GATS4se,1.0735689861203153
GATS5dv,0.9830867089476721
GATS5pe,0.8191870481747762
GATS5se,0.8160258220598375
GATS6dv,0.7931676318897491
GATS6pe,0.6725692171765841
GATS6se,0.6752100345831782
GATS7dv,0.8642391070488673
GATS7pe,0.7510089682672558
GATS7se,0.7456909428595798
GATS8dv,0.9781127855364535
GATS8pe,0.9261054674642842
GATS8se,0.9454083528786137
LogEE_A,4.403106989124729
LogEE_D,182.34304266504347
MATS1dv,0.2006608277341591
MATS1pe,-0.034068520345495776
MATS1se,-0.003927415842060647
MATS2dv,0.19957786290524557
MATS2pe,0.10466127122616435
MATS2se,0.07660323710275686
MATS3dv,-0.06928085366298253
MATS3pe,-0.09702789954235425
MATS3se,-0.1076512403867333
MATS4dv,-0.14337253677378875
MATS4pe,-0.10115445218027977
MATS4se,-0.11615167445317384
MATS5dv,-0.12267868879997759
MATS5pe,-0.06577237523083154
MATS5se,-0.03464444342987706
MATS6dv,0.024619997573530672
MATS6pe,0.00960528292196324
MATS6se,-0.003081410469504892
MATS7dv,0.06107926279640031
MATS7pe,0.08919754394104865
MATS7se,0.08582031147309208
MATS8dv,-0.020333211823502867
MATS8pe,0.023165663796630792
MATS8se,-0.003256487788059735
MAXaaCH,1.7055670323493646
MAXaaNH,2.6127521814368992
MAXaaaC,0.5936821565045773
MAXaasC,0.5728391387419169
MAXaasN,1.6335762916086238
MAXsCH3,1.699293805357568
MAXssNH,2.4725667602899746
MDEC-11,0.09999999999999998
MDEC-12,3.2412661917774273
MDEC-13,3.3495284069106934
MDEC-22,9.298233035321527
MDEC-23,26.06180867634625
MDEC-33,13.03280160531606
MDEN-22,0.12499999999999997
MDEN-23,0.47140452079103173
MDEO-11,0.5129927840030091
MDEO-12,0.42857142857142866
MINaaCH,0.7045744620672469
MINaaNH,2.6127521814368992
MINaaaC,0.40366176419680233
MINaasC,-0.8878921613666375
MINaasN,1.6335762916086238
MINsCH3,1.5089451383963817
MINssNH,2.4725667602899746
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.7202380952380953
SM1_Dzi,1.9887913916494389
SM1_Dzm,2.7854995001092187
SM1_Dzp,-9.45599391659469
SM1_Dzv,-3.489692252392336
SddssSe,0
SpAD_Dt,696.8135374429035
SpAbs_A,40.340415116995686
SpAbs_D,364.68608533008694
SpMAD_A,1.2606379724061152
SpMAD_D,11.396440166565217
SpMax_A,2.523690334271344
SpMax_D,182.34304266504347
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,101.57
TpiPC10,9.608711103566735
VAdjMat,6.129283016944966
VE1_DzZ,5.573247159021839
VE1_Dzi,5.559596044212265
VE1_Dzm,5.573724519550047
VE1_Dzp,5.533011381430521
VE1_Dzv,5.549442845143473
VE2_DzZ,0.17416397371943246
VE2_Dzi,0.17373737638163328
VE2_Dzm,0.17417889123593897
VE2_Dzp,0.17290660566970378
VE2_Dzv,0.17342008891073354
VE3_DzZ,2.881128666776595
VE3_Dzi,2.8786762615100905
VE3_Dzm,2.881214315245482
VE3_Dzp,2.873883030728488
VE3_Dzv,2.876848344262348
VR1_DzZ,213.62892881656936
VR1_Dzi,215.59893747725937
VR1_Dzm,213.55519369644162
VR1_Dzp,218.87531543129407
VR1_Dzv,217.53980603391778
VR2_DzZ,6.675904025517792
VR2_Dzi,6.737466796164355
VR2_Dzm,6.673599803013801
VR2_Dzp,6.83985360722794
VR2_Dzv,6.798118938559931
VR3_DzZ,6.527391342255793
VR3_Dzi,6.5365707206152965
VR3_Dzm,6.527046127548719
VR3_Dzp,6.551653041558775
VR3_Dzv,6.545532659836887
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.032274861218395144
Xch-6dv,0.1521294780150907
Xch-7dv,0.2105338519213593
Xpc-4dv,2.3443385578691323
Xpc-5dv,2.9750378348019826
Xpc-6dv,3.703093036922656
Zagreb1,174.0
Zagreb2,207.0
fragCpx,233.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,3
nBondsM,25
nBondsO,35
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,2
AATS0are,6.790358823529411
AATS1are,6.5829407407407405
AATS2are,6.646582417582417
AATS3are,6.686671551724139
AATS4are,6.640338983050848
AATS5are,6.479034188034187
AATS6are,6.274348412698412
AATS7are,6.409885714285713
AATS8are,6.609233064516129
AATSC0dv,4.929471570763382
AATSC0pe,0.201475970780469
AATSC0se,0.13910150480584388
AATSC1dv,0.9891518456813857
AATSC1pe,-0.00686398820966292
AATSC1se,-0.0005463094536289465
AATSC2dv,0.9838134013451197
AATSC2pe,0.02108673122340943
AATSC2se,0.010655625553992333
AATSC3dv,-0.3415179985298905
AATSC3pe,-0.019548790253085646
AATSC3se,-0.014974449532010237
AATSC4dv,-0.7067508440546191
AATSC4pe,-0.020380191451788397
AATSC4se,-0.016156872702154972
AATSC5dv,-0.6047411087780177
AATSC5pe,-0.013251553150169059
AATSC5se,-0.0048190942142568305
AATSC6dv,0.1213635781109829
AATSC6pe,0.0019352337013236038
AATSC6se,-0.0004286288332326124
AATSC7dv,0.30108848951804085
AATSC7pe,0.017971161756756317
AATSC7se,0.011937734468813336
AATSC8dv,-0.10023198962626725
AATSC8pe,0.004667324602200155
AATSC8se,-0.0004529823517009631
AETA_eta,0.7809983526368485
ATSC0are,11.613741176470581
ATSC1are,-0.7466377162629751
ATSC2are,2.057271626297579
ATSC3are,-2.39322110726643
ATSC4are,-2.5220207612456713
ATSC5are,-1.2691003460207624
ATSC6are,-0.012278200692052321
ATSC7are,2.4308553633217924
ATSC8are,0.6737979238754332
BCUTZ-1h,16.013123054115233
BCUTZ-1l,5.675584629391228
BCUTc-1h,0.4743779364685693
BCUTc-1l,-0.48988430006578454
BCUTd-1h,4.038962056243506
BCUTd-1l,0.971124892412755
BCUTi-1h,17.425817909886877
BCUTi-1l,10.320162354455293
BCUTm-1h,32.06654432533405
BCUTm-1l,11.687643017480273
BCUTp-1h,2.954393393875844
BCUTp-1l,0.5452347414422234
BCUTs-1h,8.002967510595067
BCUTs-1l,0.2980195715979458
BCUTv-1h,24.441824740469393
BCUTv-1l,13.303154698372019
BalabanJ,1.5134066259425127
Diameter,13
ETA_beta,45.75
GATS1are,0.6282827257891787
GATS2are,0.6272978374991407
GATS3are,1.0506801728050204
GATS4are,1.0198140075825881
GATS5are,0.7962955213955045
GATS6are,0.669856812941121
GATS7are,0.7494023268993744
GATS8are,0.9262300411460507
HybRatio,0.13636363636363635
Lipinski,True
LogEE_Dt,348.4067687214517
MATS1are,-0.06071754419376099
MATS2are,0.09927691589019765
MATS3are,-0.09059888820936446
MATS4are,-0.09385657090771828
MATS5are,-0.04763302180763045
MATS6are,-0.00042791963620067024
MATS7are,0.08026117454971651
MATS8are,0.023861954666800553
MAXddssS,-3.5514115620230347
MAXssCH2,-0.12002023683120333
MINddssS,-3.5514115620230347
MINssCH2,-0.12002023683120333
NsssssAs,0
RotRatio,0.17142857142857143
SM1_Dzpe,2.248657224310045
SM1_Dzse,2.113124284371629
SMR_VSA1,21.93549003347863
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,7.04767198267719
SMR_VSA5,6.923737199690624
SMR_VSA6,10.474948471198877
SMR_VSA7,76.84650238367306
SMR_VSA8,0.0
SMR_VSA9,22.6259266499618
SpAD_DzZ,247.7996968450547
SpAD_Dzi,266.85272180055136
SpAD_Dzm,247.51605526510053
SpAD_Dzp,384.602385568188
SpAD_Dzv,329.56362279511325
SpAbs_Dt,696.8135374429037
SpDiam_A,4.95025739930895
SpDiam_D,243.6988514521484
SpMAD_Dt,21.775423045090733
SpMax_Dt,348.4067687214517
SsssssAs,0
VE1_Dzpe,5.560258435489638
VE1_Dzse,5.561071122403114
VE2_Dzpe,0.1737580761090512
VE2_Dzse,0.17378347257509733
VE3_Dzpe,2.8787953981911265
VE3_Dzse,2.8789415474281745
VMcGowan,307.6900000000009
VR1_Dzpe,215.527254981653
VR1_Dzse,215.47383856619138
VR2_Dzpe,6.735226718176656
VR2_Dzse,6.7335574551934805
VR3_Dzpe,6.536238184585147
VR3_Dzse,6.535990313215284
mZagreb1,11.534722222222221
mZagreb2,6.861111111111109
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,12
nBondsKS,42
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.22772041522491335
AATSC1are,-0.01382662437524028
AATSC2are,0.022607380508764607
AATSC3are,-0.020631216441951983
AATSC4are,-0.02137305729869213
AATSC5are,-0.01084701150445096
AATSC6are,-9.744603723851048e-05
AATSC7are,0.018277107994900694
AATSC8are,0.005433854224801881
AETA_beta,1.4296875
BCUTdv-1h,7.005164648225045
BCUTdv-1l,0.6397530685182191
BCUTpe-1h,3.990013205071613
BCUTpe-1l,2.223438219956913
BCUTse-1h,4.011408356598658
BCUTse-1l,2.419255691732125
ETA_alpha,14.93809523809524
ETA_dBeta,4.25
ETA_eta_B,0.733541232950218
ETA_eta_F,40.272659429729
ETA_eta_L,6.309780807209727
ETA_eta_R,65.26460671410815
ETA_psi_1,0.5122468974526456
LabuteASA,181.87763850653243
LogEE_DzZ,123.61121417582429
LogEE_Dzi,133.48151702021764
LogEE_Dzm,123.47330948175212
LogEE_Dzp,190.3193773944782
LogEE_Dzv,164.23654698312032
PEOE_VSA1,14.287941122538612
PEOE_VSA2,9.51663204852391
PEOE_VSA3,17.198627079678577
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,43.321939610460284
PEOE_VSA8,47.708239666907296
PEOE_VSA9,5.752853606746789
SM1_Dzare,2.4557580411297555
SpAD_Dzpe,262.60432470601035
SpAD_Dzse,262.9922267559475
SpAbs_DzZ,245.4798492012867
SpAbs_Dzi,265.112529332858
SpAbs_Dzm,245.138856941607
SpAbs_Dzp,390.09474870555096
SpAbs_Dzv,331.962786218633
SpDiam_Dt,487.9464889904614
SpMAD_DzZ,7.74374052640796
SpMAD_Dzi,8.33914755626723
SpMAD_Dzm,7.734876727034392
SpMAD_Dzp,12.018824549005876
SpMAD_Dzv,10.298863212347289
SpMax_DzZ,123.61121417582429
SpMax_Dzi,133.48151702021764
SpMax_Dzm,123.47330948175212
SpMax_Dzp,190.3193773944782
SpMax_Dzv,164.23654698312032
VE1_Dzare,5.559784031835381
VE2_Dzare,0.17374325099485566
VE3_Dzare,2.87871007411868
VR1_Dzare,215.52927305523133
VR2_Dzare,6.735289782975979
VR3_Dzare,6.53624754796766
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46681547619047625
AETA_dBeta,0.1328125
AETA_eta_B,0.022923163529694313
AETA_eta_F,1.2585206071790314
AETA_eta_L,0.19718065022530396
AETA_eta_R,2.03951895981588
BCUTare-1h,4.108998966108533
BCUTare-1l,2.173925759890157
ETA_beta_s,20.75
ETA_dPsi_A,0.20175310254735435
ETA_dPsi_B,0.0
ETA_eta_BR,1.0775412329502179
ETA_eta_FL,8.870891522213151
ETA_eta_RL,15.180672329422878
LogEE_Dzpe,131.37243289126485
LogEE_Dzse,131.56214851186039
PEOE_VSA10,17.08343339194606
PEOE_VSA11,11.5667326743298
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.559266895052007
SlogP_VSA1,15.018224713304145
SlogP_VSA2,23.72172875981429
SlogP_VSA3,17.070963136084774
SlogP_VSA4,11.63444168209179
SlogP_VSA5,6.923737199690624
SlogP_VSA6,59.652793806529246
SlogP_VSA7,0.0
SlogP_VSA8,22.02982791547505
SlogP_VSA9,0.0
SpAD_Dzare,260.4953107499874
SpAbs_Dzpe,260.5701386318526
SpAbs_Dzse,261.06976726028233
SpDiam_DzZ,168.39591931790696
SpDiam_Dzi,179.93453851737127
SpDiam_Dzm,168.24828862155053
SpDiam_Dzp,269.7728891169163
SpDiam_Dzv,225.0599302837915
SpMAD_Dzpe,8.206385147062823
SpMAD_Dzse,8.21850708612336
SpMax_Dzpe,131.37243289126485
SpMax_Dzse,131.56214851186039
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6484375
AETA_eta_BR,0.03367316352969431
AETA_eta_FL,0.277215360069161
AETA_eta_RL,0.47439601029446493
DetourIndex,5413
EState_VSA1,21.657732835499374
EState_VSA2,28.498530443050164
EState_VSA3,28.096194983936662
EState_VSA4,12.13273413692322
EState_VSA5,25.25331490822692
EState_VSA6,29.94434933900484
EState_VSA7,0.0
EState_VSA8,9.706073385399296
EState_VSA9,4.736862953800049
ETA_beta_ns,25.0
ETA_shape_p,0.17213898629263624
ETA_shape_x,0.055785782594835825
ETA_shape_y,0.36149187121453613
GhoseFilter,True
LogEE_Dzare,130.324397813779
SlogP_VSA10,14.468216370033202
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,258.2882282262142
SpDiam_Dzpe,176.00437961950828
SpDiam_Dzse,176.4161743444004
SpMAD_Dzare,8.140478460937107
SpMax_Dzare,130.324397813779
TopoPSA(NO),93.19
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,53.25508308578047
VSA_EState9,38.87966180957591
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.78125
EState_VSA10,21.993164263750398
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03318452380952375
FilterItLogS,-6.985610886119285
SpDiam_Dzare,174.41459588403555
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.6835667600373477
ETA_epsilon_2,0.9113095238095235
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.5835058661145606
ETA_epsilon_5,0.8753501400560221
AETA_beta_ns_d,0.078125
ETA_dEpsilon_A,0.24134453781512627
ETA_dEpsilon_B,0.10006089392278716
ETA_dEpsilon_C,-0.1412836438923391
ETA_dEpsilon_D,0.035959383753501384
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6875
MDEDescriptor,"0.09999999999999998,3.2412661917774273,3.3495284069106934,0.0,9.298233035321527,26.06180867634625,0.0,13.03280160531606,0.0,0.0,0.5129927840030091,0.42857142857142866,0.0,0.0,0.0,0.0,0.12499999999999997,0.47140452079103173,0.0"
APolDescriptor,61.911066999999974
BCUTDescriptor,"11.850000000000007,31.97207267647468,-0.30643390965743383,0.24686690266803535,3.9924477323066787,11.94637462618465"
BPolDescriptor,35.826933
TPSADescriptor,101.57
ALOGPDescriptor,"4.823399999999999,23.265187559999987,110.3761"
XLogPDescriptor,4.531999999999999
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,459.10643368
ChiPathDescriptor,"23.043241116511002,15.180672329422883,14.742426521351677,11.918998434456388,9.972685004432591,8.053269735327557,5.731510423805228,4.37999028779381,17.35138496862915,10.040314599184489,7.617787093086435,5.263303930635425,3.558601394003896,2.4320939789125915,1.3781338589830203,0.8797766199797585"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.4289689632446286,0.8779132117443346,0.0,0.0,0.03227486121839514,0.1521294780150907,0.21053385192135932"
AtomCountDescriptor,51
BondCountDescriptor,35
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"3.2597055771081473,0.25,0.49949938447917486,0.0,1.0710607520060162,0.03606186020065962,0.1313588030417856,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,13,3,2,0,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"65.08184563356164,2.0338076760488013,28.336561140915155,10.571156243261703,9.354325910373474"
FractionalPSADescriptor,0.22123410292001028
WienerNumbersDescriptor,"2810.0,54.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.148826343046955,9.791079832600708,13.644491690774652,1.9301997438310392,2.5680146924319933,3.0133139072499158"
FractionalCSP3Descriptor,0.13636363636363635
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,9,0,0,0,0,7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,27
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.103673469387754,10.318047337278106,5.6444636678200695"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1924.1
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.13636363636363635
AutocorrelationDescriptorMass,"45.30965836252853,47.05297713241028,63.75566398731885,66.33733935770094,63.901529073758375"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6734218730346513,-0.305363194863698,-0.05972527250778983,0.10381538241922167,-0.1527244720892328"
EccentricConnectivityIndexDescriptor,688
AutocorrelationDescriptorPolarizability,"2398.066345637636,2863.760131703613,4203.102566375201,4303.491110080292,4148.870142846108"
