DLiP-ID,T004VZ
ZMIC3,25.457243069438263
ZMIC4,23.252948500355355
ZMIC5,22.152220258061675
nAcid,0
nAtom,44
nBase,0
nRing,3
piPC1,3.6375861597263857
piPC2,4.182050142641207
piPC3,4.637153231841142
piPC4,5.129158796280363
piPC5,5.6341197360011845
piPC6,5.466740705662014
piPC7,5.6507332535663855
piPC8,5.989587787095122
piPC9,6.23232521922735
AATS0Z,23.045454545454547
AATS0d,3.25
AATS0i,160.31693796126663
AATS0m,91.02526784090908
AATS0p,1.5714102998211588
AATS0s,4.401515151515151
AATS0v,232.35575574472807
AATS1Z,25.02173913043478
AATS1d,3.8043478260869565
AATS1i,147.23207094627278
AATS1m,95.10576563043483
AATS1p,1.8723506420869571
AATS1s,3.403985507246377
AATS1v,274.83269184926866
AATS2Z,21.972602739726028
AATS2d,3.547945205479452
AATS2i,149.52255448107317
AATS2m,81.88306289041091
AATS2p,1.6923614843129995
AATS2s,3.4014459665144616
AATS2v,239.95134409063064
AATS3Z,16.65979381443299
AATS3d,2.88659793814433
AATS3i,157.6037856444556
AATS3m,59.340378804123716
AATS3p,1.3841540693040202
AATS3s,3.024054982817868
AATS3v,188.78991671196107
AATS4Z,14.173469387755102
AATS4d,2.5510204081632653
AATS4i,161.97925098577372
AATS4m,49.68435177551019
AATS4p,1.2104694090186632
AATS4s,2.8361678004535147
AATS4v,160.221023737309
AATS5Z,14.942528735632184
AATS5d,2.6206896551724137
AATS5i,163.69653547277096
AATS5m,53.61700434482757
AATS5p,1.216338388739954
AATS5s,3.0213920817369098
AATS5v,165.2959397044029
AATS6Z,16.698630136986303
AATS6d,2.8493150684931505
AATS6i,158.91307917231424
AATS6m,59.91044724657533
AATS6p,1.3896968687580677
AATS6s,3.2347792998477938
AATS6v,191.32161814067462
AATS7Z,15.63888888888889
AATS7d,2.763888888888889
AATS7i,155.9751299689866
AATS7m,55.68122409722223
AATS7p,1.427572570074153
AATS7s,2.8244598765432105
AATS7v,189.8433055008165
AATS8Z,14.11111111111111
AATS8d,2.625
AATS8i,157.71087449663102
AATS8m,49.792137222222216
AATS8p,1.2983916846331107
AATS8s,2.6415895061728403
AATS8v,169.96588868119
AMID_C,1.6563616114913202
AMID_N,0.24412211334696537
AMID_O,0.14140064578289574
AMID_X,0.0
AMID_h,0.3855227591298611
ATS0dv,326.0
ATS0pe,273.40199999999993
ATS0se,335.76947599999994
ATS1dv,332.0
ATS1pe,299.38550000000004
ATS1se,357.03410799999983
ATS2dv,426.0
ATS2pe,466.0883000000001
ATS2se,560.8313719999998
ATS3dv,392.0
ATS3pe,603.0590000000002
ATS3se,740.9303359999999
ATS4dv,340.0
ATS4pe,591.9480000000001
ATS4se,737.6759039999997
ATS5dv,330.0
ATS5pe,528.5071
ATS5se,659.4705920000001
ATS6dv,302.0
ATS6pe,455.0806
ATS6se,560.894828
ATS7dv,268.0
ATS7pe,434.4187000000001
ATS7se,537.6719800000001
ATS8dv,232.0
ATS8pe,425.37049999999994
ATS8se,531.6174
ATSC0Z,310.0
ATSC0c,1.0344898530892246
ATSC0d,21.88636363636364
ATSC0i,68.13187690610621
ATSC0m,1478.9854467954547
ATSC0p,10.090835933347154
ATSC0s,58.916666666666664
ATSC0v,2211.755695696129
ATSC1Z,-1.0
ATSC1c,-0.732925048216054
ATSC1d,2.9824380165289246
ATSC1i,2.586445780938547
ATSC1m,0.33686228202492075
ATSC1p,0.9161726063083595
ATSC1s,-7.916666666666666
ATSC1v,159.33725946718744
ATSC2Z,-36.0
ATSC2c,0.48085496405420314
ATSC2d,-9.584194214876037
ATSC2i,-13.846252966814758
ATSC2m,-184.68578195609476
ATSC2p,-3.0144401348302816
ATSC2s,9.57638888888889
ATSC2v,-648.5489407351507
ATSC3Z,-124.0
ATSC3c,-0.3247212933276524
ATSC3d,-5.476756198347108
ATSC3i,-27.092003198149182
ATSC3m,-591.7887088445246
ATSC3p,-3.7849008672780076
ATSC3s,-14.520833333333332
ATSC3v,-870.1714506534836
ATSC4Z,-11.0
ATSC4c,-0.041412047385299376
ATSC4d,0.45764462809917417
ATSC4i,-25.036850332491557
ATSC4m,-57.333510794421564
ATSC4p,-2.695489405974788
ATSC4s,2.3194444444444446
ATSC4v,-356.4427468517122
ATSC5Z,88.0
ATSC5c,0.17108797394529446
ATSC5d,2.929235537190084
ATSC5i,17.607545546966225
ATSC5m,426.90039797262386
ATSC5p,3.032223113945524
ATSC5s,-1.5347222222222214
ATSC5v,766.1003355086341
ATSC6Z,-53.0
ATSC6c,-0.12591014368786857
ATSC6d,-0.8569214876033062
ATSC6i,16.39401114340779
ATSC6m,-242.1161832288223
ATSC6p,1.842055814145623
ATSC6s,-16.006944444444443
ATSC6v,112.40809180494776
ATSC7Z,-42.0
ATSC7c,0.08450204849955027
ATSC7d,-0.9958677685950416
ATSC7i,13.781024978514466
ATSC7m,-202.09762257438013
ATSC7p,-0.13994717810244173
ATSC7s,-2.5555555555555554
ATSC7v,-207.21509112867224
ATSC8Z,16.0
ATSC8c,-0.000590628711120571
ATSC8d,-1.0413223140495864
ATSC8i,-14.434517484032495
ATSC8m,71.09962824380159
ATSC8p,-1.4640844610630783
ATSC8s,1.1944444444444446
ATSC8v,-153.07555751355966
AXp-0d,0.6993966758123626
AXp-1d,0.45135826614078006
AXp-2d,0.30487461011118416
AXp-3d,0.2019772587531792
AXp-4d,0.13269784968906903
AXp-5d,0.08890367632733868
AXp-6d,0.05885883263351724
AXp-7d,0.03797673941206967
GATS1Z,0.8232117812061711
GATS1c,1.6855902666535265
GATS1d,0.8969253690911553
GATS1i,1.0979929106273114
GATS1m,0.8227162114492189
GATS1p,0.8862514125388248
GATS1s,0.778104052641289
GATS1v,0.8409565420526742
GATS2Z,0.9158638974812195
GATS2c,0.6173573144634406
GATS2d,1.4398782343987824
GATS2i,1.214333092856806
GATS2m,0.9245707986390312
GATS2p,1.1546041895418073
GATS2s,0.5253046831101897
GATS2v,1.1085074133792447
GATS3Z,1.133272364482873
GATS3c,1.1389667948249664
GATS3d,1.0836197021764031
GATS3i,1.20856646133643
GATS3m,1.1329873185164872
GATS3p,1.1227277053177724
GATS3s,1.0086566830468024
GATS3v,1.1227896867133023
GATS4Z,1.0190915075707703
GATS4c,1.0944771813235497
GATS4d,0.892131307351601
GATS4i,1.1444127460429652
GATS4m,1.0206059442192912
GATS4p,1.0760311437774253
GATS4s,0.8394865725639618
GATS4v,1.0510726160680777
GATS5Z,0.8952354467927326
GATS5c,0.8788400001902485
GATS5d,0.993638175720032
GATS5i,0.8329930189006567
GATS5m,0.8904150655355387
GATS5p,0.8068402388957172
GATS5s,1.2583524362288445
GATS5v,0.8029876985486385
GATS6Z,1.0906760936809545
GATS6c,1.0217366456355237
GATS6d,1.063087668387886
GATS6i,0.850537176154894
GATS6m,1.0834215488912806
GATS6p,0.8549306273984149
GATS6s,1.4689923982613524
GATS6v,0.9188924203642256
GATS7Z,1.0094982078853045
GATS7c,0.7157392690380199
GATS7d,0.9004845967462789
GATS7i,0.8571068198672083
GATS7m,1.014222666503965
GATS7p,1.0108714249311757
GATS7s,0.7005605322437006
GATS7v,1.0575244045444625
GATS8Z,0.9266577060931899
GATS8c,0.6954602725251167
GATS8d,0.9823468328141225
GATS8i,1.059364986756789
GATS8m,0.9330941754821999
GATS8p,1.0998126040949048
GATS8s,0.6771897427838022
GATS8v,1.0687692215577576
MATS1Z,-0.003085553997194951
MATS1c,-0.6776854694885166
MATS1d,0.13034448507833304
MATS1i,0.036311807760108644
MATS1m,0.00021786292525600965
MATS1p,0.0868450364784646
MATS1s,-0.1285283807883894
MATS1v,0.0689088550016651
MATS2Z,-0.06999558108705257
MATS2c,0.28016745493195916
MATS2d,-0.2639440105833654
MATS2i,-0.12249312801444334
MATS2m,-0.07526609396905547
MATS2p,-0.1800567200769973
MATS2s,0.09797007097970072
MATS2v,-0.1767402302228635
MATS3Z,-0.18144329896907216
MATS3c,-0.1423854050644596
MATS3d,-0.11350911562878031
MATS3i,-0.18037307421925297
MATS3m,-0.181502961807454
MATS3p,-0.1701407356550958
MATS3s,-0.11179807229618396
MATS3v,-0.17846317631565758
MATS4Z,-0.015931533903884132
MATS4c,-0.017973268734006204
MATS4d,0.00938817894759151
MATS4i,-0.16498936112755197
MATS4m,-0.01740488814871111
MATS4p,-0.1199325547743169
MATS4s,0.01767552848579319
MATS4v,-0.07235677941558398
MATS5Z,0.14356692621431222
MATS5c,0.08364243586569108
MATS5d,0.06768837803320563
MATS5i,0.13070189709077024
MATS5m,0.14598091551013936
MATS5p,0.1519733485632503
MATS5s,-0.013174223826323512
MATS5v,0.17517895127372954
MATS6Z,-0.10304904993371632
MATS6c,-0.07336084088584147
MATS6d,-0.023599197712627494
MATS6i,0.14503228494182452
MATS6m,-0.09867104660315307
MATS6p,0.11002856691745104
MATS6s,-0.16375708020899937
MATS6v,0.03063304983892092
MATS7Z,-0.08279569892473118
MATS7c,0.04991846038461937
MATS7d,-0.027806622822199152
MATS7i,0.12360935687235071
MATS7m,-0.08350596211202892
MATS7p,-0.008475340999690542
MATS7s,-0.026507412646026504
MATS7v,-0.05725381190384004
MATS8Z,0.03154121863799283
MATS8c,-0.0003489060495172248
MATS8d,-0.02907580477673934
MATS8i,-0.12947087939726612
MATS8m,0.029378093550413195
MATS8p,-0.08866641848808554
MATS8s,0.012389334171512395
MATS8v,-0.04229498502845337
MAXsOH,9.27750884700119
MINsOH,9.27750884700119
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.54774343595807
SpAD_D,316.22331354737554
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6543140100925023
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,531
TMWC10,124.76193591970147
TSRW10,59.038729771350496
VE1_Dt,4.9190460205427184
VE2_Dt,0.19676184082170875
VE3_Dt,2.509405345313998
VR1_Dt,144.26133737700368
VR2_Dt,5.770453495080147
VR3_Dt,5.887917229508426
Xc-3dv,0.4934177657557337
Xc-4dv,0.0
Xc-5dv,0.0
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2687287392826324
Xch-7d,0.33227881227867345
Xp-0dv,13.568122166615508
Xp-1dv,7.938255736783255
Xp-2dv,5.542500389010296
Xp-3dv,3.607403398153269
Xp-4dv,2.3042604201383425
Xp-5dv,1.5498859262734355
Xp-6dv,0.708166787720639
Xp-7dv,0.38975216497705606
Xpc-4d,2.4206595571667773
Xpc-5d,3.370659046570732
Xpc-6d,4.51894866215765
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,46
nFRing,0
nHBAcc,3
nHBDon,4
nHRing,0
nSpiro,0
naRing,3
piPC10,6.609096515816724
AATS0dv,7.409090909090909
AATS0pe,6.213681818181817
AATS0se,7.6311244545454535
AATS1dv,7.217391304347826
AATS1pe,6.50838043478261
AATS1se,7.761611043478257
AATS2dv,5.835616438356165
AATS2pe,6.384771232876714
AATS2se,7.6826215342465725
AATS3dv,4.041237113402062
AATS3pe,6.217103092783507
AATS3se,7.638457072164948
AATS4dv,3.4693877551020407
AATS4pe,6.040285714285715
AATS4se,7.52730514285714
AATS5dv,3.793103448275862
AATS5pe,6.074794252873564
AATS5se,7.580121747126438
AATS6dv,4.136986301369863
AATS6pe,6.233980821917808
AATS6se,7.683490794520547
AATS7dv,3.7222222222222223
AATS7pe,6.033593055555557
AATS7se,7.46766638888889
AATS8dv,3.2222222222222223
AATS8pe,5.90792361111111
AATS8se,7.3835749999999996
AATSC0Z,7.045454545454546
AATSC0c,0.023511133024755104
AATSC0d,0.4974173553719009
AATSC0i,1.5484517478660502
AATSC0m,33.61330560898761
AATSC0p,0.2293371803033444
AATSC0s,1.3390151515151514
AATSC0v,50.26717490218475
AATSC1Z,-0.021739130434782608
AATSC1c,-0.01593315322208813
AATSC1d,0.06483560905497662
AATSC1i,0.05622708219431624
AATSC1m,0.007323093087498277
AATSC1p,0.019916795789312162
AATSC1s,-0.1721014492753623
AATSC1v,3.4638534666779877
AATSC2Z,-0.4931506849315068
AATSC2c,0.006587054302112372
AATSC2d,-0.13129033171063065
AATSC2i,-0.18967469817554464
AATSC2m,-2.5299422185766405
AATSC2p,-0.041293700477127146
AATSC2s,0.1311834094368341
AATSC2v,-8.884232064865078
AATSC3Z,-1.2783505154639174
AATSC3c,-0.003347642199254149
AATSC3d,-0.05646140410667121
AATSC3i,-0.2792990020427751
AATSC3m,-6.100914524170357
AATSC3p,-0.039019596569876365
AATSC3s,-0.14969931271477663
AATSC3v,-8.970839697458594
AATSC4Z,-0.11224489795918367
AATSC4c,-0.0004225719120948916
AATSC4d,0.004669843143869124
AATSC4i,-0.2554780646172608
AATSC4m,-0.585035824432873
AATSC4p,-0.027504993938518244
AATSC4s,0.023667800453514742
AATSC4v,-3.637170886241961
AATSC5Z,1.0114942528735633
AATSC5c,0.00196652843615281
AATSC5d,0.033669373990690615
AATSC5i,0.2023855809996118
AATSC5m,4.906901126122113
AATSC5p,0.034853139240753145
AATSC5s,-0.017640485312899096
AATSC5v,8.805750982857862
AATSC6Z,-0.726027397260274
