DLiP-ID,C004RA
AATSC6p,-0.08005405973046618
AATSC6s,0.08390070111263526
AATSC6v,3.451975972956963
AATSC7Z,-8.726543209876546
AATSC7c,-0.0009483536643817148
AATSC7d,-0.29320987654320996
AATSC7i,-0.22662274791637643
AATSC7m,-38.376091928395056
AATSC7p,-0.15590309877800623
AATSC7s,-0.007455037341868631
AATSC7v,-18.357244300649437
AATSC8Z,-13.436728395061728
AATSC8c,-0.0024046550753371114
AATSC8d,-0.23765432098765438
AATSC8i,-0.2157457234634874
AATSC8m,-60.20132073765433
AATSC8p,-0.2644411071371913
AATSC8s,-0.04079980185947264
AATSC8v,-33.41935267549254
ATS0are,201.9642
ATS1are,211.4036
ATS2are,363.7424
ATS3are,417.1468
ATS4are,413.858
ATS5are,433.6961000000001
ATS6are,275.636
ATS7are,243.076
ATS8are,283.46399999999994
ATSC0dv,74.13580246913578
ATSC0pe,1.9668555555555542
ATSC0se,1.0039342222222216
ATSC1dv,31.744513031550063
ATSC1pe,0.3050959876543215
ATSC1se,0.12554550617283963
ATSC2dv,-16.99931412894377
ATSC2pe,0.2062820987654329
ATSC2se,0.38198906172839486
ATSC3dv,-48.028463648834034
ATSC3pe,-0.2923848765432096
ATSC3se,0.02828238271604934
ATSC4dv,-13.550754458161867
ATSC4pe,-0.5633919753086408
ATSC4se,-0.32554390123456733
ATSC5dv,54.00685871056242
ATSC5pe,0.26383209876543157
ATSC5se,-0.07201016049382658
ATSC6dv,12.9718792866941
ATSC6pe,0.6096450617283938
ATSC6se,-0.02240530864197518
ATSC7dv,-55.43484224965706
ATSC7pe,-0.9650617283950604
ATSC7se,-0.6226171358024682
ATSC8dv,-56.995884773662546
ATSC8pe,-2.1665185185185165
ATSC8se,-1.0862638518518506
AXp-0dv,0.851364612582029
AXp-1dv,0.5660027684731119
AXp-2dv,0.3577791837006287
AXp-3dv,0.2837625600882799
AXp-4dv,0.23328106012233876
AXp-5dv,0.2059430721003871
AXp-6dv,0.10561843210936113
AXp-7dv,0.07858996135725642
BertzCT,200.8589190857419
ECIndex,212
ETA_eta,20.28740335034708
GATS1dv,0.8797668609492094
GATS1pe,0.9899557669602352
GATS1se,0.9246761186655879
GATS2dv,1.6498348150734607
GATS2pe,1.4212098637510124
GATS2se,1.2623964357601463
GATS3dv,1.7842323178173447
GATS3pe,1.3233556006268572
GATS3se,1.2409285278479076
GATS4dv,0.9165672750185658
GATS4pe,0.8083694511551718
GATS4se,0.9222668001626844
GATS5dv,0.23670899250624486
GATS5pe,0.7248752944632435
GATS5se,1.054211808974204
GATS6dv,1.0029641965029146
GATS6pe,0.6542829219792451
GATS6se,0.965466440475073
GATS7dv,2.714612822647794
GATS7pe,2.053976454238859
GATS7se,2.279386636441874
GATS8dv,1.8556411323896758
GATS8pe,2.254020800262122
GATS8se,2.2976806221700223
LogEE_A,3.6077220972148236
LogEE_D,64.89509080418081
MATS1dv,0.44042821458308556
MATS1pe,0.15955061620393238
MATS1se,0.12862647549665576
MATS2dv,-0.13314173672477247
MATS2pe,0.060897559137294735
MATS2se,0.22093090906639817
MATS3dv,-0.31948490413240127
MATS3pe,-0.07330980748617827
MATS3se,0.013892818970790557
MATS4dv,-0.08892139433355091
MATS4pe,-0.139350641082113
MATS4se,-0.15775207698184485
MATS5dv,0.32781848459616997
MATS5pe,0.06036256404752078
MATS5se,-0.032277585029917615
MATS6dv,0.1259816819317236
MATS6pe,0.22317065592570173
MATS6se,-0.016068604760294085
MATS7dv,-0.6729725228975855
MATS7pe,-0.44159600490348355
MATS7se,-0.5581594987188178
MATS8dv,-0.5766028309741882
MATS8pe,-0.8261353429331644
MATS8se,-0.8115052469130333
MAXdssC,0.9208390022675741
MAXsCH3,2.1148196963970776
MAXsssN,2.1645285336356763
MDEC-11,0.873580464736299
MDEC-12,4.298279727294168
MDEC-13,1.885618083164127
MDEC-22,1.3013952736609982
MDEC-23,2.5298221281347035
MDEC-33,0.33333333333333337
MDEN-33,0.19999999999999996
MINdssC,0.9208390022675739
MINsCH3,2.1148196963970776
MINsssN,2.1645285336356763
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.7857142857142856
SM1_Dzi,0.10289718983612661
SM1_Dzm,2.7864351666961285
SM1_Dzp,0.6601880877742947
SM1_Dzv,-0.00833375580098572
SddssSe,0
SpAD_Dt,129.7901816083616
SpAbs_A,18.87784094917179
SpAbs_D,129.7901816083616
SpMAD_A,1.179865059323237
SpMAD_D,8.1118863505226
SpMax_A,2.2105086495394857
SpMax_D,64.89509080418081
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,121.26
TpiPC10,5.123963979403259
VAdjMat,4.906890595608519
VE1_DzZ,3.883550234462604
VE1_Dzi,3.943484988570881
VE1_Dzm,3.8835153066938575
VE1_Dzp,3.9020746989302486
VE1_Dzv,3.9211053690869466
VE2_DzZ,0.24272188965391275
VE2_Dzi,0.24646781178568006
VE2_Dzm,0.2427197066683661
VE2_Dzp,0.24387966868314054
VE2_Dzv,0.24506908556793416
VE3_DzZ,1.826753373397591
VE3_Dzi,1.8420684764685287
VE3_Dzm,1.8267443795842744
VE3_Dzp,1.8315120150179645
VE3_Dzv,1.8363772252086157
VR1_DzZ,68.98670115667272
VR1_Dzi,65.40537147997885
VR1_Dzm,68.98864872364312
VR1_Dzp,67.81084532325112
VR1_Dzv,66.70504857169232
VR2_DzZ,4.311668822292045
VR2_Dzi,4.087835717498678
VR2_Dzm,4.311790545227695
VR2_Dzp,4.238177832703195
VR2_Dzv,4.16906553573077
VR3_DzZ,4.703917378407044
VR3_Dzi,4.6506080170575705
VR3_Dzm,4.703945609057985
VR3_Dzp,4.6867257719196935
VR3_Dzv,4.670284270032934
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0
Xch-7dv,0.0
Xpc-4dv,2.765203287313387
Xpc-5dv,4.175832329426893
Xpc-6dv,4.897529891885927
Zagreb1,66.0
Zagreb2,72.0
fragCpx,15.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,0
nBondsD,2
nBondsM,2
nBondsO,15
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,5.610116666666666
AATS1are,6.040102857142857
AATS2are,5.866812903225806
AATS3are,5.714339726027397
AATS4are,5.592675675675676
AATS5are,5.421201250000001
AATS6are,5.512720000000001
AATS7are,6.0769
AATS8are,5.905499999999999
AATSC0dv,2.0593278463648828
AATSC0pe,0.05463487654320984
AATSC0se,0.027887061728395043
AATSC1dv,0.9069860866157161
AATSC1pe,0.0087170282186949
AATSC1se,0.0035870144620811324
AATSC2dv,-0.27418248595070593
AATSC2pe,0.003327130625248918
AATSC2se,0.006161113898845078
AATSC3dv,-0.6579241595730689
AATSC3pe,-0.00400527228141383
AATSC3se,0.00038742990021985396
AATSC4dv,-0.1831183034886739
AATSC4pe,-0.00761340507173839
AATSC4se,-0.004399241908575234
AATSC5dv,0.6750857338820302
AATSC5pe,0.0032979012345678944
AATSC5se,-0.0009001270061728322
AATSC6dv,0.25943758573388204
AATSC6pe,0.012192901234567876
AATSC6se,-0.0004481061728395036
AATSC7dv,-1.3858710562414265
AATSC7pe,-0.024126543209876512
AATSC7se,-0.015565428395061707
AATSC8dv,-1.1874142661179696
AATSC8pe,-0.04513580246913576
AATSC8se,-0.022630496913580222
AETA_eta,1.2679627093966925
ATSC0are,1.741699999999999
ATSC1are,0.2895305555555524
ATSC2are,-0.15629444444444804
ATSC3are,-0.7066305555555572
ATSC4are,-0.3203611111111111
ATSC5are,0.6746555555555572
ATSC6are,0.6464722222222222
ATSC7are,-0.7442222222222251
ATSC8are,-1.705666666666668
BCUTZ-1h,16.101189265046287
BCUTZ-1l,5.8800962883293115
BCUTc-1h,0.32885176052482107
BCUTc-1l,-0.42063988308884087
BCUTd-1h,3.1276545510837663
BCUTd-1l,0.9772270312839566
BCUTi-1h,14.544475906220288
BCUTi-1l,10.244480657607632
BCUTm-1h,32.16060352237414
BCUTm-1l,11.896044836051177
BCUTp-1h,3.0118611154176134
BCUTp-1l,1.049724591565703
BCUTs-1h,2.0835854254354187
BCUTs-1l,0.5389209559401066
BCUTv-1h,24.532215302306497
BCUTv-1l,15.591630798941548
BalabanJ,3.934472326013647
Diameter,9
ETA_beta,11.0
GATS1are,1.0804960670609174
GATS2are,1.7420688352314295
GATS3are,1.561570690264039
GATS4are,0.611250424794663
GATS5are,0.46864772923006226
GATS6are,0.5476373657920421
GATS7are,2.2381150599988517
GATS8are,2.3473833036688285
HybRatio,0.8
Lipinski,True
LogEE_Dt,64.89509080418081
MATS1are,0.17098401397649082
MATS2are,-0.052105191998178764
MATS3are,-0.2000777071055604
MATS4are,-0.0894823169038017
MATS5are,0.17430958259172125
MATS6are,0.26724464603548276
MATS7are,-0.38456680254923525
MATS8are,-0.7344835505540575
MAXssCH2,0.9592510707986899
MINssCH2,0.9592510707986898
NsssssAs,0
RotRatio,0.26666666666666666
SM1_Dzpe,0.3688800489596089
SM1_Dzse,0.5659504028626552
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,27.694948798762496
SMR_VSA6,26.1790256236503
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,84.33002677952308
SpAD_Dzi,118.88303598575177
SpAD_Dzm,84.3362056260676
SpAD_Dzp,132.5861806174408
SpAD_Dzv,135.30462441908688
SpAbs_Dt,129.7901816083616
SpDiam_A,4.421017299078971
SpDiam_D,97.76870897277817
SpMAD_Dt,8.1118863505226
SpMax_Dt,64.89509080418081
SsssssAs,0
VE1_Dzpe,3.936549451261903
VE1_Dzse,3.9323679867826655
VE2_Dzpe,0.24603434070386893
VE2_Dzse,0.2457729991739166
VE3_Dzpe,1.8403081950502687
VE3_Dzse,1.8392454148379354
VMcGowan,228.5199999999996
VR1_Dzpe,65.83765363080602
VR1_Dzse,66.09673425513034
VR2_Dzpe,4.114853351925376
VR2_Dzse,4.1310458909456464
VR3_Dzpe,4.657195547537328
VR3_Dzse,4.661122968757745
mZagreb1,7.944444444444445
mZagreb2,4.138888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,2
nBondsKS,33
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.048380555555555524
AATSC1are,0.008272301587301497
AATSC2are,-0.002520878136200775
AATSC3are,-0.00967987062404873
AATSC4are,-0.004329204204204204
AATSC5are,0.008433194444444465
AATSC6are,0.012929444444444445
AATSC7are,-0.01860555555555563
AATSC8are,-0.03553472222222225
AETA_beta,0.6875
BCUTdv-1h,5.018001741150242
BCUTdv-1l,0.5634064280963147
BCUTpe-1h,3.104295861225737
BCUTpe-1l,2.3116535837213004
BCUTse-1h,3.2701321735246776
BCUTse-1l,2.5733863961964287
ETA_alpha,9.133333333333333
ETA_dBeta,-7.0
ETA_eta_B,0.314929489797807
ETA_eta_F,4.080215904115768
ETA_eta_L,6.203536058440351
ETA_eta_R,24.36761925446285
ETA_psi_1,0.6989795918367347
LabuteASA,117.90714002929566
LogEE_DzZ,42.00994555478782
LogEE_Dzi,59.44794906724064
LogEE_Dzm,42.012552090941625
LogEE_Dzp,66.2137956304098
LogEE_Dzv,67.65179134980588
PEOE_VSA1,9.799819461700956
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.43574688609339
PEOE_VSA7,49.282744751535944
PEOE_VSA8,26.1790256236503
PEOE_VSA9,0.0
SM1_Dzare,0.27297484914828885
SpAD_Dzpe,116.08182226097357
SpAD_Dzse,113.49623327934022
SpAbs_DzZ,82.80768516541747
SpAbs_Dzi,118.79300094464512
SpAbs_Dzm,82.8153556497208
SpAbs_Dzp,132.09103955161007
SpAbs_Dzv,135.31191645541273
SpDiam_Dt,97.76870897277817
SpMAD_DzZ,5.270626673720193
SpMAD_Dzi,7.430189749109486
SpMAD_Dzm,5.271012851629225
SpMAD_Dzp,8.28663628859005
SpMAD_Dzv,8.45653902619293
SpMax_DzZ,42.00994555478782
SpMax_Dzi,59.44794906724064
SpMax_Dzm,42.012552090941625
SpMax_Dzp,66.2137956304098
SpMax_Dzv,67.65179134980588
VE1_Dzare,3.939168599687154
VE2_Dzare,0.24619803748044713
VE3_Dzare,1.8409733149808867
VR1_Dzare,65.67569097542629
VR2_Dzare,4.104730685964143
VR3_Dzare,4.654732485895244
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,0
nAromBond,0
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5708333333333333
AETA_dBeta,-0.4375
AETA_eta_B,0.019683093112362937
AETA_eta_F,0.2550134940072355
AETA_eta_L,0.38772100365252193
AETA_eta_R,1.522976203403928
BCUTare-1h,3.1248810484552947
BCUTare-1l,2.2141680613331016
ETA_beta_s,9.0
ETA_dPsi_A,0.01502040816326522
ETA_dPsi_B,0.0
ETA_eta_BR,0.314929489797807
ETA_eta_FL,1.395748014134937
ETA_eta_RL,7.599284072575288
LogEE_Dzpe,58.06396613354676
LogEE_Dzse,56.783488539849024
PEOE_VSA10,8.641068171117942
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,44.6199132564692
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,27.694948798762496
SlogP_VSA6,0.0
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,117.0174093699976
SpAbs_Dzpe,115.7590522181339
SpAbs_Dzse,113.00102667683535
SpDiam_DzZ,59.31930089988294
SpDiam_Dzi,92.12014885931526
SpDiam_Dzm,59.320696211507915
SpDiam_Dzp,95.70822463672368
SpDiam_Dzv,100.30481987127044
SpMAD_Dzpe,7.255113891310848
SpMAD_Dzse,7.0935145799587636
SpMax_Dzpe,58.06396613354676
SpMax_Dzse,56.783488539849024
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.5625
AETA_eta_BR,0.019683093112362937
AETA_eta_FL,0.08723425088343356
AETA_eta_RL,0.4749552545359555
DetourIndex,502
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,34.82009379476824
EState_VSA5,0.0
EState_VSA6,21.587795952773448
EState_VSA7,0.0
EState_VSA8,37.49476826046345
EState_VSA9,24.43574688609339
ETA_beta_ns,2.0
ETA_shape_p,0.4014598540145986
ETA_shape_x,0.0
ETA_shape_y,0.1970802919708029
GhoseFilter,True
LogEE_Dzare,58.525765613070554
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,116.77855637699285
SpDiam_Dzpe,88.66532153201632
SpDiam_Dzse,86.01614294125943
SpMAD_Dzare,7.31358808562485
SpMax_Dzare,58.525765613070554
TopoPSA(NO),6.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.841678004535148
VSA_EState9,16.625340136054422
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.125
EState_VSA10,0.0
ETA_dAlpha_A,0.0708333333333333
ETA_dAlpha_B,0.0
FilterItLogS,-2.237562852128702
SpDiam_Dzare,89.85438693078285
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5296296296296299
ETA_epsilon_2,0.8166666666666665
ETA_epsilon_3,0.4280000000000004
ETA_epsilon_4,0.5296296296296299
ETA_epsilon_5,0.8166666666666665
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.10162962962962951
ETA_dEpsilon_B,0.0
ETA_dEpsilon_C,-0.10162962962962951
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.0
MDEDescriptor,"0.873580464736299,4.298279727294168,1.885618083164127,0.0,1.3013952736609982,2.5298221281347035,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996"
APolDescriptor,44.73585999999999
BCUTDescriptor,"11.890000000000006,31.975073451206043,-0.26364958966668495,0.10936076547650424,6.318849504140118,14.260917562588695"
BPolDescriptor,30.384139999999995
TPSADescriptor,121.26
ALOGPDescriptor,"4.1574,17.28397476,86.416"
XLogPDescriptor,3.24
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,296.0509328
ChiPathDescriptor,"12.55204176387779,7.599284072575287,5.685070510202191,4.784335557399671,3.1840139212925953,1.1582423597190379,0.7014658942154948,0.540411478350697,13.292339818542006,7.9488900413294274,5.788170685087853,5.131384810812827,3.5421384906813307,1.8511736818012325,0.9493791650279654,0.7064266189416304"
ChiChainDescriptor,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
AtomCountDescriptor,36
BondCountDescriptor,15
SmallRingDescriptor,"0,0,0,0,0,0,0,0,0,0,0"
ChiClusterDescriptor,"0.804737854124365,0.0,0.23570226039551587,0.0,0.8041915475371166,0.0,0.29029237489356885,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,0,0,8,0,0,0"
ZagrebIndexDescriptor,66.0
LargestChainDescriptor,10
MannholdLogPDescriptor,1.9
WeightedPathDescriptor,"30.138821934948645,1.8836763709342903,17.30036811704383,0.0,6.3794699045599135"
FractionalPSADescriptor,0.4095916836104629
WienerNumbersDescriptor,"502.0,21.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.2357022603955157,2.9685924646452713,2.114760814263896,2.3945870370168785,3.495731876824167,3.3363802113083536"
FractionalCSP3Descriptor,0.8
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,3
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.0,9.074074074074074,5.777777777777778"
AromaticAtomsCountDescriptor,0
AromaticBondsCountDescriptor,0
FragmentComplexityDescriptor,985.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.8
AutocorrelationDescriptorMass,"41.230972756353,28.80398545574461,42.71362530281634,50.84069825536816,41.70935673010263"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.16954971098161703,-0.13404264874562247,0.05218201759905101,0.023886735065810984,-0.07286402070019449"
EccentricConnectivityIndexDescriptor,212
AutocorrelationDescriptorPolarizability,"1708.2178163836054,1820.1071044429927,2150.3094441043695,2184.3241088624263,1755.5489169678044"
