DLiP-ID,C000KA
AATSC5c,-0.0022029473557120365
AATSC5d,-0.04208572796934866
AATSC5i,0.005881946000579712
AATSC5m,-3.896680836610992
AATSC5p,0.009484756126374757
AATSC5s,-0.04065069142240722
AATSC5v,-2.3088090132454466
AATSC6Z,0.4325396825396827
AATSC6c,0.002440120582754904
AATSC6d,-0.026537698412698412
AATSC6i,-0.118034841967058
AATSC6m,1.7550079520089292
AATSC6p,-0.017355462367353174
AATSC6s,-0.029527965235591275
AATSC6v,-2.142338603265714
AATSC7Z,0.1596548004314994
AATSC7c,-0.0009565340596878002
AATSC7d,-0.029412756202804757
AATSC7i,0.27190989818156186
AATSC7m,0.7595593512970266
AATSC7p,0.024832701136710822
AATSC7s,-0.08096825853306462
AATSC7v,4.314486791572323
AATSC8Z,-2.9616858237547903
AATSC8c,-0.0020503009018732004
AATSC8d,-0.10698036398467432
AATSC8i,0.18125787282146474
AATSC8m,-13.305671189700075
AATSC8p,-0.03911939714123636
AATSC8s,0.0036579173761884607
AATSC8v,-5.714716309924549
ATS0are,302.20320000000004
ATS1are,331.9248
ATS2are,548.8324
ATS3are,609.0644
ATS4are,642.217
ATS5are,730.3000000000002
ATS6are,685.7700000000001
ATS7are,633.7470000000001
ATS8are,538.869
ATSC0dv,207.62962962962962
ATSC0pe,5.673524999999997
ATSC0se,3.738536312499999
ATSC1dv,93.86111111111111
ATSC1pe,0.7383921875000015
ATSC1se,0.22737285546875147
ATSC2dv,56.41049382716051
ATSC2pe,-0.341767187499998
ATSC2se,-0.6862867617187463
ATSC3dv,-6.080246913580229
ATSC3pe,0.6760593750000023
ATSC3se,0.29861380468750365
ATSC4dv,-70.74999999999997
ATSC4pe,-1.2614703124999957
ATSC4se,-0.7596720195312456
ATSC5dv,-52.364197530864196
ATSC5pe,-1.3408562499999972
ATSC5se,-0.6832687968749972
ATSC6dv,-32.74691358024692
ATSC6pe,0.2510499999999998
ATSC6se,0.4538448749999988
ATSC7dv,-48.01543209876544
ATSC7pe,-1.2558140625000003
ATSC7se,-0.7090715664062497
ATSC8dv,-15.750000000000002
ATSC8pe,-0.9988640624999993
ATSC8se,-0.5241432539062488
AXp-0dv,0.5962146275529817
AXp-1dv,0.31742000942356435
AXp-2dv,0.16034387876893513
AXp-3dv,0.08599845050008524
AXp-4dv,0.04663333751221084
AXp-5dv,0.02602777909706858
AXp-6dv,0.01391795639450447
AXp-7dv,0.007833772667376043
BertzCT,1032.0403139172747
ECIndex,648
ETA_eta,23.304023617248628
GATS1dv,0.43250928626891366
GATS1pe,0.6826172579536309
GATS1se,0.8028262578623966
GATS2dv,0.8968772953348305
GATS2pe,1.1350082439151719
GATS2se,1.2957556241313561
GATS3dv,1.0689439885836605
GATS3pe,1.00467081752526
GATS3se,1.0940115751517123
GATS4dv,1.1558314143936694
GATS4pe,1.1156160865732958
GATS4se,1.1399522210010022
GATS5dv,1.1035274705672495
GATS5pe,1.110850245293893
GATS5se,1.08897484692298
GATS6dv,1.0133633925386067
GATS6pe,0.828978677277354
GATS6se,0.7333545490624795
GATS7dv,1.1127761864022252
GATS7pe,1.0483557956533163
GATS7se,0.9631806498472939
GATS8dv,1.0145933544109145
GATS8pe,1.047775696625185
GATS8se,1.0102196391593028
LogEE_A,4.2699206126455085
LogEE_D,152.9569501933258
MATS1dv,0.4254685106293677
MATS1pe,0.12249128239342882
MATS1se,0.05724111356151191
MATS2dv,0.15342385259490887
MATS2pe,-0.03401728928249538
MATS2se,-0.10366361028184541
MATS3dv,-0.014953583166971514
MATS3pe,0.060847851822392544
MATS3se,0.04078699046923071
MATS4dv,-0.1652125968929393
MATS4pe,-0.10780281565639845
MATS4se,-0.09852139898173401
MATS5dv,-0.10435863053132728
MATS5pe,-0.09779406435426237
MATS5se,-0.07562636612701745
MATS6dv,-0.06759339483206771
MATS6pe,0.018964022744741075
MATS6se,0.05202703148241013
MATS7dv,-0.10776941487795672
MATS7pe,-0.1031516980825991
MATS7se,-0.08838783168171853
MATS8dv,-0.0418517106056319
MATS8pe,-0.09713492296114028
MATS8se,-0.07735179245066984
MAXaaCH,1.976102135298564
MAXaasC,0.9662438324095073
MAXaasN,1.775854828042328
MAXdssC,0.9105500703367769
MAXsCH3,1.9575740026999184
MDEC-11,0.30958087539055784
MDEC-12,3.9545441818998803
MDEC-13,4.011421883244256
MDEC-22,7.756225519901164
MDEC-23,18.137496961974772
MDEC-33,7.938918942392574
MDEN-22,1.4422495703074083
MDEN-23,1.8898815748423097
MDEO-22,0.43412681107162016
MINaaCH,1.883264936956315
MINaasC,0.6566913632737048
MINaasN,1.775854828042328
MINdssC,0.9105500703367769
MINsCH3,1.622060121448268
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9464285714285716
SM1_Dzi,1.3335004041957026
SM1_Dzm,1.9431561536577697
SM1_Dzp,-4.8954721347102454
SM1_Dzv,-2.316703071976324
SddssSe,0
SpAD_Dt,597.9864363286886
SpAbs_A,37.381303155727565
SpAbs_D,305.91390038665145
SpMAD_A,1.3350465412759844
SpMAD_D,10.925496442380412
SpMax_A,2.4903767419868266
SpMax_D,152.9569501933258
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,96.06
TpiPC10,9.15769995351905
VAdjMat,5.954196310386875
VE1_DzZ,5.195746141779347
VE1_Dzi,5.190817070941129
VE1_Dzm,5.195709788727973
VE1_Dzp,5.146701459258777
VE1_Dzv,5.1835780303951715
VE2_DzZ,0.18556236220640526
VE2_Dzi,0.18538632396218319
VE2_Dzm,0.1855610638831419
VE2_Dzp,0.18381076640209917
VE2_Dzv,0.18512778679982755
VE3_DzZ,2.6774596583255077
VE3_Dzi,2.676510533748438
VE3_Dzm,2.6774526616059684
VE3_Dzp,2.667975433305503
VE3_Dzv,2.675114974460376
VR1_DzZ,178.61621498224582
VR1_Dzi,179.60797528974538
VR1_Dzm,178.6197251996533
VR1_Dzp,183.22820169913902
VR1_Dzv,179.66212327176058
VR2_DzZ,6.379150535080208
VR2_Dzi,6.414570546062335
VR2_Dzm,6.379275899987618
VR2_Dzp,6.5438643463978226
VR2_Dzv,6.416504402562878
VR3_DzZ,6.214858870876728
VR3_Dzi,6.220395977908255
VR3_Dzm,6.214878522972235
VR3_Dzp,6.240351796979514
VR3_Dzv,6.220697411190023
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.022360679774997897
Xch-6dv,0.14370177694599137
Xch-7dv,0.18691586331089827
Xpc-4dv,1.5603765181084395
Xpc-5dv,2.24738454698826
Xpc-6dv,2.9496949298698554
Zagreb1,148.0
Zagreb2,178.0
fragCpx,205.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,31
nBondsS,33
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.2959000000000005
AATS1are,6.508329411764706
AATS2are,6.456851764705882
AATS3are,6.479408510638297
AATS4are,6.487040404040404
AATS5are,6.295689655172415
AATS6are,6.12294642857143
AATS7are,6.152883495145632
AATS8are,6.193896551724138
AATSC0dv,4.325617283950617
AATSC0pe,0.11819843749999993
AATSC0se,0.07788617317708331
AATSC1dv,1.8404139433551199
AATSC1pe,0.014478278186274538
AATSC1se,0.004458291283701009
AATSC2dv,0.6636528685548295
AATSC2pe,-0.004020790441176448
AATSC2se,-0.008073961902573486
AATSC3dv,-0.06468347780404499
AATSC3pe,0.007192121010638323
AATSC3se,0.0031767426030585495
AATSC4dv,-0.7146464646464643
AATSC4pe,-0.012742124368686826
AATSC4se,-0.0076734547427398546
AATSC5dv,-0.45141549595572583
AATSC5pe,-0.011559105603448252
AATSC5se,-0.0058902482489223895
AATSC6dv,-0.29238315696649037
AATSC6pe,0.002241517857142855
AATSC6se,0.004052186383928561
AATSC7dv,-0.46616924367733437
AATSC7pe,-0.012192369538834954
AATSC7se,-0.006884189965109221
AATSC8dv,-0.18103448275862072
AATSC8pe,-0.011481196120689647
AATSC8se,-0.006024635102370677
AETA_eta,0.8322865577588796
ATSC0are,6.090524999999998
ATSC1are,0.7446796875000019
ATSC2are,-0.6507171874999967
ATSC3are,0.5021843750000037
ATSC4are,-1.2698453124999944
ATSC5are,-1.2016312499999968
ATSC6are,0.1308124999999991
ATSC7are,-1.5310515624999992
ATSC8are,-0.7598390624999986
BCUTZ-1h,16.002004104422298
BCUTZ-1l,5.692080051280632
BCUTc-1h,0.4221041123524709
BCUTc-1l,-0.5283440702004317
BCUTd-1h,3.2566658123883943
BCUTd-1l,0.9871639517309079
BCUTi-1h,14.69261693325132
BCUTi-1l,10.338107279469746
BCUTm-1h,32.06099920153793
BCUTm-1l,11.704090455617678
BCUTp-1h,2.916364012414761
BCUTp-1l,0.7741149935235354
BCUTs-1h,3.515926071279203
BCUTs-1l,0.6267568861277678
BCUTv-1h,24.4342292682754
BCUTv-1l,14.705490591488067
BalabanJ,1.4039504037407016
Diameter,14
ETA_beta,37.25
GATS1are,0.7135640050348214
GATS2are,1.19143104875775
GATS3are,1.052401065589584
GATS4are,1.1372417804621924
GATS5are,1.1064411241372798
GATS6are,0.8281099828949767
GATS7are,1.057320811416332
GATS8are,1.0206670649676453
HybRatio,0.25
Lipinski,True
LogEE_Dt,298.9932181643442
MATS1are,0.11507628652702387
MATS2are,-0.060333686099213135
MATS3are,0.042103853849723476
MATS4are,-0.1010885885465659
MATS5are,-0.08163938644664127
MATS6are,0.009204871501225205
MATS7are,-0.11714913858518819
MATS8are,-0.06883175944998786
MAXssCH2,0.6951619583018391
MINssCH2,0.5763078822088217
NsssssAs,0
RotRatio,0.1935483870967742
SM1_Dzpe,1.4325275397796822
SM1_Dzse,1.3778924772647758
SMR_VSA1,14.210588861400147
SMR_VSA2,0.0
SMR_VSA3,14.873466057497485
SMR_VSA4,5.101407525739723
SMR_VSA5,12.080173681511331
SMR_VSA6,26.579330653814775
SMR_VSA7,48.02802097092827
SMR_VSA8,0.0
SMR_VSA9,28.636391489548636
SpAD_DzZ,217.9716183859171
SpAD_Dzi,218.98298891472115
SpAD_Dzm,218.03587292109876
SpAD_Dzp,346.31365422915854
SpAD_Dzv,294.4781528836474
SpAbs_Dt,597.9864363286889
SpDiam_A,4.905362731505684
SpDiam_D,226.7359659247133
SpMAD_Dt,21.356658440310305
SpMax_Dt,298.9932181643442
SsssssAs,0
VE1_Dzpe,5.200829548438217
VE1_Dzse,5.201236062208318
VE2_Dzpe,0.18574391244422203
VE2_Dzse,0.1857584307931542
VE3_Dzpe,2.6784375585910256
VE3_Dzse,2.6785157187921866
VMcGowan,284.4000000000005
VR1_Dzpe,178.38549093594304
VR1_Dzse,178.298228094547
VR2_Dzpe,6.370910390569394
VR2_Dzse,6.367793860519535
VR3_Dzpe,6.2135663051852985
VR3_Dzse,6.213077004224917
mZagreb1,8.0
mZagreb2,6.416666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,42
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12688593749999996
AATSC1are,0.014601562500000038
AATSC2are,-0.007655496323529374
AATSC3are,0.005342386968085145
AATSC4are,-0.012826720328282772
AATSC5are,-0.010358890086206869
AATSC6are,0.0011679687499999921
AATSC7are,-0.014864578276699021
AATSC8are,-0.00873378232758619
AETA_beta,1.3303571428571428
BCUTdv-1h,6.010106760539948
BCUTdv-1l,0.656208712754338
BCUTpe-1h,3.469421407642031
BCUTpe-1l,2.239969849278015
BCUTse-1h,3.682807855588673
BCUTse-1l,2.4359511934108364
ETA_alpha,13.433333333333335
ETA_dBeta,0.75
ETA_eta_B,0.16916886185550517
ETA_eta_F,27.15924843281979
ETA_eta_L,6.387674109913087
ETA_eta_R,50.46327205006842
ETA_psi_1,0.5652173913043482
LabuteASA,166.88549872236376
LogEE_DzZ,108.85206566954106
LogEE_Dzi,109.53911947179614
LogEE_Dzm,108.88324066592594
LogEE_Dzp,172.20547340435047
LogEE_Dzv,146.82537946468508
PEOE_VSA1,14.210588861400147
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,9.777509966635131
PEOE_VSA5,10.197363616602075
PEOE_VSA6,23.894619086314336
PEOE_VSA7,37.255572541998674
PEOE_VSA8,11.316305098443785
PEOE_VSA9,32.101613541535684
SM1_Dzare,1.575223702980418
SpAD_Dzpe,219.36644132862995
SpAD_Dzse,221.3106633755237
SpAbs_DzZ,216.30325103897837
SpAbs_Dzi,217.8399435488427
SpAbs_Dzm,216.37031050367784
SpAbs_Dzp,349.30641894341124
SpAbs_Dzv,295.9674620013465
SpDiam_Dt,424.37553047671787
SpMAD_DzZ,7.784700656639897
SpMAD_Dzi,7.820821032668612
SpMAD_Dzm,7.7869954614678125
SpMAD_Dzp,12.368344793898519
SpMAD_Dzv,10.517076888701693
SpMax_DzZ,108.85206566954106
SpMax_Dzi,109.53911947179614
SpMax_Dzm,108.88324066592594
SpMax_Dzp,172.20547340435047
SpMax_Dzv,146.82537946468508
VE1_Dzare,5.201203820746665
VE2_Dzare,0.1857572793123809
VE3_Dzare,2.6785095199653695
VR1_Dzare,178.37683928756223
VR2_Dzare,6.370601403127223
VR3_Dzare,6.213517804277834
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47976190476190483
AETA_dBeta,0.026785714285714284
AETA_eta_B,0.006041745066268042
AETA_eta_F,0.9699731583149925
AETA_eta_L,0.22813121821118168
AETA_eta_R,1.802259716073872
BCUTare-1h,3.5261573983723653
BCUTare-1l,2.190298910432886
ETA_beta_s,18.25
ETA_dPsi_A,0.14878260869565174
ETA_dPsi_B,0.0
ETA_eta_BR,0.5131688618555051
ETA_eta_FL,7.3573705906045035
ETA_eta_RL,13.74504470051759
LogEE_Dzpe,109.73438236216427
LogEE_Dzse,110.70454213337845
PEOE_VSA10,5.749511833283905
PEOE_VSA11,17.323428164567737
PEOE_VSA12,5.156436481820707
PEOE_VSA13,0.0
SlogP_VSA1,14.210588861400147
SlogP_VSA2,47.16448171408296
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,12.487188691387619
SlogP_VSA6,52.7224134867917
SlogP_VSA7,0.0
SlogP_VSA8,11.387855989696924
SlogP_VSA9,0.0
SpAD_Dzare,216.23983292962853
SpAbs_Dzpe,218.07878648525627
SpAbs_Dzse,220.08672378934705
SpDiam_DzZ,161.2675586219408
SpDiam_Dzi,159.87457994391272
SpDiam_Dzm,161.31188730133235
SpDiam_Dzp,253.3963716612663
SpDiam_Dzv,217.89527471059398
SpMAD_Dzpe,7.8345157617367835
SpMAD_Dzse,7.90395226341156
SpMax_Dzpe,109.73438236216427
SpMax_Dzse,110.70454213337845
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6517857142857143
AETA_eta_BR,0.018327459351982326
AETA_eta_FL,0.26276323537873225
AETA_eta_RL,0.49089445358991396
DetourIndex,4121
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,29.683163735827442
EState_VSA4,27.744536301269306
EState_VSA5,0.0
EState_VSA6,30.65758247284159
EState_VSA7,49.38830667892189
EState_VSA8,10.197363616602075
EState_VSA9,19.31199638713987
ETA_beta_ns,19.0
ETA_shape_p,0.11166253101736971
ETA_shape_x,0.0
ETA_shape_y,0.32754342431761785
GhoseFilter,True
LogEE_Dzare,108.17617445420643
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,214.84312637191385
SpDiam_Dzpe,161.6815710734441
SpDiam_Dzse,163.32350832830963
SpMAD_Dzare,7.722851176058162
SpMax_Dzare,108.17617445420643
TopoPSA(NO),70.76
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.775854828042328
VSA_EState9,56.29536026601999
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6785714285714286
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.020238095238095166
FilterItLogS,-5.4201542868409405
SpDiam_Dzare,159.30275498639068
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6201388888888889
ETA_epsilon_2,0.8488095238095233
ETA_epsilon_3,0.4435897435897435
ETA_epsilon_4,0.556111111111111
ETA_epsilon_5,0.8488095238095233
AETA_beta_ns_d,0.05357142857142857
ETA_dEpsilon_A,0.1765491452991454
ETA_dEpsilon_B,0.0640277777777779
ETA_dEpsilon_C,-0.11252136752136749
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.30958087539055784,3.9545441818998803,4.011421883244256,0.0,7.756225519901164,18.137496961974772,0.0,7.938918942392574,0.0,0.0,0.0,0.0,0.43412681107162016,0.0,0.0,0.0,1.4422495703074083,1.8898815748423097,0.0"
APolDescriptor,58.24185999999999
BCUTDescriptor,"11.998533025415094,31.972573063753366,-0.34698472661274155,0.22449937476567694,4.9237699537578345,11.269401176405543"
BPolDescriptor,33.192139999999995
TPSADescriptor,96.06
ALOGPDescriptor,"4.655899999999998,21.677404809999985,110.4751"
XLogPDescriptor,4.881999999999999
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,396.1256116599999
ChiPathDescriptor,"19.509860921691395,13.745044700517589,11.645125858136415,10.582512045895147,9.123091178998957,7.445375198770989,5.341939366147103,4.07332876249227,16.694009571483488,9.840020292130495,6.894786787064207,5.245905480505198,3.82393367600129,2.7329168051922017,1.6562368109460306,1.104561946100023"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4110544158647976,0.6546616851101063,0.0,0.0,0.022360679774997897,0.14370177694599137,0.1869158633108982"
AtomCountDescriptor,48
BondCountDescriptor,31
SmallRingDescriptor,"4,3,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.408248290463863,0.0,0.4138605412657321,0.0,0.633810240922042,0.0,0.11025177265211757,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,2,3,0,0,0"
ZagrebIndexDescriptor,148.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"57.830234852012254,2.065365530429009,24.80453209159587,8.552094591554432,13.1035179879778"
FractionalPSADescriptor,0.24249883666307756
WienerNumbersDescriptor,"2065.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.173015320328473,7.1082847739179345,9.744751559435393,1.5603765181084386,2.247384546988261,2.6476123538064185"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,2,0,0,7,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.240374609781476,9.871281773931855,4.541789841440473"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1845.08
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"37.89108135017877,37.88299254035654,53.4369375877022,60.213555694157,55.601559668294236"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6204925170809612,-0.3047616914175042,-0.11374426084056335,0.14207986078526189,-0.07096481214556498"
EccentricConnectivityIndexDescriptor,648
AutocorrelationDescriptorPolarizability,"2084.5187943288047,2487.681423876031,3561.596154584333,3707.980481107847,3408.7638104286166"
