DLiP-ID,J100B2
AATSC5c,-0.003285746508786299
AATSC5d,-0.015775759624085565
AATSC5i,0.10381309269813961
AATSC5m,-9.52689919743028
AATSC5p,0.022047063783827783
AATSC5s,-1.0972231307547968
AATSC5v,0.30686504167587153
AATSC6Z,-0.7283047336215256
AATSC6c,0.007219941699934853
AATSC6d,-0.16813756601084912
AATSC6i,0.6061081437042408
AATSC6m,-3.404848237191103
AATSC6p,-0.0036997866859140886
AATSC6s,-0.029059159957476308
AATSC6v,-4.2319579451407385
AATSC7Z,-2.4666114278861353
AATSC7c,-0.00418492894180441
AATSC7d,-0.13638891008798232
AATSC7i,-0.3092619114141911
AATSC7m,-11.659293018794727
AATSC7p,-0.028439347248570758
AATSC7s,-0.43829648022366857
AATSC7v,-9.351132906304699
AATSC8Z,-0.638945702459216
AATSC8c,0.0017005025216161574
AATSC8d,0.18683954224494762
AATSC8i,-0.17458321655485598
AATSC8m,-2.7180330775792254
AATSC8p,-0.023451775046639582
AATSC8s,1.0610277507236967
AATSC8v,-7.136100007861796
ATS0are,273.53469999999993
ATS1are,270.194
ATS2are,456.53999999999996
ATS3are,493.2919000000001
ATS4are,569.4909
ATS5are,480.94089999999994
ATS6are,422.108
ATS7are,448.35299999999995
ATS8are,409.6429999999999
ATSC0dv,208.32432432432432
ATSC0pe,10.217708108108102
ATSC0se,7.110500108108106
ATSC1dv,75.60409057706356
ATSC1pe,0.2992671292914541
ATSC1se,0.21352821037253444
ATSC2dv,94.54711468224984
ATSC2pe,6.497156245434624
ATSC2se,3.963076353542732
ATSC3dv,-71.75748721694666
ATSC3pe,-3.342588531775018
ATSC3se,-2.6109941533966396
ATSC4dv,-65.94448502556611
ATSC4pe,-2.185293206720235
ATSC4se,-1.3159438013148281
ATSC5dv,-111.15485756026297
ATSC5pe,-5.308274141709279
ATSC5se,-3.328901060628195
ATSC6dv,-62.0482103725347
ATSC6pe,0.9813082542001491
ATSC6se,0.9535190650109567
ATSC7dv,-118.99269539810079
ATSC7pe,-4.199187655222785
ATSC7se,-2.7381167363038705
ATSC8dv,68.17677136596056
ATSC8pe,1.7195841490138826
ATSC8se,1.5092704192841488
AXp-0dv,0.5255926730946926
AXp-1dv,0.26445920691167585
AXp-2dv,0.13286008147750164
AXp-3dv,0.06860939452914805
AXp-4dv,0.034820743665814474
AXp-5dv,0.018423472497876358
AXp-6dv,0.008951808303796535
AXp-7dv,0.004686782349628045
BertzCT,910.8456617055814
ECIndex,538
ETA_eta,18.3196005948196
GATS1dv,0.29687437627240426
GATS1pe,0.5350213814930082
GATS1se,0.5867965054422554
GATS2dv,0.5359731772184743
GATS2pe,0.4460629112494686
GATS2se,0.5115787314104763
GATS3dv,0.9674784566245422
GATS3pe,0.8975221861184951
GATS3se,0.9554049321359142
GATS4dv,1.0919272184743123
GATS4pe,1.0384559715089228
GATS4se,1.0160891625276034
GATS5dv,1.261236629514596
GATS5pe,1.2482298012675908
GATS5se,1.2581379920319657
GATS6dv,0.994351195691936
GATS6pe,0.6060760525941413
GATS6se,0.6067122530614011
GATS7dv,1.2406029014243778
GATS7pe,1.028407744483843
GATS7se,1.0299326191767013
GATS8dv,0.7776336274001038
GATS8pe,0.7429983240542652
GATS8se,0.7099198541947696
LogEE_A,4.153148498780611
LogEE_D,131.70612917484445
MATS1dv,0.344304285923383
MATS1pe,0.027787062814487447
MATS1se,0.028489985606925974
MATS2dv,0.26237958938764927
MATS2pe,0.3676135993169783
MATS2se,0.32222114929430756
MATS3dv,-0.17950254719808206
MATS3pe,-0.170479750941207
MATS3se,-0.1913591033432313
MATS4dv,-0.14640308770108978
MATS4pe,-0.0989163222725148
MATS4se,-0.08559510566831914
MATS5dv,-0.29465606580486253
MATS5pe,-0.2868975060516317
MATS5se,-0.25853995063129365
MATS6dv,-0.18065965103320375
MATS6pe,0.058253744817003086
MATS6se,0.08133942961057324
MATS7dv,-0.3154330836734852
MATS7pe,-0.22695445517029908
MATS7se,-0.2126565352750772
MATS8dv,0.20181197024736208
MATS8pe,0.10378161266749789
MATS8se,0.1308932908245458
MAXaaCH,1.5894825496773548
MAXaasC,0.5321765617087659
MAXdssC,-0.5748502456538167
MAXsCH3,1.6859016883745974
MAXssNH,2.5161023715041573
MDEC-11,0.14285714285714285
MDEC-12,1.5293315216446943
MDEC-13,4.067616239763861
MDEC-14,0.19245008972987526
MDEC-22,3.1241519207647173
MDEC-23,10.922915904664983
MDEC-24,1.540669567683089
MDEC-33,8.846821404888043
MDEC-34,1.4115602848379205
MDEN-22,0.7663094323935531
MDEO-12,0.40824829046386313
MDEO-22,0.19999999999999996
MINaaCH,0.8868963372385992
MINaasC,-0.8005382624430244
MINdssC,-0.5748502456538167
MINsCH3,1.5467305571345975
MINssNH,2.5161023715041573
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.178571428571429
SM1_Dzi,2.2562608945574714
SM1_Dzm,2.2786641914950576
SM1_Dzp,-10.796042251153574
SM1_Dzv,-3.7949363148064856
SddssSe,0
SpAD_Dt,413.90089200181325
SpAbs_A,30.958992063767766
SpAbs_D,263.41225834968895
SpMAD_A,1.2383596825507104
SpMAD_D,10.536490333987558
SpMax_A,2.455056529318119
SpMax_D,131.70612917484445
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,81.16000000000001
TpiPC10,8.347434885458531
VAdjMat,5.754887502163468
VE1_DzZ,4.924054822143672
VE1_Dzi,4.922094000148489
VE1_Dzm,4.924826584745549
VE1_Dzp,4.8896621876006465
VE1_Dzv,4.917898227985769
VE2_DzZ,0.1969621928857469
VE2_Dzi,0.19688376000593955
VE2_Dzm,0.19699306338982198
VE2_Dzp,0.19558648750402585
VE2_Dzv,0.19671592911943075
VE3_DzZ,2.5104230737947555
VE3_Dzi,2.5100247816184957
VE3_Dzm,2.5105797946590998
VE3_Dzp,2.503413950684388
VE3_Dzv,2.5091719816731843
VR1_DzZ,145.05342233846093
VR1_Dzi,145.2831410866179
VR1_Dzm,144.96575529314438
VR1_Dzp,148.84674068736032
VR1_Dzv,146.14032048300555
VR2_DzZ,5.802136893538437
VR2_Dzi,5.811325643464715
VR2_Dzm,5.798630211725776
VR2_Dzp,5.953869627494413
VR2_Dzv,5.845612819320222
VR3_DzZ,5.893392836361512
VR3_Dzi,5.894975267409007
VR3_Dzm,5.892788276010003
VR3_Dzp,5.919207922471149
VR3_Dzv,5.900857991221038
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.04917408706411841
Xch-6dv,0.11294979498864637
Xch-7dv,0.1040168865503979
Xpc-4dv,1.247957925423263
Xpc-5dv,1.4855318664214023
Xpc-6dv,1.5662182097375241
Zagreb1,134.0
Zagreb2,157.0
fragCpx,129.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,27
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,2
AATS0are,7.392829729729728
AATS1are,6.928051282051283
AATS2are,7.133437499999999
AATS3are,6.947773239436621
AATS4are,7.11863625
AATS5are,7.178222388059701
AATS6are,6.919803278688525
AATS7are,6.6918358208955215
AATS8are,6.827383333333332
AATSC0dv,5.630387143900657
AATSC0pe,0.2761542731921109
AATSC0se,0.19217567859751636
AATSC1dv,1.9385664250529118
AATSC1pe,0.007673516135678311
AATSC1se,0.005475082317244473
AATSC2dv,1.4772986669101538
AATSC2pe,0.101518066334916
AATSC2se,0.06192306802410519
AATSC3dv,-1.0106688340415022
AATSC3pe,-0.047078711715141094
AATSC3se,-0.03677456554079774
AATSC4dv,-0.8243060628195764
AATSC4pe,-0.027316165084002936
AATSC4se,-0.01644929751643535
AATSC5dv,-1.6590277247800442
AATSC5pe,-0.07922797226431759
AATSC5se,-0.04968509045713724
AATSC6dv,-1.0171837765989296
AATSC6pe,0.016087020560658184
AATSC6se,0.01563146008214683
AATSC7dv,-1.7760103790761312
AATSC7pe,-0.06267444261526545
AATSC7se,-0.04086741397468464
AATSC8dv,1.1362795227660094
AATSC8pe,0.028659735816898044
AATSC8se,0.025154506988069147
AETA_eta,0.7327840237927841
ATSC0are,11.790697297297296
ATSC1are,0.33638392987582216
ATSC2are,7.3720317019722374
ATSC3are,-3.915819138056976
ATSC4are,-2.594680642804966
ATSC5are,-5.890997808619428
ATSC6are,1.4012963476990505
ATSC7are,-4.567343754565371
ATSC8are,2.129274653031411
BCUTZ-1h,9.01410017317007
BCUTZ-1l,5.693645011100046
BCUTc-1h,0.5021800637832056
BCUTc-1l,-0.46550681445406017
BCUTd-1h,4.022105610483676
BCUTd-1l,0.9778139576082148
BCUTi-1h,17.43070040793901
BCUTi-1l,10.954807423813063
BCUTm-1h,19.00560764436592
BCUTm-1l,11.705290401289583
BCUTp-1h,1.9854314295267663
BCUTp-1l,0.5269758184375324
BCUTs-1h,8.007389417297247
BCUTs-1l,1.219031683261635
BCUTv-1h,20.8909777922617
BCUTv-1l,13.302785329389582
BalabanJ,1.5371886701051944
Diameter,13
ETA_beta,32.5
GATS1are,0.5517896398609042
GATS2are,0.46297357250035404
GATS3are,0.9023184220597696
GATS4are,1.040035817288847
GATS5are,1.2385504237884037
GATS6are,0.5859345613735613
GATS7are,1.0050288584282807
GATS8are,0.7219165911375846
HybRatio,0.1875
Lipinski,True
LogEE_Dt,206.95044600090662
MATS1are,0.027066547794982843
MATS2are,0.3614676655874831
MATS3are,-0.1730718795431617
MATS4are,-0.10177852649752735
MATS5are,-0.2759156234593926
MATS6are,0.07208790249612841
MATS7are,-0.21391987241115598
MATS8are,0.11136344777536487
MAXssssC,-4.438902068125518
MINssssC,-4.438902068125518
NsssssAs,0
RotRatio,0.1111111111111111
SM1_Dzpe,2.337604869512803
SM1_Dzse,2.10677337999307
SMR_VSA1,27.011972201042976
SMR_VSA2,0.0
SMR_VSA3,10.31332651425089
SMR_VSA4,0.0
SMR_VSA5,20.023772916824722
SMR_VSA6,5.316788604006331
SMR_VSA7,52.97923316345092
SMR_VSA8,0.0
SMR_VSA9,11.387855989696922
SpAD_DzZ,203.3777671284725
SpAD_Dzi,198.879261907956
SpAD_Dzm,202.91584945858818
SpAD_Dzp,289.11757889241136
SpAD_Dzv,249.30150943930488
SpAbs_Dt,413.90089200181325
SpDiam_A,4.80676771799317
SpDiam_D,199.57968135309693
SpMAD_Dt,16.55603568007253
SpMax_Dt,206.95044600090662
SsssssAs,0
VE1_Dzpe,4.92398049833587
VE1_Dzse,4.923707245062905
VE2_Dzpe,0.1969592199334348
VE2_Dzse,0.19694828980251622
VE3_Dzpe,2.5104079796555925
VE3_Dzse,2.51035248373002
VMcGowan,222.14999999999986
VR1_Dzpe,145.04247910756428
VR1_Dzse,145.09576705123587
VR2_Dzpe,5.801699164302571
VR2_Dzse,5.803830682049434
VR3_Dzpe,5.893317390753027
VR3_Dzse,5.893684718707726
mZagreb1,9.45138888888889
mZagreb2,5.277777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,31
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.3186674945215485
AATSC1are,0.008625228971174927
AATSC2are,0.11518799534331621
AATSC3are,-0.055152382226154595
AATSC4are,-0.03243350803506208
AATSC5are,-0.08792534042715563
AATSC6are,0.022972071273754925
AATSC7are,-0.06816930976963241
AATSC8are,0.035487910883856846
AETA_beta,1.3
BCUTdv-1h,7.014096462879171
BCUTdv-1l,0.9950267690011547
BCUTpe-1h,4.007163337366919
BCUTpe-1l,2.2425965878744827
BCUTse-1h,4.030617004982357
BCUTse-1l,2.438419986789785
ETA_alpha,11.05714285714286
ETA_dBeta,-0.5
ETA_eta_B,0.6611748013097163
ETA_eta_F,26.695236951921206
ETA_eta_L,4.859131833328543
ETA_eta_R,45.01483754674081
ETA_psi_1,0.45422535211267634
LabuteASA,139.14401758322728
LogEE_DzZ,101.7760264213791
LogEE_Dzi,99.52988138976028
LogEE_Dzm,101.54907129695388
LogEE_Dzp,143.09214497977493
LogEE_Dzv,124.19536236187568
PEOE_VSA1,14.362978477953028
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,10.31332651425089
PEOE_VSA7,38.112942673227685
PEOE_VSA8,11.753753343145172
PEOE_VSA9,5.563451491696996
SM1_Dzare,2.58487782178892
SpAD_Dzpe,201.89577802249636
SpAD_Dzse,203.8188898124797
SpAbs_DzZ,201.37348141418693
SpAbs_Dzi,196.8035018849632
SpAbs_Dzm,200.8194784024128
SpAbs_Dzp,296.9803322107034
SpAbs_Dzv,252.18566103855784
SpDiam_Dt,304.91675043461686
SpMAD_DzZ,8.1351106851389
SpMAD_Dzi,7.95517047631824
SpMAD_Dzm,8.116633978343527
SpMAD_Dzp,11.564703155696455
SpMAD_Dzv,9.972060377572195
SpMax_DzZ,101.7760264213791
SpMax_Dzi,99.52988138976028
SpMax_Dzm,101.54907129695388
SpMax_Dzp,143.09214497977493
SpMax_Dzv,124.19536236187568
VE1_Dzare,4.923698673663319
VE2_Dzare,0.19694794694653275
VE3_Dzare,2.510350742885851
VR1_Dzare,145.03443910321405
VR2_Dzare,5.801377564128562
VR3_Dzare,5.893261957150092
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4422857142857144
AETA_dBeta,-0.02
AETA_eta_B,0.02644699205238865
AETA_eta_F,1.0678094780768483
AETA_eta_L,0.1943652733331417
AETA_eta_R,1.8005935018696322
BCUTare-1h,4.12454063015214
BCUTare-1l,2.1928391852569615
ETA_beta_s,16.5
ETA_dPsi_A,0.25977464788732363
ETA_dPsi_B,0.0
ETA_eta_BR,0.9191748013097163
ETA_eta_FL,6.893906927734837
ETA_eta_RL,11.75303876106338
LogEE_Dzpe,101.04139320602869
LogEE_Dzse,101.99371584143958
PEOE_VSA10,28.471802319142803
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,16.220506243602397
SlogP_VSA3,6.176298517443475
SlogP_VSA4,13.847474399381248
SlogP_VSA5,27.441935005214695
SlogP_VSA6,39.37802521625475
SlogP_VSA7,0.0
SlogP_VSA8,11.387855989696922
SlogP_VSA9,0.0
SpAD_Dzare,199.86645029289093
SpAbs_Dzpe,199.74518154254463
SpAbs_Dzse,201.88065830288616
SpDiam_DzZ,156.4509854035482
SpDiam_Dzi,152.43509235854617
SpDiam_Dzm,156.19610492998402
SpDiam_Dzp,214.5319771862221
SpDiam_Dzv,189.4698049197703
SpMAD_Dzpe,8.075831120899855
SpMAD_Dzse,8.152755592499188
SpMax_Dzpe,101.04139320602869
SpMax_Dzse,101.99371584143958
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.66
AETA_eta_BR,0.036766992052388654
AETA_eta_FL,0.2757562771093935
AETA_eta_RL,0.4701215504425352
DetourIndex,2513
EState_VSA1,17.646929738491977
EState_VSA2,22.70501318010346
EState_VSA3,11.454175413722904
EState_VSA4,12.13273413692322
EState_VSA5,12.13273413692322
EState_VSA6,19.913841467842857
EState_VSA7,0.0
EState_VSA8,15.630115118257223
EState_VSA9,9.046189873946696
ETA_beta_ns,16.0
ETA_shape_p,0.19810508182601197
ETA_shape_x,0.045219638242894045
ETA_shape_y,0.36175710594315236
GhoseFilter,True
LogEE_Dzare,100.03662025931702
SlogP_VSA10,18.858631417708022
SlogP_VSA11,0.0
SpAbs_Dzare,197.48836269684517
SpDiam_Dzpe,155.30589744232748
SpDiam_Dzse,156.743427922341
SpMAD_Dzare,7.994658011715638
SpMax_Dzare,100.03662025931702
TopoPSA(NO),81.16000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,47.72824654063849
VSA_EState9,27.355086792694845
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.64
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.05771428571428558
FilterItLogS,-5.978567276364599
SpDiam_Dzare,153.7616636095672
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7552123552123552
ETA_epsilon_2,0.9737142857142854
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.6583586626139819
ETA_epsilon_5,0.9478021978021975
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.3143672847898196
ETA_dEpsilon_B,0.09685369259837329
ETA_dEpsilon_C,-0.21751359219144634
ETA_dEpsilon_D,0.025912087912087878
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.72
MDEDescriptor,"0.14285714285714285,1.5293315216446943,4.067616239763861,0.19245008972987526,3.1241519207647173,10.922915904664983,1.540669567683089,8.846821404888043,1.4115602848379205,0.0,0.0,0.4082482904638629,0.19999999999999996,0.0,0.0,0.0,0.7663094323935531,0.0,0.0"
APolDescriptor,43.538516
BCUTDescriptor,"11.993692150639484,19.00041495965051,-0.2793302101124849,0.41670993662741324,3.5118365478515665,10.12923032247786"
BPolDescriptor,22.177483999999996
TPSADescriptor,81.16000000000001
ALOGPDescriptor,"4.0215000000000005,16.172462250000006,83.8181"
XLogPDescriptor,3.5280000000000005
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,351.083076
ChiPathDescriptor,"18.18986996538248,11.753038761063381,11.770803849181432,8.88135150717711,7.3821122499608,5.122707342191799,3.603607199068727,2.518452555586801,13.139816827367316,7.140398586615248,5.314403259100066,3.430469726457402,2.2285275946121264,1.2896430748513452,0.6892892393923333,0.3843161526694998"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.4765620012511172,0.5726226578273148,0.0,0.0,0.04917408706411841,0.11294979498864635,0.10401688655039792"
AtomCountDescriptor,37
BondCountDescriptor,27
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.8884273129653537,0.2886751345948129,0.7035498450625252,0.14433756729740646,0.7547026471633174,0.01349873117890097,0.1023967445343872,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,3,0,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"50.231312913104134,2.0092525165241653,24.916183321621933,8.589567795608804,9.18786550023144"
FractionalPSADescriptor,0.23117035695562838
WienerNumbersDescriptor,"1591.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.882316116824925,7.345036071446238,8.630248339467105,1.247957925423263,1.4855318664214014,1.4092490806003024"
FractionalCSP3Descriptor,0.1875
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,7,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.753086419753085,7.935,4.6464"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,921.09
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.1875
AutocorrelationDescriptorMass,"32.90948042758022,31.513282192828175,50.62523058732198,44.33888023184678,45.82864985611285"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.6243896423114971,-0.22309177660358467,-0.01074190764153606,-0.156715077321114,0.08241804077990622"
EccentricConnectivityIndexDescriptor,538
AutocorrelationDescriptorPolarizability,"1322.6286754297046,1561.452898812714,2209.271523290882,2044.960783827197,1900.3562764967992"
