DLiP-ID,P000LI
ATS1Z,1057.0
ATS1d,157.0
ATS1i,5392.344587080099
ATS1m,4094.5440199999994
ATS1p,66.67428402
ATS1s,121.79835390946502
ATS1v,9976.53331217165
ATS2Z,1622.0
ATS2d,246.0
ATS2i,9687.511317356344
ATS2m,6230.397762999999
ATS2p,100.72159159424498
ATS2s,210.21604938271608
ATS2v,14719.635883804818
ATS3Z,1764.0
ATS3d,263.0
ATS3i,12065.005610485074
ATS3m,6614.078608
ATS3p,114.114397950792
ATS3s,249.9351851851852
ATS3v,16287.102211341804
ATS4Z,1675.0
ATS4d,239.0
ATS4i,12941.170016151373
ATS4m,6156.01458
ATS4p,106.36619575079199
ATS4s,334.4619341563786
ATS4v,15205.615615188504
ATS5Z,1346.0
ATS5d,218.0
ATS5i,12062.42751701699
ATS5m,4896.60797
ATS5p,93.219116321339
ATS5s,250.21296296296296
ATS5v,13136.344715835497
ATS6Z,1228.0
ATS6d,179.0
ATS6i,10363.647715173025
ATS6m,4402.005322999999
ATS6p,84.015117852245
ATS6s,233.7716049382716
ATS6v,11913.139886365849
ATS7Z,1055.0
ATS7d,152.0
ATS7i,9227.693987176643
ATS7m,3847.809772
ATS7p,75.110068087641
ATS7s,189.59670781893007
ATS7v,10231.424161739125
ATS8Z,990.0
ATS8d,107.0
ATS8i,7551.010947718741
ATS8m,3716.9487009999993
ATS8p,57.837662538489994
ATS8s,148.5082304526749
ATS8v,7690.776905629684
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.21428571428571427
GGI10,0.02887460463218039
JGI10,0.009624868210726795
JGT10,0.48574697801166955
Kier1,15.879017013232515
Kier2,6.629935720844812
Kier3,3.2
MAXdO,12.054977936647909
MID_C,28.94374092367393
MID_N,8.516299542831245
MID_O,3.5677433083717194
MID_X,1.7608904123347608
MID_h,13.844933263537726
MINdO,11.94251803491522
MPC10,82
MWC01,23.0
MWC02,4.727387818712341
MWC03,5.594711379601839
MWC04,6.493753839851686
MWC05,7.3833681469923835
MWC06,8.28828304520769
MWC07,9.187174093944343
MWC08,10.095305541807429
MWC09,10.999178912776575
MWC10,11.909652507135107
NaaCH,5
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,2
NaasN,2
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.6078999999999999
SRW02,3.8501476017100584
SRW03,0.0
SRW04,5.187385805840755
SRW05,2.3978952727983707
SRW06,6.725033642166843
SRW07,4.727387818712341
SRW08,8.360539381370861
SRW09,6.86171134048073
SRW10,10.05048413127047
SaaCH,8.757601778365668
SaaNH,2.339186884115786
SaaSe,0
SaaaC,0.7977903054225808
SaasC,1.5359915309991978
SaasN,3.164781326110691
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.9119066853861226
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.815124337960838
VE1_D,4.509334207791578
VE2_A,0.18167258752194465
VE2_D,0.2147302003710275
VE3_A,2.0809106007986102
VE3_D,2.248086861579374
VR1_A,202.51850302978528
VR1_D,114.44234114564499
VR2_A,9.643738239513585
VR2_D,5.449635292649761
VR3_A,6.052768600088308
VR3_D,5.482008470108932
WPath,906
Xc-3d,1.5141471053714624
Xc-4d,0.0
Xc-5d,0.33126449727053875
Xc-6d,0.0
Xp-0d,14.982763184195939
Xp-1d,10.096555450524587
Xp-2d,9.202607652133459
Xp-3d,7.856295183498966
Xp-4d,6.70058089258082
Xp-5d,5.405057444684273
Xp-6d,3.6166821961711544
Xp-7d,2.4302983784579575
ZMIC0,67.73221582992423
ZMIC1,35.01630709792949
ZMIC2,25.337607321134428
ZMIC3,24.483208671281368
ZMIC4,24.483208671281368
ZMIC5,24.483208671281368
nAcid,0
nAtom,34
nBase,0
nRing,3
piPC1,3.5263605246161616
piPC2,4.244917420701475
piPC3,4.909893724294724
piPC4,5.5944790105988185
piPC5,6.131226489483141
piPC6,6.508047005955058
piPC7,6.8258077635219
piPC8,7.236392774552182
piPC9,7.452855509829988
AATS0Z,33.23529411764706
AATS0d,3.676470588235294
AATS0i,163.61978565403345
AATS0m,134.89203600000002
AATS0p,1.6383345812657943
AATS0s,5.330221137380421
AATS0v,242.45101492121316
AATS1Z,29.36111111111111
AATS1d,4.361111111111111
AATS1i,149.78734964111385
AATS1m,113.73733388888887
AATS1p,1.852063445
AATS1s,3.3832876085962504
AATS1v,277.1259253381014
AATS2Z,26.59016393442623
AATS2d,4.032786885245901
AATS2i,158.81166094026793
AATS2m,102.13766824590162
AATS2p,1.6511736326925408
AATS2s,3.4461647439789522
AATS2v,241.30550629188227
AATS3Z,23.210526315789473
AATS3d,3.460526315789474
AATS3i,158.75007382217203
AATS3m,87.02735010526315
AATS3p,1.5015052361946315
AATS3s,3.2886208576998053
AATS3v,214.30397646502374
AATS4Z,21.20253164556962
AATS4d,3.0253164556962027
AATS4i,163.81227868546043
AATS4m,77.92423518987341
AATS4p,1.3464075411492658
AATS4s,4.233695369068084
AATS4v,192.47614702770258
AATS5Z,18.438356164383563
AATS5d,2.9863013698630136
AATS5i,165.23873310982177
AATS5m,67.07682150684931
AATS5p,1.2769741961827261
AATS5s,3.427574835109082
AATS5v,179.9499276141849
AATS6Z,19.49206349206349
AATS6d,2.8412698412698414
AATS6i,164.50234468528612
AATS6m,69.87310036507935
AATS6p,1.3335732992419842
AATS6s,3.710660395845581
AATS6v,189.09745851374362
AATS7Z,18.50877192982456
AATS7d,2.6666666666666665
AATS7i,161.88936819608145
AATS7m,67.50543459649123
AATS7p,1.3177204927656314
AATS7s,3.326258031911054
AATS7v,179.4986695041952
AATS8Z,21.52173913043478
AATS8d,2.3260869565217392
AATS8i,164.15241190692913
AATS8m,80.80323263043476
AATS8p,1.2573404899671738
AATS8s,3.2284397924494543
AATS8v,167.19080229629748
AMID_C,1.3782733773178062
AMID_N,0.4055380734681545
AMID_O,0.1698925384938914
AMID_X,0.08385192439689337
AMID_h,0.6592825363589393
ATS0dv,313.60493827160496
ATS0pe,224.5742
ATS0se,272.49285699999996
ATS1dv,321.1111111111111
ATS1pe,242.15500000000003
ATS1se,286.4129499999999
ATS2dv,477.6666666666667
ATS2pe,408.4901
ATS2se,488.58511200000004
ATS3dv,473.6666666666667
ATS3pe,497.8438
ATS3se,603.481004
ATS4dv,464.1111111111111
ATS4pe,525.1415
ATS4se,637.448142
ATS5dv,318.55555555555554
ATS5pe,470.1146
ATS5se,576.365502
ATS6dv,271.8888888888889
ATS6pe,418.0219
ATS6se,510.851362
ATS7dv,212.22222222222223
ATS7pe,360.392
ATS7se,445.003836
ATS8dv,116.77777777777777
ATS8pe,291.82820000000004
ATS8se,363.50017600000007
ATSC0Z,395.7647058823529
ATSC0c,0.7768180658149132
ATSC0d,22.61764705882353
ATSC0i,54.697514354786335
ATSC0m,1855.0700841176472
ATSC0p,8.09635554328756
ATSC0s,65.06341953791119
ATSC0v,1611.3313479827575
ATSC1Z,8.131487889273336
ATSC1c,-0.5970065018102798
ATSC1d,8.581314878892732
ATSC1i,-21.677855218349997
ATSC1m,39.21143234602088
ATSC1p,-0.8963446797206209
ATSC1s,-2.60502878496136
ATSC1v,-68.37711752256287
ATSC2Z,62.7750865051903
ATSC2c,0.372968813062618
ATSC2d,2.803633217993078
ATSC2i,22.172283228105464
ATSC2m,294.74989661245684
ATSC2p,1.9623091462007325
ATSC2s,9.777489394181512
ATSC2v,274.30760432608264
ATSC3Z,-38.23875432525953
ATSC3c,-0.22961722122333764
ATSC3d,-4.4394463667820085
ATSC3i,-14.34697739196869
ATSC3m,-179.12236767474042
ATSC3p,-1.8665999699401314
ATSC3s,-7.12361599606356
ATSC3v,-225.57660063034774
ATSC4Z,-94.9826989619377
ATSC4c,0.035665426175544766
ATSC4d,-8.993944636678199
ATSC4i,-8.984251563597777
ATSC4m,-454.89008821453285
ATSC4p,-2.416589358909945
ATSC4s,30.067187115169908
ATSC4v,-499.65443242126986
ATSC5Z,-14.494809688581306
ATSC5c,0.07902575858162668
ATSC5d,-9.884948096885811
ATSC5i,-0.6800447393056249
ATSC5m,-63.29797225259522
ATSC5p,0.43908919553094716
ATSC5s,-5.936738382515115
ATSC5v,18.018509810665797
ATSC6Z,-199.7404844290657
ATSC6c,-0.006710285243474501
ATSC6d,-2.6444636678200686
ATSC6i,8.677748540111383
ATSC6m,-928.1403031591697
ATSC6p,-0.1749835966810949
ATSC6s,-34.100752539779734
ATSC6v,-285.7088237617786
ATSC7Z,-0.42906574394462904
ATSC7c,-0.0829879012426465
ATSC7d,-4.329584775086506
ATSC7i,-5.499138990931078
ATSC7m,3.0130545086504217
ATSC7p,0.37999625352165156
ATSC7s,-11.877467560224016
ATSC7v,-58.35978072933429
ATSC8Z,115.25951557093425
ATSC8c,0.06399464842278932
ATSC8d,0.8408304498269905
ATSC8i,2.5397029862102243
ATSC8m,533.0535996055364
ATSC8p,0.665005537839509
ATSC8s,-16.349927141033127
ATSC8v,130.77159512318215
AXp-0d,0.7134649135331399
AXp-1d,0.43898067176193856
AXp-2d,0.27886689854949875
AXp-3d,0.17458433741108811
AXp-4d,0.10984558840296427
AXp-5d,0.07111917690374044
AXp-6d,0.04520852745213943
AXp-7d,0.028591745628917146
GATS1Z,0.5500953725723345
GATS1c,1.8068834424784028
GATS1d,0.688990030342436
GATS1i,1.5727247132556732
GATS1m,0.5541303234583391
GATS1p,0.9782579743085915
GATS1s,0.5210336774853965
GATS1v,0.8881734554045515
GATS2Z,0.6130691896844116
GATS2c,0.8906905088771139
GATS2d,1.0763392952311923
GATS2i,0.925356354045922
GATS2m,0.6162658317460978
GATS2p,0.7366555056373898
GATS2s,0.5020961113759405
GATS2v,0.7801587989115231
GATS3Z,0.9199545106076725
GATS3c,1.21462939327702
GATS3d,1.1518718773526795
GATS3i,1.1434459716852563
GATS3m,0.920781490544534
GATS3p,1.0500552876599194
GATS3s,0.9128468901981629
GATS3v,0.9996998498150957
GATS4Z,0.934099324192116
GATS4c,1.06573511240535
GATS4d,1.1265987391154055
GATS4i,1.0941322987372557
GATS4m,0.9372108425091217
GATS4p,1.017663287792711
GATS4s,0.9318516008077916
GATS4v,1.0351568100893567
GATS5Z,0.7367391233528252
GATS5c,1.134610564715503
GATS5d,1.2191958957550277
GATS5i,1.0061296237846713
GATS5m,0.7405603624123754
GATS5p,0.8471374010218213
GATS5s,1.0644639711831732
GATS5v,0.9340938560458643
GATS6Z,1.181919200498273
GATS6c,1.1609866687102413
GATS6d,0.9726918075422626
GATS6i,0.8907102737484758
GATS6m,1.1780980514770572
GATS6p,0.9327620233936779
GATS6s,1.7347154925649237
GATS6v,1.0040587447276963
GATS7Z,0.8586973527755178
GATS7c,1.0305640574571642
GATS7d,1.0366846896174116
GATS7i,0.9818709450092056
GATS7m,0.8601819503258026
GATS7p,0.9353534903632731
GATS7s,1.2377667129958465
GATS7v,1.0209724428552214
GATS8Z,1.0223465853280256
GATS8c,0.6589645735630244
GATS8d,0.840532594560977
GATS8i,0.7823779717524201
GATS8m,1.0212828882554297
GATS8p,1.0142392709921582
GATS8s,1.5438235784026617
GATS8v,0.9953191017736381
MATS1Z,0.019404809089707972
MATS1c,-0.7258320818536074
MATS1d,0.3583297211385637
MATS1i,-0.3743045761758663
MATS1m,0.019963137649067927
MATS1p,-0.10455911286792761
MATS1s,-0.037813951081083985
MATS1v,-0.04007765929220935
MATS2Z,0.08840958265920743
MATS2c,0.26760996636072365
MATS2d,0.06909121916902936
MATS2i,0.2259393675389287
MATS2m,0.08856098161822278
MATS2p,0.13509116239290211
MATS2s,0.08376055586419617
MATS2v,0.09488598559098656
MATS3Z,-0.04322470117028601
MATS3c,-0.13223623165537005
MATS3d,-0.08781055369242355
MATS3i,-0.11734325953261879
MATS3m,-0.04319712311029622
MATS3p,-0.10313997166062291
MATS3s,-0.04898114582630091
MATS3v,-0.06262886139263431
MATS4Z,-0.10329023615647434
MATS4c,0.019759680887579147
MATS4d,-0.17114121578245625
MATS4i,-0.07069132773322802
MATS4m,-0.1055353556072478
MATS4p,-0.12845917041713442
MATS4s,0.19888761566152627
MATS4v,-0.13345557287139317
MATS5Z,-0.017058133663446964
MATS5c,0.04738112991352827
MATS5d,-0.2035555872241124
MATS5i,-0.0057906318045368175
MATS5m,-0.01589225528616423
MATS5p,0.025259179325222574
MATS5s,-0.042497862125754106
MATS5v,0.005208228997747258
MATS6Z,-0.2723751014476341
MATS6c,-0.004661868642812226
MATS6d,-0.06309988234565607
MATS6i,0.08562051541276214
MATS6m,-0.2700173542116677
MATS6p,-0.011663963045438656
MATS6s,-0.2828560328746745
MATS6v,-0.09569233777428986
MATS7Z,-0.0006466821035942893
MATS7c,-0.06372348598157736
MATS7d,-0.11418337782036367
MATS7i,-0.05996960206916659
MATS7m,0.000968837026425406
MATS7p,0.027995859459644924
MATS7s,-0.10889076014877325
MATS7v,-0.02160393473429729
MATS8Z,0.21525874993537716
MATS8c,0.06088992312875274
MATS8d,0.027477808559959325
MATS8i,0.03431914218697929
MATS8m,0.2123888160410266
MATS8p,0.06070951673110105
MATS8s,-0.18573768243727576
MATS8v,0.05998596507268299
MAXaaN,4.204691497998375
MAXsCl,5.8521805343570605
MINaaN,4.204691497998375
MINsCl,5.8521805343570605
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.992916860587126
SpAD_D,179.0195375102533
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.9332723896874326
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,687
TMWC10,118.6788152860294
TSRW10,69.16058499435043
VE1_Dt,4.550296916928625
VE2_Dt,0.21668080556802977
VE3_Dt,2.257129832030955
VR1_Dt,110.12853676097549
VR2_Dt,5.244216036236928
VR3_Dt,5.443585544347207
Xc-3dv,0.6797536833283502
Xc-4dv,0.0
Xc-5dv,0.0792280998704331
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.30784674735107304
Xch-7d,0.6682017181845882
Xp-0dv,12.092995694776508
Xp-1dv,6.900502879331359
Xp-2dv,5.111122092657859
Xp-3dv,3.6013921884168676
Xp-4dv,2.406020980227316
Xp-5dv,1.6817512787345545
Xp-6dv,0.9039347212685419
Xp-7dv,0.5084343484486461
Xpc-4d,3.542173791112494
Xpc-5d,5.970312626345012
Xpc-6d,9.564837887341515
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.585144181889813
AATS0dv,9.223674655047205
AATS0pe,6.605123529411764
AATS0se,8.014495794117646
AATS1dv,8.919753086419753
AATS1pe,6.726527777777779
AATS1se,7.955915277777775
AATS2dv,7.830601092896175
AATS2pe,6.696559016393443
AATS2se,8.009592000000001
AATS3dv,6.232456140350878
AATS3pe,6.550576315789473
AATS3se,7.940539526315789
AATS4dv,5.874824191279887
AATS4pe,6.647360759493671
AATS4se,8.06896382278481
AATS5dv,4.363774733637747
AATS5pe,6.43992602739726
AATS5se,7.895417835616438
AATS6dv,4.315696649029983
AATS6pe,6.635268253968254
AATS6se,8.108751777777778
AATS7dv,3.723196881091618
AATS7pe,6.322666666666667
AATS7se,7.8070848421052625
AATS8dv,2.538647342995169
AATS8pe,6.344091304347827
AATS8se,7.902177739130436
AATSC0Z,11.640138408304498
AATSC0c,0.02284759017102686
AATSC0d,0.6652249134948097
AATSC0i,1.608750422199598
AATSC0m,54.56088482698962
AATSC0p,0.23812810421434
AATSC0s,1.9136299864091526
AATSC0v,47.3920984700811
AATSC1Z,0.225874663590926
AATSC1c,-0.01658351393917444
AATSC1d,0.23836985774702033
AATSC1i,-0.6021626449541666
AATSC1m,1.0892064540561355
AATSC1p,-0.024898463325572804
AATSC1s,-0.07236191069337111
AATSC1v,-1.8993643756267464
AATSC2Z,1.0290997787736116
AATSC2c,0.006114242837092098
AATSC2d,0.04596120029496849
AATSC2i,0.3634800529197617
AATSC2m,4.831965518236998
AATSC2p,0.03216900239673332
AATSC2s,0.1602867113800248
AATSC2v,4.496845972558732
AATSC3Z,-0.5031415042797306
AATSC3c,-0.0030212792266228637
AATSC3d,-0.0584137679839738
AATSC3i,-0.1887760183153775
AATSC3m,-2.3568732588781636
AATSC3p,-0.02456052592026489
AATSC3s,-0.09373178942188894
AATSC3v,-2.968113166188786
AATSC4Z,-1.202312645087819
AATSC4c,0.0004514610908296806
AATSC4d,-0.113847400464281
AATSC4i,-0.11372470333668072
AATSC4m,-5.758102382462441
AATSC4p,-0.03058973872037905
AATSC4s,0.38059730525531527
