DLiP-ID,J100AE
AATSC6c,0.009073244255744973
AATSC6d,-0.1320301273475051
AATSC6i,0.07458796309257362
AATSC6m,-9.77779055292107
AATSC6p,-0.025950734046387116
AATSC6s,-0.15775013901964993
AATSC6v,-10.233847097756595
AATSC7Z,-2.3846153846153846
AATSC7c,-0.0035957036014322022
AATSC7d,-0.20499479708636845
AATSC7i,-0.08413831900036395
AATSC7m,-11.115409531711094
AATSC7p,-0.019419391659719936
AATSC7s,-0.26883499203998695
AATSC7v,-7.739401757026558
AATSC8Z,-2.903225806451613
AATSC8c,-0.0019211965076954315
AATSC8d,-0.24141519250780444
AATSC8i,0.11863715975054274
AATSC8m,-13.557482014568162
AATSC8p,-0.005027434781610834
AATSC8s,-0.3870100589663547
AATSC8v,-8.28351725199748
ATS0are,198.3598
ATS1are,209.52400000000003
ATS2are,344.37899999999996
ATS3are,404.5289
ATS4are,395.435
ATS5are,347.9930000000001
ATS6are,277.1930000000001
ATS7are,251.9660000000001
ATS8are,193.81799999999998
ATSC0dv,140.0
ATSC0pe,4.521096774193545
ATSC0se,3.1376854193548387
ATSC1dv,65.0
ATSC1pe,0.3972742976066568
ATSC1se,0.19078872840790875
ATSC2dv,71.0
ATSC2pe,0.8572701352757511
ATSC2se,0.19831301144640995
ATSC3dv,46.0
ATSC3pe,0.8615518210197696
ATSC3se,0.5867962955254945
ATSC4dv,53.0
ATSC4pe,1.3946709677419333
ATSC4se,0.8304032258064517
ATSC5dv,-44.0
ATSC5pe,-1.2220941727367325
ATSC5se,-1.0696632091571276
ATSC6dv,-76.0
ATSC6pe,-0.6776730489073902
ATSC6se,-0.05385753590010278
ATSC7dv,-87.0
ATSC7pe,-2.1571217481789815
ATSC7se,-1.4005912049947962
ATSC8dv,-85.0
ATSC8pe,-1.7401451612903218
ATSC8se,-0.9946983225806445
AXp-0dv,0.5744597996486015
AXp-1dv,0.30657379030901666
AXp-2dv,0.15985258032361505
AXp-3dv,0.08322284691358603
AXp-4dv,0.036580645632045515
AXp-5dv,0.019270032026725562
AXp-6dv,0.009461027231698695
AXp-7dv,0.005069876586207398
BertzCT,487.5836314715505
ECIndex,274
ETA_eta,11.785373113322988
GATS1dv,0.36160714285714285
GATS1pe,0.6580399952908946
GATS1se,0.7144418418022702
GATS2dv,0.5992063492063492
GATS2pe,0.734888051714543
GATS2se,0.8122898440609311
GATS3dv,0.8286830357142857
GATS3pe,0.9162668832141792
GATS3se,0.9035436145102559
GATS4dv,0.8605990783410139
GATS4pe,0.9459041482940199
GATS4se,0.9809763408095926
GATS5dv,1.2340561224489794
GATS5pe,1.187344240213317
GATS5se,1.2317193537959945
GATS6dv,1.5
GATS6pe,1.2594605118043625
GATS6se,1.1940494115378149
GATS7dv,1.6043956043956042
GATS7pe,1.601611030064732
GATS7se,1.6366910165001392
GATS8dv,1.6140552995391704
GATS8pe,1.4652810479900686
GATS8se,1.453515231404188
LogEE_A,3.7508580858508846
LogEE_D,68.81879217664823
MATS1dv,0.4497767857142857
MATS1pe,0.08512524615779729
MATS1se,0.05890538914610665
MATS2dv,0.29113756613756614
MATS2pe,0.10885335654589443
MATS2se,0.03628354764970282
MATS3dv,0.1591517857142857
MATS3pe,0.09230374489846874
MATS3se,0.09058570814393617
MATS4dv,0.18928571428571428
MATS4pe,0.154240335630806
MATS4se,0.132327355171443
MATS5dv,-0.1739795918367347
MATS5pe,-0.14963546476426962
MATS5se,-0.18871713114731653
MATS6dv,-0.40068027210884355
MATS6pe,-0.11063405084339242
MATS6se,-0.012669208499424036
MATS7dv,-0.493956043956044
MATS7pe,-0.3792520535103699
MATS7se,-0.35481263931958323
MATS8dv,-0.6071428571428571
MATS8pe,-0.38489447322231274
MATS8se,-0.31701658695446
MAXaaCH,1.746890904509952
MAXaasC,0.555638883639876
MAXdssC,-0.235272108843537
MAXsCH3,2.0020056741832537
MAXssNH,2.8124116591080877
MDEC-11,0.33333333333333337
MDEC-12,1.7603666140654302
MDEC-13,2.4816020802315104
MDEC-22,2.8230487358380785
MDEC-23,7.782563399536504
MDEC-33,3.879176139868348
MDEN-22,0.33333333333333337
MDEO-12,0.40824829046386313
MDEO-22,0.33333333333333337
MINaaCH,1.5384475256151844
MINaasC,0.2608333333333335
MINdssC,-0.235272108843537
MINsCH3,1.9359358465608465
MINssNH,2.8124116591080877
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0357142857142858
SM1_Dzi,0.9699017285501993
SM1_Dzm,1.0327970942604563
SM1_Dzp,-4.283246429381093
SM1_Dzv,-1.8356326906609346
SddssSe,0
SpAD_Dt,201.77482221811175
SpAbs_A,21.577977718254274
SpAbs_D,137.63758435329652
SpMAD_A,1.2692928069561338
SpMAD_D,8.09632849137038
SpMax_A,2.373711276895862
SpMax_D,68.81879217664823
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,68.27000000000001
TpiPC10,7.523962355686768
VAdjMat,5.169925001442312
VE1_DzZ,4.044516268344305
VE1_Dzi,4.044705079335841
VE1_Dzm,4.044532801964243
VE1_Dzp,4.054799581303689
VE1_Dzv,4.053331228598231
VE2_DzZ,0.23791272166731203
VE2_Dzi,0.23792382819622593
VE2_Dzm,0.23791369423319075
VE2_Dzp,0.23851762242962876
VE2_Dzv,0.2384312487410724
VE3_DzZ,1.9279902068675219
VE3_Dzi,1.9280368889852326
VE3_Dzm,1.9279942947695223
VE3_Dzp,1.930529512328849
VE3_Dzv,1.9301673196716422
VR1_DzZ,80.7908600506513
VR1_Dzi,80.835516798591
VR1_Dzm,80.79034821516709
VR1_Dzp,80.7397822624839
VR1_Dzv,80.59667594043131
VR2_DzZ,4.752403532391253
VR2_Dzi,4.755030399917118
VR2_Dzm,4.752373424421593
VR2_Dzp,4.7493989566167
VR2_Dzv,4.74098093767243
VR3_DzZ,4.922492092005867
VR3_Dzi,4.923044684348115
VR3_Dzm,4.922485756671583
VR3_Dzp,4.921859669709535
VR3_Dzv,4.920085658290447
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0656360239006558
Xch-6dv,0.045994168867696146
Xch-7dv,0.0509006857627016
Xpc-4dv,0.7451982885870203
Xpc-5dv,0.7233961377014586
Xpc-6dv,0.6966198811557495
Zagreb1,84.0
Zagreb2,96.0
fragCpx,52.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,1
nBondsM,11
nBondsO,18
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,2
AATS0are,6.398703225806452
AATS1are,6.547625000000001
AATS2are,6.3773888888888886
AATS3are,6.3207640625
AATS4are,6.377983870967742
AATS5are,6.2141607142857165
AATS6are,6.599833333333335
AATS7are,6.460666666666669
AATS8are,6.252193548387096
AATSC0dv,4.516129032258065
AATSC0pe,0.14584183142559823
AATSC0se,0.10121565868886577
AATSC1dv,2.03125
AATSC1pe,0.012414821800208024
AATSC1se,0.0059621477627471485
AATSC2dv,1.3148148148148149
AATSC2pe,0.015875372875476874
AATSC2se,0.0036724631749335177
AATSC3dv,0.71875
AATSC3pe,0.0134617472034339
AATSC3se,0.009168692117585852
AATSC4dv,0.8548387096774194
AATSC4pe,0.0224946930280957
AATSC4se,0.013393600416233092
AATSC5dv,-0.7857142857142857
AATSC5pe,-0.021823110227441652
AATSC5se,-0.019101128734948708
AATSC6dv,-1.8095238095238095
AATSC6pe,-0.016135072593033102
AATSC6se,-0.0012823222833357804
AATSC7dv,-2.230769230769231
AATSC7pe,-0.05531081405587132
AATSC7se,-0.03591259499986657
AATSC8dv,-2.7419354838709675
AATSC8pe,-0.05613371488033296
AATSC8se,-0.03208704266389176
AETA_eta,0.6932572419601758
ATSC0are,4.909683870967738
ATSC1are,0.4061843912591032
ATSC2are,0.7339635796045767
ATSC3are,0.9319268470343381
ATSC4are,1.4402645161290306
ATSC5are,-1.4821966701352751
ATSC6are,-0.5450362122788776
ATSC7are,-2.3256861602497403
ATSC8are,-1.780451612903225
BCUTZ-1h,8.033854677363335
BCUTZ-1l,5.738200925668861
BCUTc-1h,0.45152655900529115
BCUTc-1l,-0.5278652285582338
BCUTd-1h,3.1531802757847958
BCUTd-1l,0.9779533400230426
BCUTi-1h,14.564999898249537
BCUTi-1l,10.999576248254382
BCUTm-1h,16.016505102783718
BCUTm-1l,11.750703554370686
BCUTp-1h,1.9510248853083638
BCUTp-1l,0.7155665917235856
BCUTs-1h,7.008269251546032
BCUTs-1l,1.2635384569371861
BCUTv-1h,20.84637085746509
BCUTv-1l,14.681721601353743
BalabanJ,1.7596072602694763
Diameter,10
ETA_beta,20.5
GATS1are,0.6765806032120855
GATS2are,0.7621671982034192
GATS3are,0.919467931875254
GATS4are,0.961348933838458
GATS5are,1.2056147922276061
GATS6are,1.2542995532012633
GATS7are,1.6198285598128705
GATS8are,1.4520808776861007
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,100.88741110905589
MATS1are,0.0801459196505652
MATS2are,0.08582007995609277
MATS3are,0.09194116737363023
MATS4are,0.1466758913588812
MATS5are,-0.16711905484637063
MATS6are,-0.08193778732910771
MATS7are,-0.3765257358905728
MATS8are,-0.3626407849661171
MAXssCH2,0.8696750598387504
MAXsssCH,0.11690998467288116
MINssCH2,0.8696750598387504
MINsssCH,0.11690998467288116
NsssssAs,0
RotRatio,0.2222222222222222
SM1_Dzpe,1.098531211750306
SM1_Dzse,1.0260103868809844
SMR_VSA1,13.734783058098518
SMR_VSA2,0.0
SMR_VSA3,10.473451861131776
SMR_VSA4,0.0
SMR_VSA5,26.31013685145522
SMR_VSA6,0.0
SMR_VSA7,30.156192195872347
SMR_VSA8,0.0
SMR_VSA9,11.520494837748885
SpAD_DzZ,109.0239373142171
SpAD_Dzi,107.29952890527385
SpAD_Dzm,109.04399761306072
SpAD_Dzp,144.07509730595342
SpAD_Dzv,132.4825240218788
SpAbs_Dt,201.77482221811186
SpDiam_A,4.564608717793137
SpDiam_D,104.61397707704792
SpMAD_Dt,11.869107189300692
SpMax_Dt,100.88741110905589
SsssssAs,0
VE1_Dzpe,4.0441492504354635
VE1_Dzse,4.0445718907507135
VE2_Dzpe,0.23789113237855666
VE2_Dzse,0.23791599357357138
VE3_Dzpe,1.9278994581752336
VE3_Dzse,1.928003959321523
VMcGowan,174.2899999999997
VR1_Dzpe,80.8081107553229
VR1_Dzse,80.78838331457837
VR2_Dzpe,4.753418279724876
VR2_Dzse,4.752257842034021
VR3_Dzpe,4.922705592186606
VR3_Dzse,4.922461435394021
mZagreb1,5.805555555555555
mZagreb2,3.8888888888888884
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,27
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15837689906347543
AATSC1are,0.012693262226846976
AATSC2are,0.013591918140825495
AATSC3are,0.014561356984911534
AATSC4are,0.023230072840790816
AATSC5are,-0.026467797680987056
AATSC6are,-0.012977052673306608
AATSC7are,-0.059632978467942056
AATSC8are,-0.05743392299687823
AETA_beta,1.2058823529411764
BCUTdv-1h,6.033706293117792
BCUTdv-1l,0.9876691988445521
BCUTpe-1h,3.516124636848584
BCUTpe-1l,2.285074401098514
BCUTse-1h,3.724483415140858
BCUTse-1l,2.480984012050966
ETA_alpha,7.8
ETA_dBeta,-1.5
ETA_eta_B,0.21150496196586133
ETA_eta_F,12.87454537570491
ETA_eta_L,4.093605177297
ETA_eta_R,24.6599184890279
ETA_psi_1,0.5200000000000001
LabuteASA,98.78425499606534
LogEE_DzZ,54.57289302685645
LogEE_Dzi,53.706817495492814
LogEE_Dzm,54.58275157678098
LogEE_Dzp,71.78559298066016
LogEE_Dzv,66.1332836173711
PEOE_VSA1,14.257034478033027
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.080400456816069
PEOE_VSA7,25.477292959539852
PEOE_VSA8,12.10820789760957
PEOE_VSA9,6.263162995639057
SM1_Dzare,1.2284783620288504
SpAD_Dzpe,108.3367513125078
SpAD_Dzse,109.12450309828866
SpAbs_DzZ,108.11007176799859
SpAbs_Dzi,106.44373326243544
SpAbs_Dzm,108.13270605930151
SpAbs_Dzp,147.85443239070145
SpAbs_Dzv,134.10219992540317
SpDiam_Dt,147.7789452414936
SpMAD_DzZ,6.413172783189241
SpMAD_Dzi,6.311736994427873
SpMAD_Dzm,6.4143528007682775
SpMAD_Dzp,8.475005723879613
SpMAD_Dzv,7.793089648345811
SpMax_DzZ,54.57289302685645
SpMax_Dzi,53.706817495492814
SpMax_Dzm,54.58275157678098
SpMax_Dzp,71.78559298066016
SpMax_Dzv,66.1332836173711
VE1_Dzare,4.043369909506418
VE2_Dzare,0.23784528879449518
VE3_Dzare,1.9277067313535605
VR1_Dzare,80.83780899210083
VR2_Dzare,4.755165234829461
VR3_Dzare,4.923073040213237
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4588235294117647
AETA_dBeta,-0.08823529411764706
AETA_eta_B,0.01244146835093302
AETA_eta_F,0.757326198570877
AETA_eta_L,0.24080030454688237
AETA_eta_R,1.450583440531053
BCUTare-1h,3.570320438087826
BCUTare-1l,2.235724493418165
ETA_beta_s,11.0
ETA_dPsi_A,0.19399999999999984
ETA_dPsi_B,0.0
ETA_eta_BR,0.3835049619658613
ETA_eta_FL,4.109103423110234
ETA_eta_RL,8.202708600407234
LogEE_Dzpe,54.23299513929804
LogEE_Dzse,54.622605101313795
PEOE_VSA10,0.0
PEOE_VSA11,11.454175413722904
PEOE_VSA12,5.760247418874442
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,17.10568381562491
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,30.75676120122754
SlogP_VSA6,33.402510075050586
SlogP_VSA7,0.0
SlogP_VSA8,11.520494837748885
SlogP_VSA9,0.0
SpAD_Dzare,107.24147066315479
SpAbs_Dzpe,107.36745906684581
SpAbs_Dzse,108.21919981574663
SpDiam_DzZ,83.9989102225475
SpDiam_Dzi,82.37987523312994
SpDiam_Dzm,84.01277115403562
SpDiam_Dzp,108.84741975994872
SpDiam_Dzv,100.8807924667343
SpMAD_Dzpe,6.372750077206341
SpMAD_Dzse,6.419088417546392
SpMax_Dzpe,54.23299513929804
SpMax_Dzse,54.622605101313795
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.6470588235294118
AETA_eta_BR,0.02255911540975655
AETA_eta_FL,0.2417119660653079
AETA_eta_RL,0.48251227061219026
DetourIndex,831
EState_VSA1,0.0
EState_VSA2,17.642948553347928
EState_VSA3,11.520494837748885
EState_VSA4,6.4208216229260096
EState_VSA5,6.263162995639057
EState_VSA6,18.19910120538483
EState_VSA7,13.847474399381248
EState_VSA8,10.473451861131776
EState_VSA9,8.940245874026695
ETA_beta_ns,9.5
ETA_shape_p,0.17094017094017094
ETA_shape_x,0.0
ETA_shape_y,0.32051282051282054
GhoseFilter,True
LogEE_Dzare,53.69299876463791
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,106.15751916724699
SpDiam_Dzpe,83.47114660930798
SpDiam_Dzse,84.07547404241691
SpMAD_Dzare,6.308321803714987
SpMax_Dzare,53.69299876463791
TopoPSA(NO),68.27000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.190215262030737
VSA_EState9,30.809784737969267
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5588235294117647
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04117647058823531
FilterItLogS,-3.5995160142561575
SpDiam_Dzare,82.67275099191411
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6193548387096777
ETA_epsilon_2,0.8823529411764703
ETA_epsilon_3,0.438775510204082
ETA_epsilon_4,0.5675675675675679
ETA_epsilon_5,0.8499999999999999
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.18057932850559566
ETA_dEpsilon_B,0.05178727114210979
ETA_dEpsilon_C,-0.12879205736348587
ETA_dEpsilon_D,0.03235294117647047
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5882352941176471
MDEDescriptor,"0.33333333333333337,1.7603666140654302,2.4816020802315104,0.0,2.8230487358380785,7.782563399536504,0.0,3.879176139868348,0.0,0.0,0.0,0.4082482904638629,0.33333333333333337,0.0,0.0,0.0,0.33333333333333337,0.0,0.0"
APolDescriptor,35.061102000000005
BCUTDescriptor,"11.988395440185998,15.996926800363731,-0.31484085836884285,0.2521362532217287,4.954552661181563,8.506458985712566"
BPolDescriptor,20.754898
TPSADescriptor,68.27000000000001
ALOGPDescriptor,"0.5634999999999992,0.3175322499999991,61.52740000000001"
XLogPDescriptor,1.9609999999999999
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,234.10044242
ChiPathDescriptor,"12.25071237662706,8.202708600407233,7.104154696693479,5.8560589618295245,4.420289315408282,2.691424481727294,1.966357428771648,1.202768925560739,9.765816594026225,5.5183282255623,3.8364619277667615,2.4966854074075813,1.316903242753639,0.6744511209353949,0.3689800620362492,0.18758543368967373"
ChiChainDescriptor,"0.0,0.0,0.2621886974951644,0.21941609682128765,0.3695137893050609,0.0,0.0,0.0656360239006558,0.045994168867696146,0.0509006857627016"
AtomCountDescriptor,31
BondCountDescriptor,18
SmallRingDescriptor,"2,2,2,2,0,0,2,0,0,0,0"
ChiClusterDescriptor,"1.0243773949903288,0.0,0.20118446353109126,0.0,0.4375560341744626,0.0,0.027065045806257133,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,0,2,2,0,0"
ZagrebIndexDescriptor,84.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.2300000000000004
WeightedPathDescriptor,"33.930497907670826,1.9959116416276956,14.639129663226974,8.64007262061797,5.999057042609005"
FractionalPSADescriptor,0.2916269584724521
WienerNumbersDescriptor,"564.0,20.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.34453482625913,3.2253682700346227,3.7682524411040483,0.7451982885870205,0.7233961377014588,0.6523072738517315"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,4,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.432098765432098,6.25,3.4844444444444442"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,752.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"20.043367709175797,20.38037530513821,27.875197036077232,23.846916619088198,24.372489892010897"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4124850987440586,-0.13765880342790032,-0.13004601666698412,0.08325535647822213,0.01591067966208784"
EccentricConnectivityIndexDescriptor,274
AutocorrelationDescriptorPolarizability,"847.9642342589361,954.874031812268,1248.3020537323152,1007.5553359878695,965.6838532781828"
