DLiP-ID,T005JJ
AATSC5i,0.045313585784567165
AATSC5m,6.915974536259802
AATSC5p,0.013661974531584431
AATSC5s,0.1611388663788784
AATSC5v,6.365279908723905
AATSC6Z,-2.196969696969697
AATSC6c,-0.004499329823694016
AATSC6d,-0.09604924989540374
AATSC6i,-0.28136253486500185
AATSC6m,-10.45761933019544
AATSC6p,-0.050117802668582456
AATSC6s,-0.2430401981684034
AATSC6v,-13.78137268003989
AATSC7Z,1.4776119402985075
AATSC7c,0.0065233886996790835
AATSC7d,-0.11218071378806165
AATSC7i,-0.20688376232654535
AATSC7m,6.818360538903114
AATSC7p,-0.018294355741390475
AATSC7s,0.2957693316237136
AATSC7v,1.2020892072926255
AATSC8Z,-3.2916666666666665
AATSC8c,-0.007984612191553206
AATSC8d,-0.08177186061801449
AATSC8i,-0.10049747647974316
AATSC8m,-15.433008382642994
AATSC8p,-0.02205276199645022
AATSC8s,-0.3269518979655198
AATSC8v,-12.38264765063152
ATS0are,240.95490000000004
ATS1are,267.3
ATS2are,460.438
ATS3are,598.6930000000001
ATS4are,637.9549999999999
ATS5are,501.9799999999999
ATS6are,403.41400000000004
ATS7are,390.81
ATS8are,305.218
ATSC0dv,156.0
ATSC0pe,4.499307692307691
ATSC0se,3.0693983589743565
ATSC1dv,58.0
ATSC1pe,-0.07008520710059365
ATSC1se,-0.1842853096646945
ATSC2dv,13.0
ATSC2pe,0.429226627218931
ATSC2se,-0.18542954372123652
ATSC3dv,-68.0
ATSC3pe,-2.350739053254439
ATSC3se,-1.0534179934253785
ATSC4dv,34.0
ATSC4pe,-0.6393106508875731
ATSC4se,-0.38134866798159095
ATSC5dv,22.0
ATSC5pe,1.7331266272189354
ATSC5se,0.7686030032873111
ATSC6dv,-50.0
ATSC6pe,-1.697759171597632
ATSC6se,-0.8406845049309661
ATSC7dv,5.0
ATSC7pe,2.2756662721893495
ATSC7se,1.3343281525312292
ATSC8dv,-84.0
ATSC8pe,-2.7559710059171594
ATSC8se,-1.5373836213017755
AXp-0dv,0.5698560321195999
AXp-1dv,0.2945849532965093
AXp-2dv,0.1660151723977109
AXp-3dv,0.08253507922513435
AXp-4dv,0.041642778501445696
AXp-5dv,0.022494744773768498
AXp-6dv,0.011854262471381103
AXp-7dv,0.006065825553877224
BertzCT,787.65470823089
ECIndex,445
ETA_eta,17.784692554870976
GATS1dv,0.5016788766788766
GATS1pe,0.7981529514919267
GATS1se,0.8888784938908557
GATS2dv,0.940990516332982
GATS2pe,0.879549013863039
GATS2se,1.0104394908534593
GATS3dv,1.2011047463175122
GATS3pe,1.4544828682499613
GATS3se,1.5064351906647673
GATS4dv,0.9617198838896952
GATS4pe,1.175790953809052
GATS4se,1.2080669018396104
GATS5dv,0.9021317829457364
GATS5pe,0.6085305709922375
GATS5se,0.6061383314942808
GATS6dv,1.0943084693084693
GATS6pe,1.135363896957988
GATS6se,1.0912534588298965
GATS7dv,0.9452736318407959
GATS7pe,0.5115158423403318
GATS7se,0.4836815070093024
GATS8dv,1.596020299145299
GATS8pe,1.9437263496378359
GATS8se,1.979859988597449
LogEE_A,4.062153725488897
LogEE_D,102.2180904765922
MATS1dv,0.34523809523809523
MATS1pe,-0.014464252131585972
MATS1se,-0.05575101477452217
MATS2dv,0.04452054794520548
MATS2pe,0.05096625332594151
MATS2se,-0.0322750868784231
MATS3dv,-0.18085106382978725
MATS3pe,-0.21676815527538898
MATS3se,-0.14239155378762683
MATS4dv,0.08018867924528301
MATS4pe,-0.052278725028814255
MATS4se,-0.0457117364305113
MATS5dv,0.06395348837209303
MATS5pe,0.17468304605001853
MATS5se,0.11355727865282386
MATS6dv,-0.1893939393939394
MATS6pe,-0.2229723764806084
MATS6se,-0.16184543628807832
MATS7dv,0.018656716417910446
MATS7pe,0.294410085286753
MATS7se,0.25304583700438
MATS8dv,-0.4375
MATS8pe,-0.49768244259800654
MATS8se,-0.406960598208272
MAXaaCH,2.0878935185185186
MAXaaaC,1.046813114134543
MAXaasC,1.1126882821029649
MAXsCH3,1.7729956383806353
MDEC-11,0.4999999999999999
MDEC-12,2.258145379778381
MDEC-13,2.7761598421302347
MDEC-14,2.0
MDEC-22,7.6644167171846505
MDEC-23,18.357921264372298
MDEC-24,1.3462220697827918
MDEC-33,7.705241141770399
MDEC-34,1.8168991397146186
MDEO-12,0.43643578047198467
MDEO-22,0.25
MINaaCH,1.7495471125395368
MINaaaC,0.7934797808012096
MINaasC,0.801160504325187
MINsCH3,1.7729956383806353
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8928571428571429
SM1_Dzi,0.7446521430925515
SM1_Dzm,0.8902969157782687
SM1_Dzp,-3.765064611199274
SM1_Dzv,-1.5163080624175058
SddssSe,0
SpAD_Dt,462.2418535001547
SpAbs_A,28.415149565385118
SpAbs_D,204.43618095318445
SpMAD_A,1.2915977075175054
SpMAD_D,9.2925536796902
SpMax_A,2.5123132619066446
SpMax_D,102.2180904765922
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,55.49000000000001
TpiPC10,9.27375081566733
VAdjMat,5.643856189774724
VE1_DzZ,4.604784627351651
VE1_Dzi,4.6040817449129605
VE1_Dzm,4.604771184724214
VE1_Dzp,4.598257598618923
VE1_Dzv,4.603408505804397
VE2_DzZ,0.20930839215234778
VE2_Dzi,0.20927644295058911
VE2_Dzm,0.20930778112382792
VE2_Dzp,0.20901170902813285
VE2_Dzv,0.20924584117292716
VE3_DzZ,2.3155532596730777
VE3_Dzi,2.315400606260238
VE3_Dzm,2.3155503403949473
VE3_Dzp,2.314134809194023
VE3_Dzv,2.3152543689922247
VR1_DzZ,127.38008946429234
VR1_Dzi,127.41091144801354
VR1_Dzm,127.38096188112648
VR1_Dzp,128.1099991037725
VR1_Dzv,127.493300733903
VR2_DzZ,5.790004066558743
VR2_Dzi,5.791405065818797
VR2_Dzm,5.790043721869385
VR2_Dzp,5.823181777444205
VR2_Dzv,5.795150033359227
VR3_DzZ,5.635632807648995
VR3_Dzi,5.635874746993487
VR3_Dzm,5.635639656551757
VR3_Dzp,5.641346623236847
VR3_Dzv,5.636521180318799
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07112944921610614
Xch-6dv,0.16337647099584146
Xch-7dv,0.2300294589125662
Xpc-4dv,1.844704878854077
Xpc-5dv,2.0705396072850757
Xpc-6dv,2.6088511865841846
Zagreb1,126.0
Zagreb2,151.0
fragCpx,163.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,0
nBondsM,16
nBondsO,25
nBondsS,26
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,2
AATS0are,6.1783307692307705
AATS1are,6.364285714285715
AATS2are,6.307369863013698
AATS3are,6.369074468085107
AATS4are,6.018443396226415
AATS5are,5.836976744186045
AATS6are,6.112333333333334
AATS7are,5.832985074626865
AATS8are,6.358708333333333
AATSC0dv,4.0
AATSC0pe,0.11536686390532541
AATSC0se,0.0787025220249835
AATSC1dv,1.380952380952381
AATSC1pe,-0.0016686954071569917
AATSC1se,-0.0043877454682070115
AATSC2dv,0.1780821917808219
AATSC2pe,0.005879816811218233
AATSC2se,-0.0025401307359073496
AATSC3dv,-0.723404255319149
AATSC3pe,-0.025007862268664246
AATSC3se,-0.011206574398142323
AATSC4dv,0.32075471698113206
AATSC4pe,-0.006031232555543143
AATSC4se,-0.0035976289432225563
AATSC5dv,0.2558139534883721
AATSC5pe,0.02015263520022018
AATSC5se,0.008937244224271059
AATSC6dv,-0.7575757575757576
AATSC6pe,-0.02572362381208533
AATSC6se,-0.012737644014105548
AATSC7dv,0.07462686567164178
AATSC7pe,0.03396516824163208
AATSC7se,0.0199153455601676
AATSC8dv,-1.75
AATSC8pe,-0.05741606262327415
AATSC8se,-0.03202882544378699
AETA_eta,0.8083951161304989
ATSC0are,4.79487692307692
ATSC1are,-0.15532899408284256
ATSC2are,0.1662585798816532
ATSC3are,-2.221167455621306
ATSC4are,-0.6846526627218926
ATSC5are,1.6715431952662745
ATSC6are,-1.6267224852071005
ATSC7are,2.3321473372781085
ATSC8are,-2.7794485207100603
BCUTZ-1h,8.02280991421585
BCUTZ-1l,5.674301144017113
BCUTc-1h,0.42265917400448627
BCUTc-1l,-0.5301510532636892
BCUTd-1h,4.021969924189182
BCUTd-1l,0.9898967247771324
BCUTi-1h,14.547840942032098
BCUTi-1l,10.934743345710132
BCUTm-1h,16.010701146372025
BCUTm-1l,11.68566116979658
BCUTp-1h,2.0125678043680626
BCUTp-1l,0.7510043266600505
BCUTs-1h,6.002559895649973
BCUTs-1l,1.1516579666134228
BCUTv-1h,20.91507474207443
BCUTv-1l,14.702284578793993
BalabanJ,1.3696136616705767
Diameter,12
ETA_beta,28.25
GATS1are,0.8283454089506705
GATS2are,0.9284121342892712
GATS3are,1.471151953711644
GATS4are,1.1822230772308933
GATS5are,0.5966789912399796
GATS6are,1.117124449356447
GATS7are,0.4938299291786216
GATS8are,1.970021021367892
HybRatio,0.2777777777777778
Lipinski,True
LogEE_Dt,230.37422021738334
MATS1are,-0.030080869279437452
MATS2are,0.018524579118096813
MATS3are,-0.19219433876131756
MATS4are,-0.0525353438730052
MATS5are,0.15809069026490066
MATS6are,-0.20047336361623738
MATS7are,0.28311854946216314
MATS8are,-0.4709822502863638
MAXssCH2,0.7128409234063995
MAXsssCH,-0.21419050889920332
MAXssssC,-0.8587710039696423
MINssCH2,0.7128409234063995
MINsssCH,-0.21419050889920332
MINssssC,-0.8587710039696423
NsssssAs,0
RotRatio,0.08
SM1_Dzpe,0.9373470012239903
SM1_Dzse,0.8857473937688994
SMR_VSA1,14.260541285694103
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,31.973313221039245
SMR_VSA6,0.0
SMR_VSA7,48.288973977231194
SMR_VSA8,0.0
SMR_VSA9,17.07321074385534
SpAD_DzZ,151.31214405648305
SpAD_Dzi,154.78818673350213
SpAD_Dzm,151.3494254786096
SpAD_Dzp,184.05052432185025
SpAD_Dzv,174.63667035082216
SpAbs_Dt,462.24185350015466
SpDiam_A,4.815088899638639
SpDiam_D,156.89533823853176
SpMAD_Dt,21.010993340916123
SpMax_Dt,230.37422021738334
SsssssAs,0
VE1_Dzpe,4.605053323937206
VE1_Dzse,4.6047422123944015
VE2_Dzpe,0.20932060563350935
VE2_Dzse,0.20930646419974552
VE3_Dzpe,2.3156116095782666
VE3_Dzse,2.3155440485685364
VMcGowan,218.5299999999997
VR1_Dzpe,127.36025741806219
VR1_Dzse,127.38317098734987
VR2_Dzpe,5.789102609911918
VR2_Dzse,5.790144135788631
VR3_Dzpe,5.635477103642834
VR3_Dzse,5.635656998916231
mZagreb1,6.590277777777777
mZagreb2,4.499999999999999
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,1
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,35
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12294556213017745
AATSC1are,-0.003698309382924823
AATSC2are,0.002277514792899359
AATSC3are,-0.023629441017247937
AATSC4are,-0.006458987384168799
AATSC5are,0.019436548782165983
AATSC6are,-0.024647310381925764
AATSC7are,0.034808169213106095
AATSC8are,-0.057905177514792926
AETA_beta,1.2840909090909092
BCUTdv-1h,6.022610665654299
BCUTdv-1l,0.9929281650755525
BCUTpe-1h,3.491067459394084
BCUTpe-1l,2.223535877035833
BCUTse-1h,3.7040495450775826
BCUTse-1l,2.4195514076971056
ETA_alpha,10.400000000000002
ETA_dBeta,-0.25
ETA_eta_B,0.4100623612842007
ETA_eta_F,18.272679157838898
ETA_eta_L,5.140878253383082
ETA_eta_R,36.05737171270987
ETA_psi_1,0.5745856353591163
LabuteASA,127.91079750247621
LogEE_DzZ,75.69665644382594
LogEE_Dzi,77.41041738988038
LogEE_Dzm,75.71518078093108
LogEE_Dzp,91.51184425939793
LogEE_Dzv,87.1115658941723
PEOE_VSA1,14.260541285694103
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,43.67639416492468
PEOE_VSA8,35.830551540775566
PEOE_VSA9,5.601050810983688
SM1_Dzare,1.0428106095858538
SpAD_Dzpe,150.81329983148015
SpAD_Dzse,151.39601415127888
SpAbs_DzZ,150.55229295574117
SpAbs_Dzi,154.17892588915376
SpAbs_Dzm,150.59171765476043
SpAbs_Dzp,186.78875312999514
SpAbs_Dzv,175.73943985076212
SpDiam_Dt,303.42204986218087
SpMAD_DzZ,6.877824729840139
SpMAD_Dzi,7.035826669704642
SpMAD_Dzm,6.8795193399368
SpMAD_Dzp,8.365932923720466
SpMAD_Dzv,7.938030470491916
SpMax_DzZ,75.69665644382594
SpMax_Dzi,77.41041738988038
SpMax_Dzm,75.71518078093108
SpMax_Dzp,91.51184425939793
SpMax_Dzv,87.1115658941723
VE1_Dzare,4.605592195753814
VE2_Dzare,0.20934509980699154
VE3_Dzare,2.3157286202299243
VR1_Dzare,127.32464552074454
VR2_Dzare,5.78748388730657
VR3_Dzare,5.635197449080362
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,1
n12FHRing,1
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47272727272727283
AETA_dBeta,-0.011363636363636364
AETA_eta_B,0.018639198240190943
AETA_eta_F,0.8305763253563135
AETA_eta_L,0.23367628424468556
AETA_eta_R,1.6389714414868124
BCUTare-1h,3.5454349360627524
BCUTare-1l,2.173679099905583
ETA_beta_s,14.25
ETA_dPsi_A,0.13941436464088364
ETA_dPsi_B,0.0
ETA_eta_BR,0.7540623612842007
ETA_eta_FL,5.363272947705813
ETA_eta_RL,10.504151201088895
LogEE_Dzpe,75.44925659761388
LogEE_Dzse,75.73826832081075
PEOE_VSA10,23.19674578154889
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,21.795523114519906
SlogP_VSA3,6.4208216229260096
SlogP_VSA4,0.0
SlogP_VSA5,19.410925891078243
SlogP_VSA6,47.142673422587556
SlogP_VSA7,0.0
SlogP_VSA8,22.292943266678478
SlogP_VSA9,0.0
SpAD_Dzare,149.40120745870024
SpAbs_Dzpe,150.02286788013407
SpAbs_Dzse,150.64129428979462
SpDiam_DzZ,113.93417357134939
SpDiam_Dzi,117.14923369574332
SpDiam_Dzm,113.96645449020846
SpDiam_Dzp,135.77574736459815
SpDiam_Dzv,130.85194252762355
SpMAD_Dzpe,6.8551499923400065
SpMAD_Dzse,6.881637006876312
SpMax_Dzpe,75.44925659761388
SpMax_Dzse,75.73826832081075
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,1
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6477272727272727
AETA_eta_BR,0.034275561876554575
AETA_eta_FL,0.24378513398662785
AETA_eta_RL,0.47746141823131344
DetourIndex,2510
EState_VSA1,5.601050810983688
EState_VSA2,6.103966387748303
EState_VSA3,6.4208216229260096
EState_VSA4,33.60590659165938
EState_VSA5,0.0
EState_VSA6,26.2411615426074
EState_VSA7,24.26546827384644
EState_VSA8,11.050345589408819
EState_VSA9,9.154013890853395
ETA_beta_ns,14.0
ETA_shape_p,0.12820512820512817
ETA_shape_x,0.048076923076923066
ETA_shape_y,0.33653846153846145
GhoseFilter,True
LogEE_Dzare,74.74800421160403
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,148.52934548051786
SpDiam_Dzpe,113.5298417635259
SpDiam_Dzse,114.00314674636911
SpMAD_Dzare,6.790963975395465
SpMax_Dzare,74.74800421160403
TopoPSA(NO),55.49000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.929934571050643
VSA_EState9,42.15339876228269
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.6363636363636364
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027272727272727174
FilterItLogS,-4.672084206971043
SpDiam_Dzare,112.32959423051255
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5948717948717951
ETA_epsilon_2,0.8227272727272724
ETA_epsilon_3,0.446666666666667
ETA_epsilon_4,0.5254901960784316
ETA_epsilon_5,0.7999999999999998
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1482051282051281
ETA_dEpsilon_B,0.06938159879336347
ETA_dEpsilon_C,-0.07882352941176463
ETA_dEpsilon_D,0.022727272727272596
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"0.4999999999999999,2.258145379778381,2.7761598421302347,2.0,7.6644167171846505,18.357921264372298,1.3462220697827918,7.705241141770399,1.8168991397146186,0.0,0.0,0.43643578047198467,0.25,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,46.52148099999999
BCUTDescriptor,"11.996662992293993,15.998310037633901,-0.38722714339481823,0.11915135421597592,5.535205686440638,9.562693722683964"
BPolDescriptor,23.736518999999998
TPSADescriptor,55.49000000000001
ALOGPDescriptor,"2.5367000000000006,6.434846890000003,82.7325"
XLogPDescriptor,2.7320000000000007
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,295.12084354
ChiPathDescriptor,"15.31962647737941,10.504151201088897,10.675650764500727,8.471104680927711,7.10090560116305,6.042175632117288,4.450227064486838,3.387532765494336,12.536832706631198,7.364623832412732,6.308576551113013,4.126753961256717,2.8317089380983074,2.0245270296391666,1.2565518219663967,0.7764256708962848"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.5334512331354544,0.838934079796232,0.0,0.0,0.07112944921610614,0.16337647099584146,0.23002945891256624"
AtomCountDescriptor,39
BondCountDescriptor,25
SmallRingDescriptor,"4,3,2,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.510362971081845,0.2886751345948129,0.6830127018922193,0.14433756729740646,1.2993195900045558,0.12909944487358055,0.22120890386548003,0.037267799624996496"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,3,2,2,1,0"
ZagrebIndexDescriptor,126.0
LargestChainDescriptor,13
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"45.640400549035306,2.0745636613197864,11.728709283457938,8.717262877639111,3.0114464058188215"
FractionalPSADescriptor,0.18802467265406492
WienerNumbersDescriptor,"1081.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.436590511368462,6.1676463059918145,8.680616911235191,1.8447048788540765,2.070539607285078,2.425048303876303"
FractionalCSP3Descriptor,0.2777777777777778
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,7,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.5232,5.8171745152354575,3.04"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1302.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.2777777777777778
AutocorrelationDescriptorMass,"24.683387407899318,26.992823752023714,41.9853756148191,37.929478762914464,31.933202831516777"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.41941774580056584,-0.15710683071072587,-0.0996623794090026,0.02281353901152658,0.052111615572537975"
EccentricConnectivityIndexDescriptor,445
AutocorrelationDescriptorPolarizability,"1462.0867237177713,1765.1055203862727,2618.6249867542833,2346.3226862012066,2007.861884080217"
