DLiP-ID,C003ZR
AATSC5c,0.0003199761054115058
AATSC5d,-0.06217581055601705
AATSC5i,-0.1430167798824943
AATSC5m,1.4097954935458783
AATSC5p,-0.011221677686665231
AATSC5s,0.13612403986598054
AATSC5v,-0.29622121632667775
AATSC6Z,-1.0070921985815602
AATSC6c,0.0003285966137837507
AATSC6d,-0.05408148580171637
AATSC6i,-0.02096438468240778
AATSC6m,-4.716429083033509
AATSC6p,-0.00991249571124248
AATSC6s,-0.2639590576389467
AATSC6v,-3.935362483770353
AATSC7Z,-0.8321678321678322
AATSC7c,-0.00035304889611491633
AATSC7d,-0.07801098865534607
AATSC7i,0.020343663858483844
AATSC7m,-3.8654911850445735
AATSC7p,0.0013236528401642028
AATSC7s,-0.26621114339163476
AATSC7v,-1.924353118546795
AATSC8Z,-0.5492957746478874
AATSC8c,0.00033920708816741814
AATSC8d,-0.07795616704857125
AATSC8i,-0.1517796608335558
AATSC8m,-2.6812841412411808
AATSC8p,-0.026903984625920786
AATSC8s,-0.005806704472712652
AATSC8v,-5.788346058272117
ATS0are,326.34469999999993
ATS1are,353.85
ATS2are,594.4708999999999
ATS3are,756.419
ATS4are,861.3458999999998
ATS5are,837.206
ATS6are,891.8629000000001
ATS7are,881.7589999999999
ATS8are,851.2099999999999
ATSC0dv,202.0
ATSC0pe,5.625645283018864
ATSC0se,3.6157516981132067
ATSC1dv,54.0
ATSC1pe,-0.04876860092559475
ATSC1se,-0.1707789263082974
ATSC2dv,21.0
ATSC2pe,0.045382983268069256
ATSC2se,0.08372748451405829
ATSC3dv,22.0
ATSC3pe,1.5939053755784975
ATSC3se,1.1599221402634383
ATSC4dv,3.0
ATSC4pe,0.26429925240299157
ATSC4se,0.2442704578141634
ATSC5dv,-22.0
ATSC5pe,0.3999393734425072
ATSC5se,-0.010122023495912775
ATSC6dv,-110.0
ATSC6pe,-2.77925065859736
ATSC6se,-1.743962064791754
ATSC7dv,-85.0
ATSC7pe,-2.578403310786753
ATSC7se,-1.5479506571733779
ATSC8dv,-55.0
ATSC8pe,-0.08922132431470255
ATSC8se,0.0887903937344271
AXp-0dv,0.5577408268650781
AXp-1dv,0.30065594778258004
AXp-2dv,0.16137525705772696
AXp-3dv,0.08495048311140989
AXp-4dv,0.04522852558011897
AXp-5dv,0.025199751247464746
AXp-6dv,0.01380586441218533
AXp-7dv,0.007736167654810057
BertzCT,1070.6535376964052
ECIndex,645
ETA_eta,25.022609004625618
GATS1dv,0.5378359264497878
GATS1pe,0.7039579742250833
GATS1se,0.7355915589998444
GATS2dv,0.8738926524231371
GATS2pe,0.7937926344117683
GATS2se,0.7423004130366405
GATS3dv,0.8781539444267007
GATS3pe,0.7388408338078581
GATS3se,0.7155107010274199
GATS4dv,1.071074964639321
GATS4pe,1.1163895184662618
GATS4se,1.167432298099567
GATS5dv,1.0935826916024938
GATS5pe,1.101458763317395
GATS5se,1.2198414659262802
GATS6dv,1.3017344287620252
GATS6pe,1.5025940256886712
GATS6se,1.643243117412913
GATS7dv,1.1773177317731773
GATS7pe,1.3324370458344525
GATS7se,1.4132416536670378
GATS8dv,1.0723051178357272
GATS8pe,0.9620605273394168
GATS8se,0.9442753140942135
LogEE_A,4.335536511527591
LogEE_D,167.32071804570205
MATS1dv,0.25300565770862804
MATS1pe,-0.008204569428489147
MATS1se,-0.04470164678078143
MATS2dv,0.05799895779051589
MATS2pe,0.004500626369720628
MATS2se,0.012918786144468127
MATS3dv,0.04655062280421591
MATS3pe,0.12110006462016533
MATS3se,0.13711482818724569
MATS4dv,0.005622347949080622
MATS4pe,0.017785718885366415
MATS4se,0.02557526730078284
MATS5dv,-0.04275760909424276
MATS5pe,0.027910262307792304
MATS5se,-0.0010990332794746894
MATS6dv,-0.20469068183414088
MATS6pe,-0.1857000964537787
MATS6se,-0.18129890951838804
MATS7dv,-0.15595790348265595
MATS7pe,-0.16987064562889814
MATS7se,-0.15867128766968971
MATS8dv,-0.10162459907962627
MATS8pe,-0.00591948392519598
MATS8se,0.009165473545092681
MAXaaCH,1.9478775912339223
MAXaasC,1.082285817487387
MAXaasN,1.9352680671033846
MAXdssC,0.13674435206181257
MAXsCH3,1.9819568061810888
MAXsssN,1.5903788737717308
MDEC-12,2.245877694617869
MDEC-13,1.6345353514205836
MDEC-22,20.055105904872676
MDEC-23,27.29937354358097
MDEC-33,11.209730086236048
MDEN-23,0.5773502691896258
MDEN-33,0.25
MDEO-11,0.7663094323935531
MINaaCH,1.6954304978164105
MINaasC,0.4483584906388838
MINaasN,1.9352680671033846
MINdssC,-0.5088081065759626
MINsCH3,1.9819568061810888
MINsssN,1.5903788737717308
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1785714285714288
SM1_Dzi,1.1951513140078471
SM1_Dzm,1.1752972727426438
SM1_Dzp,-4.80142824756291
SM1_Dzv,-2.1549573189043634
SddssSe,0
SpAD_Dt,551.8784168869137
SpAbs_A,39.42984771279309
SpAbs_D,334.6414360914041
SpMAD_A,1.314328257093103
SpMAD_D,11.154714536380137
SpMax_A,2.53611069543036
SpMax_D,167.32071804570205
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,75.43
TpiPC10,8.44374846080767
VAdjMat,6.044394119358453
VE1_DzZ,5.382940478585122
VE1_Dzi,5.383797818763946
VE1_Dzm,5.382945027863638
VE1_Dzp,5.379161214059299
VE1_Dzv,5.381653865237896
VE2_DzZ,0.17943134928617074
VE2_Dzi,0.17945992729213153
VE2_Dzm,0.17943150092878793
VE2_Dzp,0.17930537380197664
VE2_Dzv,0.17938846217459653
VE3_DzZ,2.7818470708915606
VE3_Dzi,2.7820063280699108
VE3_Dzm,2.7818479160200944
VE3_Dzp,2.7811447425194444
VE3_Dzv,2.7816080254965816
VR1_DzZ,194.99348568569766
VR1_Dzi,195.12817582579248
VR1_Dzm,194.99376262390666
VR1_Dzp,196.0905503728471
VR1_Dzv,195.38611980903028
VR2_DzZ,6.499782856189922
VR2_Dzi,6.504272527526416
VR2_Dzm,6.499792087463556
VR2_Dzp,6.536351679094904
VR2_Dzv,6.512870660301009
VR3_DzZ,6.371578439933827
VR3_Dzi,6.372268943224132
VR3_Dzm,6.371579860176208
VR3_Dzp,6.377188832911519
VR3_Dzv,6.373589990999509
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07076487916437019
Xch-6dv,0.1697758935252338
Xch-7dv,0.21244204174954642
Xpc-4dv,1.730983671278203
Xpc-5dv,2.4318523330684743
Xpc-6dv,3.2518673890563843
Zagreb1,158.0
Zagreb2,188.0
fragCpx,219.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,33
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.157447169811319
AATS1are,6.3187500000000005
AATS2are,6.25758842105263
AATS3are,6.1001532258064515
AATS4are,6.1524707142857125
AATS5are,6.201525925925926
AATS6are,6.325268794326242
AATS7are,6.166146853146852
AATS8are,5.994436619718309
AATSC0dv,3.811320754716981
AATSC0pe,0.10614425062299743
AATSC0se,0.06822173015307938
AATSC1dv,0.9642857142857143
AATSC1pe,-0.0008708678736713348
AATSC1se,-0.0030496236840767397
AATSC2dv,0.22105263157894736
AATSC2pe,0.00047771561334809744
AATSC2se,0.0008813419422532452
AATSC3dv,0.1774193548387097
AATSC3pe,0.012854075609504013
AATSC3se,0.009354210808576116
AATSC4dv,0.02142857142857143
AATSC4pe,0.0018878518028785111
AATSC4se,0.0017447889843868814
AATSC5dv,-0.16296296296296298
AATSC5pe,0.002962513877351905
AATSC5se,-7.497795182157612e-05
AATSC6dv,-0.7801418439716312
AATSC6pe,-0.019710997578704682
AATSC6se,-0.012368525282211022
AATSC7dv,-0.5944055944055944
AATSC7pe,-0.018030792383124147
AATSC7se,-0.010824829770443202
AATSC8dv,-0.3873239436619718
AATSC8pe,-0.0006283191853148067
AATSC8se,0.0006252844629185007
AETA_eta,0.8340869668208539
ATSC0are,5.954207547169809
ATSC1are,-0.13579288002847664
ATSC2are,0.07173930224279551
ATSC3are,1.7673012103951589
ATSC4are,0.30436685653257717
ATSC5are,0.22658643645425836
ATSC6are,-2.8903729085083554
ATSC7are,-2.6743147027411838
ATSC8are,0.07044959060163604
BCUTZ-1h,8.023524476063313
BCUTZ-1l,5.6861421956603335
BCUTc-1h,0.46503262742283863
BCUTc-1l,-0.439608537730241
BCUTd-1h,3.2864634335561447
BCUTd-1l,0.9772712667000665
BCUTi-1h,14.557926441380328
BCUTi-1l,10.946586516265567
BCUTm-1h,16.011471634024904
BCUTm-1l,11.697352743921215
BCUTp-1h,2.0010460439104683
BCUTp-1l,0.7511528152447355
BCUTs-1h,7.0093608175378845
BCUTs-1l,1.2560179768149549
BCUTv-1h,20.907336126090367
BCUTv-1l,14.701783384957992
BalabanJ,1.4729358133490864
Diameter,13
ETA_beta,39.25
GATS1are,0.7227758032893451
GATS2are,0.7966304701873131
GATS3are,0.7295033775222806
GATS4are,1.1327303213972224
GATS5are,1.1365219223209608
GATS6are,1.544667267757201
GATS7are,1.3523118552313063
GATS8are,0.9466334634833492
HybRatio,0.20833333333333334
Lipinski,True
LogEE_Dt,275.93920844345683
MATS1are,-0.02158444435088774
MATS2are,0.006721797792387103
MATS3are,0.12686469814305026
MATS4are,0.019351793630724555
MATS5are,0.014940049675657882
MATS6are,-0.18246798073696477
MATS7are,-0.16646708521488657
MATS8are,0.00441613183583816
MAXssCH2,0.6876237734661255
MAXsssCH,-0.6170431783824648
MINssCH2,0.4079227292768959
MINsssCH,-0.6170431783824648
NsssssAs,0
RotRatio,0.21212121212121213
SM1_Dzpe,1.259715422276622
SM1_Dzse,1.1662733799930696
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,14.450987899589041
SMR_VSA4,0.0
SMR_VSA5,25.93115605767717
SMR_VSA6,6.544756405912575
SMR_VSA7,101.34093471096163
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,278.57188825787523
SpAD_Dzi,271.99300240431273
SpAD_Dzm,278.6078704778952
SpAD_Dzp,347.0065309689412
SpAD_Dzv,324.12178461628037
SpAbs_Dt,551.8784168869134
SpDiam_A,4.921357249182918
SpDiam_D,228.97271649640385
SpMAD_Dt,18.395947229563788
SpMax_Dt,275.93920844345683
SsssssAs,0
VE1_Dzpe,5.382941471257776
VE1_Dzse,5.3829415892476495
VE2_Dzpe,0.17943138237525919
VE2_Dzse,0.17943138630825498
VE3_Dzpe,2.781847255302398
VE3_Dzse,2.781847277221617
VMcGowan,305.8300000000008
VR1_Dzpe,195.0015328439186
VR1_Dzse,194.992621353959
VR2_Dzpe,6.5000510947972865
VR2_Dzse,6.499754045131967
VR3_Dzpe,6.371619707939005
VR3_Dzse,6.371574007305469
mZagreb1,9.11111111111111
mZagreb2,6.638888888888891
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11234353862584545
AATSC1are,-0.0024248728576513686
AATSC2are,0.0007551505499241633
AATSC3are,0.01425242911608999
AATSC4are,0.002174048975232694
AATSC5are,0.001678418047809321
AATSC6are,-0.02049909864190323
AATSC7are,-0.018701501417770515
AATSC8are,0.0004961238774763102
AETA_beta,1.3083333333333333
BCUTdv-1h,6.023252403740451
BCUTdv-1l,0.9959412985329079
BCUTpe-1h,3.4911950200548993
BCUTpe-1l,2.2356742911235963
BCUTse-1h,3.704109907307092
BCUTse-1l,2.431671551020636
ETA_alpha,14.200000000000001
ETA_dBeta,0.75
ETA_eta_B,0.3556629143092973
ETA_eta_F,32.268718384997015
ETA_eta_L,6.55255831113248
ETA_eta_R,57.29132738962264
ETA_psi_1,0.579591836734694
LabuteASA,174.6505278865241
LogEE_DzZ,139.32522984322333
LogEE_Dzi,136.03633957928994
LogEE_Dzm,139.34311181470568
LogEE_Dzp,172.70302744321015
LogEE_Dzv,161.70173275498945
PEOE_VSA1,14.573536773482537
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,60.160755107851486
PEOE_VSA7,18.90801031431363
PEOE_VSA8,31.0466514467483
PEOE_VSA9,17.942265433981767
SM1_Dzare,1.4141461144718472
SpAD_Dzpe,276.9254911774981
SpAD_Dzse,278.8069781198909
SpAbs_DzZ,277.47188825787526
SpAbs_Dzi,270.877527844572
SpAbs_Dzm,277.5109263566687
SpAbs_Dzp,350.2074831339831
SpAbs_Dzv,325.5584228288832
SpDiam_Dt,356.98101621315783
SpMAD_DzZ,9.28572960859584
SpMAD_Dzi,9.06643341347709
SpMAD_Dzm,9.28692901592984
SpMAD_Dzp,11.566884365631374
SpMAD_Dzv,10.804059487209345
SpMax_DzZ,139.32522984322333
SpMax_Dzi,136.03633957928994
SpMax_Dzm,139.34311181470568
SpMax_Dzp,172.70302744321015
SpMax_Dzv,161.70173275498945
VE1_Dzare,5.382790935701917
VE2_Dzare,0.17942636452339722
VE3_Dzare,2.7818192896145697
VR1_Dzare,195.00215008965358
VR2_Dzare,6.500071669655119
VR3_Dzare,6.371622873271857
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4733333333333334
AETA_dBeta,0.025
AETA_eta_B,0.011855430476976576
AETA_eta_F,1.075623946166567
AETA_eta_L,0.21841861037108268
AETA_eta_R,1.9097109129874212
BCUTare-1h,3.545765876095057
BCUTare-1l,2.1857720172339974
ETA_beta_s,19.25
ETA_dPsi_A,0.1344081632653059
ETA_dPsi_B,0.0
ETA_eta_BR,0.6996629143092973
ETA_eta_FL,8.005992336931318
ETA_eta_RL,14.558550648063799
LogEE_Dzpe,138.50473610282495
LogEE_Dzse,139.44236483927858
PEOE_VSA10,0.0
PEOE_VSA11,11.542409818021115
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,0.0
SlogP_VSA2,37.79269637605877
SlogP_VSA3,11.339293589984397
SlogP_VSA4,6.923737199690624
SlogP_VSA5,33.94755411123678
SlogP_VSA6,84.65058023587063
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,274.6240102935508
SpAbs_Dzpe,275.7497567833733
SpAbs_Dzse,277.718456298564
SpDiam_DzZ,195.26632874421415
SpDiam_Dzi,189.67974384348844
SpDiam_Dzm,195.2943631441555
SpDiam_Dzp,249.24373572417716
SpDiam_Dzv,231.79159772097108
SpMAD_Dzpe,9.230849705916603
SpMAD_Dzse,9.293565937329697
SpMax_Dzpe,138.50473610282495
SpMax_Dzse,139.44236483927858
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6416666666666667
AETA_eta_BR,0.023322097143643243
AETA_eta_FL,0.26686641123104393
AETA_eta_RL,0.4852850216021266
DetourIndex,3974
EState_VSA1,17.70818543015564
EState_VSA2,11.356349476434207
EState_VSA3,25.073785926448156
EState_VSA4,11.126902983393991
EState_VSA5,0.0
EState_VSA6,41.689541651074535
EState_VSA7,48.0195157614031
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
ETA_beta_ns,20.0
ETA_shape_p,0.10563380281690138
ETA_shape_x,0.0
ETA_shape_y,0.33802816901408456
GhoseFilter,True
LogEE_Dzare,137.3591433505911
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,273.30414058671045
SpDiam_Dzpe,193.92610756339292
SpDiam_Dzse,195.4573982398525
SpMAD_Dzare,9.154133676451693
SpMax_Dzare,137.3591433505911
TopoPSA(NO),75.43
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9352680671033846
VSA_EState9,68.5647319328966
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6666666666666666
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02666666666666663
FilterItLogS,-4.597506762897602
SpDiam_Dzare,192.09406436105627
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5924528301886794
ETA_epsilon_2,0.8166666666666664
ETA_epsilon_3,0.44285714285714245
ETA_epsilon_4,0.5246376811594198
ETA_epsilon_5,0.7999999999999998
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.149595687331537
ETA_dEpsilon_B,0.06781514902925967
ETA_dEpsilon_C,-0.08178053830227733
ETA_dEpsilon_D,0.016666666666666607
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8666666666666667
MDEDescriptor,"0.0,2.245877694617869,1.6345353514205836,0.0,20.055105904872676,27.29937354358097,0.0,11.209730086236048,0.0,0.0,0.7663094323935531,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.25"
APolDescriptor,63.28223899999997
BCUTDescriptor,"11.850000000000028,15.996937370197081,-0.35576090112172937,0.2578459545192539,5.56089933506054,12.41395453144128"
BPolDescriptor,32.339760999999996
TPSADescriptor,75.43
ALOGPDescriptor,"2.300300000000002,5.2913800900000085,113.76689999999999"
XLogPDescriptor,4.301
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,401.17394178000006
ChiPathDescriptor,"21.087211190881014,14.558550648063802,12.89533353767623,11.280587164051653,9.261703891080751,7.2512739697783966,4.840938326191844,3.4523931065651645,16.73222480595234,9.921646276825143,7.423261824655442,5.3518804360188215,3.799196148729992,2.5955743784888687,1.532450949752571,0.9747571245060672"
ChiChainDescriptor,"0.0,0.0,0.20848759720736487,0.5351925336219072,0.7821955236712338,0.0,0.0,0.07076487916437019,0.1697758935252338,0.21244204174954642"
AtomCountDescriptor,53
BondCountDescriptor,33
SmallRingDescriptor,"4,3,4,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.7617878680598806,0.0,0.5521571496830483,0.0,0.8322161814111462,0.0,0.13719505237818266,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,11,4,3,2,0,0"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"61.37042395493448,2.045680798497816,17.576083239006884,7.731175721544938,9.844907517461959"
FractionalPSADescriptor,0.18802317933542426
WienerNumbersDescriptor,"2405.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.71391832284584,7.77049314190276,11.596523219146622,1.7309836712782032,2.4318523330684734,2.96960195232025"
FractionalCSP3Descriptor,0.20833333333333334
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,3,0,0,12,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.168044077134986,10.744801512287335,5.333333333333333"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2266.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.20833333333333334
AutocorrelationDescriptorMass,"33.40334801045228,35.325731396841256,49.737175316269,52.313850025883276,52.67355843793145"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.5501874947106189,-0.28285609982684967,0.0716451216828014,-0.1097775490701579,0.06936288574974724"
EccentricConnectivityIndexDescriptor,645
AutocorrelationDescriptorPolarizability,"2156.290973926241,2566.558493571861,3655.7970418006107,3750.8688214960216,3670.607973162951"
