DLiP-ID,T002SG
AATSC7c,0.001971668155275643
AATSC7d,-0.48897879464285715
AATSC7i,-1.933120147980149
AATSC7m,-4.273418672314953
AATSC7p,-0.12810055140443502
AATSC7s,-0.6560846560846562
AATSC7v,-17.570570158788282
AATSC8Z,-6.201766304347826
AATSC8c,0.002078445067140548
AATSC8d,-0.08156419836956522
AATSC8i,-0.9164160717978455
AATSC8m,-31.08344555757411
AATSC8p,-0.04440925503392563
AATSC8s,-3.183574879227054
AATSC8v,-16.01081166830105
ATS0are,244.7249
ATS1are,231.02499999999998
ATS2are,390.48
ATS3are,513.66
ATS4are,574.931
ATS5are,528.678
ATS6are,490.00000000000006
ATS7are,299.9
ATS8are,358.32000000000005
ATSC0dv,185.5
ATSC0pe,10.37435
ATSC0se,7.267538874999998
ATSC1dv,68.28125
ATSC1pe,-0.10247187500000018
ATSC1se,-0.09718192968749656
ATSC2dv,94.890625
ATSC2pe,1.4682390624999981
ATSC2se,0.5585140039062546
ATSC3dv,108.953125
ATSC3pe,4.246507812499999
ATSC3se,2.257992425781249
ATSC4dv,141.203125
ATSC4pe,6.100845312499998
ATSC4se,3.927724832031248
ATSC5dv,127.78125
ATSC5pe,8.367415625
ATSC5se,5.693481226562502
ATSC6dv,-9.609375
ATSC6pe,0.03433906249999907
ATSC6se,-0.5050424335937445
ATSC7dv,-96.59375
ATSC7pe,-1.4681093750000007
ATSC7se,-1.393653023437499
ATSC8dv,-279.03125
ATSC8pe,-10.779278124999996
ATSC8se,-6.570147882812504
AXp-0dv,0.5220703859144986
AXp-1dv,0.26316058262354186
AXp-2dv,0.1331297409245645
AXp-3dv,0.0648984667650372
AXp-4dv,0.0334643462921646
AXp-5dv,0.016175415897304715
AXp-6dv,0.008205211905744669
AXp-7dv,0.003926367050333713
BertzCT,825.129465868598
ECIndex,343
ETA_eta,16.6841466474431
GATS1dv,0.24575868083082292
GATS1pe,0.509152522383401
GATS1se,0.5491603154549994
GATS2dv,0.4104601125455148
GATS2pe,0.5424206242809211
GATS2se,0.5889317062890069
GATS3dv,0.5170905113480996
GATS3pe,0.6642416500618199
GATS3se,0.7418155240924379
GATS4dv,0.6163755382084223
GATS4pe,0.6499008324664872
GATS4se,0.6819068862833989
GATS5dv,0.6515261892620384
GATS5pe,0.4727478204756299
GATS5se,0.5011068909914584
GATS6dv,1.1217368829154821
GATS6pe,0.8441165252736414
GATS6se,0.8705169356569664
GATS7dv,1.285200872801951
GATS7pe,1.0607537775745906
GATS7se,1.0944554753806826
GATS8dv,2.386851048869097
GATS8pe,2.3823393021375248
GATS8se,2.2195415770173197
LogEE_A,4.08237131329312
LogEE_D,91.46408248541934
MATS1dv,0.3464404629776439
MATS1pe,-0.009296400993513714
MATS1se,-0.012585463547070751
MATS2dv,0.2871802146876626
MATS2pe,0.07945312828307391
MATS2se,0.043144140937427154
MATS3dv,0.2723934528692527
MATS3pe,0.18983309099232545
MATS3se,0.14409071779694357
MATS4dv,0.31634403332516536
MATS4pe,0.24439277966968848
MATS4se,0.2246016508437464
MATS5dv,0.2978800903329205
MATS5pe,0.348777696134398
MATS5se,0.3387729984190573
MATS6dv,-0.022707971790422037
MATS6pe,0.0014509573829711733
MATS6se,-0.030462646000100485
MATS7dv,-0.3967398280066744
MATS7pe,-0.10781972112079545
MATS7se,-0.14610597800207842
MATS8dv,-1.0464080628149537
MATS8pe,-0.7228046345910406
MATS8se,-0.6288975864072966
MAXaaCH,1.6734487066431512
MAXaasC,0.5011725245653817
MAXdssC,-1.2243518518518515
MAXsCH3,1.5969850718065004
MAXsssN,0.5420370370370369
MDEC-11,0.25
MDEC-12,2.080083823051904
MDEC-13,5.495339335532771
MDEC-22,2.381101577952299
MDEC-23,7.73961595006032
MDEC-33,21.40653148094058
MDEO-11,0.25
MINaaCH,1.5969850718065004
MINaasC,-2.119670781893004
MINdssC,-1.224351851851852
MINsCH3,1.5969850718065004
MINsssN,0.5420370370370369
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9761904761904767
SM1_Dzi,1.986330731280416
SM1_Dzm,2.11218722834946
SM1_Dzp,-10.67558901831434
SM1_Dzv,-3.30395224556231
SddssSe,0
SpAD_Dt,412.6035929687031
SpAbs_A,29.002947475270528
SpAbs_D,182.92816497083874
SpMAD_A,1.26099771631611
SpMAD_D,7.953398476992987
SpMax_A,2.595649981623278
SpMax_D,91.46408248541934
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,37.38
TpiPC10,8.62163203246248
VAdjMat,5.643856189774724
VE1_DzZ,4.733970584378233
VE1_Dzi,4.732677090281756
VE1_Dzm,4.734756065948259
VE1_Dzp,4.68798163537533
VE1_Dzv,4.725381708074482
VE2_DzZ,0.20582480801644493
VE2_Dzi,0.20576856914268504
VE2_Dzm,0.20585895938905474
VE2_Dzp,0.20382528849457957
VE2_Dzv,0.20545137861193402
VE3_DzZ,2.3876734203147802
VE3_Dzi,2.387400146364174
VE3_Dzm,2.3878393310229113
VE3_Dzp,2.377911257833399
VE3_Dzv,2.385857465395564
VR1_DzZ,130.32738457663186
VR1_Dzi,130.60449037832475
VR1_Dzm,130.1925845325625
VR1_Dzp,136.19889369865936
VR1_Dzv,132.16048207866362
VR2_DzZ,5.66640802507095
VR2_Dzi,5.678456103405424
VR2_Dzm,5.6605471535896745
VR2_Dzp,5.921691030376494
VR2_Dzv,5.746107916463636
VR3_DzZ,5.702958750576165
VR3_Dzi,5.70508272186879
VR3_Dzm,5.701923896652604
VR3_Dzp,5.747025393993881
VR3_Dzv,5.716926080390765
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.10442930902373738
Xch-7dv,0.19648813905745574
Xpc-4dv,1.6974285784009928
Xpc-5dv,2.473522557395954
Xpc-6dv,3.2408240011023772
Zagreb1,128.0
Zagreb2,161.0
fragCpx,119.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,25
nBondsS,20
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,0
AATS0are,7.647653125
AATS1are,6.79485294117647
AATS2are,6.850526315789474
AATS3are,7.444347826086956
AATS4are,7.466636363636364
AATS5are,7.144297297297297
AATS6are,6.712328767123289
AATS7are,7.14047619047619
AATS8are,7.7895652173913055
AATSC0dv,5.796875
AATSC0pe,0.3241984375
AATSC0se,0.22711058984374993
AATSC1dv,2.0082720588235294
AATSC1pe,-0.0030138786764705937
AATSC1se,-0.0028582920496322516
AATSC2dv,1.6647478070175439
AATSC2pe,0.025758580043859617
AATSC2se,0.009798491296600959
AATSC3dv,1.5790307971014492
AATSC3pe,0.06154359148550723
AATSC3se,0.03272452790987317
AATSC4dv,1.8338068181818181
AATSC4pe,0.07923175730519477
AATSC4se,0.05100941340300322
AATSC5dv,1.7267736486486487
AATSC5pe,0.11307318412162162
AATSC5se,0.07693893549408787
AATSC6dv,-0.13163527397260275
AATSC6pe,0.00047039811643834347
AATSC6se,-0.006918389501284171
AATSC7dv,-2.2998511904761907
AATSC7pe,-0.034954985119047634
AATSC7se,-0.03318221484374998
AATSC8dv,-6.065896739130435
AATSC8pe,-0.23433213315217383
AATSC8se,-0.14282930180027184
AETA_eta,0.7253976803236131
ATSC0are,12.146371874999996
ATSC1are,-0.14658574218749806
ATSC2are,1.3172094726562518
ATSC3are,4.666157519531246
ATSC4are,6.835467675781246
ATSC5are,9.681386914062497
ATSC6are,-0.11217021484374623
ATSC7are,-1.9658068359374994
ATSC8are,-12.066428320312497
BCUTZ-1h,9.0076432616374
BCUTZ-1l,5.6859739672035845
BCUTc-1h,0.5017105143529321
BCUTc-1l,-0.37400939351138457
BCUTd-1h,3.3272329699943737
BCUTd-1l,0.9773369886977697
BCUTi-1h,17.42796465780022
BCUTi-1l,10.947167609125033
BCUTm-1h,19.003303931971246
BCUTm-1l,11.697592650642827
BCUTp-1h,2.002582849183352
BCUTp-1l,0.5424798644821932
BCUTs-1h,8.00511011948287
BCUTs-1l,1.3544989147373772
BCUTv-1h,20.90511451077624
BCUTv-1l,13.303099219498982
BalabanJ,1.9227491219678112
Diameter,9
ETA_beta,31.75
GATS1are,0.526380494611204
GATS2are,0.5648292664174234
GATS3are,0.6907480435342467
GATS4are,0.660949170518
GATS5are,0.47006568103840196
GATS6are,0.8170543992456566
GATS7are,1.0852937064699373
GATS8are,2.357458302122937
HybRatio,0.125
Lipinski,True
LogEE_Dt,206.3017964843515
MATS1are,-0.011358375397228355
MATS2are,0.06088122670267276
MATS3are,0.17816143814728524
MATS4are,0.23387344538104826
MATS5are,0.3446745856006954
MATS6are,-0.00404816398205202
MATS7are,-0.12330905102357688
MATS8are,-0.6910736126619131
NsssssAs,0
RotRatio,0.04
SM1_Dzpe,2.1158120006396732
SM1_Dzse,1.8912525935499613
SMR_VSA1,27.15073455884292
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,4.899909730850478
SMR_VSA7,63.721790536356394
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,138.56744686505755
SpAD_Dzi,134.8756233494567
SpAD_Dzm,137.99849250938524
SpAD_Dzp,219.07350070346143
SpAD_Dzv,177.7565116674183
SpAbs_Dt,412.6035929687031
SpDiam_A,5.034581246233689
SpDiam_D,130.62742493554939
SpMAD_Dt,17.939286650813177
SpMax_Dt,206.3017964843515
SsssssAs,0
VE1_Dzpe,4.734014527977646
VE1_Dzse,4.733591384642309
VE2_Dzpe,0.20582671860772372
VE2_Dzse,0.20580832107140473
VE3_Dzpe,2.3876827028810057
VE3_Dzse,2.3875933152703417
VMcGowan,198.07999999999996
VR1_Dzpe,130.29115312093043
VR1_Dzse,130.3954624938861
VR2_Dzpe,5.6648327443882796
VR2_Dzse,5.669367934516787
VR3_Dzpe,5.702680708528543
VR3_Dzse,5.703480974996206
mZagreb1,10.083333333333332
mZagreb2,4.944444444444443
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,26
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.3795741210937499
AATSC1are,-0.004311345358455825
AATSC2are,0.023108938116776348
AATSC3are,0.06762547129755428
AATSC4are,0.08877230747767852
AATSC5are,0.13082955289273643
AATSC6are,-0.0015365782855307703
AATSC7are,-0.046804924665178556
AATSC8are,-0.2623136591372282
AETA_beta,1.3804347826086956
BCUTdv-1h,7.00764035625308
BCUTdv-1l,0.9950302600096814
BCUTpe-1h,3.9937505321099445
BCUTpe-1l,2.2337156091399337
BCUTse-1h,4.015624316519553
BCUTse-1l,2.4293122095131667
ETA_alpha,10.20952380952381
ETA_dBeta,2.25
ETA_eta_B,0.6455814945950298
ETA_eta_F,27.402304361110765
ETA_eta_L,4.240434991997522
ETA_eta_R,44.086451008553865
ETA_psi_1,0.4539487613804787
LabuteASA,127.68745411161404
LogEE_DzZ,69.36964475758055
LogEE_Dzi,67.5241738804362
LogEE_Dzm,69.09108048201216
LogEE_Dzp,107.01768584233332
LogEE_Dzv,88.16000534554342
PEOE_VSA1,0.0
PEOE_VSA2,9.589074368143644
PEOE_VSA3,22.46156992154976
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,24.974377382775238
PEOE_VSA8,0.0
PEOE_VSA9,16.814289258077554
SM1_Dzare,2.318071933627665
SpAD_Dzpe,137.29066889025
SpAD_Dzse,139.02560156235222
SpAbs_DzZ,136.7630990389706
SpAbs_Dzi,133.06201702959203
SpAbs_Dzm,136.06997373567492
SpAbs_Dzp,224.71096070298114
SpAbs_Dzv,179.62396293664924
SpDiam_Dt,283.11744724323205
SpMAD_DzZ,6.024671602828589
SpMAD_Dzi,5.8641575369329
SpMAD_Dzm,5.999934456929793
SpMAD_Dzp,9.524934813193976
SpMAD_Dzv,7.728543985539926
SpMax_DzZ,69.36964475758055
SpMax_Dzi,67.5241738804362
SpMax_Dzm,69.09108048201216
SpMax_Dzp,107.01768584233332
SpMax_Dzv,88.16000534554342
VE1_Dzare,4.733865157725144
VE2_Dzare,0.2058202242489193
VE3_Dzare,2.3876511498284803
VR1_Dzare,130.2502808349366
VR2_Dzare,5.663055688475504
VR3_Dzare,5.70236695968861
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4438923395445135
AETA_dBeta,0.09782608695652174
AETA_eta_B,0.028068760634566512
AETA_eta_F,1.1914045374395985
AETA_eta_L,0.18436673878250096
AETA_eta_R,1.9168022177632116
BCUTare-1h,4.112409869760371
BCUTare-1l,2.184201201123852
ETA_beta_s,14.75
ETA_dPsi_A,0.2600512386195213
ETA_dPsi_B,0.0
ETA_eta_BR,0.9035814945950298
ETA_eta_FL,6.528197075780544
ETA_eta_RL,10.768632067778066
LogEE_Dzpe,68.73732627123978
LogEE_Dzse,69.59502915480871
PEOE_VSA10,0.0
PEOE_VSA11,23.26888336418358
PEOE_VSA12,0.0
PEOE_VSA13,11.814359458703011
SlogP_VSA1,4.899909730850478
SlogP_VSA2,11.814359458703011
SlogP_VSA3,0.0
SlogP_VSA4,37.11635776356483
SlogP_VSA5,31.842880334931625
SlogP_VSA6,18.19910120538483
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,135.59712644392448
SpAbs_Dzpe,135.35884054183992
SpAbs_Dzse,137.29880571606748
SpDiam_DzZ,101.735238393516
SpDiam_Dzi,98.43483954092815
SpDiam_Dzm,101.44880229231305
SpDiam_Dzp,152.91092508795674
SpDiam_Dzv,129.36919789141044
SpMAD_Dzpe,5.969159516967392
SpMAD_Dzse,6.044591372276184
SpMax_Dzpe,68.73732627123978
SpMax_Dzse,69.59502915480871
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6413043478260869
AETA_eta_BR,0.03928615193891434
AETA_eta_FL,0.28383465546871933
AETA_eta_RL,0.46820139425122026
DetourIndex,2345
EState_VSA1,46.21014580628058
EState_VSA2,5.687386274683562
EState_VSA3,16.02681271424447
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,32.046575604766076
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,0.0
ETA_beta_ns,17.0
ETA_shape_p,0.27518656716417905
ETA_shape_x,0.0
ETA_shape_y,0.5778917910447761
GhoseFilter,True
LogEE_Dzare,67.89934895820693
SlogP_VSA10,23.24904646538284
SlogP_VSA11,0.0
SpAbs_Dzare,133.4806259827862
SpDiam_Dzpe,100.76760604658602
SpDiam_Dzse,102.01501764176567
SpMAD_Dzare,5.895527236692368
SpMax_Dzare,67.89934895820693
TopoPSA(NO),37.38
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,54.47901171579742
VSA_EState9,21.854321617535902
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7391304347826086
EState_VSA10,27.15073455884292
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0561076604554865
FilterItLogS,-5.994394121955195
SpDiam_Dzare,99.48510952993638
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.7872023809523809
ETA_epsilon_2,0.9778467908902688
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.6543290043290045
ETA_epsilon_5,0.9778467908902688
AETA_beta_ns_d,0.08695652173913043
ETA_dEpsilon_A,0.345663919413919
ETA_dEpsilon_B,0.1328733766233764
ETA_dEpsilon_C,-0.2127905427905426
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.6521739130434783
MDEDescriptor,"0.25,2.080083823051904,5.495339335532771,0.0,2.381101577952299,7.73961595006032,0.0,21.40653148094058,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,39.093137000000006
BCUTDescriptor,"11.988465007237549,19.001415943677852,-0.3476426068634249,0.32291761559313475,4.209498046874997,10.947637769804446"
BPolDescriptor,18.546863
TPSADescriptor,37.38
ALOGPDescriptor,"4.7616,22.672834559999995,74.63670000000002"
XLogPDescriptor,3.7959999999999994
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,323.05694148
ChiPathDescriptor,"17.049523573835156,10.76863206777807,10.349573043306082,9.652720476551446,8.177746851986466,6.353001489897462,4.139615979423237,2.7848590340508315,12.007618876033469,6.579014565588547,5.192059896058015,3.7641110723721547,2.710612049665335,1.666067837422385,0.9353941572548914,0.5025749824427147"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.34448958971204213,0.8764110376381515,0.0,0.0,0.02795084971874737,0.10442930902373737,0.1964881390574558"
AtomCountDescriptor,32
BondCountDescriptor,25
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.070549503614728,0.0,0.949442427130835,0.0,0.8057478628919437,0.0,0.1902021876037188,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,4,2,0,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"46.14226367080705,2.0061853769916107,18.770676167271134,5.183164619807167,3.4762258824043375"
FractionalPSADescriptor,0.11570715623305729
WienerNumbersDescriptor,"1021.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.976489073556382,10.591749696564001,16.891044670924092,1.6974285784009913,2.4735225573959516,2.9617413884343815"
FractionalCSP3Descriptor,0.125
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,6.378698224852071,2.615933412604043"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,650.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.125
AutocorrelationDescriptorMass,"30.91709492852897,28.489870199907095,46.09011577332137,60.97781094852266,60.49158477411901"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.614024511279118,-0.1742145224258972,0.09403455575110799,-0.315159542312836,-0.09079453288578632"
EccentricConnectivityIndexDescriptor,343
AutocorrelationDescriptorPolarizability,"1397.3286829904252,1725.1333089010313,2629.735018558242,2825.0030437248097,2496.2930378325336"
