DLiP-ID,P000AB
AATSC5i,-0.18661515561719683
AATSC5m,-0.7081784247483718
AATSC5p,-0.021120223900519375
AATSC5s,-0.23386304742661093
AATSC5v,2.9956853744456255
AATSC6Z,-1.8963870315221667
AATSC6c,0.007287688464104395
AATSC6d,-0.04217564758105297
AATSC6i,0.46308380633227975
AATSC6m,-8.614908406933749
AATSC6p,0.019334041756386307
AATSC6s,-0.47619590503724635
AATSC6v,-3.1939296196990585
AATSC7Z,-1.6488095975040544
AATSC7c,-0.008875687652396389
AATSC7d,-0.0861447796857783
AATSC7i,-0.2695496701900726
AATSC7m,-7.503526226046478
AATSC7p,-0.06451212127238182
AATSC7s,-0.3062581199393859
AATSC7v,-6.037275094294708
AATSC8Z,-0.39969453482966977
AATSC8c,0.004391747414465888
AATSC8d,0.059884454479049054
AATSC8i,0.01854517375761439
AATSC8m,-2.0700620828740335
AATSC8p,0.013081012317463751
AATSC8s,0.628898084316002
AATSC8v,-3.132421090006309
ATS0are,237.3283
ATS1are,251.72880000000004
ATS2are,433.0029
ATS3are,537.952
ATS4are,595.592
ATS5are,483.43059999999997
ATS6are,427.1578
ATS7are,362.96599999999995
ATS8are,346.307
ATSC0dv,155.18918918918925
ATSC0pe,4.903475675675675
ATSC0se,3.3709822702702703
ATSC1dv,4.6083921759597555
ATSC1pe,-0.18475273922571056
ATSC1se,0.16865287728268807
ATSC2dv,26.200064929794678
ATSC2pe,2.5517406866325802
ATSC2se,2.0066873557341127
ATSC3dv,-41.17035954873791
ATSC3pe,-1.0012387143900647
ATSC3se,-0.9314012965668365
ATSC4dv,-32.19235451667884
ATSC4pe,-2.9232571219868513
ATSC4se,-2.300216227173117
ATSC5dv,2.1678435191948715
ATSC5pe,-0.794081811541272
ATSC5se,-1.079085805697589
ATSC6dv,-33.85187890593294
ATSC6pe,-0.4111491599707774
ATSC6se,-0.0186901775018241
ATSC7dv,-22.604983361740118
ATSC7pe,-0.7756990504017536
ATSC7se,-0.5367819174579989
ATSC8dv,-7.00795389984579
ATSC8pe,0.798033455076699
ATSC8se,1.0901764901387874
AXp-0dv,0.5783005578630315
AXp-1dv,0.34034116836329636
AXp-2dv,0.19311699342311558
AXp-3dv,0.10881353122610576
AXp-4dv,0.06103754027035643
AXp-5dv,0.03426311690938786
AXp-6dv,0.020852910990113546
AXp-7dv,0.012165642659388042
BertzCT,819.1812460589543
ECIndex,432
ETA_eta,14.07372638464781
GATS1dv,0.6962552134965926
GATS1pe,0.6521057361917071
GATS1se,0.5660224644713757
GATS2dv,0.8162080575873677
GATS2pe,0.5513195123190459
GATS2se,0.5077880055118543
GATS3dv,0.9993115741594439
GATS3pe,0.9357468188263461
GATS3se,0.977394052940317
GATS4dv,1.1291639802278097
GATS4pe,1.3733137642963746
GATS4se,1.4268882396290863
GATS5dv,1.066649477307784
GATS5pe,1.190552282089118
GATS5se,1.3170969964848405
GATS6dv,1.2296653538032845
GATS6pe,1.3130234322313186
GATS6se,1.3567130115239754
GATS7dv,1.0237913914126653
GATS7pe,1.0042803783463434
GATS7se,1.0030272625471204
GATS8dv,1.0649757765745222
GATS8pe,1.0035011819826338
GATS8se,0.9093713263392634
LogEE_A,4.0286795730698985
LogEE_D,101.2090604096756
MATS1dv,0.028172480279760038
MATS1pe,-0.03574571413655187
MATS1se,0.047465100363219465
MATS2dv,0.09464522151739152
MATS2pe,0.29173618646006155
MATS2se,0.3337190774592532
MATS3dv,-0.1154797922884467
MATS3pe,-0.08888252977301515
MATS3se,-0.12027162205509961
MATS4dv,-0.08165168436628448
MATS4pe,-0.2346588087486547
MATS4se,-0.2685876658613753
MATS5dv,0.006712394382195845
MATS5pe,-0.07781659476045047
MATS5se,-0.1538191865803488
MATS6dv,-0.12416799888064244
MATS6pe,-0.047729155415153726
MATS6se,-0.0031560605376811904
MATS7dv,-0.09134661112062238
MATS7pe,-0.0992062302064125
MATS7se,-0.09985989876161024
MATS8dv,-0.0303786735343684
MATS8pe,0.10948537431153745
MATS8se,0.21756016442758003
MAXaaCH,1.81469235862537
MAXaasC,0.7620709981523475
MAXdssC,-0.20322435275763162
MAXsCH3,1.654430088393382
MAXssNH,2.7097604595480678
MAXsssN,1.4894411375661374
MDEC-12,1.3797111757897835
MDEC-13,1.2662392102802953
MDEC-22,9.692244380696174
MDEC-23,12.43698555023208
MDEC-33,3.081339135366178
MDEN-22,0.16666666666666669
MDEN-23,0.5773502691896258
MDEO-11,0.5952753944880748
MINaaCH,1.4818518518518518
MINaasC,0.16634448223733944
MINdssC,-0.20322435275763162
MINsCH3,1.654430088393382
MINssNH,2.5326114890400606
MINsssN,1.4894411375661374
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8035714285714288
SM1_Dzi,1.1082508187380549
SM1_Dzm,1.8006559751755822
SM1_Dzp,-4.377290316528427
SM1_Dzv,-1.9973784437328954
SddssSe,0
SpAD_Dt,394.5359716252468
SpAbs_A,27.935180500212663
SpAbs_D,202.41812081935143
SpMAD_A,1.2697809318278483
SpMAD_D,9.200823673606877
SpMax_A,2.4452722132183973
SpMax_D,101.2090604096756
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,86.89
TpiPC10,8.154329493728405
VAdjMat,5.584962500721156
VE1_DzZ,4.601921203674733
VE1_Dzi,4.626875101634456
VE1_Dzm,4.601895309832602
VE1_Dzp,4.593077487786219
VE1_Dzv,4.60810332700939
VE2_DzZ,0.2091782365306697
VE2_Dzi,0.210312504619748
VE2_Dzm,0.20917705953784554
VE2_Dzp,0.20877624944482812
VE2_Dzv,0.20945924213679046
VE3_DzZ,2.3149312296393614
VE3_Dzi,2.320339076545608
VE3_Dzm,2.314925602877443
VE3_Dzp,2.313007636409556
VE3_Dzv,2.316273706902595
VR1_DzZ,121.20169647084612
VR1_Dzi,119.74599337205845
VR1_Dzm,121.20381612689407
VR1_Dzp,122.6169954243049
VR1_Dzv,121.44344859381194
VR2_DzZ,5.509168021402096
VR2_Dzi,5.442999698729929
VR2_Dzm,5.509264369404276
VR2_Dzp,5.573499792013859
VR2_Dzv,5.520156754264179
VR3_DzZ,5.585913431185732
VR3_Dzi,5.573830137824644
VR3_Dzm,5.5859309196993
VR3_Dzp,5.5975229992531546
VR3_Dzv,5.587906071120015
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07589551154726598
Xch-7dv,0.12519348998107366
Xpc-4dv,1.9699700926688397
Xpc-5dv,2.4073576331300988
Xpc-6dv,3.164444250580674
Zagreb1,118.0
Zagreb2,138.0
fragCpx,114.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,24
nBondsS,24
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.414278378378379
AATS1are,6.454584615384617
AATS2are,6.56065
AATS3are,6.32884705882353
AATS4are,6.336085106382979
AATS5are,6.27831948051948
AATS6are,6.571658461538462
AATS7are,6.1519661016949145
AATS8are,6.29649090909091
AATSC0dv,4.194302410518628
AATSC0pe,0.13252636961285608
AATSC0se,0.09110762892622352
AATSC1dv,0.11816390194768604
AATSC1pe,-0.004737249723736168
AATSC1se,0.004324432750838156
AATSC2dv,0.39697068075446484
AATSC2pe,0.03866273767625122
AATSC2se,0.030404353874759284
AATSC3dv,-0.4843571711616225
AATSC3pe,-0.01177927899282429
AATSC3se,-0.010957662312551016
AATSC4dv,-0.3424718565604132
AATSC4pe,-0.031098480021136715
AATSC4se,-0.02447038539545869
AATSC5dv,0.028153811937595734
AATSC5pe,-0.010312750799237299
AATSC5se,-0.01401410137269596
AATSC6dv,-0.520798137014353
AATSC6pe,-0.006325371691858114
AATSC6se,-0.0002875411923357554
AATSC7dv,-0.3831353112159342
AATSC7pe,-0.013147441532233111
AATSC7se,-0.009097998600983032
AATSC8dv,-0.12741734363355983
AATSC8pe,0.014509699183212708
AATSC8se,0.019821390729796134
AETA_eta,0.6397148356658096
ATSC0are,5.327691891891889
ATSC1are,-0.5093022644265901
ATSC2are,3.1008090577063503
ATSC3are,-1.109251643535428
ATSC4are,-3.2748604821037253
ATSC5are,-1.1735669101533972
ATSC6are,0.050098027757483454
ATSC7are,-0.9001249086924747
ATSC8are,1.1556336742147555
BCUTZ-1h,16.01312246346634
BCUTZ-1l,5.6933629568763084
BCUTc-1h,0.46062636756896413
BCUTc-1l,-0.39228309821090535
BCUTd-1h,4.043816685296617
BCUTd-1l,0.9714899050304961
BCUTi-1h,14.547067693106236
BCUTi-1l,10.319769760257799
BCUTm-1h,32.06654384577242
BCUTm-1l,11.705120162137431
BCUTp-1h,2.954573989922787
BCUTp-1l,0.7507785746024476
BCUTs-1h,7.014573043224137
BCUTs-1l,0.2989407906036117
BCUTv-1h,24.441830637953426
BCUTv-1l,14.701057642846116
BalabanJ,1.5746659208484322
Diameter,12
ETA_beta,31.25
GATS1are,0.7173751642752468
GATS2are,0.5340142962646699
GATS3are,0.9426697751216296
GATS4are,1.3902255924921967
GATS5are,1.2243249246363017
GATS6are,1.2907555151177716
GATS7are,1.0030756422372586
GATS8are,0.9696629533715317
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,197.26798581262338
MATS1are,-0.09069296974916088
MATS2are,0.32628244759759517
MATS3are,-0.09063037525802592
MATS4are,-0.24195108392508036
MATS5are,-0.10584729249827375
MATS6are,0.005352662927211823
MATS7are,-0.10595303251112417
MATS8are,0.14592178108299395
MAXddssS,-3.6590411233938007
MAXssCH2,0.3708964789619551
MINddssS,-3.6590411233938007
MINssCH2,0.3708964789619551
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.2713433292533662
SM1_Dzse,1.237629484152691
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,11.440239881430351
SMR_VSA6,17.08655545113561
SMR_VSA7,54.09438803938988
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,130.31940120486416
SpAD_Dzi,152.7509088656825
SpAD_Dzm,130.3284798168431
SpAD_Dzp,185.2663936831353
SpAD_Dzv,182.58445623013057
SpAbs_Dt,394.53597162524693
SpDiam_A,4.890544426436795
SpDiam_D,152.7681062747982
SpMAD_Dt,17.93345325569304
SpMax_Dt,197.26798581262338
SsssssAs,0
VE1_Dzpe,4.622658043815275
VE1_Dzse,4.6206179586020735
VE2_Dzpe,0.2101208201734216
VE2_Dzse,0.21002808902736697
VE3_Dzpe,2.3194272341758237
VE3_Dzse,2.3189858137863872
VMcGowan,223.42999999999978
VR1_Dzpe,119.93986277512514
VR1_Dzse,120.08199818917087
VR2_Dzpe,5.45181194432387
VR2_Dzse,5.458272644962313
VR3_Dzpe,5.5754478339913
VR3_Dzse,5.576632188033794
mZagreb1,7.479166666666666
mZagreb2,4.6805555555555545
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,30
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.14399167275383484
AATSC1are,-0.013059032421194617
AATSC2are,0.046981955419793185
AATSC3are,-0.013050019335710919
AATSC4are,-0.0348389412989758
AATSC5are,-0.015241128703290873
AATSC6are,0.0007707388885766685
AATSC7are,-0.015256354384618215
AATSC8are,0.02101152134935919
AETA_beta,1.4204545454545454
BCUTdv-1h,6.022560155292462
BCUTdv-1l,0.6442347235074114
BCUTpe-1h,3.5368827606387763
BCUTpe-1l,2.2362145054078684
BCUTse-1h,3.7681981983012056
BCUTse-1l,2.434791656621772
ETA_alpha,10.533333333333335
ETA_dBeta,2.75
ETA_eta_B,0.4598866370365968
ETA_eta_F,23.250362526229207
ETA_eta_L,4.210515036822727
ETA_eta_R,37.324088910877016
ETA_psi_1,0.5495652173913047
LabuteASA,128.35934854509992
LogEE_DzZ,64.86299816441293
LogEE_Dzi,76.40285066680634
LogEE_Dzm,64.86709494139471
LogEE_Dzp,91.47145161304047
LogEE_Dzv,90.83827846876227
PEOE_VSA1,10.216698334856808
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.212334168400758
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,35.89528683400505
PEOE_VSA8,24.96720093795689
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.3895559505374209
SpAD_Dzpe,152.92141120659977
SpAD_Dzse,151.92892803857907
SpAbs_DzZ,128.95198622492995
SpAbs_Dzi,151.84415819580596
SpAbs_Dzm,128.96225314290825
SpAbs_Dzp,187.3201935426094
SpAbs_Dzv,183.6739353812577
SpDiam_Dt,272.1561776898994
SpMAD_DzZ,5.923609145675644
SpMAD_Dzi,6.943223130258295
SpMAD_Dzm,5.924021809856504
SpMAD_Dzp,8.421199712869786
SpMAD_Dzv,8.299293465005935
SpMax_DzZ,64.86299816441293
SpMax_Dzi,76.40285066680634
SpMax_Dzm,64.86709494139471
SpMax_Dzp,91.47145161304047
SpMax_Dzv,90.83827846876227
VE1_Dzare,4.62405092261797
VE2_Dzare,0.21018413284627135
VE3_Dzare,2.3197285043506044
VR1_Dzare,119.81811739403184
VR2_Dzare,5.446278063365084
VR3_Dzare,5.574432264945621
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4787878787878789
AETA_dBeta,0.125
AETA_eta_B,0.02090393804711804
AETA_eta_F,1.0568346602831458
AETA_eta_L,0.1913870471283058
AETA_eta_R,1.6965494959489553
BCUTare-1h,3.5808774758051696
BCUTare-1l,2.183105336832437
ETA_beta_s,14.25
ETA_dPsi_A,0.16443478260869526
ETA_dPsi_B,0.0
ETA_eta_BR,0.7178866370365968
ETA_eta_FL,6.243811888513772
ETA_eta_RL,10.454326925336499
LogEE_Dzpe,76.49125175910234
LogEE_Dzse,76.02071990493283
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,10.038883468458419
SlogP_VSA2,26.396493210194677
SlogP_VSA3,16.56804755932016
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,53.42642002321065
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,152.48388454623165
SpAbs_Dzpe,151.88122120993808
SpAbs_Dzse,150.90332096560414
SpDiam_DzZ,97.05849531839269
SpDiam_Dzi,117.38933692063182
SpDiam_Dzm,97.06252169054332
SpDiam_Dzp,135.99150049102607
SpDiam_Dzv,136.95572936228052
SpMAD_Dzpe,6.950973236663626
SpMAD_Dzse,6.905860365389958
SpMax_Dzpe,76.49125175910234
SpMax_Dzse,76.02071990493283
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6477272727272727
AETA_eta_BR,0.03263121077439077
AETA_eta_FL,0.28380963129608056
AETA_eta_RL,0.47519667842438634
DetourIndex,2116
EState_VSA1,10.023291153407584
EState_VSA2,10.926597987855846
EState_VSA3,17.9195289552797
EState_VSA4,5.563451491696996
EState_VSA5,10.966276799312087
EState_VSA6,43.44587439344685
EState_VSA7,6.06636706846161
EState_VSA8,10.038883468458419
EState_VSA9,0.0
ETA_beta_ns,17.0
ETA_shape_p,0.1424050632911392
ETA_shape_x,0.0791139240506329
ETA_shape_y,0.2753164556962025
GhoseFilter,True
LogEE_Dzare,76.28185558256187
SlogP_VSA10,16.169309733438947
SlogP_VSA11,0.0
SpAbs_Dzare,151.3469751321556
SpDiam_Dzpe,117.02747910147308
SpDiam_Dzse,116.01357271641706
SpMAD_Dzare,6.9310856611923475
SpMax_Dzare,76.28185558256187
TopoPSA(NO),78.51
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.84234599395314
VSA_EState9,35.56669512944066
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7727272727272727
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021212121212121137
FilterItLogS,-3.8762050544145934
SpDiam_Dzare,116.96113561478452
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6396396396396397
ETA_epsilon_2,0.8712121212121208
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5564625850340138
ETA_epsilon_5,0.8236111111111107
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.19770415576867162
ETA_dEpsilon_B,0.08317705460562586
ETA_dEpsilon_C,-0.11452710116304576
ETA_dEpsilon_D,0.04760101010101003
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"0.0,1.3797111757897835,1.2662392102802953,0.0,9.692244380696174,12.43698555023208,0.0,3.081339135366178,0.0,0.0,0.5952753944880748,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.5773502691896258,0.0"
APolDescriptor,45.007894999999984
BCUTDescriptor,"11.988479629394073,31.972072108264683,-0.3330311783516492,0.3512416660423632,4.728964602135597,12.071773748712047"
BPolDescriptor,27.132104999999996
TPSADescriptor,86.89000000000001
ALOGPDescriptor,"1.810200000000001,3.2768240400000033,80.06269999999999"
XLogPDescriptor,1.4389999999999998
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,317.08341246
ChiPathDescriptor,"15.742276208189782,10.4543269253365,10.152848740185886,8.105017655818095,6.35711098566097,5.339792172247788,3.430829974457166,2.4223828502041798,12.109857462957208,7.055121023353537,5.496505201268867,3.7529240884578146,2.5249165611435,1.789317758104929,0.9770923680233995,0.5754266750453613"
ChiChainDescriptor,"0.0,0.0,0.0,0.2256590099154985,0.39209305062857924,0.0,0.0,0.0,0.07589551154726598,0.11045290020950028"
AtomCountDescriptor,37
BondCountDescriptor,24
SmallRingDescriptor,"3,2,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.2036763823056527,0.20412414523193154,0.598461712529338,0.10206207261596577,0.7902402543518636,0.025499585890087693,0.12037801708321871,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,1,0,0,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"44.705556602455665,2.0320707546570755,20.347903017939814,7.526951808803633,9.325873983258257"
FractionalPSADescriptor,0.2740288409472103
WienerNumbersDescriptor,"1076.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.347128952335669,5.974497510584038,8.715349663210503,1.3829731339724523,1.6332046226525236,1.9969684261916993"
FractionalCSP3Descriptor,0.13333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,6.857142857142857,3.925619834710744"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1059.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"31.531101048902286,34.225222955094864,45.018926892090626,46.329787944209436,39.997152188620234"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.41086997592680036,-0.3228445644535925,0.25213412536047797,-0.10513165732145278,0.002186857361657085"
EccentricConnectivityIndexDescriptor,432
AutocorrelationDescriptorPolarizability,"1710.9022269125305,2005.959939299813,2866.7353207117562,2821.849943678928,2331.2089116744833"
