DLiP-ID,T003AS
AATSC4i,-0.20572515273340936
AATSC4m,-0.3380043362522769
AATSC4p,-0.006398405364666997
AATSC4s,-0.2541062398339629
AATSC4v,-0.03004258420209662
AATSC5Z,0.20426664747994364
AATSC5c,-0.0001949272923933567
AATSC5d,-0.08124078137928556
AATSC5i,0.06363295815688651
AATSC5m,0.7896275659472847
AATSC5p,0.0067318859743289855
AATSC5s,0.36485646068722916
AATSC5v,-2.324225443721055
AATSC6Z,-0.8800207756232685
AATSC6c,0.003669036180918113
AATSC6d,0.019130886426592802
AATSC6i,0.17080666412833642
AATSC6m,-4.078319461331477
AATSC6p,0.00034513483242676845
AATSC6s,-0.09049622699672073
AATSC6v,-2.4496517954026507
AATSC7Z,0.19284331954616182
AATSC7c,-0.002395162111904744
AATSC7d,0.04763214814252647
AATSC7i,-0.05918386395415159
AATSC7m,1.0361769913914336
AATSC7p,0.008321182672867394
AATSC7s,-0.2918400376038378
AATSC7v,4.227400516010486
AATSC8Z,-1.0868262113437166
AATSC8c,-0.00127910278555405
AATSC8d,-0.07434948458289815
AATSC8i,-0.012162600740683609
AATSC8m,-4.346111241463827
AATSC8p,-0.014237021651733857
AATSC8s,0.08785896181902438
AATSC8v,1.4647033231137496
ATS0are,248.13320000000002
ATS1are,266.779
ATS2are,431.4487
ATS3are,524.9657
ATS4are,529.1556
ATS5are,504.25789999999995
ATS6are,512.6629
ATS7are,459.3388
ATS8are,381.21700000000004
ATSC0dv,156.4678362573099
ATSC0pe,5.389284210526315
ATSC0se,3.429504763157893
ATSC1dv,33.425053862727026
ATSC1pe,-0.152622437673132
ATSC1se,-0.22428611288088632
ATSC2dv,5.316097260695624
ATSC2pe,0.30750110803323855
ATSC2se,0.13437199030470964
ATSC3dv,-34.69252077562326
ATSC3pe,0.15857534626038639
ATSC3se,0.2326843144044332
ATSC4dv,-56.05570944906123
ATSC4pe,-2.347137396121886
ATSC4se,-1.457614600415511
ATSC5dv,-13.62634656817481
ATSC5pe,0.6989135734072001
ATSC5se,0.6113451378116354
ATSC6dv,-10.94983071714374
ATSC6pe,-0.3317878116343488
ATSC6se,-0.19527247506925133
ATSC7dv,-4.7116035703293395
ATSC7pe,-1.2637986149584484
ATSC7se,-0.8697379660664817
ATSC8dv,25.23145583256386
ATSC8pe,0.44163850415512546
ATSC8se,0.04779359072022101
AXp-0dv,0.5533283157778945
AXp-1dv,0.30523963043538827
AXp-2dv,0.1571964486069077
AXp-3dv,0.08211515929662283
AXp-4dv,0.04417251533785641
AXp-5dv,0.022608501650959154
AXp-6dv,0.012140369712269002
AXp-7dv,0.006888897563438014
BertzCT,1042.3644904170685
ECIndex,497
ETA_eta,16.21763256109639
GATS1dv,0.4755040127767104
GATS1pe,0.6007542447900467
GATS1se,0.6498701872006742
GATS2dv,0.7950020839279326
GATS2pe,0.6820590091176265
GATS2se,0.6981560282300707
GATS3dv,1.08940564733144
GATS3pe,1.0044877554289018
GATS3se,1.0021611263444585
GATS4dv,1.2181952034757642
GATS4pe,1.2987996817114185
GATS4se,1.2948458938441134
GATS5dv,1.0287994633561985
GATS5pe,0.9455944562681714
GATS5se,0.9828321914078644
GATS6dv,1.04326109097025
GATS6pe,1.0388065522811347
GATS6se,1.0765499572744053
GATS7dv,1.0160665537572424
GATS7pe,1.0570528472132181
GATS7se,1.0904646503202975
GATS8dv,0.8924708782954156
GATS8pe,0.9293940821818084
GATS8se,0.9503268501121318
LogEE_A,4.166789740767422
LogEE_D,123.61679341163625
MATS1dv,0.19799160616811753
MATS1pe,-0.02624744524650336
MATS1se,-0.06061368863596223
MATS2dv,0.01956174089527366
MATS2pe,0.032851504130767595
MATS2se,0.022558852292224738
MATS3dv,-0.10531843324861712
MATS3pe,0.01397649233762112
MATS3se,0.03222769961699489
MATS4dv,-0.1680712206700147
MATS4pe,-0.20431770580669067
MATS4se,-0.19939298600856814
MATS5dv,-0.042978101282780574
MATS5pe,0.06400077884231604
MATS5se,0.087972700468232
MATS6dv,-0.03324114217371806
MATS6pe,-0.02924306909227276
MATS6se,-0.0270460116149499
MATS7dv,-0.015674886390864607
MATS7pe,-0.12206960079878662
MATS7se,-0.13201332039737892
MATS8dv,0.10045486962936458
MATS8pe,0.051049278051591436
MATS8se,0.008681444864599333
MAXaaCH,1.897403155706727
MAXaaaC,0.8279477933148568
MAXaasC,0.7082330246913582
MAXaasN,1.7922269463340892
MAXdssC,-0.3289512471655327
MAXssNH,2.6053387188208617
MDEC-22,11.135439955901687
MDEC-23,19.131134368014653
MDEC-33,6.501331017482575
MDEN-22,0.6694329500821695
MDEN-23,1.1447142425533319
MINaaCH,1.3084658878345747
MINaaaC,0.7816589506172843
MINaasC,-0.4666075102880656
MINaasN,1.7922269463340892
MINdssC,-0.3289512471655327
MINssNH,2.6053387188208617
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.779761904761905
SM1_Dzi,1.3409352259556417
SM1_Dzm,1.8124139683778535
SM1_Dzp,-4.729088273895496
SM1_Dzv,-2.0653737811609805
SddssSe,0
SpAD_Dt,521.1192679557657
SpAbs_A,33.24309619363289
SpAbs_D,247.23358682327262
SpMAD_A,1.3297238477453155
SpMAD_D,9.889343472930905
SpMax_A,2.4938999763689162
SpMax_D,123.61679341163625
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,88.05
TpiPC10,8.985304406174672
VAdjMat,5.807354922057604
VE1_DzZ,4.936584480338372
VE1_Dzi,4.9315846362903555
VE1_Dzm,4.936804406620725
VE1_Dzp,4.931716841863973
VE1_Dzv,4.9394298116401805
VE2_DzZ,0.19746337921353485
VE2_Dzi,0.19726338545161423
VE2_Dzm,0.197472176264829
VE2_Dzp,0.19726867367455891
VE2_Dzv,0.19757719246560723
VE3_DzZ,2.512964423205045
VE3_Dzi,2.5119510955215087
VE3_Dzm,2.5130089725051703
VE3_Dzp,2.5119779030917564
VE3_Dzv,2.513540633667366
VR1_DzZ,148.504292473521
VR1_Dzi,149.12051634889613
VR1_Dzm,148.4723017340469
VR1_Dzp,148.88605168700713
VR1_Dzv,148.27111956867023
VR2_DzZ,5.94017169894084
VR2_Dzi,5.9648206539558455
VR2_Dzm,5.938892069361876
VR2_Dzp,5.955442067480285
VR2_Dzv,5.930844782746809
VR3_DzZ,5.916904595244748
VR3_Dzi,5.921045545445571
VR3_Dzm,5.916689152410385
VR3_Dzp,5.919471991467794
VR3_Dzv,5.915333218753509
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11628709291752767
Xch-6dv,0.16024428500346438
Xch-7dv,0.18038881991563532
Xpc-4dv,1.1325526220251845
Xpc-5dv,1.6762251900442477
Xpc-6dv,2.1008484949461073
Zagreb1,134.0
Zagreb2,159.0
fragCpx,184.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,1
nBondsM,22
nBondsO,28
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.529821052631579
AATS1are,6.50680487804878
AATS2are,6.537101515151515
AATS3are,6.56207125
AATS4are,6.532785185185186
AATS5are,6.5488038961038955
AATS6are,6.408286250000001
AATS7are,6.292312328767123
AATS8are,6.249459016393443
AATSC0dv,4.11757463835026
AATSC0pe,0.14182326869806092
AATSC0se,0.09025012534626034
AATSC1dv,0.8152452161640737
AATSC1pe,-0.003722498479832488
AATSC1se,-0.005470392997094788
AATSC2dv,0.08054692819235794
AATSC2pe,0.004659107697473311
AATSC2se,0.002035939247041055
AATSC3dv,-0.43365650969529074
AATSC3pe,0.0019821918282548296
AATSC3se,0.002908553930055415
AATSC4dv,-0.6920457956674226
AATSC4pe,-0.028977004890393655
AATSC4se,-0.01799524198043841
AATSC5dv,-0.1769655398464261
AATSC5pe,0.009076799654638961
AATSC5se,0.007939547244306953
AATSC6dv,-0.13687288396429675
AATSC6pe,-0.00414734764542936
AATSC6se,-0.0024409059383656414
AATSC7dv,-0.06454251466204575
AATSC7pe,-0.017312309793951347
AATSC7se,-0.011914218713239475
AATSC8dv,0.41363042348465345
AATSC8pe,0.007239975477952876
AATSC8se,0.0007835014872167379
AETA_eta,0.6487053024438556
ATSC0are,6.010926315789472
ATSC1are,-0.2505889196675904
ATSC2are,0.3334700831024922
ATSC3are,0.401539335180054
ATSC4are,-2.8695955678670355
ATSC5are,0.8904650969529077
ATSC6are,-0.13843961218836576
ATSC7are,-1.639168975069251
ATSC8are,0.5328393351800554
BCUTZ-1h,16.00450302461143
BCUTZ-1l,5.694863138557076
BCUTc-1h,0.4154451623491268
BCUTc-1l,-0.4297400391848012
BCUTd-1h,3.275498246644943
BCUTd-1l,0.9779566228931995
BCUTi-1h,17.42477202586313
BCUTi-1l,10.311940569302616
BCUTm-1h,32.062245947454166
BCUTm-1l,11.708632863884937
BCUTp-1h,2.9361416725903173
BCUTp-1l,0.5458551658695172
BCUTs-1h,8.00191901671153
BCUTs-1l,0.6153600355971318
BCUTv-1h,24.44070566342878
BCUTv-1l,13.304120577226813
BalabanJ,1.3942268891396525
Diameter,11
ETA_beta,37.25
GATS1are,0.6251692574557635
GATS2are,0.6938925719744594
GATS3are,0.9981420183507924
GATS4are,1.3313456112993964
GATS5are,0.9454302697712064
GATS6are,1.0185550534727983
GATS7are,1.0640298114651774
GATS8are,0.9205183597497082
HybRatio,0.05555555555555555
Lipinski,True
LogEE_Dt,260.5596339778828
MATS1are,-0.03863849477703383
MATS2are,0.031941487309606345
MATS3are,0.031730747340807344
MATS4are,-0.22396382001171874
MATS5are,0.07310858335308541
MATS6are,-0.010939880533344552
MATS7are,-0.1419525039885309
MATS8are,0.05522155540853158
MAXssCH2,0.015582955404383814
MINssCH2,0.015582955404383814
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.274382161726626
SM1_Dzse,1.1944028768268997
SMR_VSA1,9.184952231746642
SMR_VSA2,0.0
SMR_VSA3,14.53505668968577
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,5.316788604006331
SMR_VSA7,65.23875943282206
SMR_VSA8,0.0
SMR_VSA9,11.518332492848387
SpAD_DzZ,183.62252067285365
SpAD_Dzi,177.22046903308024
SpAD_Dzm,183.50176961153596
SpAD_Dzp,264.8688905106035
SpAD_Dzv,237.61361122936762
SpAbs_Dt,521.1192679557657
SpDiam_A,4.809454161872077
SpDiam_D,180.08357626051148
SpMAD_Dt,20.84477071823063
SpMax_Dt,260.5596339778828
SsssssAs,0
VE1_Dzpe,4.933871754598453
VE1_Dzse,4.934512140965297
VE2_Dzpe,0.19735487018393813
VE2_Dzse,0.19738048563861188
VE3_Dzpe,2.512414757466471
VE3_Dzse,2.5125445429256748
VMcGowan,241.93999999999988
VR1_Dzpe,148.80419226939318
VR1_Dzse,148.7440216394271
VR2_Dzpe,5.9521676907757275
VR2_Dzse,5.949760865577084
VR3_Dzpe,5.91892202772972
VR3_Dzse,5.918517584832914
mZagreb1,6.638888888888889
mZagreb2,5.4722222222222205
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,31
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.158182271468144
AATSC1are,-0.006111924869941229
AATSC2are,0.005052577016704428
AATSC3are,0.005019241689750676
AATSC4are,-0.03542710577613624
AATSC5are,0.01156448177860919
AATSC6are,-0.001730495152354572
AATSC7are,-0.02245436952149659
AATSC8are,0.008735071068525498
AETA_beta,1.49
BCUTdv-1h,7.004061726610746
BCUTdv-1l,0.647503290099421
BCUTpe-1h,3.988669843771727
BCUTpe-1l,2.240460725056103
BCUTse-1h,4.009949106349859
BCUTse-1l,2.4358063775879133
ETA_alpha,12.052380952380954
ETA_dBeta,3.75
ETA_eta_B,0.19386687176081985
ETA_eta_F,26.24619964528291
ETA_eta_L,4.831991198637141
ETA_eta_R,42.4638322063793
ETA_psi_1,0.5672344240251012
LabuteASA,146.33285111864564
LogEE_DzZ,91.69647603715606
LogEE_Dzi,88.66387192557835
LogEE_Dzm,91.63828365878138
LogEE_Dzp,131.27129739169501
LogEE_Dzv,118.3937308584516
PEOE_VSA1,9.883888251797686
PEOE_VSA2,4.794537184071822
PEOE_VSA3,14.358372089569237
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,24.26546827384644
PEOE_VSA7,24.26546827384644
PEOE_VSA8,5.380062770465915
PEOE_VSA9,22.231326983533464
SM1_Dzare,1.3940390339908706
SpAD_Dzpe,183.20849060024509
SpAD_Dzse,185.35841100756636
SpAbs_DzZ,182.12752067285373
SpAbs_Dzi,175.986808625201
SpAbs_Dzm,181.97934187809852
SpAbs_Dzp,267.3280164130292
SpAbs_Dzv,238.85283549806428
SpDiam_Dt,379.028734899958
SpMAD_DzZ,7.344900826914146
SpMAD_Dzi,7.08881876132321
SpMAD_Dzm,7.340070784461439
SpMAD_Dzp,10.59475562042414
SpMAD_Dzv,9.504544449174706
SpMax_DzZ,91.69647603715606
SpMax_Dzi,88.66387192557835
SpMax_Dzm,91.63828365878138
SpMax_Dzp,131.27129739169501
SpMax_Dzv,118.3937308584516
VE1_Dzare,4.933041138501466
VE2_Dzare,0.19732164554005863
VE3_Dzare,2.5122463935398915
VR1_Dzare,148.8804176213737
VR2_Dzare,5.955216704854949
VR3_Dzare,5.919434149291358
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48209523809523813
AETA_dBeta,0.15
AETA_eta_B,0.007754674870432794
AETA_eta_F,1.0498479858113163
AETA_eta_L,0.19327964794548563
AETA_eta_R,1.6985532882551722
BCUTare-1h,4.107717345625766
BCUTare-1l,2.191520369719351
ETA_beta_s,16.75
ETA_dPsi_A,0.1467655759748988
ETA_dPsi_B,0.0
ETA_eta_BR,0.5378668717608198
ETA_eta_FL,7.388355491975135
ETA_eta_RL,12.220346690612276
LogEE_Dzpe,91.65522058659161
LogEE_Dzse,92.72698161885626
PEOE_VSA10,18.055905241806933
PEOE_VSA11,5.824404497999927
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,20.442236419037275
SlogP_VSA3,11.339293589984397
SlogP_VSA4,5.817220841045895
SlogP_VSA5,0.0
SlogP_VSA6,59.42153859177617
SlogP_VSA7,0.0
SlogP_VSA8,22.551733928080907
SlogP_VSA9,0.0
SpAD_Dzare,180.6640997163367
SpAbs_Dzpe,182.0360590114565
SpAbs_Dzse,184.2595603608856
SpDiam_DzZ,138.37513029156318
SpDiam_Dzi,132.6037150106672
SpDiam_Dzm,138.31565818960837
SpDiam_Dzp,200.39744306579803
SpDiam_Dzv,180.400355668315
SpMAD_Dzpe,7.3283396240098035
SpMAD_Dzse,7.414336440302654
SpMax_Dzpe,91.65522058659161
SpMax_Dzse,92.72698161885626
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.67
AETA_eta_BR,0.021514674870432793
AETA_eta_FL,0.2955342196790054
AETA_eta_RL,0.488813867624491
DetourIndex,3176
EState_VSA1,5.817220841045895
EState_VSA2,18.139322409947642
EState_VSA3,11.518332492848387
EState_VSA4,11.033401435232523
EState_VSA5,23.469520014857956
EState_VSA6,22.210373058331953
EState_VSA7,29.645531044312353
EState_VSA8,15.284745645900749
EState_VSA9,0.0
ETA_beta_ns,20.5
ETA_shape_p,0.051363097589885415
ETA_shape_x,0.0
ETA_shape_y,0.3235875148162781
GhoseFilter,True
LogEE_Dzare,90.38781141952799
SlogP_VSA10,10.077801322358383
SlogP_VSA11,0.0
SpAbs_Dzare,179.38158380506516
SpDiam_Dzpe,137.6645218003036
SpDiam_Dzse,139.4341300108157
SpMAD_Dzare,7.226563988653468
SpMax_Dzare,90.38781141952799
TopoPSA(NO),59.81
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,15.534031773968643
VSA_EState9,43.504051815004644
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.82
EState_VSA10,9.184952231746642
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01790476190476184
FilterItLogS,-5.146355295075048
SpDiam_Dzare,135.59189096788154
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6617794486215539
ETA_epsilon_2,0.8499047619047616
ETA_epsilon_3,0.4449275362318844
ETA_epsilon_4,0.5643772893772896
ETA_epsilon_5,0.8287545787545785
AETA_beta_ns_d,0.04
ETA_dEpsilon_A,0.2168519123896695
ETA_dEpsilon_B,0.09740215924426432
ETA_dEpsilon_C,-0.11944975314540518
ETA_dEpsilon_D,0.021150183150183133
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.92
MDEDescriptor,"0.0,0.0,0.0,0.0,11.135439955901687,19.131134368014653,0.0,6.501331017482575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6694329500821695,1.1447142425533319,0.0"
APolDescriptor,49.007308999999985
BCUTDescriptor,"11.997386696995935,31.972072265912914,-0.2788527382980916,0.21947390023523267,4.495887260875538,11.173193344654411"
BPolDescriptor,23.932690999999995
TPSADescriptor,88.05
ALOGPDescriptor,"3.343799999999999,11.180998439999993,94.82659999999997"
XLogPDescriptor,3.3770000000000002
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,352.07941036
ChiPathDescriptor,"17.225403871315226,12.220346690612276,10.914736329750575,9.31677320621644,8.03258330506661,6.29155231587254,4.272934957644334,3.1429563381973527,13.833207894447362,8.546709652190872,6.130661495669399,4.352103442721009,3.1804211043256605,1.9669396436334468,1.1411947529532867,0.7371120392878671"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.4620275878293181,0.7452037135543796,0.0,0.0,0.11628709291752767,0.16024428500346438,0.1803888199156353"
AtomCountDescriptor,38
BondCountDescriptor,28
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.4326256854541917,0.0,0.36504500479682334,0.0,0.5215981486709849,0.0,0.08582457362178814,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,13,0,1,0,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"51.74028069163313,2.0696112276653253,20.957897821876458,2.5623940799112166,12.856814298949168"
FractionalPSADescriptor,0.2500856267339495
WienerNumbersDescriptor,"1497.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.5472880154195257,5.937546903144735,8.430780867926105,1.1325526220251845,1.676225190044247,1.903681410069167"
FractionalCSP3Descriptor,0.05555555555555555
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.367346938775512,8.347140039447732,4.135279458882165"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1081.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.05555555555555555
AutocorrelationDescriptorMass,"34.844187418139526,33.74908489638769,47.18652777226642,44.139136523490365,44.713031871790186"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4781549532478102,-0.2514798214245945,-0.09472937126611747,0.285006469469056,-0.2424172633264701"
EccentricConnectivityIndexDescriptor,497
AutocorrelationDescriptorPolarizability,"1769.21464189964,2096.894428638511,2959.9498145233474,2755.702582887698,2640.896434486244"
