DLiP-ID,J0004B
AATSC5i,0.045783714389025044
AATSC5m,2.20286724539229
AATSC5p,0.022446846762782656
AATSC5s,-0.10791971625024926
AATSC5v,5.5695914618202185
AATSC6Z,0.18790187598930594
AATSC6c,0.0021559639708102073
AATSC6d,0.0018460734491089657
AATSC6i,0.29300095201728776
AATSC6m,0.95475915717383
AATSC6p,0.008539619848159955
AATSC6s,0.431126786431076
AATSC6v,-0.11600546080331647
AATSC7Z,0.20719559691556244
AATSC7c,-0.00021350476674402856
AATSC7d,-0.013878900937720274
AATSC7i,-0.18460947892569005
AATSC7m,1.0723152423548379
AATSC7p,-0.01214123501989005
AATSC7s,-0.0057178053722123316
AATSC7v,-0.9853207300156414
AATSC8Z,-0.09720750909811543
AATSC8c,-0.00030066244210262257
AATSC8d,-0.02162829243685368
AATSC8i,-0.14355030171970976
AATSC8m,-0.4398143043071118
AATSC8p,-0.0038500706534536923
AATSC8s,-0.16770744504097662
AATSC8v,-0.30124155667626473
ATS0are,358.25470000000007
ATS1are,376.40400000000005
ATS2are,668.3409
ATS3are,907.7070000000001
ATS4are,972.6819
ATS5are,964.8079999999997
ATS6are,950.8129
ATS7are,963.1339999999999
ATS8are,977.0980000000002
ATSC0dv,228.4137931034483
ATSC0pe,8.735649999999996
ATSC0se,5.25788172413793
ATSC1dv,65.33055885850177
ATSC1pe,0.09285000000000461
ATSC1se,-0.08256599048751584
ATSC2dv,22.98810939357906
ATSC2pe,0.8882500000000051
ATSC2se,0.63556341022592
ATSC3dv,20.653983353151
ATSC3pe,-1.644899999999998
ATSC3se,-1.1091154244946497
ATSC4dv,110.87871581450653
ATSC4pe,4.784349999999998
ATSC4se,2.7194178739595722
ATSC5dv,28.67895362663495
ATSC5pe,-1.4231250000000013
ATSC5se,-1.3335376135552912
ATSC6dv,71.67300832342448
ATSC6pe,4.125225000000002
ATSC6se,3.232492298454221
ATSC7dv,11.980975029726519
ATSC7pe,0.9100749999999896
ATSC7se,0.2721433115338928
ATSC8dv,-42.03923900118905
ATSC8pe,-1.2774750000000035
ATSC8se,-0.9788389738406643
AXp-0dv,0.5831590034372844
AXp-1dv,0.333828920406614
AXp-2dv,0.18605229488522346
AXp-3dv,0.10792398748300862
AXp-4dv,0.059444639328134694
AXp-5dv,0.035634586269920304
AXp-6dv,0.019712056433118734
AXp-7dv,0.011693767580961842
BertzCT,771.7148856682455
ECIndex,667
ETA_eta,27.4917142858814
GATS1dv,0.5032533212560386
GATS1pe,0.5947688494845832
GATS1se,0.5963904599839833
GATS2dv,0.8572405059044551
GATS2pe,0.6805410078878568
GATS2se,0.637161156482514
GATS3dv,0.9108469202898549
GATS3pe,0.9581616708544871
GATS3se,0.9462931235517228
GATS4dv,0.7655858606190731
GATS4pe,0.6576018532827699
GATS4se,0.654993580773715
GATS5dv,0.9478139909082725
GATS5pe,0.9697771603637596
GATS5se,1.0219416614918533
GATS6dv,0.8122201836979598
GATS6pe,0.6373166460693442
GATS6se,0.6025007619855365
GATS7dv,0.7837572138332031
GATS7pe,0.5688030165879225
GATS7se,0.5341287711549032
GATS8dv,1.0382671826965304
GATS8pe,1.0137852051390255
GATS8se,1.0140449065906592
LogEE_A,4.275399879218161
LogEE_D,171.91356053036836
MATS1dv,0.27648450080515286
MATS1pe,0.010274564571612244
MATS1se,-0.01517983762133499
MATS2dv,0.05404868938987293
MATS2pe,0.05460648585373167
MATS2se,0.06491608381184062
MATS3dv,0.034963768115942
MATS3pe,-0.07280831993040007
MATS3se,-0.08156477962772084
MATS4dv,0.17379562533548035
MATS4pe,0.19608334034659877
MATS4se,0.18517319256691797
MATS5dv,0.04523171902661503
MATS5pe,-0.058688085194412806
MATS5se,-0.09136851678638315
MATS6dv,0.11592087448844576
MATS6pe,0.17445392974049795
MATS6se,0.22711981592949332
MATS7dv,0.01821718881078423
MATS7pe,0.03618207598699638
MATS7se,0.01797622002458011
MATS8dv,-0.06469587176108912
MATS8pe,-0.05140451119056048
MATS8se,-0.06544018071364101
MAXaaCH,1.984635296828659
MAXaasC,1.0291531166211003
MAXdssC,-0.32790624737549345
MAXsCH3,2.1884246141064323
MAXssNH,2.6801109886485968
MAXsssN,2.444990750891725
MDEC-12,2.3441281861244403
MDEC-13,0.5844059027517701
MDEC-22,23.791767587715437
MDEC-23,20.84099856787536
MDEC-33,4.252932820132451
MDEN-23,0.5773502691896258
MDEN-33,0.25
MINaaCH,0.7950570041278984
MINaasC,-0.7091280421513384
MINdssC,-0.32790624737549345
MINsCH3,2.1884246141064323
MINssNH,2.6801109886485968
MINsssN,1.8008964002267573
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3452380952380953
SM1_Dzi,1.5562893292843274
SM1_Dzm,1.4123440603801989
SM1_Dzp,-6.633249054611715
SM1_Dzv,-2.450287693389727
SddssSe,0
SpAD_Dt,488.5431787359779
SpAbs_A,37.02406387041994
SpAbs_D,343.8271210607368
SpMAD_A,1.2766918576006874
SpMAD_D,11.856107622784025
SpMax_A,2.370258567417216
SpMax_D,171.91356053036836
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,35.58
TpiPC10,7.6780660264647755
VAdjMat,5.954196310386875
VE1_DzZ,5.280066500271108
VE1_Dzi,5.276858579141049
VE1_Dzm,5.280265015125174
VE1_Dzp,5.282696789968551
VE1_Dzv,5.290163419525968
VE2_DzZ,0.1820712586300382
VE2_Dzi,0.18196064066003617
VE2_Dzm,0.1820781039698336
VE2_Dzp,0.1821619582747776
VE2_Dzv,0.18241942825951615
VE3_DzZ,2.728649429379601
VE3_Dzi,2.72804169157628
VE3_Dzm,2.728687025709565
VE3_Dzp,2.7291474599951773
VE3_Dzv,2.730559874545402
VR1_DzZ,180.98181942198008
VR1_Dzi,181.40093167634208
VR1_Dzm,180.9339124219303
VR1_Dzp,181.31134427115134
VR1_Dzv,180.2393966920646
VR2_DzZ,6.240752393861382
VR2_Dzi,6.25520454056352
VR2_Dzm,6.239100428342424
VR2_Dzp,6.252115319694874
VR2_Dzv,6.215151610071192
VR3_DzZ,6.263107318030869
VR3_Dzi,6.265420410693032
VR3_Dzm,6.262842576843269
VR3_Dzp,6.264926424616721
VR3_Dzv,6.25899668586306
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.12068099860800391
Xch-7dv,0.12740447529402074
Xpc-4dv,1.45270003234013
Xpc-5dv,1.9881154651579422
Xpc-6dv,2.5145678370926845
Zagreb1,144.0
Zagreb2,163.0
fragCpx,149.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,31
nBondsS,47
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.176805172413794
AATS1are,6.2734000000000005
AATS2are,6.188341666666667
AATS3are,6.051380000000001
AATS4are,6.00420925925926
AATS5are,5.992596273291923
AATS6are,6.0561331210191085
AATS7are,5.767269461077844
AATS8are,5.921806060606062
AATSC0dv,3.9381688466111777
AATSC0pe,0.15061465517241374
AATSC0se,0.0906531331747919
AATSC1dv,1.0888426476416961
AATSC1pe,0.0015475000000000768
AATSC1se,-0.0013760998414585972
AATSC2dv,0.21285286475536166
AATSC2pe,0.008224537037037084
AATSC2se,0.005884846390980741
AATSC3dv,0.13769322235433998
AATSC3pe,-0.010965999999999986
AATSC3se,-0.007394102829964331
AATSC4dv,0.6844365173734971
AATSC4pe,0.029533024691358014
AATSC4se,0.0167865300861702
AATSC5dv,0.1781301467492854
AATSC5pe,-0.008839285714285723
AATSC5se,-0.0082828423202192
AATSC6dv,0.45651597658232157
AATSC6pe,0.026275318471337593
AATSC6se,0.02058912292009058
AATSC7dv,0.07174236544746418
AATSC7pe,0.005449550898203531
AATSC7se,0.0016296006678676216
AATSC8dv,-0.254783266673873
AATSC8pe,-0.007742272727272749
AATSC8se,-0.005932357417216147
AETA_eta,0.9479901477890138
ATSC0are,9.570491379310337
ATSC1are,-0.001858323424489135
ATSC2are,1.0200522592152261
ATSC3are,-1.9356294292508878
ATSC4are,5.303870630202134
ATSC5are,-1.937186414982164
ATSC6are,5.061866438763376
ATSC7are,0.83012826991675
ATSC8are,-1.5693220273483988
BCUTZ-1h,9.005170457066846
BCUTZ-1l,5.694853915520963
BCUTc-1h,0.4275066092992897
BCUTc-1l,-0.38803774552666087
BCUTd-1h,3.160497033378722
BCUTd-1l,0.9779060033810233
BCUTi-1h,17.425816091279003
BCUTi-1l,10.955269667864208
BCUTm-1h,19.001179754085832
BCUTm-1l,11.70593430892358
BCUTp-1h,1.9873191394324514
BCUTp-1l,0.5452382807058282
BCUTs-1h,8.0029624393839
BCUTs-1l,1.231902015911317
BCUTv-1h,20.89416264126669
BCUTv-1l,13.303154698700949
BalabanJ,1.5761288353471767
Diameter,14
ETA_beta,33.25
GATS1are,0.5953871409694131
GATS2are,0.6686799642459417
GATS3are,0.9583608235443541
GATS4are,0.64151210923023
GATS5are,0.9733083455434901
GATS6are,0.601215960347036
GATS7are,0.5431696026849774
GATS8are,1.0173186208554625
HybRatio,0.43478260869565216
Lipinski,False
LogEE_Dt,244.27158936798895
MATS1are,-0.00018769979922064848
MATS2are,0.05723905087006685
MATS3are,-0.07820323425904149
MATS4are,0.1984137041788809
MATS5are,-0.07291876354985805
MATS6are,0.19539110389977482
MATS7are,0.03012468330628499
MATS8are,-0.05763972280587218
MAXssCH2,1.1845414573419555
MAXsssCH,0.08934145880574396
MINssCH2,0.46239866780045347
MINsssCH,0.08934145880574396
NsssssAs,0
RotRatio,0.22580645161290322
SM1_Dzpe,1.4608665266356262
SM1_Dzse,1.2962837795551936
SMR_VSA1,13.575367279421462
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,45.193620926455196
SMR_VSA6,24.951057821744058
SMR_VSA7,65.72882972148167
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,289.7680032358732
SpAD_Dzi,276.8913008032513
SpAD_Dzm,289.52868542012254
SpAD_Dzp,418.6020306988983
SpAD_Dzv,371.3343569747773
SpAbs_Dt,488.543178735978
SpDiam_A,4.740517134834431
SpDiam_D,237.46941014158017
SpMAD_Dt,16.846316508137168
SpMax_Dt,244.27158936798895
SsssssAs,0
VE1_Dzpe,5.279409443345964
VE1_Dzse,5.280070383642964
VE2_Dzpe,0.1820486014946884
VE2_Dzse,0.18207139253941254
VE3_Dzpe,2.728524980604018
VE3_Dzse,2.7286501648571617
VMcGowan,311.580000000001
VR1_Dzpe,181.0408493509501
VR1_Dzse,180.99532326184027
VR2_Dzpe,6.242787908653452
VR2_Dzse,6.241218043511734
VR3_Dzpe,6.263433429816593
VR3_Dzse,6.263181929592065
mZagreb1,9.13888888888889
mZagreb2,6.555555555555558
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,53
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16500847205707478
AATSC1are,-3.097205707481892e-05
AATSC2are,0.009444928326066908
AATSC3are,-0.012904196195005919
AATSC4are,0.032739942161741566
AATSC5are,-0.012032213757653194
AATSC6are,0.032241187508046984
AATSC7are,0.004970827963573354
AATSC8are,-0.009511042589990295
AETA_beta,1.146551724137931
BCUTdv-1h,7.005153352015912
BCUTdv-1l,0.9879348070942557
BCUTpe-1h,3.989985492653998
BCUTpe-1l,2.244719336136869
BCUTse-1h,4.011352558978242
BCUTse-1l,2.4406980923784047
ETA_alpha,13.604761904761908
ETA_dBeta,-3.25
ETA_eta_B,0.3681683690653301
ETA_eta_F,25.706479449186617
ETA_eta_L,7.675716930074635
ETA_eta_R,53.19819373506802
ETA_psi_1,0.5554043545878697
LabuteASA,171.05915186030552
LogEE_DzZ,144.93038913846206
LogEE_Dzi,138.49931555091132
LogEE_Dzm,144.81304422938473
LogEE_Dzp,208.14419207016732
LogEE_Dzv,185.24471509197664
PEOE_VSA1,15.116608065707286
PEOE_VSA2,0.0
PEOE_VSA3,13.575367279421462
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,43.67639416492468
PEOE_VSA7,43.50340690331082
PEOE_VSA8,37.42986339003085
PEOE_VSA9,0.0
SM1_Dzare,1.6232053479213244
SpAD_Dzpe,286.6782640833278
SpAD_Dzse,290.3451592452376
SpAbs_DzZ,288.5454991381338
SpAbs_Dzi,275.52092871823635
SpAbs_Dzm,288.2435467077579
SpAbs_Dzp,422.9216331949465
SpAbs_Dzv,372.9397178773429
SpDiam_Dt,321.2011720998614
SpMAD_DzZ,9.992000111581834
SpMAD_Dzi,9.547975889767285
SpMAD_Dzm,9.983747773107673
SpMAD_Dzp,14.434552782720631
SpMAD_Dzv,12.80463299913025
SpMax_DzZ,144.93038913846206
SpMax_Dzi,138.49931555091132
SpMax_Dzm,144.81304422938473
SpMax_Dzp,208.14419207016732
SpMax_Dzv,185.24471509197664
VE1_Dzare,5.278418573973941
VE2_Dzare,0.1820144335853083
VE3_Dzare,2.7283372773428347
VR1_Dzare,181.12713988489656
VR2_Dzare,6.245763444306778
VR3_Dzare,6.263909951972852
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4691297208538589
AETA_dBeta,-0.11206896551724138
AETA_eta_B,0.012695461002252762
AETA_eta_F,0.8864303258340213
AETA_eta_L,0.26467989414050463
AETA_eta_R,1.8344204736230352
BCUTare-1h,4.108977243031747
BCUTare-1l,2.194752837766157
ETA_beta_s,18.25
ETA_dPsi_A,0.15859564541213023
ETA_dPsi_B,0.0
ETA_eta_BR,0.6261683690653301
ETA_eta_FL,6.370328263233131
ETA_eta_RL,14.046045193307766
LogEE_Dzpe,143.38950674947893
LogEE_Dzse,145.2172790632931
PEOE_VSA10,11.63444168209179
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,41.50704402092472
SlogP_VSA3,6.544756405912575
SlogP_VSA4,11.63444168209179
SlogP_VSA5,38.17047518309165
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,282.5612863584596
SpAbs_Dzpe,285.3567540834749
SpAbs_Dzse,289.16710505522815
SpDiam_DzZ,202.99574884182718
SpDiam_Dzi,193.40636143861596
SpDiam_Dzm,202.8922375851766
SpDiam_Dzp,293.350592391993
SpDiam_Dzv,261.8571723259314
SpMAD_Dzpe,9.885457382183718
SpMAD_Dzse,10.011902042939228
SpMax_Dzpe,143.38950674947893
SpMax_Dzse,145.2172790632931
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6293103448275862
AETA_eta_BR,0.021592012726390695
AETA_eta_FL,0.2196664918356252
AETA_eta_RL,0.48434638597612983
DetourIndex,3410
EState_VSA1,11.63444168209179
EState_VSA2,17.760341616169594
EState_VSA3,6.544756405912575
EState_VSA4,56.23846516067156
EState_VSA5,12.841643245852019
EState_VSA6,4.899909730850478
EState_VSA7,30.33183534230805
EState_VSA8,17.140435534547432
EState_VSA9,0.0
ETA_beta_ns,15.0
ETA_shape_p,0.10325516275813787
ETA_shape_x,0.0
ETA_shape_y,0.2793139656982848
GhoseFilter,True
LogEE_Dzare,141.33661577743396
SlogP_VSA10,19.262753554105025
SlogP_VSA11,0.0
SpAbs_Dzare,281.1020843158565
SpDiam_Dzpe,200.74871878524976
SpDiam_Dzse,203.38281449994616
SpMAD_Dzare,9.74349263305033
SpMax_Dzare,141.33661577743396
TopoPSA(NO),35.58
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.030772105846964
VSA_EState9,42.13589456081969
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5172413793103449
EState_VSA10,13.575367279421462
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030870279146141107
FilterItLogS,-6.019567323869041
SpDiam_Dzare,197.75678462355057
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.5723316912972084
ETA_epsilon_2,0.8446633825944166
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5256462585034007
ETA_epsilon_5,0.8265079365079361
AETA_beta_ns_d,0.05172413793103448
ETA_dEpsilon_A,0.13257265515263045
ETA_dEpsilon_B,0.04668543279380766
ETA_dEpsilon_C,-0.08588722235882279
ETA_dEpsilon_D,0.018155446086480564
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7586206896551724
MDEDescriptor,"0.0,2.3441281861244403,0.5844059027517701,0.0,23.791767587715437,20.84099856787536,0.0,4.252932820132451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.25"
APolDescriptor,65.03299699999997
BCUTDescriptor,"11.994278177109262,18.99941170448495,-0.33282433331470557,0.2797020661077257,4.182506164550777,11.188265059054702"
BPolDescriptor,39.68700299999999
TPSADescriptor,35.58
ALOGPDescriptor,"2.4271000000000025,5.890814410000012,103.9113"
XLogPDescriptor,4.836
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,401.22786922
ChiPathDescriptor,"20.639617433688315,14.046045193307766,12.323088599012223,9.50524246876961,8.10163341484947,6.1413206149409865,4.172837017448448,2.7069759833808593,16.91161109968125,10.348696532605034,7.62814409029416,5.3961993741504335,3.804456917000622,2.743863142783863,1.5572524582163794,0.9822764768007948"
ChiChainDescriptor,"0.0,0.0,0.0,0.25343678769327627,0.3634021571004742,0.0,0.0,0.0,0.12068099860800388,0.12740447529402074"
AtomCountDescriptor,58
BondCountDescriptor,31
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.7281743954355573,0.0,0.1642664266089148,0.0,0.7513165884591246,0.0,0.06427744627126208,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,5,5,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"58.76611870478554,2.0264178863719153,17.644514312979272,2.584348276467339,10.01611852969188"
FractionalPSADescriptor,0.08867778818347956
WienerNumbersDescriptor,"2388.0,41.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.251694971260123,5.4960337884398704,7.066787613973294,1.4527000323401302,1.988115465157943,2.2941356790350746"
FractionalCSP3Descriptor,0.43478260869565216
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,8,0,0,8,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,12.142772159428912,7.5712"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2788.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.43478260869565216
AutocorrelationDescriptorMass,"33.85849821745568,33.825117665626436,46.12349940695387,46.15141764248319,47.870990386125165"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.45799998144776044,-0.29045065920135965,0.17155108014887888,-0.1837741539416652,0.21813735074439153"
EccentricConnectivityIndexDescriptor,667
AutocorrelationDescriptorPolarizability,"1850.0662933960061,2113.348957844198,2797.799693356374,2865.9436608804976,2715.6039492906157"
