DLiP-ID,T003KH
AATSC4v,-4.145499931030002
AATSC5Z,-0.0450307759664166
AATSC5c,-0.00969011407340115
AATSC5d,-0.01852352623039481
AATSC5i,-0.2490126443095202
AATSC5m,-0.11913450872414968
AATSC5p,-0.011047660777134666
AATSC5s,-0.33126926180603844
AATSC5v,0.04292721015883756
AATSC6Z,1.1703623580313682
AATSC6c,0.006821045443042171
AATSC6d,-0.05242567059765546
AATSC6i,-0.10619087583748597
AATSC6m,5.301560425459886
AATSC6p,-0.010700819367252035
AATSC6s,0.9448243151596317
AATSC6v,-0.1073466847088354
AATSC7Z,-0.5337158354300405
AATSC7c,-0.0031979837040520464
AATSC7d,-0.06410829198705138
AATSC7i,-0.11526108826306379
AATSC7m,-2.4757422717724435
AATSC7p,-0.0018215910113273542
AATSC7s,-0.29787982188222023
AATSC7v,-1.8170992576645322
AATSC8Z,-0.3265368667748333
AATSC8c,0.012252676135388637
AATSC8d,-0.040616549486208756
AATSC8i,0.09222205792377558
AATSC8m,-1.6362575114926987
AATSC8p,-0.013225537940043313
AATSC8s,0.06510701480279626
AATSC8v,-4.720124245682483
ATS0are,286.0696
ATS1are,293.52000000000004
ATS2are,470.6809000000001
ATS3are,610.5510000000002
ATS4are,599.6179
ATS5are,530.2499999999999
ATS6are,503.79899999999986
ATS7are,441.802
ATS8are,395.09380000000004
ATSC0dv,191.67441860465115
ATSC0pe,7.1256186046511605
ATSC0se,5.057289116279068
ATSC1dv,41.33315305570582
ATSC1pe,-1.182321362898866
ATSC1se,-0.8879172352623037
ATSC2dv,22.359113034072465
ATSC2pe,1.8241060573282848
ATSC2se,1.288997107625743
ATSC3dv,-84.49756625202814
ATSC3pe,-2.155080205516495
ATSC3se,-1.3531882076798265
ATSC4dv,-74.28015143320712
ATSC4pe,-2.550274689021092
ATSC4se,-1.5447409929691727
ATSC5dv,7.356949702541913
ATSC5pe,-1.5680758788534337
ATSC5se,-1.5035864597079494
ATSC6dv,58.95511087074093
ATSC6pe,3.3680318009734975
ATSC6se,2.4972768848025955
ATSC7dv,-43.84964845862628
ATSC7pe,-0.8050996214169809
ATSC7se,-0.48925100054083254
ATSC8dv,-27.59221200648999
ATSC8pe,0.6576484586262854
ATSC8se,0.4795607679826927
AXp-0dv,0.5318154091219892
AXp-1dv,0.2889423216069137
AXp-2dv,0.15075780663264893
AXp-3dv,0.08170116757852942
AXp-4dv,0.042789990055745096
AXp-5dv,0.022241515198456442
AXp-6dv,0.011460611718237682
AXp-7dv,0.006282507629728662
BertzCT,827.0394486310998
ECIndex,636
ETA_eta,18.20382742761306
GATS1dv,0.5054736273190532
GATS1pe,0.8525728681217428
GATS1se,0.8847928544017127
GATS2dv,0.7547520828277927
GATS2pe,0.5873677171833742
GATS2se,0.5961494252514142
GATS3dv,1.1783612219715314
GATS3pe,1.10082805245059
GATS3se,1.0930991903356355
GATS4dv,1.180160208054187
GATS4pe,1.1792870859682194
GATS4se,1.1655638106468442
GATS5dv,0.9625697646202379
GATS5pe,1.0428427919436454
GATS5se,1.0691872415588475
GATS6dv,0.8551432794335003
GATS6pe,0.7700651990423977
GATS6se,0.7584646281629047
GATS7dv,1.1845267611280506
GATS7pe,1.0947583455688616
GATS7se,1.0981989436474444
GATS8dv,1.117520019412764
GATS8pe,0.9818796638137658
GATS8se,1.000219699466529
LogEE_A,4.11669544424687
LogEE_D,155.59806266734137
MATS1dv,0.21074154552072552
MATS1pe,-0.1621544018758984
MATS1se,-0.17158150901518845
MATS2dv,0.06966688236404323
MATS2pe,0.15288450499098058
MATS2se,0.15221943997155957
MATS3dv,-0.20166041086908262
MATS3pe,-0.13835073371096224
MATS3se,-0.12239988908777458
MATS4dv,-0.18112952744690503
MATS4pe,-0.16728038356820935
MATS4se,-0.1427639375528984
MATS5dv,0.019648201430535812
MATS5pe,-0.11265064185292083
MATS5se,-0.15219479269682887
MATS6dv,0.17176514337397614
MATS6pe,0.2639558797868676
MATS6se,0.2757570633880064
MATS7dv,-0.14256776004135763
MATS7pe,-0.07041195683013414
MATS7se,-0.06028833710144044
MATS8dv,-0.10316670710992477
MATS8pe,0.06614369289629482
MATS8se,0.06795838820999256
MAXaaCH,1.6466699104677445
MAXaaaC,0.6428367616132629
MAXaasC,0.5261945567765098
MAXdssC,-0.08054451080874236
MAXsNH2,5.419617008758204
MAXssNH,2.550605158730159
MDEC-22,5.920211753488648
MDEC-23,15.9723093651259
MDEC-33,6.404149433056338
MDEN-11,0.4999999999999999
MDEN-12,0.40824829046386296
MDEN-22,0.25
MDEO-11,1.0129094569634634
MDEO-12,0.5633895990726681
MINaaCH,1.531783622271988
MINaaaC,0.4875589838354857
MINaasC,0.08517352218154928
MINdssC,-0.9940566789915872
MINsNH2,5.419617008758204
MINssNH,2.4393584184818295
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8214285714285716
SM1_Dzi,1.7666692712220975
SM1_Dzm,1.8163286094222189
SM1_Dzp,-7.484198594423033
SM1_Dzv,-3.2722709032638435
SddssSe,0
SpAD_Dt,442.3778121260933
SpAbs_A,30.483930236472965
SpAbs_D,311.1961253346828
SpMAD_A,1.2193572094589187
SpMAD_D,12.44784501338731
SpMax_A,2.432333541835219
SpMax_D,155.59806266734137
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,158.51
TpiPC10,8.381639219041313
VAdjMat,5.700439718141092
VE1_DzZ,4.910704982819837
VE1_Dzi,4.910937531160045
VE1_Dzm,4.910711103014098
VE1_Dzp,4.910432755783771
VE1_Dzv,4.913476869226029
VE2_DzZ,0.19642819931279348
VE2_Dzi,0.1964375012464018
VE2_Dzm,0.1964284441205639
VE2_Dzp,0.19641731023135084
VE2_Dzv,0.19653907476904117
VE3_DzZ,2.507708244396186
VE3_Dzi,2.507755598663035
VE3_Dzm,2.5077094906918744
VE3_Dzp,2.50765280743086
VE3_Dzv,2.50827254308721
VR1_DzZ,140.01544461174248
VR1_Dzi,140.03638552337821
VR1_Dzm,140.01530212751658
VR1_Dzp,140.54320344431565
VR1_Dzv,140.0390073901801
VR2_DzZ,5.6006177844697
VR2_Dzi,5.601455420935128
VR2_Dzm,5.600612085100663
VR2_Dzp,5.621728137772626
VR2_Dzv,5.601560295607204
VR3_DzZ,5.858043467054108
VR3_Dzi,5.8581930173117485
VR3_Dzm,5.858042449421383
VR3_Dzp,5.8618056712044995
VR3_Dzv,5.858211739890513
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02946278254943948
Xch-6dv,0.07280834336294273
Xch-7dv,0.09427508114185545
Xpc-4dv,0.906413848981207
Xpc-5dv,0.9974924251689049
Xpc-6dv,1.1008765184296632
Zagreb1,122.0
Zagreb2,137.0
fragCpx,76.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,4
nBondsM,14
nBondsO,26
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.652781395348836
AATS1are,6.670909090909092
AATS2are,6.537234722222224
AATS3are,6.495223404255321
AATS4are,6.517585869565217
AATS5are,6.312499999999998
AATS6are,6.542844155844154
AATS7are,6.402927536231885
AATS8are,6.584896666666667
AATSC0dv,4.457544618712817
AATSC0pe,0.1657120605732828
AATSC0se,0.11761137479718763
AATSC1dv,0.9393898421751323
AATSC1pe,-0.02687094006588332
AATSC1se,-0.020179937165052356
AATSC2dv,0.3105432365843398
AATSC2pe,0.025334806351781734
AATSC2se,0.017902737605913096
AATSC3dv,-0.898910279276895
AATSC3pe,-0.022926385165069094
AATSC3se,-0.014395619230636453
AATSC4dv,-0.807392950360947
AATSC4pe,-0.027720377054577087
AATSC4se,-0.016790662967056225
AATSC5dv,0.0875827345540704
AATSC5pe,-0.018667569986350403
AATSC5se,-0.017899838806047015
AATSC6dv,0.765650790529103
AATSC6pe,0.043740672739915554
AATSC6se,0.03243216733509864
AATSC7dv,-0.6355021515742939
AATSC7pe,-0.011668110455318563
AATSC7se,-0.007090594210736704
AATSC8dv,-0.45987020010816654
AATSC8pe,0.010960807643771423
AATSC8se,0.007992679466378211
AETA_eta,0.7281530971045224
ATSC0are,7.837404651162786
ATSC1are,-1.4149768523526216
ATSC2are,2.0458689561925363
ATSC3are,-2.359149702541913
ATSC4are,-2.5766773931855043
ATSC5are,-1.991660248783126
ATSC6are,3.745466089778257
ATSC7are,-0.8391609518658731
ATSC8are,0.9525237425635477
BCUTZ-1h,8.030350606722086
BCUTZ-1l,5.675315513980759
BCUTc-1h,0.45002760664785435
BCUTc-1l,-0.5230829414126674
BCUTd-1h,3.2004952873847228
BCUTd-1l,0.9714967138146526
BCUTi-1h,14.552491988415014
BCUTi-1l,10.936107789713759
BCUTm-1h,16.015959657105242
BCUTm-1l,11.68687052418278
BCUTp-1h,2.008287506008438
BCUTp-1l,0.7414540825126577
BCUTs-1h,7.01045946550934
BCUTs-1l,1.3753406599762141
BCUTv-1h,20.911035167499005
BCUTv-1l,14.70035331894413
BalabanJ,1.625458627960941
Diameter,16
ETA_beta,30.0
GATS1are,0.88324084530507
GATS2are,0.5904782096430436
GATS3are,1.10331546884607
GATS4are,1.1697117548302112
GATS5are,1.0534003751835266
GATS6are,0.7674908507810596
GATS7are,1.089261986141695
GATS8are,0.9666726853099212
HybRatio,0.25
Lipinski,True
LogEE_Dt,221.18890606304666
MATS1are,-0.17643829163794236
MATS2are,0.15589834374718525
MATS3are,-0.13769679508209492
MATS4are,-0.15366268060509705
MATS5are,-0.13008647770882192
MATS6are,0.2668771121771107
MATS7are,-0.0667255806069531
MATS8are,0.08710051935401811
MAXssCH2,0.0907532333921226
MINssCH2,-0.15343777858350105
NsssssAs,0
RotRatio,0.3076923076923077
SM1_Dzpe,1.938341493268054
SM1_Dzse,1.8035259735430311
SMR_VSA1,23.907289884109517
SMR_VSA2,5.409283605791522
SMR_VSA3,10.633577208012662
SMR_VSA4,5.733667477162185
SMR_VSA5,12.841643245852019
SMR_VSA6,13.08951281182515
SMR_VSA7,35.58916718441788
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,254.90857774451752
SpAD_Dzi,248.88970428590716
SpAD_Dzm,254.9572445931816
SpAD_Dzp,341.7490739594408
SpAD_Dzv,312.3973323600564
SpAbs_Dt,442.3778121260933
SpDiam_A,4.72494690810121
SpDiam_D,241.41786224346464
SpMAD_Dt,17.695112485043733
SpMax_Dt,221.18890606304666
SsssssAs,0
VE1_Dzpe,4.91058959852256
VE1_Dzse,4.910722880943444
VE2_Dzpe,0.19642358394090242
VE2_Dzse,0.19642891523773776
VE3_Dzpe,2.507684747636909
VE3_Dzse,2.5077118891052557
VMcGowan,249.44999999999993
VR1_Dzpe,140.02086926416914
VR1_Dzse,140.01467662956208
VR2_Dzpe,5.600834770566766
VR2_Dzse,5.600587065182483
VR3_Dzpe,5.858082209546838
VR3_Dzse,5.858037982057158
mZagreb1,9.63888888888889
mZagreb2,5.583333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,36
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1822652244456462
AATSC1are,-0.032158564826195946
AATSC2are,0.028414846613785225
AATSC3are,-0.025097337261084183
AATSC4are,-0.028007362969407656
AATSC5are,-0.02371024105694198
AATSC6are,0.04864241675036697
AATSC7are,-0.012161752925592365
AATSC8are,0.015875395709392462
AETA_beta,1.2
BCUTdv-1h,6.02633876786782
BCUTdv-1l,1.8952089866636852
BCUTpe-1h,3.50282356690125
BCUTpe-1l,2.2242432525186135
BCUTse-1h,3.715674622337835
BCUTse-1l,2.4201834753433342
ETA_alpha,11.266666666666667
ETA_dBeta,-2.0
ETA_eta_B,0.5511324616689848
ETA_eta_F,24.583959760850146
ETA_eta_L,5.441480119311329
ETA_eta_R,42.787787188463206
ETA_psi_1,0.49127906976744207
LabuteASA,142.2306999463028
LogEE_DzZ,127.5271460151159
LogEE_Dzi,124.51551891380245
LogEE_Dzm,127.5512754409677
LogEE_Dzp,169.97643314838965
LogEE_Dzv,155.80599367163654
PEOE_VSA1,25.8909230170689
PEOE_VSA2,19.792895158006985
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,24.26546827384644
PEOE_VSA8,30.460010140912953
PEOE_VSA9,6.4208216229260096
SM1_Dzare,2.1712424383434152
SpAD_Dzpe,253.02248256487883
SpAD_Dzse,255.1813025460197
SpAbs_DzZ,253.23286345880314
SpAbs_Dzi,247.26436855638275
SpAbs_Dzm,253.2862222725131
SpAbs_Dzp,347.43706489120234
SpAbs_Dzv,314.88425824653694
SpDiam_Dt,324.1875723530534
SpMAD_DzZ,10.1963431097807
SpMAD_Dzi,9.955588171436286
SpMAD_Dzm,10.198289783727263
SpMAD_Dzp,13.669962958377631
SpMAD_Dzv,12.495893294402256
SpMax_DzZ,127.5271460151159
SpMax_Dzi,124.51551891380245
SpMax_Dzm,127.5512754409677
SpMax_Dzp,169.97643314838965
SpMax_Dzv,155.80599367163654
VE1_Dzare,4.910315675780818
VE2_Dzare,0.19641262703123272
VE3_Dzare,2.507628964033634
VR1_Dzare,140.03000205115396
VR2_Dzare,5.601200082046159
VR3_Dzare,5.858147431889801
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4506666666666667
AETA_dBeta,-0.08
AETA_eta_B,0.02204529846675939
AETA_eta_F,0.9833583904340059
AETA_eta_L,0.21765920477245315
AETA_eta_R,1.7115114875385282
BCUTare-1h,3.556627754329822
BCUTare-1l,2.1744726505213685
ETA_beta_s,16.0
ETA_dPsi_A,0.2227209302325579
ETA_dPsi_B,0.0
ETA_eta_BR,0.7231324616689847
ETA_eta_FL,6.421600981392782
ETA_eta_RL,11.863081100704111
LogEE_Dzpe,126.58877494217013
LogEE_Dzse,127.66279231195158
PEOE_VSA10,11.41863992739951
PEOE_VSA11,5.760247418874442
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
SlogP_VSA1,16.367244685174846
SlogP_VSA2,41.81532473907799
SlogP_VSA3,9.589074368143644
SlogP_VSA4,5.409283605791522
SlogP_VSA5,28.959879340495277
SlogP_VSA6,28.682619210899787
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,250.17993242924706
SpAbs_Dzpe,251.23920839107228
SpAbs_Dzse,253.52205865036015
SpDiam_DzZ,201.42332567575153
SpDiam_Dzi,196.01985618277814
SpDiam_Dzm,201.4618008339105
SpDiam_Dzp,269.22838170475836
SpDiam_Dzv,247.42134497394684
SpMAD_Dzpe,10.120899302595154
SpMAD_Dzse,10.207252101840789
SpMax_Dzpe,126.58877494217013
SpMax_Dzse,127.66279231195158
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.64
AETA_eta_BR,0.028925298466759387
AETA_eta_FL,0.2568640392557113
AETA_eta_RL,0.4745232440281644
DetourIndex,2689
EState_VSA1,11.876485017303356
EState_VSA2,43.434202991660385
EState_VSA3,16.532695847804035
EState_VSA4,0.0
EState_VSA5,6.06636706846161
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,10.633577208012662
EState_VSA9,20.666629414847762
ETA_beta_ns,14.0
ETA_shape_p,0.1893491124260355
ETA_shape_x,0.0
ETA_shape_y,0.35502958579881655
GhoseFilter,True
LogEE_Dzare,125.17681591215725
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,248.18238938597108
SpDiam_Dzpe,199.85563004506477
SpDiam_Dzse,201.649118040203
SpMAD_Dzare,10.007197297169883
SpMax_Dzare,125.17681591215725
TopoPSA(NO),158.51
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.4241845681875445
VSA_EState9,66.4091487651458
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.56
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0493333333333333
FilterItLogS,-3.37288126572024
SpDiam_Dzare,197.54791560758264
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6589147286821707
ETA_epsilon_2,0.9173333333333331
ETA_epsilon_3,0.4369863013698634
ETA_epsilon_4,0.6026143790849675
ETA_epsilon_5,0.7978494623655913
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.22192842731230733
ETA_dEpsilon_B,0.0563003495972032
ETA_dEpsilon_C,-0.16562807771510413
ETA_dEpsilon_D,0.11948387096774182
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.36
MDEDescriptor,"0.0,0.0,0.0,0.0,5.920211753488648,15.9723093651259,0.0,6.404149433056338,0.0,0.0,1.0129094569634634,0.5633895990726681,0.0,0.4999999999999999,0.40824829046386296,0.0,0.25,0.0,0.0"
APolDescriptor,48.572273999999986
BCUTDescriptor,"11.850000000000007,15.998944915129695,-0.3317810010416179,0.26010372255191816,3.711346813186169,9.372398191770198"
BPolDescriptor,25.127725999999996
TPSADescriptor,158.51
ALOGPDescriptor,"0.2387999999999992,0.05702543999999962,84.17410000000001"
XLogPDescriptor,-0.037000000000000144
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,346.12771982
ChiPathDescriptor,"18.39697674656903,11.863081100704115,10.906902377174251,7.973745644797008,5.948966706070036,4.499951526049176,3.544714515972176,2.2663091726374103,13.295385228049732,7.5125003617797566,5.276523232142712,3.3497478707197073,2.0967095127315103,1.3122493967089293,0.7678609851219247,0.4334930264512777"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.25967970078748703,0.4444241956150274,0.0,0.0,0.029462782549439483,0.07280834336294273,0.09427508114185548"
AtomCountDescriptor,43
BondCountDescriptor,26
SmallRingDescriptor,"2,2,1,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.9326256854541919,0.0,0.3678511301977579,0.0,0.5444361229066041,0.0,0.05572624685731126,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,6,2,2,2,0,0"
ZagrebIndexDescriptor,122.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.2299999999999995
WeightedPathDescriptor,"49.66915267794744,1.9867661071178975,23.775936384964048,12.980213579564762,10.795722805399292"
FractionalPSADescriptor,0.4579523422233603
WienerNumbersDescriptor,"1869.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.5706361264236377,4.313138991858486,5.3842895084087115,0.9064138489812069,0.9974924251689046,1.0214045796321654"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,2,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"21.301775147928993,10.364081632653061,6.91017251635931"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,1336.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"30.312266382810652,28.98964346187806,40.89519994709384,38.31412191511163,34.01000855435438"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.7389160538858494,-0.34455004660550725,-0.025495576217921086,0.011602533125051231,0.1760607945804763"
EccentricConnectivityIndexDescriptor,636
AutocorrelationDescriptorPolarizability,"1337.8678082126276,1515.2578347369924,2009.294458395906,1866.4188302172658,1599.4774308120245"
