DLiP-ID,P0009F
AATS5s,2.7947592840497797
AATS5v,224.8218401940378
AATS6Z,14.757894736842106
AATS6d,2.5894736842105264
AATS6i,158.7830078964782
AATS6m,52.17664932631578
AATS6p,1.3058514168855893
AATS6s,2.3602555772146414
AATS6v,167.23152786374607
AATS7Z,15.434782608695652
AATS7d,2.4927536231884058
AATS7i,160.56497709272364
AATS7m,55.98021692753623
AATS7p,1.2691703628257969
AATS7s,2.222341504145047
AATS7v,159.94121335155282
AATS8Z,20.232558139534884
AATS8d,2.255813953488372
AATS8i,162.34428371211186
AATS8m,73.93970481395348
AATS8p,1.3824853929218837
AATS8s,2.2910804861709253
AATS8v,170.1345120419435
AMID_C,1.7295761423033773
AMID_N,0.18658646348810032
AMID_O,0.0929599998080994
AMID_X,0.08015879660403323
AMID_h,0.35970525990023294
ATS0dv,291.60493827160496
ATS0pe,220.2674
ATS0se,268.89993300000003
ATS1dv,332.1111111111111
ATS1pe,247.02110000000005
ATS1se,293.3583019999999
ATS2dv,465.66666666666663
ATS2pe,402.0525
ATS2se,483.22542000000004
ATS3dv,498.6666666666667
ATS3pe,505.22559999999993
ATS3se,610.9145239999999
ATS4dv,468.1111111111111
ATS4pe,534.9801
ATS4se,649.3314620000001
ATS5dv,381.1111111111111
ATS5pe,516.8739999999999
ATS5se,628.9668099999999
ATS6dv,265.0
ATS6pe,564.0908999999999
ATS6se,705.9154199999998
ATS7dv,177.0
ATS7pe,405.519
ATS7se,511.996754
ATS8dv,98.88888888888889
ATS8pe,265.20599999999996
ATS8se,332.776716
ATSC0Z,380.5714285714286
ATSC0c,0.3380653399274344
ATSC0d,21.600000000000005
ATSC0i,52.93077945225064
ATSC0m,1791.1448882857144
ATSC0p,8.706765006594685
ATSC0s,13.747061641300322
ATSC0v,1765.9934183841178
ATSC1Z,13.836734693877569
ATSC1c,-0.06457759191479018
ATSC1d,9.719999999999997
ATSC1i,1.403097513523012
ATSC1m,63.921304489796135
ATSC1p,0.1783178446093424
ATSC1s,1.0506764461614566
ATSC1v,41.68296925051674
ATSC2Z,48.57142857142858
ATSC2c,-0.15333149817429642
ATSC2d,2.519999999999999
ATSC2i,-4.236326966213791
ATSC2m,231.875358857143
ATSC2p,0.5698368597308242
ATSC2s,-1.4431225640690646
ATSC2v,198.28132213943525
ATSC3Z,-78.20408163265304
ATSC3c,0.10750928223249695
ATSC3d,-4.24
ATSC3i,0.931198321170664
ATSC3m,-364.02699495918347
ATSC3p,-0.3032618671460042
ATSC3s,0.4152187477643101
ATSC3v,-83.84091578825405
ATSC4Z,-172.57142857142856
ATSC4c,-0.035862486645700686
ATSC4d,-16.44
ATSC4i,-5.296995022159355
ATSC4m,-814.5862174285712
ATSC4p,-2.802318805967788
ATSC4s,-2.1068809197204255
ATSC4v,-660.2208696525066
ATSC5Z,-119.18367346938776
ATSC5c,-0.04891109351482529
ATSC5d,-11.08
ATSC5i,-23.57015539209475
ATSC5m,-575.3722811632651
ATSC5p,-4.43345656337334
ATSC5s,-3.553198025437884
ATSC5v,-1018.4383031711685
ATSC6Z,45.59183673469385
ATSC6c,0.033165242619526324
ATSC6d,-2.4000000000000004
ATSC6i,-2.0626693841409134
ATSC6m,205.9860270816322
ATSC6p,-0.6195911187635765
ATSC6s,-3.3257464485565613
ATSC6v,-204.29156626888266
ATSC7Z,157.24489795918367
ATSC7c,0.03173829246748264
ATSC7d,1.3600000000000008
ATSC7i,-0.31256907729701044
ATSC7m,749.9409758367342
ATSC7p,3.336399741375876
ATSC7s,2.2540813527056898
ATSC7v,619.7913934984498
ATSC8Z,-50.816326530612244
ATSC8c,-0.06387441770913894
ATSC8d,2.320000000000001
ATSC8i,-3.410887770099941
ATSC8m,-230.27702640816327
ATSC8p,0.1961050891410714
ATSC8s,-1.8089610530997957
ATSC8v,-18.61453630400279
AXp-0d,0.6865492512616174
AXp-1d,0.42948733772071535
AXp-2d,0.2712607538437212
AXp-3d,0.169611540098865
AXp-4d,0.10637254582565168
AXp-5d,0.06937897985931639
AXp-6d,0.043224163067151315
AXp-7d,0.027827112662712077
GATS1Z,0.5336850007902639
GATS1c,1.1177156860665844
GATS1d,0.5799220272904482
GATS1i,0.9511512041522319
GATS1m,0.5382645838131189
GATS1p,0.7789745667409178
GATS1s,0.7102557808942277
GATS1v,0.7700594797538424
GATS2Z,0.6076493159826493
GATS2c,1.262750113959624
GATS2d,1.0493827160493823
GATS2i,1.036778717873453
GATS2m,0.6102535638125297
GATS2p,0.813237398294328
GATS2s,0.9001134180662926
GATS2v,0.7926894640995965
GATS3Z,0.9335395522104382
GATS3c,0.932721592133409
GATS3d,1.2054617909048284
GATS3i,0.9913348512891883
GATS3m,0.9323064999473282
GATS3p,0.9081066288599183
GATS3s,0.9433111366971978
GATS3v,0.8976286718620126
GATS4Z,0.9593343343343341
GATS4c,1.317956369718536
GATS4d,1.3866843033509695
GATS4i,1.0713403044959036
GATS4m,0.961737790836823
GATS4p,1.0129652402081044
GATS4s,1.1382017911138995
GATS4v,1.035040724353532
GATS5Z,0.7362422663627481
GATS5c,1.0940035433583695
GATS5d,1.0525435073627842
GATS5i,1.1877744680541649
GATS5m,0.7470831977550664
GATS5p,1.0746625138505437
GATS5s,1.0473713513194542
GATS5v,1.14200226997972
GATS6Z,0.7753714240556345
GATS6c,0.8832244607401626
GATS6d,0.8698830409356724
GATS6i,0.9779887276819429
GATS6m,0.7847748921247453
GATS6p,1.0231497331914567
GATS6s,1.0949700774801172
GATS6v,1.1023330514752794
GATS7Z,0.8131174652913782
GATS7c,0.797615675076445
GATS7d,0.9011003757380566
GATS7i,0.9088233020270545
GATS7m,0.814442505795362
GATS7p,0.8873805564035441
GATS7s,0.9244736592254672
GATS7v,0.9463612792698325
GATS8Z,1.8989803757245616
GATS8c,0.9751552428950787
GATS8d,0.8053402239448749
GATS8i,0.9640489540582857
GATS8m,1.8771784196172394
GATS8p,1.1727605018156162
GATS8s,1.1840229015812234
GATS8v,1.1019024702941422
MATS1Z,0.03348743480322432
MATS1c,-0.17594042911028993
MATS1d,0.41447368421052616
MATS1i,0.02441540953233209
MATS1m,0.0328699738917461
MATS1p,0.018863506699735407
MATS1s,0.07039528380142546
MATS1v,0.021739723444349875
MATS2Z,0.07090423757090424
MATS2c,-0.25197544850552156
MATS2d,0.06481481481481477
MATS2i,-0.044464015183320924
MATS2m,0.07192028107386432
MATS2p,0.03635977690267395
MATS2s,-0.05832044539667254
MATS2v,0.062376387664149345
MATS3Z,-0.09104040749610368
MATS3c,0.14089197866362435
MATS3d,-0.08696671354899202
MATS3i,0.007794259266715287
MATS3m,-0.09004172896990521
MATS3p,-0.015431279392214144
MATS3s,0.01338159949086669
MATS3v,-0.021033322740482824
MATS4Z,-0.1889389389389389
MATS4c,-0.044200635215220226
MATS4d,-0.3171296296296296
MATS4i,-0.04169750156851731
MATS4m,-0.1894938405867422
MATS4p,-0.13410639140203306
MATS4s,-0.06385852284579369
MATS4v,-0.15577183139990786
MATS5Z,-0.13205977061398746
MATS5c,-0.06100938925095772
MATS5d,-0.216309683177153
MATS5i,-0.18777774021369237
MATS5m,-0.1354590949830921
MATS5p,-0.21472152684783236
MATS5s,-0.10899322021292607
MATS5v,-0.24318433500456457
MATS6Z,0.04413624150466253
MATS6c,0.03614323077098157
MATS6d,-0.04093567251461988
MATS6i,-0.01435706848832005
MATS6m,0.04236931887595368
MATS6p,-0.02621759195328664
MATS6s,-0.0891299565924581
MATS6v,-0.04261924937262983
MATS7Z,0.20958458458458457
MATS7c,0.04762136770298
MATS7d,0.03193773483628557
MATS7i,-0.002995412756112551
MATS7m,0.21238083267502503
MATS7p,0.19437491182157918
MATS7s,0.08317229012514908
MATS7v,0.17802271257543045
MATS8Z,-0.10868426566100982
MATS8c,-0.1537892205194701
MATS8d,0.08742463393626188
MATS8i,-0.05245159862841405
MATS8m,-0.10464524124358746
MATS8p,0.018332919433681222
MATS8s,-0.10710726393168045
MATS8v,-0.008579514850590737
MAXaaN,4.086461002521609
MAXaaO,5.448706590660955
MAXdsN,4.75894463340892
MAXsCl,5.996246906480341
MINaaN,4.086461002521609
MINaaO,5.448706590660955
MINdsN,4.75894463340892
MINsCl,5.996246906480341
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.43936622967106
SpAD_D,178.9582271435467
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.48890188019652303
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,990
TMWC10,122.7572471606145
TSRW10,70.83889407334519
VE1_Dt,4.671480410273588
VE2_Dt,0.21234001864879948
VE3_Dt,2.3299333861510556
VR1_Dt,120.57496006851095
VR2_Dt,5.480680003114134
VR3_Dt,5.580728995143725
Xc-3dv,0.7190270190965409
Xc-4dv,0.0
Xc-5dv,0.11963990529812812
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.386488648831137
Xch-7d,0.5420978104045384
Xp-0dv,12.762477835195018
Xp-1dv,7.469357266926442
Xp-2dv,5.71990786872235
Xp-3dv,4.135345315570581
Xp-4dv,2.9938246042982
Xp-5dv,2.1286871373714527
Xp-6dv,1.2524397509437086
Xp-7dv,0.7812787427501697
Xpc-4d,3.551972015813935
Xpc-5d,6.226739783351037
Xpc-6d,10.071722705629268
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,1
nBonds,38
nFRing,1
nHBAcc,3
nHBDon,0
nHRing,2
nSpiro,0
naRing,3
piPC10,8.004856009154423
AATS0dv,8.331569664902998
AATS0pe,6.293354285714286
AATS0se,7.682855228571429
AATS1dv,8.739766081871345
AATS1pe,6.500555263157896
AATS1se,7.719955315789472
AATS2dv,7.391534391534391
AATS2pe,6.381785714285715
AATS2se,7.670244761904763
AATS3dv,6.312236286919831
AATS3pe,6.39526075949367
AATS3se,7.733095240506328
AATS4dv,5.572751322751323
AATS4pe,6.368810714285714
AATS4se,7.730136452380954
AATS5dv,4.591700133868808
AATS5pe,6.227397590361445
AATS5se,7.577913373493975
AATS6dv,2.789473684210526
AATS6pe,5.93779894736842
AATS6se,7.4306886315789455
AATS7dv,2.5652173913043477
AATS7pe,5.877086956521739
AATS7se,7.420242811594203
AATS8dv,2.2997416020671833
AATS8pe,6.1675813953488365
AATS8se,7.738993395348838
AATSC0Z,10.873469387755103
AATSC0c,0.009659009712212412
AATSC0d,0.6171428571428573
AATSC0i,1.5123079843500182
AATSC0m,51.1755682367347
AATSC0p,0.24876471447413384
AATSC0s,0.39277318975143777
AATSC0v,50.45695481097479
AATSC1Z,0.36412459720730445
AATSC1c,-0.0016994103135471099
AATSC1d,0.25578947368421046
AATSC1i,0.036923618776921366
AATSC1m,1.6821395918367403
AATSC1p,0.0046925748581405895
AATSC1s,0.027649380162143595
AATSC1v,1.096920243434651
AATSC2Z,0.7709750566893425
AATSC2c,-0.0024338333043539113
AATSC2d,0.03999999999999999
AATSC2i,-0.06724328517799667
AATSC2m,3.6805612517006825
AATSC2p,0.009045029519536892
AATSC2s,-0.02290670736617563
AATSC2v,3.147322573641829
AATSC3Z,-0.9899250839576335
AATSC3c,0.0013608769902847715
AATSC3d,-0.05367088607594937
AATSC3i,0.011787320521147646
AATSC3m,-4.6079366450529555
AATSC3p,-0.003838757811974737
AATSC3s,0.005255933516003925
AATSC3v,-1.0612774150411906
AATSC4Z,-2.0544217687074826
AATSC4c,-0.0004269343648297701
AATSC4d,-0.19571428571428573
AATSC4i,-0.06305946454951614
AATSC4m,-9.697454969387753
AATSC4p,-0.033360938166283195
AATSC4s,-0.025081915710957445
AATSC4v,-7.859772257767936
