DLiP-ID,C001BZ
AATSC6i,-0.14502183834605828
AATSC6m,-4.6579143825461635
AATSC6p,-0.03513530167829723
AATSC6s,-0.5656304131691141
AATSC6v,-7.760961637000983
AATSC7Z,-2.701124237804878
AATSC7c,-0.00020167715392871267
AATSC7d,-0.12642911585365854
AATSC7i,-0.02358011814317952
AATSC7m,-12.461156151843559
AATSC7p,-0.023202290573255246
AATSC7s,-0.17026199248417065
AATSC7v,-8.773056352738077
AATSC8Z,-2.5144761029411766
AATSC8c,-0.002702184933815031
AATSC8d,-0.1449908088235294
AATSC8i,0.3951252863498132
AATSC8m,-11.556890919060201
AATSC8p,0.052607514583343964
AATSC8s,-0.3150664807943496
AATSC8v,-2.407746456653306
ATS0are,198.3134
ATS1are,216.724
ATS2are,371.327
ATS3are,461.8759
ATS4are,396.2428
ATS5are,313.923
ATS6are,285.0998
ATS7are,261.69800000000004
ATS8are,204.97600000000003
ATSC0dv,123.43055555555557
ATSC0pe,3.641171874999998
ATSC0se,2.4084969687499993
ATSC1dv,41.84114583333334
ATSC1pe,0.43088613281249855
ATSC1se,0.2799059707031244
ATSC2dv,50.137152777777786
ATSC2pe,0.7108839843749988
ATSC2se,0.35625424609374967
ATSC3dv,53.77994791666667
ATSC3pe,0.9748395507812504
ATSC3se,0.5616402001953127
ATSC4dv,54.2361111111111
ATSC4pe,1.649521874999998
ATSC4se,0.8581839687499988
ATSC5dv,-63.79470486111111
ATSC5pe,-1.5556788085937514
ATSC5se,-1.1294107958984387
ATSC6dv,-99.73784722222223
ATSC6pe,-1.869589453125001
ATSC6se,-0.9258193945312515
ATSC7dv,-73.20789930555557
ATSC7pe,-1.7605389648437506
ATSC7se,-1.1175397099609383
ATSC8dv,-71.79774305555557
ATSC8pe,-1.7549388671874986
ATSC8se,-0.9241601230468746
AXp-0dv,0.5946463065840886
AXp-1dv,0.3510886138452442
AXp-2dv,0.20208299020170414
AXp-3dv,0.11661794048597929
AXp-4dv,0.06635954147010459
AXp-5dv,0.02959038057817694
AXp-6dv,0.01607699907768998
AXp-7dv,0.008935456244475616
BertzCT,526.9434534899339
ECIndex,313
ETA_eta,13.808188854405653
GATS1dv,0.4637308957565247
GATS1pe,0.596512869185265
GATS1se,0.6099374746508196
GATS2dv,0.5995123963842316
GATS2pe,0.6335075846975775
GATS2se,0.6417533646037865
GATS3dv,0.7824532843099288
GATS3pe,0.8554542194347375
GATS3se,0.8244626818693687
GATS4dv,0.9287442331495442
GATS4pe,1.0318988563949625
GATS4se,1.1073664062764872
GATS5dv,1.5687119227121475
GATS5pe,1.607550972241623
GATS5se,1.7527111025354163
GATS6dv,1.799615372812177
GATS6pe,1.7227654839206754
GATS6se,1.7239761916632812
GATS7dv,1.638282281326245
GATS7pe,1.7364816234554952
GATS7se,1.8302503275067319
GATS8dv,1.5734019949827571
GATS8pe,1.5341012900107152
GATS8se,1.514006600853659
LogEE_A,3.8379798713886806
LogEE_D,75.510473597036
MATS1dv,0.3190450029454789
MATS1pe,0.11137620074742591
MATS1se,0.1093797986964731
MATS2dv,0.21663853568883387
MATS2pe,0.10412530306606291
MATS2se,0.07888831376937278
MATS3dv,0.18107435492379792
MATS3pe,0.11126311498272802
MATS3se,0.0969106116367759
MATS4dv,0.21970293687408568
MATS4pe,0.2265097517540282
MATS4se,0.1781575770874632
MATS5dv,-0.3375326950854607
MATS5pe,-0.2790182783264145
MATS5se,-0.3062384577981129
MATS6dv,-0.5876714710966989
MATS6pe,-0.3734241247413092
MATS6se,-0.27956157087138894
MATS7dv,-0.46291513775945686
MATS7pe,-0.37737279075110175
MATS7se,-0.36214540703538695
MATS8dv,-0.5474685429477293
MATS8pe,-0.45361966581641977
MATS8se,-0.36113716319895073
MAXaaCH,1.9683786550917683
MAXaasC,0.9883485029814396
MAXdssC,-0.1310591458805741
MAXssNH,2.99573082010582
MDEC-22,6.7105272928861375
MDEC-23,11.22602457580848
MDEC-33,3.879176139868348
MDEN-22,0.33333333333333337
MDEO-12,0.25
MINaaCH,1.7044822373393802
MINaasC,0.36601851851851874
MINdssC,-0.1310591458805741
MINssNH,2.99573082010582
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4107142857142856
SM1_Dzi,0.7098670474021058
SM1_Dzm,1.408890217594701
SM1_Dzp,-2.7768142340074573
SM1_Dzv,-1.279059337431441
SddssSe,0
SpAD_Dt,246.638223216798
SpAbs_A,23.75133379478468
SpAbs_D,151.02094719407202
SpMAD_A,1.3195185441547046
SpMAD_D,8.390052621892888
SpMax_A,2.3789045024919737
SpMax_D,75.510473597036
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,83.37
TpiPC10,7.628221194024591
VAdjMat,5.321928094887363
VE1_DzZ,4.175158747377523
VE1_Dzi,4.171914667418318
VE1_Dzm,4.175177745789195
VE1_Dzp,4.187331972825002
VE1_Dzv,4.185556916920786
VE2_DzZ,0.23195326374319572
VE2_Dzi,0.23177303707879546
VE2_Dzm,0.23195431921051085
VE2_Dzp,0.23262955404583346
VE2_Dzv,0.23253093982893253
VE3_DzZ,2.0169390458060272
VE3_Dzi,2.0161617481925207
VE3_Dzm,2.016943596140421
VE3_Dzp,2.019850435355702
VE3_Dzv,2.0194264345229707
VR1_DzZ,90.04728865154266
VR1_Dzi,90.44575637952236
VR1_Dzm,90.04636760759254
VR1_Dzp,89.84053660111802
VR1_Dzv,89.80603387693404
VR2_DzZ,5.002627147307925
VR2_Dzi,5.024764243306798
VR2_Dzm,5.0025759781995855
VR2_Dzp,4.991140922284334
VR2_Dzv,4.989224104274113
VR3_DzZ,5.088121626704243
VR3_Dzi,5.092536958887932
VR3_Dzm,5.0881113982045925
VR3_Dzp,5.085822948167519
VR3_Dzv,5.0854388303464395
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.28854101132990084
Xch-6dv,0.15744666258231865
Xch-7dv,0.13646133271866692
Xpc-4dv,1.0156541897166271
Xpc-5dv,1.2849844948729505
Xpc-6dv,1.1592682179074145
Zagreb1,94.0
Zagreb2,109.0
fragCpx,94.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,10
nBondsD,1
nBondsM,11
nBondsO,20
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,2
AATS0are,6.19729375
AATS1are,6.374235294117646
AATS2are,6.188783333333333
AATS3are,5.998388311688312
AATS4are,6.19129375
AATS5are,6.406591836734694
AATS6are,6.479540909090909
AATS7are,6.382878048780489
AATS8are,6.028705882352942
AATSC0dv,3.8572048611111116
AATSC0pe,0.11378662109374994
AATSC0se,0.07526553027343748
AATSC1dv,1.23062193627451
AATSC1pe,0.012673121553308781
AATSC1se,0.008232528550091893
AATSC2dv,0.835619212962963
AATSC2pe,0.011848066406249979
AATSC2se,0.005937570768229161
AATSC3dv,0.6984408820346321
AATSC3pe,0.012660253906250005
AATSC3se,0.0072940285739650996
AATSC4dv,0.8474392361111109
AATSC4pe,0.02577377929687497
AATSC4se,0.013409124511718731
AATSC5dv,-1.3019327522675737
AATSC5pe,-0.03174854711415819
AATSC5se,-0.023049199916294668
AATSC6dv,-2.266769255050505
AATSC6pe,-0.042490669389204566
AATSC6se,-0.021041349875710262
AATSC7dv,-1.7855585196476969
AATSC7pe,-0.0429399747522866
AATSC7se,-0.027257066096608253
AATSC8dv,-2.111698325163399
AATSC8pe,-0.05161584903492643
AATSC8se,-0.027181180089613958
AETA_eta,0.7671216030225363
ATSC0are,3.874199999999999
ATSC1are,0.49419999999999886
ATSC2are,0.7881999999999991
ATSC3are,0.933225
ATSC4are,1.5223499999999985
ATSC5are,-1.707925000000001
ATSC6are,-2.1220000000000008
ATSC7are,-1.8228250000000004
ATSC8are,-1.7142499999999992
BCUTZ-1h,16.00450262613137
BCUTZ-1l,5.738515267966072
BCUTc-1h,0.4439055476096129
BCUTc-1l,-0.4570319880436314
BCUTd-1h,3.153214405968687
BCUTd-1l,0.9780460086243485
BCUTi-1h,14.564998748703312
BCUTi-1l,10.311400585352926
BCUTm-1h,32.06224563661584
BCUTm-1l,11.750855029103342
BCUTp-1h,2.9363778645854763
BCUTp-1l,0.7157496181188925
BCUTs-1h,7.008269264447684
BCUTs-1l,0.6100807104313236
BCUTv-1h,24.440716980671517
BCUTv-1l,14.681751514040496
BalabanJ,1.4487932495539468
Diameter,10
ETA_beta,21.0
GATS1are,0.5993825670271203
GATS2are,0.626102593223547
GATS3are,0.85739259449961
GATS4are,1.082042139344897
GATS5are,1.666621627743555
GATS6are,1.8036996494290898
GATS7are,1.7765131054593801
GATS8are,1.5060285690859894
HybRatio,0.38461538461538464
Lipinski,True
LogEE_Dt,123.319111608399
MATS1are,0.12005818278991919
MATS2are,0.10850584206631897
MATS3are,0.10010680043202888
MATS4are,0.1964728201951369
MATS5are,-0.28789933194897926
MATS6are,-0.39834616882781687
MATS7are,-0.3672223124585282
MATS8are,-0.41645030321250376
MAXssCH2,1.1986185419351907
MAXsssCH,0.3049886883765849
MINssCH2,1.0708067470815488
MINsssCH,0.3049886883765849
NsssssAs,0
RotRatio,0.15
SM1_Dzpe,0.8514381884944923
SM1_Dzse,0.8488716908216677
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,10.473451861131776
SMR_VSA4,0.0
SMR_VSA5,31.725127320852
SMR_VSA6,0.0
SMR_VSA7,29.273091970699205
SMR_VSA8,0.0
SMR_VSA9,10.637394612575742
SpAD_DzZ,118.23175419952521
SpAD_Dzi,120.95085572886822
SpAD_Dzm,118.24497893899175
SpAD_Dzp,151.2682588532507
SpAD_Dzv,142.3212336372904
SpAbs_Dt,246.6382232167979
SpDiam_A,4.572487980531296
SpDiam_D,115.99128360921128
SpMAD_Dt,13.702123512044333
SpMax_Dt,123.319111608399
SsssssAs,0
VE1_Dzpe,4.172582435885084
VE1_Dzse,4.173437007602262
VE2_Dzpe,0.2318101353269491
VE2_Dzse,0.231857611533459
VE3_Dzpe,2.0163217982134922
VE3_Dzse,2.016526583674622
VMcGowan,187.9999999999997
VR1_Dzpe,90.34271630617194
VR1_Dzse,90.28493616806765
VR2_Dzpe,5.0190397947873295
VR2_Dzse,5.015829787114869
VR3_Dzpe,5.091397062267567
VR3_Dzse,5.090757291564869
mZagreb1,4.555555555555555
mZagreb2,3.9722222222222214
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12106874999999997
AATSC1are,0.014535294117647025
AATSC2are,0.013136666666666652
AATSC3are,0.012119805194805194
AATSC4are,0.023786718749999977
AATSC5are,-0.03485561224489798
AATSC6are,-0.048227272727272744
AATSC7are,-0.044459146341463425
AATSC8are,-0.0504191176470588
AETA_beta,1.1666666666666667
BCUTdv-1h,6.033422958739719
BCUTdv-1l,0.6503282860406994
BCUTpe-1h,3.5153559210542586
BCUTpe-1l,2.276485915773772
BCUTse-1h,3.723574342462298
BCUTse-1l,2.478554378094108
ETA_alpha,8.8
ETA_dBeta,-2.0
ETA_eta_B,0.08771372187817406
ETA_eta_F,11.730571428533473
ETA_eta_L,5.107068945501612
ETA_eta_R,25.538760282939126
ETA_psi_1,0.5789473684210528
LabuteASA,108.9893999632674
LogEE_DzZ,59.01103171365335
LogEE_Dzi,60.51486492262312
LogEE_Dzm,59.017007587738206
LogEE_Dzp,75.19221561431699
LogEE_Dzv,71.08955796656565
PEOE_VSA1,9.83988354097968
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,24.064673571439073
PEOE_VSA7,24.288073084779544
PEOE_VSA8,12.10820789760957
PEOE_VSA9,4.877147193701299
SM1_Dzare,0.9181739123801387
SpAD_Dzpe,122.0801707908349
SpAD_Dzse,122.43939792400428
SpAbs_DzZ,117.134531977303
SpAbs_Dzi,120.31986279784414
SpAbs_Dzm,117.14917543641812
SpAbs_Dzp,153.21626243433425
SpAbs_Dzv,143.45817527056278
SpDiam_Dt,178.13589039582314
SpMAD_DzZ,6.5684307888625115
SpMAD_Dzi,6.7194919849371235
SpMAD_Dzm,6.569165496610653
SpMAD_Dzp,8.403792158513928
SpMAD_Dzv,7.906735202071689
SpMax_DzZ,59.01103171365335
SpMax_Dzi,60.51486492262312
SpMax_Dzm,59.017007587738206
SpMax_Dzp,75.19221561431699
SpMax_Dzv,71.08955796656565
VE1_Dzare,4.171485485275686
VE2_Dzare,0.23174919362642699
VE3_Dzare,2.0160588687584395
VR1_Dzare,90.40344215723913
VR2_Dzare,5.022413453179952
VR3_Dzare,5.092069008535951
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48888888888888893
AETA_dBeta,-0.1111111111111111
AETA_eta_B,0.004872984548787447
AETA_eta_F,0.651698412696304
AETA_eta_L,0.2837260525278673
AETA_eta_R,1.4188200157188404
BCUTare-1h,3.569718387402549
BCUTare-1l,2.211221100197833
ETA_beta_s,11.5
ETA_dPsi_A,0.1350526315789472
ETA_dPsi_B,0.0
ETA_eta_BR,0.34571372187817406
ETA_eta_FL,3.7194308949933097
ETA_eta_RL,8.826499840494922
LogEE_Dzpe,61.08738751700048
LogEE_Dzse,61.26685850038112
PEOE_VSA10,0.0
PEOE_VSA11,11.454175413722904
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,17.10568381562491
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,36.17175167062432
SlogP_VSA6,28.102258912824094
SlogP_VSA7,0.0
SlogP_VSA8,10.637394612575742
SlogP_VSA9,0.0
SpAD_Dzare,121.34818273465551
SpAbs_Dzpe,121.3233368455065
SpAbs_Dzse,121.68484530994056
SpDiam_DzZ,92.40564271414614
SpDiam_Dzi,93.58371435909103
SpDiam_Dzm,92.41533555077362
SpDiam_Dzp,117.33647255778916
SpDiam_Dzv,110.73064041481649
SpMAD_Dzpe,6.7822317106019385
SpMAD_Dzse,6.802188773555794
SpMax_Dzpe,61.08738751700048
SpMax_Dzse,61.26685850038112
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6388888888888888
AETA_eta_BR,0.01920631788212078
AETA_eta_FL,0.20663504972185054
AETA_eta_RL,0.49036110224971785
DetourIndex,1070
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,17.496016242870866
EState_VSA4,17.718790439553317
EState_VSA5,12.841643245852019
EState_VSA6,17.403152946396347
EState_VSA7,17.512796907389134
EState_VSA8,10.473451861131776
EState_VSA9,4.523094936973348
ETA_beta_ns,9.5
ETA_shape_p,0.03787878787878787
ETA_shape_x,0.0
ETA_shape_y,0.28409090909090906
GhoseFilter,True
LogEE_Dzare,60.72510102912665
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,120.53202814587316
SpDiam_Dzpe,94.85106632878663
SpDiam_Dzse,95.22487242438268
SpMAD_Dzare,6.741565707480862
SpMax_Dzare,60.72510102912665
TopoPSA(NO),55.13
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.194225245653817
VSA_EState9,33.07058497627446
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5277777777777778
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.011111111111111072
FilterItLogS,-3.580118733022851
SpDiam_Dzare,94.23990650048098
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6062500000000002
ETA_epsilon_2,0.8444444444444443
ETA_epsilon_3,0.44400000000000034
ETA_epsilon_4,0.5578947368421056
ETA_epsilon_5,0.8157894736842104
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.16224999999999984
ETA_dEpsilon_B,0.048355263157894623
ETA_dEpsilon_C,-0.11389473684210522
ETA_dEpsilon_D,0.028654970760233933
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9444444444444444
MDEDescriptor,"0.0,0.0,0.0,0.0,6.7105272928861375,11.22602457580848,0.0,3.879176139868348,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0"
APolDescriptor,38.919102
BCUTDescriptor,"11.98837735199355,31.972071888970312,-0.27316926640456446,0.252143649769679,5.093837746858664,10.699788349205972"
BPolDescriptor,21.118897999999994
TPSADescriptor,83.37
ALOGPDescriptor,"0.15509999999999902,0.024056009999999694,64.9081"
XLogPDescriptor,2.341
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,262.07759880000003
ChiPathDescriptor,"12.372032720186704,8.826499840494924,7.741217144867689,6.56484481443359,5.390794567867114,3.1147412797358403,2.3672668919417883,1.528538486841636,10.703633518513595,7.021772276904885,5.456240735446012,4.081627917009275,2.9198198246846014,1.2132056037052545,0.7556189566514291,0.4199664434903541"
ChiChainDescriptor,"0.0,0.0,0.4065262647925708,0.32147816943725344,0.4284393544039399,0.0,0.0,0.2885410113299009,0.15744666258231868,0.13646133271866692"
AtomCountDescriptor,32
BondCountDescriptor,20
SmallRingDescriptor,"3,2,3,2,0,0,3,0,0,0,0"
ChiClusterDescriptor,"0.9398264056274473,0.0,0.20118446353109126,0.0,0.49562058643769547,0.0,0.05484282358403491,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,0,0,5,0,0"
ZagrebIndexDescriptor,94.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"36.87058986658455,2.048366103699142,14.779339143060923,5.64408695496705,6.110143185606568"
FractionalPSADescriptor,0.3181118889280666
WienerNumbersDescriptor,"658.0,20.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.2957192897902208,3.4146975696696353,3.7816237226274185,1.0156541897166274,1.2849844948729505,1.029394963647432"
FractionalCSP3Descriptor,0.38461538461538464
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.005,5.969821673525377,3.1346938775510202"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,850.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.38461538461538464
AutocorrelationDescriptorMass,"26.39665171208486,25.055761759979042,34.88827671833848,27.132722195800373,28.27017679338685"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.29560341722403505,-0.08698059479315723,-0.09256782095807048,0.02834133540253211,0.029674739328284804"
EccentricConnectivityIndexDescriptor,313
AutocorrelationDescriptorPolarizability,"1184.931899707306,1368.5110353137359,1822.3187217067873,1303.882941028076,1299.4259929902341"
