DLiP-ID,C000AD
GATS7pe,0.6822163676816946
GATS7se,0.48656725203762363
GATS8dv,0.9630357031298806
GATS8pe,0.6985486674196884
GATS8se,0.5101176256955405
MATS1dv,0.26482920301315543
MATS1pe,0.09993009834169596
MATS1se,0.075966144876785
MATS2dv,-0.32799959228363895
MATS2pe,-0.2821547992036896
MATS2se,-0.294600168220889
MATS3dv,-0.14480400505893212
MATS3pe,-0.20825395186918158
MATS3se,-0.09204638913412959
MATS4dv,0.09496473283369147
MATS4pe,0.12764812943319312
MATS4se,0.09777791605857615
MATS5dv,-0.004466795776847624
MATS5pe,0.01837276454546107
MATS5se,0.027017292712585874
MATS6dv,-0.005141077846111494
MATS6pe,0.018089580824058787
MATS6se,0.025784956925448535
MATS7dv,-0.005919095618339043
MATS7pe,0.01776283037628692
MATS7se,0.024363031017213134
MATS8dv,-0.00682678301927117
MATS8pe,0.01738162152055308
MATS8se,0.022704117457605172
MAXsCH3,2.285446899092108
MDEC-11,2.439569805162873
MDEC-12,10.424030623799025
MDEC-22,15.159595654909138
MINsCH3,2.285446899092108
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,0.0
TpiPC10,5.0238805208462765
VAdjMat,5.087462841250339
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0
Xch-7dv,0.0
Xpc-4dv,1.5
Xpc-5dv,1.5606601717798214
Xpc-6dv,1.1035533905932737
Zagreb1,78.0
Zagreb2,76.0
fragCpx,91.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,0
nBondsD,0
nBondsM,0
nBondsO,17
nBondsS,55
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,0
AATS0are,5.47905172413793
AATS1are,5.9390909090909085
AATS2are,5.7635
AATS3are,5.46964705882353
AATS4are,5.18609090909091
AATS5are,5.317600000000003
AATS6are,5.319571428571431
AATS7are,5.321846153846157
AATS8are,5.324500000000002
AATSC0dv,0.9921332791813261
AATSC0pe,0.05502116527942921
AATSC0se,0.025393636147443506
AATSC1dv,0.262745865608419
AATSC1pe,0.005498270457248069
AATSC1se,0.0019290566425250579
AATSC2dv,-0.32541931106250466
AATSC2pe,-0.015524485841370365
AATSC2se,-0.007480969480776906
AATSC3dv,-0.14366487237770767
AATSC3pe,-0.011458375105888536
AATSC3se,-0.0023373925143580845
AATSC4dv,0.09421767179286887
AATSC4pe,0.0070233488271536915
AATSC4se,0.0024829368236467565
AATSC5dv,-0.004431656741517132
AATSC5pe,0.0010108909146958505
AATSC5se,0.0006860673008323827
AATSC6dv,-0.005100634421989066
AATSC6pe,0.0009953098163561318
AATSC6se,0.0006547738142423437
AATSC7dv,-0.005872531745610534
AATSC7pe,0.0009773316259641483
AATSC7se,0.0006186659450999908
AATSC8dv,-0.0067730786231689
AATSC8pe,0.0009563570705068347
AATSC8se,0.0005765400977672459
ATSC0are,2.5358896551724115
ATSC1are,0.4104460166468539
ATSC2are,-1.6313393579072455
ATSC3are,-1.3190778834720542
ATSC4are,1.0230249702734737
ATSC5are,0.08209476813317175
ATSC6are,0.07323281807371892
ATSC7are,0.06437086801426616
ATSC8are,0.05550891795481337
BalabanJ,-1.4449993144753341e-06
Diameter,100000000
GATS1are,1.2299588799686705
GATS2are,2.137593009594674
GATS3are,0.9180001401382953
GATS4are,0.5050244836261577
GATS5are,0.7107328177011943
GATS6are,0.7293889922328829
GATS7are,0.7509153474617543
GATS8are,0.7760294285621042
HybRatio,1.0
Lipinski,True
MATS1are,0.17068328675436786
MATS2are,-0.3454762526379901
MATS3are,-0.19718625979208315
MATS4are,0.11817311552968388
MATS5are,0.01390846985618817
MATS6are,0.013293301133519937
MATS7are,0.012583491068902757
MATS8are,0.011755379326849377
MAXssCH2,1.445950255102041
MAXssssN,1.1161242603550297
MINssCH2,1.3229166666666667
MINssssN,1.1161242603550297
NsssssAs,0
RotRatio,0.6470588235294118
SMR_VSA1,42.92896341964182
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,51.36657298340809
SMR_VSA6,55.37554470788828
SMR_VSA7,0.0
SMR_VSA8,0.0
SMR_VSA9,0.0
SsssssAs,0
VMcGowan,312.98000000000036
mZagreb2,4.0
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,0
nBondsKS,55
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.04372223543400709
AATSC1are,0.007462654848124616
AATSC2are,-0.015104994054696718
AATSC3are,-0.008621424074980746
AATSC4are,0.005166792779158959
AATSC5are,0.00060810939357905
AATSC6are,0.0005812128418549121
AATSC7are,0.0005501783590962919
AATSC8are,0.0005139714625445683
LabuteASA,149.17839728227105
PEOE_VSA1,42.92896341964182
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,25.683286491704038
PEOE_VSA7,25.683286491704038
PEOE_VSA8,0.0
PEOE_VSA9,55.37554470788828
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,0
nAromBond,0
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,33.962901704252566
SlogP_VSA2,64.34160642327753
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,51.36657298340809
SlogP_VSA6,0.0
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
EState_VSA1,0.0
EState_VSA2,33.962901704252566
EState_VSA3,0.0
EState_VSA4,8.966061715389248
EState_VSA5,64.45608579523325
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,42.286031896063136
EState_VSA9,0.0
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),0.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.2322485207100593
VSA_EState9,27.767751479289945
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-7.978802738176057
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.0
MDEDescriptor,"2.439569805162873,10.424030623799025,0.0,0.0,15.159595654909138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,61.79813399999998
BCUTDescriptor,"11.993330617200394,78.91933764004375,-0.3842058079772383,0.010313347985892578,3.4989999999999983,8.931176684562262"
BPolDescriptor,46.82186599999999
TPSADescriptor,0.0
XLogPDescriptor,4.941999999999999
VAdjMaDescriptor,5.08746284125034
WeightDescriptor,416.14017372
ChiPathDescriptor,"14.071067811865479,8.207106781186548,8.449747468305834,3.603553390593274,2.3713203435596433,1.551776695296637,1.0088834764831847,0.6508883476483185,18.090832649702563,9.742640687119286,10.778174593052023,4.371320343559643,2.9142135623730954,1.9356601717798214,1.2803300858899107,0.8428300858899107"
ChiChainDescriptor,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
AtomCountDescriptor,58
BondCountDescriptor,17
SmallRingDescriptor,"0,0,0,0,0,0,0,0,0,0,0"
ChiClusterDescriptor,"3.121320343559643,0.7071067811865475,0.0,0.0,4.414213562373095,1.0,0.0,0.0"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,0,0,0,2,8,0,0"
ZagrebIndexDescriptor,78.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"36.03556024000898,1.8017780120004487,8.41405319756609,0.0,6.41405319756609"
FractionalPSADescriptor,0.0
WienerNumbersDescriptor,"3.7000000846E10,15.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.5,1.5606601717798212,1.1035533905932737,2.1213203435596424,2.2071067811865475,1.5606601717798214"
FractionalCSP3Descriptor,1.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,4
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,0
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"24.982698961937718,12.71900826446281,24.48"
AromaticAtomsCountDescriptor,0
AromaticBondsCountDescriptor,0
FragmentComplexityDescriptor,2645.04
HBondAcceptorCountDescriptor,0
HybridizationRatioDescriptor,1.0
AutocorrelationDescriptorMass,"107.23614218518377,18.329455465443566,22.33236386636089,15.332363866360891,14.332363866360891"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.23057907693310292,-0.1751376113271646,0.05266072512987415,0.006558713259758362,6.079065042155789E-4"
EccentricConnectivityIndexDescriptor,-359738402
AutocorrelationDescriptorPolarizability,"1056.3043451699882,1048.3335706134746,1201.445067759464,877.9010952289049,810.4278466150513"
