DLiP-ID,C003IA
AATS5v,235.70526124137447
AATS6Z,27.830188679245282
AATS6d,3.4716981132075473
AATS6i,149.6031031598415
AATS6m,104.209257245283
AATS6p,1.8900229277141318
AATS6s,3.304487926081218
AATS6v,248.8811630666737
AATS7Z,28.132075471698112
AATS7d,3.188679245283019
AATS7i,150.621291985379
AATS7m,105.64594188679243
AATS7p,1.8277306120640755
AATS7s,2.6924677122965033
AATS7v,225.46744846835
AATS8Z,29.604166666666668
AATS8d,3.1041666666666665
AATS8i,157.65155394908064
AATS8m,112.90563829166666
AATS8p,1.651975918926875
AATS8s,2.9166666666666665
AATS8v,202.9564559509172
AMID_C,1.3518504492217334
AMID_N,0.24604017275006507
AMID_O,0.1394235509668965
AMID_X,0.07006918100871515
AMID_h,0.7080924963444162
ATS0dv,332.9382716049382
ATS0pe,233.7868
ATS0se,283.4484079999999
ATS1dv,279.1111111111111
ATS1pe,253.5196
ATS1se,302.9547539999999
ATS2dv,492.96296296296293
ATS2pe,414.22290000000004
ATS2se,495.34719
ATS3dv,399.77777777777777
ATS3pe,474.48269999999997
ATS3se,578.55065
ATS4dv,414.1851851851852
ATS4pe,449.42629999999997
ATS4se,549.828651
ATS5dv,319.7777777777778
ATS5pe,412.4642
ATS5se,504.14644999999996
ATS6dv,272.44444444444446
ATS6pe,343.23730000000006
ATS6se,417.879862
ATS7dv,229.11111111111111
ATS7pe,329.39410000000004
ATS7se,406.010681
ATS8dv,199.33333333333334
ATS8pe,301.63969999999995
ATS8se,375.277976
ATSC0Z,681.8857142857144
ATSC0c,0.5352039905203255
ATSC0d,23.542857142857144
ATSC0i,64.33150640942995
ATSC0m,3005.244338571429
ATSC0p,14.885088479207141
ATSC0s,69.24277821325146
ATSC0v,1680.589263838279
ATSC1Z,48.09551020408162
ATSC1c,-0.3743027685039743
ATSC1d,1.3248979591836747
ATSC1i,-5.265392010992024
ATSC1m,216.9394386938778
ATSC1p,-1.0278480669186094
ATSC1s,-17.711386999244137
ATSC1v,72.5289091359591
ATSC2Z,187.0277551020408
ATSC2c,0.122565649766091
ATSC2d,-3.6032653061224478
ATSC2i,-13.545121569334011
ATSC2m,790.7647694897964
ATSC2p,1.6248389930415539
ATSC2s,30.918496192715768
ATSC2v,-212.0585766419195
ATSC3Z,-68.53632653061226
ATSC3c,0.11383822839290401
ATSC3d,-3.316734693877551
ATSC3i,-12.164965272382991
ATSC3m,-286.6324123469388
ATSC3p,-2.3787893583616935
ATSC3s,-16.06567399662197
ATSC3v,-163.08555682634986
ATSC4Z,-274.43510204081633
ATSC4c,-0.17389781531599255
ATSC4d,-7.0546938775510215
ATSC4i,-8.01034384389699
ATSC4m,-1189.0832970816327
ATSC4p,-4.09356354399402
ATSC4s,1.1632862399646653
ATSC4v,-290.29672777993574
ATSC5Z,-151.7404081632653
ATSC5c,0.04717582108123319
ATSC5d,-1.4759183673469392
ATSC5i,11.627073435310997
ATSC5m,-643.3816771836736
ATSC5p,-1.3314015698430839
ATSC5s,-21.392870728080894
ATSC5v,-27.593327303448614
ATSC6Z,-171.3412244897959
ATSC6c,0.12288311398702481
ATSC6d,-2.793469387755102
ATSC6i,0.8291147614090011
ATSC6m,-787.3895166938778
ATSC6p,-1.921858182071531
ATSC6s,-17.084227127522247
ATSC6v,-489.2599497198002
ATSC7Z,40.77306122448981
ATSC7c,-0.3243914075662697
ATSC7d,-0.8220408163265307
ATSC7i,-19.538432949137984
ATSC7m,138.64231844897947
ATSC7p,-1.9633236030511028
ATSC7s,-1.11976422988034
ATSC7v,-493.64825105647134
ATSC8Z,180.47102040816327
ATSC8c,0.28867625823750936
ATSC8d,8.541224489795919
ATSC8i,7.139889090198013
ATSC8m,810.127488816326
ATSC8p,1.6257712475179165
ATSC8s,8.558601554018951
ATSC8v,371.59624257737664
AXp-0d,0.6976378728375621
AXp-1d,0.42892749350008313
AXp-2d,0.2835307108751383
AXp-3d,0.17830817283017858
AXp-4d,0.11384414276606396
AXp-5d,0.07490275729477172
AXp-6d,0.047404023605689634
AXp-7d,0.02988477924349707
GATS1Z,0.7190586035187692
GATS1c,1.6521770365729982
GATS1d,0.9881195707715891
GATS1i,1.038156686431715
GATS1m,0.6966037962194241
GATS1p,0.9238184090181847
GATS1s,0.7687223656513006
GATS1v,0.6908196078410511
GATS2Z,0.6592374363419803
GATS2c,0.9285372662687721
GATS2d,1.0653748209454081
GATS2i,1.1165022912701794
GATS2m,0.6499248653746399
GATS2p,0.8221136216909012
GATS2s,0.5939582270264059
GATS2v,0.8340251173970428
GATS3Z,1.020780375615706
GATS3c,0.987483464219402
GATS3d,1.073102076591154
GATS3i,1.1144491236559306
GATS3m,1.0117297815082134
GATS3p,1.0857185791919692
GATS3s,1.0735083336685547
GATS3v,1.0046847160277261
GATS4Z,1.2267451604793427
GATS4c,1.3344554829597401
GATS4d,1.1787014563106795
GATS4i,1.1160490670307568
GATS4m,1.211509065675747
GATS4p,1.234663921953819
GATS4s,1.2047430793793394
GATS4v,1.0773330115390614
GATS5Z,1.0334245234819137
GATS5c,0.9787075032296988
GATS5d,1.0714844973379265
GATS5i,0.8467290801687422
GATS5m,1.033106068697442
GATS5p,0.9985671057610765
GATS5s,1.6437916743477292
GATS5v,0.9902667149679961
GATS6Z,0.9106821261477209
GATS6c,0.6323718378473179
GATS6d,0.9128274409232459
GATS6i,0.881781925398223
GATS6m,0.9234126843825354
GATS6p,0.8840099997781545
GATS6s,1.0800838066467833
GATS6v,1.1121554752295022
GATS7Z,0.8311855975738754
GATS7c,1.0733572640565476
GATS7d,0.8174574097820112
GATS7i,1.1053665524390037
GATS7m,0.846751494253763
GATS7p,0.9787567337617017
GATS7s,0.47675627558181655
GATS7v,1.2527392532654407
GATS8Z,0.9016662476605489
GATS8c,0.39492004879107817
GATS8d,0.7672178398058251
GATS8i,0.8402014912759604
GATS8m,0.91806319238805
GATS8p,0.925506685953374
GATS8s,0.699998709787754
GATS8v,1.038552835788048
MATS1Z,0.06496469322136311
MATS1c,-0.6441516805633354
MATS1d,0.05183316300459891
MATS1i,-0.07538612786639304
MATS1m,0.06648798513242976
MATS1p,-0.06360070806573705
MATS1s,-0.2355930831418462
MATS1v,0.03974971402153016
MATS2Z,0.1573738894620648
MATS2c,0.13139766218130938
MATS2d,-0.08781632977876806
MATS2i,-0.12080847314392681
MATS2m,0.15097524180231736
MATS2p,0.06263212136366521
MATS2s,0.2562017473024686
MATS2v,-0.07239898315966264
MATS3Z,-0.04885902306395895
MATS3c,0.10339614179108672
MATS3d,-0.06848368392664508
MATS3i,-0.09192268478139275
MATS3m,-0.046364017280758896
MATS3p,-0.07768552667374427
MATS3s,-0.11278725144728807
MATS3v,-0.04717256199410064
MATS4Z,-0.2071510788175154
MATS4c,-0.16723759549036388
MATS4d,-0.15423329525985152
MATS4i,-0.06408945361675987
MATS4m,-0.2036533801130059
MATS4p,-0.14154979587944674
MATS4s,0.00864711506413042
MATS4v,-0.0889077638606893
MATS5Z,-0.1256220889212079
MATS5c,0.0497595540623772
MATS5d,-0.035389915440025066
MATS5i,0.10202886352298189
MATS5m,-0.12085517614406667
MATS5p,-0.050493328369877674
MATS5s,-0.1744098212684445
MATS5v,-0.009268700361019247
MATS6Z,-0.16593670003431105
MATS6c,0.15162298423625967
MATS6d,-0.07835684191243816
MATS6i,0.008511049197886547
MATS6m,-0.1730222739175481
MATS6p,-0.08526329093997302
MATS6s,-0.1629344904038945
MATS6v,-0.19225172989221234
MATS7Z,0.03948697839667705
MATS7c,-0.40025998430502047
MATS7d,-0.023058252427184466
MATS7i,-0.20056640144377919
MATS7m,0.030465492225456463
MATS7p,-0.08710290547860608
MATS7s,-0.010679336724231629
MATS7v,-0.19397608628751198
MATS8Z,0.19298461549205284
MATS8c,0.3932950962495797
MATS8d,0.2645378236245955
MATS8i,0.08092720688266435
MATS8m,0.19656237365246682
MATS8p,0.0796406553424996
MATS8s,0.09012704468980763
MATS8v,0.16122654081888596
MAXaaN,4.54192674279818
MAXaaS,1.4951259107037873
MAXsCl,5.806934939561109
MINaaN,4.283687926585445
MINaaS,1.0160180363056996
MINsCl,5.806934939561109
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,-3.6294393103889875
SdssSe,0
SdsssP,0
SpAD_A,32.491974651835676
SpAD_D,275.0075817908137
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,816
TMWC10,129.09392366148248
TSRW10,75.90590755783242
VE1_Dt,4.931804270479422
VE2_Dt,0.19727217081917686
VE3_Dt,2.511995630760092
VR1_Dt,148.74539435350852
VR2_Dt,5.94981577414034
VR3_Dt,5.918526813491197
Xc-3dv,1.7931063778488276
Xc-4dv,0.05103103630798288
Xc-5dv,0.3299443644634313
Xc-6dv,0.03608439182435161
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.21407617506269555
Xch-6d,0.5350816810068134
Xch-7d,0.7448049872534928
Xp-0dv,15.715204227836727
Xp-1dv,10.607593215516065
Xp-2dv,9.689937701751717
Xp-3dv,7.496395506696914
Xp-4dv,5.675922680642461
Xp-5dv,4.044591837345342
Xp-6dv,2.244157700348696
Xp-7dv,1.3228133810497913
Xpc-4d,4.562199339383236
Xpc-5d,6.817376483317616
Xpc-6d,9.598652382989867
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,38
nFRing,1
nHBAcc,6
nHBDon,1
nHRing,3
nSpiro,0
naRing,4
piPC10,7.971781514515506
AATS0dv,9.512522045855377
AATS0pe,6.679622857142857
AATS0se,8.09852594285714
AATS1dv,7.345029239766081
AATS1pe,6.671568421052632
AATS1se,7.9724935263157874
AATS2dv,8.081360048573163
AATS2pe,6.790539344262296
AATS2se,8.120445737704918
AATS3dv,5.552469135802469
AATS3pe,6.590037499999999
AATS3se,8.035425694444445
AATS4dv,6.090958605664489
AATS4pe,6.609210294117647
AATS4se,8.085715455882353
AATS5dv,5.157706093189965
AATS5pe,6.652648387096774
AATS5se,8.13139435483871
AATS6dv,5.140461215932914
AATS6pe,6.476175471698115
AATS6se,7.884525698113207
AATS7dv,4.322851153039832
AATS7pe,6.214983018867925
AATS7se,7.660578886792452
AATS8dv,4.152777777777778
AATS8pe,6.284160416666666
AATS8se,7.8182911666666675
AATSC0Z,19.48244897959184
AATSC0c,0.015291542586295014
AATSC0d,0.6726530612244899
AATSC0i,1.838043040269427
AATSC0m,85.86412395918369
AATSC0p,0.42528824226306117
AATSC0s,1.9783650918071845
AATSC0v,48.016836109665114
AATSC1Z,1.2656713211600426
AATSC1c,-0.009850072855367745
AATSC1d,0.034865735767991436
AATSC1i,-0.13856294765768484
AATSC1m,5.708932597207311
AATSC1p,-0.027048633339963407
AATSC1s,-0.46608913155905624
AATSC1v,1.908655503577871
AATSC2Z,3.066028772164603
AATSC2c,0.0020092729469850983
AATSC2d,-0.05906992305118767
AATSC2i,-0.22205117326777069
AATSC2m,12.963356876881909
AATSC2p,0.0266367048039599
AATSC2s,0.5068605933232093
AATSC2v,-3.476370108883926
AATSC3Z,-0.9518934240362813
AATSC3c,0.0015810865054570002
AATSC3d,-0.0460657596371882
AATSC3i,-0.16895785100531932
AATSC3m,-3.9810057270408166
AATSC3p,-0.03303874108835685
AATSC3s,-0.22313436106419404
AATSC3v,-2.265077178143748
AATSC4Z,-4.035810324129652
AATSC4c,-0.0025573208134704786
AATSC4d,-0.10374549819927972
AATSC4i,-0.11779917417495574
