DLiP-ID,T007MP
AATSC3s,-0.3064395115708988
AATSC3v,1.4456530924719653
AATSC4Z,-2.543852917665868
AATSC4c,-0.003246721062535244
AATSC4d,-0.0671382893685052
AATSC4i,-0.2181913444110918
AATSC4m,-11.869892441097782
AATSC4p,-0.08017684046097928
AATSC4s,-0.4939972638753803
AATSC4v,-7.586459495266142
AATSC5Z,-1.214884414615958
AATSC5c,0.004307823185857496
AATSC5d,-0.012893363161819531
AATSC5i,0.2559042544970876
AATSC5m,-5.677900398285639
AATSC5p,0.019670670841481837
AATSC5s,0.14878266697811893
AATSC5v,-1.4652897552099435
AATSC6Z,0.7563120567375887
AATSC6c,-0.003363538015477206
AATSC6d,-0.05832151300236406
AATSC6i,-0.24349465567066014
AATSC6m,3.3950310106570716
AATSC6p,-0.020167720065599807
AATSC6s,0.255511127017032
AATSC6v,-2.292934158371603
AATSC7Z,0.380840840840841
AATSC7c,0.001363131260390194
AATSC7d,0.040030030030030035
AATSC7i,-0.17454772956003026
AATSC7m,1.7368957481589096
AATSC7p,-0.019932959137412207
AATSC7s,0.16663188165302928
AATSC7v,-1.6054796889442653
AATSC8Z,0.05086780210867839
AATSC8c,-6.27760387828015e-05
AATSC8d,0.05128142741281428
AATSC8i,0.216869725776829
AATSC8m,0.3783251966071851
AATSC8p,0.03649720557434071
AATSC8s,-0.4275224316324635
AATSC8v,5.361075517843648
ATS0are,391.3881
ATS1are,399.71920000000006
ATS2are,691.8039
ATS3are,867.7638999999999
ATS4are,918.2341999999998
ATS5are,994.4989
ATS6are,863.4420000000001
ATS7are,925.2968
ATS8are,879.6989000000001
ATSC0dv,272.7572016460905
ATSC0pe,10.268293333333327
ATSC0se,7.218396849999998
ATSC1dv,38.0548696844993
ATSC1pe,-1.7120248888888774
ATSC1se,-1.2468056475000013
ATSC2dv,77.44444444444444
ATSC2pe,4.850060000000014
ATSC2se,3.7521436624999964
ATSC3dv,-93.55555555555556
ATSC3pe,-3.1578799999999907
ATSC3se,-2.618389112500004
ATSC4dv,-129.78463648834014
ATSC4pe,-4.6298995555555305
ATSC4se,-3.2959590025000076
ATSC5dv,-13.392318244170095
ATSC5pe,0.17325822222225196
ATSC5se,1.380542422499989
ATSC6dv,42.8189300411523
ATSC6pe,1.006843999999983
ATSC6se,0.5157610525000061
ATSC7dv,50.713305898491114
ATSC7pe,2.5171564444444336
ATSC7se,1.428953920000002
ATSC8dv,-63.23593964334705
ATSC8pe,-3.0776431111111053
ATSC8se,-2.1476562075000034
AXp-0dv,0.5863294847044714
AXp-1dv,0.3500632691371005
AXp-2dv,0.19091605981469376
AXp-3dv,0.11722333618124267
AXp-4dv,0.06925401638570024
AXp-5dv,0.035966873039567734
AXp-6dv,0.020707714536070735
AXp-7dv,0.010644723884034557
BertzCT,895.8325679420686
ECIndex,912
ETA_eta,31.197044712000416
GATS1dv,0.6521027286128398
GATS1pe,0.9195138275089565
GATS1se,0.9498231489211498
GATS2dv,0.8080263384774552
GATS2pe,0.6596473861098818
GATS2se,0.664230817137082
GATS3dv,1.1864091732045867
GATS3pe,1.1634970029279637
GATS3se,1.203827865237192
GATS4dv,1.2688568336640287
GATS4pe,1.3308012802194717
GATS4se,1.3722630808252114
GATS5dv,1.1435965175197356
GATS5pe,1.2126350712078409
GATS5se,1.1947440538358736
GATS6dv,0.833580779157411
GATS6pe,0.7948110335322943
GATS6se,0.802037070772609
GATS7dv,0.8963640126245742
GATS7pe,0.8730575296002595
GATS7se,0.8860915288518221
GATS8dv,1.1921003682673377
GATS8pe,1.2940686646728474
GATS8se,1.2964577264289838
LogEE_A,4.356565657719126
LogEE_D,229.7311213566677
MATS1dv,0.1372320112389564
MATS1pe,-0.16399598769128282
MATS1se,-0.16989453976276456
MATS2dv,0.162246745409087
MATS2pe,0.26990491673490047
MATS2se,0.29703023225401376
MATS3dv,-0.15244417622208814
MATS3pe,-0.13668310562049443
MATS3se,-0.1612170290200166
MATS4dv,-0.2053919929837662
MATS4pe,-0.19462998658962263
MATS4se,-0.19709585739762342
MATS5dv,-0.01977172297310981
MATS5pe,0.006794547970950216
MATS5se,0.077014763070883
MATS6dv,0.06680234723096092
MATS6pe,0.04172497234066245
MATS6se,0.0304046442525358
MATS7dv,0.0753763721476456
MATS7pe,0.09938056848416471
MATS7se,0.08025405852315314
MATS8dv,-0.1015356219356942
MATS8pe,-0.13126552306424766
MATS8se,-0.13030308259498186
MAXaaCH,1.763433128885489
MAXaasC,0.7876391147242867
MAXdssC,0.6503226532879522
MAXsCH3,1.597730945711838
MAXsNH2,5.439539017194706
MAXssNH,2.4894169717167554
MDEC-11,0.16666666666666669
MDEC-12,2.25611870008389
MDEC-13,1.596363868787789
MDEC-22,6.5228435981688815
MDEC-23,16.412925221353397
MDEC-33,6.00773379248077
MDEN-11,0.4999999999999999
MDEN-12,0.5851649837961701
MDEN-22,0.6082201995573401
MDEO-11,1.2438160584536437
MDEO-12,2.3711718605907453
MDEO-22,0.5503212081491045
MINaaCH,1.6968974061067383
MINaasC,0.5870443772081233
MINdssC,-1.3178936386818776
MINsCH3,1.597730945711838
MINsNH2,5.439539017194706
MINssNH,2.34074225047696
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.064285714285715
SM1_Dzi,2.2644165724905725
SM1_Dzm,3.0695801213585163
SM1_Dzp,-9.627024037701887
SM1_Dzv,-4.2320056124518555
SddssSe,0
SpAD_Dt,555.0504043423041
SpAbs_A,39.00620513943176
SpAbs_D,459.4622427133353
SpMAD_A,1.2189439106072426
SpMAD_D,14.358195084791731
SpMax_A,2.370148525423374
SpMax_D,229.7311213566677
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,195.22999999999996
TpiPC10,7.697291602510793
VAdjMat,6.044394119358453
VE1_DzZ,5.5826436206217585
VE1_Dzi,5.575787971055956
VE1_Dzm,5.5826856724875205
VE1_Dzp,5.574427294354682
VE1_Dzv,5.577180986676108
VE2_DzZ,0.17445761314442995
VE2_Dzi,0.17424337409549862
VE2_Dzm,0.17445892726523501
VE2_Dzp,0.1742008529485838
VE2_Dzv,0.17428690583362838
VE3_DzZ,2.8828132411432006
VE3_Dzi,2.8815844572640152
VE3_Dzm,2.882820773722788
VE3_Dzp,2.881340394405023
VE3_Dzv,2.8818342590222157
VR1_DzZ,198.0841532080411
VR1_Dzi,199.38359876620862
VR1_Dzm,198.07081637399187
VR1_Dzp,200.40921966547833
VR1_Dzv,199.71458328546927
VR2_DzZ,6.190129787751284
VR2_Dzi,6.230737461444019
VR2_Dzm,6.189713011687246
VR2_Dzp,6.262788114546198
VR2_Dzv,6.241080727670915
VR3_DzZ,6.4518427664086415
VR3_Dzi,6.458381411022721
VR3_Dzm,6.451775435010182
VR3_Dzp,6.463512184272894
VR3_Dzv,6.46004007352748
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.07276399142501253
Xch-7dv,0.07564666575811103
Xpc-4dv,1.872083318793014
Xpc-5dv,2.548550236663016
Xpc-6dv,2.6269800517633897
Zagreb1,156.0
Zagreb2,176.0
fragCpx,97.13
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,5
nBondsM,11
nBondsO,33
nBondsS,50
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,13
naHRing,0
AATS0are,6.523135
AATS1are,6.552773770491804
AATS2are,6.588608571428572
AATS3are,6.42788074074074
AATS4are,6.606001438848919
AATS5are,6.6744892617449665
AATS6are,6.123702127659575
AATS7are,6.252005405405405
AATS8are,6.421159854014599
AATSC0dv,4.545953360768175
AATSC0pe,0.1711382222222221
AATSC0se,0.12030661416666663
AATSC1dv,0.6238503226967098
AATSC1pe,-0.028065981785063563
AATSC1se,-0.020439436844262318
AATSC2dv,0.7375661375661375
AATSC2pe,0.046191047619047756
AATSC2se,0.03573470154761901
AATSC3dv,-0.6930041152263374
AATSC3pe,-0.023391703703703633
AATSC3se,-0.019395474907407437
AATSC4dv,-0.9337024207794254
AATSC4pe,-0.03330862989608295
AATSC4se,-0.023711935269784226
AATSC5dv,-0.08988133049778588
AATSC5pe,0.0011628068605520265
AATSC5se,0.009265385385905966
AATSC6dv,0.30368035490178935
AATSC6pe,0.0071407375886523615
AATSC6se,0.0036578798049645826
AATSC7dv,0.34265747228710214
AATSC7pe,0.017007813813813742
AATSC7se,0.009655094054054068
AATSC8dv,-0.46157620177625586
AATSC8pe,-0.02246454825628544
AATSC8se,-0.015676322682481775
AETA_eta,0.974907647250013
ATSC0are,11.321098333333328
ATSC1are,-2.277389972222213
ATSC2are,5.633336250000011
ATSC3are,-3.5323395833333255
ATSC4are,-5.1672011388888635
ATSC5are,0.9491591388889153
ATSC6are,0.881688916666651
ATSC7are,2.6542241111111022
ATSC8are,-3.5430695277777677
BCUTZ-1h,15.010400874108297
BCUTZ-1l,5.687533384067472
BCUTc-1h,0.5114331083781051
BCUTc-1l,-0.443040815259948
BCUTd-1h,4.029477473004792
BCUTd-1l,0.9715288748691567
BCUTi-1h,14.557867262982336
BCUTi-1l,10.463895616267191
BCUTm-1h,30.97863305223446
BCUTm-1l,11.6992952696249
BCUTp-1h,3.656446131318337
BCUTp-1l,0.7414052353082721
BCUTs-1h,7.01005879427399
BCUTs-1l,0.2943621441749913
BCUTv-1h,24.43675772796071
BCUTv-1l,14.69692188238818
BalabanJ,1.7483646241714947
Diameter,18
ETA_beta,34.25
GATS1are,0.9752227476413129
GATS2are,0.6575136902521215
GATS3are,1.1799627280634057
GATS4are,1.3593619991796457
GATS5are,1.1978652247963575
GATS6are,0.7903585263807309
GATS7are,0.8694979348989804
GATS8are,1.3000279091549072
HybRatio,0.47368421052631576
Lipinski,True
LogEE_Dt,277.52520217115205
MATS1are,-0.1978655819804149
MATS2are,0.2843407230406496
MATS3are,-0.13867282638834375
MATS4are,-0.19701679723114368
MATS5are,0.033761011743481145
MATS6are,0.033140492380050776
MATS7are,0.09504703255103476
MATS8are,-0.13706349300665077
MAXdsssP,-3.816787498864956
MAXssCH2,0.3862392832647461
MAXsssCH,-0.5077134421197829
MINdsssP,-3.816787498864956
MINssCH2,-0.3281269834346965
MINsssCH,-1.3759431904485468
NsssssAs,0
RotRatio,0.3939393939393939
SM1_Dzpe,2.4525840026156507
SM1_Dzse,2.3489296605323564
SMR_VSA1,33.14573295507594
SMR_VSA2,5.409283605791522
SMR_VSA3,10.404083667083484
SMR_VSA4,10.889380203912726
SMR_VSA5,38.83492486212953
SMR_VSA6,19.75852033493841
SMR_VSA7,35.392371257240434
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,368.40368205390683
SpAD_Dzi,389.9521852496895
SpAD_Dzm,368.0587359610103
SpAD_Dzp,507.188784977195
SpAD_Dzv,481.5431541207762
SpAbs_Dt,555.0504043423042
SpDiam_A,4.6826711330483715
SpDiam_D,353.59176203510293
SpMAD_Dt,17.345325135697003
SpMax_Dt,277.52520217115205
SsssssAs,0
VE1_Dzpe,5.577169752452568
VE1_Dzse,5.57805066362992
VE2_Dzpe,0.17428655476414276
VE2_Dzse,0.174314083238435
VE3_Dzpe,2.881832244700844
VE3_Dzse,2.881990181728769
VMcGowan,338.20000000000107
VR1_Dzpe,199.1145921875871
VR1_Dzse,198.98467099531803
VR2_Dzpe,6.222331005862097
VR2_Dzse,6.218270968603688
VR3_Dzpe,6.4570313089364895
VR3_Dzse,6.4563786013889155
mZagreb1,12.70138888888889
mZagreb2,7.291666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,53
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.18868497222222214
AATSC1are,-0.03733426183970841
AATSC2are,0.053650821428571534
AATSC3are,-0.02616547839506167
AATSC4are,-0.03717410891286952
AATSC5are,0.006370195563012855
AATSC6are,0.006253112884160645
AATSC7are,0.017933946696696637
AATSC8are,-0.02586182137064064
AETA_beta,1.0703125
BCUTdv-1h,6.0245551512887445
BCUTdv-1l,0.5409178365261393
BCUTpe-1h,3.5039169240413903
BCUTpe-1l,2.1296453219830997
BCUTse-1h,3.7187275217007287
BCUTse-1l,2.4320337500528426
ETA_alpha,14.833333333333337
ETA_dBeta,-7.25
ETA_eta_B,0.7453607062418275
ETA_eta_F,31.474624926005614
ETA_eta_L,8.156262765804378
ETA_eta_R,62.67166963800603
ETA_psi_1,0.5016910935738448
LabuteASA,185.12120993486542
LogEE_DzZ,183.96787256020832
LogEE_Dzi,195.04685564273507
LogEE_Dzm,183.78300444139478
LogEE_Dzp,252.4255249385301
LogEE_Dzv,240.3748265342207
PEOE_VSA1,20.994572059745856
PEOE_VSA2,24.0458522973588
PEOE_VSA3,9.652343348008483
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,29.42118100059698
PEOE_VSA7,19.410925891078243
PEOE_VSA8,18.52902952053558
PEOE_VSA9,25.346270554722548
SM1_Dzare,2.714746529205275
SpAD_Dzpe,394.8194048845935
SpAD_Dzse,396.2589818589432
SpAbs_DzZ,365.72243205390686
SpAbs_Dzi,387.82929471297933
SpAbs_Dzm,365.37285335482176
SpAbs_Dzp,514.4780739147624
SpAbs_Dzv,484.9816586808935
SpDiam_Dt,418.2520097690167
SpMAD_DzZ,11.512615064184589
SpMAD_Dzi,12.186005789052796
SpMAD_Dzm,11.501835498781572
SpMAD_Dzp,15.849649530537343
SpMAD_Dzv,15.048223566274256
SpMax_DzZ,183.96787256020832
SpMax_Dzi,195.04685564273507
SpMax_Dzm,183.78300444139478
SpMax_Dzp,252.4255249385301
SpMax_Dzv,240.3748265342207
VE1_Dzare,5.576699593540152
VE2_Dzare,0.17427186229812974
VE3_Dzare,2.881747940519378
VR1_Dzare,199.17158776835555
VR2_Dzare,6.224112117761111
VR3_Dzare,6.45731751309835
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4635416666666668
AETA_dBeta,-0.2265625
AETA_eta_B,0.02329252207005711
AETA_eta_F,0.9835820289376754
AETA_eta_L,0.2548832114313868
AETA_eta_R,1.9584896761876884
BCUTare-1h,3.557575723423818
BCUTare-1l,2.0073895234878316
ETA_beta_s,20.75
ETA_dPsi_A,0.2123089064261552
ETA_dPsi_B,0.0
ETA_eta_BR,0.9173607062418274
ETA_eta_FL,7.01259009032689
ETA_eta_RL,15.168852856131268
LogEE_Dzpe,197.4863456923785
LogEE_Dzse,198.20289498136322
PEOE_VSA10,17.981427002653533
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,16.13775114424567
SlogP_VSA2,60.43464475250669
SlogP_VSA3,28.03920556023524
SlogP_VSA4,5.409283605791522
SlogP_VSA5,37.81602062862726
SlogP_VSA6,29.42118100059698
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,389.97092377471483
SpAbs_Dzpe,392.5201073821412
SpAbs_Dzse,394.0568603021942
SpDiam_DzZ,292.5696182179979
SpDiam_Dzi,304.69296379716013
SpDiam_Dzm,292.3618015682696
SpDiam_Dzp,389.3923374573584
SpDiam_Dzv,372.89530372749675
SpMAD_Dzpe,12.338106402643547
SpMAD_Dzse,12.383093183091974
SpMax_Dzpe,197.4863456923785
SpMax_Dzse,198.20289498136322
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6484375
AETA_eta_BR,0.028667522070057107
AETA_eta_FL,0.21914344032271532
AETA_eta_RL,0.47402665175410214
DetourIndex,4298
EState_VSA1,31.76878066520318
EState_VSA2,32.01496174362169
EState_VSA3,17.695958117393708
EState_VSA4,5.563451491696996
EState_VSA5,0.0
EState_VSA6,38.112942673227685
EState_VSA7,0.0
EState_VSA8,15.559796393834024
EState_VSA9,25.028033990113975
ETA_beta_ns,13.5
ETA_shape_p,0.2112359550561797
ETA_shape_x,0.06741573033707864
ETA_shape_y,0.26966292134831454
GhoseFilter,True
LogEE_Dzare,195.07029771639506
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,387.4258489035848
SpDiam_Dzpe,308.9474720564325
SpDiam_Dzse,310.5847963614027
SpMAD_Dzare,12.186591367959839
SpMax_Dzare,195.07029771639506
TopoPSA(NO),185.41999999999996
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,22.558207794625645
VSA_EState9,64.91401442759657
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.421875
EState_VSA10,19.260650047915675
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036458333333333204
FilterItLogS,-3.121904067450437
SpDiam_Dzare,304.8798533959256
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6327777777777768
ETA_epsilon_2,0.923958333333333
ETA_epsilon_3,0.43617021276595663
ETA_epsilon_4,0.6025252525252514
ETA_epsilon_5,0.8254385964912279
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.19660756501182014
ETA_dEpsilon_B,0.03025252525252542
ETA_dEpsilon_C,-0.16635503975929472
ETA_dEpsilon_D,0.09851973684210513
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.34375
MDEDescriptor,"0.16666666666666669,2.25611870008389,1.596363868787789,0.0,6.5228435981688815,16.412925221353397,0.0,6.00773379248077,0.0,0.0,1.2438160584536437,2.3711718605907453,0.5503212081491045,0.4999999999999999,0.5851649837961701,0.0,0.6082201995573401,0.0,0.0"
APolDescriptor,66.85420399999997
BCUTDescriptor,"11.890000000000004,30.973763396958372,-0.33056117362186804,0.38863488764481113,3.832988206522578,9.657856577511426"
BPolDescriptor,47.37179599999999
TPSADescriptor,195.22999999999996
ALOGPDescriptor,"0.0030999999999999084,9.609999999999432E-6,109.97970000000001"
XLogPDescriptor,-1.5970000000000002
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,469.17263508999997
ChiPathDescriptor,"23.725403871315216,15.168852856131268,13.795139527124235,10.178623640571578,8.064701391481286,5.562502755971998,3.916785130961933,2.738048036039883,18.09205877925724,10.395672779892681,7.264737147880809,4.8454200662374545,3.2483934317992174,1.9039075565624415,1.1535240251175265,0.64123041727442"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2347080484106438,0.2886751345948129,0.0,0.0,0.037267799624996496,0.07276399142501253,0.07564666575811103"
AtomCountDescriptor,60
BondCountDescriptor,33
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"2.752909308456714,0.17677669529663687,0.41666666666666663,0.0,0.8761344051175847,0.022833192681299627,0.06904247486346915,0.0"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,3,5,2,5,4,0,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,19
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"63.20822326916118,1.975256977161287,36.213043316449074,18.71525270667636,13.968038774160945"
FractionalPSADescriptor,0.41611548798567416
WienerNumbersDescriptor,"3552.0,45.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.0662200164134275,6.999807010045094,8.205651064385666,1.4843239323627753,1.827526898562374,1.744215346118457"
FractionalCSP3Descriptor,0.47368421052631576
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,5,0,0,4,2,0,0,4,2,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"28.238751147842056,13.777777777777779,9.291562833748666"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,2729.13
HBondAcceptorCountDescriptor,10
HybridizationRatioDescriptor,0.47368421052631576
AutocorrelationDescriptorMass,"44.871598555454085,45.856255951316214,59.56059491588534,58.92745895444338,61.79004209206786"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,14
AutocorrelationDescriptorCharge,"1.0212551680204984,-0.6071402972073819,0.38274734146092787,-0.2618602105546942,-0.37811078013501703"
EccentricConnectivityIndexDescriptor,912
AutocorrelationDescriptorPolarizability,"1627.077965994438,1840.9843909646986,2438.315719227275,2372.1532234469328,2249.30899850316"
