DLiP-ID,T007CZ
AATSC4d,-0.05597222222222224
AATSC4i,0.08815894105254354
AATSC4m,-25.549319756180555
AATSC4p,-0.0020174016610764066
AATSC4s,-0.5581613684318317
AATSC4v,-3.7018209078226656
AATSC5Z,-4.01818181818182
AATSC5c,0.007421962141847727
AATSC5d,0.0008080808080808153
AATSC5i,-0.4294300934899252
AATSC5m,-16.780276007979797
AATSC5p,-0.15633755550263428
AATSC5s,0.5486659201756938
AATSC5v,-6.174505457082352
AATSC6Z,-9.34974358974359
AATSC6c,-0.0012166084878917622
AATSC6d,-0.08273504273504273
AATSC6i,-0.22413788609062463
AATSC6m,-43.620301390341886
AATSC6p,-0.10305475427814526
AATSC6s,-0.13199798781846106
AATSC6v,-13.653040982783104
AATSC7Z,5.984444444444443
AATSC7c,-0.003914850711920029
AATSC7d,-0.11777777777777781
AATSC7i,0.15748547733649076
AATSC7m,29.641591857592587
AATSC7p,0.08940374560604623
AATSC7s,-0.40843770639638255
AATSC7v,1.5339400778296393
AATSC8Z,1.8399999999999999
AATSC8c,0.0037938175909913094
AATSC8d,-0.10868686868686867
AATSC8i,-0.58832582605898
AATSC8m,9.711849860707073
AATSC8p,-0.136623872003505
AATSC8s,0.0728668803951726
AATSC8v,-13.118323311115834
ATS0are,195.23970000000003
ATS1are,200.375
ATS2are,322.1291999999999
ATS3are,402.64100000000013
ATS4are,409.86499999999995
ATS5are,355.4519999999998
ATS6are,248.698
ATS7are,227.97459999999998
ATS8are,204.95779999999996
ATSC0dv,126.13699131229993
ATSC0pe,4.010736666666666
ATSC0se,3.0111693666666657
ATSC1dv,23.410431336686486
ATSC1pe,-0.31971455555555595
ATSC1se,-0.3024669122222224
ATSC2dv,13.191982929431513
ATSC2pe,1.4479855555555556
ATSC2se,1.2107151222222212
ATSC3dv,-38.072775491540924
ATSC3pe,-0.2394636666666664
ATSC3se,-0.09250333666666684
ATSC4dv,-49.1033135192806
ATSC4pe,-2.512088222222222
ATSC4se,-1.77946548222222
ATSC5dv,27.536503581771072
ATSC5pe,1.512212777777777
ATSC5se,1.2055772944444458
ATSC6dv,-29.757329675354363
ATSC6pe,-1.3448376666666666
ATSC6se,-1.0519431766666656
ATSC7dv,-24.678335619570188
ATSC7pe,-1.2306939999999997
ATSC7se,-0.8417410066666663
ATSC8dv,-8.698289894833108
ATSC8pe,0.9206763333333339
ATSC8se,0.5870431966666652
AXp-0dv,0.6794238070986254
AXp-1dv,0.3652908697442997
AXp-2dv,0.22363054203283725
AXp-3dv,0.1209227980983572
AXp-4dv,0.07058296974436916
AXp-5dv,0.04136022454208382
AXp-6dv,0.023801844734752865
AXp-7dv,0.01423904209404149
BertzCT,612.5472129356574
ECIndex,349
ETA_eta,17.368333706893463
GATS1dv,0.575982549734851
GATS1pe,0.688947122067592
GATS1se,0.7415854169619599
GATS2dv,0.7796997842396334
GATS2pe,0.4832493781275425
GATS2se,0.45051022204762287
GATS3dv,1.0788721763446047
GATS3pe,0.9157372467022147
GATS3se,0.897570623753578
GATS4dv,1.2182267077041533
GATS4pe,1.3660339232152692
GATS4se,1.3726920626979346
GATS5dv,0.9529845928010808
GATS5pe,0.9307875202552901
GATS5se,0.9514313079846276
GATS6dv,1.1372765295239464
GATS6pe,1.1444821857331275
GATS6se,1.154684851784044
GATS7dv,1.1301832754782355
GATS7pe,1.2057112395256837
GATS7se,1.1764709889764013
GATS8dv,0.9002107974038105
GATS8pe,0.6245149855716822
GATS8se,0.6388650334575396
LogEE_A,3.9116597695674855
LogEE_D,87.11703527349617
MATS1dv,0.1796083440438624
MATS1pe,-0.07714323041129585
MATS1se,-0.0972080542177508
MATS2dv,0.06275074167626098
MATS2pe,0.21661639881617759
MATS2se,0.24124484041808728
MATS3dv,-0.14373177053448613
MATS3pe,-0.028431265110977287
MATS3se,-0.014628605226968702
MATS4dv,-0.18247762193070732
MATS4pe,-0.2935972745239652
MATS4se,-0.2770101389929564
MATS5dv,0.11907617970223279
MATS5pe,0.20565881080865436
MATS5se,0.21838280583979863
MATS6dv,-0.1814713777321114
MATS6pe,-0.25793030029076436
MATS6se,-0.2687285105686766
MATS7dv,-0.16303924383338123
MATS7pe,-0.2557082198532106
MATS7se,-0.23294964629152948
MATS8dv,-0.06269006566402076
MATS8pe,0.2086844772943172
MATS8se,0.17723202130078308
MAXaaCH,1.8675113903586125
MAXaasC,0.9460169598652646
MAXdsCH,1.7086413454270597
MAXdssC,0.4355763416477705
MAXsCH3,1.4401414110180344
MAXsssN,1.1319675925925925
MDEC-12,0.7242704936577291
MDEC-13,2.149215694958483
MDEC-22,4.883593419305869
MDEC-23,10.470927751024204
MDEC-33,6.460122562353358
MDEO-11,0.814325284978472
MINaaCH,1.8583881330309902
MINaasC,0.858035241874528
MINdsCH,1.7086413454270597
MINdssC,-1.0776002873856412
MINsCH3,1.4401414110180344
MINsssN,1.1319675925925925
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.9714285714285715
SM1_Dzi,0.6177031392126361
SM1_Dzm,2.990696439186396
SM1_Dzp,-2.4643297327368656
SM1_Dzv,-0.9770964554421886
SddssSe,0
SpAD_Dt,264.35885273558995
SpAbs_A,24.57476055931445
SpAbs_D,174.23407054699237
SpMAD_A,1.2287380279657225
SpMAD_D,8.711703527349618
SpMax_A,2.4477625833228744
SpMax_D,87.11703527349617
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,115.0
TpiPC10,7.747299946610976
VAdjMat,5.392317422778761
VE1_DzZ,4.395594975815067
VE1_Dzi,4.403599126705898
VE1_Dzm,4.395772951542692
VE1_Dzp,4.381146094161016
VE1_Dzv,4.397715011566823
VE2_DzZ,0.21977974879075335
VE2_Dzi,0.2201799563352949
VE2_Dzm,0.2197886475771346
VE2_Dzp,0.2190573047080508
VE2_Dzv,0.21988575057834114
VE3_DzZ,2.1737500781467087
VE3_Dzi,2.175569370460361
VE3_Dzm,2.1737905668918325
VE3_Dzp,2.170457536053463
VE3_Dzv,2.1742322710401414
VR1_DzZ,102.05364170885706
VR1_Dzi,101.89017187190429
VR1_Dzm,102.03639418415041
VR1_Dzp,103.2635026584087
VR1_Dzv,102.23763597722903
VR2_DzZ,5.1026820854428525
VR2_Dzi,5.094508593595214
VR2_Dzm,5.10181970920752
VR2_Dzp,5.1631751329204345
VR2_Dzv,5.111881798861452
VR3_DzZ,5.318645754714186
VR3_Dzi,5.317042667382525
VR3_Dzm,5.3184767359311556
VR3_Dzp,5.330431180203233
VR3_Dzv,5.3204470486333975
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06846531968814577
Xch-6dv,0.21863811815697676
Xch-7dv,0.33580279948773256
Xpc-4dv,2.155057586161823
Xpc-5dv,3.0287841593188376
Xpc-6dv,3.8424077798559106
Zagreb1,102.0
Zagreb2,119.0
fragCpx,61.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,4
nBondsM,10
nBondsO,21
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.507990000000001
AATS1are,6.463709677419355
AATS2are,6.442583999999998
AATS3are,6.391126984126986
AATS4are,6.404140624999999
AATS5are,6.462763636363634
AATS6are,6.3768717948717955
AATS7are,6.332627777777777
AATS8are,6.210842424242423
AATSC0dv,4.204566377076664
AATSC0pe,0.1336912222222222
AATSC0se,0.10037231222222219
AATSC1dv,0.7551752044092415
AATSC1pe,-0.010313372759856644
AATSC1se,-0.009756997168458787
AATSC2dv,0.26383965858863023
AATSC2pe,0.028959711111111112
AATSC2se,0.024214302444444426
AATSC3dv,-0.6043297697069988
AATSC3pe,-0.003801010582010578
AATSC3se,-0.001468306931216934
AATSC4dv,-0.7672392737387593
AATSC4pe,-0.039251378472222216
AATSC4se,-0.027804148159722188
AATSC5dv,0.5006637014867468
AATSC5pe,0.027494777777777764
AATSC5se,0.021919587171717197
AATSC6dv,-0.7630084532142144
AATSC6pe,-0.03448301709401709
AATSC6se,-0.026972901965811938
AATSC7dv,-0.6855093227658385
AATSC7pe,-0.034185944444444435
AATSC7se,-0.02338169462962962
AATSC8dv,-0.2635845422676699
AATSC8pe,0.027899282828282846
AATSC8se,0.017789187777777733
AETA_eta,0.8684166853446731
ATSC0are,4.2738299999999985
ATSC1are,-0.34731100000000054
ATSC2are,1.5568199999999988
ATSC3are,-0.05755300000000041
ATSC4are,-2.5395339999999997
ATSC5are,1.5886349999999987
ATSC6are,-1.1874889999999998
ATSC7are,-1.2702259999999994
ATSC8are,0.7184270000000011
BCUTZ-1h,35.000418014006
BCUTZ-1l,5.688923242563475
BCUTc-1h,0.45777731998097265
BCUTc-1l,-0.3738341543249296
BCUTd-1h,3.2114083489665655
BCUTd-1l,0.9725033717983487
BCUTi-1h,14.543346029311344
BCUTi-1l,10.301856937962944
BCUTm-1h,79.9041785199557
BCUTm-1l,11.700025426982098
BCUTp-1h,3.0590058707690173
BCUTp-1l,0.7414735279082797
BCUTs-1h,7.009370592773373
BCUTs-1l,0.6279231839498276
BCUTv-1h,26.523892463074514
BCUTv-1l,14.700683115277247
BalabanJ,1.9047593931853914
Diameter,11
ETA_beta,23.5
GATS1are,0.7160982673771573
GATS2are,0.4934878083592468
GATS3are,0.8962761144059884
GATS4are,1.3768963888947385
GATS5are,0.9796386592141221
GATS6are,1.1147330350480686
GATS7are,1.2033582550338013
GATS8are,0.6387503962629786
HybRatio,0.15384615384615385
Lipinski,True
LogEE_Dt,132.17942636779497
MATS1are,-0.07864314194875308
MATS2are,0.21856086929054258
MATS3are,-0.006412559806120197
MATS4are,-0.2785339057707022
MATS5are,0.20275214077728443
MATS6are,-0.21373172936758764
MATS7are,-0.24767519219685072
MATS8are,0.15281736862380016
MAXsssCH,-0.9598909255060051
MINsssCH,-0.9598909255060051
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.0991163286909922
SM1_Dzse,1.1753996455799092
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,12.965578028838586
SMR_VSA6,0.0
SMR_VSA7,39.2067757952659
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,124.68968997663669
SpAD_Dzi,136.726641747375
SpAD_Dzm,124.68358253235276
SpAD_Dzp,166.28695584134923
SpAD_Dzv,156.9826882921364
SpAbs_Dt,264.35885273558983
SpDiam_A,4.734099042896004
SpDiam_D,130.8463661097456
SpMAD_Dt,13.217942636779497
SpMax_Dt,132.17942636779497
SsssssAs,0
VE1_Dzpe,4.404563857297399
VE1_Dzse,4.403606734549573
VE2_Dzpe,0.22022819286486994
VE2_Dzse,0.22018033672747866
VE3_Dzpe,2.1757884242169983
VE3_Dzse,2.175571098101067
VMcGowan,219.99999999999991
VR1_Dzpe,101.69957383182671
VR1_Dzse,101.73831602420175
VR2_Dzpe,5.084978691591336
VR2_Dzse,5.086915801210088
VR3_Dzpe,5.315170293161498
VR3_Dzse,5.315551168060178
mZagreb1,8.38888888888889
mZagreb2,4.388888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14246099999999995
AATSC1are,-0.011203580645161307
AATSC2are,0.031136399999999974
AATSC3are,-0.000913539682539689
AATSC4are,-0.039680218749999996
AATSC5are,0.028884272727272703
AATSC6are,-0.030448435897435892
AATSC7are,-0.03528405555555554
AATSC8are,0.021770515151515187
AETA_beta,1.175
BCUTdv-1h,6.023269507783543
BCUTdv-1l,0.2560100653328855
BCUTpe-1h,3.501220290684743
BCUTpe-1l,2.235397786633976
BCUTse-1h,3.714124705222608
BCUTse-1l,2.4322303136626333
ETA_alpha,10.900000000000002
ETA_dBeta,-0.5
ETA_eta_B,0.5174589568577694
ETA_eta_F,16.06421078420875
ETA_eta_L,4.92793243203229
ETA_eta_R,33.43254449110221
ETA_psi_1,0.6300578034682085
LabuteASA,133.51711323525814
LogEE_DzZ,62.26887151600364
LogEE_Dzi,68.39420603064814
LogEE_Dzm,62.225041444462164
LogEE_Dzp,82.71459054779775
LogEE_Dzv,78.34477967775184
PEOE_VSA1,5.106527394840706
PEOE_VSA2,9.694446914922299
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,52.04243642731038
PEOE_VSA7,30.695942935144718
PEOE_VSA8,4.472719515832414
PEOE_VSA9,4.905136513890047
SM1_Dzare,1.081221522592914
SpAD_Dzpe,136.54099699436352
SpAD_Dzse,136.595171927268
SpAbs_DzZ,122.84637819982439
SpAbs_Dzi,136.17070892208375
SpAbs_Dzm,122.82748091546806
SpAbs_Dzp,167.89351082833244
SpAbs_Dzv,157.66665581094594
SpDiam_Dt,188.7306723676466
SpMAD_DzZ,6.234484498831835
SpMAD_Dzi,6.83633208736875
SpMAD_Dzm,6.234179126617638
SpMAD_Dzp,8.314347792067462
SpMAD_Dzv,7.84913441460682
SpMax_DzZ,62.26887151600364
SpMax_Dzi,68.39420603064814
SpMax_Dzm,62.225041444462164
SpMax_Dzp,82.71459054779775
SpMax_Dzv,78.34477967775184
VE1_Dzare,4.4044998659696
VE2_Dzare,0.22022499329848003
VE3_Dzare,2.1757738956973256
VR1_Dzare,101.70689991245358
VR2_Dzare,5.085344995622679
VR3_Dzare,5.31524232705988
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5450000000000002
AETA_dBeta,-0.025
AETA_eta_B,0.02587294784288847
AETA_eta_F,0.8032105392104375
AETA_eta_L,0.24639662160161452
AETA_eta_R,1.6716272245551107
BCUTare-1h,3.555146789482745
BCUTare-1l,2.183651667567634
ETA_beta_s,12.0
ETA_dPsi_A,0.08394219653179147
ETA_dPsi_B,0.0
ETA_eta_BR,0.6894589568577694
ETA_eta_FL,4.468822173483036
ETA_eta_RL,9.396754605515326
LogEE_Dzpe,68.32545431361632
LogEE_Dzse,68.35635594591301
PEOE_VSA10,10.362374914706932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,0.0
SlogP_VSA2,32.24529705770147
SlogP_VSA3,9.589074368143644
SlogP_VSA4,0.0
SlogP_VSA5,12.487188691387619
SlogP_VSA6,33.6433243035689
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
SpAD_Dzare,136.16596730128532
SpAbs_Dzpe,135.55179229854167
SpAbs_Dzse,135.5373122462461
SpDiam_DzZ,94.53684265925477
SpDiam_Dzi,103.2468982442785
SpDiam_Dzm,94.48532978606042
SpDiam_Dzp,125.37784841537133
SpDiam_Dzv,118.12231249516609
SpMAD_Dzpe,6.827049849718176
SpMAD_Dzse,6.8297585963634
SpMax_Dzpe,68.32545431361632
SpMax_Dzse,68.35635594591301
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6
AETA_eta_BR,0.03447294784288847
AETA_eta_FL,0.22344110867415182
AETA_eta_RL,0.4698377302757663
DetourIndex,1287
EState_VSA1,12.011146117099809
EState_VSA2,10.227713814910476
EState_VSA3,4.905136513890047
EState_VSA4,26.697965687771003
EState_VSA5,6.923737199690624
EState_VSA6,6.076020106833881
EState_VSA7,24.26546827384644
EState_VSA8,15.929943897949348
EState_VSA9,17.324400837887403
ETA_beta_ns,11.5
ETA_shape_p,0.33639143730886845
ETA_shape_x,0.0
ETA_shape_y,0.3577981651376146
GhoseFilter,True
LogEE_Dzare,68.1370447267723
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,135.1928679309517
SpDiam_Dzpe,103.33800062889453
SpDiam_Dzse,103.396515974626
SpMAD_Dzare,6.808298365064266
SpMax_Dzare,68.1370447267723
TopoPSA(NO),57.61
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.2175555506102047
VSA_EState9,42.824842839231145
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.575
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.04500000000000011
ETA_dAlpha_B,0.0
FilterItLogS,-2.6861724980781503
SpDiam_Dzare,103.06109369118987
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6766666666666666
ETA_epsilon_2,0.8649999999999997
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.5973684210526318
ETA_epsilon_5,0.8380952380952378
AETA_beta_ns_d,0.025
ETA_dEpsilon_A,0.2387356321839077
ETA_dEpsilon_B,0.07929824561403487
ETA_dEpsilon_C,-0.15943738656987283
ETA_dEpsilon_D,0.026904761904761876
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.6
MDEDescriptor,"0.0,0.7242704936577291,2.149215694958483,0.0,4.883593419305869,10.470927751024204,0.0,6.460122562353358,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.903929999999995
BCUTDescriptor,"11.996955626360847,78.91833740016908,-0.33036962196903663,0.2771130697216645,4.570379947418802,13.097898414354237"
BPolDescriptor,19.538069999999998
TPSADescriptor,115.0
ALOGPDescriptor,"3.475200000000001,12.077015040000006,87.4004"
XLogPDescriptor,2.5700000000000003
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,370.92854736000004
ChiPathDescriptor,"14.861442840636295,9.396754605515328,8.874266435894821,7.112493095133557,5.427131242910612,4.147022529725637,2.207753187153218,1.536890524996344,13.588476141972508,7.671108264630295,6.708916260985118,4.595066327737573,3.31739957798535,2.192091900730442,1.1186867025333846,0.7261911467961157"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.34138465031521753,0.5583593631170211,0.0,0.0,0.06846531968814577,0.21863811815697676,0.33580279948773256"
AtomCountDescriptor,30
BondCountDescriptor,21
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.7245128307931221,0.0,0.49554261454656834,0.0,1.2277361135791391,0.0,0.19812068904889554,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,1,1,1,0,0"
ZagrebIndexDescriptor,102.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.1199999999999997
WeightedPathDescriptor,"39.63376732427363,1.9816883662136813,18.81356486911507,7.32804832028337,3.3632696272872358"
FractionalPSADescriptor,0.3100327564930941
WienerNumbersDescriptor,"840.0,30.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.845859034210177,5.493289380528463,7.837020833175068,2.1550575861618224,3.0287841593188363,3.5731538451786915"
FractionalCSP3Descriptor,0.15384615384615385
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"16.3718820861678,6.84,3.814404432132964"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,581.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.15384615384615385
AutocorrelationDescriptorMass,"78.19698427611473,33.15685280574257,57.82233727543605,55.14424140968285,48.3883971177761"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.422636996822512,-0.23325078655989281,0.028726473530575645,0.11270593812976254,-0.2319739701719267"
EccentricConnectivityIndexDescriptor,349
AutocorrelationDescriptorPolarizability,"1781.4591310762798,2074.6618062817734,2877.234103187575,2658.8032492457532,2180.215690799824"
