DLiP-ID,P0006U
AATSC5i,-0.2408037010344967
AATSC5m,1.5193635682658653
AATSC5p,-0.03420403130919531
AATSC5s,0.11922620774593903
AATSC5v,-3.015635812984284
AATSC6Z,-1.9092514124293785
AATSC6c,-0.0014471331172799236
AATSC6d,-0.09101341807909605
AATSC6i,0.12194534540431015
AATSC6m,-8.885046786706951
AATSC6p,0.0031143647657010574
AATSC6s,-0.3511575350184801
AATSC6v,-4.371485931477489
AATSC7Z,-0.8956005586592178
AATSC7c,0.0006860268479478542
AATSC7d,-0.12403980446927375
AATSC7i,-0.19791977694625126
AATSC7m,-4.335403123683516
AATSC7p,-0.039436680638898054
AATSC7s,-0.06230123348804142
AATSC7v,-8.299128009355085
AATSC8Z,-0.7599431818181818
AATSC8c,-0.0009929792893453452
AATSC8d,-0.05184659090909091
AATSC8i,-0.19651571479880967
AATSC8m,-3.7123771652655364
AATSC8p,-0.036555536517866215
AATSC8s,-0.0808267021297155
AATSC8v,-7.811712336816063
ATS0are,339.10490000000004
ATS1are,369.975
ATS2are,650.6619999999999
ATS3are,850.283
ATS4are,940.528
ATS5are,969.0609999999997
ATS6are,1112.0399999999997
ATS7are,1063.668
ATS8are,1020.2130000000001
ATSC0dv,218.5
ATSC0pe,6.19528571428571
ATSC0se,4.138783357142855
ATSC1dv,94.1875
ATSC1pe,0.06835969387755336
ATSC1se,-0.13478403698979569
ATSC2dv,55.3125
ATSC2pe,1.3450107142857166
ATSC2se,0.5618304196428573
ATSC3dv,-1.5
ATSC3pe,-1.006001020408155
ATSC3se,0.1213334183673483
ATSC4dv,70.9375
ATSC4pe,1.9075494897959169
ATSC4se,0.8487783966836726
ATSC5dv,-62.8125
ATSC5pe,0.8037780612244911
ATSC5se,-0.14284581760204068
ATSC6dv,-230.9375
ATSC6pe,-7.029670918367335
ATSC6se,-4.100834610969383
ATSC7dv,-92.3125
ATSC7pe,-1.0719382653061205
ATSC7se,-0.5348728737244896
ATSC8dv,-61.5
ATSC8pe,-0.15036938775510392
ATSC8se,0.2735364489795915
AXp-0dv,0.5985963641195916
AXp-1dv,0.31253348812878534
AXp-2dv,0.17832134392462654
AXp-3dv,0.08271036514971981
AXp-4dv,0.04425754092378215
AXp-5dv,0.023865613154560764
AXp-6dv,0.012555576306103287
AXp-7dv,0.006681762713644867
BertzCT,1074.4095664304266
ECIndex,544
ETA_eta,30.359890324147564
GATS1dv,0.4863669859985262
GATS1pe,0.7670574126307869
GATS1se,0.8213635022363414
GATS2dv,0.943336602375504
GATS2pe,0.846384731862169
GATS2se,0.9094674998836934
GATS3dv,1.130872257369767
GATS3pe,1.218424376287744
GATS3se,1.2192338708022405
GATS4dv,0.8722996992070002
GATS4pe,0.7008232573444755
GATS4se,0.6887097169621247
GATS5dv,1.1311399910769542
GATS5pe,0.9040504162731047
GATS5se,0.968893338116102
GATS6dv,1.4932319745568787
GATS6pe,1.7495474506833613
GATS6se,1.8286479866228256
GATS7dv,1.099676565715966
GATS7pe,0.9900565113163693
GATS7se,0.9789320310213852
GATS8dv,0.952517162471396
GATS8pe,0.8811185636543915
GATS8se,0.8196527112600224
LogEE_A,4.312903736640665
LogEE_D,142.48876081062963
MATS1dv,0.4091455610285847
MATS1pe,0.01047308876975539
MATS1se,-0.030910197596923743
MATS2dv,0.13501144164759726
MATS2pe,0.11578788787173071
MATS2se,0.07239878597633204
MATS3dv,-0.0028267599946156952
MATS3pe,-0.06686305255147874
MATS3se,0.012071378232810267
MATS4dv,0.11434451592475858
MATS4pe,0.10844396218728758
MATS4se,0.07222915363324081
MATS5dv,-0.10124778722853071
MATS5pe,0.04569468742209438
MATS5se,-0.012155861348211155
MATS6dv,-0.33439346339319187
MATS6pe,-0.3589950128707042
MATS6se,-0.31348323577062814
MATS7dv,-0.13217340168492644
MATS7pe,-0.054130673466025195
MATS7se,-0.040430850297690245
MATS8dv,-0.0895568961930518
MATS8pe,-0.007722776220712542
MATS8se,0.021028963626500946
MAXaaCH,2.13468820861678
MAXaaaC,1.018923138699925
MAXaasC,1.1631934602544725
MAXaasN,1.9495453829680018
MAXdssC,-0.9922458690266216
MAXsCH3,1.9073852828168305
MDEC-11,1.7320508075688774
MDEC-12,5.485223989593469
MDEC-13,7.475048498929696
MDEC-14,2.674961219905688
MDEC-22,11.630180815403817
MDEC-23,24.691918649998097
MDEC-24,1.4108369916686612
MDEC-33,13.499131254230237
MDEC-34,2.0923730445617785
MDEO-11,0.4999999999999999
MDEO-12,0.7698003589195012
MDEO-22,0.12499999999999997
MINaaCH,1.9692276715872044
MINaaaC,0.9816943289661546
MINaasC,0.6576877834467123
MINaasN,1.9495453829680018
MINdssC,-0.9922458690266216
MINsCH3,1.8764904082743188
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1428571428571428
SM1_Dzi,0.9177863289708527
SM1_Dzm,1.1395624948769625
SM1_Dzp,-4.847358875538426
SM1_Dzv,-1.9153025404755315
SddssSe,0
SpAD_Dt,666.7232203268538
SpAbs_A,36.96055546232615
SpAbs_D,284.9775216212592
SpMAD_A,1.2745019124940051
SpMAD_D,9.82681109038825
SpMax_A,2.566795983614524
SpMax_D,142.48876081062963
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,60.69
TpiPC10,9.427247957509465
VAdjMat,6.0
VE1_DzZ,5.29440694550261
VE1_Dzi,5.29016491250926
VE1_Dzm,5.294383088763147
VE1_Dzp,5.257310073802211
VE1_Dzv,5.275452298415367
VE2_DzZ,0.1825657567414693
VE2_Dzi,0.18241947974169861
VE2_Dzm,0.18256493409528093
VE2_Dzp,0.18128655426904175
VE2_Dzv,0.18191214822121954
VE3_DzZ,2.7313617070350835
VE3_Dzi,2.730560156764109
VE3_Dzm,2.7313572009981546
VE3_Dzp,2.724330240122877
VE3_Dzv,2.727775156454196
VR1_DzZ,188.8512722556173
VR1_Dzi,189.2522209557455
VR1_Dzm,188.85439438736353
VR1_Dzp,193.3818114614895
VR1_Dzv,191.31466884814714
VR2_DzZ,6.512112836400596
VR2_Dzi,6.5259386536463975
VR2_Dzm,6.512220496115984
VR2_Dzp,6.668338326258258
VR2_Dzv,6.597057546487832
VR3_DzZ,6.305670522986117
VR3_Dzi,6.307791364806492
VR3_Dzm,6.305687055074577
VR3_Dzp,6.329377269371261
VR3_Dzv,6.318630290311472
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.17825699722407756
Xch-7dv,0.2708103954956346
Xpc-4dv,2.141242786024041
Xpc-5dv,3.3461464600386215
Xpc-6dv,4.787172490413022
Zagreb1,160.0
Zagreb2,192.0
fragCpx,212.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,32
nBondsS,42
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.055444642857144
AATS1are,6.270762711864407
AATS2are,6.196780952380951
AATS3are,6.252080882352941
AATS4are,5.915270440251573
AATS5are,6.09472327044025
AATS6are,6.282711864406778
AATS7are,5.942279329608938
AATS8are,5.796664772727273
AATSC0dv,3.9017857142857144
AATSC0pe,0.11063010204081625
AATSC0se,0.07390684566326526
AATSC1dv,1.5963983050847457
AATSC1pe,0.0011586388792805655
AATSC1se,-0.002284475203216876
AATSC2dv,0.5267857142857143
AATSC2pe,0.012809625850340157
AATSC2se,0.005350765901360546
AATSC3dv,-0.011029411764705883
AATSC3pe,-0.0073970663265305525
AATSC3se,0.0008921574879952081
AATSC4dv,0.4461477987421384
AATSC4pe,0.011997166602490044
AATSC4se,0.005338228909960205
AATSC5dv,-0.39504716981132076
AATSC5pe,0.005055207932229504
AATSC5se,-0.0008984013685662935
AATSC6dv,-1.3047316384180792
AATSC6pe,-0.03971565490603014
AATSC6se,-0.02316855712412081
AATSC7dv,-0.5157122905027933
AATSC7pe,-0.005988481929084472
AATSC7se,-0.002988116612985975
AATSC8dv,-0.3494318181818182
AATSC8pe,-0.0008543715213358178
AATSC8se,0.0015541843692022245
AETA_eta,1.0468927697981918
ATSC0are,6.532383928571426
ATSC1are,-0.02711163903060803
ATSC2are,1.1896944196428625
ATSC3are,-0.6144127551020302
ATSC4are,1.8515688456632629
ATSC5are,0.4830170599489843
ATSC6are,-7.251168845663247
ATSC7are,-0.9524861288265296
ATSC8are,0.08930586734693384
BCUTZ-1h,8.029080888495736
BCUTZ-1l,5.667407299949928
BCUTc-1h,0.4825312765657723
BCUTc-1l,-0.5247759651366193
BCUTd-1h,4.017077289193666
BCUTd-1l,0.9727276733534973
BCUTi-1h,14.551543133880443
BCUTi-1l,10.927893808818583
BCUTm-1h,16.01444685599813
BCUTm-1l,11.678598313089541
BCUTp-1h,2.023628405259082
BCUTp-1l,0.7412651641434942
BCUTs-1h,7.008294301274183
BCUTs-1l,1.2002129617056678
BCUTv-1h,20.925881335992727
BCUTv-1l,14.7009648448167
BalabanJ,1.6139970415126073
Diameter,11
ETA_beta,33.75
GATS1are,0.7852124703814876
GATS2are,0.8772532087160988
GATS3are,1.2220262269611992
GATS4are,0.6940390536322797
GATS5are,0.9296525664566694
GATS6are,1.7951994756613152
GATS7are,0.9789208994389965
GATS8are,0.8529308650446197
HybRatio,0.375
Lipinski,False
LogEE_Dt,333.3616101634269
MATS1are,-0.00393930935400869
MATS2are,0.09713202674769204
MATS3are,-0.03872912097043276
MATS4are,0.09982953904588258
MATS5are,0.026042439933542712
MATS6are,-0.35119722602002845
MATS7are,-0.04561649934984955
MATS8are,0.0043499438424719
MAXssCH2,0.9898155023921619
MAXsssCH,-1.0743681762828603
MAXssssC,-0.5967525396547768
MINssCH2,0.7424357351603023
MINsssCH,-1.0743681762828603
MINssssC,-0.5967525396547768
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.1960679314565485
SM1_Dzse,1.1342421939878375
SMR_VSA1,19.374790486512623
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,7.04767198267719
SMR_VSA5,45.31787204365588
SMR_VSA6,6.606881964512918
SMR_VSA7,53.721948965776726
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,221.7789777216699
SpAD_Dzi,224.82524010681578
SpAD_Dzm,221.82318231516348
SpAD_Dzp,297.5027823230575
SpAD_Dzv,261.81713404178186
SpAbs_Dt,666.7232203268537
SpDiam_A,4.995129725483178
SpDiam_D,195.99394992332816
SpMAD_Dt,22.990455873339787
SpMax_Dt,333.3616101634269
SsssssAs,0
VE1_Dzpe,5.294502718735953
VE1_Dzse,5.294382152789692
VE2_Dzpe,0.182569059266757
VE2_Dzse,0.1825649018203342
VE3_Dzpe,2.731379796382596
VE3_Dzse,2.731357024212017
VMcGowan,304.6400000000009
VR1_Dzpe,188.82175534026575
VR1_Dzse,188.85671743517415
VR2_Dzpe,6.5110950117333015
VR2_Dzse,6.512300601212901
VR3_Dzpe,6.305514213621906
VR3_Dzse,6.305699355733667
mZagreb1,10.17361111111111
mZagreb2,6.125
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,51
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.11664971301020403
AATSC1are,-0.0004595193056035259
AATSC2are,0.011330423044217738
AATSC3are,-0.004517740846338457
AATSC4are,0.011645087079643162
AATSC5are,0.0030378431443332347
AATSC6are,-0.04096705562521608
AATSC7are,-0.00532115155769011
AATSC8are,0.0005074197008348514
AETA_beta,1.1637931034482758
BCUTdv-1h,6.022317400622958
BCUTdv-1l,0.9895606286835752
BCUTpe-1h,3.501484160332566
BCUTpe-1l,2.217045246491005
BCUTse-1h,3.7143892601285224
BCUTse-1l,2.413014836569973
ETA_alpha,13.733333333333333
ETA_dBeta,-2.75
ETA_eta_B,0.6543747500361761
ETA_eta_F,27.711199700210592
ETA_eta_L,7.30178877457428
ETA_eta_R,58.071090024358156
ETA_psi_1,0.5778401122019637
LabuteASA,170.41573006659618
LogEE_DzZ,110.92889772783
LogEE_Dzi,112.44426785785517
LogEE_Dzm,110.95088641602578
LogEE_Dzp,147.91563963126347
LogEE_Dzv,130.57834244494683
PEOE_VSA1,19.14735295023216
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,62.93885903370272
PEOE_VSA8,23.514048406455245
PEOE_VSA9,17.901860770345067
SM1_Dzare,1.3285248953001396
SpAD_Dzpe,221.06554880770645
SpAD_Dzse,221.89457348029194
SpAbs_DzZ,220.71493831280293
SpAbs_Dzi,223.9707493867395
SpAbs_Dzm,220.76221033717462
SpAbs_Dzp,300.6786381380653
SpAbs_Dzv,263.0719874303693
SpDiam_Dt,481.51003271104076
SpMAD_DzZ,7.647550955919652
SpMAD_Dzi,7.752594486441923
SpMAD_Dzm,7.649075252247017
SpMAD_Dzp,10.258716631829568
SpMAD_Dzv,9.028177035923513
SpMax_DzZ,110.92889772783
SpMax_Dzi,112.44426785785517
SpMax_Dzm,110.95088641602578
SpMax_Dzp,147.91563963126347
SpMax_Dzv,130.57834244494683
VE1_Dzare,5.29520662068126
VE2_Dzare,0.18259333174762965
VE3_Dzare,2.731512737131729
VR1_Dzare,188.714050661417
VR2_Dzare,6.507381057290241
VR3_Dzare,6.304943646909777
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47356321839080456
AETA_dBeta,-0.09482758620689655
AETA_eta_B,0.02256464655297159
AETA_eta_F,0.9555586103520894
AETA_eta_L,0.2517858198129062
AETA_eta_R,2.0024513801502812
BCUTare-1h,3.5553589473520364
BCUTare-1l,2.1671261253183
ETA_beta_s,18.25
ETA_dPsi_A,0.13615988779803623
ETA_dPsi_B,0.0
ETA_eta_BR,0.998374750036176
ETA_eta_FL,6.458050037762639
ETA_eta_RL,13.75983881233692
LogEE_Dzpe,110.57401812562759
LogEE_Dzse,110.98639853993866
PEOE_VSA10,5.749511833283905
PEOE_VSA11,6.103966387748303
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,27.850865106080516
SlogP_VSA3,22.99989374347507
SlogP_VSA4,0.0
SlogP_VSA5,44.553379096291636
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,22.029827915475046
SlogP_VSA9,0.0
SpAD_Dzare,219.29209877231682
SpAbs_Dzpe,219.9519683197986
SpAbs_Dzse,220.8385548858895
SpDiam_DzZ,153.60338529395497
SpDiam_Dzi,155.6346294664944
SpDiam_Dzm,153.62907151370422
SpDiam_Dzp,202.366893222346
SpDiam_Dzv,177.66182139711697
SpMAD_Dzpe,7.622949958886429
SpMAD_Dzse,7.651537016561791
SpMax_Dzpe,110.57401812562759
SpMax_Dzse,110.98639853993866
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6293103448275862
AETA_eta_BR,0.03442671551848883
AETA_eta_FL,0.2226913806125048
AETA_eta_RL,0.474477200425411
DetourIndex,4733
EState_VSA1,17.67432248668384
EState_VSA2,0.0
EState_VSA3,5.693927994848461
EState_VSA4,52.79131645082089
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,68.78418564031007
EState_VSA8,6.06636706846161
EState_VSA9,9.473725907600098
ETA_beta_ns,15.5
ETA_shape_p,0.19417475728155342
ETA_shape_x,0.03640776699029127
ETA_shape_y,0.35679611650485443
GhoseFilter,True
LogEE_Dzare,109.69186058944463
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,218.05519628358917
SpDiam_Dzpe,153.21919593538374
SpDiam_Dzse,153.66661000005098
SpMAD_Dzare,7.561796509390235
SpMax_Dzare,109.69186058944463
TopoPSA(NO),60.69
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9495453829680018
VSA_EState9,62.467121283698674
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5344827586206896
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02643678160919543
FilterItLogS,-5.173706930307382
SpDiam_Dzare,152.21694508807195
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5690476190476191
ETA_epsilon_2,0.819540229885057
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5152380952380948
ETA_epsilon_5,0.8022222222222218
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.12583774250440954
ETA_dEpsilon_B,0.05380952380952431
ETA_dEpsilon_C,-0.07202821869488524
ETA_dEpsilon_D,0.0173180076628352
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.6551724137931034
MDEDescriptor,"1.7320508075688774,5.485223989593469,7.475048498929696,2.674961219905688,11.630180815403817,24.691918649998097,1.4108369916686612,13.499131254230237,2.0923730445617785,0.0,0.4999999999999999,0.7698003589195012,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,64.55141099999996
BCUTDescriptor,"11.988248727666939,15.997940960969453,-0.3560018494483465,0.2938674328572051,4.733663207502071,12.43838647624888"
BPolDescriptor,36.286589
TPSADescriptor,60.69
ALOGPDescriptor,"3.850099999999999,14.823270009999993,111.12559999999999"
XLogPDescriptor,4.721
VAdjMaDescriptor,6.0
WeightDescriptor,393.19400856
ChiPathDescriptor,"20.758784066134826,13.75983881233692,13.676387975701594,10.419501013126089,9.362104346839226,8.536400135912885,5.707910644989338,4.400286605744597,17.359294559468157,10.001071620121131,8.559424508382076,5.293463369582066,4.1159513059117385,3.0547984837837783,1.7954474117727701,1.1626267121742073"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.46365399471997915,0.8366965581721296,0.0,0.0,0.02795084971874737,0.17825699722407756,0.27081039549563457"
AtomCountDescriptor,56
BondCountDescriptor,32
SmallRingDescriptor,"4,3,2,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"3.216914107529115,0.35355339059327373,0.6010035373365357,0.0,1.843895226909598,0.20412414523193154,0.18618728731039627,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,4,4,3,1,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,12
MannholdLogPDescriptor,3.55
WeightedPathDescriptor,"59.294629299035925,2.0446423896219286,14.27661151528689,10.902015043042098,3.3745964722447743"
FractionalPSADescriptor,0.15435128379057922
WienerNumbersDescriptor,"1996.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.123242897282923,8.95269139139737,14.81496600717932,2.1412427860240415,3.3461464600386193,4.402260866937992"
FractionalCSP3Descriptor,0.375
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,3,0,0,7,1,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"22.203125,8.859375,4.62109375"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2669.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.375
AutocorrelationDescriptorMass,"32.457856443440264,34.49109766233671,52.76011653958835,54.75967926366567,57.760478721048074"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5981195714135112,-0.2624406002593632,-0.2273711667564519,0.21578425697938183,0.07057394504301988"
EccentricConnectivityIndexDescriptor,544
AutocorrelationDescriptorPolarizability,"2226.7875425186025,2710.705844434016,4074.074124502726,4329.205773159414,4305.307442501652"
