DLiP-ID,C001HN
AATSC4d,-0.2119040117622349
AATSC4i,-0.27861106337813973
AATSC4m,10.439403246814399
AATSC4p,-0.013505596079106518
AATSC4s,-0.0009910911327229452
AATSC4v,-2.546097752931613
AATSC5Z,-2.7343958654896716
AATSC5c,0.0004978604825910538
AATSC5d,-0.23830231872496144
AATSC5i,-0.5115659126731417
AATSC5m,-13.027504384536336
AATSC5p,-0.08386929351798858
AATSC5s,0.012777979997458229
AATSC5v,-16.734481106385743
AATSC6Z,-0.17106092262793096
AATSC6c,-0.0024530368313137392
AATSC6d,0.007743839750605262
AATSC6i,0.05633052065676467
AATSC6m,-1.0716125614532566
AATSC6p,-0.021161369463338162
AATSC6s,-0.1280844108070231
AATSC6v,-6.404763421772876
AATSC7Z,2.7092964494937206
AATSC7c,0.00221927687279262
AATSC7d,0.18704729641206094
AATSC7i,0.22718297983559257
AATSC7m,12.789680895576362
AATSC7p,0.04394937439508645
AATSC7s,0.07348438305404908
AATSC7v,12.253899791367473
AATSC8Z,3.0592696758725633
AATSC8c,-0.00016513702137409492
AATSC8d,0.1087187053345014
AATSC8i,0.10741682702171299
AATSC8m,14.649096068237347
AATSC8p,0.06510695150088958
AATSC8s,0.22782104558412725
AATSC8v,17.817386931500177
ATS0are,292.45209999999986
ATS1are,315.6868
ATS2are,521.7659
ATS3are,624.8116999999997
ATS4are,674.5249000000001
ATS5are,692.8956999999998
ATS6are,723.9120000000003
ATS7are,596.6090000000002
ATS8are,494.35390000000007
ATSC0dv,186.98336017176592
ATSC0pe,5.5177152173913
ATSC0se,3.598621999999998
ATSC1dv,91.6910079581787
ATSC1pe,0.09692759924385347
ATSC1se,-0.07526400000000007
ATSC2dv,65.99414222035519
ATSC2pe,2.8757840737240046
ATSC2se,1.6847039999999989
ATSC3dv,-39.08112207986183
ATSC3pe,-1.4758668714555787
ATSC3se,-0.876792
ATSC4dv,-70.41718593199374
ATSC4pe,1.1840294896030248
ATSC4se,0.9067249999999998
ATSC5dv,-106.7756540409344
ATSC5pe,-1.5326925803402653
ATSC5se,-0.881384
ATSC6dv,-64.92548250834326
ATSC6pe,-1.3554355387523618
ATSC6se,0.2166320000000009
ATSC7dv,150.82209619827768
ATSC7pe,2.748712240075619
ATSC7se,1.4637280000000001
ATSC8dv,75.55462204485521
ATSC8pe,1.9660641776937626
ATSC8se,0.46505199999999947
AXp-0dv,0.6212700217510209
AXp-1dv,0.31042408368284097
AXp-2dv,0.16997469291046413
AXp-3dv,0.08175922000821834
AXp-4dv,0.04490528106171842
AXp-5dv,0.02307706877235692
AXp-6dv,0.011980579115876574
AXp-7dv,0.005559234464399717
BertzCT,995.9248344405612
ECIndex,605
ETA_eta,23.67303180941971
GATS1dv,0.41806552318070916
GATS1pe,0.7012243469552029
GATS1se,0.7244645485132922
GATS2dv,0.7896288853802851
GATS2pe,0.5496185956336249
GATS2se,0.5394299385832813
GATS3dv,1.102510953700731
GATS3pe,1.0449529107893238
GATS3se,1.0255584114851939
GATS4dv,1.128266590115306
GATS4pe,0.7780620838256543
GATS4se,0.7311652904917494
GATS5dv,1.2454705209223564
GATS5pe,1.0959188090840213
GATS5se,1.064678980408296
GATS6dv,1.1783084541409505
GATS6pe,1.2256181364326608
GATS6se,1.0171766333130614
GATS7dv,0.5789917674127111
GATS7pe,0.7266392801905003
GATS7se,0.6468198654984609
GATS8dv,0.8158704624939175
GATS8pe,0.8443480258885417
GATS8se,0.9259550447704573
LogEE_A,4.221031385186716
LogEE_D,153.35446175379766
MATS1dv,0.4699378020190421
MATS1pe,0.01683467624109752
MATS1se,-0.020043227657697893
MATS2dv,0.20043577571159985
MATS2pe,0.29598507017379316
MATS2se,0.26586440072935735
MATS3dv,-0.09911745948129545
MATS3pe,-0.12684518902977027
MATS3se,-0.11554374647885701
MATS4dv,-0.16040200096752416
MATS4pe,0.09139813071418355
MATS4se,0.10731821380105644
MATS5dv,-0.2409908836283238
MATS5pe,-0.11722685318453983
MATS5se,-0.1033618480027873
MATS6dv,-0.14010873315051667
MATS6pe,-0.09912257304402648
MATS6se,0.024290662448209946
MATS7dv,0.36736558627873706
MATS7pe,0.22688534904065114
MATS7se,0.18525101998476207
MATS8dv,0.2266741817698069
MATS8pe,0.19988600488570007
MATS8se,0.07249520212689539
MAXaaCH,1.9048942848744437
MAXaaaC,1.0310841049382717
MAXaasC,1.1000051422977113
MAXaasN,1.7249653979411375
MAXdssC,-0.49767232510288095
MAXsCH3,2.099257849479919
MAXssNH,2.8219375944822374
MDEC-11,1.3654081820365347
MDEC-12,1.650731440432413
MDEC-13,8.655278552679244
MDEC-22,0.6506976368304991
MDEC-23,7.748676811206495
MDEC-33,10.882948766968656
MDEN-22,3.559060657546749
MDEN-23,1.5729906131357914
MINaaCH,1.4926639639888197
MINaaaC,0.7463940311865999
MINaasC,0.18613912344834205
MINaasN,1.7249653979411375
MINdssC,-0.49767232510288095
MINsCH3,1.8405541457762153
MINssNH,2.5446804138321997
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5441176470588234
SM1_Dzi,2.013203109272715
SM1_Dzm,2.569136363029719
SM1_Dzp,-4.241677083354998
SM1_Dzv,-2.4676896162868083
SddssSe,0
SpAD_Dt,531.5146601692276
SpAbs_A,33.08863045414986
SpAbs_D,306.7089235075953
SpMAD_A,1.22550483163518
SpMAD_D,11.359589759540565
SpMax_A,2.502314378310794
SpMax_D,153.35446175379766
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,96.76
TpiPC10,8.545711555745262
VAdjMat,5.857980995127572
VE1_DzZ,5.129535843397572
VE1_Dzi,5.117125001491058
VE1_Dzm,5.129698130260954
VE1_Dzp,5.147822426108809
VE1_Dzv,5.142266978818413
VE2_DzZ,0.1899828090147249
VE2_Dzi,0.18952314820337252
VE2_Dzm,0.1899888196392946
VE2_Dzp,0.19066008985588181
VE2_Dzv,0.19045433254883012
VE3_DzZ,2.6282669492296327
VE3_Dzi,2.6258445312022576
VE3_Dzm,2.6282985864578725
VE3_Dzp,2.6318255683863825
VE3_Dzv,2.630745801707681
VR1_DzZ,160.86575756001807
VR1_Dzi,162.44314922706
VR1_Dzm,160.84105583187346
VR1_Dzp,158.67812147756794
VR1_Dzv,159.4092804820713
VR2_DzZ,5.95799102074141
VR2_Dzi,6.0164129343355555
VR2_Dzm,5.957076141921239
VR2_Dzp,5.876967462132146
VR2_Dzv,5.9040474252619
VR3_DzZ,6.0738219862118195
VR3_Dzi,6.083579862657569
VR3_Dzm,6.07366841950347
VR3_Dzp,6.060129530154072
VR3_Dzv,6.064726759014583
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025
Xch-6dv,0.10845167030919477
Xch-7dv,0.18222069791522943
Xpc-4dv,1.8407033134833968
Xpc-5dv,2.6327535390284993
Xpc-6dv,3.3655554534755296
Zagreb1,142.0
Zagreb2,166.0
fragCpx,139.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,29
nBondsS,31
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,3
AATS0are,6.357654347826084
AATS1are,6.576808333333333
AATS2are,6.441554320987654
AATS3are,6.44135773195876
AATS4are,6.245600925925927
AATS5are,6.356841284403668
AATS6are,6.350105263157897
AATS7are,5.9070198019802
AATS8are,6.028706097560977
AATSC0dv,4.064855655907955
AATSC0pe,0.11995033081285436
AATSC0se,0.07823091304347822
AATSC1dv,1.9102293324620563
AATSC1pe,0.0020193249842469473
AATSC1se,-0.0015680000000000015
AATSC2dv,0.8147424965475949
AATSC2pe,0.0355035070830124
AATSC2se,0.0207988148148148
AATSC3dv,-0.4028981657717714
AATSC3pe,-0.015215122386139987
AATSC3se,-0.009039092783505155
AATSC4dv,-0.6520109808517939
AATSC4pe,0.010963236014842823
AATSC4se,0.00839560185185185
AATSC5dv,-0.9795931563388477
AATSC5pe,-0.014061399819635462
AATSC5se,-0.008086091743119266
AATSC6dv,-0.569521776388976
AATSC6pe,-0.011889785427652295
AATSC6se,0.001900280701754394
AATSC7dv,1.493288081171066
AATSC7pe,0.02721497267401603
AATSC7se,0.014492356435643566
AATSC8dv,0.9213978298153074
AATSC8pe,0.023976392410899543
AATSC8se,0.00567136585365853
AETA_eta,0.8767789559044338
ATSC0are,5.202045652173911
ATSC1are,0.14361758034026156
ATSC2are,2.7215609168241928
ATSC3are,-1.1795984404536888
ATSC4are,0.4746145557655954
ATSC5are,-0.9486929584120998
ATSC6are,-2.231930529300567
ATSC7are,2.3180432419659778
ATSC8are,1.7203555765595477
BCUTZ-1h,17.00212636402902
BCUTZ-1l,5.691783386782206
BCUTc-1h,0.4441889565501156
BCUTc-1l,-0.4285192666219773
BCUTd-1h,3.3013247065944
BCUTd-1l,0.9777597570320369
BCUTi-1h,14.693024918411972
BCUTi-1l,10.956735286994467
BCUTm-1h,35.451528053410385
BCUTm-1l,11.705993554530293
BCUTp-1h,2.2094065180654883
BCUTp-1l,0.7508561920951948
BCUTs-1h,7.008272152351094
BCUTs-1l,1.2659260087360933
BCUTv-1h,22.4569801943019
BCUTv-1l,14.702699966027613
BalabanJ,1.500015905145015
Diameter,13
ETA_beta,35.5
GATS1are,0.7661409119572942
GATS2are,0.605573736344616
GATS3are,1.0838202605681997
GATS4are,0.860254529189534
GATS5are,1.1225021327925713
GATS6are,1.4135279337720486
GATS7are,0.7661166450376623
GATS8are,0.8956848140569056
HybRatio,0.29411764705882354
Lipinski,True
LogEE_Dt,265.7573300846138
MATS1are,0.026457575287759005
MATS2are,0.29710961955328447
MATS3are,-0.1075340810075162
MATS4are,0.038859836617909226
MATS5are,-0.07696315304208089
MATS6are,-0.17312488338782592
MATS7are,0.20294755894669628
MATS8are,0.18551884836967808
MAXsssCH,0.2721102193428129
MINsssCH,0.2721102193428129
NsssssAs,0
RotRatio,0.13793103448275862
SM1_Dzpe,1.7730863532838577
SM1_Dzse,1.649904097327275
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,25.174233182451022
SMR_VSA4,7.04767198267719
SMR_VSA5,26.689117645233264
SMR_VSA6,10.742580001116716
SMR_VSA7,39.76270032571587
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,225.11855459591095
SpAD_Dzi,214.95407584097012
SpAD_Dzm,225.05929635260745
SpAD_Dzp,361.07129193082744
SpAD_Dzv,320.6553571549325
SpAbs_Dt,531.5146601692277
SpDiam_A,4.899841758080754
SpDiam_D,235.45811420107614
SpMAD_Dt,19.685728154415838
SpMax_Dt,265.7573300846138
SsssssAs,0
VE1_Dzpe,5.122772228768785
VE1_Dzse,5.124476697198983
VE2_Dzpe,0.18973230476921424
VE2_Dzse,0.18979543322959194
VE3_Dzpe,2.6269475164614384
VE3_Dzse,2.6272801849577796
VMcGowan,283.62000000000035
VR1_Dzpe,161.75436385647333
VR1_Dzse,161.55852364899806
VR2_Dzpe,5.990902365054568
VR2_Dzse,5.983649024036965
VR3_Dzpe,6.079330685047294
VR3_Dzse,6.07811922556643
mZagreb1,10.472222222222221
mZagreb2,5.8055555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,40
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11308794896030241
AATSC1are,0.0029920329237554492
AATSC2are,0.033599517491656704
AATSC3are,-0.012160808664471019
AATSC4are,0.004394579220051809
AATSC5are,-0.008703605123046788
AATSC6are,-0.019578337976320765
AATSC7are,0.022950923187781958
AATSC8are,0.02097994605560424
AETA_beta,1.3148148148148149
BCUTdv-1h,6.021957841741942
BCUTdv-1l,0.7730833712270185
BCUTpe-1h,3.489762941716338
BCUTpe-1l,2.236685865179979
BCUTse-1h,3.7025018804997254
BCUTse-1l,2.431923524473757
ETA_alpha,13.061904761904762
ETA_dBeta,-0.5
ETA_eta_B,0.6741223639572418
ETA_eta_F,26.431625735215512
ETA_eta_L,5.972081368626125
ETA_eta_R,50.104657544635224
ETA_psi_1,0.5479424690371556
LabuteASA,165.79412108739595
LogEE_DzZ,112.65350387747615
LogEE_Dzi,107.55160099860626
LogEE_Dzm,112.62480137493445
LogEE_Dzp,180.37854681417832
LogEE_Dzv,160.23628266575193
PEOE_VSA1,5.316788604006331
PEOE_VSA2,15.533385729365953
PEOE_VSA3,14.76249422596624
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,37.049354179846276
PEOE_VSA7,36.60419594293384
PEOE_VSA8,18.12128247182555
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.818604100518443
SpAD_Dzpe,225.90559628868903
SpAD_Dzse,229.64014133933438
SpAbs_DzZ,222.87718225600327
SpAbs_Dzi,213.34228579931948
SpAbs_Dzm,222.79552296678213
SpAbs_Dzp,364.9987707117115
SpAbs_Dzv,322.94025494779055
SpDiam_Dt,382.331812332079
SpMAD_DzZ,8.337724244292998
SpMAD_Dzi,7.9612620681840784
SpMAD_Dzm,8.335529494541017
SpMAD_Dzp,13.373010812252868
SpMAD_Dzv,11.876124339071575
SpMax_DzZ,112.65350387747615
SpMax_Dzi,107.55160099860626
SpMax_Dzm,112.62480137493445
SpMax_Dzp,180.37854681417832
SpMax_Dzv,160.23628266575193
VE1_Dzare,5.119755619864187
VE2_Dzare,0.1896205785134884
VE3_Dzare,2.6263584804272875
VR1_Dzare,162.09153550387686
VR2_Dzare,6.003390203847291
VR3_Dzare,6.081412982645626
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4837742504409171
AETA_dBeta,-0.018518518518518517
AETA_eta_B,0.024967494961379327
AETA_eta_F,0.9789491013042783
AETA_eta_L,0.22118819883800464
AETA_eta_R,1.855728057208712
BCUTare-1h,3.544389807442639
BCUTare-1l,2.1879162682937308
ETA_beta_s,18.0
ETA_dPsi_A,0.16605753096284437
ETA_dPsi_B,0.0
ETA_eta_BR,0.9321223639572418
ETA_eta_FL,6.768009829789729
ETA_eta_RL,12.740091198415854
LogEE_Dzpe,113.01846800928095
LogEE_Dzse,114.88117822882747
PEOE_VSA10,16.124082411620613
PEOE_VSA11,5.647177220767728
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,16.1683713982271
SlogP_VSA2,25.77955629767871
SlogP_VSA3,7.04767198267719
SlogP_VSA4,6.923737199690624
SlogP_VSA5,31.0227599320881
SlogP_VSA6,18.19910120538483
SlogP_VSA7,10.306219633785584
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,222.09130718899397
SpAbs_Dzpe,224.39959050572867
SpAbs_Dzse,228.221267070096
SpDiam_DzZ,174.89986588689865
SpDiam_Dzi,164.50199240703114
SpDiam_Dzm,174.88734411124676
SpDiam_Dzp,292.74611647794933
SpDiam_Dzv,256.8321093723771
SpMAD_Dzpe,8.366873936618113
SpMAD_Dzse,8.505190419975348
SpMax_Dzpe,113.01846800928095
SpMax_Dzse,114.88117822882747
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.03452305051693488
AETA_eta_FL,0.25066703073295293
AETA_eta_RL,0.47185522957095755
DetourIndex,3505
EState_VSA1,6.031114512338072
EState_VSA2,16.22412567994698
EState_VSA3,11.50524905251859
EState_VSA4,22.29078092177798
EState_VSA5,12.13273413692322
EState_VSA6,4.681802935145185
EState_VSA7,20.037776250829424
EState_VSA8,45.082484647803795
EState_VSA9,23.20187978046503
ETA_beta_ns,17.5
ETA_shape_p,0.2880058330295297
ETA_shape_x,0.0
ETA_shape_y,0.4134159679183376
GhoseFilter,True
LogEE_Dzare,111.1130093019236
SlogP_VSA10,16.29978623659041
SlogP_VSA11,0.0
SpAbs_Dzare,220.58035129017227
SpDiam_Dzpe,174.28702097113384
SpDiam_Dzse,177.5887149019865
SpMAD_Dzare,8.225603969962739
SpMax_Dzare,111.1130093019236
TopoPSA(NO),96.76
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7249653979411375
VSA_EState9,50.68118069417693
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6481481481481481
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0162257495590829
FilterItLogS,-6.252327245168626
SpDiam_Dzare,170.7516381812509
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6421325051759836
ETA_epsilon_2,0.8828924162257493
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.591446208112875
ETA_epsilon_5,0.8246031746031744
AETA_beta_ns_d,0.07407407407407407
ETA_dEpsilon_A,0.20187276491624329
ETA_dEpsilon_B,0.050686297063108676
ETA_dEpsilon_C,-0.1511864678531346
ETA_dEpsilon_D,0.05828924162257487
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7037037037037037
MDEDescriptor,"1.3654081820365347,1.650731440432413,8.655278552679244,0.0,0.6506976368304991,7.748676811206495,0.0,10.882948766968656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.559060657546749,1.5729906131357914,0.0"
APolDescriptor,55.45106699999999
BCUTDescriptor,"11.85000000000001,34.96985493690498,-0.259994749173326,0.2903996106136417,4.950699790909383,10.749235748763514"
BPolDescriptor,27.848932999999995
TPSADescriptor,96.76
ALOGPDescriptor,"2.4171999999999985,5.842855839999992,107.07829999999997"
XLogPDescriptor,4.7490000000000006
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,407.10281374
ChiPathDescriptor,"19.714813991764817,12.740091198415861,12.378476240567894,9.26717432601632,8.337307210855972,6.348704941614281,4.338831568835928,2.7212679606029653,16.774290587277562,9.002298426802389,7.138937102239491,4.33323866043557,3.278085517505443,2.007704983195053,1.0662715413130155,0.5058903362603744"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.38164825428141697,0.7225185993284167,0.0,0.0,0.025,0.10845167030919475,0.18222069791522943"
AtomCountDescriptor,46
BondCountDescriptor,29
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.462288186459687,0.0,0.4015970708100335,0.0,1.187995980765802,0.0,0.16697819616041193,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,5,2,3,0,1,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"54.311121272400584,2.0115230100889105,29.137179636564284,2.5443973906958677,21.551324148311387"
FractionalPSADescriptor,0.2376795166584053
WienerNumbersDescriptor,"2012.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.497274818529665,7.67220652082944,10.862522770687699,1.840703313483397,2.632753539028501,3.134139162387163"
FractionalCSP3Descriptor,0.29411764705882354
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,1,6,2,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,9.212018140589569,5.331434674261303"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1602.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.29411764705882354
AutocorrelationDescriptorMass,"45.72023096017387,35.78359512354662,55.46773755575591,54.099124100307215,61.876241832773125"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5059223175277923,-0.3100925806707693,0.08363606486724107,0.025877766295179936,-0.013790491820420319"
EccentricConnectivityIndexDescriptor,605
AutocorrelationDescriptorPolarizability,"1875.7002117387208,2190.8752221548116,3081.0363501147253,3036.668676787829,2700.029250624766"
