DLiP-ID,C000UJ
AATSC5Z,0.3277304542635461
AATSC5c,0.002549345571535551
AATSC5d,0.003702203602212465
AATSC5i,0.08090313515168895
AATSC5m,1.3599670665763783
AATSC5p,0.022203205131896945
AATSC5s,-0.07529450603628512
AATSC5v,0.646042452960539
AATSC6Z,-0.6621898729747698
AATSC6c,-0.0027016594838359855
AATSC6d,-0.0053609546138503
AATSC6i,-0.024901248323625075
AATSC6m,-2.7656000407040646
AATSC6p,-0.010081642000873898
AATSC6s,0.06580380406067729
AATSC6v,-0.5489678763716559
AATSC7Z,-1.1413788784871166
AATSC7c,0.001094343721898757
AATSC7d,-0.10546667084129122
AATSC7i,0.33080730881857623
AATSC7m,-4.811184471852595
AATSC7p,-0.006395366629904029
AATSC7s,0.08672750011585442
AATSC7v,4.997844588394989
AATSC8Z,-2.105832695957621
AATSC8c,0.0012802631504872162
AATSC8d,-0.27965213450043913
AATSC8i,-0.0529967522884726
AATSC8m,-9.924922226065362
AATSC8p,-0.04863442977540893
AATSC8s,-0.07532557195395062
AATSC8v,-10.963082922268427
ATS0are,258.0932
ATS1are,286.1748
ATS2are,465.07239999999996
ATS3are,513.2643999999999
ATS4are,551.5060000000001
ATS5are,589.4069999999999
ATS6are,525.0719999999999
ATS7are,471.3360000000001
ATS8are,388.3179999999999
ATSC0dv,170.69376693766938
ATSC0pe,4.42381951219512
ATSC0se,2.8309399024390234
ATSC1dv,68.71075418071253
ATSC1pe,0.6763180844735274
ATSC1se,0.2636655193337294
ATSC2dv,24.930729063388195
ATSC2pe,-0.27233914336704373
ATSC2se,-0.42232073111243384
ATSC3dv,-29.537973428514764
ATSC3pe,0.05530582986317667
ATSC3se,-0.08639044378346294
ATSC4dv,-51.189635798797006
ATSC4pe,-1.217453123140987
ATSC4se,-0.7825173319452711
ATSC5dv,-26.669178399101064
ATSC5pe,-0.2585447352766202
ATSC5se,0.17176944318857806
ATSC6dv,41.7703747769185
ATSC6pe,0.536479060083283
ATSC6se,0.19917008030933964
ATSC7dv,-4.5217793641351065
ATSC7pe,0.03239797739440768
ATSC7se,0.08279732718619862
ATSC8dv,-104.05519201533477
ATSC8pe,-1.3452129089827471
ATSC8se,-0.670973679357525
AXp-0dv,0.5862401907609082
AXp-1dv,0.3115516987303763
AXp-2dv,0.1622587579933792
AXp-3dv,0.08813001889553118
AXp-4dv,0.047461082792795505
AXp-5dv,0.027084475232624958
AXp-6dv,0.014458004226924252
AXp-7dv,0.007852588011703741
BertzCT,951.7540533447262
ECIndex,509
ETA_eta,18.650947898813698
GATS1dv,0.4577279799551416
GATS1pe,0.6504765624271669
GATS1se,0.7658673868656047
GATS2dv,0.9219817807837367
GATS2pe,1.0971414051083643
GATS2se,1.2482557264461596
GATS3dv,1.0571238052900644
GATS3pe,0.9382785596377924
GATS3se,1.00033455233725
GATS4dv,1.1221873594648941
GATS4pe,1.1404067174225112
GATS4se,1.152870702626617
GATS5dv,1.0827735444080449
GATS5pe,1.0502044400341493
GATS5se,0.9807783904062821
GATS6dv,0.8558689979659346
GATS6pe,0.8467263855490537
GATS6se,0.8191228388189745
GATS7dv,1.036190999837892
GATS7pe,0.9829086639563615
GATS7se,0.9204868293006687
GATS8dv,1.3270875513278586
GATS8pe,1.0416266398901424
GATS8se,0.9553250968619557
LogEE_A,4.165785690910662
LogEE_D,122.91151706575833
MATS1dv,0.3750923726196009
MATS1pe,0.14245732360183175
MATS1se,0.08678683875345686
MATS2dv,0.08317037824984036
MATS2pe,-0.035056134584064376
MATS2se,-0.08494994679982311
MATS3dv,-0.0886863747499444
MATS3pe,0.0064071867594827575
MATS3se,-0.015639718243710903
MATS4dv,-0.14297160166268028
MATS4pe,-0.1312019391029878
MATS4se,-0.1317797626732105
MATS5dv,-0.06814719380395913
MATS5pe,-0.02549143605073635
MATS5se,0.026464961166326236
MATS6dv,0.11803631432568581
MATS6pe,0.058495210258330835
MATS6se,0.03393582249796032
MATS7dv,-0.014290978613459638
MATS7pe,0.003950852013231856
MATS7se,0.015778144601882815
MATS8dv,-0.396724845380102
MATS8pe,-0.1978959624637181
MATS8se,-0.15424750274610877
MAXaaCH,2.012694213487864
MAXaasC,0.9800391051482322
MAXaasN,1.7824537037037036
MAXdssC,0.9295334414630051
MAXsCH3,1.6678948646084288
MDEC-11,0.08333333333333334
MDEC-12,2.8526104762490725
MDEC-13,2.5821772313089864
MDEC-22,8.18283915361208
MDEC-23,16.64550140673257
MDEC-33,6.4838411291907025
MDEN-22,1.4422495703074083
MDEN-23,1.8898815748423097
MDEO-22,0.09999999999999998
MINaaCH,1.8980791550754574
MINaasC,0.6884240362811792
MINaasN,1.7824537037037036
MINdssC,0.9295334414630051
MINsCH3,1.6450241268071353
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6964285714285716
SM1_Dzi,1.1603662183174015
SM1_Dzm,1.693890574559076
SM1_Dzp,-3.8131778703710935
SM1_Dzv,-1.9177085939182985
SddssSe,0
SpAD_Dt,515.1485843019359
SpAbs_A,33.850932589037726
SpAbs_D,245.82303413151675
SpMAD_A,1.354037303561509
SpMAD_D,9.83292136526067
SpMax_A,2.4827148795911715
SpMax_D,122.91151706575833
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,86.83
TpiPC10,9.056275495759357
VAdjMat,5.807354922057604
VE1_DzZ,4.917345064689323
VE1_Dzi,4.914044406234813
VE1_Dzm,4.91731888895241
VE1_Dzp,4.877123821523697
VE1_Dzv,4.911420282724305
VE2_DzZ,0.19669380258757294
VE2_Dzi,0.19656177624939253
VE2_Dzm,0.1966927555580964
VE2_Dzp,0.19508495286094787
VE2_Dzv,0.1964568113089722
VE3_DzZ,2.509059495732457
VE3_Dzi,2.5083880426101333
VE3_Dzm,2.5090541725740785
VE3_Dzp,2.500846397150744
VE3_Dzv,2.507853895135999
VR1_DzZ,151.41963849865448
VR1_Dzi,152.1943358051729
VR1_Dzm,151.4215936750098
VR1_Dzp,154.21099804387288
VR1_Dzv,151.57656688119928
VR2_DzZ,6.056785539946179
VR2_Dzi,6.087773432206916
VR2_Dzm,6.056863747000392
VR2_Dzp,6.168439921754915
VR2_Dzv,6.063062675247972
VR3_DzZ,5.936345777138293
VR3_Dzi,5.941448961137302
VR3_Dzm,5.9363586893586096
VR3_Dzp,5.95461251370172
VR3_Dzv,5.9373816211111885
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.022360679774997897
Xch-6dv,0.14742329350753475
Xch-7dv,0.1813397991493027
Xpc-4dv,1.4163435387954322
Xpc-5dv,2.0381391046563127
Xpc-6dv,2.720000968955622
Zagreb1,134.0
Zagreb2,161.0
fragCpx,184.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,28
nBondsS,26
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.294956097560976
AATS1are,6.5039727272727275
AATS2are,6.4593388888888885
AATS3are,6.415804999999999
AATS4are,6.41286046511628
AATS5are,6.270287234042552
AATS6are,6.177317647058822
AATS7are,6.2017894736842125
AATS8are,6.163777777777777
AATSC0dv,4.163262608235838
AATSC0pe,0.1078980368828078
AATSC0se,0.06904731469363472
AATSC1dv,1.5616080495616484
AATSC1pe,0.01537086555621653
AATSC1se,0.005992398166675668
AATSC2dv,0.3462601258803916
AATSC2pe,-0.003782488102320052
AATSC2se,-0.005865565709894914
AATSC3dv,-0.36922466785643454
AATSC3pe,0.0006913228732897084
AATSC3se,-0.0010798805472932867
AATSC4dv,-0.5952283232418256
AATSC4pe,-0.014156431664430083
AATSC4se,-0.009099038743549663
AATSC5dv,-0.2837146638202241
AATSC5pe,-0.002750475907198087
AATSC5se,0.0018273345020061497
AATSC6dv,0.49141617384610004
AATSC6pe,0.006311518353920977
AATSC6se,0.0023431774154039956
AATSC7dv,-0.059497096896514556
AATSC7pe,0.0004262891762422063
AATSC7se,0.0010894385156078766
AATSC8dv,-1.6516697145291233
AATSC8pe,-0.021352585856869003
AATSC8se,-0.010650375862817857
AETA_eta,0.7460379159525479
ATSC0are,4.734995121951218
ATSC1are,0.7181613325401542
ATSC2are,-0.4497767995240929
ATSC3are,-0.11834170136823324
ATSC4are,-1.3145068411659715
ATSC5are,-0.2120229625223076
ATSC6are,0.6502491374182033
ATSC7are,0.030272456870910593
ATSC8are,-1.342592504461629
BCUTZ-1h,16.00200375677978
BCUTZ-1l,5.69257843415999
BCUTc-1h,0.4030064790300065
BCUTc-1l,-0.5295620524795517
BCUTd-1h,3.247527253895706
BCUTd-1l,0.9871996192651776
BCUTi-1h,14.692611859134004
BCUTi-1l,10.338108565137595
BCUTm-1h,32.0609990340114
BCUTm-1l,11.704360418946228
BCUTp-1h,2.9163604845840085
BCUTp-1l,0.7760478434266311
BCUTs-1h,3.5148727617784643
BCUTs-1l,0.6267582395905362
BCUTv-1h,24.434228541847112
BCUTv-1l,14.70553298468548
BalabanJ,1.415658903828764
Diameter,12
ETA_beta,34.75
GATS1are,0.6788621758039914
GATS2are,1.1496374626748471
GATS3are,0.9803969973441136
GATS4are,1.1660482040505922
GATS5are,1.0530465363417802
GATS6are,0.8334737451684571
GATS7are,0.9826609356515487
GATS8are,1.0237720273633462
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,257.57429215096795
MATS1are,0.14132977329529414
MATS2are,-0.054091481222783844
MATS3are,-0.012808909067307882
MATS4are,-0.13235145504986195
MATS5are,-0.019530769999297218
MATS6are,0.06624074066667322
MATS7are,0.003449041322670797
MATS8are,-0.18453042822707605
MAXssCH2,0.7188665280927188
MINssCH2,0.7188665280927188
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.1738066095471238
SM1_Dzse,1.129397677045838
SMR_VSA1,9.473725907600098
SMR_VSA2,0.0
SMR_VSA3,14.873466057497485
SMR_VSA4,5.101407525739723
SMR_VSA5,5.156436481820707
SMR_VSA6,19.972448689301856
SMR_VSA7,54.09438803938988
SMR_VSA8,0.0
SMR_VSA9,22.886879656264732
SpAD_DzZ,173.014728609748
SpAD_Dzi,173.17123542806786
SpAD_Dzm,173.05988642015626
SpAD_Dzp,265.613869032332
SpAD_Dzv,231.04579725935508
SpAbs_Dt,515.1485843019358
SpDiam_A,4.888624841900681
SpDiam_D,181.52348241419804
SpMAD_Dt,20.605943372077437
SpMax_Dt,257.57429215096795
SsssssAs,0
VE1_Dzpe,4.922624465097899
VE1_Dzse,4.923178323491472
VE2_Dzpe,0.19690497860391595
VE2_Dzse,0.19692713293965888
VE3_Dzpe,2.510132548021729
VE3_Dzse,2.510245054519381
VMcGowan,250.35000000000002
VR1_Dzpe,151.23887027694235
VR1_Dzse,151.13974170362258
VR2_Dzpe,6.049554811077694
VR2_Dzse,6.045589668144903
VR3_Dzpe,5.9351512411317655
VR3_Dzse,5.934495582477725
mZagreb1,6.638888888888889
mZagreb2,5.638888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,35
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.1154876859012492
AATSC1are,0.01632184846682169
AATSC2are,-0.006246899993390179
AATSC3are,-0.0014792712671029156
AATSC4are,-0.015284963269371761
AATSC5are,-0.0022555634310883785
AATSC6are,0.007649989851978863
AATSC7are,0.0003983218009330341
AATSC8are,-0.02131099213431157
AETA_beta,1.39
BCUTdv-1h,6.008642717237401
BCUTdv-1l,0.6562113166330459
BCUTpe-1h,3.4667154372002513
BCUTpe-1l,2.2408961089625725
BCUTse-1h,3.680180042366114
BCUTse-1l,2.4368571413826987
ETA_alpha,12.100000000000001
ETA_dBeta,2.25
ETA_eta_B,0.11785726683925013
ETA_eta_F,23.89206279236629
ETA_eta_L,5.3812818229655965
ETA_eta_R,42.54301069117999
ETA_psi_1,0.578947368421053
LabuteASA,149.04206926406368
LogEE_DzZ,86.37030980955012
LogEE_Dzi,86.63084695464951
LogEE_Dzm,86.39196681544844
LogEE_Dzp,131.9894486755492
LogEE_Dzv,115.13935691089385
PEOE_VSA1,9.473725907600098
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,9.777509966635131
PEOE_VSA5,10.197363616602075
PEOE_VSA6,36.027353223237554
PEOE_VSA7,24.26546827384644
PEOE_VSA8,16.87975659014078
PEOE_VSA9,19.931280085325767
SM1_Dzare,1.289509417266132
SpAD_Dzpe,174.88137704991922
SpAD_Dzse,176.4190821783539
SpAbs_DzZ,171.58972860974814
SpAbs_Dzi,172.19652780468124
SpAbs_Dzm,171.63701833752668
SpAbs_Dzp,267.79207522146964
SpAbs_Dzv,232.19642241570605
SpDiam_Dt,362.46630575458664
SpMAD_DzZ,6.92058914438992
SpMAD_Dzi,6.926849417122714
SpMAD_Dzm,6.9223954568062505
SpMAD_Dzp,10.624554761293279
SpMAD_Dzv,9.241831890374204
SpMax_DzZ,86.37030980955012
SpMax_Dzi,86.63084695464951
SpMax_Dzm,86.39196681544844
SpMax_Dzp,131.9894486755492
SpMax_Dzv,115.13935691089385
VE1_Dzare,4.922560863351189
VE2_Dzare,0.19690243453404754
VE3_Dzare,2.5101196276460147
VR1_Dzare,151.28150606706527
VR2_Dzare,6.051260242682611
VR3_Dzare,5.935433111668358
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48400000000000004
AETA_dBeta,0.09
AETA_eta_B,0.004714290673570005
AETA_eta_F,0.9556825116946516
AETA_eta_L,0.21525127291862386
AETA_eta_R,1.7017204276471996
BCUTare-1h,3.523837230432798
BCUTare-1l,2.1911497616260673
ETA_beta_s,16.25
ETA_dPsi_A,0.13505263157894698
ETA_dPsi_B,0.0
ETA_eta_BR,0.4618572668392501
ETA_eta_FL,6.915074472568249
ETA_eta_RL,12.296356295533846
LogEE_Dzpe,87.4876407893415
LogEE_Dzse,88.2547169962588
PEOE_VSA10,11.49902366656781
PEOE_VSA11,5.824404497999927
PEOE_VSA12,5.156436481820707
PEOE_VSA13,0.0
SlogP_VSA1,9.473725907600098
SlogP_VSA2,40.55759974957004
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,58.78878055525331
SlogP_VSA7,0.0
SlogP_VSA8,11.387855989696924
SlogP_VSA9,0.0
SpAD_Dzare,172.54795929521526
SpAbs_Dzpe,173.84402024392026
SpAbs_Dzse,175.43554540517178
SpDiam_DzZ,127.72628694980042
SpDiam_Dzi,126.26623018330457
SpDiam_Dzm,127.75840457320663
SpDiam_Dzp,197.30545957036298
SpDiam_Dzv,172.3164602712237
SpMAD_Dzpe,6.995255081996769
SpMAD_Dzse,7.056763287134157
SpMax_Dzpe,87.4876407893415
SpMax_Dzse,88.2547169962588
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.65
AETA_eta_BR,0.018474290673570003
AETA_eta_FL,0.27660297890272995
AETA_eta_RL,0.49185425182135384
DetourIndex,3170
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,5.824404497999927
EState_VSA4,39.2469017413
EState_VSA5,0.0
EState_VSA6,30.65758247284159
EState_VSA7,48.53093654769288
EState_VSA8,10.197363616602075
EState_VSA9,14.575133433339822
ETA_beta_ns,18.5
ETA_shape_p,0.08264462809917354
ETA_shape_x,0.0
ETA_shape_y,0.32231404958677684
GhoseFilter,True
LogEE_Dzare,86.32556002429828
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,171.42761109263103
SpDiam_Dzpe,128.63984629239923
SpDiam_Dzse,129.9846002151823
SpMAD_Dzare,6.901918371808611
SpMax_Dzare,86.32556002429828
TopoPSA(NO),61.53
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7824537037037036
VSA_EState9,49.60949690833124
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.74
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.015999999999999945
FilterItLogS,-4.7701443389142515
SpDiam_Dzare,126.78810950011056
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6268292682926829
ETA_epsilon_2,0.8359999999999995
ETA_epsilon_3,0.4449275362318844
ETA_epsilon_4,0.5528301886792454
ETA_epsilon_5,0.8359999999999995
AETA_beta_ns_d,0.04
ETA_dEpsilon_A,0.18190173206079852
ETA_dEpsilon_B,0.07399907961343755
ETA_dEpsilon_C,-0.10790265244736097
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.84
MDEDescriptor,"0.08333333333333334,2.8526104762490725,2.5821772313089864,0.0,8.18283915361208,16.64550140673257,0.0,6.4838411291907025,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,1.4422495703074083,1.8898815748423097,0.0"
APolDescriptor,51.25268799999999
BCUTDescriptor,"11.850000000000005,31.97207225129386,-0.34936359665373284,0.19231874249264677,4.8910560015077245,11.23360781096572"
BPolDescriptor,26.903311999999996
TPSADescriptor,86.83
ALOGPDescriptor,"4.1671000000000005,17.364722410000002,99.8683"
XLogPDescriptor,4.812
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,352.09939688000003
ChiPathDescriptor,"17.225403871315223,12.296356295533846,10.555870207147622,9.613363061673672,8.23571365071575,6.743298599480263,4.669282097817512,3.6012728323751757,14.656004769022704,8.723447564450536,6.328091561741785,4.847151039254214,3.512120126666868,2.545940671866747,1.5036324396001215,0.9894260894746711"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.42634636745415366,0.6333997128215373,0.0,0.0,0.022360679774997897,0.14742329350753475,0.18133979914930268"
AtomCountDescriptor,41
BondCountDescriptor,28
SmallRingDescriptor,"4,3,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.2790391023624612,0.0,0.3277210825314642,0.0,0.5840004924682611,0.0,0.09506525309480013,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,2,1,0,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"51.9403445115649,2.0776137804625963,21.832513152712284,5.596440505489881,13.088847959529067"
FractionalPSADescriptor,0.24660650023661576
WienerNumbersDescriptor,"1485.0,41.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.661392749137976,6.238056870407927,8.531996892093911,1.4163435387954317,2.0381391046563135,2.4474007639018134"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,8,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.367346938775512,8.347140039447732,3.84"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1336.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"34.11661231463783,34.21880858609141,48.440661656304506,52.77490270435093,47.38391411696249"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4708786220513528,-0.2338029838391783,-0.05073433379684072,0.040039072606071195,-0.05098998743625827"
EccentricConnectivityIndexDescriptor,509
AutocorrelationDescriptorPolarizability,"1894.4447929205835,2264.2204799651727,3232.662284499133,3272.3888541851547,2947.6591329476364"
