DLiP-ID,T004N8
GATS4p,0.8553907692441004
GATS4s,1.2469098628847612
GATS4v,0.7669819653836744
GATS5Z,1.3138011730086616
GATS5c,1.4990390852403075
GATS5d,1.364255804879185
GATS5i,0.9089834125830341
GATS5m,1.2986903165024506
GATS5p,0.9007680920179594
GATS5s,2.2589762817537764
GATS5v,0.9573906346364682
GATS6Z,1.0635432320738516
GATS6c,1.374584979545863
GATS6d,1.3641459260289208
GATS6i,1.2012056598015868
GATS6m,1.0637565735531973
GATS6p,1.1793495273907464
GATS6s,1.202382695994887
GATS6v,1.1156170899131852
GATS7Z,0.9834530763541853
GATS7c,0.7259553971439363
GATS7d,1.297195447413053
GATS7i,1.0856030145634055
GATS7m,0.9891478018935166
GATS7p,1.0873978552846062
GATS7s,0.7392116736441245
GATS7v,1.0876017247408145
GATS8Z,1.0817020570670208
GATS8c,0.9643566511359171
GATS8d,1.2088431590656283
GATS8i,1.1160392088154254
GATS8m,1.0870979276989958
GATS8p,1.1954206003120647
GATS8s,0.8030207729434855
GATS8v,1.1691176816500861
MATS1Z,0.0638507227708602
MATS1c,-0.7748220977398114
MATS1d,0.4334600173031763
MATS1i,-0.26467905428162
MATS1m,0.06170021782170208
MATS1p,-0.13839965916818547
MATS1s,-0.06559588918302862
MATS1v,-0.048799809918061834
MATS2Z,0.30082490859648436
MATS2c,0.30772354810051694
MATS2d,0.13758553274682292
MATS2i,0.10253137416351422
MATS2m,0.29719617114813834
MATS2p,0.14425589278129952
MATS2s,0.2355186071108735
MATS2v,0.1937753762639674
MATS3Z,-0.15048628516081364
MATS3c,-0.12431303695837594
MATS3d,0.15981581602297126
MATS3i,-0.07241508882336326
MATS3m,-0.14744218576466694
MATS3p,-0.04287663852470145
MATS3s,-0.14564788624635955
MATS3v,-0.08096035178445041
MATS4Z,0.21940493936177977
MATS4c,0.012794367995598332
MATS4d,0.057228157071798826
MATS4i,-0.010267260061233824
MATS4m,0.2215111079826411
MATS4p,0.10274978126030308
MATS4s,-0.007629268155107381
MATS4v,0.1919343744278374
MATS5Z,-0.20643199000087678
MATS5c,0.03584925709012823
MATS5d,-0.08091596829519711
MATS5i,0.24722924607743219
MATS5m,-0.20166355185486
MATS5p,0.07266978803416989
MATS5s,-0.2914338825266007
MATS5v,-0.029246357464965556
MATS6Z,-0.05037368505796481
MATS6c,-0.16286833476363857
MATS6d,-0.18659621802002224
MATS6i,-0.11827077852581072
MATS6m,-0.05271526194849061
MATS6p,-0.1123989242301472
MATS6s,0.045521794477777724
MATS6v,-0.10019488809381623
MATS7Z,-0.009757937201135615
MATS7c,0.1795592768363518
MATS7d,-0.21617597922490986
MATS7i,-0.05373206235901747
MATS7m,-0.014177904328304052
MATS7p,-0.05861372948530669
MATS7s,0.2207336450736451
MATS7v,-0.07708971097192648
MATS8Z,-0.12784847183730824
MATS8c,-0.04105622037475172
MATS8d,-0.2573162099302254
MATS8i,-0.09101444679578223
MATS8m,-0.1302611013675293
MATS8p,-0.19130347867032227
MATS8s,-0.01362236218732479
MATS8v,-0.16580039245168374
MAXssO,5.741816735953641
MINssO,5.312772699357521
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,40.45843006739666
SpAD_D,370.08248805447107
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.069270956641763
SssNH2,0
SsssAs,0
SsssCH,-1.505013227513229
SsssNH,0
SssssB,0
SssssC,-1.4404145225966116
SssssN,0
TMPC10,1640
TMWC10,149.82950588881906
TSRW10,85.3212705770049
VE1_Dt,5.811126065937619
VE2_Dt,0.17091547252757702
VE3_Dt,2.9835497988417714
VR1_Dt,216.46416049159268
VR2_Dt,6.366592955635078
VR3_Dt,6.601200424906789
Xc-3dv,3.0254406275163355
Xc-4dv,0.408248290463863
Xc-5dv,0.23184207571094792
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06415002990995841
Xch-6d,0.3490457264509173
Xch-7d,0.7014862416693486
Xp-0dv,21.42933889248049
Xp-1dv,11.76656645589621
Xp-2dv,10.605992163381535
Xp-3dv,5.574870357427002
Xp-4dv,4.357993556163746
Xp-5dv,3.195890498732173
Xp-6dv,2.1156820410179633
Xp-7dv,1.4681871403388767
Xpc-4d,6.218643485167683
Xpc-5d,11.710653723003544
Xpc-6d,18.703711322809202
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,72
nFRing,1
nHBAcc,7
nHBDon,0
nHRing,2
nSpiro,0
naRing,2
piPC10,7.8009916649489295
AATS0dv,6.914285714285715
AATS0pe,6.1827114285714275
AATS0se,7.691881257142858
AATS1dv,6.694444444444445
AATS1pe,6.4440625
AATS1se,7.74326233333333
AATS2dv,5.4393939393939394
AATS2pe,6.340554545454545
AATS2se,7.766712393939394
AATS3dv,4.267441860465116
AATS3pe,6.407244767441861
AATS3se,7.866540930232558
AATS4dv,4.099056603773585
AATS4pe,6.233425471698115
AATS4se,7.752571377358493
AATS5dv,4.790575916230367
AATS5pe,6.740243979057588
AATS5se,8.19407805235602
AATS6dv,4.285714285714286
AATS6pe,6.381914732142854
AATS6se,7.845851767857141
AATS7dv,3.0228136882129277
AATS7pe,6.129907984790874
AATS7se,7.6424659011406835
AATS8dv,1.8036363636363637
AATS8pe,5.995616363636364
AATS8se,7.5286220945454545
AATSC0Z,7.604897959183672
AATSC0c,0.021304723223728964
AATSC0d,0.7338775510204082
AATSC0i,1.3499472040097895
AATSC0m,36.07376368489794
AATSC0p,0.22346296368636237
AATSC0s,1.6232086167800455
AATSC0v,49.520609501971535
AATSC1Z,0.4855782312925171
AATSC1c,-0.016507370339975753
AATSC1d,0.3181065759637188
AATSC1i,-0.35730274928742817
AATSC1m,2.2257590770068094
AATSC1p,-0.03092719801090516
AATSC1s,-0.10647581254724103
AATSC1v,-2.4165963307227774
AATSC2Z,2.287742733457019
AATSC2c,0.006555965021705361
AATSC2d,0.10097093382807658
AATSC2i,0.1384119418753176
AATSC2m,10.720984446054427
AATSC2p,0.032235849330131315
AATSC2s,0.38229583247440396
AATSC2v,9.595874739065533
AATSC3Z,-1.1444328429046038
AATSC3c,-0.002648454845499389
AATSC3d,0.11728523967726626
AATSC3i,-0.09775654668521978
AATSC3m,-5.3187945664594185
AATSC3p,-0.009581340717638645
AATSC3s,-0.23641690397089068
AATSC3v,-4.009205965860013
AATSC4Z,1.6685521755872164
AATSC4c,0.0002725804689687584
AATSC4d,0.04199845976126298
AATSC4i,-0.01386025901250398
AATSC4m,7.990739362945705
AATSC4p,0.022960770638552785
AATSC4s,-0.012383893809095901
AATSC4v,9.504707206046126
