DLiP-ID,C005GM
AATSC5c,-0.0005424524709099774
AATSC5d,-0.051111111111111114
AATSC5i,-0.10445414559458996
AATSC5m,-3.5609021485416656
AATSC5p,-0.01304033650147195
AATSC5s,-0.027111691005563154
AATSC5v,-3.1699417558498784
AATSC6Z,-0.6952272727272729
AATSC6c,9.002583702422357e-06
AATSC6d,-0.03045454545454546
AATSC6i,-0.10697498732878036
AATSC6m,-3.0685030102840916
AATSC6p,-0.01423927712757249
AATSC6s,-0.11535673576038154
AATSC6v,-1.9673857509304389
AATSC7Z,-0.3112820512820512
AATSC7c,0.0011324753676705773
AATSC7d,-0.01897435897435897
AATSC7i,0.15388088423885926
AATSC7m,-1.3757170825160274
AATSC7p,0.012929743521438403
AATSC7s,-0.1739860608248918
AATSC7v,0.44043845516280566
AATSC8Z,-0.6024242424242425
AATSC8c,-0.002167299471601502
AATSC8d,-0.04484848484848484
AATSC8i,-0.14420747149748112
AATSC8m,-2.700549235662879
AATSC8p,-0.024525334218102792
AATSC8s,-0.05822877534345512
AATSC8v,-1.9268189001602445
ATS0are,254.66320000000002
ATS1are,275.1498
ATS2are,450.178
ATS3are,553.9976999999999
ATS4are,583.8937
ATS5are,573.5699999999999
ATS6are,549.7498999999999
ATS7are,485.5358000000001
ATS8are,403.52580000000006
ATSC0dv,152.39999999999998
ATSC0pe,4.228577499999998
ATSC0se,2.759149774999999
ATSC1dv,-5.229999999999984
ATSC1pe,-0.029250812499999522
ATSC1se,0.2944524668749994
ATSC2dv,5.798888888888918
ATSC2pe,0.9640838125000009
ATSC2se,0.9808894631249984
ATSC3dv,-11.468888888888879
ATSC3pe,-0.22007300000000027
ATSC3se,-0.34560705500000033
ATSC4dv,-30.065555555555544
ATSC4pe,-0.43536381249999934
ATSC4se,-0.2458571131250016
ATSC5dv,-7.655555555555539
ATSC5pe,-0.39033687499999975
ATSC5se,-0.340184468750001
ATSC6dv,-8.713333333333333
ATSC6pe,-0.7808330000000001
ATSC6se,-0.7440440049999999
ATSC7dv,-15.91333333333334
ATSC7pe,-0.7212961249999997
ATSC7se,-0.5384604862499995
ATSC8dv,-14.23777777777779
ATSC8pe,-0.5843103750000004
ATSC8se,-0.4585982287499992
AXp-0dv,0.5534013745493973
AXp-1dv,0.32218639287497924
AXp-2dv,0.17752638929806025
AXp-3dv,0.09603583062313088
AXp-4dv,0.0516162285403147
AXp-5dv,0.02786420835339645
AXp-6dv,0.01574218048981926
AXp-7dv,0.008781730829719982
BertzCT,1164.0212861810405
ECIndex,563
ETA_eta,15.053146699419058
GATS1dv,0.7144855439581681
GATS1pe,0.6081255017682633
GATS1se,0.5173904754603214
GATS2dv,0.8297355040764833
GATS2pe,0.7134627681993891
GATS2se,0.6841778704787073
GATS3dv,0.9591609997613937
GATS3pe,0.9028701141223026
GATS3se,0.9498248958693347
GATS4dv,1.1047056617922764
GATS4pe,1.1514358467559633
GATS4se,1.20428822006539
GATS5dv,1.013512199863906
GATS5pe,1.118237752530254
GATS5se,1.1915876090247162
GATS6dv,1.0315383162331984
GATS6pe,1.114254062764821
GATS6se,1.1649870639786293
GATS7dv,1.0717410323709535
GATS7pe,1.1250710197460019
GATS7se,1.1225529610838179
GATS8dv,1.0529176277207775
GATS8pe,1.0478190575693813
GATS8se,1.03270653366398
LogEE_A,4.202428770517866
LogEE_D,130.89538063174382
MATS1dv,-0.031923335164499696
MATS1pe,-0.006434801807353526
MATS1se,0.09927307099942678
MATS2dv,0.022058233059031984
MATS2pe,0.13216954558989813
MATS2se,0.2060894185514399
MATS3dv,-0.0342068983801267
MATS3pe,-0.023656461734042237
MATS3se,-0.05693569712397766
MATS4dv,-0.08671672451200009
MATS4pe,-0.04525604858636469
MATS4se,-0.039167522435162645
MATS5dv,-0.022325912964583087
MATS5pe,-0.041026339367211666
MATS5se,-0.054796988040354835
MATS6dv,-0.02598822874413426
MATS6pe,-0.08393463071425109
MATS6se,-0.12257465090112606
MATS7dv,-0.05354779370527405
MATS7pe,-0.0874751494368848
MATS7se,-0.10007922918657344
MATS8dv,-0.056620447696563235
MATS8pe,-0.08374624799947508
MATS8se,-0.10073332117483368
MAXaaCH,1.9526354936232733
MAXaaaC,0.8397098870412365
MAXaasC,0.937191219207814
MAXssNH,2.610331002771479
MDEC-22,15.764870464013123
MDEC-23,20.98066153196638
MDEC-33,6.1005883889111345
MDEN-22,1.0311718296483405
MDEO-11,0.4999999999999999
MINaaCH,1.3074999509802903
MINaaaC,0.5706651549508694
MINaasC,0.09760835828566727
MINssNH,2.610331002771479
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6964285714285716
SM1_Dzi,1.1603662183174015
SM1_Dzm,1.693890574559076
SM1_Dzp,-3.8131778703710935
SM1_Dzv,-1.9177085939182985
SddssSe,0
SpAD_Dt,545.7539610673382
SpAbs_A,34.59028737416185
SpAbs_D,261.7907612634876
SpMAD_A,1.3303956682369944
SpMAD_D,10.068875433211064
SpMax_A,2.474192510808392
SpMax_D,130.89538063174382
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,93.22
TpiPC10,9.299414171490858
VAdjMat,5.857980995127572
VE1_DzZ,5.016580547604537
VE1_Dzi,5.0226782550328215
VE1_Dzm,5.0165759395300675
VE1_Dzp,5.027448124351781
VE1_Dzv,5.027219746280643
VE2_DzZ,0.1929454056770976
VE2_Dzi,0.19317993288587776
VE2_Dzm,0.19294522844346412
VE2_Dzp,0.19336338939814543
VE2_Dzv,0.1933546056261786
VE3_DzZ,2.568259980816406
VE3_Dzi,2.5694747534003213
VE3_Dzm,2.568259062247165
VE3_Dzp,2.57042396926031
VE3_Dzv,2.570378541987303
VR1_DzZ,158.00247940695638
VR1_Dzi,157.91912072024806
VR1_Dzm,158.0029078149004
VR1_Dzp,157.72203197993133
VR1_Dzv,157.67965002470544
VR2_DzZ,6.077018438729092
VR2_Dzi,6.073812335394156
VR2_Dzm,6.077034915957707
VR2_Dzp,6.066231999228128
VR2_Dzv,6.064601924027132
VR3_DzZ,6.018122170380369
VR3_Dzi,6.017594452816206
VR3_Dzm,6.018124881776829
VR3_Dzp,6.016345637417803
VR3_Dzv,6.01607688834068
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09204030697892542
Xch-7dv,0.10654661884080449
Xpc-4dv,1.977252361796935
Xpc-5dv,2.5953897248698348
Xpc-6dv,3.33824025364954
Zagreb1,140.0
Zagreb2,166.0
fragCpx,191.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,3
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,23
nBondsD,2
nBondsM,25
nBondsO,29
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,3
AATS0are,6.366580000000001
AATS1are,6.398832558139535
AATS2are,6.52431884057971
AATS3are,6.295428409090908
AATS4are,6.416414285714286
AATS5are,6.372999999999999
AATS6are,6.247157954545454
AATS7are,6.22481794871795
AATS8are,6.114027272727274
AATSC0dv,3.8099999999999996
AATSC0pe,0.10571443749999995
AATSC0se,0.06897874437499998
AATSC1dv,-0.12162790697674382
AATSC1pe,-0.000680251453488361
AATSC1se,0.0068477317877906835
AATSC2dv,0.08404186795491185
AATSC2pe,0.01397222916666668
AATSC2se,0.01421578932065215
AATSC3dv,-0.1303282828282827
AATSC3pe,-0.0025008295454545487
AATSC3se,-0.0039273528977272765
AATSC4dv,-0.33039072039072026
AATSC4pe,-0.004784217719780212
AATSC4se,-0.0027017265178571606
AATSC5dv,-0.08506172839506154
AATSC5pe,-0.004337076388888886
AATSC5se,-0.003779827430555567
AATSC6dv,-0.09901515151515151
AATSC6pe,-0.008873102272727274
AATSC6se,-0.008455045511363635
AATSC7dv,-0.20401709401709409
AATSC7pe,-0.009247386217948714
AATSC7se,-0.006903339567307687
AATSC8dv,-0.2157239057239059
AATSC8pe,-0.008853187500000005
AATSC8se,-0.006948458011363625
AETA_eta,0.5789671807468868
ATSC0are,4.563189999999997
ATSC1are,-0.3265342499999993
ATSC2are,1.2994922500000023
ATSC3are,-0.3281429999999995
ATSC4are,-0.38438224999999787
ATSC5are,-0.3322574999999983
ATSC6are,-0.8752029999999995
ATSC7are,-0.7389355
ATSC8are,-0.7225335000000008
BCUTZ-1h,16.013122931784437
BCUTZ-1l,5.664605424836499
BCUTc-1h,0.4662755176532397
BCUTc-1l,-0.38357497103396476
BCUTd-1h,4.043821672718438
BCUTd-1l,0.9717406172785787
BCUTi-1h,14.550684216020134
BCUTi-1l,10.319776620782681
BCUTm-1h,32.06654405815664
BCUTm-1l,11.677483939983091
BCUTp-1h,2.954580925807221
BCUTp-1l,0.7610420003986892
BCUTs-1h,7.014207662272188
BCUTs-1l,0.2989402895269727
BCUTv-1h,24.44183196322959
BCUTv-1l,14.702144283788142
BalabanJ,1.4243558649317745
Diameter,13
ETA_beta,42.25
GATS1are,0.6806415055318554
GATS2are,0.7092297274494378
GATS3are,0.9167984607657843
GATS4are,1.1658714314203131
GATS5are,1.1275029091490825
GATS6are,1.1192181595849315
GATS7are,1.1183240233257878
GATS8are,1.0444786531909795
HybRatio,0.0
Lipinski,True
LogEE_Dt,272.8769805336691
MATS1are,-0.06656588717490922
MATS2are,0.16508820377405103
MATS3are,-0.032686762788950045
MATS4are,-0.03702656053533382
MATS5are,-0.032361133329972966
MATS6are,-0.08718014052768908
MATS7are,-0.083043064621741
MATS8are,-0.09596337012245637
MAXddssS,-3.747123042118082
MINddssS,-3.747123042118082
NsssssAs,0
RotRatio,0.13793103448275862
SM1_Dzpe,1.1738066095471238
SM1_Dzse,1.129397677045838
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,4.722094864452088
SMR_VSA7,79.51515440575825
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,165.08271703920764
SpAD_Dzi,188.47189116415768
SpAD_Dzm,165.0906092166208
SpAD_Dzp,211.20955397373865
SpAD_Dzv,214.2995931971945
SpAbs_Dt,545.753961067338
SpDiam_A,4.948385021616785
SpDiam_D,192.71762007854286
SpMAD_Dt,20.990536964128392
SpMax_Dt,272.8769805336691
SsssssAs,0
VE1_Dzpe,5.022125522551316
VE1_Dzse,5.021896260013946
VE2_Dzpe,0.19315867394428138
VE2_Dzse,0.19314985615438254
VE3_Dzpe,2.5693646999847837
VE3_Dzse,2.569319048443524
VMcGowan,255.83999999999997
VR1_Dzpe,157.84147735372284
VR1_Dzse,157.84412160152857
VR2_Dzpe,6.070826052066263
VR2_Dzse,6.070927753904945
VR3_Dzpe,6.017102666516308
VR3_Dzse,6.017119418929561
mZagreb1,6.979166666666667
mZagreb2,5.652777777777778
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,3
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,30
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11407974999999992
AATSC1are,-0.007593819767441844
AATSC2are,0.018833221014492786
AATSC3are,-0.0037288977272727218
AATSC4are,-0.0042239807692307455
AATSC5are,-0.0036917499999999815
AATSC6are,-0.00994548863636363
AATSC7are,-0.009473532051282051
AATSC8are,-0.010947477272727286
AETA_beta,1.625
BCUTdv-1h,6.017558479200872
BCUTdv-1l,0.644235712810385
BCUTpe-1h,3.5368115186310547
BCUTpe-1l,2.2115592654596385
BCUTse-1h,3.768156130360354
BCUTse-1l,2.4071325165574513
ETA_alpha,12.600000000000001
ETA_dBeta,8.75
ETA_eta_B,0.2644170896769076
ETA_eta_F,30.961422083886738
ETA_eta_L,4.36077041728189
ETA_eta_R,46.0145687833058
ETA_psi_1,0.5833333333333337
LabuteASA,150.19683808222285
LogEE_DzZ,82.21200340509749
LogEE_Dzi,94.25830302929258
LogEE_Dzm,82.21557919752802
LogEE_Dzp,105.04844846633107
LogEE_Dzv,106.92852253006821
PEOE_VSA1,0.0
PEOE_VSA2,19.67403042729371
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,35.89528683400505
PEOE_VSA8,41.933893564227176
PEOE_VSA9,11.204086992299825
SM1_Dzare,1.289509417266132
SpAD_Dzpe,188.83420856634666
SpAD_Dzse,187.8715934681013
SpAbs_DzZ,163.8046947098248
SpAbs_Dzi,187.66856070532262
SpAbs_Dzm,163.81417399341336
SpAbs_Dzp,213.91007480303318
SpAbs_Dzv,215.77475365405473
SpDiam_Dt,379.63763961709293
SpMAD_DzZ,6.349335270738755
SpMAD_Dzi,7.248918890929142
SpMAD_Dzm,6.3496388160238775
SpMAD_Dzp,8.123444383605333
SpMAD_Dzv,8.242292046045943
SpMax_DzZ,82.21200340509749
SpMax_Dzi,94.25830302929258
SpMax_Dzm,82.21557919752802
SpMax_Dzp,105.04844846633107
SpMax_Dzv,106.92852253006821
VE1_Dzare,5.02210451376813
VE2_Dzare,0.19315786591415884
VE3_Dzare,2.5693605167306943
VR1_Dzare,157.83689674110548
VR2_Dzare,6.070649874657903
VR3_Dzare,6.0170736457597815
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48461538461538467
AETA_dBeta,0.33653846153846156
AETA_eta_B,0.010169888064496445
AETA_eta_F,1.190823926303336
AETA_eta_L,0.16772193912622654
AETA_eta_R,1.769791107050223
BCUTare-1h,3.580778173949449
BCUTare-1l,2.1622648414368584
ETA_beta_s,16.75
ETA_dPsi_A,0.13066666666666626
ETA_dPsi_B,0.0
ETA_eta_BR,0.6084170896769076
ETA_eta_FL,8.289026055414297
ETA_eta_RL,12.649796472696188
LogEE_Dzpe,94.46225069123284
LogEE_Dzse,93.97923510624472
PEOE_VSA10,4.895483475517775
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,23.36973254717056
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,84.41063788127605
SlogP_VSA7,0.0
SlogP_VSA8,22.029827915475046
SlogP_VSA9,0.0
SpAD_Dzare,188.42480943057387
SpAbs_Dzpe,187.93816846919447
SpAbs_Dzse,186.98249168966402
SpDiam_DzZ,122.27863419888943
SpDiam_Dzi,141.3649245708001
SpDiam_Dzm,122.2835350334439
SpDiam_Dzp,158.43442490191353
SpDiam_Dzv,161.7980387446036
SpMAD_Dzpe,7.262854175628718
SpMAD_Dzse,7.225830518003897
SpMax_Dzpe,94.46225069123284
SpMax_Dzse,93.97923510624472
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6442307692307693
AETA_eta_BR,0.023400657295265675
AETA_eta_FL,0.31880869443901144
AETA_eta_RL,0.486530633565238
DetourIndex,3470
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,11.204086992299825
EState_VSA4,16.513127197858786
EState_VSA5,18.460054211687762
EState_VSA6,30.723264851762448
EState_VSA7,30.33183534230805
EState_VSA8,19.67403042729371
EState_VSA9,0.0
ETA_beta_ns,25.5
ETA_shape_p,0.0529100529100529
ETA_shape_x,0.06613756613756613
ETA_shape_y,0.23809523809523808
GhoseFilter,True
LogEE_Dzare,94.26200123133563
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,187.465932830246
SpDiam_Dzpe,141.66945521676126
SpDiam_Dzse,140.82657731098286
SpMAD_Dzare,7.247108055022072
SpMax_Dzare,94.26200123133563
TopoPSA(NO),84.84
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,25.222584474408066
VSA_EState9,40.94120523437668
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9807692307692307
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01538461538461533
FilterItLogS,-5.950744588655379
SpDiam_Dzare,141.41462349493108
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.645
ETA_epsilon_2,0.8307692307692304
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.5464285714285716
ETA_epsilon_5,0.8111111111111108
AETA_beta_ns_d,0.019230769230769232
ETA_dEpsilon_A,0.20055555555555526
ETA_dEpsilon_B,0.09857142857142842
ETA_dEpsilon_C,-0.10198412698412684
ETA_dEpsilon_D,0.01965811965811959
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.9230769230769231
MDEDescriptor,"0.0,0.0,0.0,0.0,15.764870464013123,20.98066153196638,0.0,6.1005883889111345,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.0311718296483405,0.0,0.0"
APolDescriptor,51.67910199999998
BCUTDescriptor,"11.850000000000005,31.97207230148922,-0.2640988043992541,0.2467265576460893,6.410383496103393,11.518426050312799"
BPolDescriptor,26.400897999999994
TPSADescriptor,93.22
ALOGPDescriptor,"2.0343999999999998,4.138783359999999,95.49949999999998"
XLogPDescriptor,2.254
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,362.08374680000003
ChiPathDescriptor,"17.984916895309066,12.64979647269619,11.539180109737813,9.655051562617905,8.267308889477924,6.959865212476385,4.393752679601295,3.4148100098326943,13.775680928254845,8.23033837600882,6.0159923926802925,4.268285818968133,2.9954293594670185,2.066713666804749,1.1122062716490737,0.7069673924517086"
ChiChainDescriptor,"0.0,0.0,0.0,0.34301303412082046,0.3561077914245366,0.0,0.0,0.0,0.09204030697892542,0.09132260318785007"
AtomCountDescriptor,40
BondCountDescriptor,29
SmallRingDescriptor,"4,4,3,3,0,0,0,4,0,0,0"
ChiClusterDescriptor,"1.9363960067465524,0.20412414523193154,0.5956555871284034,0.10206207261596577,0.6846600190036162,0.025499585890087693,0.13580482908334696,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,11,3,0,0,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"53.81345632014349,2.0697483200055187,20.71231414821808,4.991832856972435,12.228648434273236"
FractionalPSADescriptor,0.2574542514648989
WienerNumbersDescriptor,"1642.0,43.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.258070565817313,7.022057963343984,10.22427076097522,1.4024873884985443,1.889027675954898,2.2412662282590166"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,26
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,8.566329565734682,4.379504132231405"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,1199.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"35.11661231463782,39.05931291114275,50.21675112940268,54.13716238055739,52.911721708329736"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.4207444252505181,-0.21399774024617632,0.031022476842011787,-0.07378238810200433,0.05352351627257168"
EccentricConnectivityIndexDescriptor,563
AutocorrelationDescriptorPolarizability,"2087.7718795835467,2480.259303708427,3563.2168894782953,3715.2859321507394,3383.18390784058"
