DLiP-ID,C003AY
GATS3s,0.9610570564897033
GATS3v,0.9900291830232201
GATS4Z,0.8449453671711947
GATS4c,0.8615693886636426
GATS4d,1.1849087307202493
GATS4i,1.124695459751625
GATS4m,0.844603728460793
GATS4p,1.099193678098527
GATS4s,1.061142234006158
GATS4v,0.964962820192732
GATS5Z,1.1302395968526933
GATS5c,1.014786510771271
GATS5d,1.1209505890052358
GATS5i,1.0266490941049329
GATS5m,1.1302134234231105
GATS5p,1.0354525158467536
GATS5s,1.1247774920886078
GATS5v,1.0836019397288659
GATS6Z,1.156811848684964
GATS6c,0.9977426870249452
GATS6d,1.0494302433015092
GATS6i,1.0225192681401634
GATS6m,1.1586337752154778
GATS6p,1.0417086989716933
GATS6s,1.0405807892777363
GATS6v,1.1230396006361125
GATS7Z,1.5344681275894776
GATS7c,1.3223266491263366
GATS7d,0.8029601288763595
GATS7i,1.1379180713710437
GATS7m,1.5368187740711647
GATS7p,1.1818881424901446
GATS7s,1.1620618305744888
GATS7v,1.3911805407453948
GATS8Z,0.9125567813108373
GATS8c,1.101179840543739
GATS8d,1.079842931937173
GATS8i,0.9999965889915232
GATS8m,0.9141141243749555
GATS8p,0.9989990737130002
GATS8s,0.9178579223046702
GATS8v,0.9740006163543838
MATS1Z,-0.14402173913043487
MATS1c,-0.5296668858114172
MATS1d,0.3105366492146596
MATS1i,0.31164519058767093
MATS1m,-0.13243249195627924
MATS1p,0.3210028855554831
MATS1s,-0.20776953295504144
MATS1v,0.22612646872107703
MATS2Z,0.038948999457018296
MATS2c,0.0966507429840042
MATS2d,-0.003098621647611933
MATS2i,0.02049998869244241
MATS2m,0.03824233409046392
MATS2p,0.01912613395233399
MATS2s,0.06033814660739901
MATS2v,0.02054798795622473
MATS3Z,-0.1315001888674732
MATS3c,-0.08887035981797729
MATS3d,-0.07400171915292648
MATS3i,-0.16454427805576316
MATS3m,-0.13056793466233196
MATS3p,-0.15779455459734643
MATS3s,-0.17048867404574683
MATS3v,-0.13285083782983959
MATS4Z,0.1057228545872284
MATS4c,0.015600023815129864
MATS4d,-0.18388283571529643
MATS4i,-0.16326771415193173
MATS4m,0.10556348955423628
MATS4p,-0.14079112576805553
MATS4s,-0.05452593580048843
MATS4v,-0.01669422858292093
MATS5Z,-0.12957292342634658
MATS5c,0.0453959751787544
MATS5d,-0.15330497382198957
MATS5i,-0.0609158014526426
MATS5m,-0.13493549469013275
MATS5p,-0.08929470523320912
MATS5s,0.0453012467263204
MATS5v,-0.17602769791337497
MATS6Z,-0.05027293201511624
MATS6c,0.05087191252897628
MATS6d,-0.11148752694795194
MATS6i,-0.05794790040095095
MATS6m,-0.05404216030739776
MATS6p,-0.07308225632295695
MATS6s,0.06179551698462012
MATS6v,-0.10790316278498786
MATS7Z,-0.3892577247541556
MATS7c,-0.16507035796595707
MATS7d,0.016915022150624254
MATS7i,-0.17754951311958503
MATS7m,-0.3935625060296391
MATS7p,-0.21380416671266347
MATS7s,-0.11917033206862977
MATS7v,-0.3566176096780475
MATS8Z,0.5836111794848847
MATS8c,-0.02703530756035026
MATS8d,-0.12529337425528073
MATS8i,-0.038576309366273764
MATS8m,0.5896183003774631
MATS8p,0.04013021811383032
MATS8s,0.03730489622059337
MATS8v,0.3921401209268753
MAXsOH,9.877918083900227
MINsOH,8.95915291425212
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,27.145378214360882
SpAD_D,173.41482680740484
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,988
TMWC10,122.55151199295541
TSRW10,56.989815670218405
VE1_Dt,4.684992660745727
VE2_Dt,0.2129542118520785
VE3_Dt,2.3328217095103607
VR1_Dt,114.61439505735612
VR2_Dt,5.2097452298798235
VR3_Dt,5.530030768077202
Xc-3dv,0.704011563829043
Xc-4dv,0.0
Xc-5dv,0.1385520692324323
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.14814814814814814
Xch-7d,0.4962607822101681
Xp-0dv,10.823000330149926
Xp-1dv,6.066200703454215
Xp-2dv,4.768789573018859
Xp-3dv,3.4101650496241263
Xp-4dv,2.46769987875457
Xp-5dv,1.7010240948896533
Xp-6dv,1.0189756297513317
Xp-7dv,0.5771022559950213
Xpc-4d,5.001869184400125
Xpc-5d,8.62580440146098
Xpc-6d,14.94408817875593
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,32
nFRing,1
nHBAcc,6
nHBDon,4
nHRing,0
nSpiro,0
naRing,2
piPC10,7.768612578967379
AATS0dv,14.0
AATS0pe,7.30309
AATS0se,8.677248800000003
AATS1dv,12.25
AATS1pe,7.020578124999998
AATS1se,8.27441125
AATS2dv,12.408163265306122
AATS2pe,6.948522448979593
AATS2se,8.166169224489796
AATS3dv,10.955223880597014
AATS3pe,7.006380597014927
AATS3se,8.308961134328358
AATS4dv,10.594594594594595
AATS4pe,7.134389189189189
AATS4se,8.526664432432431
AATS5dv,10.265625
AATS5pe,7.383775000000001
AATS5se,8.820130687499999
AATS6dv,8.450980392156863
AATS6pe,7.166870588235293
AATS6se,8.639784862745097
AATS7dv,7.153846153846154
AATS7pe,7.101415384615384
AATS7se,8.611795487179487
AATS8dv,6.206896551724138
AATS8pe,6.582210344827587
AATS8se,8.17069503448276
AATSC0Z,6.848888888888888
AATSC0c,0.06167486370930686
AATSC0d,0.8488888888888887
AATSC0i,1.3774938694505812
AATSC0m,31.98082304
AATSC0p,0.22322685157935995
AATSC0s,4.525432098765432
AATSC0v,39.228274455339054
AATSC1Z,-0.9863888888888893
AATSC1c,-0.03266713299375216
AATSC1d,0.263611111111111
AATSC1i,0.42928933947827463
AATSC1m,-4.235300089999989
AATSC1p,0.07165646349044011
AATSC1s,-0.9402469135802467
AATSC1v,8.870551176607052
AATSC2Z,0.2667573696145119
AATSC2c,0.005960921400941705
AATSC2d,-0.0026303854875283513
AATSC2i,0.028238608747645656
AATSC2m,1.2230213191836858
AATSC2p,0.004269466665064617
AATSC2s,0.273056185437138
AATSC2v,0.8060621110517852
AATSC3Z,-0.9006301824212275
AATSC3c,-0.00548106732957081
AATSC3d,-0.06281923714759537
AATSC3i,-0.22665873427498556
AATSC3m,-4.1756700131343205
AATSC3p,-0.035223981619133066
AATSC3s,-0.7715349180025797
AATSC3v,-5.211509128010688
AATSC4Z,0.7240840840840841
AATSC4c,0.0009621293426600756
AATSC4d,-0.15609609609609607
AATSC4i,-0.22490027532349582
AATSC4m,3.376007278918919
AATSC4p,-0.031428359735516734
AATSC4s,-0.24675342008675352
AATSC4v,-0.6548857806709881
AATSC5Z,-0.8874305555555558
AATSC5c,0.0027997905821007547
AATSC5d,-0.1301388888888889
AATSC5i,-0.083911143053684
AATSC5m,-4.315348177499995
AATSC5p,-0.01993297591191627
AATSC5s,0.20500771604938275
AATSC5v,-6.905262845487387
AATSC6Z,-0.3443137254901961
AATSC6c,0.0031375182718563917
AATSC6d,-0.09464052287581697
AATSC6i,-0.07982287754984281
AATSC6m,-1.7283127654901995
