DLiP-ID,T005VH
AATS6s,3.656565656565658
AATS6v,148.379678172192
AATS7Z,17.251851851851853
AATS7d,2.5407407407407407
AATS7i,166.49449227291242
AATS7m,62.25381777037037
AATS7p,1.098176566099778
AATS7s,4.201234567901236
AATS7v,161.73078307582713
AATS8Z,18.278688524590162
AATS8d,2.5163934426229506
AATS8i,165.241487088279
AATS8m,64.78871727049182
AATS8p,1.1677071052499182
AATS8s,5.2850637522768675
AATS8v,171.94347936504593
AMID_C,1.3407701960198306
AMID_N,0.2552573525879794
AMID_O,0.38530012983660733
AMID_X,0.0
AMID_h,0.6405574824245868
ATS0dv,506.0
ATS0pe,391.8741
ATS0se,480.7363839999998
ATS1dv,429.0
ATS1pe,406.25600000000003
ATS1se,484.9867239999998
ATS2dv,573.0
ATS2pe,698.9409999999999
ATS2se,849.0066239999996
ATS3dv,576.0
ATS3pe,917.9526000000001
ATS3se,1128.129224
ATS4dv,586.0
ATS4pe,1002.8829999999998
ATS4se,1236.4534239999998
ATS5dv,720.0
ATS5pe,1050.2728
ATS5se,1301.8767
ATS6dv,650.0
ATS6pe,968.0068000000001
ATS6se,1206.2457560000003
ATS7dv,579.0
ATS7pe,883.5081999999999
ATS7se,1091.064372
ATS8dv,574.0
ATS8pe,835.0918000000001
ATS8se,1020.0887799999998
ATSC0Z,483.9333333333335
ATSC0c,1.8936977373947308
ATSC0d,34.73333333333332
ATSC0i,84.22716964003668
ATSC0m,2282.3778263999993
ATSC0p,12.615180541211732
ATSC0s,178.65555555555554
ATSC0v,2785.8806913063872
ATSC1Z,3.534444444444434
ATSC1c,-1.183051912179239
ATSC1d,10.687777777777782
ATSC1i,-17.98198701062619
ATSC1m,19.432558560000274
ATSC1p,-0.8691400903573285
ATSC1s,-9.604444444444443
ATSC1v,-37.08848857381525
ATSC2Z,26.818888888888864
ATSC2c,0.07788650457087871
ATSC2d,-4.2077777777777765
ATSC2i,3.388262762009976
ATSC2m,118.51454072000028
ATSC2p,0.47436392550547546
ATSC2s,31.44666666666666
ATSC2v,42.24163459871723
ATSC3Z,-60.607777777777784
ATSC3c,0.8165794376699804
ATSC3d,-8.514444444444447
ATSC3i,24.90931445998409
ATSC3m,-282.04950992
ATSC3p,0.7735006238245686
ATSC3s,-35.613333333333344
ATSC3v,-72.02659084523289
ATSC4Z,-233.5266666666667
ATSC4c,-1.0421905140178929
ATSC4d,-7.806666666666667
ATSC4i,-44.14297200093935
ATSC4m,-1094.8612350399994
ATSC4p,-5.284007903069305
ATSC4s,-86.09888888888885
ATSC4v,-1207.6678028543888
ATSC5Z,20.64888888888889
ATSC5c,0.04282805395127819
ATSC5d,4.795555555555555
ATSC5i,-15.553267448063064
ATSC5m,80.36579223999996
ATSC5p,-1.7142573465822708
ATSC5s,47.20999999999997
ATSC5v,-347.2148455049146
ATSC6Z,221.60444444444443
ATSC6c,0.8715921979705396
ATSC6d,0.5511111111111111
ATSC6i,4.7934955814200215
ATSC6m,1034.9125776399999
ATSC6p,0.8363170076358184
ATSC6s,16.443333333333324
ATSC6v,678.3767809063613
ATSC7Z,46.18333333333335
ATSC7c,-0.6973741505887782
ATSC7d,-8.71666666666667
ATSC7i,-6.2206862349470295
ATSC7m,234.78920999999988
ATSC7p,0.9350984279608668
ATSC7s,-36.927777777777784
ATSC7v,543.5287422632848
ATSC8Z,-257.3644444444445
ATSC8c,-0.009843132188025454
ATSC8d,-6.124444444444446
ATSC8i,23.47065986421427
ATSC8m,-1206.3257508799998
ATSC8p,0.6154500661159414
ATSC8s,-19.103333333333325
ATSC8v,-728.9095464152939
AXp-0d,0.7397811758908724
AXp-1d,0.4624381185052
AXp-2d,0.3033175922141391
AXp-3d,0.1945342946608461
AXp-4d,0.12273917996639162
AXp-5d,0.07914484796441158
AXp-6d,0.05065907727699728
AXp-7d,0.034643135519362336
GATS1Z,0.7974611505446035
GATS1c,1.666699274948603
GATS1d,0.9050218684119447
GATS1i,1.5776130243889819
GATS1m,0.8052402004326812
GATS1p,1.2913992813304718
GATS1s,0.630787892567334
GATS1v,1.0913353266197385
GATS2Z,0.859690130073785
GATS2c,1.0256830001783812
GATS2d,1.3414623208423777
GATS2i,1.1800740865997086
GATS2m,0.8667583265598848
GATS2p,1.0522221488740309
GATS2s,0.5140993389531712
GATS2v,1.0071321750461757
GATS3Z,0.985145519861045
GATS3c,0.7828542321934466
GATS3d,1.3125981504100512
GATS3i,0.9689442862080864
GATS3m,0.9872961126078149
GATS3p,1.0119804039060194
GATS3s,0.9510564533420433
GATS3v,1.0165044700405104
GATS4Z,1.1414146364724953
GATS4c,1.1031642995277149
GATS4d,1.1269932083271819
GATS4i,1.241324045362913
GATS4m,1.1409186926207255
GATS4p,1.1940983024549532
GATS4s,1.2676716604394012
GATS4v,1.1639489860539587
GATS5Z,0.9805447568871608
GATS5c,0.9173877946436763
GATS5d,0.8700435372875805
GATS5i,1.0410476284854142
GATS5m,0.9823679710717131
GATS5p,1.0067962712851017
GATS5s,0.9655621860963931
GATS5v,1.0122678425121356
GATS6Z,0.817402221693446
GATS6c,0.8134214832350766
GATS6d,1.0092666450631904
GATS6i,0.9204618499785342
GATS6m,0.8195215304901249
GATS6p,0.9291903130146375
GATS6s,0.9009346505848156
GATS6v,0.8872349975485443
GATS7Z,0.9875327180052345
GATS7c,1.3562572941276765
GATS7d,1.245681381957774
GATS7i,0.989522565592091
GATS7m,0.9797319564523013
GATS7p,0.9097388238250308
GATS7s,1.3084066403613641
GATS7v,0.8541399647231155
GATS8Z,1.3086157601981934
GATS8c,1.286577903981842
GATS8d,1.0929879487744254
GATS8i,0.8648855138112677
GATS8m,1.298315934444764
GATS8p,0.9254991922141581
GATS8s,1.499521700741931
GATS8v,1.033658197116779
MATS1Z,0.007183846395317038
MATS1c,-0.6144896281799794
MATS1d,0.3026651143765145
MATS1i,-0.20999400091337486
MATS1m,0.008374595917091577
MATS1p,-0.06776691695865607
MATS1s,-0.05287825786409113
MATS1v,-0.013094774904844038
MATS2Z,0.031075828523534393
MATS2c,0.023063171380450397
MATS2d,-0.06793190664968518
MATS2i,0.022557571807472723
MATS2m,0.029117331511422033
MATS2p,0.02108558510370051
MATS2s,0.09870191164768811
MATS2v,0.008502481093228445
MATS3Z,-0.05254822323289053
MATS3c,0.18092683764288411
MATS3d,-0.1028549185938822
MATS3i,0.12408657036971979
MATS3m,-0.051850508862219
MATS3p,0.02572660099709164
MATS3s,-0.08363947763164137
MATS3v,-0.010847897148681724
MATS4Z,-0.18559983892674342
MATS4c,-0.2116718510436409
MATS4d,-0.08644618337516613
MATS4i,-0.2015746964639432
MATS4m,-0.18450077377398433
MATS4p,-0.16110040798151923
MATS4s,-0.1853564372066766
MATS4v,-0.166729184753653
MATS5Z,0.015610562497689998
MATS5c,0.008274182260804654
MATS5d,0.05051261645054072
MATS5i,-0.06755800797284603
MATS5m,0.012882231316876727
MATS5p,-0.049715287060021845
MATS5s,0.09667738104086676
MATS5v,-0.0455977249573527
MATS6Z,0.1784117521822439
MATS6c,0.17932184694895367
MATS6d,0.006181917890171251
MATS6i,0.022173316390118727
MATS6m,0.17666342878164104
MATS6p,0.02582902354178187
MATS6s,0.03585946984168265
MATS6v,0.09487220423198724
MATS7Z,0.04241478011969815
MATS7c,-0.16367135092781693
MATS7d,-0.11153764128812123
MATS7i,-0.03282491207492784
MATS7m,0.04572019531253188
MATS7p,0.03294437998396026
MATS7s,-0.09186585677660997
MATS7v,0.08671165662213418
MATS8Z,-0.2615498228315782
MATS8c,-0.0025563132843446036
MATS8d,-0.08671847959472646
MATS8i,0.13704541567210513
MATS8m,-0.25993722537383496
MATS8p,0.023993343527354362
MATS8s,-0.052587684373977234
MATS8v,-0.12867747923056397
MAXsOH,8.999358881648618
MAXssO,4.589851883633305
MINsOH,8.999358881648618
MINssO,4.589851883633305
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.84983831347098
SpAD_D,433.598748498142
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.3612957608575269
SssNH2,0
SsssAs,0
SsssCH,-1.011899721445454
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,716
TMWC10,140.85270682741992
TSRW10,67.35635260231302
VE1_Dt,5.577417495438697
VE2_Dt,0.17429429673245928
VE3_Dt,2.881876664629733
VR1_Dt,200.32333466407016
VR2_Dt,6.2601042082521925
VR3_Dt,6.463083544264514
Xc-3dv,0.7873227221910516
Xc-4dv,0.0
Xc-5dv,0.11865650099052909
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1388888888888889
Xch-7d,0.27323607817372114
Xp-0dv,17.912086393913192
Xp-1dv,10.205001616437892
Xp-2dv,7.289545929601975
Xp-3dv,5.129120775164066
Xp-4dv,3.442196585764676
Xp-5dv,2.276063145669752
Xp-6dv,1.3499846835066516
Xp-7dv,0.8208193929689831
Xpc-4d,4.636470696061093
Xpc-5d,6.49246761824368
Xpc-6d,9.514739081626088
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,61
nFRing,0
nHBAcc,7
nHBDon,3
nHRing,1
nSpiro,0
naRing,1
piPC10,5.416378141409094
AATS0dv,8.433333333333334
AATS0pe,6.531235
AATS0se,8.012273066666664
AATS1dv,7.032786885245901
AATS1pe,6.659934426229508
AATS1se,7.9506020327868825
AATS2dv,5.355140186915888
AATS2pe,6.5321588785046725
AATS2se,7.93464134579439
AATS3dv,4.027972027972028
AATS3pe,6.419248951048951
AATS3se,7.889015552447552
AATS4dv,3.7564102564102564
AATS4pe,6.428737179487178
AATS4se,7.925983487179486
AATS5dv,4.390243902439025
AATS5pe,6.40410243902439
AATS5se,7.9382725609756095
AATS6dv,4.220779220779221
AATS6pe,6.285758441558443
AATS6se,7.832764649350651
AATS7dv,4.288888888888889
AATS7pe,6.5445051851851845
AATS7se,8.081958311111112
AATS8dv,4.704918032786885
AATS8pe,6.8450147540983615
AATS8se,8.36138344262295
AATSC0Z,8.065555555555559
AATSC0c,0.031561628956578845
AATSC0d,0.5788888888888887
AATSC0i,1.403786160667278
AATSC0m,38.03963043999999
AATSC0p,0.21025300902019553
AATSC0s,2.9775925925925923
AATSC0v,46.43134485510645
AATSC1Z,0.05794171220400711
AATSC1c,-0.01939429364228261
AATSC1d,0.1752094717668489
AATSC1i,-0.2947866723053474
AATSC1m,0.3185665337704963
AATSC1p,-0.014248198202579157
AATSC1s,-0.15744990892531874
AATSC1v,-0.6080080094068073
AATSC2Z,0.2506438213914847
AATSC2c,0.0007279112576717637
AATSC2d,-0.03932502596053997
AATSC2i,0.03166600712158856
AATSC2m,1.1076125300934605
AATSC2p,0.004433307715004444
AATSC2s,0.29389408099688463
AATSC2v,0.39478163176371245
AATSC3Z,-0.4238306138306139
AATSC3c,0.0057103457179718915
AATSC3d,-0.059541569541569556
AATSC3i,0.17419101020967895
AATSC3m,-1.972374195244755
AATSC3p,0.00540909527150048
AATSC3s,-0.24904428904428913
AATSC3v,-0.5036824534631671
AATSC4Z,-1.4969658119658122
AATSC4c,-0.006680708423191621
AATSC4d,-0.05004273504273504
AATSC4i,-0.28296776923679073
AATSC4m,-7.018341250256406
AATSC4p,-0.033871845532495545
AATSC4s,-0.5519159544159542
AATSC4v,-7.74146027470762
AATSC5Z,0.1259078590785908
