DLiP-ID,T000IR
AATSC4v,-4.43873229105797
AATSC5Z,-1.3485832349468716
AATSC5c,-0.0006795658174311612
AATSC5d,0.03245277449822903
AATSC5i,-0.22127715840875906
AATSC5m,-6.48248700093959
AATSC5p,-0.042691738326502415
AATSC5s,-0.16226769863133492
AATSC5v,-10.315177948206632
AATSC6Z,2.223122836759201
AATSC6c,0.0004947753062140412
AATSC6d,-0.07939093734548278
AATSC6i,0.038117444368404
AATSC6m,10.482411267380979
AATSC6p,0.018723347533668673
AATSC6s,0.1476242612606248
AATSC6v,9.404821940215141
AATSC7Z,-1.6774329566537363
AATSC7c,0.00020594986381910777
AATSC7d,-0.20080325518637207
AATSC7i,-0.18474201063788015
AATSC7m,-8.059620397569148
AATSC7p,-0.04105221525021913
AATSC7s,0.15677648469856278
AATSC7v,-11.832706732369568
AATSC8Z,-0.19519778544491698
AATSC8c,0.00029771905493113603
AATSC8d,-0.10730261574259808
AATSC8i,0.003361901008336798
AATSC8m,-0.8815078449861592
AATSC8p,0.006557645313084894
AATSC8s,-0.01374735884885922
AATSC8v,0.20188911743054005
ATS0are,275.3848999999999
ATS1are,293.87
ATS2are,475.5349999999999
ATS3are,579.0120000000002
ATS4are,631.752
ATS5are,653.9280000000001
ATS6are,698.8450000000001
ATS7are,633.7930000000002
ATS8are,638.354
ATSC0dv,185.90909090909085
ATSC0pe,5.582363636363635
ATSC0se,3.918897727272726
ATSC1dv,74.4586776859504
ATSC1pe,0.3183107438016509
ATSC1se,0.18513483057851243
ATSC2dv,28.293388429752053
ATSC2pe,1.5943809917355338
ATSC2se,0.8191652892561979
ATSC3dv,-105.44834710743798
ATSC3pe,-3.0137066115702487
ATSC3se,-1.8647262086776863
ATSC4dv,-76.10743801652893
ATSC4pe,-1.451070247933885
ATSC4se,-1.0392439132231401
ATSC5dv,10.126033057851236
ATSC5pe,-1.1004495867768598
ATSC5se,-0.3865442128099172
ATSC6dv,81.10537190082644
ATSC6pe,3.665505785123965
ATSC6se,1.718830770661156
ATSC7dv,-83.20661157024793
ATSC7pe,-0.8665099173553735
ATSC7se,0.03044433471074387
ATSC8dv,-79.55991735537192
ATSC8pe,-0.5166512396694218
ATSC8se,-0.30550722520661155
AXp-0dv,0.5726129794039256
AXp-1dv,0.29448004198301425
AXp-2dv,0.15517783648696035
AXp-3dv,0.080480181360908
AXp-4dv,0.04418594151250454
AXp-5dv,0.02295862307359131
AXp-6dv,0.011829140039871639
AXp-7dv,0.006180853801759052
BertzCT,879.8145520737067
ECIndex,432
ETA_eta,19.791749339752002
GATS1dv,0.43745083448495814
GATS1pe,0.6784519003241434
GATS1se,0.7262532072912634
GATS2dv,0.8414907991249521
GATS2pe,0.6495107627061988
GATS2se,0.7084593836423526
GATS3dv,1.2657728579488976
GATS3pe,1.3037463586799154
GATS3se,1.333663353687862
GATS4dv,1.1235989261230168
GATS4pe,1.0323605089366625
GATS4se,1.0473559076855354
GATS5dv,0.9009523809523813
GATS5pe,1.0357812560584274
GATS5se,1.0230215624893417
GATS6dv,0.8213967776314967
GATS6pe,0.6511426331289208
GATS6se,0.6969144736801343
GATS7dv,1.270947058530014
GATS7pe,1.3288797146060973
GATS7se,1.352530185337721
GATS8dv,1.2406888693711875
GATS8pe,1.2177389531208644
GATS8se,1.2429259621289321
LogEE_A,4.144926538835563
LogEE_D,119.83767773545019
MATS1dv,0.38309769320718623
MATS1pe,0.05454161822453233
MATS1se,0.04518757631417343
MATS2dv,0.08810963839917639
MATS2pe,0.1653533770915577
MATS2se,0.1210170873346044
MATS3dv,-0.2742523979687794
MATS3pe,-0.2610322290158138
MATS3se,-0.23007129093116874
MATS4dv,-0.1765952346708855
MATS4pe,-0.11213025743795883
MATS4se,-0.11439474237368372
MATS5dv,0.02282454302014204
MATS5pe,-0.08260672526184044
MATS5se,-0.04133316133956852
MATS6dv,0.16406494890602472
MATS6pe,0.2469349719716133
MATS6se,0.16494380349873106
MATS7dv,-0.20094805648420744
MATS7pe,-0.06969185355150445
MATS7se,0.003487941233333305
MATS8dv,-0.1828138723384054
MATS8pe,-0.03953618902551825
MATS8se,-0.03330220637214345
MAXaaCH,1.8896780515593647
MAXaasC,0.8291793692785758
MAXdssC,-0.4203116601578898
MAXsCH3,1.8448759133282944
MDEC-11,0.4724703937105774
MDEC-12,3.4921606428843956
MDEC-13,6.776440538219265
MDEC-22,8.875180431411302
MDEC-23,19.00621405785751
MDEC-33,12.042668891920542
MDEO-11,0.14285714285714285
MDEO-12,0.8222672338010394
MDEO-22,0.16666666666666669
MINaaCH,1.6674055177626605
MINaasC,0.37035289115646286
MINdssC,-0.4203116601578898
MINsCH3,1.3431319286974053
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1428571428571428
SM1_Dzi,0.9177863289708527
SM1_Dzm,1.1395624948769625
SM1_Dzp,-4.847358875538426
SM1_Dzv,-1.9153025404755315
SddssSe,0
SpAD_Dt,411.2697188817501
SpAbs_A,31.683526701599092
SpAbs_D,239.6753554709004
SpMAD_A,1.2673410680639636
SpMAD_D,9.587014218836018
SpMax_A,2.4484957539902403
SpMax_D,119.83767773545019
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.56
TpiPC10,8.718687837110874
VAdjMat,5.754887502163468
VE1_DzZ,4.922409865323747
VE1_Dzi,4.921348556397897
VE1_Dzm,4.922400212740587
VE1_Dzp,4.885135535995899
VE1_Dzv,4.906982198314051
VE2_DzZ,0.1968963946129499
VE2_Dzi,0.19685394225591588
VE2_Dzm,0.19689600850962347
VE2_Dzp,0.19540542143983597
VE2_Dzv,0.19627928793256202
VE3_DzZ,2.5100889524857495
VE3_Dzi,2.5098733216495397
VE3_Dzm,2.5100869915371717
VE3_Dzp,2.5024877623260533
VE3_Dzv,2.5069498611608005
VR1_DzZ,146.68245397803025
VR1_Dzi,146.88882922687827
VR1_Dzm,146.68458840445842
VR1_Dzp,150.75321524380337
VR1_Dzv,148.75498395875334
VR2_DzZ,5.86729815912121
VR2_Dzi,5.875553169075131
VR2_Dzm,5.867383536178337
VR2_Dzp,6.0301286097521345
VR2_Dzv,5.950199358350134
VR3_DzZ,5.904560805084799
VR3_Dzi,5.905966768778459
VR3_Dzm,5.904575356320076
VR3_Dzp,5.931934895571108
VR3_Dzv,5.918591281343659
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.1131857092446684
Xch-7dv,0.11307616890813653
Xpc-4dv,1.4048818178025837
Xpc-5dv,2.034058222366821
Xpc-6dv,2.3118018550449824
Zagreb1,130.0
Zagreb2,152.0
fragCpx,129.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,27
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.258747727272725
AATS1are,6.388478260869565
AATS2are,6.257039473684209
AATS3are,6.362769230769232
AATS4are,6.193647058823529
AATS5are,6.227885714285716
AATS6are,5.973034188034189
AATS7are,6.467275510204084
AATS8are,6.197611650485437
AATSC0dv,4.225206611570247
AATSC0pe,0.12687190082644625
AATSC0se,0.0890658574380165
AATSC1dv,1.6186669062163133
AATSC1pe,0.006919798778296759
AATSC1se,0.004024670229967661
AATSC2dv,0.37228142670726383
AATSC2pe,0.020978697259678075
AATSC2se,0.010778490648107868
AATSC3dv,-1.1587730451366811
AATSC3pe,-0.03311765507220053
AATSC3se,-0.020491496798655893
AATSC4dv,-0.7461513531032248
AATSC4pe,-0.014226178901312598
AATSC4se,-0.010188665815913139
AATSC5dv,0.09643841007477368
AATSC5pe,-0.010480472255017713
AATSC5se,-0.0036813734553325446
AATSC6dv,0.6932083068446704
AATSC6pe,0.0313291092745638
AATSC6se,0.014690861287702188
AATSC7dv,-0.8490470568392646
AATSC7pe,-0.008841937932197688
AATSC7se,0.0003106564766402436
AATSC8dv,-0.7724263820909896
AATSC8pe,-0.005016031453101183
AATSC8se,-0.0029660895651127334
AETA_eta,0.7916699735900801
ATSC0are,6.005879545454544
ATSC1are,0.3630032024793376
ATSC2are,1.5501103305785116
ATSC3are,-3.163014514462811
ATSC4are,-1.5981003099173559
ATSC5are,-0.9661011880165292
ATSC6are,3.5250384814049585
ATSC7are,-0.5400794421487621
ATSC8are,-0.5031452995867775
BCUTZ-1h,8.034084904464935
BCUTZ-1l,5.679807092625127
BCUTc-1h,0.4299397867387563
BCUTc-1l,-0.4660473853661843
BCUTd-1h,3.251967127692656
BCUTd-1l,0.9727868716713606
BCUTi-1h,14.564924213142891
BCUTi-1l,10.940391753647368
BCUTm-1h,16.01703225363577
BCUTm-1l,11.69127147549216
BCUTp-1h,2.005492261095222
BCUTp-1l,0.7157118595175537
BCUTs-1h,7.008274407914151
BCUTs-1l,1.2706195059324088
BCUTv-1h,20.912341098888128
BCUTv-1l,14.681700621821316
BalabanJ,1.7012608024873928
Diameter,10
ETA_beta,33.25
GATS1are,0.6863770401800435
GATS2are,0.668141434291871
GATS3are,1.320621184326712
GATS4are,1.0395707601946833
GATS5are,1.0290668305608965
GATS6are,0.660728675554299
GATS7are,1.3365351097702551
GATS8are,1.227098103163919
HybRatio,0.2
Lipinski,True
LogEE_Dt,205.63485944087506
MATS1are,0.057813422982857146
MATS2are,0.14942562365073153
MATS3are,-0.25464540934760094
MATS4are,-0.11478362145971092
MATS5are,-0.067407679347116
MATS6are,0.2207262878396885
MATS7are,-0.04037454392152825
MATS8are,-0.035787573578099516
MAXsssCH,-0.8371012849584283
MINsssCH,-0.8371012849584283
NsssssAs,0
RotRatio,0.14814814814814814
SM1_Dzpe,1.1960679314565485
SM1_Dzse,1.1342421939878375
SMR_VSA1,19.161022469685925
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,26.875177986820177
SMR_VSA6,0.0
SMR_VSA7,71.11201494480979
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,184.55733933276392
SpAD_Dzi,186.99156508601686
SpAD_Dzm,184.58389840591957
SpAD_Dzp,237.7404510852998
SpAD_Dzv,210.20444088315776
SpAbs_Dt,411.26971888175035
SpDiam_A,4.855683146539768
SpDiam_D,165.53448458533256
SpMAD_Dt,16.450788755270004
SpMax_Dt,205.63485944087506
SsssssAs,0
VE1_Dzpe,4.922532920787721
VE1_Dzse,4.922388625495042
VE2_Dzpe,0.19690131683150885
VE2_Dzse,0.1968955450198017
VE3_Dzpe,2.51011395120167
VE3_Dzse,2.510084637551579
VMcGowan,254.84000000000003
VR1_Dzpe,146.65470790904112
VR1_Dzse,146.68715926507647
VR2_Dzpe,5.866188316361645
VR2_Dzse,5.867486370603059
VR3_Dzpe,5.904371629810221
VR3_Dzse,5.904592882619991
mZagreb1,8.75
mZagreb2,5.472222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,37
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13649726239669419
AATSC1are,0.007891373966942122
AATSC2are,0.020396188560243573
AATSC3are,-0.03475840125783309
AATSC4are,-0.01566765009722898
AATSC5are,-0.009200963695395517
AATSC6are,0.03012853402910221
AATSC7are,-0.005511014715803696
AATSC8are,-0.004884905821230849
AETA_beta,1.33
BCUTdv-1h,6.033926315676637
BCUTdv-1l,0.9950267939188876
BCUTpe-1h,3.515607685862891
BCUTpe-1l,2.228940877140763
BCUTse-1h,3.7239938457326134
BCUTse-1l,2.4249330222727843
ETA_alpha,11.733333333333333
ETA_dBeta,2.75
ETA_eta_B,0.4618160641919431
ETA_eta_F,25.32142637656358
ETA_eta_L,5.081975316418614
ETA_eta_R,45.11317571631558
ETA_psi_1,0.5596184419713833
LabuteASA,145.40493673614736
LogEE_DzZ,92.32438395209624
LogEE_Dzi,93.53249399616728
LogEE_Dzm,92.33753170275486
LogEE_Dzp,117.90075376754217
LogEE_Dzv,104.71915993348375
PEOE_VSA1,14.366485285614102
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,48.73693007985707
PEOE_VSA8,12.487188691387619
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.3285248953001396
SpAD_Dzpe,184.200120895004
SpAD_Dzse,184.6173551432508
SpAbs_DzZ,183.50591076133549
SpAbs_Dzi,186.14720166336372
SpAbs_Dzm,183.53550091063283
SpAbs_Dzp,240.64886641062293
SpAbs_Dzv,211.35362240744314
SpDiam_Dt,281.2092256877926
SpMAD_DzZ,7.382293573310557
SpMAD_Dzi,7.479662603440675
SpMAD_Dzm,7.383355936236783
SpMAD_Dzp,9.509618043411992
SpMAD_Dzv,8.408177635326311
SpMax_DzZ,92.32438395209624
SpMax_Dzi,93.53249399616728
SpMax_Dzm,92.33753170275486
SpMax_Dzp,117.90075376754217
SpMax_Dzv,104.71915993348375
VE1_Dzare,4.922866505223316
VE2_Dzare,0.1969146602089326
VE3_Dzare,2.5101817157323483
VR1_Dzare,146.57527920400693
VR2_Dzare,5.863011168160277
VR3_Dzare,5.903829879576837
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4693333333333333
AETA_dBeta,0.11
AETA_eta_B,0.018472642567677725
AETA_eta_F,1.012857055062543
AETA_eta_L,0.20327901265674456
AETA_eta_R,1.8045270286526232
BCUTare-1h,3.5699695799348032
BCUTare-1l,2.1791045169625107
ETA_beta_s,15.25
ETA_dPsi_A,0.15438155802861664
ETA_dPsi_B,0.0
ETA_eta_BR,0.7198160641919431
ETA_eta_FL,6.870422181762539
ETA_eta_RL,11.952397498181153
LogEE_Dzpe,92.14790316476027
LogEE_Dzse,92.35404725938491
PEOE_VSA10,17.613725639906647
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,16.232495939918003
SlogP_VSA3,4.794537184071822
SlogP_VSA4,13.847474399381248
SlogP_VSA5,35.60878198455582
SlogP_VSA6,53.054031484666226
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,183.1940625952321
SpAbs_Dzpe,183.099738398064
SpAbs_Dzse,183.57385232478208
SpDiam_DzZ,129.68962993952448
SpDiam_Dzi,130.91872632873938
SpDiam_Dzm,129.70281624376278
SpDiam_Dzp,157.34065888997202
SpDiam_Dzv,142.1796047012419
SpMAD_Dzpe,7.368004835800161
SpMAD_Dzse,7.384694205730032
SpMax_Dzpe,92.14790316476027
SpMax_Dzse,92.35404725938491
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.61
AETA_eta_BR,0.028792642567677725
AETA_eta_FL,0.2748168872705016
AETA_eta_RL,0.4780958999272461
DetourIndex,2496
EState_VSA1,12.073271675700152
EState_VSA2,0.0
EState_VSA3,17.07321074385534
EState_VSA4,22.384282469939446
EState_VSA5,6.923737199690624
EState_VSA6,12.13273413692322
EState_VSA7,50.245676810150904
EState_VSA8,5.156663257125445
EState_VSA9,9.259957890773396
ETA_beta_ns,18.0
ETA_shape_p,0.1846590909090909
ETA_shape_x,0.0
ETA_shape_y,0.3835227272727273
GhoseFilter,True
LogEE_Dzare,91.65017229342807
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,181.97181969155608
SpDiam_Dzpe,129.51420801569427
SpDiam_Dzse,129.71916681666508
SpMAD_Dzare,7.327762503809285
SpMax_Dzare,91.65017229342807
TopoPSA(NO),72.56
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.235394064459269
VSA_EState9,54.431272602207414
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.72
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0306666666666667
FilterItLogS,-5.355174142506192
SpDiam_Dzare,129.016116245917
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6060606060606062
ETA_epsilon_2,0.8386666666666663
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5321839080459773
ETA_epsilon_5,0.8179487179487176
AETA_beta_ns_d,0.02
ETA_dEpsilon_A,0.16521553563807062
ETA_dEpsilon_B,0.07387669801462893
ETA_dEpsilon_C,-0.0913388376234417
ETA_dEpsilon_D,0.020717948717948742
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.72
MDEDescriptor,"0.4724703937105774,3.4921606428843956,6.776440538219265,0.0,8.875180431411302,19.00621405785751,0.0,12.042668891920542,0.0,0.0,0.14285714285714285,0.8222672338010394,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,52.17706699999998
BCUTDescriptor,"11.85,15.99793682952226,-0.3831783442745267,0.2634602460154959,4.082183043912142,10.718384727962395"
BPolDescriptor,25.560933
TPSADescriptor,72.56
ALOGPDescriptor,"3.4807999999999986,12.11596863999999,95.79209999999999"
XLogPDescriptor,3.568000000000001
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,337.13140824000004
ChiPathDescriptor,"17.974327015758657,11.952397498181154,11.089315765772056,8.755184987217218,7.5821411712759454,5.518519910854536,3.714867732851041,2.85919348869156,14.315324485098142,7.950961133541385,5.896757786504492,3.943528886684491,2.872086198312795,1.721896730519349,0.9818186233093463,0.6057236725723861"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.41810909964537374,0.4715090837710737,0.0,0.0,0.02282177322938192,0.11318570924466842,0.11307616890813653"
AtomCountDescriptor,44
BondCountDescriptor,27
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.887338157327813,0.0,0.4051404855491081,0.0,0.7680733320682647,0.0,0.11733284949726566,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,4,3,1,0,0"
ZagrebIndexDescriptor,130.0
LargestChainDescriptor,11
MannholdLogPDescriptor,3.1100000000000003
WeightedPathDescriptor,"50.557203350519835,2.022288134020793,13.926736266698832,10.949078477976194,2.9776577887226363"
FractionalPSADescriptor,0.21522764781484066
WienerNumbersDescriptor,"1447.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8865789476236827,6.678124046866699,8.433513349530038,1.4048818178025835,2.034058222366821,2.0822124567376075"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,8,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.753086419753085,8.79224376731302,4.837984173261141"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1516.05
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"28.457856443440264,29.380103415909886,42.261842629275364,41.321191660553964,41.9853756148191"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.4220453346144201,-0.16631687792967895,-0.020580822227354745,0.008308744367333018,-0.05485255142779764"
EccentricConnectivityIndexDescriptor,432
AutocorrelationDescriptorPolarizability,"1616.3753269603903,1900.0591797992784,2666.349867866963,2691.6560834961588,2570.443544078926"
