DLiP-ID,C100JD
AATSC5d,-0.09624531235708404
AATSC5i,0.144872780621481
AATSC5m,5.918155246570017
AATSC5p,0.013020447363805145
AATSC5s,0.10114637641391502
AATSC5v,6.549065714345654
AATSC6Z,-1.6689500077547432
AATSC6c,0.0018658349311242892
AATSC6d,-0.07816781264540147
AATSC6i,0.13732022985329959
AATSC6m,-7.785738983017114
AATSC6p,0.01045438392012993
AATSC6s,0.011412397249650832
AATSC6v,-3.5997113557916554
AATSC7Z,-0.9350285069666757
AATSC7c,0.0005019273958281324
AATSC7d,-0.08939296929784447
AATSC7i,-0.04264647596784907
AATSC7m,-4.345001969389308
AATSC7p,-0.007520661973015592
AATSC7s,-0.24068484472765098
AATSC7v,-3.119812571656086
AATSC8Z,-2.2116527942925086
AATSC8c,-0.0020725300519263508
AATSC8d,-0.036860879904875174
AATSC8i,-0.2528590251577755
AATSC8m,-10.498338430439945
AATSC8p,-0.046638625898858525
AATSC8s,-0.33762716342977944
AATSC8v,-13.179903059388556
ATS0are,186.91490000000002
ATS1are,201.975
ATS2are,327.11300000000006
ATS3are,396.2539999999999
ATS4are,408.922
ATS5are,331.99100000000004
ATS6are,300.464
ATS7are,240.53999999999996
ATS8are,175.16
ATSC0dv,118.55172413793102
ATSC0pe,3.9474827586206875
ATSC0se,2.8596449655172416
ATSC1dv,24.341260404280646
ATSC1pe,-0.2446988109393597
ATSC1se,-0.2728555148632578
ATSC2dv,13.255648038049944
ATSC2pe,1.5315883472057057
ATSC2se,1.304116680142688
ATSC3dv,-18.819262782401907
ATSC3pe,-0.5163659928656364
ATSC3se,-0.499827890606421
ATSC4dv,-9.995243757431627
ATSC4pe,-0.9545475624256833
ATSC4se,-0.7253271296076098
ATSC5dv,17.390011890606424
ATSC5pe,0.7085102259215206
ATSC5se,0.2933744066587395
ATSC6dv,-53.77170035671819
ATSC6pe,-1.3008726516052331
ATSC6se,-0.6068118763376923
ATSC7dv,-39.535077288941736
ATSC7pe,-0.8846492271105815
ATSC7se,-0.61304557431629
ATSC8dv,-31.827586206896555
ATSC8pe,-0.8373724137931012
ATSC8se,-0.45488248275862075
AXp-0dv,0.5298240392572888
AXp-1dv,0.2800845729895694
AXp-2dv,0.14613360134070583
AXp-3dv,0.07660767462836064
AXp-4dv,0.039324595058233124
AXp-5dv,0.021180211927944267
AXp-6dv,0.010868603366563754
AXp-7dv,0.005781691737253743
BertzCT,740.5701343801263
ECIndex,280
ETA_eta,9.933245828628007
GATS1dv,0.52950890427668
GATS1pe,0.7609438943503796
GATS1se,0.8314770955815158
GATS2dv,0.7770447934845841
GATS2pe,0.5637192449138255
GATS2se,0.5383893520227684
GATS3dv,0.9559821601706419
GATS3pe,0.9032816878305492
GATS3se,0.9176362133832713
GATS4dv,1.1118807893677005
GATS4pe,1.1638404220935212
GATS4se,1.1514779393994103
GATS5dv,0.9810712847362064
GATS5pe,0.9761235209491194
GATS5se,1.0222116182047012
GATS6dv,1.3503553633305512
GATS6pe,1.4592491523833724
GATS6se,1.4779658370817808
GATS7dv,1.2384510970898406
GATS7pe,1.165491847763396
GATS7se,1.1695144477346613
GATS8dv,1.1687027341477603
GATS8pe,1.170622919887838
GATS8se,1.100023412600146
LogEE_A,3.839442129502541
LogEE_D,68.24722780586303
MATS1dv,0.19207528758280346
MATS1pe,-0.05798930733233682
MATS1se,-0.08926000826574906
MATS2dv,0.06485165794066321
MATS2pe,0.22503486289822397
MATS2se,0.26450404983960885
MATS3dv,-0.07307219959925024
MATS3pe,-0.06021363409659755
MATS3se,-0.08045736725158999
MATS4dv,-0.03761578735400725
MATS4pe,-0.10788522518127593
MATS4se,-0.11316351942159068
MATS5dv,0.08180628272251313
MATS5pe,0.10009687871463585
MATS5se,0.05721432270099317
MATS6dv,-0.28594734046589276
MATS6pe,-0.20775654194444254
MATS6se,-0.1337772058966532
MATS7dv,-0.24797511970286842
MATS7pe,-0.16664191642571566
MATS7se,-0.1594094396023123
MATS8dv,-0.2684700407213497
MATS8pe,-0.21212820042453898
MATS8se,-0.15906956571314906
MAXaaCH,1.9385619803476946
MAXaaaC,0.6007898715041573
MAXaasC,1.005224867724868
MAXaasN,1.5043518518518517
MDEC-22,10.494293123336135
MDEC-23,14.023159308423914
MDEC-33,3.7691691356845607
MDEO-11,0.16666666666666669
MDEO-12,0.6324555320336759
MINaaCH,1.4981453136810279
MINaaaC,0.4803065948601666
MINaasC,0.11584414630049578
MINaasN,1.5043518518518517
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8928571428571429
SM1_Dzi,0.7446521430925515
SM1_Dzm,0.8902969157782687
SM1_Dzp,-3.765064611199274
SM1_Dzv,-1.5163080624175058
SddssSe,0
SpAD_Dt,307.1907886289924
SpAbs_A,23.81241795889254
SpAbs_D,136.4944556117261
SpMAD_A,1.3229121088273632
SpMAD_D,7.583025311762561
SpMax_A,2.4641507364186
SpMax_D,68.24722780586303
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,55.37
TpiPC10,8.637141242844825
VAdjMat,5.321928094887363
VE1_DzZ,4.18327620246166
VE1_Dzi,4.180422268196259
VE1_Dzm,4.183284755432411
VE1_Dzp,4.184170157817919
VE1_Dzv,4.189491657901592
VE2_DzZ,0.23240423347009223
VE2_Dzi,0.23224568156645883
VE2_Dzm,0.23240470863513396
VE2_Dzp,0.23245389765655103
VE2_Dzv,0.23274953655008845
VE3_DzZ,2.018881384936474
VE3_Dzi,2.01819892743608
VE3_Dzm,2.0188834294971474
VE3_Dzp,2.019095059532323
VE3_Dzv,2.0203660687794542
VR1_DzZ,90.70756555750623
VR1_Dzi,91.0010667442498
VR1_Dzm,90.707550845041
VR1_Dzp,91.07731264607189
VR1_Dzv,90.56012810138789
VR2_DzZ,5.039309197639235
VR2_Dzi,5.055614819124989
VR2_Dzm,5.039308380280056
VR2_Dzp,5.059850702559549
VR2_Dzv,5.031118227854883
VR3_DzZ,5.095427431526969
VR3_Dzi,5.098657893814545
VR3_Dzm,5.095427269330284
VR3_Dzp,5.09949540023935
VR3_Dzv,5.093800693903119
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.1079379705213968
Xch-7dv,0.11986953683692059
Xpc-4dv,0.8196285234165543
Xpc-5dv,1.091121016135614
Xpc-6dv,1.3404902078087335
Zagreb1,96.0
Zagreb2,113.0
fragCpx,94.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,20
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,1
AATS0are,6.445341379310346
AATS1are,6.515322580645161
AATS2are,6.5422600000000015
AATS3are,6.28974603174603
AATS4are,6.291107692307692
AATS5are,6.384442307692309
AATS6are,6.531826086956522
AATS7are,6.167692307692307
AATS8are,6.04
AATSC0dv,4.087990487514863
AATSC0pe,0.1361200951248513
AATSC0se,0.09860844708680143
AATSC1dv,0.7852019485251821
AATSC1pe,-0.007893510030301925
AATSC1se,-0.008801790802040575
AATSC2dv,0.2651129607609989
AATSC2pe,0.030631766944114115
AATSC2se,0.02608233360285376
AATSC3dv,-0.29871845686352233
AATSC3pe,-0.008196285601041848
AATSC3se,-0.007933776041371762
AATSC4dv,-0.1537729808835635
AATSC4pe,-0.014685347114241281
AATSC4se,-0.011158878917040151
AATSC5dv,0.3344233055885851
AATSC5pe,0.013625196652336934
AATSC5se,0.005641815512668067
AATSC6dv,-1.1689500077547432
AATSC6pe,-0.028279840252287677
AATSC6se,-0.013191562529080268
AATSC7dv,-1.0137199304856854
AATSC7pe,-0.022683313515655935
AATSC7se,-0.01571911729016128
AATSC8dv,-1.0975029726516055
AATSC8pe,-0.028874910820451766
AATSC8se,-0.015685602853745543
AETA_eta,0.5518469904793337
ATSC0are,4.312386206896551
ATSC1are,-0.32906111771700464
ATSC2are,1.8449444708680125
ATSC3are,-0.6271769322235436
ATSC4are,-1.061238049940547
ATSC5are,0.5967661117716995
ATSC6are,-1.2598022592152212
ATSC7are,-0.9482400713436379
ATSC8are,-0.8179344827586195
BCUTZ-1h,8.039019749070436
BCUTZ-1l,5.694308849037546
BCUTc-1h,0.5401552516438518
BCUTc-1l,-0.4816806045635379
BCUTd-1h,3.2713484835738806
BCUTd-1l,0.9778126113362752
BCUTi-1h,14.551073026881504
BCUTi-1l,10.955246399373548
BCUTm-1h,16.01924144117067
BCUTm-1l,11.705877871306779
BCUTp-1h,1.992019699278918
BCUTp-1l,0.7183324136236123
BCUTs-1h,7.008283383393561
BCUTs-1l,1.4092800622967092
BCUTv-1h,20.89385124949757
BCUTv-1l,14.698063547472536
BalabanJ,1.6191665110727032
Diameter,9
ETA_beta,26.25
GATS1are,0.7922101512078719
GATS2are,0.5563332885545406
GATS3are,0.9093444455816836
GATS4are,1.1652452844486698
GATS5are,1.0040621684647075
GATS6are,1.4621008360005918
GATS7are,1.1562400969977542
GATS8are,1.1317839871037076
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,153.5953943144962
MATS1are,-0.07138307039721496
MATS2are,0.24813820974386513
MATS3are,-0.06694680827731418
MATS4are,-0.10979430295658132
MATS5are,0.0771758033856703
MATS6are,-0.1841725497934615
MATS7are,-0.16350613272630998
MATS8are,-0.18967097182774215
MAXssCH2,0.4267129629629629
MINssCH2,0.4267129629629629
NsssssAs,0
RotRatio,0.1
SM1_Dzpe,0.9373470012239903
SM1_Dzse,0.8857473937688994
SMR_VSA1,9.523678331894054
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,0.0
SMR_VSA7,64.64498804569115
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,95.99034427368233
SpAD_Dzi,94.24955481020291
SpAD_Dzm,96.0088072018866
SpAD_Dzp,132.35197572134564
SpAD_Dzv,117.75274076697625
SpAbs_Dt,307.19078862899244
SpDiam_A,4.777251048658426
SpDiam_D,100.76750221386224
SpMAD_Dt,17.06615492383291
SpMax_Dt,153.5953943144962
SsssssAs,0
VE1_Dzpe,4.182745986518925
VE1_Dzse,4.1833494944497325
VE2_Dzpe,0.23237477702882917
VE2_Dzse,0.23240830524720735
VE3_Dzpe,2.0187546303256285
VE3_Dzse,2.0188989050194155
VMcGowan,173.02999999999977
VR1_Dzpe,90.74157080606538
VR1_Dzse,90.7031187141477
VR2_Dzpe,5.041198378114744
VR2_Dzse,5.039062150785984
VR3_Dzpe,5.095802250053403
VR3_Dzse,5.09537840637305
mZagreb1,5.166666666666667
mZagreb2,3.916666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,24
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1487029726516052
AATSC1are,-0.010614874765064666
AATSC2are,0.03689888941736025
AATSC3are,-0.009955189400373708
AATSC4are,-0.01632673922985457
AATSC5are,0.01147627138022499
AATSC6are,-0.027387005635113502
AATSC7are,-0.0243138479831702
AATSC8are,-0.02820463733650412
AETA_beta,1.4583333333333333
BCUTdv-1h,6.038908731070045
BCUTdv-1l,1.9915859881596139
BCUTpe-1h,3.5246917823163346
BCUTpe-1l,2.2403306032299115
BCUTse-1h,3.7366995685414848
BCUTse-1l,2.4359931324988002
ETA_alpha,8.4
ETA_dBeta,2.75
ETA_eta_B,0.17703011935521396
ETA_eta_F,16.830616741212832
ETA_eta_L,3.3451460325708458
ETA_eta_R,26.76386256984084
ETA_psi_1,0.5490196078431375
LabuteASA,102.71480855555127
LogEE_DzZ,48.04477531144433
LogEE_Dzi,47.1661469686066
LogEE_Dzm,48.05386454070876
LogEE_Dzp,65.13013657978412
LogEE_Dzv,58.45517369948325
PEOE_VSA1,9.523678331894054
PEOE_VSA2,4.567099647791355
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,17.696185628620217
PEOE_VSA8,6.06636706846161
PEOE_VSA9,12.061457123528836
SM1_Dzare,1.0428106095858538
SpAD_Dzpe,95.3383829893186
SpAD_Dzse,96.08541542980872
SpAbs_DzZ,95.19669348003156
SpAbs_Dzi,93.58764179412064
SpAbs_Dzm,95.21743216563928
SpAbs_Dzp,134.02533777076755
SpAbs_Dzv,118.42665546138403
SpDiam_Dt,216.37575929247706
SpMAD_DzZ,5.332796904093462
SpMAD_Dzi,5.236086378344606
SpMAD_Dzm,5.333822622327033
SpMAD_Dzp,7.352887540074757
SpMAD_Dzv,6.54181893149868
SpMax_DzZ,48.04477531144433
SpMax_Dzi,47.1661469686066
SpMax_Dzm,48.05386454070876
SpMax_Dzp,65.13013657978412
SpMax_Dzv,58.45517369948325
VE1_Dzare,4.182052777273878
VE2_Dzare,0.23233626540410432
VE3_Dzare,2.018588885932677
VR1_Dzare,90.77095099735497
VR2_Dzare,5.042830610964165
VR3_Dzare,5.096125976386487
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666667
AETA_dBeta,0.1527777777777778
AETA_eta_B,0.00983500663084522
AETA_eta_F,0.9350342634007129
AETA_eta_L,0.18584144625393587
AETA_eta_R,1.4868812538800467
BCUTare-1h,3.576039108087194
BCUTare-1l,2.1913032090931313
ETA_beta_s,11.75
ETA_dPsi_A,0.16498039215686244
ETA_dPsi_B,0.0
ETA_eta_BR,0.43503011935521396
ETA_eta_FL,5.3920374104470365
ETA_eta_RL,8.737183443017882
LogEE_Dzpe,47.72126632806063
LogEE_Dzse,48.091915903447074
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.756062822229453
SlogP_VSA2,9.67362704263206
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,57.742624668818046
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
SpAD_Dzare,94.31185544284497
SpAbs_Dzpe,94.50518565489725
SpAbs_Dzse,95.2980844131253
SpDiam_DzZ,72.98201955664534
SpDiam_Dzi,71.10036330737891
SpDiam_Dzm,72.99505167373404
SpDiam_Dzp,97.821045623851
SpDiam_Dzv,88.77690322519118
SpMAD_Dzpe,5.296576832739922
SpMAD_Dzse,5.338078634989373
SpMax_Dzpe,47.72126632806063
SpMax_Dzse,48.091915903447074
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6527777777777778
AETA_eta_BR,0.024168339964178553
AETA_eta_FL,0.29955763391372425
AETA_eta_RL,0.4853990801676601
DetourIndex,1360
EState_VSA1,5.756062822229453
EState_VSA2,5.749511833283905
EState_VSA3,17.64447726517108
EState_VSA4,5.563451491696996
EState_VSA5,16.699833784714574
EState_VSA6,6.06636706846161
EState_VSA7,30.33183534230805
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,14.5
ETA_shape_p,0.07936507936507936
ETA_shape_x,0.0
ETA_shape_y,0.34523809523809523
GhoseFilter,True
LogEE_Dzare,47.21386164417725
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,93.38491267876866
SpDiam_Dzpe,72.44465419475694
SpDiam_Dzse,73.05935690264013
SpMAD_Dzare,5.239547524602498
SpMax_Dzare,47.21386164417725
TopoPSA(NO),55.37
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.62688421201814
VSA_EState9,37.706449121315195
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8055555555555556
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03333333333333331
FilterItLogS,-3.138733013701015
SpDiam_Dzare,71.65852116135798
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6413793103448276
ETA_epsilon_2,0.8499999999999996
ETA_epsilon_3,0.44400000000000034
ETA_epsilon_4,0.5414634146341466
ETA_epsilon_5,0.821052631578947
AETA_beta_ns_d,0.05555555555555555
ETA_dEpsilon_A,0.1973793103448273
ETA_dEpsilon_B,0.09991589571068105
ETA_dEpsilon_C,-0.09746341463414626
ETA_dEpsilon_D,0.02894736842105261
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.8888888888888888
MDEDescriptor,"0.0,0.0,0.0,0.0,10.494293123336135,14.023159308423914,0.0,3.7691691356845607,0.0,0.0,0.16666666666666669,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,35.480723
BCUTDescriptor,"11.849999999999998,15.996926736150668,-0.36039933965715976,0.35003426922405045,4.688155609590758,9.761860864924115"
BPolDescriptor,16.879277
TPSADescriptor,55.37
ALOGPDescriptor,"3.3360000000000003,11.128896000000003,62.3325"
XLogPDescriptor,2.4370000000000003
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,241.0738933
ChiPathDescriptor,"12.535169427003234,8.737183443017882,7.958737371272968,6.595913343511965,5.59377105313553,4.741924717104961,2.922095760514365,2.087037148215152,9.536832706631198,5.601691459791387,4.0917408375397635,2.834483961249343,1.966229752911657,1.3343533514604897,0.662984805360389,0.3873733463960006"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.41533754115844823,0.615557934731371,0.0,0.0,0.02282177322938192,0.10793797052139681,0.11986953683692059"
AtomCountDescriptor,29
BondCountDescriptor,20
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.1673337338648357,0.0,0.21982198216447035,0.0,0.43218675811262613,0.0,0.05121244563300478,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,1,0,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"37.08365731170629,2.060203183983683,11.713665185752518,8.209933281558142,3.503731904194379"
FractionalPSADescriptor,0.2296806146947476
WienerNumbersDescriptor,"595.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.5757792887991324,4.185545868005479,6.096071067558768,0.8196285234165541,1.0911210161356137,1.2323243477157213"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.005,5.551020408163265,2.8049671292914535"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,655.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"20.683387407899318,21.826913708071597,31.70830593774577,29.3214635497823,24.04455925940334"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.36901973396560556,-0.30039465703611423,0.22182264545816896,-0.10815918490704814,0.028160312784933857"
EccentricConnectivityIndexDescriptor,280
AutocorrelationDescriptorPolarizability,"1073.7886949540177,1263.3987635186386,1762.4975045069616,1603.7216720694196,1259.735551593857"
