DLiP-ID,T001AP
AATSC4s,-0.2864957092699777
AATSC4v,-7.674322145164689
AATSC5Z,-0.1203058596135106
AATSC5c,0.0020911464205334005
AATSC5d,0.07650533960364413
AATSC5i,0.09659970655434941
AATSC5m,-0.4408807784701359
AATSC5p,0.00998797544792578
AATSC5s,-0.1554461391632853
AATSC5v,2.6702146149327555
AATSC6Z,1.7593722921962591
AATSC6c,-0.0017103210325083347
AATSC6d,0.049854706132981
AATSC6i,0.46122505375642686
AATSC6m,8.06227324519477
AATSC6p,0.05301276847996602
AATSC6s,-0.01528627601590538
AATSC6v,10.878963392870894
AATSC7Z,-0.06009883269358459
AATSC7c,0.0008173538007284794
AATSC7d,-0.08422166439659153
AATSC7i,0.28955540721580925
AATSC7m,-0.6086053840854586
AATSC7p,0.004819774261254272
AATSC7s,0.34887085532939105
AATSC7v,-4.588902949299577
AATSC8Z,-0.4622292794668891
AATSC8c,0.0017521217697533142
AATSC8d,-0.08113286130778843
AATSC8i,-0.2984274927473523
AATSC8m,-2.0567037066378586
AATSC8p,-0.06146678259886236
AATSC8s,0.17820387847441826
AATSC8v,-7.084495161848457
ATS0are,314.4532
ATS1are,330.6747
ATS2are,538.2469
ATS3are,644.8948
ATS4are,720.053
ATS5are,640.9338
ATS6are,540.3017
ATS7are,466.03290000000004
ATS8are,479.6779
ATSC0dv,212.87074829931973
ATSC0pe,6.536791836734691
ATSC0se,4.486287999999999
ATSC1dv,39.281919570549306
ATSC1pe,-0.045211911703455274
ATSC1se,0.23052389795918274
ATSC2dv,40.813040862603536
ATSC2pe,2.029366888796335
ATSC2se,1.1324019795918352
ATSC3dv,-80.75246425100653
ATSC3pe,-1.4071508538109099
ATSC3se,-1.145385408163267
ATSC4dv,-80.98611689573788
ATSC4pe,-3.5428855893377724
ATSC4se,-2.3777448775510224
ATSC5dv,10.802304595307518
ATSC5pe,-0.8169971261974184
ATSC5se,-0.6200681836734688
ATSC6dv,-0.44171410060623195
ATSC6pe,0.7803206164098286
ATSC6se,0.744939204081633
ATSC7dv,12.916284881299461
ATSC7pe,2.178912328196586
ATSC7se,2.2207989387755105
ATSC8dv,32.401499375260315
ATSC8pe,1.3182153685964157
ATSC8se,0.5160917755102062
AXp-0dv,0.5839481568099877
AXp-1dv,0.3262958022057227
AXp-2dv,0.1816645647914791
AXp-3dv,0.10158147024932321
AXp-4dv,0.056579711875541054
AXp-5dv,0.02921373363649072
AXp-6dv,0.01753649354072677
AXp-7dv,0.009534014937453207
BertzCT,1119.098761982965
ECIndex,837
ETA_eta,20.312547486747366
GATS1dv,0.6103921819270978
GATS1pe,0.6995120573040112
GATS1se,0.6782870513046708
GATS2dv,0.8400746023849971
GATS2pe,0.7078347896435527
GATS2se,0.7723227024856979
GATS3dv,1.13086121343823
GATS3pe,1.0473898921630256
GATS3se,1.0966993405035723
GATS4dv,1.1938048236143597
GATS4pe,1.4016099428078341
GATS4se,1.4296292240784436
GATS5dv,0.9969432926806568
GATS5pe,1.0410557990084408
GATS5se,1.0028295583324638
GATS6dv,0.9981413486021913
GATS6pe,0.8638256222463285
GATS6se,0.7901733244607291
GATS7dv,0.818497776825784
GATS7pe,0.5518650611993533
GATS7se,0.4217971185424009
GATS8dv,0.7514732199923303
GATS8pe,0.5786187008043638
GATS8se,0.5953287662316817
LogEE_A,4.284673111993133
LogEE_D,193.84282848731885
MATS1dv,0.17729750300563363
MATS1pe,-0.006645292774065246
MATS1se,0.049369042981199235
MATS2dv,0.11318814822116022
MATS2pe,0.18327950475055763
MATS2se,0.14901550455064794
MATS3dv,-0.1877589650822426
MATS3pe,-0.1065459359586041
MATS3se,-0.12636458677929954
MATS4dv,-0.1679452365570223
MATS4pe,-0.23925750742594043
MATS4se,-0.23396516811362247
MATS5dv,0.024141224097725296
MATS5pe,-0.059458606832120134
MATS5se,-0.0657523309256747
MATS6dv,-0.0011686974698342674
MATS6pe,0.06723342778275364
MATS6se,0.09352129416794357
MATS7dv,0.04017778484095754
MATS7pe,0.2207188685881662
MATS7se,0.3277830195090078
MATS8dv,0.09322989901572289
MATS8pe,0.12351730534356846
MATS8se,0.07046052605182757
MAXaaCH,1.7186864682869372
MAXaasC,0.7070435996737059
MAXsCH3,1.7834139327445313
MAXssNH,2.408734055799664
MDEC-11,0.2858481001127192
MDEC-12,3.661414638424776
MDEC-13,4.180666532390771
MDEC-22,7.564540185466907
MDEC-23,15.898659476243012
MDEC-33,5.327554359327173
MDEN-22,1.4056675524550777
MDEO-11,0.454280148208035
MDEO-12,0.318840088436103
MINaaCH,1.4246919388865638
MINaasC,0.0744355274121693
MINsCH3,1.5037101091769856
MINssNH,2.408734055799664
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1964285714285716
SM1_Dzi,1.506634590074004
SM1_Dzm,2.192421732756463
SM1_Dzp,-5.977766399049397
SM1_Dzv,-2.71569755003435
SddssSe,0
SpAD_Dt,531.6279497326275
SpAbs_A,36.63795261973602
SpAbs_D,387.6856569746377
SpMAD_A,1.2633776765426215
SpMAD_D,13.368470930159921
SpMax_A,2.3857620725606803
SpMax_D,193.84282848731885
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,121.61999999999999
TpiPC10,8.690316322105785
VAdjMat,5.954196310386875
VE1_DzZ,5.2848218756354965
VE1_Dzi,5.298183986219089
VE1_Dzm,5.2847944618066425
VE1_Dzp,5.271551139860678
VE1_Dzv,5.2903943618489775
VE2_DzZ,0.1822352370908792
VE2_Dzi,0.18269599952479618
VE2_Dzm,0.18223429178643594
VE2_Dzp,0.18177762551243717
VE2_Dzv,0.18242739178789577
VE3_DzZ,2.7295496519879876
VE3_Dzi,2.732074854724993
VE3_Dzm,2.72954446469869
VE3_Dzp,2.7270353901773707
VE3_Dzv,2.730603528637713
VR1_DzZ,179.45603914482476
VR1_Dzi,178.63086523377117
VR1_Dzm,179.45857772589034
VR1_Dzp,180.95256463402103
VR1_Dzv,179.2835714536662
VR2_DzZ,6.188139280856026
VR2_Dzi,6.159685008061075
VR2_Dzm,6.188226818134149
VR2_Dzp,6.23974360806969
VR2_Dzv,6.182192119091939
VR3_DzZ,6.254641007654907
VR3_Dzi,6.250032208161869
VR3_Dzm,6.254655153532207
VR3_Dzp,6.262945660065715
VR3_Dzv,6.253679487380309
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07012768525670787
Xch-7dv,0.12628624891052953
Xpc-4dv,2.19973122759453
Xpc-5dv,2.5544584633939618
Xpc-6dv,2.730535248016474
Zagreb1,150.0
Zagreb2,173.0
fragCpx,149.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,31
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.4174122448979585
AATS1are,6.483817647058823
AATS2are,6.484902409638554
AATS3are,6.514088888888889
AATS4are,6.486963963963964
AATS5are,6.222658252427185
AATS6are,6.210364367816092
AATS7are,6.297741891891892
AATS8are,5.99597375
AATSC0dv,4.344300985700403
AATSC0pe,0.13340391503540186
AATSC0se,0.09155689795918366
AATSC1dv,0.7702337170695942
AATSC1pe,-0.0008865080726167701
AATSC1se,0.00452007643057221
AATSC2dv,0.4917233838867896
AATSC2pe,0.02445020347947392
AATSC2se,0.013643397344479943
AATSC3dv,-0.815681457080874
AATSC3pe,-0.014213644987988988
AATSC3se,-0.011569549577406737
AATSC4dv,-0.7296046567183593
AATSC4pe,-0.03191788819223219
AATSC4se,-0.021421125022982185
AATSC5dv,0.10487674364376232
AATSC5pe,-0.007932010933955519
AATSC5se,-0.006020079453140474
AATSC6dv,-0.005077173570186574
AATSC6pe,0.008969202487469295
AATSC6se,0.008562519587145207
AATSC7dv,0.17454439028783056
AATSC7pe,0.029444761191845754
AATSC7se,0.03001079646993933
AATSC8dv,0.40501874219075396
AATSC8pe,0.016477692107455196
AATSC8se,0.006451147193877578
AETA_eta,0.7004326719568057
ATSC0are,7.102212244897956
ATSC1are,-0.3212270304039977
ATSC2are,2.1925486463973343
ATSC3are,-1.6029512703040372
ATSC4are,-3.6484603915035354
ATSC5are,-0.9858461474385671
ATSC6are,0.7109068304872959
ATSC7are,2.808089670970429
ATSC8are,1.4184840899625126
BCUTZ-1h,16.013123339844174
BCUTZ-1l,5.685454511982296
BCUTc-1h,0.46271657583255676
BCUTc-1l,-0.5271627783627699
BCUTd-1h,4.043823329662107
BCUTd-1l,0.9714897911620927
BCUTi-1h,14.737104181962366
BCUTi-1l,10.319767319449113
BCUTm-1h,32.06654424679647
BCUTm-1l,11.697311994351859
BCUTp-1h,2.9545848157870807
BCUTp-1l,0.7609313353893571
BCUTs-1h,7.014210874788023
BCUTs-1l,0.2989392282268434
BCUTv-1h,24.44183254316549
BCUTv-1l,14.701593448385704
BalabanJ,1.370064091364534
Diameter,18
ETA_beta,42.5
GATS1are,0.7513218240776746
GATS2are,0.7232404568880162
GATS3are,1.0721303035074772
GATS4are,1.409929931172522
GATS5are,1.0416390685715287
GATS6are,0.8658594011741849
GATS7are,0.5075738619170329
GATS8are,0.5555283148337798
HybRatio,0.15
Lipinski,True
LogEE_Dt,265.81397486631374
MATS1are,-0.043455458850655125
MATS2are,0.18225253543596093
MATS3are,-0.11170884427392014
MATS4are,-0.22677182245916777
MATS5are,-0.0660350258479979
MATS6are,0.05637620888712325
MATS7are,0.26180726004221655
MATS8are,0.12233110968011096
MAXddssS,-3.7861496199974725
MINddssS,-3.7861496199974725
NsssssAs,0
RotRatio,0.1935483870967742
SM1_Dzpe,1.69124847001224
SM1_Dzse,1.6263872774837143
SMR_VSA1,18.26118733296969
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,10.228500251258795
SMR_VSA5,18.742957874899023
SMR_VSA6,11.831892405729622
SMR_VSA7,65.85468310269995
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,247.4120367006405
SpAD_Dzi,273.0262387872191
SpAD_Dzm,247.45603064670178
SpAD_Dzp,375.96311816082084
SpAD_Dzv,349.79380321099984
SpAbs_Dt,531.6279497326274
SpDiam_A,4.771524145121361
SpDiam_D,302.00182418462964
SpMAD_Dt,18.331998266642326
SpMax_Dt,265.81397486631374
SsssssAs,0
VE1_Dzpe,5.29944827753552
VE1_Dzse,5.298259577541253
VE2_Dzpe,0.1827395957770869
VE2_Dzse,0.18269860612211217
VE3_Dzpe,2.732313453553668
VE3_Dzse,2.7320891220254717
VMcGowan,296.83000000000055
VR1_Dzpe,178.33061581312234
VR1_Dzse,178.4147800709387
VR2_Dzpe,6.149331579762839
VR2_Dzse,6.15223379554961
VR3_Dzpe,6.248349956673129
VR3_Dzse,6.248821801637908
mZagreb1,10.45138888888889
mZagreb2,6.347222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14494310703873378
AATSC1are,-0.006298569223607798
AATSC2are,0.02641624875177511
AATSC3are,-0.016191426972768052
AATSC4are,-0.03286901253606789
AATSC5are,-0.009571321819791914
AATSC6are,0.008171342879164321
AATSC7are,0.0379471577158166
AATSC8are,0.017731051124531407
AETA_beta,1.4655172413793103
BCUTdv-1h,6.017811592665046
BCUTdv-1l,0.6442301119182305
BCUTpe-1h,3.536947367027066
BCUTpe-1l,2.233884440265793
BCUTse-1h,3.7682648240417613
BCUTse-1l,2.429795980296116
ETA_alpha,13.766666666666667
ETA_dBeta,6.5
ETA_eta_B,0.6341881343411089
ETA_eta_F,33.29251399695282
ETA_eta_L,5.331046357028698
ETA_eta_R,53.60506148370018
ETA_psi_1,0.5455746367239104
LabuteASA,168.52526075797647
LogEE_DzZ,123.39635224351383
LogEE_Dzi,136.56507231050867
LogEE_Dzm,123.41789670867391
LogEE_Dzp,186.75340269353174
LogEE_Dzv,174.4286778899768
PEOE_VSA1,9.843390348640755
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.401775505276145
PEOE_VSA4,10.228500251258795
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,73.50531393046812
PEOE_VSA8,0.0
PEOE_VSA9,29.576897137775507
SM1_Dzare,1.8609379886947037
SpAD_Dzpe,275.35235595631013
SpAD_Dzse,275.52629422095396
SpAbs_DzZ,245.57073562524556
SpAbs_Dzi,271.7272723322734
SpAbs_Dzm,245.61799736910677
SpAbs_Dzp,379.48457178611284
SpAbs_Dzv,351.57305332998783
SpDiam_Dt,384.6045501029998
SpMAD_DzZ,8.531449541401397
SpMAD_Dzi,9.414697889214452
SpMAD_Dzm,8.532966574024199
SpMAD_Dzp,12.964245453821409
SpMAD_Dzv,12.061855283137925
SpMax_DzZ,123.39635224351383
SpMax_Dzi,136.56507231050867
SpMax_Dzm,123.41789670867391
SpMax_Dzp,186.75340269353174
SpMax_Dzv,174.4286778899768
VE1_Dzare,5.300542124252559
VE2_Dzare,0.1827773146293986
VE3_Dzare,2.732519839914308
VR1_Dzare,178.233020503196
VR2_Dzare,6.145966224248138
VR3_Dzare,6.24780253510557
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47471264367816096
AETA_dBeta,0.22413793103448276
AETA_eta_B,0.02186855635658996
AETA_eta_F,1.148017724032856
AETA_eta_L,0.18382918472512752
AETA_eta_R,1.8484503959896614
BCUTare-1h,3.5809273298488598
BCUTare-1l,2.1842037517773982
ETA_beta_s,18.0
ETA_dPsi_A,0.1684253632760896
ETA_dPsi_B,0.0
ETA_eta_BR,0.8921881343411089
ETA_eta_FL,8.44897907100329
ETA_eta_RL,13.780025428031987
LogEE_Dzpe,137.7344968909141
LogEE_Dzse,137.8192294303902
PEOE_VSA10,17.316886444402837
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,9.458957818252138
SlogP_VSA2,25.618100441394386
SlogP_VSA3,10.023291153407584
SlogP_VSA4,13.847474399381248
SlogP_VSA5,11.126902983393991
SlogP_VSA6,69.85176384608252
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,273.0307490034111
SpAbs_Dzpe,273.8399214739585
SpAbs_Dzse,274.0629187364276
SpDiam_DzZ,191.5193853076429
SpDiam_Dzi,213.1034989874314
SpDiam_Dzm,191.55081983752348
SpDiam_Dzp,288.9308626280933
SpDiam_Dzv,272.0087779764334
SpMAD_Dzpe,9.49490882607966
SpMAD_Dzse,9.500906697274274
SpMax_Dzpe,137.7344968909141
SpMax_Dzse,137.8192294303902
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6206896551724138
AETA_eta_BR,0.030765108080727892
AETA_eta_FL,0.29134410589666515
AETA_eta_RL,0.47517329062179264
DetourIndex,3736
EState_VSA1,10.023291153407584
EState_VSA2,16.462858086636707
EState_VSA3,28.25118736604502
EState_VSA4,0.0
EState_VSA5,31.505742318275438
EState_VSA6,44.179309741689295
EState_VSA7,0.0
EState_VSA8,19.93457363665809
EState_VSA9,4.736862953800049
ETA_beta_ns,24.5
ETA_shape_p,0.18159806295399514
ETA_shape_x,0.06053268765133172
ETA_shape_y,0.29055690072639223
GhoseFilter,True
LogEE_Dzare,136.57954477717774
SlogP_VSA10,17.19263532720215
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,271.37498310183605
SpDiam_Dzpe,215.37209249986893
SpDiam_Dzse,215.35895982044366
SpMAD_Dzare,9.414853413910727
SpMax_Dzare,136.57954477717774
TopoPSA(NO),113.24
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.986947606679053
VSA_EState9,52.04920201331841
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8448275862068966
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.025287356321839052
FilterItLogS,-6.008679826671764
SpDiam_Dzare,213.71180720369256
ETA_beta_ns_d,2.5
ETA_epsilon_1,0.6374149659863947
ETA_epsilon_2,0.8701149425287353
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5543589743589739
ETA_epsilon_5,0.833333333333333
AETA_beta_ns_d,0.08620689655172414
ETA_dEpsilon_A,0.19765592984181674
ETA_dEpsilon_B,0.08305599162742083
ETA_dEpsilon_C,-0.1145999382143959
ETA_dEpsilon_D,0.0367816091954023
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7586206896551724
MDEDescriptor,"0.2858481001127192,3.661414638424776,4.180666532390771,0.0,7.564540185466904,15.898659476243012,0.0,5.327554359327173,0.0,0.0,0.454280148208035,0.318840088436103,0.0,0.0,0.0,0.0,1.4056675524550777,0.0,0.0"
APolDescriptor,59.04385999999998
BCUTDescriptor,"11.84999999999998,31.972072477214738,-0.3600051220094298,0.24637901352108085,4.7377081804266,11.606888957386648"
BPolDescriptor,33.55614
TPSADescriptor,121.62
ALOGPDescriptor,"5.136900000000002,26.387741610000017,108.75189999999999"
XLogPDescriptor,4.27
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,412.12052628000004
ChiPathDescriptor,"21.01829709012867,13.78002542803199,12.933819063021462,10.498913230398479,7.832178046848243,5.9402236003772835,4.054175403803336,2.6917555285715715,16.32174173746016,9.002102851011827,6.730651282284904,4.456781313121621,2.8078136599540096,1.6748783752172487,0.9236228256497071,0.4625835297007329"
ChiChainDescriptor,"0.0,0.0,0.0,0.2222222222222222,0.4243937386958896,0.0,0.0,0.0,0.07012768525670787,0.10926528196526608"
AtomCountDescriptor,49
BondCountDescriptor,31
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.6751655743979894,0.20412414523193154,0.6206272395052467,0.10206207261596577,0.9551577719997395,0.025499585890087693,0.12319009575217436,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,2,2,0,0,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,19
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"58.37186238241296,2.0128228407728606,26.058226881075484,10.271946005933097,12.296404961218261"
FractionalPSADescriptor,0.2951078440518389
WienerNumbersDescriptor,"2710.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.389676615524821,7.336647007322493,9.222531063965514,1.6163445585742187,1.8608097131626185,1.834995822778568"
FractionalCSP3Descriptor,0.15
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,26
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,10.543388429752065,6.491083676268861"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1789.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.15
AutocorrelationDescriptorMass,"39.66555038571971,42.08320527745603,54.90509933920942,58.48964936155167,47.93337975619846"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5324783568823059,-0.25923233854434674,0.023491117195146245,9.785551889018446E-4,-0.037066822861412566"
EccentricConnectivityIndexDescriptor,837
AutocorrelationDescriptorPolarizability,"2005.3792488117501,2303.3234816209883,3184.5416812602066,3117.9096093634776,2567.702606415048"
