DLiP-ID,C000JK
AATSC3v,-0.23194164966587488
AATSC4Z,-0.18602191661073003
AATSC4c,0.011266579483810988
AATSC4d,-0.14741808588688907
AATSC4i,-0.27087837756091193
AATSC4m,-1.3601606079947184
AATSC4p,-0.056594834379177714
AATSC4s,0.40913788788716443
AATSC4v,-12.430227263995745
AATSC5Z,-0.8176325830420322
AATSC5c,-0.005134300553887412
AATSC5d,-0.024346742819021307
AATSC5i,0.008939202521561305
AATSC5m,-3.7219427690820535
AATSC5p,0.01240235670781996
AATSC5s,-0.34686724939408237
AATSC5v,-1.3581570498495752
AATSC6Z,-0.1632412856496154
AATSC6c,0.0007568945032271862
AATSC6d,-0.04159710276143051
AATSC6i,-0.10834396999609561
AATSC6m,-1.0372527176278852
AATSC6p,-0.027877018075817474
AATSC6s,-0.3134373621815233
AATSC6v,-2.6958871179952397
AATSC7Z,-0.994408623199931
AATSC7c,-0.004136341571121282
AATSC7d,-0.012548990819701542
AATSC7i,-0.07683469531486446
AATSC7m,-4.599319803861354
AATSC7p,-0.018472744917518144
AATSC7s,-0.11129656838010432
AATSC7v,-4.522469694860354
AATSC8Z,0.9800074868544765
AATSC8c,0.007952931228907474
AATSC8d,-0.0001044677368805733
AATSC8i,0.06113906041973382
AATSC8m,4.696290217863109
AATSC8p,-0.0014543194704673735
AATSC8s,0.3346199102967499
AATSC8v,3.610626538983101
ATS0are,297.01849999999985
ATS1are,315.25
ATS2are,533.4670000000001
ATS3are,645.0338
ATS4are,731.3669999999997
ATS5are,817.179
ATS6are,781.4679999999998
ATS7are,673.9459999999999
ATS8are,629.5909999999999
ATSC0dv,207.5413711583924
ATSC0pe,6.653480851063826
ATSC0se,4.783427276595741
ATSC1dv,77.27010713746787
ATSC1pe,-0.0997672702580383
ATSC1se,-0.31573641602535174
ATSC2dv,40.507620341029124
ATSC2pe,0.16816613852421514
ATSC2se,-0.2814778985966519
ATSC3dv,-33.51798199285749
ATSC3pe,-2.0305779990946173
ATSC3se,-1.7059483816206455
ATSC4dv,-43.56310044766361
ATSC4pe,3.5846259846084183
ATSC4se,3.286703679040287
ATSC5dv,-125.4444947437251
ATSC5pe,-3.358888365776368
ATSC5se,-2.399586016749661
ATSC6dv,-99.75187364820681
ATSC6pe,-2.6227490719782702
ATSC6se,-1.4408437994567698
ATSC7dv,3.414113978170111
ATSC7pe,-1.880752648257128
ATSC7se,-1.3786832064282462
ATSC8dv,124.22996831145318
ATSC8pe,3.997763648709825
ATSC8se,2.6180812177455874
AXp-0dv,0.6061629582213358
AXp-1dv,0.3317697075046188
AXp-2dv,0.18500557445563812
AXp-3dv,0.10505795982358221
AXp-4dv,0.05989541039669555
AXp-5dv,0.03617653013864939
AXp-6dv,0.022476040427058426
AXp-7dv,0.012993732809389176
BertzCT,889.9835978232537
ECIndex,539
ETA_eta,24.416122526687843
GATS1dv,0.4799742428011187
GATS1pe,0.7623666393995358
GATS1se,0.8525673331940051
GATS2dv,0.9037211364782843
GATS2pe,0.9221936241188043
GATS2se,0.9956328154017755
GATS3dv,1.0678587177546779
GATS3pe,1.05596792618923
GATS3se,1.1079989823169967
GATS4dv,0.9953746401090379
GATS4pe,0.6450040978335315
GATS4se,0.5959714221735576
GATS5dv,1.1834823703523534
GATS5pe,1.1648319716447266
GATS5se,1.1678608213829427
GATS6dv,1.2047504271557126
GATS6pe,1.2492760685816033
GATS6se,1.2435496425553196
GATS7dv,0.9346038714417803
GATS7pe,1.027266125580366
GATS7se,1.0021774961702443
GATS8dv,0.7080248319854197
GATS8pe,0.7251148095253932
GATS8se,0.7227411097847682
LogEE_A,4.1791291106661514
LogEE_D,129.35392289539087
MATS1dv,0.3571154261909797
MATS1pe,-0.014382717696229284
MATS1se,-0.0633121813836348
MATS2dv,0.10920703627162225
MATS2pe,0.014141914670864796
MATS2se,-0.032924841753137285
MATS3dv,-0.07515357869082272
MATS3pe,-0.14201926125197517
MATS3se,-0.16595991154062772
MATS4dv,-0.08504601498089097
MATS4pe,0.21829048512209212
MATS4se,0.27839488008421337
MATS5dv,-0.21359601304205947
MATS5pe,-0.17839918900738236
MATS5se,-0.1772733140666743
MATS6dv,-0.18071917074837682
MATS6pe,-0.1482162003827145
MATS6se,-0.11325713495142797
MATS7dv,0.006965434508434849
MATS7pe,-0.11968994016273056
MATS7se,-0.12203943518457425
MATS8dv,0.27051179825983346
MATS8pe,0.2715393174457398
MATS8se,0.2473480312635042
MAXaaCH,1.968010020366171
MAXaasC,1.0036011379860588
MAXdssC,0.5593714044259683
MAXsCH3,1.6256724042605868
MDEC-11,0.315712777350091
MDEC-12,3.5794940845924987
MDEC-13,5.020128460862901
MDEC-22,5.392290219843012
MDEC-23,18.337914919505337
MDEC-33,10.999076517709316
MDEO-11,0.25
MDEO-12,0.984629681918206
MDEO-22,0.4386026607319299
MINaaCH,1.4447012838652449
MINaasC,-0.09273526836252244
MINdssC,0.5593714044259683
MINsCH3,1.6101718327778378
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.017857142857143
SM1_Dzi,1.0040200195793616
SM1_Dzm,2.014186776408595
SM1_Dzp,-5.505515208843095
SM1_Dzv,-2.156718143362089
SddssSe,0
SpAD_Dt,490.35120534796727
SpAbs_A,33.07369404542789
SpAbs_D,258.7078457907818
SpMAD_A,1.2720651555933804
SpMAD_D,9.950301761183912
SpMax_A,2.4305555356510884
SpMax_D,129.35392289539087
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,106.56
TpiPC10,8.253105567818086
VAdjMat,5.807354922057604
VE1_DzZ,5.0283906879514815
VE1_Dzi,5.032306645643552
VE1_Dzm,5.028347323508265
VE1_Dzp,4.968111891645108
VE1_Dzv,5.005478082281699
VE2_DzZ,0.19339964184428776
VE2_Dzi,0.19355025560167508
VE2_Dzm,0.1933979739810871
VE2_Dzp,0.19108122660173493
VE2_Dzv,0.19251838778006533
VE3_DzZ,2.570611435193298
VE3_Dzi,2.571389901687216
VE3_Dzm,2.5706028112352772
VE3_Dzp,2.5585513118778347
VE3_Dzv,2.566044374168191
VR1_DzZ,153.04259545139067
VR1_Dzi,153.05708946329068
VR1_Dzm,153.04753951297945
VR1_Dzp,159.8068156776222
VR1_Dzv,156.17131454324814
VR2_DzZ,5.886253671207333
VR2_Dzi,5.886811133203488
VR2_Dzm,5.886443827422287
VR2_Dzp,6.146415987600855
VR2_Dzv,6.006589020894159
VR3_DzZ,5.9862277293164015
VR3_Dzi,5.9863224305697855
VR3_Dzm,5.986260033928831
VR3_Dzp,6.029477128749333
VR3_Dzv,6.006465019878255
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.038787652490954144
Xch-7dv,0.12413167403416561
Xpc-4dv,1.8051123507673943
Xpc-5dv,2.700910548700394
Xpc-6dv,3.677866230414057
Zagreb1,134.0
Zagreb2,158.0
fragCpx,134.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,28
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.319542553191486
AATS1are,6.433673469387755
AATS2are,6.35079761904762
AATS3are,6.386473267326733
AATS4are,6.3048879310344805
AATS5are,6.144203007518797
AATS6are,6.251743999999999
AATS7are,6.071585585585585
AATS8are,6.053759615384615
AATSC0dv,4.415773854433881
AATSC0pe,0.14156342236306013
AATSC0se,0.10177504843820724
AATSC1dv,1.5769409619891404
AATSC1pe,-0.0020360667399599653
AATSC1se,-0.0064436003270479944
AATSC2dv,0.482233575488442
AATSC2pe,0.0020019778395739896
AATSC2se,-0.0033509273642458558
AATSC3dv,-0.33186120785007417
AATSC3pe,-0.02010473266430314
AATSC3se,-0.016890578035847977
AATSC4dv,-0.37554396937641044
AATSC4pe,0.030901948143176018
AATSC4se,0.028333652405519712
AATSC5dv,-0.9431916898024444
AATSC5pe,-0.02525479974267946
AATSC5se,-0.0180420001259373
AATSC6dv,-0.7980149891856545
AATSC6pe,-0.020981992575826162
AATSC6se,-0.011526750395654158
AATSC7dv,0.03075778358711812
AATSC7pe,-0.01694371755186602
AATSC7se,-0.012420569427281498
AATSC8dv,1.194518926071665
AATSC8pe,0.03844003508374832
AATSC8se,0.02517385786293834
AETA_eta,0.9390816356418401
ATSC0are,7.205221276595745
ATSC1are,-0.22362856496152234
ATSC2are,0.0727130375735611
ATSC3are,-2.2787457220461764
ATSC4are,4.363555998189225
ATSC5are,-3.57918786781349
ATSC6are,-3.148656586690811
ATSC7are,-2.0178204617473963
ATSC8are,4.352969941149842
BCUTZ-1h,16.002003325268987
BCUTZ-1l,5.692706985631837
BCUTc-1h,0.5159301060742185
BCUTc-1l,-0.5294774447951087
BCUTd-1h,3.255657869969852
BCUTd-1l,0.9776915592316278
BCUTi-1h,14.549355806546128
BCUTi-1l,10.337997278015658
BCUTm-1h,32.06099900127829
BCUTm-1l,11.704364855910647
BCUTp-1h,2.9162992792135585
BCUTp-1l,0.7205777792950874
BCUTs-1h,7.008284712425088
BCUTs-1l,0.6222015831914702
BCUTv-1h,24.434229829795875
BCUTv-1l,14.697796331224335
BalabanJ,1.6878101236927605
Diameter,13
ETA_beta,31.5
GATS1are,0.7913224094511572
GATS2are,0.9421380460983387
GATS3are,1.0758551278092359
GATS4are,0.6225588313993295
GATS5are,1.1628016039364897
GATS6are,1.2760167727067895
GATS7are,1.0185107734765868
GATS8are,0.7130726394947906
HybRatio,0.3684210526315789
Lipinski,True
LogEE_Dt,245.17560267398363
MATS1are,-0.02977019860989279
MATS2are,0.005646554661320424
MATS3are,-0.147171944400243
MATS4are,0.24537657465851315
MATS5are,-0.17554294855348745
MATS6are,-0.1643106895885785
MATS7are,-0.11857962649144214
MATS8are,0.27302528181168495
MAXssCH2,0.8068519305870496
MAXsssCH,0.03908257747543442
MINssCH2,0.494778202947846
MINsssCH,0.03908257747543442
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.466416768665851
SM1_Dzse,1.4540930983663969
SMR_VSA1,18.997404239494152
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,4.992404732635669
SMR_VSA5,18.59449685259881
SMR_VSA6,26.517205095214432
SMR_VSA7,51.57274217926469
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
SpAD_DzZ,200.6676390684172
SpAD_Dzi,210.44819905183329
SpAD_Dzm,200.70093383380794
SpAD_Dzp,261.43335669538305
SpAD_Dzv,234.8426731107977
SpAbs_Dt,490.3512053479672
SpDiam_A,4.840663117336125
SpDiam_D,189.51699877421203
SpMAD_Dt,18.859661744152586
SpMax_Dt,245.17560267398363
SsssssAs,0
VE1_Dzpe,5.036522231138083
VE1_Dzse,5.035712286784812
VE2_Dzpe,0.19371239350531086
VE2_Dzse,0.19368124179941584
VE3_Dzpe,2.572227255423671
VE3_Dzse,2.572066428279788
VMcGowan,271.5700000000002
VR1_Dzpe,152.53892512317367
VR1_Dzse,152.61043836006033
VR2_Dzpe,5.86688173550668
VR2_Dzse,5.869632244617705
VR3_Dzpe,5.982931255214339
VR3_Dzse,5.983399964946384
mZagreb1,9.0
mZagreb2,5.888888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,42
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15330258035310096
AATSC1are,-0.004563848264520864
AATSC2are,0.0008656313996852511
AATSC3are,-0.02256183883214036
AATSC4are,0.03761686205335539
AATSC5are,-0.02691118697604128
AATSC6are,-0.02518925269352649
AATSC7are,-0.01817856271844501
AATSC8are,0.04185548020336387
AETA_beta,1.2115384615384615
BCUTdv-1h,6.038859491089495
BCUTdv-1l,0.6549205499960618
BCUTpe-1h,3.522398209102263
BCUTpe-1l,2.240395823934896
BCUTse-1h,3.7349478846350253
BCUTse-1l,2.4368329796585586
ETA_alpha,12.4
ETA_dBeta,-1.5
ETA_eta_B,0.3858064592703734
ETA_eta_F,23.509225637900677
ETA_eta_L,6.53161203399863
ETA_eta_R,47.92534816458852
ETA_psi_1,0.5462555066079298
LabuteASA,155.40829873369256
LogEE_DzZ,100.26630361317387
LogEE_Dzi,105.26271568051583
LogEE_Dzm,100.2823427901158
LogEE_Dzp,129.70034875496683
LogEE_Dzv,117.17248446193399
PEOE_VSA1,18.997404239494152
PEOE_VSA2,4.992404732635669
PEOE_VSA3,4.794537184071822
PEOE_VSA4,11.761884949391115
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,12.990104268152233
PEOE_VSA8,41.664555294187764
PEOE_VSA9,19.931280085325767
SM1_Dzare,1.589649017079999
SpAD_Dzpe,205.98198208125368
SpAD_Dzse,205.94921274314845
SpAbs_DzZ,199.0850357480076
SpAbs_Dzi,209.5910846675493
SpAbs_Dzm,199.12082431896448
SpAbs_Dzp,264.9454343362608
SpAbs_Dzv,236.50168706723014
SpDiam_Dt,357.5050804004589
SpMAD_DzZ,7.7179861180160465
SpMAD_Dzi,8.094161501993588
SpMAD_Dzm,7.71926668591569
SpMAD_Dzp,10.055129103668579
SpMAD_Dzv,9.03241050426145
SpMax_DzZ,100.26630361317387
SpMax_Dzi,105.26271568051583
SpMax_Dzm,100.2823427901158
SpMax_Dzp,129.70034875496683
SpMax_Dzv,117.17248446193399
VE1_Dzare,5.037957160620739
VE2_Dzare,0.19376758310079767
VE3_Dzare,2.5725121196705585
VR1_Dzare,152.37517965498907
VR2_Dzare,5.860583832884195
VR3_Dzare,5.981857211860099
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47692307692307695
AETA_dBeta,-0.057692307692307696
AETA_eta_B,0.014838709971937437
AETA_eta_F,0.904200986073103
AETA_eta_L,0.25121584746148573
AETA_eta_R,1.8432826217149432
BCUTare-1h,3.5742567891401698
BCUTare-1l,2.1901276002967225
ETA_beta_s,16.5
ETA_dPsi_A,0.1677444933920702
ETA_dPsi_B,0.0
ETA_eta_BR,0.6438064592703734
ETA_eta_FL,5.996795069104093
ETA_eta_RL,12.528407103102722
LogEE_Dzpe,103.03767669475315
LogEE_Dzse,103.02467112386937
PEOE_VSA10,28.572234410423153
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,15.099312226678085
SlogP_VSA2,37.33541749282584
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,28.557910055176617
SlogP_VSA6,38.46956112760728
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,204.99963477398916
SpAbs_Dzpe,204.74116789238252
SpAbs_Dzse,204.7188262753
SpDiam_DzZ,152.89572419652546
SpDiam_Dzi,158.64486310686195
SpDiam_Dzm,152.91430121774778
SpDiam_Dzp,184.836301844425
SpDiam_Dzv,171.22764562486907
SpMAD_Dzpe,7.922383926202064
SpMAD_Dzse,7.921123567044171
SpMax_Dzpe,103.03767669475315
SpMax_Dzse,103.02467112386937
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6346153846153846
AETA_eta_BR,0.024761786895014362
AETA_eta_FL,0.23064596419631125
AETA_eta_RL,0.481861811657797
DetourIndex,3130
EState_VSA1,5.625586319077987
EState_VSA2,16.562901354963074
EState_VSA3,24.43751045048373
EState_VSA4,22.815328765011593
EState_VSA5,6.06636706846161
EState_VSA6,32.90521723163681
EState_VSA7,18.19910120538483
EState_VSA8,4.992404732635669
EState_VSA9,13.890876844653445
ETA_beta_ns,15.0
ETA_shape_p,0.1747311827956989
ETA_shape_x,0.0
ETA_shape_y,0.3629032258064516
GhoseFilter,True
LogEE_Dzare,102.54372540337172
SlogP_VSA10,0.0
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,203.65454714415225
SpDiam_Dzpe,155.9647506642998
SpDiam_Dzse,155.91344129505345
SpMAD_Dzare,7.884601337461121
SpMax_Dzare,102.54372540337172
TopoPSA(NO),81.26
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.154837490551777
VSA_EState9,54.60143969933653
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5769230769230769
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.023076923076923064
FilterItLogS,-5.158551920890756
SpDiam_Dzare,155.43743517339684
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6170212765957448
ETA_epsilon_2,0.8730769230769228
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5614035087719301
ETA_epsilon_5,0.8518518518518516
AETA_beta_ns_d,0.07692307692307693
ETA_dEpsilon_A,0.17648073605520403
ETA_dEpsilon_B,0.05561776782381467
ETA_dEpsilon_C,-0.12086296823138937
ETA_dEpsilon_D,0.021225071225071113
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7307692307692307
MDEDescriptor,"0.315712777350091,3.5794940845924987,5.020128460862901,0.0,5.392290219843012,18.337914919505337,0.0,10.999076517709316,0.0,0.0,0.25,0.984629681918206,0.4386026607319299,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,55.45265299999999
BCUTDescriptor,"11.850000000000007,31.972072322355228,-0.3596541794628828,0.30241258114890956,4.876552647575787,13.02190531643374"
BPolDescriptor,33.263346999999996
TPSADescriptor,106.56
ALOGPDescriptor,"3.5359000000000007,12.502588810000004,96.5199"
XLogPDescriptor,2.794
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,375.11404394000004
ChiPathDescriptor,"18.681433796945203,12.528407103102724,11.068321675636064,9.269155582035,8.191456995713875,6.031237063340063,4.705696808850207,2.850859699055946,15.760236913754731,9.289551810129327,7.215217403769888,5.463013910826272,4.1327833173719934,3.0026520015079,2.13522384057055,1.2084171512731923"
ChiChainDescriptor,"0.0,0.0,0.0,0.12359693729953272,0.3342504365525028,0.0,0.0,0.0,0.03878765249095415,0.06822997459667088"
AtomCountDescriptor,47
BondCountDescriptor,28
SmallRingDescriptor,"3,2,3,2,0,0,0,2,1,0,0"
ChiClusterDescriptor,"1.7113976752168418,0.0,0.3487731593071871,0.0,0.825924740981614,0.0,0.1381289713335795,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,9,2,3,2,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"52.74773482133849,2.0287590315899418,19.909377860561527,13.68406800556387,3.1092898771072672"
FractionalPSADescriptor,0.28407360833721385
WienerNumbersDescriptor,"1625.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9454063855746804,7.167290315821902,9.434704056432574,1.8051123507673943,2.700910548700395,3.344742789027002"
FractionalCSP3Descriptor,0.3684210526315789
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,3,0,0,4,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,9.467455621301776,4.899408284023669"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1751.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.3684210526315789
AutocorrelationDescriptorMass,"36.36007851743122,34.32867009252737,48.603290220066846,57.938552386945744,57.87073862368784"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.7486624460370702,-0.36801755577317496,0.012152966137905076,-0.257926350808186,0.49222521516573664"
EccentricConnectivityIndexDescriptor,539
AutocorrelationDescriptorPolarizability,"2013.1540830381866,2364.4519941745048,3298.7288906672816,3834.480641744727,3277.5007508995664"
