DLiP-ID,T003ZI
AATSC5s,-0.04278967306071105
AATSC5v,-3.7102262209261268
AATSC6Z,-2.4453678464050115
AATSC6c,-0.00036028744707995096
AATSC6d,-0.11336421189489469
AATSC6i,-0.05417363658458297
AATSC6m,-11.373024426633863
AATSC6p,-0.03333587661460918
AATSC6s,-0.27525099154623867
AATSC6v,-9.666163187885566
AATSC7Z,-1.142309422471366
AATSC7c,0.00020381587245943202
AATSC7d,-0.03374511228762243
AATSC7i,-0.20457344741790623
AATSC7m,-5.250697039489263
AATSC7p,-0.04405352898767505
AATSC7s,-0.001991239201132463
AATSC7v,-6.35122856274176
AATSC8Z,0.5595529257067714
AATSC8c,-0.00047700132363063093
AATSC8d,0.055647600262984875
AATSC8i,0.07969090208934831
AATSC8m,2.5226947795660553
AATSC8p,0.02606075607282994
AATSC8s,-0.19566868820509217
AATSC8v,3.121657437565034
ATS0are,243.83850000000004
ATS1are,251.7708
ATS2are,464.7220000000001
ATS3are,602.5310000000002
ATS4are,643.4190000000002
ATS5are,628.5699999999997
ATS6are,538.2719999999999
ATS7are,547.474
ATS8are,424.28999999999996
ATSC0dv,162.48433048433043
ATSC0pe,5.56754358974359
ATSC0se,3.945909999999998
ATSC1dv,12.725473007524277
ATSC1pe,0.2016014464168286
ATSC1se,0.3936339999999999
ATSC2dv,72.71736430710787
ATSC2pe,2.477515844838918
ATSC2se,1.9514890000000014
ATSC3dv,46.845642486668126
ATSC3pe,1.232046877054566
ATSC3se,0.0632940000000004
ATSC4dv,-88.01862809555121
ATSC4pe,-3.0228106508875836
ATSC4se,-2.6093169999999946
ATSC5dv,-83.06377383300462
ATSC5pe,-2.302547534516777
ATSC5se,-0.9048249999999921
ATSC6dv,-75.34743224486814
ATSC6pe,-2.6377430637738306
ATSC6se,-1.4787080000000001
ATSC7dv,-6.627072832201023
ATSC7pe,-0.3448754109138651
ATSC7se,-0.32067000000000323
ATSC8dv,-16.57243041858426
ATSC8pe,-0.5713761341222796
ATSC8se,-0.4189990000000031
AXp-0dv,0.6152293574908747
AXp-1dv,0.3926742325138961
AXp-2dv,0.2269996945319399
AXp-3dv,0.13906720536203496
AXp-4dv,0.086433885100899
AXp-5dv,0.05403988555967594
AXp-6dv,0.03646347767762936
AXp-7dv,0.022426136009719527
BertzCT,555.7964524418635
ECIndex,309
ETA_eta,16.790183565087762
GATS1dv,0.660029457146865
GATS1pe,0.5866065433266613
GATS1se,0.5293869348261873
GATS2dv,0.7274135452915644
GATS2pe,0.665417282561054
GATS2se,0.63351813250849
GATS3dv,0.87077644916853
GATS3pe,0.8503836355956972
GATS3se,0.9205723425635401
GATS4dv,1.4726379023791007
GATS4pe,1.5662172532149714
GATS4se,1.698280498034674
GATS5dv,1.6020146018760273
GATS5pe,1.775242268041696
GATS5se,1.8328765571145498
GATS6dv,1.0800004255446582
GATS6pe,1.074336174783597
GATS6se,1.0231158851183104
GATS7dv,0.8275669799410859
GATS7pe,0.8085828027091077
GATS7se,0.7775933561586557
GATS8dv,0.9339156964511154
GATS8pe,0.9222171173403355
GATS8se,0.871066665652959
LogEE_A,3.906179703974761
LogEE_D,80.10852876820721
MATS1dv,0.07636020129050353
MATS1pe,0.03530487136526584
MATS1se,0.09726353363355983
MATS2dv,0.23909384205358397
MATS2pe,0.23773578673011259
MATS2se,0.264216952507405
MATS3dv,0.11473508606696996
MATS3pe,0.08806475630353586
MATS3se,0.006383427034937124
MATS4dv,-0.21339906995328528
MATS4pe,-0.21388322814353422
MATS4se,-0.2605008116190577
MATS5dv,-0.21437879809410912
MATS5pe,-0.17343096365467664
MATS5se,-0.09616102291625526
MATS6dv,-0.2032036814341171
MATS6pe,-0.20760770336625745
MATS6se,-0.16421387424936867
MATS7dv,-0.016743693291300883
MATS7pe,-0.0254296045584028
MATS7se,-0.03336200614920562
MATS8dv,-0.05303689156964512
MATS8pe,-0.05336565128846506
MATS8se,-0.05521653560268778
MAXaaCH,1.761957671957672
MAXaasC,0.21870228647014422
MAXdssC,-0.4521239606953882
MAXsCH3,1.7190100623582767
MAXsssN,1.281574074074074
MDEC-12,1.6538512513796357
MDEC-13,0.6850067105944414
MDEC-22,12.146168552707792
MDEC-23,9.39137618785653
MDEC-33,1.3103706971044482
MDEO-11,0.814325284978472
MDEO-12,0.814325284978472
MINaaCH,1.5477709278155707
MINaasC,0.21870228647014422
MINdssC,-0.4521239606953882
MINsCH3,1.7190100623582767
MINsssN,1.281574074074074
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7678571428571428
SM1_Dzi,0.8308858337010604
SM1_Dzm,1.7649211973099008
SM1_Dzp,-4.423220944503943
SM1_Dzv,-1.7577236653040635
SddssSe,0
SpAD_Dt,280.03524592573575
SpAbs_A,25.37687457833188
SpAbs_D,160.21705753641442
SpMAD_A,1.268843728916594
SpMAD_D,8.010852876820723
SpMax_A,2.457337460919165
SpMax_D,80.10852876820721
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.06
TpiPC10,7.057090813151623
VAdjMat,5.392317422778761
VE1_DzZ,4.367988808465203
VE1_Dzi,4.394982538903746
VE1_Dzm,4.367961184564926
VE1_Dzp,4.366562896136856
VE1_Dzv,4.393085077834653
VE2_DzZ,0.21839944042326015
VE2_Dzi,0.2197491269451873
VE2_Dzm,0.21839805922824632
VE2_Dzp,0.21832814480684282
VE2_Dzv,0.21965425389173263
VE3_DzZ,2.167449856834707
VE3_Dzi,2.1736107387435157
VE3_Dzm,2.167443532645512
VE3_Dzp,2.1671233575730993
VE3_Dzv,2.173178912048199
VR1_DzZ,103.92598016869127
VR1_Dzi,102.38852306616192
VR1_Dzm,103.9277847927736
VR1_Dzp,103.92864141098579
VR1_Dzv,102.38418662515447
VR2_DzZ,5.196299008434563
VR2_Dzi,5.119426153308096
VR2_Dzm,5.1963892396386795
VR2_Dzp,5.19643207054929
VR2_Dzv,5.119209331257723
VR3_DzZ,5.336826097154687
VR3_Dzi,5.321921807451972
VR3_Dzm,5.336843461517394
VR3_Dzp,5.336851703920363
VR3_Dzv,5.321879453751475
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.0966247373917695
Xch-7dv,0.15061551278852392
Xpc-4dv,2.401578866402902
Xpc-5dv,3.5797263163257558
Xpc-6dv,5.089554536159598
Zagreb1,100.0
Zagreb2,117.0
fragCpx,61.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,21
nBondsS,31
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.252269230769231
AATS1are,6.29427
AATS2are,6.366054794520549
AATS3are,6.148275510204083
AATS4are,6.49918181818182
AATS5are,6.758817204301073
AATS6are,6.047999999999999
AATS7are,5.762884210526316
AATS8are,5.6572
AATSC0dv,4.166264884213601
AATSC0pe,0.14275752794214333
AATSC0se,0.10117717948717943
AATSC1dv,0.31813682518810693
AATSC1pe,0.005040036160420714
AATSC1se,0.009840849999999996
AATSC2dv,0.9961282781795598
AATSC2pe,0.033938573216971475
AATSC2se,0.026732726027397277
AATSC3dv,0.4780167600680421
AATSC3pe,0.012571906908720062
AATSC3se,0.000645857142857147
AATSC4dv,-0.8890770514702142
AATSC4pe,-0.0305334409180564
AATSC4se,-0.02635673737373732
AATSC5dv,-0.8931588584194045
AATSC5pe,-0.024758575639965346
AATSC5se,-0.009729301075268733
AATSC6dv,-0.8466003623018893
AATSC6pe,-0.029637562514312703
AATSC6se,-0.016614696629213485
AATSC7dv,-0.06975866139158972
AATSC7pe,-0.003630267483303843
AATSC7se,-0.0033754736842105605
AATSC8dv,-0.2209657389144568
AATSC8pe,-0.007618348454963728
AATSC8se,-0.005586653333333375
AETA_eta,0.8395091782543881
ATSC0are,6.00218974358974
ATSC1are,-0.0934638395792252
ATSC2are,2.884839710716631
ATSC3are,1.1608488494411557
ATSC4are,-3.6132355029585828
ATSC5are,-1.9337678500986228
ATSC6are,-2.5843176199868485
ATSC7are,-0.30448014464168044
ATSC8are,-0.6802495069033503
BCUTZ-1h,16.013122575245532
BCUTZ-1l,5.7008401740342425
BCUTc-1h,0.45478939619137776
BCUTc-1l,-0.4947687958664491
BCUTd-1h,4.048523227798255
BCUTd-1l,0.9715016790084205
BCUTi-1h,14.542697496925058
BCUTi-1l,10.319767806131484
BCUTm-1h,32.06654380777022
BCUTm-1l,11.711919495520831
BCUTp-1h,2.9546018990732286
BCUTp-1l,0.7413978307801998
BCUTs-1h,7.014571249643426
BCUTs-1l,0.29758794189457716
BCUTv-1h,24.441831042992963
BCUTv-1l,14.699975217159986
BalabanJ,2.081837984902644
Diameter,10
ETA_beta,22.75
GATS1are,0.6336958114431743
GATS2are,0.6558462605808624
GATS3are,0.8607639191787727
GATS4are,1.627274296241691
GATS5are,1.800045927544999
GATS6are,1.0512485489426155
GATS7are,0.779142313019095
GATS8are,0.9002714393977584
HybRatio,0.5
Lipinski,True
LogEE_Dt,140.01762296286788
MATS1are,-0.015182333028886212
MATS2are,0.2567755771980231
MATS3are,0.07696698708754866
MATS4are,-0.23714608584574878
MATS5are,-0.13510650937787091
MATS6are,-0.18867344034616845
MATS7are,-0.02082525167490588
MATS8are,-0.05893344907456831
MAXddssS,-3.6420393990929694
MAXssCH2,0.8375899155958678
MAXsssCH,-0.7000869236583529
MINddssS,-3.6420393990929694
MINssCH2,0.25849001637692126
MINsssCH,-0.7000869236583529
NsssssAs,0
RotRatio,0.19047619047619047
SM1_Dzpe,1.2076958384332928
SM1_Dzse,1.205598298147459
SMR_VSA1,17.949197122200808
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,0.0
SMR_VSA5,37.123526373134396
SMR_VSA6,13.151638370425493
SMR_VSA7,30.33183534230805
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,110.09452733675275
SpAD_Dzi,132.57459655017425
SpAD_Dzm,110.11192156000934
SpAD_Dzp,173.6479810065224
SpAD_Dzv,160.5828026251295
SpAbs_Dt,280.0352459257358
SpDiam_A,4.91467492183833
SpDiam_D,113.3570893954409
SpMAD_Dt,14.001762296286788
SpMax_Dt,140.01762296286788
SsssssAs,0
VE1_Dzpe,4.396309781320693
VE1_Dzse,4.3949201741301795
VE2_Dzpe,0.21981548906603465
VE2_Dzse,0.21974600870650898
VE3_Dzpe,2.1739126835267593
VE3_Dzse,2.173596548649358
VMcGowan,219.00999999999965
VR1_Dzpe,102.14470001884406
VR1_Dzse,102.22619376666599
VR2_Dzpe,5.107235000942203
VR2_Dzse,5.111309688333299
VR3_Dzpe,5.319537616178412
VR3_Dzse,5.3203351245773005
mZagreb1,7.256944444444445
mZagreb2,4.555555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,34
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15390230111768563
AATSC1are,-0.00233659598948063
AATSC2are,0.03951835220159768
AATSC3are,0.011845396422868935
AATSC4are,-0.036497328312712955
AATSC5are,-0.020793202689232505
AATSC6are,-0.029037276629065713
AATSC7are,-0.003205054154122952
AATSC8are,-0.009069993425378004
AETA_beta,1.1375
BCUTdv-1h,6.028538761109257
BCUTdv-1l,0.6449132841942523
BCUTpe-1h,3.53707639150433
BCUTpe-1l,2.243510493295161
BCUTse-1h,3.768336126437765
BCUTse-1l,2.442866103551311
ETA_alpha,9.566666666666666
ETA_dBeta,-1.75
ETA_eta_B,0.34449812382131384
ETA_eta_F,16.80262340249328
ETA_eta_L,5.3994655730080545
ETA_eta_R,33.59280696758104
ETA_psi_1,0.5394736842105263
LabuteASA,119.14078577330972
LogEE_DzZ,54.762579768206066
LogEE_Dzi,66.32884256677217
LogEE_Dzm,54.770799987717005
LogEE_Dzp,85.96076025932868
LogEE_Dzv,80.0277427627691
PEOE_VSA1,4.736862953800049
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,38.31893620539187
PEOE_VSA8,6.544756405912575
PEOE_VSA9,11.502365440030694
SM1_Dzare,1.3039347313657133
SpAD_Dzpe,129.7830745063999
SpAD_Dzse,128.8318194327934
SpAbs_DzZ,108.72290507207111
SpAbs_Dzi,131.90258596047357
SpAbs_Dzm,108.74243292053274
SpAbs_Dzp,176.3447414631613
SpAbs_Dzv,161.81320919084237
SpDiam_Dt,205.82044076190414
SpMAD_DzZ,5.504726366837637
SpMAD_Dzi,6.628729827508712
SpMAD_Dzm,5.505596078000467
SpMAD_Dzp,8.68239905032612
SpMAD_Dzv,8.029140131256474
SpMax_DzZ,54.762579768206066
SpMax_Dzi,66.32884256677217
SpMax_Dzm,54.770799987717005
SpMax_Dzp,85.96076025932868
SpMax_Dzv,80.0277427627691
VE1_Dzare,4.396952450910945
VE2_Dzare,0.21984762254554724
VE3_Dzare,2.1740588567158268
VR1_Dzare,102.09515901112609
VR2_Dzare,5.104757950556304
VR3_Dzare,5.319052490415743
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47833333333333333
AETA_dBeta,-0.0875
AETA_eta_B,0.017224906191065693
AETA_eta_F,0.8401311701246639
AETA_eta_L,0.2699732786504027
AETA_eta_R,1.679640348379052
BCUTare-1h,3.581096767826199
BCUTare-1l,2.1893912004337506
ETA_beta_s,12.25
ETA_dPsi_A,0.17452631578947364
ETA_dPsi_B,0.0
ETA_eta_BR,0.5164981238213138
ETA_eta_FL,4.1702498655437275
ETA_eta_RL,9.569715438551782
LogEE_Dzpe,64.95192204512162
LogEE_Dzse,64.47618963130407
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,37.88579746315047
SlogP_VSA3,19.554691291279454
SlogP_VSA4,0.0
SlogP_VSA5,26.186202068468653
SlogP_VSA6,35.227318817825825
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,129.28428784473226
SpAbs_Dzpe,128.73483405071923
SpAbs_Dzse,127.77665797328349
SpDiam_DzZ,76.78453333360011
SpDiam_Dzi,94.96961777892861
SpDiam_Dzm,76.79739741135938
SpDiam_Dzp,125.04996774556535
SpDiam_Dzv,116.00489638636674
SpMAD_Dzpe,6.489153725319996
SpMAD_Dzse,6.44159097163967
SpMax_Dzpe,64.95192204512162
SpMax_Dzse,64.47618963130407
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6125
AETA_eta_BR,0.02582490619106569
AETA_eta_FL,0.20851249327718638
AETA_eta_RL,0.4784857719275891
DetourIndex,1360
EState_VSA1,22.034437270507393
EState_VSA2,11.502365440030694
EState_VSA3,12.965578028838586
EState_VSA4,12.841643245852019
EState_VSA5,4.305215991296234
EState_VSA6,37.255572541998674
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,4.736862953800049
ETA_beta_ns,10.5
ETA_shape_p,0.156794425087108
ETA_shape_x,0.08710801393728224
ETA_shape_y,0.1986062717770035
GhoseFilter,True
LogEE_Dzare,64.70734065893441
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,128.16211187731636
SpDiam_Dzpe,93.1298465165903
SpDiam_Dzse,92.28028964615815
SpMAD_Dzare,6.464214392236613
SpMax_Dzare,64.70734065893441
TopoPSA(NO),63.68
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.530554610733184
VSA_EState9,28.694818121693118
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.525
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021666666666666678
FilterItLogS,-2.531211885042152
SpDiam_Dzare,92.86615956187939
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6008547008547012
ETA_epsilon_2,0.8866666666666665
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.5607407407407411
ETA_epsilon_5,0.8866666666666665
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.16292366637194222
ETA_dEpsilon_B,0.04011396011396007
ETA_dEpsilon_C,-0.12280970625798215
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.65
MDEDescriptor,"0.0,1.6538512513796357,0.6850067105944414,0.0,12.146168552707792,9.39137618785653,0.0,1.3103706971044482,0.0,0.0,0.814325284978472,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,44.51706699999998
BCUTDescriptor,"11.850000000000001,31.972072008702888,-0.31473434534361133,0.2800442681938331,5.019772063289787,12.610007080390426"
BPolDescriptor,32.100933
TPSADescriptor,72.06
ALOGPDescriptor,"0.07669999999999938,0.005882889999999905,68.4086"
XLogPDescriptor,2.203
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,297.10347924
ChiPathDescriptor,"14.58757566981053,9.569715438551782,8.477064823052762,6.907358534820567,5.583174042927832,4.252213578718676,2.324248600543584,1.5744388908465186,11.691832339788009,7.165436988687804,5.164189823248443,3.841854527678066,2.8107492096707647,1.984385966488119,1.0130928366768674,0.6053386762944002"
ChiChainDescriptor,"0.0,0.0,0.0,0.1853954059492991,0.14081022540711835,0.0,0.0,0.0,0.09662473739176948,0.09140824018388138"
AtomCountDescriptor,39
BondCountDescriptor,21
SmallRingDescriptor,"2,1,2,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.5446573239015937,0.16666666666666666,0.7092756949471919,0.15137471507731048,0.5614793510338507,0.022807522979332223,0.1731998675628082,0.01691363992580506"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,6,0,3,4,0,0"
ZagrebIndexDescriptor,100.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"39.879678627279866,1.9939839313639933,17.347868645765686,10.394584275015838,3.4428499546109346"
FractionalPSADescriptor,0.24254175745208953
WienerNumbersDescriptor,"772.0,32.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.75539565363713,5.944588603875707,8.877167528114787,1.3467276796732246,1.9794917981962787,2.5210829508378083"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.3718820861678,7.319857312722949,3.814404432132964"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,1220.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"29.585609481890273,31.224679176638222,40.66018970181165,45.60740676489767,45.93229476894025"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.48458341048206305,-0.307853996454022,0.11175242297107765,0.09508434597547102,-0.3088370718442287"
EccentricConnectivityIndexDescriptor,309
AutocorrelationDescriptorPolarizability,"1528.7501868740064,1782.7386007344192,2508.0503005561823,2624.787842103187,2332.71994977245"
