DLiP-ID,C101SB
AATSC5Z,1.1503088077336199
AATSC5c,0.004094692487916648
AATSC5d,0.020878088077336182
AATSC5i,-0.09379037817435562
AATSC5m,5.395146944055657
AATSC5p,-0.006554739737674532
AATSC5s,0.3205110991765127
AATSC5v,1.683363339513749
AATSC6Z,0.0822460663654775
AATSC6c,-0.0013466407036720925
AATSC6d,0.021800514098769274
AATSC6i,-0.00013109438701079912
AATSC6m,0.42851890728134184
AATSC6p,0.005865298632509743
AATSC6s,-0.17609938377386583
AATSC6v,1.8231842843788586
AATSC7Z,0.36727980665950594
AATSC7c,-0.00036161139847899775
AATSC7d,-0.01993823845327605
AATSC7i,0.10719238550976021
AATSC7m,1.8533928030046134
AATSC7p,0.017508941084089156
AATSC7s,0.14847386322950235
AATSC7v,3.753997358185595
AATSC8Z,-0.5014097744360902
AATSC8c,0.0013190232035404916
AATSC8d,-0.035244360902255654
AATSC8i,0.03185794844869952
AATSC8m,-2.3478656097626485
AATSC8p,-0.006850626136424282
AATSC8s,-0.10762770020288817
AATSC8v,-2.2988681761527223
ATS0are,348.2447000000001
ATS1are,372.062
ATS2are,615.0930000000001
ATS3are,824.6719
ATS4are,838.5930000000001
ATS5are,810.1089
ATS6are,820.4899000000001
ATS7are,827.4390000000002
ATS8are,816.291
ATSC0dv,211.92857142857142
ATSC0pe,7.04228571428571
ATSC0se,4.383534214285714
ATSC1dv,38.32525510204085
ATSC1pe,-0.30596173469387444
ATSC1se,-0.24094683290816354
ATSC2dv,-27.338010204081623
ATSC2pe,0.9044341836734726
ATSC2se,0.7182084426020408
ATSC3dv,-93.40051020408163
ATSC3pe,-1.4553551020408124
ATSC3se,-0.6852097270408166
ATSC4dv,-41.07525510204083
ATSC4pe,-2.6580954081632626
ATSC4se,-1.5940915599489789
ATSC5dv,94.59821428571428
ATSC5pe,3.5148107142857117
ATSC5se,1.9350603124999992
ATSC6dv,15.809948979591837
ATSC6pe,-1.0679076530612204
ATSC6se,-0.9601116084183687
ATSC7dv,9.669642857142865
ATSC7pe,0.556496428571431
ATSC7se,0.2966655267857132
ATSC8dv,-62.25892857142857
ATSC8pe,-1.0235749999999975
ATSC8se,-0.6282274732142857
AXp-0dv,0.5461261073544059
AXp-1dv,0.3008640172671405
AXp-2dv,0.16309496988296898
AXp-3dv,0.09060993648600041
AXp-4dv,0.04947738528897058
AXp-5dv,0.02752342183620634
AXp-6dv,0.015202382139011905
AXp-7dv,0.008353580615164705
BertzCT,1202.724116048174
ECIndex,807
ETA_eta,24.747000279796858
GATS1dv,0.5476341450874879
GATS1pe,0.6459105218424571
GATS1se,0.6391413865238301
GATS2dv,0.8925963374901698
GATS2pe,0.6044281257888853
GATS2se,0.5616318025302302
GATS3dv,1.1581626749971077
GATS3pe,1.0488403209730317
GATS3se,1.0353723565023623
GATS4dv,1.0769191028318807
GATS4pe,1.1548941949362355
GATS4se,1.1693082953484486
GATS5dv,0.8175899810192824
GATS5pe,0.7169488503390901
GATS5se,0.7686569375873905
GATS6dv,1.0341234495480824
GATS6pe,1.1782761975639913
GATS6se,1.2863201868579734
GATS7dv,1.034183030883579
GATS7pe,1.0143088368438136
GATS7se,1.0851848771001589
GATS8dv,1.1122345803842266
GATS8pe,1.0186424862057777
GATS8se,1.0627214907678506
LogEE_A,4.389139329303756
LogEE_D,205.83368779555073
MATS1dv,0.1716451588947349
MATS1pe,-0.04123723037314502
MATS1se,-0.05217144154736399
MATS2dv,-0.07296762706267253
MATS2pe,0.07264674495687183
MATS2se,0.09267848754182018
MATS3dv,-0.18418021117868696
MATS3pe,-0.08636515572090842
MATS3se,-0.06532544057822857
MATS4dv,-0.07922426496817797
MATS4pe,-0.15428524130709284
MATS4se,-0.14864705917810275
MATS5dv,0.18794458339985454
MATS5pe,0.21014772203146617
MATS5se,0.1858687983287176
MATS6dv,0.03189023276396597
MATS6pe,-0.06482414379191824
MATS6se,-0.09362979043728359
MATS7dv,0.019211324570273018
MATS7pe,0.03327247646867917
MATS7se,0.028495682854441533
MATS8dv,-0.12369396697000337
MATS8pe,-0.06119873076068934
MATS8se,-0.06034327962241537
MAXaaCH,1.979492428016508
MAXaaNH,3.20227707664063
MAXaaaC,1.0052006678219703
MAXaasC,1.0616595608481156
MAXdssC,-0.20097180230116707
MAXssNH,2.882709829302091
MDEC-22,22.560548721999897
MDEC-23,30.490857446846952
MDEC-33,8.574218557778087
MDEN-22,0.6694329500821695
MDEO-11,0.19999999999999996
MINaaCH,1.2804811583851987
MINaaNH,3.20227707664063
MINaaaC,0.9681452548596865
MINaasC,-0.381892317962498
MINdssC,-0.351897780717225
MINssNH,2.7783600753203026
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.261904761904762
SM1_Dzi,1.3757203216460874
SM1_Dzm,1.2938206665614214
SM1_Dzp,-5.717338651087313
SM1_Dzv,-2.302622506147045
SddssSe,0
SpAD_Dt,647.9839743408603
SpAbs_A,42.20539784329479
SpAbs_D,411.66737559110135
SpMAD_A,1.3189186826029622
SpMAD_D,12.864605487221922
SpMax_A,2.417446948333588
SpMax_D,205.83368779555073
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.99
TpiPC10,8.418838459788908
VAdjMat,6.129283016944966
VE1_DzZ,5.572148921450127
VE1_Dzi,5.570770239941588
VE1_Dzm,5.5723663022044505
VE1_Dzp,5.569810622650236
VE1_Dzv,5.577044372187723
VE2_DzZ,0.17412965379531647
VE2_Dzi,0.17408656999817462
VE2_Dzm,0.17413644694388908
VE2_Dzp,0.17405658195781987
VE2_Dzv,0.17428263663086635
VE3_DzZ,2.8809315921159304
VE3_Dzi,2.8806841378365613
VE3_Dzm,2.8809706033694464
VE3_Dzp,2.880511863642682
VE3_Dzv,2.8818097634639863
VR1_DzZ,209.73153108670036
VR1_Dzi,209.94841411434612
VR1_Dzm,209.70129351982138
VR1_Dzp,210.65828311424448
VR1_Dzv,209.64268158839081
VR2_DzZ,6.554110346459386
VR2_Dzi,6.560887941073316
VR2_Dzm,6.553165422494418
VR2_Dzp,6.58307134732014
VR2_Dzv,6.551333799637213
VR3_DzZ,6.5089790992461545
VR3_Dzi,6.5100126632724225
VR3_Dzm,6.508834916124771
VR3_Dzp,6.513388119148797
VR3_Dzv,6.508555375054473
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.15481275533119288
Xch-7dv,0.15512470603564846
Xpc-4dv,1.4112098381994433
Xpc-5dv,1.8122425617812101
Xpc-6dv,2.133693989657615
Zagreb1,164.0
Zagreb2,188.0
fragCpx,233.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,35
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.218655357142858
AATS1are,6.306135593220339
AATS2are,6.213060606060607
AATS3are,6.154267910447762
AATS4are,6.121116788321168
AATS5are,6.091044360902255
AATS6are,6.263281679389314
AATS7are,6.2213458646616555
AATS8are,6.137526315789474
AATSC0dv,3.784438775510204
AATSC0pe,0.12575510204081625
AATSC0se,0.07827739668367346
AATSC1dv,0.6495805949498449
AATSC1pe,-0.005185792113455499
AATSC1se,-0.004083844625562094
AATSC2dv,-0.27614151721294566
AATSC2pe,0.009135698824984571
AATSC2se,0.007254630733353947
AATSC3dv,-0.6970187328662808
AATSC3pe,-0.010860858970453824
AATSC3se,-0.005113505425677736
AATSC4dv,-0.29981938030686733
AATSC4pe,-0.01940215626396542
AATSC4se,-0.011635704817145832
AATSC5dv,0.7112647690655208
AATSC5pe,0.026427148227712118
AATSC5se,0.01454932565789473
AATSC6dv,0.12068663343199876
AATSC6pe,-0.008151966817261224
AATSC6se,-0.0073290962474684635
AATSC7dv,0.07270408163265311
AATSC7pe,0.004184183673469406
AATSC7se,0.002230567870569272
AATSC8dv,-0.46811224489795916
AATSC8pe,-0.007696052631578928
AATSC8se,-0.004723514836197637
AETA_eta,0.7733437587436518
ATSC0are,7.6309124999999955
ATSC1are,-0.3941578124999974
ATSC2are,1.1169796875000015
ATSC3are,-1.4047031249999973
ATSC4are,-2.876085937499997
ATSC5are,3.6975578124999964
ATSC6are,-1.341670312499995
ATSC7are,0.533120312500003
ATSC8are,-1.0211671874999981
BCUTZ-1h,9.004070341300991
BCUTZ-1l,5.676101555936604
BCUTc-1h,0.40583349244297734
BCUTc-1l,-0.36348819055909287
BCUTd-1h,3.2405588548466993
BCUTd-1l,0.9772070227569412
BCUTi-1h,17.424773143589412
BCUTi-1l,10.93703275141283
BCUTm-1h,19.00014269132615
BCUTm-1l,11.68754391145181
BCUTp-1h,2.0135681953143396
BCUTp-1l,0.5458563387214115
BCUTs-1h,8.001921255770021
BCUTs-1l,1.2538248445518532
BCUTv-1h,20.915752733158097
BCUTv-1l,13.304119393278716
BalabanJ,1.3146029925874503
Diameter,15
ETA_beta,43.75
GATS1are,0.651737481581037
GATS2are,0.5881668804353346
GATS3are,1.0423830643090037
GATS4are,1.1541748033811905
GATS5are,0.7100632396358653
GATS6are,1.1983997441703413
GATS7are,1.0223306569789241
GATS8are,1.0137060121838966
HybRatio,0.15384615384615385
Lipinski,True
LogEE_Dt,323.99198717043015
MATS1are,-0.04902636346970382
MATS2are,0.08279834081958025
MATS3are,-0.07692921546935542
MATS4are,-0.15406104690797306
MATS5are,0.2040210063171895
MATS6are,-0.07515987821882003
MATS7are,0.029416103320057355
MATS8are,-0.05634517910917558
MAXssCH2,0.5893451441769443
MAXsssCH,-0.7754328336272789
MINssCH2,0.2760180161749426
MINsssCH,-0.7754328336272789
NsssssAs,0
RotRatio,0.22857142857142856
SM1_Dzpe,1.3602909744561242
SM1_Dzse,1.2312785797741315
SMR_VSA1,13.979489415818463
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,25.30430569792599
SMR_VSA6,5.316788604006331
SMR_VSA7,102.00373928605393
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,341.1666722470946
SpAD_Dzi,332.6052456938009
SpAD_Dzm,341.0415010935926
SpAD_Dzp,430.5137860274815
SpAD_Dzv,397.74553596883936
SpAbs_Dt,647.9839743408603
SpDiam_A,4.736736229446094
SpDiam_D,280.6916714645824
SpMAD_Dt,20.249499198151884
SpMax_Dt,323.99198717043015
SsssssAs,0
VE1_Dzpe,5.571843471310901
VE1_Dzse,5.572094984589967
VE2_Dzpe,0.17412010847846565
VE2_Dzse,0.17412796826843646
VE3_Dzpe,2.880876773316969
VE3_Dzse,2.8809219123457073
VMcGowan,325.60000000000116
VR1_Dzpe,209.75516916695898
VR1_Dzse,209.74215308579605
VR2_Dzpe,6.554849036467468
VR2_Dzse,6.5544422839311265
VR3_Dzpe,6.509091799268679
VR3_Dzse,6.509029743658421
mZagreb1,9.0
mZagreb2,7.083333333333332
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,12
nBondsKS,47
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13626629464285706
AATSC1are,-0.006680640889830464
AATSC2are,0.011282623106060622
AATSC3are,-0.010482859141791024
AATSC4are,-0.020993328010948883
AATSC5are,0.02780118656015035
AATSC6are,-0.010241758110686984
AATSC7are,0.004008423402255662
AATSC8are,-0.007677948778195475
AETA_beta,1.3671875
BCUTdv-1h,7.004060402755204
BCUTdv-1l,1.8952777312200475
BCUTpe-1h,3.9886754324690927
BCUTpe-1l,2.2253430889896424
BCUTse-1h,4.009955799481322
BCUTse-1l,2.4212240830194838
ETA_alpha,15.152380952380954
ETA_dBeta,4.25
ETA_eta_B,0.33369352645468275
ETA_eta_F,34.956825668848744
ETA_eta_L,6.679342454462143
ETA_eta_R,59.7038259486456
ETA_psi_1,0.5772859216255446
LabuteASA,185.214373140984
LogEE_DzZ,170.62277064735684
LogEE_Dzi,166.3456141069519
LogEE_Dzm,170.56118244262632
LogEE_Dzp,214.00622518381536
LogEE_Dzv,198.36906931120004
PEOE_VSA1,15.617555728959871
PEOE_VSA2,9.589074368143644
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,48.53093654769288
PEOE_VSA7,47.87955994862805
PEOE_VSA8,35.62879802422972
PEOE_VSA9,0.0
SM1_Dzare,1.518675731196586
SpAD_Dzpe,339.0747739452893
SpAD_Dzse,341.54150807916426
SpAbs_DzZ,339.983636532809
SpAbs_Dzi,331.31550789225787
SpAbs_Dzm,339.8285442186912
SpAbs_Dzp,433.7297890187183
SpAbs_Dzv,399.04076112854716
SpDiam_Dt,422.13918693756966
SpMAD_DzZ,10.661458507721706
SpMAD_Dzi,10.393913927931278
SpMAD_Dzm,10.65754690917477
SpMAD_Dzp,13.453555813358797
SpMAD_Dzv,12.42954799902623
SpMax_DzZ,170.62277064735684
SpMax_Dzi,166.3456141069519
SpMax_Dzm,170.56118244262632
SpMax_Dzp,214.00622518381536
SpMax_Dzv,198.36906931120004
VE1_Dzare,5.571308208948285
VE2_Dzare,0.1741033815296339
VE3_Dzare,2.8807807031245516
VR1_Dzare,209.78909176817308
VR2_Dzare,6.555909117755409
VR3_Dzare,6.509253510937491
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4735119047619048
AETA_dBeta,0.1328125
AETA_eta_B,0.010427922701708836
AETA_eta_F,1.0924008021515232
AETA_eta_L,0.20872945170194196
AETA_eta_R,1.865744560895175
BCUTare-1h,4.1077226649136795
BCUTare-1l,2.175532497411158
ETA_beta_s,19.75
ETA_dPsi_A,0.13671407837445537
ETA_dPsi_B,0.0
ETA_eta_BR,0.6776935264546827
ETA_eta_FL,8.90117758145627
ETA_eta_RL,15.580520035918413
LogEE_Dzpe,169.5798960655964
LogEE_Dzse,170.80923149520004
PEOE_VSA10,11.859061670193856
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,22.84017880879818
SlogP_VSA3,22.43071761399566
SlogP_VSA4,5.817220841045895
SlogP_VSA5,17.54772460632
SlogP_VSA6,85.05961546161403
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,336.25094121810946
SpAbs_Dzpe,337.7995011567366
SpAbs_Dzse,340.3871844106261
SpDiam_DzZ,237.85344706978503
SpDiam_Dzi,231.26910871695804
SpDiam_Dzm,237.80266386335597
SpDiam_Dzp,301.6874749835242
SpDiam_Dzv,279.57003994406506
SpMAD_Dzpe,10.59608668579029
SpMAD_Dzse,10.673172127473883
SpMax_Dzpe,169.5798960655964
SpMax_Dzse,170.80923149520004
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6171875
AETA_eta_BR,0.021177922701708835
AETA_eta_FL,0.27816179942050845
AETA_eta_RL,0.4868912511224504
DetourIndex,4933
EState_VSA1,6.041840829147961
EState_VSA2,24.052401922674914
EState_VSA3,18.52902952053558
EState_VSA4,22.02982791547505
EState_VSA5,24.26546827384644
EState_VSA6,0.0
EState_VSA7,60.794147187767564
EState_VSA8,15.617555728959871
EState_VSA9,0.0
ETA_beta_ns,24.0
ETA_shape_p,0.06285355122564425
ETA_shape_x,0.0
ETA_shape_y,0.29698302954116906
GhoseFilter,True
LogEE_Dzare,168.17292922565463
SlogP_VSA10,10.077801322358383
SlogP_VSA11,0.0
SpAbs_Dzare,334.8271827201126
SpDiam_Dzpe,236.29139237171142
SpDiam_Dzse,238.1133766065611
SpMAD_Dzare,10.50784191306592
SpMax_Dzare,168.17292922565463
TopoPSA(NO),73.99
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.206618117505666
VSA_EState9,63.46004854916101
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,13.979489415818463
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0264880952380952
FilterItLogS,-7.636328638109647
SpDiam_Dzare,234.1956163904636
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5972789115646256
ETA_epsilon_2,0.8202380952380949
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.5190476190476181
ETA_epsilon_5,0.7756462585034011
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.15505668934240419
ETA_dEpsilon_B,0.07823129251700756
ETA_dEpsilon_C,-0.07682539682539663
ETA_dEpsilon_D,0.0445918367346938
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.90625
MDEDescriptor,"0.0,0.0,0.0,0.0,22.560548721999897,30.490857446846952,0.0,8.574218557778087,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.6694329500821695,0.0,0.0"
APolDescriptor,67.22403199999998
BCUTDescriptor,"11.85,18.998408231918546,-0.28147809078444846,0.22204767122117364,4.014444208407513,10.88813515385587"
BPolDescriptor,31.33596799999999
TPSADescriptor,73.99
ALOGPDescriptor,"4.513999999999999,20.376195999999993,120.307"
XLogPDescriptor,4.386
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,429.18525542000003
ChiPathDescriptor,"22.338288046437583,15.580520035918417,13.802747048775787,11.229979457908765,9.013704748123494,7.427360282081005,4.461368617134804,3.2869950914988673,17.47603543534099,10.530240604349919,7.665463584499541,5.345986252674023,3.661326511383824,2.4771079652585706,1.3074048639550233,0.8186509002861408"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4728528845145639,0.6013120918405267,0.0,0.0,0.036084391824351615,0.15481275533119288,0.1551247060356484"
AtomCountDescriptor,56
BondCountDescriptor,35
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.8573835835369592,0.0,0.2539338936857123,0.0,0.7437346036428827,0.0,0.07112944921610614,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,16,3,0,4,0,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.66
WeightedPathDescriptor,"65.60909070707464,2.0502840845960826,16.887157781887375,5.121500321714105,9.24723333830228"
FractionalPSADescriptor,0.17239641638572484
WienerNumbersDescriptor,"3171.0,45.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9240180623711285,5.745086462926216,7.777170518244944,1.4112098381994433,1.81224256178121,1.9535353848318475"
FractionalCSP3Descriptor,0.15384615384615385
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,14,1,0,0,2,4,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.103673469387754,12.630149388863739,7.497845446710715"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2489.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.15384615384615385
AutocorrelationDescriptorMass,"36.13092311395398,37.24306066487296,51.430314770072656,49.73483549536721,44.4020663500771"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.4480324975447249,-0.19653352305602725,-0.003295000545829304,0.05763616338368992,-0.17069109370449348"
EccentricConnectivityIndexDescriptor,807
AutocorrelationDescriptorPolarizability,"2073.049588869136,2390.62583135386,3200.0547961727166,3078.887571037309,2797.4383350965063"
