DLiP-ID,I0000W
AATSC3p,-0.018416579811873435
AATSC3s,0.17363682524237167
AATSC3v,-1.3181329638368444
AATSC4Z,-1.3169370312227453
AATSC4c,0.0018912761495775714
AATSC4d,-0.13788107835726884
AATSC4i,-0.016831759416980095
AATSC4m,-6.271688351788375
AATSC4p,-0.025453054417320247
AATSC4s,-0.1529363248939969
AATSC4v,-7.606378696740829
AATSC5Z,-1.5554318697175842
AATSC5c,0.00018234825456049796
AATSC5d,-0.054884445360635865
AATSC5i,0.029968740709458118
AATSC5m,-7.590824944786202
AATSC5p,-0.02712734865139574
AATSC5s,-0.24567239540784516
AATSC5v,-8.05742961233934
AATSC6Z,-0.03824736645713152
AATSC6c,-0.0037938158714670737
AATSC6d,0.011388896862073478
AATSC6i,0.03649578771430171
AATSC6m,-0.06797874397785023
AATSC6p,0.01424239140225425
AATSC6s,-0.1312034476758875
AATSC6v,2.9921869413087685
AATSC7Z,-0.05442176870748309
AATSC7c,-4.911953807117861e-05
AATSC7d,-0.025663175323039276
AATSC7i,-0.3610607205052741
AATSC7m,-0.18808289098546277
AATSC7p,-0.02348109001182514
AATSC7s,-0.06827816370522345
AATSC7v,-2.9538722894355596
AATSC8Z,-0.07970521541950111
AATSC8c,0.003072019757376224
AATSC8d,0.009775762156714534
AATSC8i,-0.018903134556398773
AATSC8m,-0.4078873111217023
AATSC8p,-0.006309998645573386
AATSC8s,-0.023460289465580507
AATSC8v,-1.872633793462526
ATS0are,402.93959999999987
ATS1are,434.8620000000001
ATS2are,736.591
ATS3are,920.6
ATS4are,1005.0479000000001
ATS5are,1034.4438
ATS6are,961.7629999999999
ATS7are,908.336
ATS8are,887.9479999999999
ATSC0dv,269.42857142857144
ATSC0pe,9.381993650793651
ATSC0se,6.212720000000001
ATSC1dv,77.75056689342404
ATSC1pe,-0.5776376921138711
ATSC1se,-0.5748080000000042
ATSC2dv,44.70975056689342
ATSC2pe,-0.6389439657344289
ATSC2se,-0.5400480000000054
ATSC3dv,4.93424036281178
ATSC3pe,3.260193978332081
ATSC3se,1.8753119999999974
ATSC4dv,-169.87074829931976
ATSC4pe,-2.1716985638699704
ATSC4se,-0.9568480000000121
ATSC5dv,-145.7891156462585
ATSC5pe,-4.183778609221458
ATSC5se,-2.1507600000000036
ATSC6dv,-30.85260770975056
ATSC6pe,-2.1496094734190083
ATSC6se,-1.6566439999999913
ATSC7dv,-6.285714285714293
ATSC7pe,-0.5796010582010624
ATSC7se,-0.8260559999999977
ATSC8dv,25.93650793650794
ATSC8pe,0.8170871252204654
ATSC8se,0.6855959999999939
AXp-0dv,0.5561587800792656
AXp-1dv,0.292987467567699
AXp-2dv,0.15122980421172927
AXp-3dv,0.08097975670716483
AXp-4dv,0.04448811674363449
AXp-5dv,0.023917496193322292
AXp-6dv,0.013071945448651725
AXp-7dv,0.007122095316773915
BertzCT,1435.0637454524108
ECIndex,1171
ETA_eta,31.448416646979947
GATS1dv,0.5031655086180973
GATS1pe,0.7491266519822007
GATS1se,0.8106842524138727
GATS2dv,0.826418922034211
GATS2pe,0.8643159714604765
GATS2se,0.9078324357825205
GATS3dv,0.9315756755768458
GATS3pe,0.7107406363856313
GATS3se,0.7188332324650071
GATS4dv,1.2398272017837235
GATS4pe,1.1362345007442094
GATS4se,1.121532510967573
GATS5dv,1.2000931906552266
GATS5pe,1.2570465151876076
GATS5se,1.2110677214723102
GATS6dv,1.0107655341825845
GATS6pe,1.0167217051432937
GATS6se,0.9991766585531908
GATS7dv,1.0042165328485584
GATS7pe,1.0175435445985783
GATS7se,1.0406337298952077
GATS8dv,1.025662778366914
GATS8pe,1.2050069823045018
GATS8se,1.186850898525237
LogEE_A,4.524478385079413
LogEE_D,264.90584265804273
MATS1dv,0.2713473987432931
MATS1pe,-0.05789301079977995
MATS1se,-0.0869974994008447
MATS2dv,0.09090783346396789
MATS2pe,-0.03730871982663983
MATS2se,-0.04762042754360386
MATS3dv,0.007956997111200478
MATS3pe,0.15098049796958213
MATS3se,0.13114879328771964
MATS4dv,-0.2546190553878783
MATS4pe,-0.0934803566252587
MATS4se,-0.062198100769934817
MATS5dv,-0.2066036826376169
MATS5pe,-0.17026687516118774
MATS5se,-0.1321803127659502
MATS6dv,-0.045659556760674916
MATS6pe,-0.09135827592946615
MATS6se,-0.10632389392705248
MATS7dv,-0.009998485078018492
MATS7pe,-0.02647629733726457
MATS7se,-0.05698373659202394
MATS8dv,0.043319194061505834
MATS8pe,0.03919094597960056
MATS8se,0.04965911871128865
MAXaaCH,1.9370375810667464
MAXaaNH,3.150265582608231
MAXaaaC,0.9234274919332919
MAXaasC,1.0024472488331202
MAXdssC,-0.40010235226025936
MAXsCH3,1.4295002419294793
MAXssNH,3.244391056938995
MDEC-11,0.07142857142857142
MDEC-12,2.9029507340862586
MDEC-13,3.6992567647661976
MDEC-22,11.452840586843141
MDEC-23,30.136147008719956
MDEC-33,15.618386102443559
MDEN-22,0.847402015991401
MDEO-11,0.055555555555555566
MDEO-12,0.5216948600244292
MDEO-22,0.08333333333333334
MINaaCH,1.6322539446896396
MINaaNH,3.150265582608231
MINaaaC,0.720132493619337
MINaasC,-0.4998699745687476
MINdssC,-0.40010235226025936
MINsCH3,1.353715778102229
MINssNH,3.146382602219543
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.904761904761905
SM1_Dzi,1.9472382788603375
SM1_Dzm,1.9348520032409964
SM1_Dzp,-8.400108997947434
SM1_Dzv,-3.4199360905065253
SddssSe,0
SpAD_Dt,950.636425761526
SpAbs_A,47.465628117312775
SpAbs_D,529.8116853160853
SpMAD_A,1.3184896699253548
SpMAD_D,14.716991258780151
SpMax_A,2.4620624799600517
SpMax_D,264.90584265804273
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,108.5
TpiPC10,9.062793360687884
VAdjMat,6.321928094887363
VE1_DzZ,5.917878944159516
VE1_Dzi,5.913973137804901
VE1_Dzm,5.917752988099751
VE1_Dzp,5.899758390879717
VE1_Dzv,5.913896910295264
VE2_DzZ,0.16438552622665323
VE2_Dzi,0.1642770316056917
VE2_Dzm,0.1643820274472153
VE2_Dzp,0.1638821775244366
VE2_Dzv,0.16427491417486845
VE3_DzZ,3.058911943698509
VE3_Dzi,3.0582517247455616
VE3_Dzm,3.05889065948479
VE3_Dzp,3.0558452448368825
VE3_Dzv,3.0582388352719154
VR1_DzZ,254.14985660101638
VR1_Dzi,254.8216829025584
VR1_Dzm,254.1404948158466
VR1_Dzp,258.507172219584
VR1_Dzv,255.74170641384805
VR2_DzZ,7.059718238917122
VR2_Dzi,7.078380080626622
VR2_Dzm,7.059458189329073
VR2_Dzp,7.180754783877333
VR2_Dzv,7.103936289273557
VR3_DzZ,6.818857925125096
VR3_Dzi,6.821497863273212
VR3_Dzm,6.81882108875728
VR3_Dzp,6.835857284555954
VR3_Dzv,6.825101821278633
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10825317547305482
Xch-6dv,0.2285486560227085
Xch-7dv,0.29818050679402963
Xpc-4dv,2.1676076477399198
Xpc-5dv,3.1031399140308973
Xpc-6dv,3.7294428341847508
Zagreb1,194.0
Zagreb2,235.0
fragCpx,340.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,2
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,1
nBondsM,23
nBondsO,40
nBondsS,44
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,9
naHRing,2
AATS0are,6.395866666666665
AATS1are,6.4904776119403
AATS2are,6.405139130434783
AATS3are,6.348965517241379
AATS4are,6.442614743589744
AATS5are,6.269356363636364
AATS6are,6.087107594936708
AATS7are,6.179156462585034
AATS8are,6.342485714285713
AATSC0dv,4.276643990929705
AATSC0pe,0.14892053413958176
AATSC0se,0.09861460317460319
AATSC1dv,1.160456222289911
AATSC1pe,-0.008621458091251807
AATSC1se,-0.008579223880597078
AATSC2dv,0.3887804397121167
AATSC2pe,-0.005556034484647208
AATSC2se,-0.004696069565217439
AATSC3dv,0.03402924388146055
AATSC3pe,0.022484096402290214
AATSC3se,0.012933186206896534
AATSC4dv,-1.0889150532007676
AATSC4pe,-0.013921144640192118
AATSC4se,-0.006133641025641103
AATSC5dv,-0.8835703978561121
AATSC5pe,-0.025356233995281564
AATSC5se,-0.013034909090909113
AATSC6dv,-0.19526966904905418
AATSC6pe,-0.013605123249487395
AATSC6se,-0.010485088607594882
AATSC7dv,-0.042759961127308115
AATSC7pe,-0.003942864341503826
AATSC7se,-0.005619428571428556
AATSC8dv,0.18526077097505672
AATSC8pe,0.00583633660871761
AATSC8se,0.004897114285714242
AETA_eta,0.8735671290827763
ATSC0are,10.288831746031741
ATSC1are,-0.7885416981607344
ATSC2are,-0.856442076089682
ATSC3are,3.4919586797682105
ATSC4are,-1.980394482237316
ATSC5are,-4.218816477702184
ATSC6are,-2.592444696397089
ATSC7are,-0.8755470899470943
ATSC8are,1.066329453262795
BCUTZ-1h,9.004074489880544
BCUTZ-1l,5.672474743885238
BCUTc-1h,0.46352069969690846
BCUTc-1l,-0.5225470972284249
BCUTd-1h,3.2756358803036303
BCUTd-1l,0.9776104702171097
BCUTi-1h,17.424774342127648
BCUTi-1l,10.93353695313365
BCUTm-1h,19.0001438266889
BCUTm-1l,11.684116091673486
BCUTp-1h,2.0174030820205764
BCUTp-1l,0.5458271941584323
BCUTs-1h,8.001921332303063
BCUTs-1l,1.25578350265774
BCUTv-1h,20.9176046434237
BCUTv-1l,13.304117495375756
BalabanJ,1.096600889616924
Diameter,19
ETA_beta,47.25
GATS1are,0.773026133308389
GATS2are,0.8785129737785057
GATS3are,0.7169323722850368
GATS4are,1.1361680271596695
GATS5are,1.2553207162071696
GATS6are,1.0169193435738562
GATS7are,1.0280314070594299
GATS8are,1.2181503784963938
HybRatio,0.25925925925925924
Lipinski,True
LogEE_Dt,475.318212880763
MATS1are,-0.0720649924262396
MATS2are,-0.04560102865226529
MATS3are,0.14746045786591028
MATS4are,-0.07773231349206845
MATS5are,-0.15656013011993367
MATS6are,-0.100467801253768
MATS7are,-0.03647007516328624
MATS8are,0.04663777830299621
MAXssCH2,0.7004655367000417
MAXsssCH,-0.5729998783493733
MINssCH2,0.4702439962568028
MINsssCH,-0.5729998783493733
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,2.038917045447556
SM1_Dzse,1.868531173324093
SMR_VSA1,23.765205534187444
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,25.366431256526333
SMR_VSA6,31.397928696480303
SMR_VSA7,76.99339286498116
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,413.24610436306193
SpAD_Dzi,404.3565622823741
SpAD_Dzm,413.2028935594975
SpAD_Dzp,560.946555522607
SpAD_Dzv,502.6232145174039
SpAbs_Dt,950.636425761526
SpDiam_A,4.871559382478971
SpDiam_D,410.607724291439
SpMAD_Dt,26.406567382264612
SpMax_Dt,475.318212880763
SsssssAs,0
VE1_Dzpe,5.91757498203403
VE1_Dzse,5.917968501116344
VE2_Dzpe,0.16437708283427863
VE2_Dzse,0.16438801391989843
VE3_Dzpe,3.0588605790229417
VE3_Dzse,3.0589270768703827
VMcGowan,354.85000000000116
VR1_Dzpe,254.1658003906945
VR1_Dzse,254.1544289836143
VR2_Dzpe,7.060161121963736
VR2_Dzse,7.059845249544842
VR3_Dzpe,6.818920656970806
VR3_Dzse,6.818875915855167
mZagreb1,10.944444444444443
mZagreb2,8.027777777777775
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,2
n9FaRing,1
n9aHRing,0
nBondsKD,11
nBondsKS,56
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.16331478961955145
AATSC1are,-0.011769279077025886
AATSC2are,-0.0074473224007798435
AATSC3are,0.024082473653573865
AATSC4are,-0.01269483642459818
AATSC5are,-0.025568584713346568
AATSC6are,-0.01640787782529803
AATSC7are,-0.005956102652701321
AATSC8are,0.007616638951877107
AETA_beta,1.3125
BCUTdv-1h,7.004070923006924
BCUTdv-1l,0.9966233710393403
BCUTpe-1h,3.988692437826084
BCUTpe-1l,2.221300972866189
BCUTse-1h,4.009986622667212
BCUTse-1l,2.417176458982696
ETA_alpha,16.719047619047622
ETA_dBeta,-0.25
ETA_eta_B,0.4026432116759793
ETA_eta_F,39.8186443292861
ETA_eta_L,7.998617445031166
ETA_eta_R,71.26706097626605
ETA_psi_1,0.5396557024285279
LabuteASA,207.01787630836057
LogEE_DzZ,206.67596223444102
LogEE_Dzi,202.23237109337762
LogEE_Dzm,206.6551926687277
LogEE_Dzp,279.1759094370651
LogEE_Dzv,250.83661613502048
PEOE_VSA1,30.19780903140067
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,9.184952231746642
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,54.654836126018466
PEOE_VSA8,30.012054038287086
PEOE_VSA9,48.4724142238322
SM1_Dzare,2.275772055068154
SpAD_Dzpe,410.3370647621691
SpAD_Dzse,413.7218904271349
SpAbs_DzZ,411.50100797909846
SpAbs_Dzi,402.6248431283035
SpAbs_Dzm,411.4291851897839
SpAbs_Dzp,566.7519278720779
SpAbs_Dzv,505.09316836054757
SpDiam_Dt,679.485244530417
SpMAD_DzZ,11.479058454529499
SpMAD_Dzi,11.232126730065948
SpMAD_Dzm,11.477858154430486
SpMAD_Dzp,15.581848764516861
SpMAD_Dzv,13.961755958816774
SpMax_DzZ,206.67596223444102
SpMax_Dzi,202.23237109337762
SpMax_Dzm,206.6551926687277
SpMax_Dzp,279.1759094370651
SpMax_Dzv,250.83661613502048
VE1_Dzare,5.9175135243002615
VE2_Dzare,0.16437537567500726
VE3_Dzare,3.058850193340784
VR1_Dzare,254.1171069785662
VR2_Dzare,7.058808527182395
VR3_Dzare,6.8187290573259185
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4644179894179895
AETA_dBeta,-0.006944444444444444
AETA_eta_B,0.011184533657666092
AETA_eta_F,1.1060734535912806
AETA_eta_L,0.2221838179175324
AETA_eta_R,1.979640582674057
BCUTare-1h,4.107735617746056
BCUTare-1l,2.1715743129046086
ETA_beta_s,23.75
ETA_dPsi_A,0.17434429757147207
ETA_dPsi_B,0.0
ETA_eta_BR,0.8326432116759792
ETA_eta_FL,9.512952905665951
ETA_eta_RL,17.511570350697117
LogEE_Dzpe,205.22516896568033
LogEE_Dzse,206.91284885727092
PEOE_VSA10,0.0
PEOE_VSA11,11.5667326743298
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,15.370440161812711
SlogP_VSA2,41.80814121315462
SlogP_VSA3,17.578506199652068
SlogP_VSA4,5.817220841045895
SlogP_VSA5,39.70360766468558
SlogP_VSA6,48.791889553995816
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,405.95910885191665
SpAbs_Dzpe,408.4756330474328
SpAbs_Dzse,412.0096125071733
SpDiam_DzZ,323.07506741641726
SpDiam_Dzi,314.98938417267937
SpDiam_Dzm,323.071246402491
SpDiam_Dzp,427.53115901203216
SpDiam_Dzv,389.20741369471796
SpMAD_Dzpe,11.398251798949142
SpMAD_Dzse,11.492274734087081
SpMax_Dzpe,205.22516896568033
SpMax_Dzse,206.91284885727092
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,36
AETA_beta_s,0.6597222222222222
AETA_eta_BR,0.023128978102110533
AETA_eta_FL,0.2642486918240542
AETA_eta_RL,0.4864325097415866
DetourIndex,8297
EState_VSA1,17.890492516746047
EState_VSA2,5.749511833283905
EState_VSA3,48.43937331060319
EState_VSA4,27.717214190158607
EState_VSA5,14.219595082555067
EState_VSA6,24.395944776997908
EState_VSA7,24.395944776997908
EState_VSA8,20.60153424990708
EState_VSA9,9.473725907600098
ETA_beta_ns,23.5
ETA_shape_p,0.116775847336941
ETA_shape_x,0.0
ETA_shape_y,0.3887781258900597
GhoseFilter,False
LogEE_Dzare,203.0427703163769
SlogP_VSA10,21.452573871725505
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,403.88916983534193
SpDiam_Dzpe,320.78601020670504
SpDiam_Dzse,323.43093513611745
SpMAD_Dzare,11.27664191255324
SpMax_Dzare,203.0427703163769
TopoPSA(NO),108.5
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,15.334390658632355
VSA_EState9,70.49894267470096
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6527777777777778
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.035582010582010506
FilterItLogS,-7.987528685562951
SpDiam_Dzare,317.4698970508332
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6203325774754334
ETA_epsilon_2,0.8605820105820102
ETA_epsilon_3,0.44399999999999884
ETA_epsilon_4,0.5491475602586698
ETA_epsilon_5,0.8045238095238092
AETA_beta_ns_d,0.05555555555555555
ETA_dEpsilon_A,0.17633257747543452
ETA_dEpsilon_B,0.07118501721676351
ETA_dEpsilon_C,-0.105147560258671
ETA_dEpsilon_D,0.05605820105820103
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.7777777777777778
MDEDescriptor,"0.07142857142857142,2.9029507340862586,3.6992567647661976,0.0,11.452840586843141,30.136147008719956,0.0,15.618386102443559,0.0,0.0,0.055555555555555566,0.5216948600244292,0.08333333333333334,0.0,0.0,0.0,0.847402015991401,0.0,0.0"
APolDescriptor,73.68841099999997
BCUTDescriptor,"11.849999999999977,18.998409251772998,-0.38636088634946814,0.29468722914953943,4.703455431442056,10.30220307203474"
BPolDescriptor,38.809588999999995
TPSADescriptor,108.5
ALOGPDescriptor,"4.1148000000000025,16.93157904000002,133.58219999999997"
XLogPDescriptor,3.6299999999999994
VAdjMaDescriptor,6.321928094887363
WeightDescriptor,490.20163378
ChiPathDescriptor,"25.233475560822992,17.511570350697117,15.414091437691619,14.139398470911173,11.968544647582773,9.15036768301327,6.469964671116712,4.864254205896822,20.02171608285356,11.71949870270796,8.620098840068568,6.559360293280351,4.760228491568896,3.0375220165519314,1.8039284719139368,1.1252910600502783"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.6030986202514901,1.0194196856283808,0.0,0.0,0.10825317547305485,0.2285486560227085,0.29818050679402963"
AtomCountDescriptor,63
BondCountDescriptor,40
SmallRingDescriptor,"5,4,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.1470178581152997,0.0,0.7380333666252497,0.0,0.9095744159629212,0.0,0.18433897967557483,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,13,4,1,4,0,0"
ZagrebIndexDescriptor,194.0
LargestChainDescriptor,20
MannholdLogPDescriptor,3.4399999999999995
WeightedPathDescriptor,"74.2258414460695,2.061828929057486,25.673647201787162,10.584957613625772,12.508538490907217"
FractionalPSADescriptor,0.22133749160186245
WienerNumbersDescriptor,"4621.0,62.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.254483143891018,10.512285177544742,13.858094139733144,2.1676076477399198,3.1031399140308995,3.322021952122495"
FractionalCSP3Descriptor,0.25925925925925924
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,8,1,0,0,1,9,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.5625,12.453062480763311,5.814357567443987"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,3229.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.25925925925925924
AutocorrelationDescriptorMass,"42.039841486312355,43.90379243976409,63.09095625273239,71.70378268492809,65.76274286197074"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.8038831745584323,-0.40567765166315506,-0.07990097645862788,0.04047553425656608,0.10866580019701447"
EccentricConnectivityIndexDescriptor,1171
AutocorrelationDescriptorPolarizability,"2445.436029258142,2920.960092553683,4176.399764973327,4227.832773244499,3733.000065912402"
