DLiP-ID,P000GV
AATSC5Z,-0.7339098475840444
AATSC5c,-0.0040733724747892145
AATSC5d,0.13207220840990166
AATSC5i,0.533035023532622
AATSC5m,-3.2205110322992274
AATSC5p,0.08184135708224233
AATSC5s,-0.08172898043985269
AATSC5v,13.794474503904542
AATSC6Z,4.018889077628674
AATSC6c,-0.0029743533067898816
AATSC6d,-0.057448615593680974
AATSC6i,0.3030823673655565
AATSC6m,17.963447121216248
AATSC6p,0.10131057522475644
AATSC6s,-0.20844604192348157
AATSC6v,11.673251153561703
AATSC7Z,2.4316969594020725
AATSC7c,0.0045460628767891595
AATSC7d,-0.10769492101240015
AATSC7i,-0.9292405856700232
AATSC7m,10.640900853235948
AATSC7p,-0.08012565704426225
AATSC7s,-0.15183660250575493
AATSC7v,-10.33558059000198
AATSC8Z,-3.1352315454574677
AATSC8c,0.0023866844842281576
AATSC8d,-0.06469132628466748
AATSC8i,0.06026501398112357
AATSC8m,-14.618939728444266
AATSC8p,-0.01767483583766142
AATSC8s,0.18489016460273489
AATSC8v,1.318431286422641
ATS0are,181.31720000000004
ATS1are,193.0789
ATS2are,316.1170000000001
ATS3are,358.71090000000004
ATS4are,367.9460000000001
ATS5are,325.732
ATS6are,218.909
ATS7are,215.22579999999996
ATS8are,223.76499999999996
ATSC0dv,113.83567475521497
ATSC0pe,3.3057448275862065
ATSC0se,2.2248425517241386
ATSC1dv,41.45309082368139
ATSC1pe,0.1729329369797835
ATSC1se,0.020268670630202417
ATSC2dv,13.970420281557818
ATSC2pe,0.30950546967895065
ATSC2se,-0.04015577883472025
ATSC3dv,-43.1037125115603
ATSC3pe,1.4577099881093907
ATSC3se,1.3521188656361485
ATSC4dv,-25.81412486604718
ATSC4pe,-0.2033030915576681
ATSC4se,0.042310996432818354
ATSC5dv,7.983852262885154
ATSC5pe,-1.1448436385255631
ATSC5se,-0.9965848394768136
ATSC6dv,-18.03539290380352
ATSC6pe,-0.8195023781212856
ATSC6se,-0.43561787277051073
ATSC7dv,-9.438117467447627
ATSC7pe,0.37448382877526704
ATSC7se,0.2948407134363848
ATSC8dv,-2.9887259435416453
ATSC8pe,-0.6933192627824019
ATSC8se,-0.7515084970273479
AXp-0dv,0.6529689035669692
AXp-1dv,0.35207554101859556
AXp-2dv,0.20239843040898686
AXp-3dv,0.12106303974510886
AXp-4dv,0.07081266168900359
AXp-5dv,0.03490614355119781
AXp-6dv,0.021066706352223182
AXp-7dv,0.012000223623686636
BertzCT,590.6427463452004
ECIndex,256
ETA_eta,12.486748758844437
GATS1dv,0.5244799301919723
GATS1pe,0.6239078052210049
GATS1se,0.6443071363510456
GATS2dv,0.9458554973821992
GATS2pe,0.7915565588015012
GATS2se,0.8062891815017854
GATS3dv,1.1880618922961856
GATS3pe,0.7509729666015064
GATS3se,0.696135665330459
GATS4dv,0.98073647469459
GATS4pe,0.9942630697239702
GATS4se,1.0041844076870277
GATS5dv,0.9368338886244647
GATS5pe,1.2564089151914317
GATS5se,1.294425832738367
GATS6dv,1.1586118175018703
GATS6pe,1.1856208523093548
GATS6se,1.1674124076722727
GATS7dv,0.9281735228122665
GATS7pe,0.7290338866716872
GATS7se,0.7533960543414817
GATS8dv,1.1039861327295883
GATS8pe,1.39796764885169
GATS8se,1.5340660654006801
LogEE_A,3.7541941310464475
LogEE_D,66.28327090593778
MATS1dv,0.35201022188980313
MATS1pe,0.0505690894082673
MATS1se,0.008806487569504067
MATS2dv,0.07118017950635754
MATS2pe,0.05430339659485108
MATS2se,-0.010468314580772882
MATS3dv,-0.19608585318944333
MATS3pe,0.22835565626759285
MATS3se,0.3147208830660644
MATS4dv,-0.10960383944153579
MATS4pe,-0.02972496851527694
MATS4se,0.009191803225212916
MATS5dv,0.03698021350377369
MATS5pe,-0.18260478623420437
MATS5se,-0.2361839069746211
MATS6dv,-0.13127353349716847
MATS6pe,-0.2054049213028465
MATS6se,-0.16223193990648846
MATS7dv,-0.06869686932364569
MATS7pe,0.09386284095369417
MATS7se,0.10980399082338985
MATS8dv,-0.020578038771756096
MATS8pe,-0.16438425332138054
MATS8se,-0.2647469021523787
MAXaaCH,2.061069696397077
MAXaasC,1.2318659716973213
MAXaasN,1.212207813681028
MAXsCH3,2.0529678445452255
MAXssNH,3.1268518518518515
MDEC-11,0.1111111111111111
MDEC-12,1.7924305074245181
MDEC-13,2.659715254166994
MDEC-22,1.906368585993873
MDEC-23,6.849083212417208
MDEC-33,3.838519496373775
MDEN-22,0.33333333333333337
MDEN-23,0.9999999999999998
MINaaCH,1.562175925925926
MINaasC,0.17750850340136082
MINaasN,1.212207813681028
MINsCH3,1.5708445137314184
MINssNH,3.1268518518518515
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9506302521008403
SM1_Dzi,0.8936433595768919
SM1_Dzm,1.9633095842560508
SM1_Dzp,-1.978756833721683
SM1_Dzv,-1.1161008578792346
SddssSe,0
SpAD_Dt,222.95651127596426
SpAbs_A,21.475783769881712
SpAbs_D,132.5665418118756
SpMAD_A,1.263281398228336
SpMAD_D,7.7980318712868
SpMax_A,2.3554099262262786
SpMax_D,66.28327090593778
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,75.16
TpiPC10,7.508650099836996
VAdjMat,5.169925001442312
VE1_DzZ,4.073355435162124
VE1_Dzi,4.072606951306404
VE1_Dzm,4.073308564665262
VE1_Dzp,4.073748685561481
VE1_Dzv,4.075311620010719
VE2_DzZ,0.23960914324483085
VE2_Dzi,0.23956511478272963
VE2_Dzm,0.23960638615678012
VE2_Dzp,0.23963227562126357
VE2_Dzv,0.239724212941807
VE3_DzZ,1.935095342103671
VE3_Dzi,1.9349115740423135
VE3_Dzm,1.93508383543128
VE3_Dzp,1.935191879571177
VE3_Dzv,1.9355754659995004
VR1_DzZ,78.81117720169199
VR1_Dzi,79.33017336802743
VR1_Dzm,78.80277036415569
VR1_Dzp,79.1298095369154
VR1_Dzv,79.0957144365066
VR2_DzZ,4.635951600099529
VR2_Dzi,4.666480786354555
VR2_Dzm,4.635457080244453
VR2_Dzp,4.654694678642082
VR2_Dzv,4.652689084500388
VR3_DzZ,4.897683080528351
VR3_Dzi,4.904246803776788
VR3_Dzm,4.8975764042135435
VR3_Dzp,4.901717913716082
VR3_Dzv,4.90128694530997
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10206207261596575
Xch-6dv,0.18866461299440962
Xch-7dv,0.15216270884525313
Xpc-4dv,1.7012965058498424
Xpc-5dv,1.8911529523590422
Xpc-6dv,1.662975359263999
Zagreb1,86.0
Zagreb2,100.0
fragCpx,52.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,18
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.252317241379312
AATS1are,6.4359633333333335
AATS2are,6.322340000000001
AATS3are,6.4055517857142865
AATS4are,6.132433333333335
AATS5are,5.9224000000000006
AATS6are,6.254542857142857
AATS7are,6.149308571428571
AATS8are,6.0477027027027015
AATSC0dv,3.925368095007413
AATSC0pe,0.1139912009512485
AATSC0se,0.07671870868014272
AATSC1dv,1.381769694122713
AATSC1pe,0.00576443123265945
AATSC1se,0.0006756223543400806
AATSC2dv,0.2794084056311564
AATSC2pe,0.006190109393579013
AATSC2se,-0.000803115576694405
AATSC3dv,-0.7697091519921483
AATSC3pe,0.026030535501953406
AATSC3se,0.024144979743502652
AATSC4dv,-0.43023541443411967
AATSC4pe,-0.0033883848592944684
AATSC4se,0.0007051832738803059
AATSC5dv,0.14516095023427553
AATSC5pe,-0.020815338882282965
AATSC5se,-0.018119724354123883
AATSC6dv,-0.515296940108672
AATSC6pe,-0.02341435366060816
AATSC6se,-0.012446224936300307
AATSC7dv,-0.2696604990699322
AATSC7pe,0.01069953796500763
AATSC7se,0.008424020383896709
AATSC8dv,-0.0807763768524769
AATSC8pe,-0.01873835845357843
AATSC8se,-0.020311040460198593
AETA_eta,0.7345146328732022
ATSC0are,3.1539448275862045
ATSC1are,0.21400535077288793
ATSC2are,0.2441434007134352
ATSC3are,1.1271306777645642
ATSC4are,0.21099690844233057
ATSC5are,-0.964736741973839
ATSC6are,-1.0147403091557672
ATSC7are,0.16015624256837066
ATSC8are,-0.4040192627824015
BCUTZ-1h,17.001103324293343
BCUTZ-1l,5.73386244108704
BCUTc-1h,0.47891181964848006
BCUTc-1l,-0.4226348483597786
BCUTd-1h,3.2615415967515053
BCUTd-1l,0.977604137808884
BCUTi-1h,14.69266375124788
BCUTi-1l,10.311403346696329
BCUTm-1h,35.45051732284719
BCUTm-1l,11.744998749895162
BCUTp-1h,2.9363776315635954
BCUTp-1l,0.7480067575506768
BCUTs-1h,7.008277603530615
BCUTs-1l,0.6099652278255503
BCUTv-1h,24.440716965335092
BCUTv-1l,14.702692231615025
BalabanJ,1.786143758702349
Diameter,9
ETA_beta,21.75
GATS1are,0.6639832911311213
GATS2are,0.8524169403614957
GATS3are,0.824784560987663
GATS4are,0.9110516587145748
GATS5are,1.1557647267431623
GATS6are,1.2889762574291201
GATS7are,0.731376141974364
GATS8are,1.255760711271271
HybRatio,0.2727272727272727
Lipinski,True
LogEE_Dt,111.47825563798213
MATS1are,0.06559145780580528
MATS2are,0.044897162174572666
MATS3are,0.18506749620617405
MATS4are,0.032334693425347304
MATS5are,-0.1612835356508303
MATS6are,-0.26658197069023604
MATS7are,0.04207457452610752
MATS8are,-0.10040243688963844
MAXssCH2,0.6508607331821618
MINssCH2,0.6508607331821618
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,0.9469394434717944
SM1_Dzse,0.9504240563766853
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,9.780484743446223
SMR_VSA4,7.04767198267719
SMR_VSA5,13.4684936056032
SMR_VSA6,5.316788604006331
SMR_VSA7,43.46030948880405
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,93.35902363638272
SpAD_Dzi,96.0732185635422
SpAD_Dzm,93.32365244009026
SpAD_Dzp,131.68086189712085
SpAD_Dzv,122.65696601818343
SpAbs_Dt,222.95651127596426
SpDiam_A,4.700784038198611
SpDiam_D,101.70851085698217
SpMAD_Dt,13.115088898586134
SpMax_Dt,111.47825563798213
SsssssAs,0
VE1_Dzpe,4.074006758123218
VE1_Dzse,4.074339905824001
VE2_Dzpe,0.2396474563601893
VE2_Dzse,0.23966705328376475
VE3_Dzpe,1.935255227707632
VE3_Dzse,1.93533699833294
VMcGowan,187.02999999999972
VR1_Dzpe,79.16758705423455
VR1_Dzse,79.1302393624125
VR2_Dzpe,4.656916885543208
VR2_Dzse,4.654719962494853
VR3_Dzpe,4.902195211749402
VR3_Dzse,4.9017233456049265
mZagreb1,6.416666666666667
mZagreb2,3.7777777777777786
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,25
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10875671819262775
AATSC1are,0.0071335116924295975
AATSC2are,0.0048828680142687046
AATSC3are,0.020127333531510076
AATSC4are,0.0035166151407055096
AATSC5are,-0.017540668035887982
AATSC6are,-0.028992580261593348
AATSC7are,0.00457589264481059
AATSC8are,-0.0109194395346595
AETA_beta,1.2794117647058822
BCUTdv-1h,6.022242765606431
BCUTdv-1l,0.65031695042076
BCUTpe-1h,3.4919482323604156
BCUTpe-1l,2.2784042349429208
BCUTse-1h,3.704434077225338
BCUTse-1l,2.4753317511495547
ETA_alpha,8.58095238095238
ETA_dBeta,0.25
ETA_eta_B,0.3219894094980802
ETA_eta_F,13.012617824845387
ETA_eta_L,3.8955524556390175
ETA_eta_R,25.499366583689824
ETA_psi_1,0.5790488431876608
LabuteASA,107.85605846658885
LogEE_DzZ,46.647488101510746
LogEE_Dzi,48.08463111604996
LogEE_Dzm,46.63086047076746
LogEE_Dzp,65.51178423924219
LogEE_Dzv,61.26283001745176
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.681802935145185
PEOE_VSA4,5.098681808301038
PEOE_VSA5,11.336785877934737
PEOE_VSA6,11.600939890232516
PEOE_VSA7,23.933618530315144
PEOE_VSA8,18.469575582291064
PEOE_VSA9,11.884229846296638
SM1_Dzare,0.9347351529604399
SpAD_Dzpe,98.32254599697757
SpAD_Dzse,98.98013563597158
SpAbs_DzZ,91.89084788144525
SpAbs_Dzi,95.38984422974812
SpAbs_Dzm,91.84555495123035
SpAbs_Dzp,133.05734094785458
SpAbs_Dzv,123.64176089278277
SpDiam_Dt,163.07105420958612
SpMAD_DzZ,5.491707272728395
SpMAD_Dzi,5.651365797855424
SpMAD_Dzm,5.489626614122956
SpMAD_Dzp,7.745933052771814
SpMAD_Dzv,7.215115648128437
SpMax_DzZ,46.647488101510746
SpMax_Dzi,48.08463111604996
SpMax_Dzm,46.63086047076746
SpMax_Dzp,65.51178423924219
SpMax_Dzv,61.26283001745176
VE1_Dzare,4.073333946995074
VE2_Dzare,0.23960787923500437
VE3_Dzare,1.9350900667909539
VR1_Dzare,79.24775196045715
VR2_Dzare,4.6616324682621855
VR3_Dzare,4.903207296987663
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5047619047619047
AETA_dBeta,0.014705882352941176
AETA_eta_B,0.01894055349988707
AETA_eta_F,0.7654481073438463
AETA_eta_L,0.22915014444935397
AETA_eta_R,1.4999627402170486
BCUTare-1h,3.5459060901700488
BCUTare-1l,2.215653170644679
ETA_beta_s,10.75
ETA_dPsi_A,0.13495115681233916
ETA_dPsi_B,0.0
ETA_eta_BR,0.4939894094980802
ETA_eta_FL,4.196671697235998
ETA_eta_RL,8.092224152875016
LogEE_Dzpe,49.216975318693
LogEE_Dzse,49.545975115419715
PEOE_VSA10,5.022633313741326
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,10.876055499058339
SlogP_VSA2,9.780484743446223
SlogP_VSA3,13.592428388589765
SlogP_VSA4,6.923737199690624
SlogP_VSA5,10.440598685398296
SlogP_VSA6,22.437810594612422
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,97.54015418107588
SpAbs_Dzpe,97.52535039665662
SpAbs_Dzse,98.16314037824225
SpDiam_DzZ,73.95436912849884
SpDiam_Dzi,75.33092100420464
SpDiam_Dzm,73.94223754731509
SpDiam_Dzp,103.60528199297198
SpDiam_Dzv,96.69943958992778
SpMAD_Dzpe,5.783679176292798
SpMAD_Dzse,5.822360919763034
SpMax_Dzpe,49.216975318693
SpMax_Dzse,49.545975115419715
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.6323529411764706
AETA_eta_BR,0.029058200558710598
AETA_eta_FL,0.24686304101388223
AETA_eta_RL,0.47601318546323623
DetourIndex,923
EState_VSA1,0.0
EState_VSA2,10.581900208793334
EState_VSA3,12.232142680596137
EState_VSA4,0.0
EState_VSA5,15.122401620543481
EState_VSA6,24.581301432225004
EState_VSA7,5.380062770465915
EState_VSA8,23.4055746804596
EState_VSA9,11.600939890232516
ETA_beta_ns,11.0
ETA_shape_p,0.23862375138734737
ETA_shape_x,0.0
ETA_shape_y,0.3379578246392897
GhoseFilter,True
LogEE_Dzare,48.82506151130032
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,96.77831508650857
SpDiam_Dzpe,77.32660841798995
SpDiam_Dzse,77.89980939525464
SpMAD_Dzare,5.737656128298581
SpMax_Dzare,48.82506151130032
TopoPSA(NO),46.92
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.212207813681028
VSA_EState9,31.44687597106744
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6470588235294118
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.004761904761904745
ETA_dAlpha_B,0.0
FilterItLogS,-3.914443676792005
SpDiam_Dzare,76.59668668092745
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6351395730706078
ETA_epsilon_2,0.8717086834733891
ETA_epsilon_3,0.438775510204082
ETA_epsilon_4,0.5776870748299322
ETA_epsilon_5,0.8399470899470898
AETA_beta_ns_d,0.08823529411764706
ETA_dEpsilon_A,0.19636406286652575
ETA_dEpsilon_B,0.057452498240675554
ETA_dEpsilon_C,-0.1389115646258502
ETA_dEpsilon_D,0.03176159352629937
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.1111111111111111,1.7924305074245181,2.659715254166994,0.0,1.906368585993873,6.849083212417208,0.0,3.838519496373775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.9999999999999998,0.0"
APolDescriptor,36.543516000000004
BCUTDescriptor,"11.998527437801314,34.969380443107795,-0.2805643367442076,0.27215577867262275,5.284990118861726,11.267265649865193"
BPolDescriptor,19.416483999999997
TPSADescriptor,75.16
ALOGPDescriptor,"3.2394999999999996,10.494360249999998,69.5719"
XLogPDescriptor,1.9089999999999998
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,269.03896078
ChiPathDescriptor,"12.41384908344359,8.092224152875016,7.278564790112347,6.410649446656728,4.436735214856659,2.7936050782572153,1.866442952647854,1.1728025420525436,11.100471360638476,6.337359738334721,5.059960760224672,3.8740172718434835,2.4784431591151264,1.2217150242919232,0.7162680159755882,0.38400715595797247"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2567400190866468,0.34820927516479827,0.0,0.0,0.10206207261596577,0.18866461299440965,0.15216270884525313"
AtomCountDescriptor,29
BondCountDescriptor,18
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.1896380335841157,0.0,0.461270049661761,0.0,0.7203929257294434,0.0,0.21220572741778,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,4,1,2,0,0,0"
ZagrebIndexDescriptor,86.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"33.90677329122187,1.9945160759542275,17.31308757654881,2.5047645278307638,9.257182923411847"
FractionalPSADescriptor,0.2793647424971294
WienerNumbersDescriptor,"548.0,24.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.265086501612908,4.20941487873834,4.695752399266538,1.7012965058498424,1.8911529523590433,1.527102622349619"
FractionalCSP3Descriptor,0.2727272727272727
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.432098765432098,5.76,3.0625"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,628.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2727272727272727
AutocorrelationDescriptorMass,"32.695112885669175,24.814322992855338,36.12790593217789,39.79399786868457,25.92588968223181"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.33794939438890825,-0.11734458106897463,-0.1564087823002739,0.12579155199851616,0.03488476302443827"
EccentricConnectivityIndexDescriptor,256
AutocorrelationDescriptorPolarizability,"1285.898442402176,1466.7173500977217,1956.9223543993573,1696.434346403706,1199.0517512928625"
