DLiP-ID,C000HR
AATSC6m,-3.2071824312481945
AATSC6p,0.0011807747994436637
AATSC6s,0.06187500000000002
AATSC6v,-3.207047014302031
AATSC7Z,-1.5711111111111107
AATSC7c,-0.004005412611639536
AATSC7d,-0.013888888888888888
AATSC7i,-0.025571262502018174
AATSC7m,-7.538678039736742
AATSC7p,-0.0031666088146572228
AATSC7s,-0.6298688271604937
AATSC7v,-4.143713585917801
AATSC8Z,0.5877941176470587
AATSC8c,-0.002524016135174585
AATSC8d,-0.08455882352941177
AATSC8i,-0.5557334262107337
AATSC8m,2.698320393675088
AATSC8p,-0.04406828084198425
AATSC8s,-0.04241421568627453
AATSC8v,-3.707160943364105
ATS0are,269.7298
ATS1are,273.208
ATS2are,430.03999999999996
ATS3are,571.4920000000001
ATS4are,565.312
ATS5are,490.49600000000004
ATS6are,450.2329
ATS7are,462.278
ATS8are,424.22999999999996
ATSC0dv,177.9
ATSC0pe,7.856239999999998
ATSC0se,5.292689599999999
ATSC1dv,25.40500000000001
ATSC1pe,-0.37763200000000025
ATSC1se,-0.2635160799999992
ATSC2dv,0.7650000000000081
ATSC2pe,0.832384
ATSC2se,0.5941549600000008
ATSC3dv,-18.482499999999998
ATSC3pe,0.3554679999999997
ATSC3se,-0.05616708000000041
ATSC4dv,-63.290000000000006
ATSC4pe,-4.686404000000001
ATSC4se,-3.1314897600000027
ATSC5dv,23.782500000000002
ATSC5pe,0.849271999999999
ATSC5se,0.5101518799999979
ATSC6dv,-46.63
ATSC6pe,0.10831200000000082
ATSC6se,0.4027140799999991
ATSC7dv,-58.92000000000001
ATSC7pe,-2.8549919999999984
ATSC7se,-1.6382308799999992
ATSC8dv,31.66999999999999
ATSC8pe,0.4549319999999994
ATSC8se,-0.08117311999999774
AXp-0dv,0.5192549522008343
AXp-1dv,0.277224303817795
AXp-2dv,0.14338803788049082
AXp-3dv,0.07564714524333925
AXp-4dv,0.04062803190544052
AXp-5dv,0.021629531185514524
AXp-6dv,0.010784559602492892
AXp-7dv,0.005769610993924769
BertzCT,898.5348225997549
ECIndex,600
ETA_eta,15.127003408631255
GATS1dv,0.45410744398940023
GATS1pe,0.562350073681194
GATS1se,0.5795074668382485
GATS2dv,0.6942102304665543
GATS2pe,0.5623995008484282
GATS2se,0.5710966104849774
GATS3dv,0.9802097265026846
GATS3pe,0.9017852534177093
GATS3se,0.9271596573247123
GATS4dv,1.2657592547980407
GATS4pe,1.4686546708639976
GATS4se,1.4897215423866372
GATS5dv,0.994016955808635
GATS5pe,1.002524962619366
GATS5se,1.0667287920231792
GATS6dv,1.063882551334193
GATS6pe,0.8636478773560889
GATS6se,0.8898326254297892
GATS7dv,1.1357035787895822
GATS7pe,1.1689741742445072
GATS7se,1.1344907070814558
GATS8dv,0.8414343815097709
GATS8pe,0.8147212391977962
GATS8se,0.8163571726645483
LogEE_A,4.175613137945106
LogEE_D,145.51822072604898
MATS1dv,0.1360047110468696
MATS1pe,-0.04577883616202205
MATS1se,-0.0474177996831884
MATS2dv,0.0026061628085237132
MATS2pe,0.06421330706739505
MATS2se,0.06803609173519559
MATS3dv,-0.0477667293390966
MATS3pe,0.020803025775484287
MATS3se,-0.004879172364006837
MATS4dv,-0.16941031612195187
MATS4pe,-0.2840571255945533
MATS4se,-0.28174438946882535
MATS5dv,0.07325186536995541
MATS5pe,0.05923374547467297
MATS5se,0.05281535435449071
MATS6dv,-0.15418443937440068
MATS6pe,0.00810985168178048
MATS6se,0.04475808203339889
MATS7dv,-0.18399850103054155
MATS7pe,-0.20189132036020616
MATS7se,-0.17195950177517802
MATS8dv,0.10471844724399032
MATS8pe,0.03406299436161944
MATS8se,-0.009021669080621266
MAXaaCH,1.5942143109164282
MAXaasC,0.17540433148568102
MAXdssC,-0.5595910493827161
MAXssNH,2.4458050131719866
MDEC-22,12.745417553792645
MDEC-23,22.105388744024008
MDEC-33,7.772762597237625
MDEN-22,0.16666666666666669
MDEO-11,0.16666666666666669
MINaaCH,1.2300476442497614
MINaasC,-0.56083291215194
MINdssC,-0.5595910493827165
MINssNH,2.445805013171986
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4523809523809526
SM1_Dzi,1.5041739297049808
SM1_Dzm,1.519109460996705
SM1_Dzp,-7.197361500769048
SM1_Dzv,-2.5299575432043238
SddssSe,0
SpAD_Dt,480.2672238564477
SpAbs_A,33.80657763573284
SpAbs_D,291.03644145209785
SpMAD_A,1.3002529859897247
SpMAD_D,11.193709286619152
SpMax_A,2.356380584679719
SpMax_D,145.51822072604898
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,58.2
TpiPC10,8.224800039234337
VAdjMat,5.807354922057604
VE1_DzZ,5.033362337685544
VE1_Dzi,5.034040145516676
VE1_Dzm,5.033680499585299
VE1_Dzp,5.006811751959621
VE1_Dzv,5.025722174458973
VE2_DzZ,0.1935908591417517
VE2_Dzi,0.19361692867371832
VE2_Dzm,0.1936030961378961
VE2_Dzp,0.19256968276767772
VE2_Dzv,0.19329700670996047
VE3_DzZ,2.5715996626176842
VE3_Dzi,2.571734316582952
VE3_Dzm,2.571662871229191
VE3_Dzp,2.5663107806961456
VE3_Dzv,2.5700806049566194
VR1_DzZ,150.96577978754357
VR1_Dzi,151.00795179298902
VR1_Dzm,150.91305247764967
VR1_Dzp,154.1775221168697
VR1_Dzv,152.15916961570645
VR2_DzZ,5.8063761456747525
VR2_Dzi,5.807998145884193
VR2_Dzm,5.804348172217295
VR2_Dzp,5.929904696802681
VR2_Dzv,5.852275754450248
VR3_DzZ,5.972564632235726
VR3_Dzi,5.9728439413365475
VR3_Dzm,5.972215304593013
VR3_Dzp,5.993616124563923
VR3_Dzv,5.9804385864995995
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08333333333333333
Xch-7dv,0.07655358183384595
Xpc-4dv,0.9737478128844308
Xpc-5dv,1.0954604345310048
Xpc-6dv,1.2610648419582224
Zagreb1,132.0
Zagreb2,152.0
fragCpx,134.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,2
nBondsM,20
nBondsO,28
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.743245
AATS1are,6.504952380952382
AATS2are,6.515757575757576
AATS3are,6.568873563218392
AATS4are,6.729904761904762
AATS5are,6.719123287671233
AATS6are,6.621072058823529
AATS7are,6.420527777777778
AATS8are,6.238676470588235
AATSC0dv,4.4475
AATSC0pe,0.19640599999999994
AATSC0se,0.13231723999999997
AATSC1dv,0.6048809523809526
AATSC1pe,-0.0089912380952381
AATSC1se,-0.006274192380952362
AATSC2dv,0.011590909090909214
AATSC2pe,0.012611878787878788
AATSC2se,0.00900234787878789
AATSC3dv,-0.21244252873563216
AATSC3pe,0.004085839080459766
AATSC3se,-0.0006455986206896599
AATSC4dv,-0.753452380952381
AATSC4pe,-0.055790523809523825
AATSC4se,-0.03727964000000003
AATSC5dv,0.3257876712328767
AATSC5pe,0.011633863013698616
AATSC5se,0.006988381917808191
AATSC6dv,-0.6857352941176471
AATSC6pe,0.0015928235294117767
AATSC6se,0.005922265882352928
AATSC7dv,-0.8183333333333335
AATSC7pe,-0.03965266666666664
AATSC7se,-0.022753206666666654
AATSC8dv,0.4657352941176469
AATSC8pe,0.006690176470588226
AATSC8se,-0.0011937223529411433
AETA_eta,0.5818078234088945
ATSC0are,8.915309999999996
ATSC1are,-0.4582554999999998
ATSC2are,0.9779484999999994
ATSC3are,0.31107575
ATSC4are,-5.359500999999995
ATSC5are,0.8508842500000013
ATSC6are,0.3521630000000011
ATSC7are,-3.0411979999999987
ATSC8are,0.24175299999999655
BCUTZ-1h,9.005160163245234
BCUTZ-1l,5.688656947628131
BCUTc-1h,0.4177136322049325
BCUTc-1l,-0.35584728249371805
BCUTd-1h,3.1828360421507775
BCUTd-1l,0.977238089260952
BCUTi-1h,17.425813808244992
BCUTi-1l,10.949319960438164
BCUTm-1h,19.001178413412482
BCUTm-1l,11.700207213910574
BCUTp-1h,1.9972853587165653
BCUTp-1l,0.5450335437598616
BCUTs-1h,8.002962304693208
BCUTs-1l,1.4635142953557725
BCUTv-1h,20.90239840742957
BCUTv-1l,13.303154012061047
BalabanJ,1.4760912449396146
Diameter,14
ETA_beta,39.0
GATS1are,0.5735486803840006
GATS2are,0.566006933323381
GATS3are,0.9084573963602866
GATS4are,1.4796372756527814
GATS5are,1.0117433358404875
GATS6are,0.8499262372652145
GATS7are,1.1581360229388171
GATS8are,0.8189187707306141
HybRatio,0.0
Lipinski,True
LogEE_Dt,240.13361192822381
MATS1are,-0.048953296018176544
MATS2are,0.0664807012438222
MATS3are,0.016042440849878846
MATS4are,-0.2862652373650868
MATS5are,0.052296324547938366
MATS6are,0.023235838785454873
MATS7are,-0.18951157553068199
MATS8are,0.01595094809477422
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.5584032463418687
SM1_Dzse,1.4045155866620465
SMR_VSA1,18.369904463493285
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,10.633577208012662
SMR_VSA7,95.55774948702513
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,225.0284184108334
SpAD_Dzi,217.84122336887253
SpAD_Dzm,224.75804570532586
SpAD_Dzp,314.06299016480557
SpAD_Dzv,277.38408873380774
SpAbs_Dt,480.26722385644774
SpDiam_A,4.712761169359437
SpDiam_D,220.83698137476335
SpMAD_Dt,18.471816302171064
SpMax_Dt,240.13361192822381
SsssssAs,0
VE1_Dzpe,5.033589410937021
VE1_Dzse,5.033178650885253
VE2_Dzpe,0.19359959272834698
VE2_Dzse,0.19358379426481742
VE3_Dzpe,2.5716447752311518
VE3_Dzse,2.571563168095778
VMcGowan,247.9999999999999
VR1_Dzpe,150.932921647382
VR1_Dzse,150.99536197584612
VR2_Dzpe,5.805112371053154
VR2_Dzse,5.807513922147928
VR3_Dzpe,5.972346955643312
VR3_Dzse,5.972760565978886
mZagreb1,8.38888888888889
mZagreb2,5.777777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,31
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.2228827499999999
AATSC1are,-0.010910845238095233
AATSC2are,0.014817401515151507
AATSC3are,0.003575583333333333
AATSC4are,-0.06380358333333327
AATSC5are,0.011655948630137004
AATSC6are,0.00517886764705884
AATSC7are,-0.042238861111111095
AATSC8are,0.0035551911764705375
AETA_beta,1.5
BCUTdv-1h,7.005151751057163
BCUTdv-1l,2.7520421826250683
BCUTpe-1h,3.9898957823476544
BCUTpe-1l,2.237469378650666
BCUTse-1h,4.011223446598188
BCUTse-1l,2.433438471368034
ETA_alpha,12.038095238095238
ETA_dBeta,7.0
ETA_eta_B,0.3724996667149014
ETA_eta_F,30.553632186227226
ETA_eta_L,4.4039786251840045
ETA_eta_R,45.68063559485848
ETA_psi_1,0.5288702928870295
LabuteASA,148.02931513357436
LogEE_DzZ,112.57007001127752
LogEE_Dzi,108.97846452788644
LogEE_Dzm,112.43745013962435
LogEE_Dzp,155.0937439091188
LogEE_Dzv,138.01090195142575
PEOE_VSA1,10.633577208012662
PEOE_VSA2,9.589074368143644
PEOE_VSA3,8.78083009534964
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,42.46456947923127
PEOE_VSA8,11.126902983393991
PEOE_VSA9,11.374772549367124
SM1_Dzare,1.7232518811926134
SpAD_Dzpe,223.15122307686872
SpAD_Dzse,225.43839981859173
SpAbs_DzZ,223.68775907017414
SpAbs_Dzi,216.45275512606793
SpAbs_Dzm,223.35579081825202
SpAbs_Dzp,317.3848493190068
SpAbs_Dzv,278.55176144605593
SpDiam_Dt,352.28284432807084
SpMAD_DzZ,8.654939169647438
SpMAD_Dzi,8.378508591110482
SpMAD_Dzm,8.64454021943561
SpMAD_Dzp,12.079345775569445
SpMAD_Dzv,10.668618797454144
SpMax_DzZ,112.57007001127752
SpMax_Dzi,108.97846452788644
SpMax_Dzm,112.43745013962435
SpMax_Dzp,155.0937439091188
SpMax_Dzv,138.01090195142575
VE1_Dzare,5.033776191748608
VE2_Dzare,0.19360677660571568
VE3_Dzare,2.5716818814253597
VR1_Dzare,150.88951050384466
VR2_Dzare,5.803442711686333
VR3_Dzare,5.972059295488119
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.463003663003663
AETA_dBeta,0.2692307692307692
AETA_eta_B,0.014326910258265439
AETA_eta_F,1.1751396994702779
AETA_eta_L,0.16938379327630787
AETA_eta_R,1.7569475228791722
BCUTare-1h,4.108912888576594
BCUTare-1l,2.1877173065361966
ETA_beta_s,16.0
ETA_dPsi_A,0.1851297071129705
ETA_dPsi_B,0.0
ETA_eta_BR,0.6304996667149014
ETA_eta_FL,8.13773527047419
ETA_eta_RL,12.541713895658194
LogEE_Dzpe,111.63555012483212
LogEE_Dzse,112.7732197395521
PEOE_VSA10,11.63444168209179
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.814359458703011
SlogP_VSA1,10.633577208012662
SlogP_VSA2,11.814359458703011
SlogP_VSA3,0.0
SlogP_VSA4,11.63444168209179
SlogP_VSA5,20.715977351537635
SlogP_VSA6,72.79640482153933
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,220.62530319579318
SpAbs_Dzpe,221.7126970033224
SpAbs_Dzse,224.1419238924422
SpDiam_DzZ,173.99312762212543
SpDiam_Dzi,168.18613380051644
SpDiam_Dzm,173.85749601205893
SpDiam_Dzp,235.68083465171577
SpDiam_Dzv,212.43510292359696
SpMAD_Dzpe,8.582739349110335
SpMAD_Dzse,8.670707685330452
SpMax_Dzpe,111.63555012483212
SpMax_Dzse,112.7732197395521
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6153846153846154
AETA_eta_BR,0.024249987181342362
AETA_eta_FL,0.31298981809516113
AETA_eta_RL,0.482373611371469
DetourIndex,3013
EState_VSA1,23.4488011407948
EState_VSA2,22.501675532761116
EState_VSA3,0.0
EState_VSA4,0.0
EState_VSA5,60.6636706846161
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,10.633577208012662
EState_VSA9,0.0
ETA_beta_ns,23.0
ETA_shape_p,0.10284810126582279
ETA_shape_x,0.0
ETA_shape_y,0.3322784810126582
GhoseFilter,True
LogEE_Dzare,110.378930516404
SlogP_VSA10,20.155602644716765
SlogP_VSA11,0.0
SpAbs_Dzare,219.0346091516154
SpDiam_Dzpe,172.55513020770448
SpDiam_Dzse,174.27357558914733
SpMAD_Dzare,8.485588584453584
SpMax_Dzare,110.378930516404
TopoPSA(NO),58.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.277936631490718
VSA_EState9,45.05539670184261
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8846153846153846
EState_VSA10,18.369904463493285
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036996336996337004
FilterItLogS,-6.133326152023591
SpDiam_Dzare,170.62748356922782
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.674047619047619
ETA_epsilon_2,0.8754578754578751
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5579638752052546
ETA_epsilon_5,0.8343537414965984
AETA_beta_ns_d,0.07692307692307693
ETA_dEpsilon_A,0.23350707850707825
ETA_dEpsilon_B,0.11608374384236442
ETA_dEpsilon_C,-0.11742333466471383
ETA_dEpsilon_D,0.04110413396127677
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8461538461538461
MDEDescriptor,"0.0,0.0,0.0,0.0,12.745417553792645,22.105388744024008,0.0,7.772762597237625,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0"
APolDescriptor,49.45310199999998
BCUTDescriptor,"11.850000000000005,18.999411108691156,-0.27552286365566797,0.23660641012603612,4.506721557617191,9.708347718307659"
BPolDescriptor,20.946897999999997
TPSADescriptor,58.2
ALOGPDescriptor,"4.2909999999999995,18.412680999999996,92.24600000000001"
XLogPDescriptor,4.2860000000000005
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,352.10233424
ChiPathDescriptor,"18.518297090128677,12.541713895658194,11.156378700036022,9.292110906391825,7.126870812500772,5.8154591114354925,3.314224883914474,2.196221008012915,13.500628757221692,7.76228050689826,5.4487454394586505,3.6310629716802847,2.31579781861011,1.5140671829860164,0.6794272549570527,0.3807943255990348"
ChiChainDescriptor,"0.0,0.0,0.0,0.25,0.38074284172936224,0.0,0.0,0.0,0.08333333333333333,0.07655358183384595"
AtomCountDescriptor,40
BondCountDescriptor,28
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.6094757082487303,0.0,0.47140452079103173,0.0,0.522175251698035,0.0,0.06551773028942418,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,16,2,0,0,0,0"
ZagrebIndexDescriptor,132.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"52.71586255088441,2.0275331750340158,16.324109172237776,5.136635460533355,6.110975353755288"
FractionalPSADescriptor,0.1652928547765029
WienerNumbersDescriptor,"1833.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.933208081351055,5.218703517354572,7.321144172049009,0.9737478128844306,1.0954604345310048,1.1775619447840773"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,24
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,9.97229916897507,5.75"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1114.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"31.27298695172015,30.492481910037228,43.095339193581644,46.338446212808456,38.9809678622438"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.46261990428721605,-0.22067715885889264,0.001751619102263607,0.10166911220778407,-0.13525324387440066"
EccentricConnectivityIndexDescriptor,600
AutocorrelationDescriptorPolarizability,"1510.2149038145071,1737.2080473325166,2309.781474631679,2290.373042452167,1943.8749841678307"
