DLiP-ID,C000ZJ
AATSC5s,-1.0513386972615129
AATSC5v,0.6943067752553598
AATSC6Z,-0.08429118773946367
AATSC6c,0.00585245708561959
AATSC6d,0.06031822051936994
AATSC6i,0.20119997118818084
AATSC6m,-0.5141081848659007
AATSC6p,0.0011348706598072284
AATSC6s,-0.17889398483565067
AATSC6v,-2.5889093334413156
AATSC7Z,2.8796296296296298
AATSC7c,-0.012393626577712124
AATSC7d,-0.09902263374485595
AATSC7i,-0.06814537607149881
AATSC7m,12.532354870370375
AATSC7p,-0.016734075481380395
AATSC7s,-0.7577987181902599
AATSC7v,1.628953315895551
AATSC8Z,0.9036643026004726
AATSC8c,0.011076479650650409
AATSC8d,-0.03606842658261096
AATSC8i,-0.39247841218481694
AATSC8m,4.5058940916075665
AATSC8p,-0.056748038093122476
AATSC8s,3.5326828657875367
AATSC8v,-2.2963605925653763
ATS0are,245.8983
ATS1are,246.86880000000002
ATS2are,402.323
ATS3are,502.632
ATS4are,524.019
ATS5are,466.3847
ATS6are,373.5377000000001
ATS7are,340.94300000000004
ATS8are,325.53399999999993
ATSC0dv,176.06172839506178
ATSC0pe,6.219755555555552
ATSC0se,4.611909638888888
ATSC1dv,7.232853223593969
ATSC1pe,0.4809790123456796
ATSC1se,0.7886351766975301
ATSC2dv,32.514403292181065
ATSC2pe,3.105351851851851
ATSC2se,2.2962199907407395
ATSC3dv,-56.599451303155
ATSC3pe,-3.1081728395061727
ATSC3se,-2.389536682098764
ATSC4dv,-22.828532235939647
ATSC4pe,-2.6245679012345686
ATSC4se,-2.53877561419753
ATSC5dv,-59.47976680384088
ATSC5pe,-3.325267901234567
ATSC5se,-2.6091489266975305
ATSC6dv,7.875857338820299
ATSC6pe,1.0225271604938289
ATSC6se,0.8877545540123442
ATSC7dv,-1.6790123456790194
ATSC7pe,0.7636888888888901
ATSC7se,0.8260255416666641
ATSC8dv,130.9255829903978
ATSC8pe,6.100946913580245
ATSC8se,4.557318415895061
AXp-0dv,0.5588915069466642
AXp-1dv,0.33186290868549595
AXp-2dv,0.18660352498811564
AXp-3dv,0.1088784825881529
AXp-4dv,0.062232361352340296
AXp-5dv,0.03536101778336427
AXp-6dv,0.021005246721875044
AXp-7dv,0.012633306122320758
BertzCT,829.7213898552284
ECIndex,498
ETA_eta,13.742853862866946
GATS1dv,0.5913074212983054
GATS1pe,0.49602518585311767
GATS1se,0.4213430809291344
GATS2dv,0.663382651987939
GATS2pe,0.4315804658275245
GATS2se,0.4522624386245593
GATS3dv,0.9843786329297051
GATS3pe,1.0809206953470845
GATS3se,1.0819246275655978
GATS4dv,1.0284823995512236
GATS4pe,1.1656562400630255
GATS4se,1.2135392591079424
GATS5dv,1.2237180886313601
GATS5pe,1.3396375846984414
GATS5se,1.3763964198184695
GATS6dv,0.8648677729713782
GATS6pe,0.770198108708366
GATS6se,0.7315063637744612
GATS7dv,0.916865343711287
GATS7pe,0.7676636988234621
GATS7se,0.6930610235427082
GATS8dv,0.5399863039654345
GATS8pe,0.3997189653375507
GATS8se,0.4234264489507798
LogEE_A,4.041856253031958
LogEE_D,123.02681255373915
MATS1dv,0.03997104179419586
MATS1pe,0.07524083147633925
MATS1se,0.16637808902243073
MATS2dv,0.1108056938503611
MATS2pe,0.299563398347202
MATS2se,0.2987335187201044
MATS3dv,-0.15227765086230755
MATS3pe,-0.2367122605559235
MATS3se,-0.2454267072449237
MATS4dv,-0.05834794193955543
MATS4pe,-0.18988777694014428
MATS4se,-0.24771713147964666
MATS5dv,-0.1712964837619786
MATS5pe,-0.2710799990680411
MATS5se,-0.28685487252600916
MATS6dv,0.027765620730760755
MATS6pe,0.10204131416136543
MATS6se,0.1194776374977752
MATS7dv,-0.006357665427856884
MATS7pe,0.08185625968389867
MATS7se,0.11940470164482987
MATS8dv,0.5695924161565464
MATS8pe,0.751326266651453
MATS8se,0.7568908004393116
MAXaaCH,1.4640863389790155
MAXaasC,0.47850546712920483
MAXddsN,-0.5704102641309188
MAXdssC,-0.25961850805288567
MAXsCH3,1.3480170058243548
MAXssNH,2.5319460278000694
MDEC-12,1.1681115463327576
MDEC-13,1.0995899256440782
MDEC-22,7.817780798032604
MDEC-23,12.16917123378912
MDEC-33,2.048145734495446
MDEN-22,0.16666666666666669
MDEN-23,0.2696799449852968
MDEO-11,1.4747364058909747
MINaaCH,1.2060830102370506
MINaasC,-0.13184441109779632
MINddsN,-0.5704102641309188
MINdssC,-0.25961850805288567
MINsCH3,1.3480170058243548
MINssNH,2.323205388636936
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.303571428571429
SM1_Dzi,1.4545191904946573
SM1_Dzm,2.2991871333729694
SM1_Dzp,-6.541878845206732
SM1_Dzv,-2.795367399848947
SddssSe,0
SpAD_Dt,328.6288419053892
SpAbs_A,27.691589051678072
SpAbs_D,246.05362510747818
SpMAD_A,1.203982132681655
SpMAD_D,10.697983700325143
SpMax_A,2.38588612107804
SpMax_D,123.02681255373915
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,126.78999999999999
TpiPC10,7.944713770581266
VAdjMat,5.584962500721156
VE1_DzZ,4.682666436179685
VE1_Dzi,4.71494627667972
VE1_Dzm,4.682627975363307
VE1_Dzp,4.652604173746802
VE1_Dzv,4.685720945508525
VE2_DzZ,0.2035941928773776
VE2_Dzi,0.2049976642034661
VE2_Dzm,0.20359252066796985
VE2_Dzp,0.2022871379889914
VE2_Dzv,0.20372699763080543
VE3_DzZ,2.3767768219384453
VE3_Dzi,2.383646644826178
VE3_Dzm,2.3767686084611777
VE3_Dzp,2.3703362231368734
VE3_Dzv,2.37742891056643
VR1_DzZ,126.12379492026881
VR1_Dzi,123.97592973551961
VR1_Dzm,126.12708039898031
VR1_Dzp,129.01085152437398
VR1_Dzv,126.47637192473174
VR2_DzZ,5.483643257402991
VR2_Dzi,5.39025781458781
VR2_Dzm,5.4837861043034914
VR2_Dzp,5.609167457581477
VR2_Dzv,5.498972692379641
VR3_DzZ,5.670173046917196
VR3_Dzi,5.652996554661247
VR3_Dzm,5.6701990962120306
VR3_Dzp,5.692805644102843
VR3_Dzv,5.672964630452823
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.05555555555555555
Xch-7dv,0.07568735753865524
Xpc-4dv,1.680484481572292
Xpc-5dv,1.9609466830706472
Xpc-6dv,2.1959231842866127
Zagreb1,116.0
Zagreb2,131.0
fragCpx,70.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,24
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.830508333333333
AATS1are,6.67212972972973
AATS2are,6.705383333333333
AATS3are,6.6135789473684214
AATS4are,6.5502375
AATS5are,6.568798591549296
AATS6are,6.440305172413795
AATS7are,6.31375925925926
AATS8are,6.926255319148935
AATSC0dv,4.890603566529494
AATSC0pe,0.1727709876543209
AATSC0se,0.1281086010802469
AATSC1dv,0.19548251955659374
AATSC1pe,0.012999432766099448
AATSC1se,0.021314464235068383
AATSC2dv,0.5419067215363511
AATSC2pe,0.05175586419753085
AATSC2se,0.03827033317901232
AATSC3dv,-0.7447296224099342
AATSC3pe,-0.04089701104613385
AATSC3se,-0.03144127213287847
AATSC4dv,-0.2853566529492456
AATSC4pe,-0.032807098765432106
AATSC4se,-0.03173469517746912
AATSC5dv,-0.8377431944202941
AATSC5pe,-0.046834759172317844
AATSC5se,-0.036748576432359584
AATSC6dv,0.13579064377276379
AATSC6pe,0.017629778629203945
AATSC6se,0.01530611300021283
AATSC7dv,-0.031092821216278137
AATSC7pe,0.014142386831275743
AATSC7se,0.01529676929012341
AATSC8dv,2.7856507019233576
AATSC8pe,0.1298073811400052
AATSC8se,0.09696422161478853
AETA_eta,0.5975153853420412
ATSC0are,6.938230555555554
ATSC1are,0.4021352623456786
ATSC2are,3.6354074074074063
ATSC3are,-3.433756172839505
ATSC4are,-3.0557762345678996
ATSC5are,-3.6939130401234554
ATSC6are,1.3797563271604945
ATSC7are,0.5376180555555571
ATSC8are,6.964229552469132
BCUTZ-1h,16.0131226417861
BCUTZ-1l,5.698434243016434
BCUTc-1h,0.4663938997569429
BCUTc-1l,-0.3876009506232136
BCUTd-1h,4.043814405029937
BCUTd-1l,0.9704613591221589
BCUTi-1h,14.594818446638985
BCUTi-1l,10.319769682889435
BCUTm-1h,32.066543927287064
BCUTm-1l,11.710563387286319
BCUTp-1h,2.9545739673312523
BCUTp-1l,0.6692154168369051
BCUTs-1h,8.001939142458353
BCUTs-1l,0.29894125844317543
BCUTv-1h,24.4418305677718
BCUTv-1l,14.651531811488768
BalabanJ,1.7656294689183891
Diameter,14
ETA_beta,33.75
GATS1are,0.5331437597389169
GATS2are,0.42888036214805003
GATS3are,1.083936590671859
GATS4are,1.171301430520029
GATS5are,1.336952474087898
GATS6are,0.7386124966689157
GATS7are,0.7801574181911305
GATS8are,0.3886529581563199
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,164.3144209526946
MATS1are,0.0563928711519175
MATS2are,0.31438050767827047
MATS3are,-0.23442808203728063
MATS4are,-0.19819164188115518
MATS5are,-0.26994922944374566
MATS6are,0.12343211602293465
MATS7are,0.05165755651490302
MATS8are,0.7688276491080813
MAXddssS,-3.8242205215419474
MINddssS,-3.8242205215419474
NsssssAs,0
RotRatio,0.20833333333333334
SM1_Dzpe,1.7887851897184825
SM1_Dzse,1.7346190845905674
SMR_VSA1,18.13564521721843
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,11.819220675208399
SMR_VSA6,10.038883468458419
SMR_VSA7,58.64525481645845
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,157.78265345675914
SpAD_Dzi,181.01361674958383
SpAD_Dzm,157.8021623707449
SpAD_Dzp,242.65000829788397
SpAD_Dzv,227.24518285424847
SpAbs_Dt,328.6288419053892
SpDiam_A,4.77177224215608
SpDiam_D,187.94182535233853
SpMAD_Dt,14.288210517625618
SpMax_Dt,164.3144209526946
SsssssAs,0
VE1_Dzpe,4.71046239503354
VE1_Dzse,4.707714648677441
VE2_Dzpe,0.2048027128275452
VE2_Dzse,0.20468324559467135
VE3_Dzpe,2.382695199187987
VE3_Dzse,2.382111700614684
VMcGowan,227.6399999999998
VR1_Dzpe,124.1848556507348
VR1_Dzse,124.38857804099743
VR2_Dzpe,5.399341550031948
VR2_Dzse,5.408199045260758
VR3_Dzpe,5.654680349820516
VR3_Dzse,5.656319482634104
mZagreb1,9.229166666666666
mZagreb2,4.986111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,27
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.19272862654320985
AATSC1are,0.01086852060393726
AATSC2are,0.06059012345679011
AATSC3are,-0.04518100227420402
AATSC4are,-0.038197202932098745
AATSC5are,-0.05202694422709092
AATSC6are,0.02378890219242232
AATSC7are,0.009955889917695502
AATSC8are,0.14817509686104538
AETA_beta,1.4673913043478262
BCUTdv-1h,7.004120708883425
BCUTdv-1l,0.6442348869411343
BCUTpe-1h,3.553623496497292
BCUTpe-1l,2.2415148367739595
BCUTse-1h,3.7690149353489266
BCUTse-1l,2.440533791911555
ETA_alpha,10.700000000000001
ETA_dBeta,5.25
ETA_eta_B,0.6385194319906766
ETA_eta_F,26.12318099857857
ETA_eta_L,3.9675401888783983
ETA_eta_R,39.86603486144551
ETA_psi_1,0.5000000000000002
LabuteASA,131.89337963652895
LogEE_DzZ,78.63078473856447
LogEE_Dzi,90.57004833959604
LogEE_Dzm,78.63998138985676
LogEE_Dzp,119.64854153175288
LogEE_Dzv,113.01490286193972
PEOE_VSA1,5.316788604006331
PEOE_VSA2,19.630950317289482
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,36.39820241076966
PEOE_VSA8,30.431243885980965
PEOE_VSA9,9.818794524335445
SM1_Dzare,1.9609845219659925
SpAD_Dzpe,181.6318202564959
SpAD_Dzse,181.02050428236578
SpAbs_DzZ,155.87970314620026
SpAbs_Dzi,179.6855774886975
SpAbs_Dzm,155.90283386926285
SpAbs_Dzp,245.83896190871255
SpAbs_Dzv,228.8251731237284
SpDiam_Dt,234.65929721137567
SpMAD_DzZ,6.86011536768518
SpMAD_Dzi,7.870157249981906
SpMAD_Dzm,6.860963581336734
SpMAD_Dzp,10.550000360777563
SpMAD_Dzv,9.880225341489064
SpMax_DzZ,78.63078473856447
SpMax_Dzi,90.57004833959604
SpMax_Dzm,78.63998138985676
SpMax_Dzp,119.64854153175288
SpMax_Dzv,113.01490286193972
VE1_Dzare,4.7124557378100285
VE2_Dzare,0.20488937990478384
VE3_Dzare,2.383118283157968
VR1_Dzare,124.01367457322858
VR2_Dzare,5.391898894488199
VR3_Dzare,5.653300961276239
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46521739130434786
AETA_dBeta,0.22826086956521738
AETA_eta_B,0.027761714434377246
AETA_eta_F,1.1357904781990682
AETA_eta_L,0.17250174734253906
AETA_eta_R,1.7333058635411092
BCUTare-1h,3.607892465749988
BCUTare-1l,2.1878147366641456
ETA_beta_s,14.25
ETA_dPsi_A,0.21399999999999975
ETA_dPsi_B,0.0
ETA_eta_BR,0.8105194319906766
ETA_eta_FL,6.80815394150402
ETA_eta_RL,10.77569413038242
LogEE_Dzpe,90.89368339736615
LogEE_Dzse,90.58567036225205
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,15.710677428091145
SlogP_VSA1,10.038883468458419
SlogP_VSA2,19.248287762498112
SlogP_VSA3,14.817828337479405
SlogP_VSA4,10.114318268765572
SlogP_VSA5,6.923737199690624
SlogP_VSA6,53.42642002321065
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,180.6909909058496
SpAbs_Dzpe,179.9985816050139
SpAbs_Dzse,179.4367216399135
SpDiam_DzZ,119.11087728304688
SpDiam_Dzi,140.55543501154042
SpDiam_Dzm,119.12149889375908
SpDiam_Dzp,177.86529724790805
SpDiam_Dzv,171.82309380712024
SpMAD_Dzpe,7.897035663325909
SpMAD_Dzse,7.8704567079289465
SpMax_Dzpe,90.89368339736615
SpMax_Dzse,90.58567036225205
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.03523997530394246
AETA_eta_FL,0.29600669310887046
AETA_eta_RL,0.46850844045140955
DetourIndex,1836
EState_VSA1,14.946602202225254
EState_VSA2,22.177435754236402
EState_VSA3,5.687386274683562
EState_VSA4,0.0
EState_VSA5,55.4546737473835
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,10.038883468458419
EState_VSA9,0.0
ETA_beta_ns,19.5
ETA_shape_p,0.2024922118380062
ETA_shape_x,0.0778816199376947
ETA_shape_y,0.27102803738317754
GhoseFilter,True
LogEE_Dzare,90.430755649532
SlogP_VSA10,17.062158824050687
SlogP_VSA11,0.0
SpAbs_Dzare,178.90052677709807
SpDiam_Dzpe,140.76669713462906
SpDiam_Dzse,139.9670351093712
SpMAD_Dzare,7.856130039384765
SpMax_Dzare,90.430755649532
TopoPSA(NO),118.41
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.443104371378183
VSA_EState9,48.63111615016378
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8478260869565217
EState_VSA10,23.32665243716633
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.034782608695652126
FilterItLogS,-4.045574280222187
SpDiam_Dzare,140.30295685811416
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.7027777777777778
ETA_epsilon_2,0.9304347826086953
ETA_epsilon_3,0.4373134328358213
ETA_epsilon_4,0.6020833333333335
ETA_epsilon_5,0.8799999999999997
AETA_beta_ns_d,0.06521739130434782
ETA_dEpsilon_A,0.26546434494195653
ETA_dEpsilon_B,0.10069444444444431
ETA_dEpsilon_C,-0.16476990049751222
ETA_dEpsilon_D,0.050434782608695605
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6086956521739131
MDEDescriptor,"0.0,1.1681115463327576,1.0995899256440782,0.0,7.817780798032604,12.16917123378912,0.0,2.048145734495446,0.0,0.0,1.4747364058909747,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.2696799449852968,0.0"
APolDescriptor,43.51830899999999
BCUTDescriptor,"11.850000000000003,31.97207218296625,-0.2811140620019458,0.24472893400103862,3.7123376248843907,11.636962579097926"
BPolDescriptor,24.221690999999996
TPSADescriptor,126.79000000000002
ALOGPDescriptor,"2.5734999999999997,6.622902249999998,75.0099"
XLogPDescriptor,1.8609999999999998
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,335.05759162
ChiPathDescriptor,"17.035169427003233,10.775694130382417,10.564726351981099,7.4056580438633945,5.815998343864561,4.28227698942724,2.8905879058822412,1.9904920984100654,12.070892157921113,6.850764934537867,5.072136138372892,3.2064494574847444,2.0679330915136744,1.3461041094729127,0.7094963219281005,0.4163644777883334"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.2076303192968934,0.0,0.0,0.0,0.05555555555555555,0.06441935673746255"
AtomCountDescriptor,36
BondCountDescriptor,24
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.511310963877082,0.20412414523193154,0.5151283791960046,0.10206207261596577,0.7154985047670688,0.025499585890087693,0.05864037331538409,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,0,1,0,0,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"45.600841216712375,1.9826452702918425,24.73006192103971,12.219239778479436,9.023365125683025"
FractionalPSADescriptor,0.37841255703824433
WienerNumbersDescriptor,"1356.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.093692164642393,5.565023795353986,6.6147682797469605,1.0634970350727246,1.2130136418016397,1.2345576927114585"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.32638888888889,8.392733564013842,5.7856673241288625"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,863.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"34.08003911998418,34.999782282867216,45.20859382704705,44.66160803211368,40.48955295941707"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.3930311032485668,-0.18000879924741597,0.052640946212828776,-0.025446295423316265,-0.019941328691582962"
EccentricConnectivityIndexDescriptor,498
AutocorrelationDescriptorPolarizability,"1545.9526708318422,1772.7362239708618,2447.4485816834695,2355.437373662936,2023.5553749692356"
