DLiP-ID,C000YZ
AATSC5m,-13.181367929155646
AATSC5p,0.006186700746087457
AATSC5s,-0.4366640146046313
AATSC5v,-5.7232091280133135
AATSC6Z,-0.41613596847704204
AATSC6c,0.005627523063220209
AATSC6d,-0.03799421804751078
AATSC6i,-0.09678735635405486
AATSC6m,-2.110278255763949
AATSC6p,-0.023183177666826114
AATSC6s,0.09172705251883025
AATSC6v,-5.693689975738399
AATSC7Z,-0.06095526749016102
AATSC7c,-0.0038860743822308336
AATSC7d,0.04885361359746192
AATSC7i,-0.2429741008486549
AATSC7m,-0.31792057365110615
AATSC7p,-0.01853755941875852
AATSC7s,-0.06568629944991378
AATSC7v,-2.5210615078693657
AATSC8Z,1.2781008035062085
AATSC8c,0.003088783743461457
AATSC8d,0.08460189919649379
AATSC8i,-0.03687614361767726
AATSC8m,5.941839044251274
AATSC8p,-0.0006423554246569114
AATSC8s,0.10296526255985718
AATSC8v,3.176294227305506
ATS0are,237.97450000000003
ATS1are,257.25390000000004
ATS2are,421.2375
ATS3are,473.88480000000004
ATS4are,476.0398
ATS5are,456.46999999999997
ATS6are,427.48300000000006
ATS7are,398.2490000000001
ATS8are,302.724
ATSC0dv,162.27027027027023
ATSC0pe,4.594081081081079
ATSC0se,2.9257956756756736
ATSC1dv,69.63403944485026
ATSC1pe,0.18921183345507445
ATSC1se,-0.05466744192841477
ATSC2dv,60.53250547845143
ATSC2pe,2.021505697589479
ATSC2se,1.2511252096420746
ATSC3dv,-21.74945215485756
ATSC3pe,-1.0726221329437569
ATSC3se,-0.8709337384952516
ATSC4dv,-84.54054054054055
ATSC4pe,-1.1949000000000012
ATSC4se,-0.9158731891891887
ATSC5dv,-127.86997808619434
ATSC5pe,-4.169620452885317
ATSC5se,-2.261979377647917
ATSC6dv,-6.464572680788898
ATSC6pe,0.7594390065741446
ATSC6se,0.7616846223520811
ATSC7dv,11.888970051132212
ATSC7pe,-0.11699817384952249
ATSC7se,-0.1625362775748727
ATSC8dv,53.79693206720232
ATSC8pe,1.364355295836378
ATSC8se,0.7885246544923297
AXp-0dv,0.5580254254205392
AXp-1dv,0.28696581036354113
AXp-2dv,0.1417401865305538
AXp-3dv,0.07089175357797245
AXp-4dv,0.03699274606259199
AXp-5dv,0.019694542061489767
AXp-6dv,0.010129119219915054
AXp-7dv,0.0051214523681775564
BertzCT,810.4158003769879
ECIndex,453
ETA_eta,14.238829073833417
GATS1dv,0.3896633013888178
GATS1pe,0.6990064500421542
GATS1se,0.7846632376890538
GATS2dv,0.7452843937375084
GATS2pe,0.7024146816408894
GATS2se,0.7435039015489806
GATS3dv,1.0211274675330604
GATS3pe,1.1121135295298517
GATS3se,1.1640210590014692
GATS4dv,1.2441705529646905
GATS4pe,1.180725492849201
GATS4se,1.2740866794932386
GATS5dv,1.3764204145593082
GATS5pe,1.5134127418217662
GATS5se,1.4802962593640443
GATS6dv,0.845225248895103
GATS6pe,0.5925358517700112
GATS6se,0.44192979449651415
GATS7dv,0.8774747183469729
GATS7pe,0.8117570295608982
GATS7se,0.7460014311115472
GATS8dv,0.7498600932711527
GATS8pe,0.7194152522929033
GATS8se,0.6708993441747056
LogEE_A,4.0223968767639775
LogEE_D,108.30845465400938
MATS1dv,0.40711747723739744
MATS1pe,0.039073899511242065
MATS1se,-0.01772645431093063
MATS2dv,0.21566091355762831
MATS2pe,0.2543888452974154
MATS2se,0.24721711356596573
MATS3dv,-0.06793416261305252
MATS3pe,-0.11833874583726672
MATS3se,-0.15087593863656165
MATS4dv,-0.26049300466355774
MATS4pe,-0.13004777004488757
MATS4se,-0.15651694286165077
MATS5dv,-0.4106511152189622
MATS5pe,-0.4729783303867186
MATS5se,-0.4028914238047764
MATS6dv,-0.020760807349091224
MATS6pe,0.08614649640626815
MATS6se,0.13566710864921044
MATS7dv,0.04046058846341245
MATS7pe,-0.01406395113343189
MATS7se,-0.03067843752761438
MATS8dv,0.24532978014656895
MATS8pe,0.21976602090821948
MATS8se,0.1994357463767768
MAXaaCH,1.8759308075081884
MAXaaaC,0.5330034497729306
MAXaasC,0.8390219682914488
MAXaasN,1.6173196963970773
MAXdssC,-0.3264146090534976
MAXsCH3,1.8925721439989116
MAXssNH,3.2403399785840263
MDEC-11,0.08333333333333334
MDEC-12,2.563841945137655
MDEC-13,2.3615305309770287
MDEC-22,5.272292220119619
MDEC-23,12.711176994133245
MDEC-33,4.0928895441030475
MDEN-22,2.080083823051904
MDEN-23,2.378414230005442
MDEO-12,0.4999999999999999
MINaaCH,1.4551647365915041
MINaaaC,0.5330034497729306
MINaasC,0.5177885907449402
MINaasN,1.6173196963970773
MINdssC,-0.3264146090534976
MINsCH3,1.7807196928190518
MINssNH,3.2403399785840263
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2142857142857144
SM1_Dzi,1.472516299044842
SM1_Dzm,1.2110320506083252
SM1_Dzp,-4.755497619587395
SM1_Dzv,-2.3946120973331952
SddssSe,0
SpAD_Dt,392.23665482178484
SpAbs_A,28.29045461925733
SpAbs_D,216.6169093080187
SpMAD_A,1.2859297554207876
SpMAD_D,9.84622315036449
SpMax_A,2.4276422510266586
SpMax_D,108.30845465400938
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,81.41
TpiPC10,8.66695456481666
VAdjMat,5.584962500721156
VE1_DzZ,4.609058189980835
VE1_Dzi,4.601163062637884
VE1_Dzm,4.609045951536358
VE1_Dzp,4.587581446758403
VE1_Dzv,4.602893014951638
VE2_DzZ,0.20950264499912885
VE2_Dzi,0.20914377557444927
VE2_Dzm,0.2095020887061981
VE2_Dzp,0.20852642939810923
VE2_Dzv,0.209222409770529
VE3_DzZ,2.3164808993171144
VE3_Dzi,2.3147664716046363
VE3_Dzm,2.316478244010928
VE3_Dzp,2.3118103276491344
VE3_Dzv,2.3151423824681823
VR1_DzZ,121.20686911261656
VR1_Dzi,121.77800608058382
VR1_Dzm,121.20778612484432
VR1_Dzp,122.67447453041241
VR1_Dzv,121.61140584961602
VR2_DzZ,5.509403141482571
VR2_Dzi,5.53536391275381
VR2_Dzm,5.50944482385656
VR2_Dzp,5.5761124786551095
VR2_Dzv,5.527791174982546
VR3_DzZ,5.585956108240141
VR3_Dzi,5.590657125283574
VR3_Dzm,5.58596367389022
VR3_Dzp,5.597991658902593
VR3_Dzv,5.589288123602965
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.06666848437866899
Xch-7dv,0.08779389491221765
Xpc-4dv,0.8525226201043449
Xpc-5dv,1.1044479025941616
Xpc-6dv,1.2722042743985533
Zagreb1,114.0
Zagreb2,133.0
fragCpx,114.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,24
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.431743243243244
AATS1are,6.596253846153847
AATS2are,6.5818359375
AATS3are,6.491572602739726
AATS4are,6.43297027027027
AATS5are,6.429154929577464
AATS6are,6.020887323943663
AATS7are,5.944014925373136
AATS8are,6.05448
AATSC0dv,4.385682980277574
AATSC0pe,0.12416435354273186
AATSC0se,0.07907555880204523
AATSC1dv,1.7854881908935964
AATSC1pe,0.004851585473207037
AATSC1se,-0.0014017292802157633
AATSC2dv,0.9458203981008035
AATSC2pe,0.03158602652483561
AATSC2se,0.019548831400657416
AATSC3dv,-0.29793770075147347
AATSC3pe,-0.014693453875941875
AATSC3se,-0.0119305991574692
AATSC4dv,-1.1424397370343318
AATSC4pe,-0.016147297297297313
AATSC4se,-0.01237666471877282
AATSC5dv,-1.8009856068478076
AATSC5pe,-0.05872704863218756
AATSC5se,-0.031858864473914325
AATSC6dv,-0.09105031944773095
AATSC6pe,0.010696324036255558
AATSC6se,0.0107279524274941
AATSC7dv,0.17744731419600315
AATSC7pe,-0.0017462414007391417
AATSC7se,-0.002425914590669742
AATSC8dv,1.0759386413440464
AATSC8pe,0.02728710591672756
AATSC8se,0.015770493089846592
AETA_eta,0.6472195033560644
ATSC0are,4.971189189189189
ATSC1are,0.10687626004382755
ATSC2are,2.246618699780861
ATSC3are,-1.3050867786705616
ATSC4are,-1.3346729729729727
ATSC5are,-4.36306574141709
ATSC6are,1.0044342585829067
ATSC7are,-0.19347772096420773
ATSC8are,1.4206632578524458
BCUTZ-1h,8.028783402908745
BCUTZ-1l,5.6933475067192685
BCUTc-1h,0.4537479197835096
BCUTc-1l,-0.49224415020413714
BCUTd-1h,3.2413711349278604
BCUTd-1l,0.977955614151918
BCUTi-1h,14.695374491049684
BCUTi-1l,10.95446751374135
BCUTm-1h,16.01399214296967
BCUTm-1l,11.705119019601181
BCUTp-1h,1.9844072038105365
BCUTp-1l,0.7414940715176018
BCUTs-1h,7.0082718994876
BCUTs-1l,1.4719019254739214
BCUTv-1h,20.890174814602307
BCUTv-1l,14.701459771628018
BalabanJ,1.4751245977583958
Diameter,12
ETA_beta,31.0
GATS1are,0.7372636171335701
GATS2are,0.7138703114976022
GATS3are,1.1414600174481877
GATS4are,1.199460132438809
GATS5are,1.5132508644787919
GATS6are,0.5473318430049231
GATS7are,0.7904129953167818
GATS8are,0.7054022421085822
HybRatio,0.2
Lipinski,True
LogEE_Dt,196.1183274108924
MATS1are,0.020396613835564757
MATS2are,0.2612707717170289
MATS3are,-0.1330631997093656
MATS4are,-0.13424081464003393
MATS5are,-0.45737754678385073
MATS6are,0.10529423674168485
MATS7are,-0.021493027430832215
MATS8are,0.2114767253471352
MAXssCH2,0.3605237703948023
MINssCH2,0.3605237703948023
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.3233629130966955
SM1_Dzse,1.1983045659983018
SMR_VSA1,9.53140013787187
SMR_VSA2,0.0
SMR_VSA3,19.582036743811077
SMR_VSA4,0.0
SMR_VSA5,13.847474399381248
SMR_VSA6,11.923670568519249
SMR_VSA7,47.91653490361805
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,157.15387227801762
SpAD_Dzi,152.85706870911127
SpAD_Dzm,157.19872796854338
SpAD_Dzp,241.22498362395834
SpAD_Dzv,208.3196428439033
SpAbs_Dt,392.2366548217849
SpDiam_A,4.792823197471032
SpDiam_D,166.25700822334213
SpMAD_Dt,17.828938855535675
SpMax_Dt,196.1183274108924
SsssssAs,0
VE1_Dzpe,4.6084757341691756
VE1_Dzse,4.609127263285134
VE2_Dzpe,0.20947616973496253
VE2_Dzse,0.20950578469477882
VE3_Dzpe,2.3163545193510133
VE3_Dzse,2.316495885629692
VMcGowan,216.86999999999972
VR1_Dzpe,121.24916428925364
VR1_Dzse,121.2018521055995
VR2_Dzpe,5.511325649511529
VR2_Dzse,5.509175095709068
VR3_Dzpe,5.586304997698346
VR3_Dzse,5.585914715282061
mZagreb1,6.777777777777778
mZagreb2,4.916666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,31
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13435646457268077
AATSC1are,0.0027404169242007067
AATSC2are,0.035103417184075954
AATSC3are,-0.017877901077678924
AATSC4are,-0.018036121256391525
AATSC5are,-0.061451630160804085
AATSC6are,0.014146961388491643
AATSC7are,-0.0028877271785702646
AATSC8are,0.028413265157048916
AETA_beta,1.4090909090909092
BCUTdv-1h,6.0281380929367465
BCUTdv-1l,0.9879282617165458
BCUTpe-1h,3.5011204353891934
BCUTpe-1l,2.2419519615116035
BCUTse-1h,3.714023661603867
BCUTse-1l,2.4378451761435262
ETA_alpha,10.166666666666668
ETA_dBeta,1.0
ETA_eta_B,0.24517846677707666
ETA_eta_F,21.12594847476028
ETA_eta_L,4.4012854985208
ETA_eta_R,35.36477754859369
ETA_psi_1,0.5369718309859156
LabuteASA,126.51875320276275
LogEE_DzZ,78.63213094420362
LogEE_Dzi,76.49546691360312
LogEE_Dzm,78.65441089566296
LogEE_Dzp,119.89900167141349
LogEE_Dzv,103.82722217573429
PEOE_VSA1,10.05365155780638
PEOE_VSA2,0.0
PEOE_VSA3,9.77851570501903
PEOE_VSA4,14.598058222863868
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,38.112942673227685
PEOE_VSA8,17.447681337993632
PEOE_VSA9,12.170333456209914
SM1_Dzare,1.4997673336435553
SpAD_Dzpe,155.5573074252084
SpAD_Dzse,157.3867987656988
SpAbs_DzZ,156.062895589522
SpAbs_Dzi,151.61257907080193
SpAbs_Dzm,156.1105190014029
SpAbs_Dzp,244.55350096241438
SpAbs_Dzv,210.0490564488017
SpDiam_Dt,282.13106718829505
SpMAD_DzZ,7.1433578308189825
SpMAD_Dzi,6.948048577686876
SpMAD_Dzm,7.145396725842881
SpMAD_Dzp,10.964771982907196
SpMAD_Dzv,9.469074674722878
SpMax_DzZ,78.63213094420362
SpMax_Dzi,76.49546691360312
SpMax_Dzm,78.65441089566296
SpMax_Dzp,119.89900167141349
SpMax_Dzv,103.82722217573429
VE1_Dzare,4.608302693926264
VE2_Dzare,0.20946830426937565
VE3_Dzare,2.316316970386528
VR1_Dzare,121.26071113881827
VR2_Dzare,5.511850506309921
VR3_Dzare,5.586400225569401
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46212121212121215
AETA_dBeta,0.045454545454545456
AETA_eta_B,0.011144475762594393
AETA_eta_F,0.9602703852163763
AETA_eta_L,0.20005843175094548
AETA_eta_R,1.6074898885724407
BCUTare-1h,3.5550308793353373
BCUTare-1l,2.1922585391504983
ETA_beta_s,15.0
ETA_dPsi_A,0.17702816901408436
ETA_dPsi_B,0.0
ETA_eta_BR,0.5031784667770767
ETA_eta_FL,6.267749597075219
ETA_eta_RL,10.66903509559602
LogEE_Dzpe,77.83880657229041
LogEE_Dzse,78.74786777221297
PEOE_VSA10,12.14518285259957
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.777653723919194
SlogP_VSA1,5.316788604006331
SlogP_VSA2,32.158223996275844
SlogP_VSA3,4.736862953800049
SlogP_VSA4,6.923737199690624
SlogP_VSA5,22.9756538703079
SlogP_VSA6,36.65915541707259
SlogP_VSA7,0.0
SlogP_VSA8,5.777653723919194
SlogP_VSA9,0.0
SpAD_Dzare,153.05814765161514
SpAbs_Dzpe,154.37870162027457
SpAbs_Dzse,156.30899743423208
SpDiam_DzZ,122.0563355262313
SpDiam_Dzi,118.57013092744143
SpDiam_Dzm,122.08892472646562
SpDiam_Dzp,182.7348199379837
SpDiam_Dzv,159.61387219485286
SpMAD_Dzpe,7.070786701145836
SpMAD_Dzse,7.153945398440855
SpMax_Dzpe,77.83880657229041
SpMax_Dzse,78.74786777221297
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6818181818181818
AETA_eta_BR,0.02287174848986712
AETA_eta_FL,0.2848977089579645
AETA_eta_RL,0.48495614070890997
DetourIndex,2109
EState_VSA1,0.0
EState_VSA2,5.969305287951849
EState_VSA3,17.947987180129108
EState_VSA4,17.19917704736705
EState_VSA5,6.3273200747645415
EState_VSA6,23.571869230229467
EState_VSA7,25.122838405075456
EState_VSA8,20.383427454201787
EState_VSA9,4.736862953800049
ETA_beta_ns,16.0
ETA_shape_p,0.13114754098360654
ETA_shape_x,0.0
ETA_shape_y,0.33442622950819667
GhoseFilter,True
LogEE_Dzare,76.59724506824591
SlogP_VSA10,11.50524905251859
SlogP_VSA11,0.0
SpAbs_Dzare,151.74026895108466
SpDiam_Dzpe,120.84874814652409
SpDiam_Dzse,122.23197652244315
SpMAD_Dzare,6.95718852961887
SpMax_Dzare,76.59724506824591
TopoPSA(NO),81.41
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6173196963970773
VSA_EState9,49.88268030360291
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7272727272727273
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.037878787878787824
FilterItLogS,-3.860527502464752
SpDiam_Dzare,118.99619522349133
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6333333333333335
ETA_epsilon_2,0.8606060606060605
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5740740740740744
ETA_epsilon_5,0.8362318840579709
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.1913978494623655
ETA_dEpsilon_B,0.05925925925925912
ETA_dEpsilon_C,-0.13213859020310637
ETA_dEpsilon_D,0.0243741765480896
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.08333333333333334,2.563841945137655,2.3615305309770287,0.0,5.272292220119619,12.711176994133245,0.0,4.0928895441030475,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,2.080083823051904,2.378414230005442,0.0"
APolDescriptor,43.505894999999995
BCUTDescriptor,"11.849999999999994,15.995927259306374,-0.3121696228069701,0.2932956820735531,4.604883842306333,9.95202250816077"
BPolDescriptor,24.552104999999997
TPSADescriptor,81.41
ALOGPDescriptor,"2.7029000000000005,7.305668410000003,80.39279999999998"
XLogPDescriptor,2.296
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,297.12257484
ChiPathDescriptor,"15.526733258565956,10.669035095596021,9.473960694121644,7.809855962274757,6.666619060172503,4.927556047191709,3.5595087179495937,2.3801917550846317,12.276559359251863,6.887179448724987,4.677426155508275,3.0483454038528146,2.0715937795051493,1.2998397760583236,0.7191674646139685,0.378987475245139"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2902636039661994,0.47289486301453654,0.0,0.0,0.025819888974716113,0.06666848437866899,0.08779389491221765"
AtomCountDescriptor,37
BondCountDescriptor,24
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.3645843037102148,0.0,0.2539338936857123,0.0,0.4967038601936999,0.0,0.03832264561862953,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,1,3,0,0,0"
ZagrebIndexDescriptor,114.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"44.91215065076278,2.04146139321649,21.274084420412372,5.377668058219944,15.896416362192427"
FractionalPSADescriptor,0.27399466379772436
WienerNumbersDescriptor,"1149.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.075883494628494,4.933961152755012,6.341938385802705,0.8525226201043449,1.104447902594161,1.1803037919859352"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,7.7134986225895315,4.11032990805841"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1059.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"25.348839577464293,26.851893631298196,38.06628387194505,36.20842175320069,33.04223982002024"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5418937759296341,-0.4021649314208017,0.204354152686443,-0.06932622988696514,0.0070327735818619605"
EccentricConnectivityIndexDescriptor,453
AutocorrelationDescriptorPolarizability,"1300.0388995112571,1510.6285293423434,2076.9047612700556,1984.415469794914,1712.121914016779"
