DLiP-ID,T004L8
ATS0p,79.68438700182898
ATS0s,297.3125
ATS0v,11989.153000806598
ATS1Z,1408.0
ATS1d,232.0
ATS1i,7885.12982759095
ATS1m,5382.425845
ATS1p,101.617670166
ATS1s,187.68055555555554
ATS1v,15096.567589808974
ATS2Z,2172.0
ATS2d,373.0
ATS2i,13725.753682718043
ATS2m,8258.484929
ATS2p,155.36315716394301
ATS2s,313.6388888888889
ATS2v,22670.514719371655
ATS3Z,2513.0
ATS3d,407.0
ATS3i,18611.055008391897
ATS3m,9254.101456
ATS3p,184.50041467424498
ATS3s,447.29166666666663
ATS3v,26475.633765811945
ATS4Z,2358.0
ATS4d,395.0
ATS4i,22249.263491635633
ATS4m,8431.720717
ATS4p,177.938337092131
ATS4s,528.6944444444446
ATS4v,24921.47223098099
ATS5Z,2221.0
ATS5d,356.0
ATS5i,20570.945425895432
ATS5m,8058.6906819999995
ATS5p,155.18603395122503
ATS5s,569.5416666666669
ATS5v,21868.349912984322
ATS6Z,1882.0
ATS6d,318.0
ATS6i,17855.915151561632
ATS6m,6786.782396999999
ATS6p,138.17245088297997
ATS6s,392.1666666666667
ATS6v,19587.02029460189
ATS7Z,1880.0
ATS7d,299.0
ATS7i,16423.159857463084
ATS7m,6898.857937999999
ATS7p,131.761329432131
ATS7s,385.05555555555554
ATS7v,19043.543884687424
ATS8Z,1789.0
ATS8d,267.0
ATS8i,15480.790355230236
ATS8m,6489.7911540000005
ATS8p,120.692951653037
ATS8s,458.36111111111114
ATS8v,17500.680694148527
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,4
C3SP3,1
C4SP3,0
FCSP3,0.17391304347826086
GGI10,0.12733598612386493
JGI10,0.005536347222776735
JGT10,0.5520930598288039
Kier1,23.168044077134986
Kier2,9.46938775510204
Kier3,4.859504132231405
MAXdO,13.086937550885061
MID_C,47.79583036772253
MID_N,6.2398632073155635
MID_O,7.099974333079618
MID_X,0.0
MID_h,13.339837540395182
MINdO,12.422930646827652
MPC10,159
MWC01,33.0
MWC02,5.10594547390058
MWC03,5.978885764901122
MWC04,6.88653164253051
MWC05,7.779466967458324
MWC06,8.690305809124883
MWC07,9.593218981411551
MWC08,10.507065542233256
MWC09,11.4164696291526
MWC10,12.333264611383422
NaaCH,10
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,3.259520000000002
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.572154032177765
SRW05,2.3978952727983707
SRW06,7.134890851565884
SRW07,4.948759890378168
SRW08,8.78615105486974
SRW09,7.195187320178709
SRW10,10.483941845626783
SaaCH,18.100905236759107
SaaNH,0
SaaSe,0
SaaaC,1.9722918180984772
SaasC,1.611928972488449
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-1.7311014867634638
SdssS,0
SsCH3,3.4377236493898646
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,5.2411493449665345
SssPH,0
SssSe,0
SsssB,0
SsssN,0.8846839569160998
SsssP,0
VE1_A,4.133112008167025
VE1_D,5.392945325542561
VE2_A,0.13777040027223417
VE2_D,0.17976484418475203
VE3_A,2.517642924766127
VE3_D,2.783703966930378
VR1_A,655.4117783322436
VR1_D,193.70829894513017
VR2_A,21.84705927774145
VR2_D,6.456943298171006
VR3_A,7.583875995983189
VR3_D,6.364965702485056
WPath,2594
Xc-3d,2.688607874760972
Xc-4d,0.11785113019775792
Xc-5d,0.8918894179948569
Xc-6d,0.12696694684285614
Xp-0d,21.46589084732138
Xp-1d,14.274712696022311
Xp-2d,13.686512728245287
Xp-3d,11.636250833960494
Xp-4d,9.615992782656441
Xp-5d,7.736081240922854
Xp-6d,4.753441273751662
Xp-7d,3.4657332169166137
ZMIC0,96.83530552995464
ZMIC1,56.35685431425245
ZMIC2,32.603911675440216
ZMIC3,26.65905024572004
ZMIC4,25.650933485178847
ZMIC5,24.642816724637655
nAcid,0
nAtom,51
nBase,0
nRing,4
piPC1,3.817712325956905
piPC2,4.442651256490317
piPC3,5.000584958242754
piPC4,5.552474971391416
piPC5,6.0993375288778475
piPC6,6.288381193082133
piPC7,6.663970467567539
piPC8,7.021913698089825
piPC9,7.345458142229387
AATS0Z,24.54901960784314
AATS0d,3.627450980392157
AATS0i,160.29541596508295
AATS0m,97.09553486274513
AATS0p,1.562438960820176
AATS0s,5.829656862745098
AATS0v,235.08143138836468
AATS1Z,26.074074074074073
AATS1d,4.296296296296297
AATS1i,146.02092273316575
AATS1m,99.67455268518518
AATS1p,1.8818087067777778
AATS1s,3.475565843621399
AATS1v,279.56606647794393
AATS2Z,23.86813186813187
AATS2d,4.0989010989010985
AATS2i,150.83245805184663
AATS2m,90.75258163736264
AATS2p,1.7072874413620112
AATS2s,3.4465811965811968
AATS2v,249.1265353777105
AATS3Z,20.768595041322314
AATS3d,3.3636363636363638
AATS3i,153.81037197018097
AATS3m,76.48017732231405
AATS3p,1.5247968154896279
AATS3s,3.6966253443526167
AATS3v,218.806890626545
AATS4Z,16.964028776978417
AATS4d,2.841726618705036
AATS4i,160.06664382471678
AATS4m,60.659861273381296
AATS4p,1.2801319215261224
AATS4s,3.8035571542765796
AATS4v,179.29116712935965
AATS5Z,17.488188976377952
AATS5d,2.8031496062992125
AATS5i,161.9759482353971
AATS5m,63.45425733858267
AATS5p,1.2219372752064963
AATS5s,4.48458005249344
AATS5v,172.19173159830174
AATS6Z,17.10909090909091
AATS6d,2.890909090909091
AATS6i,162.326501377833
AATS6m,61.69802179090908
AATS6p,1.2561131898452724
AATS6s,3.5651515151515154
AATS6v,178.0638208600172
AATS7Z,18.431372549019606
AATS7d,2.9313725490196076
AATS7i,161.01137115159887
AATS7m,67.63586213725489
AATS7p,1.291777739530696
AATS7s,3.775054466230937
AATS7v,186.70141063419044
AATS8Z,18.635416666666668
AATS8d,2.78125
AATS8i,161.25823286698161
AATS8m,67.6019911875
AATS8p,1.2572182463858022
AATS8s,4.774594907407407
AATS8v,182.29875723071382
AMID_C,1.593194345590751
AMID_N,0.2079954402438521
AMID_O,0.23666581110265392
AMID_X,0.0
AMID_h,0.4446612513465061
ATS0dv,446.0
ATS0pe,326.25669999999997
ATS0se,398.53138399999995
ATS1dv,451.0
ATS1pe,354.331
ATS1se,421.56819599999994
ATS2dv,659.0
ATS2pe,588.6419999999999
ATS2se,706.9517799999999
ATS3dv,685.0
ATS3pe,784.7519
ATS3se,949.721128
ATS4dv,637.0
ATS4pe,882.8406
ATS4se,1086.4020279999997
ATS5dv,656.0
ATS5pe,812.2687
ATS5se,1001.014608
ATS6dv,528.0
ATS6pe,700.5106000000002
ATS6se,863.424036
ATS7dv,537.0
ATS7pe,650.4964999999999
ATS7se,798.957936
ATS8dv,507.0
ATS8pe,629.7523
ATS8se,771.051888
ATSC0Z,370.74509803921563
ATSC0c,1.252747954683079
ATSC0d,36.58823529411764
ATSC0i,77.58288246506798
ATSC0m,1760.4562026274507
ATSC0p,11.612948767585683
ATSC0s,113.77205882352943
ATSC0v,2489.5313718827892
ATSC1Z,4.936562860438253
ATSC1c,-0.9071830974672571
ATSC1d,13.847750865051903
ATSC1i,-3.275623915039627
ATSC1m,28.096754178777566
ATSC1p,0.6021626306417652
ATSC1s,-10.673683198769703
ATSC1v,133.8363204201598
ATSC2Z,90.55286428296807
ATSC2c,0.39637784915043284
ATSC2d,-7.010380622837366
ATSC2i,9.597633619778733
ATSC2m,420.43578093925436
ATSC2p,1.0304109181100711
ATSC2s,11.783352556708955
ATSC2v,265.32310232359777
ATSC3Z,-122.53248750480587
ATSC3c,0.26752905111819464
ATSC3d,-17.062283737024217
ATSC3i,-12.435471832233857
ATSC3m,-594.3071656455206
ATSC3p,-4.573123935282548
ATSC3s,-21.830521914648216
ATSC3v,-1069.2514391606912
ATSC4Z,-116.14840445982317
ATSC4c,-0.9353287308604316
ATSC4d,-7.387543252595155
ATSC4i,-22.421271394170006
ATSC4m,-552.8647929061899
ATSC4p,-3.687402703140693
ATSC4s,-9.70758842752787
ATSC4v,-766.849257796561
ATSC5Z,75.73279507881585
ATSC5c,0.7790365733023671
ATSC5d,3.986159169550172
ATSC5i,-6.788027381114124
ATSC5m,342.45421698654366
ATSC5p,-0.25733636180027814
ATSC5s,60.83232410611305
ATSC5v,-40.37276661225811
ATSC6Z,-20.783544790465214
ATSC6c,-0.17858905818936793
ATSC6d,3.515570934256056
ATSC6i,-0.24840484213352051
ATSC6m,-84.76828054940412
ATSC6p,1.2339357635421078
ATSC6s,-36.70811707035756
ATSC6v,235.41411583611327
ATSC7Z,59.294117647058826
ATSC7c,-0.3092715171090429
ATSC7d,-2.941176470588236
ATSC7i,-8.021454768475627
ATSC7m,286.94419819607833
ATSC7p,-0.24232148490799998
ATSC7s,-8.742238562091506
ATSC7v,339.63352927178994
ATSC8Z,-43.93194925028837
ATSC8c,0.5442569192910771
ATSC8d,-2.930795847750865
ATSC8i,-7.663253661085964
ATSC8m,-211.4112792202998
ATSC8p,-1.053303906567253
ATSC8s,11.194588619761637
ATSC8v,-299.82088069331087
AXp-0d,0.7155296949107126
AXp-1d,0.4325670513946155
AXp-2d,0.27931658629072015
AXp-3d,0.17630683081758325
AXp-4d,0.11181386956577258
AXp-5d,0.07229982468152199
AXp-6d,0.044013345127330204
AXp-7d,0.027949461426746886
GATS1Z,0.7417495240110007
GATS1c,1.6794351796359945
GATS1d,0.8098130284625463
GATS1i,1.1780473413964514
GATS1m,0.745116976132128
GATS1p,0.9487035464436014
GATS1s,0.6363800051011463
GATS1v,0.8643860047998094
GATS2Z,0.6854328768333423
GATS2c,0.7426721934707085
GATS2d,1.4566623087523412
GATS2i,1.0392773736018492
GATS2m,0.6935775973406308
GATS2p,0.9357556024988849
GATS2s,0.5232686233461777
GATS2v,0.8794595419015838
GATS3Z,1.0293098203218018
GATS3c,0.9726028114093674
GATS3d,1.2705615051420376
GATS3i,1.1279358727929867
GATS3m,1.032876363118928
GATS3p,1.1353473760280384
GATS3s,0.9939898268834888
GATS3v,1.1077499681587546
GATS4Z,1.1143222084063236
GATS4c,1.3584955237975778
GATS4d,1.0470401813597356
GATS4i,1.0978600708078698
GATS4m,1.1121820111411036
GATS4p,1.073483602906354
GATS4s,1.1484627330772876
GATS4v,1.0668847767075917
GATS5Z,0.9642212853285449
GATS5c,0.9011642073535143
GATS5d,0.9630478264171964
GATS5i,0.9953961216710211
GATS5m,0.9633480381975471
GATS5p,0.9651993800453782
GATS5s,1.0808692012768097
GATS5v,0.9641394038907697
GATS6Z,1.0562268015462433
GATS6c,1.1923765472535302
GATS6d,0.9690149079216606
GATS6i,0.9966256633454347
GATS6m,1.0486730005857314
GATS6p,0.8946631921577007
GATS6s,1.3528428797768937
GATS6v,0.9047062707702871
GATS7Z,0.9281785487624288
GATS7c,1.261629005883036
GATS7d,1.0383172561629155
GATS7i,1.0594749099344578
GATS7m,0.9239038859860157
GATS7p,0.957629558359971
GATS7s,1.168986717603663
GATS7v,0.880814987362376
GATS8Z,1.1084098000846203
GATS8c,1.0011965239035368
GATS8d,1.0249196141479102
GATS8i,1.0284709475280718
GATS8m,1.101045792060872
GATS8p,0.9887773732880376
GATS8s,1.511077540087751
GATS8v,0.9791635703605445
MATS1Z,0.012575511835084404
MATS1c,-0.6839237160946742
MATS1d,0.35744908896034305
MATS1i,-0.03987535278856729
MATS1m,0.015073265299905467
MATS1p,0.048971984854446315
MATS1s,-0.08860436299631455
MATS1v,0.050772997164567416
MATS2Z,0.1368849048138238
MATS2c,0.1773268331553936
MATS2d,-0.10738136461609127
MATS2i,0.06933093223947447
MATS2m,0.1338453316310778
MATS2p,0.04972751138191666
MATS2s,0.05804462884537852
MATS2v,0.05972913798962905
MATS3Z,-0.13930305419718275
MATS3c,0.09001026754739733
MATS3d,-0.19655337354840424
MATS3i,-0.06755868114212965
MATS3m,-0.14228874453197307
MATS3p,-0.16597981147412652
MATS3s,-0.08087481632895051
MATS3v,-0.18102853874954894
MATS4Z,-0.11494582628798593
MATS4c,-0.27394031349651454
MATS4d,-0.07408221332901525
MATS4i,-0.10603511221595394
MATS4m,-0.11522562839940544
MATS4p,-0.11650201461561205
MATS4s,-0.03130625467957565
MATS4v,-0.11301804069405673
MATS5Z,0.08203043664390695
MATS5c,0.24972418226728196
MATS5d,0.043750158239866326
MATS5i,-0.03513533749628844
MATS5m,0.07811667485330002
MATS5p,-0.008898670002026262
MATS5s,0.21471641482674164
MATS5v,-0.0065123444468430935
MATS6Z,-0.02599092255322424
MATS6c,-0.0660950043579264
MATS6d,0.044548377667348746
MATS6i,-0.0014844707241743174
MATS6m,-0.02232470043104496
MATS6p,0.04926375736422551
MATS6s,-0.14959048900430663
MATS6v,0.04384220494171946
MATS7Z,0.07996615189337848
MATS7c,-0.12343724687512364
MATS7d,-0.0401929260450161
MATS7i,-0.05169603470254743
MATS7m,0.08149711357993997
MATS7p,-0.010433245240191406
MATS7s,-0.038419971706987806
MATS7v,0.06821234170970318
MATS8Z,-0.06295119790564843
MATS8c,0.23080180437934195
MATS8d,-0.04255426045016078
MATS8i,-0.05247424919130775
MATS8m,-0.06379723728324521
MATS8p,-0.048184807456115766
MATS8s,0.05227228254234978
MATS8v,-0.0639798496485147
MAXsOH,9.948831136888913
MINsOH,9.948831136888913
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,38.54437745846072
SpAD_D,358.51329405566287
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.45718812988158186
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-1.2704438277070849
SssssN,0
TMPC10,1054
TMWC10,141.29115442209624
TSRW10,80.72367288698639
VE1_Dt,5.389679665262183
VE2_Dt,0.17965598884207276
VE3_Dt,2.7830982405171882
VR1_Dt,193.62467400125672
VR2_Dt,6.454155800041891
VR3_Dt,6.364533903743333
Xc-3dv,1.2333979908226007
Xc-4dv,0.0625
Xc-5dv,0.2399076385487926
Xc-6dv,0.03224421994802429
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06804138174397717
Xch-6d,0.5109364745516073
Xch-7d,1.0097161056933144
Xp-0dv,16.599781535474314
Xp-1dv,9.506391998170638
Xp-2dv,7.577159711263308
Xp-3dv,5.330826753514922
Xp-4dv,3.61725328621732
Xp-5dv,2.427678383817943
Xp-6dv,1.321819724630561
Xp-7dv,0.7870759116076674
Xpc-4d,6.4044117029862075
Xpc-5d,10.13508944126751
Xpc-6d,15.870376323701905
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,1
nHBAcc,4
nHBDon,3
nHRing,1
nSpiro,0
naRing,3
piPC10,7.328242406120144
AATS0dv,8.745098039215685
AATS0pe,6.397190196078431
AATS0se,7.814340862745097
AATS1dv,8.351851851851851
AATS1pe,6.561685185185185
AATS1se,7.806818444444444
AATS2dv,7.241758241758242
AATS2pe,6.468593406593406
AATS2se,7.768700879120877
AATS3dv,5.661157024793388
AATS3pe,6.485552892561984
AATS3se,7.848934942148761
AATS4dv,4.58273381294964
AATS4pe,6.351371223021583
AATS4se,7.815841928057552
AATS5dv,5.165354330708661
AATS5pe,6.39581653543307
AATS5se,7.882004787401574
AATS6dv,4.8
AATS6pe,6.368278181818184
AATS6se,7.849309418181818
AATS7dv,5.264705882352941
AATS7pe,6.377416666666665
AATS7se,7.832920941176471
AATS8dv,5.28125
AATS8pe,6.559919791666666
AATS8se,8.0317905
AATSC0Z,7.26951172625913
AATSC0c,0.024563685385942727
AATSC0d,0.7174163783160321
AATSC0i,1.521232989511137
AATSC0m,34.518749071126486
AATSC0p,0.2277048777957977
AATSC0s,2.2308246828143026
AATSC0v,48.81434062515273
AATSC1Z,0.09141783074885655
AATSC1c,-0.016799686990134392
AATSC1d,0.2564398308342945
AATSC1i,-0.060659702130363466
AATSC1m,0.5203102625699549
AATSC1p,0.011151159826699356
AATSC1s,-0.19766079997721672
AATSC1v,2.4784503781511074
AATSC2Z,0.9950864206919569
AATSC2c,0.0043558005401146465
AATSC2d,-0.07703714970150952
AATSC2i,0.10546850131624981
AATSC2m,4.620173416914883
AATSC2p,0.011323196902308473
AATSC2s,0.12948739073306545
AATSC2v,2.9156384870725027
AATSC3Z,-1.0126651859901312
AATSC3c,0.0022109838935387986
AATSC3d,-0.14101060939689436
AATSC3i,-0.10277249448127154
AATSC3m,-4.911629468144799
AATSC3p,-0.03779441268828552
AATSC3s,-0.180417536484696
AATSC3v,-8.836788753394142
AATSC4Z,-0.8356000320850587
AATSC4c,-0.006728983675254903
AATSC4d,-0.05314779318413781
AATSC4i,-0.1613041107494245
AATSC4m,-3.977444553281942
AATSC4p,-0.026528077001012177
AATSC4s,-0.06983876566566813
AATSC4v,-5.516901135227058
AATSC5Z,0.5963212210930382
