DLiP-ID,P0006Z
AATSC4p,-0.043934770886055526
AATSC4s,-0.057827302542102846
AATSC4v,-10.20302569408963
AATSC5Z,-0.47582243361078064
AATSC5c,-0.0011752484682173092
AATSC5d,-0.0741498216409037
AATSC5i,-0.1204008018426848
AATSC5m,-2.3396976123107396
AATSC5p,-0.02232970179432434
AATSC5s,0.014935262253930505
AATSC5v,-4.60133764069039
AATSC6Z,0.12323712751774595
AATSC6c,0.003997492679972329
AATSC6d,-0.03854898569524017
AATSC6i,-0.020950032324553707
AATSC6m,0.5515785717958419
AATSC6p,0.0007569252948135452
AATSC6s,0.04040664272531098
AATSC6v,-0.5497625316696576
AATSC7Z,-0.860220998659466
AATSC7c,-0.0037383711649710276
AATSC7d,-0.02074986556798475
AATSC7i,-0.14918179452959324
AATSC7m,-4.074822967707917
AATSC7p,-0.019900625902736727
AATSC7s,-0.05624454593114892
AATSC7v,-4.890973745499716
AATSC8Z,0.28499123850053193
AATSC8c,-4.328017519763612e-05
AATSC8d,-0.03066524813818136
AATSC8i,0.15025862767414952
AATSC8m,1.3661539586723197
AATSC8p,0.0137533339287402
AATSC8s,-0.0058592527692596635
AATSC8v,3.1562846612430326
ATS0are,361.4743
ATS1are,409.7779
ATS2are,685.2415999999998
ATS3are,772.1998999999998
ATS4are,867.9715999999997
ATS5are,948.7989000000002
ATS6are,1015.8196999999999
ATS7are,967.2537999999997
ATS8are,909.0348999999999
ATSC0dv,245.9310344827586
ATSC0pe,6.11133793103448
ATSC0se,3.6258179999999993
ATSC1dv,139.24732461355535
ATSC1pe,0.7595363852556568
ATSC1se,0.35168499999999947
ATSC2dv,98.7146254458978
ATSC2pe,1.8027431629013149
ATSC2se,0.438459999999999
ATSC3dv,-87.06539833531508
ATSC3pe,-2.7117002378121113
ATSC3se,-1.8251670000000009
ATSC4dv,-110.76932223543402
ATSC4pe,-1.661723424494634
ATSC4se,-0.8006460000000004
ATSC5dv,-11.235434007134348
ATSC5pe,0.04527776456600362
ATSC5se,0.40023199999999903
ATSC6dv,-14.976218787158137
ATSC6pe,1.4237145065398356
ATSC6se,1.0448849999999992
ATSC7dv,-50.39952437574318
ATSC7pe,-2.240176813317474
ATSC7se,-1.2994409999999996
ATSC8dv,-26.508917954815697
ATSC8pe,0.33950749108203704
ATSC8se,0.2492000000000006
AXp-0dv,0.584126642350276
AXp-1dv,0.29075669656852654
AXp-2dv,0.15073455292302793
AXp-3dv,0.07453974604711804
AXp-4dv,0.038298945847677464
AXp-5dv,0.01950898937227487
AXp-6dv,0.010232331068596449
AXp-7dv,0.005051017437409919
BertzCT,1518.5162082879922
ECIndex,814
ETA_eta,31.108708316614837
GATS1dv,0.3531768287797452
GATS1pe,0.7140428482439488
GATS1se,0.7939791530523331
GATS2dv,0.8004728298124261
GATS2pe,0.8069043691293715
GATS2se,0.9401215885016231
GATS3dv,1.223134458494559
GATS3pe,1.286077361461521
GATS3se,1.3728649008051599
GATS4dv,1.172495133779816
GATS4pe,1.0802295452511768
GATS4se,1.1072388719877668
GATS5dv,1.0035740325294449
GATS5pe,1.0249452854163656
GATS5se,1.0180010910641404
GATS6dv,1.0226074542395351
GATS6pe,0.9399761366508868
GATS6se,0.9539292424997112
GATS7dv,1.0533091190329047
GATS7pe,1.1199292202138673
GATS7se,1.099484281364694
GATS8dv,1.0368760515984297
GATS8pe,0.8964894531814241
GATS8se,0.8029510857963635
LogEE_A,4.486566145572023
LogEE_D,193.57472849575242
MATS1dv,0.5212678827373166
MATS1pe,0.11441941644369377
MATS1se,0.08929667514020052
MATS2dv,0.21556209883467328
MATS2pe,0.15841700420899807
MATS2se,0.06494238245252762
MATS3dv,-0.172549333810922
MATS3pe,-0.21626508603947012
MATS3se,-0.24534524161921847
MATS4dv,-0.1920857939361948
MATS4pe,-0.11596088685094764
MATS4se,-0.09417239657043887
MATS5dv,-0.01766498410917926
MATS5pe,0.0028647413212005463
MATS5se,0.04268178196846422
MATS6dv,-0.02140587025612263
MATS6pe,0.08188996028827944
MATS6se,0.1012993231019618
MATS7dv,-0.07570794231435606
MATS7pe,-0.1354173590914985
MATS7se,-0.1323972321600046
MATS8dv,-0.041130412964548224
MATS8pe,0.021198125931296396
MATS8se,0.026225660991315826
MAXaaCH,2.1169958999567586
MAXaaNH,3.4655174739648946
MAXaaaC,0.9763379209708575
MAXaasC,1.1312229699295067
MAXaasN,1.8769033073641659
MAXsCH3,1.9519876259459246
MAXssNH,3.4987488452170994
MDEC-11,1.2257261360960827
MDEC-12,3.5062811440518082
MDEC-13,13.061940903112884
MDEC-22,2.012288256269654
MDEC-23,15.688007135928604
MDEC-33,22.96323212677103
MDEN-22,3.112625986185127
MDEN-23,1.5656225030095001
MDEO-22,0.19999999999999996
MINaaCH,2.0259156378600824
MINaaNH,3.4655174739648946
MINaaaC,0.7662502886957252
MINaasC,0.679678524187453
MINaasN,1.8769033073641659
MINsCH3,1.6731601266495884
MINssNH,3.4987488452170994
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5000000000000004
SM1_Dzi,1.9230154699601374
SM1_Dzm,1.4960324075727003
SM1_Dzp,-5.79186125595103
SM1_Dzv,-3.033261353820053
SddssSe,0
SpAD_Dt,868.5775880893998
SpAbs_A,43.44433191813112
SpAbs_D,387.1494569915049
SpMAD_A,1.316494906610034
SpMAD_D,11.7318017270153
SpMax_A,2.5656899616388844
SpMax_D,193.57472849575242
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,106.68
TpiPC10,10.232682747811468
VAdjMat,6.247927513443585
VE1_DzZ,5.633386469912459
VE1_Dzi,5.6297404335000705
VE1_Dzm,5.6333957739327545
VE1_Dzp,5.627754734276639
VE1_Dzv,5.636061185639764
VE2_DzZ,0.17070868090643815
VE2_Dzi,0.1705981949545476
VE2_Dzm,0.1707089628464471
VE2_Dzp,0.17053802225080725
VE2_Dzv,0.17078973289817467
VE3_DzZ,2.9226332342177055
VE3_Dzi,2.921985805387149
VE3_Dzm,2.922634885801999
VE3_Dzp,2.921633027222125
VE3_Dzv,2.9231079186670734
VR1_DzZ,237.26725327197613
VR1_Dzi,237.67950108517098
VR1_Dzm,237.26805510894624
VR1_Dzp,239.75353139869
VR1_Dzv,238.28542448014434
VR2_DzZ,7.1899167658174585
VR2_Dzi,7.2024091237930605
VR2_Dzm,7.189941063907462
VR2_Dzp,7.26525852723303
VR2_Dzv,7.220770438792253
VR3_DzZ,6.663109625223425
VR3_Dzi,6.664845600521466
VR3_Dzm,6.66311300468521
VR3_Dzp,6.673533911631946
VR3_Dzv,6.667391686124648
Xch-3dv,0.28867513459481287
Xch-4dv,0.14433756729740643
Xch-5dv,0.2308223424589868
Xch-6dv,0.32384249969754647
Xch-7dv,0.40864629828044796
Xpc-4dv,2.367070164299525
Xpc-5dv,3.3566462323686905
Xpc-6dv,4.246623966270363
Zagreb1,192.0
Zagreb2,238.0
fragCpx,388.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,3
n5aRing,3
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,25
nBondsD,0
nBondsM,25
nBondsO,38
nBondsS,38
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,4
AATS0are,6.23231551724138
AATS1are,6.504411111111111
AATS2are,6.344829629629628
AATS3are,6.489074789915965
AATS4are,6.382144117647057
AATS5are,6.325326000000001
AATS6are,6.15648303030303
AATS7are,6.160852229299361
AATS8are,5.980492763157894
AATSC0dv,4.240190249702734
AATSC0pe,0.10536789536266346
AATSC0se,0.06251410344827585
AATSC1dv,2.210274993865958
AATSC1pe,0.01205613309929614
AATSC1se,0.0055823015873015785
AATSC2dv,0.9140243096842389
AATSC2pe,0.016692066323160323
AATSC2se,0.004059814814814806
AATSC3dv,-0.7316420028177738
AATSC3pe,-0.022787396956404297
AATSC3se,-0.015337537815126057
AATSC4dv,-0.8144803105546619
AATSC4pe,-0.012218554591872308
AATSC4se,-0.0058871029411764735
AATSC5dv,-0.07490289338089565
AATSC5pe,0.00030185176377335745
AATSC5se,0.002668213333333327
AATSC6dv,-0.09076496234641296
AATSC6pe,0.008628572766908094
AATSC6se,0.006332636363636359
AATSC7dv,-0.32101607882638966
AATSC7pe,-0.014268642123041237
AATSC7se,-0.008276694267515922
AATSC8dv,-0.17440077601852433
AATSC8pe,0.0022336019150134014
AATSC8se,0.0016394736842105303
AETA_eta,0.9426881308065103
ATSC0are,6.48498793103448
ATSC1are,0.7567544887039331
ATSC2are,1.581703507728902
ATSC3are,-3.1609407550534865
ATSC4are,-1.5547665279429097
ATSC5are,0.1440260404280751
ATSC6are,1.7766377824019026
ATSC7are,-2.3858466409036816
ATSC8are,0.2799712841854852
BCUTZ-1h,8.033382312771684
BCUTZ-1l,5.664904256549217
BCUTc-1h,0.4389168833546131
BCUTc-1l,-0.5285363182128539
BCUTd-1h,3.303873374588721
BCUTd-1l,0.9876647259482673
BCUTi-1h,14.69284884324873
BCUTi-1l,10.92655691297589
BCUTm-1h,16.016014996058736
BCUTm-1l,11.677014754811983
BCUTp-1h,2.0259194903401636
BCUTp-1l,0.7157183685703783
BCUTs-1h,3.553871122027348
BCUTs-1l,1.2497067446306995
BCUTv-1h,20.923703346720778
BCUTv-1l,14.681750971104263
BalabanJ,1.1835736388805727
Diameter,14
ETA_beta,44.0
GATS1are,0.7441453801987267
GATS2are,0.8500167879621301
GATS3are,1.3417292355348556
GATS4are,1.087959698574243
GATS5are,1.0372437191146766
GATS6are,0.9304091052054316
GATS7are,1.1239654270469301
GATS8are,0.8847674523096178
HybRatio,0.3333333333333333
Lipinski,False
LogEE_Dt,434.2887940446999
MATS1are,0.1074319052027795
MATS2are,0.13098457148960596
MATS3are,-0.23756815014625599
MATS4are,-0.10224571006018625
MATS5are,0.008587536254155948
MATS6are,0.0963016594494919
MATS7are,-0.13591321737525322
MATS8are,0.016473607823020407
MAXssCH2,1.211330889813865
MAXsssCH,0.5824070138661795
MINssCH2,1.211330889813865
MINsssCH,0.5824070138661795
NsssssAs,0
RotRatio,0.13157894736842105
SM1_Dzpe,1.645731334149327
SM1_Dzse,1.478830552222472
SMR_VSA1,9.259957890773396
SMR_VSA2,0.0
SMR_VSA3,29.889083563413294
SMR_VSA4,7.04767198267719
SMR_VSA5,39.53076089108529
SMR_VSA6,12.426586145283864
SMR_VSA7,41.171609111956116
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,284.229958777383
SpAD_Dzi,277.3065216421488
SpAD_Dzm,284.27638195235795
SpAD_Dzp,372.75375479047983
SpAD_Dzv,341.4470070882369
SpAbs_Dt,868.5775880893999
SpDiam_A,5.002920491078188
SpDiam_D,283.8385467186928
SpMAD_Dt,26.320532972406056
SpMax_Dt,434.2887940446999
SsssssAs,0
VE1_Dzpe,5.63277357022781
VE1_Dzse,5.633469461912055
VE2_Dzpe,0.17069010818872152
VE2_Dzse,0.17071119581551683
VE3_Dzpe,2.9225244305644518
VE3_Dzse,2.922647966277847
VMcGowan,322.46000000000106
VR1_Dzpe,237.29254094128422
VR1_Dzse,237.26451016826252
VR2_Dzpe,7.190683058826794
VR2_Dzse,7.1898336414625
VR3_Dzpe,6.663216198387188
VR3_Dzse,6.663098063916364
mZagreb1,9.916666666666668
mZagreb2,6.944444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,3
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,53
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11181013674197379
AATSC1are,0.012011976011173542
AATSC2are,0.014645402849341684
AATSC3are,-0.026562527353390642
AATSC4are,-0.01143210682310963
AATSC5are,0.000960173602853834
AATSC6are,0.010767501711526682
AATSC7are,-0.015196475419768672
AATSC8are,0.0018419163433255608
AETA_beta,1.3333333333333333
BCUTdv-1h,6.033332189026349
BCUTdv-1l,0.9950264057253309
BCUTpe-1h,3.5152243122442437
BCUTpe-1l,2.213029057974611
BCUTse-1h,3.7233975969240825
BCUTse-1l,2.4088186055693117
ETA_alpha,15.466666666666669
ETA_dBeta,-2.0
ETA_eta_B,0.4911582713535836
ETA_eta_F,34.10560589379314
ETA_eta_L,7.527407572642151
ETA_eta_R,65.21431421040798
ETA_psi_1,0.5637910085054679
LabuteASA,189.70705716051475
LogEE_DzZ,142.16043393414606
LogEE_Dzi,138.71153401713383
LogEE_Dzm,142.18352529155996
LogEE_Dzp,185.8047420036095
LogEE_Dzv,170.44775251195296
PEOE_VSA1,19.560725015726934
PEOE_VSA2,4.681802935145185
PEOE_VSA3,9.967957041894417
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,5.156663257125445
PEOE_VSA7,45.74558898184712
PEOE_VSA8,35.49832152107824
PEOE_VSA9,29.44732923713625
SM1_Dzare,1.8711028385295485
SpAD_Dzpe,282.2869888559709
SpAD_Dzse,284.5095004065921
SpAbs_DzZ,282.8295835379972
SpAbs_Dzi,275.60186799923935
SpAbs_Dzm,282.8795564248463
SpAbs_Dzp,377.4013452631701
SpAbs_Dzv,343.92876637772594
SpDiam_Dt,583.8146966414222
SpMAD_DzZ,8.61302905386009
SpMAD_Dzi,8.403227928549965
SpMAD_Dzm,8.61443581673812
SpMAD_Dzp,11.295568326984238
SpMAD_Dzv,10.346879002673845
SpMax_DzZ,142.16043393414606
SpMax_Dzi,138.71153401713383
SpMax_Dzm,142.18352529155996
SpMax_Dzp,185.8047420036095
SpMax_Dzv,170.44775251195296
VE1_Dzare,5.63195905291011
VE2_Dzare,0.17066542584576092
VE3_Dzare,2.9223798168667514
VR1_Dzare,237.29636685211128
VR2_Dzare,7.190798995518524
VR3_Dzare,6.663232321439221
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,23
nAromBond,25
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46868686868686876
AETA_dBeta,-0.06060606060606061
AETA_eta_B,0.014883583980411624
AETA_eta_F,1.0335032089028224
AETA_eta_L,0.22810325977703488
AETA_eta_R,1.9761913397093327
BCUTare-1h,3.5696278681505214
BCUTare-1l,2.163457505905519
ETA_beta_s,23.0
ETA_dPsi_A,0.15020899149453204
ETA_dPsi_B,0.0
ETA_eta_BR,1.0071582713535836
ETA_eta_FL,8.395647718377361
ETA_eta_RL,15.923055291019512
LogEE_Dzpe,141.1933650744748
LogEE_Dzse,142.29956325033308
PEOE_VSA10,34.617066526596055
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,36.998881104690824
SlogP_VSA3,7.04767198267719
SlogP_VSA4,20.771211599071872
SlogP_VSA5,41.73205719858471
SlogP_VSA6,22.72219614235818
SlogP_VSA7,0.0
SlogP_VSA8,33.063229350707566
SlogP_VSA9,0.0
SpAD_Dzare,279.4687528514206
SpAbs_Dzpe,280.76100114322963
SpAbs_Dzse,283.12775687085355
SpDiam_DzZ,208.2073937757059
SpDiam_Dzi,203.08104302054105
SpDiam_Dzm,208.23778858234738
SpDiam_Dzp,266.39040148294066
SpDiam_Dzv,246.45187274291334
SpMAD_Dzpe,8.554151177453663
SpMAD_Dzse,8.621500012320974
SpMax_Dzpe,141.1933650744748
SpMax_Dzse,142.29956325033308
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.696969696969697
AETA_eta_BR,0.03051994761677526
AETA_eta_FL,0.2544135672235564
AETA_eta_RL,0.4825168270005913
DetourIndex,7091
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,11.74231054416132
EState_VSA4,67.5965701482329
EState_VSA5,12.841643245852019
EState_VSA6,7.109797541277533
EState_VSA7,38.56705358535586
EState_VSA8,37.67282484825045
EState_VSA9,14.243936411720604
ETA_beta_ns,21.0
ETA_shape_p,0.16163793103448273
ETA_shape_x,0.0
ETA_shape_y,0.47844827586206895
GhoseFilter,True
LogEE_Dzare,139.79107651172635
SlogP_VSA10,11.635725555670057
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,277.7536665591814
SpDiam_Dzpe,206.8636729811558
SpDiam_Dzse,208.39999393033054
SpMAD_Dzare,8.468750086406686
SpMax_Dzare,139.79107651172635
TopoPSA(NO),106.68
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,7.276333120548211
VSA_EState9,60.7236668794518
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.6363636363636364
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03131313131313126
FilterItLogS,-7.858150381403629
SpDiam_Dzare,204.96275941406992
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6022988505747123
ETA_epsilon_2,0.8313131313131312
ETA_epsilon_3,0.4483146067415723
ETA_epsilon_4,0.5504761904761898
ETA_epsilon_5,0.8009523809523809
AETA_beta_ns_d,0.030303030303030304
ETA_dEpsilon_A,0.15398424383314002
ETA_dEpsilon_B,0.051822660098522544
ETA_dEpsilon_C,-0.10216158373461748
ETA_dEpsilon_D,0.030360750360750366
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8181818181818182
MDEDescriptor,"1.2257261360960827,3.5062811440518082,13.061940903112884,0.0,2.012288256269654,15.688007135928604,0.0,22.96323212677103,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,3.112625986185127,1.5656225030095001,0.0"
APolDescriptor,68.21382499999999
BCUTDescriptor,"11.849999999999987,15.995933873087335,-0.3481104685049474,0.18579737920912284,5.334842864478735,11.390164830362984"
BPolDescriptor,37.102174999999995
TPSADescriptor,106.68
ALOGPDescriptor,"3.3886000000000007,11.482609960000005,128.3438"
XLogPDescriptor,4.587000000000001
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,443.2069732400001
ChiPathDescriptor,"22.852642193269507,15.923055291019514,15.28855762722991,13.060129921754495,11.817298618267964,9.398875444533546,7.349930645798606,5.586026092517176,19.27617919755911,11.048754469604008,8.74260406953562,6.037719429816561,4.4809766641782645,2.9068394164689555,1.8929812476903438,1.1617340106042817"
ChiChainDescriptor,"0.2886751345948129,0.16666666666666666,0.2710175098617139,0.9270490898782848,1.5337397182551415,0.2886751345948129,0.14433756729740646,0.0829392866888632,0.28657470007255004,0.40864629828044796"
AtomCountDescriptor,58
BondCountDescriptor,38
SmallRingDescriptor,"6,5,4,3,1,0,3,2,0,0,0"
ChiClusterDescriptor,"2.656836331646158,0.0,0.6962350207191368,0.0,1.209523675395123,0.0,0.22148060126964325,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,8,4,3,2,1,0"
ZagrebIndexDescriptor,192.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"68.36296746954886,2.071605074834814,27.71271249057177,5.814821948578896,21.897890541992822"
FractionalPSADescriptor,0.2407001839798038
WienerNumbersDescriptor,"3080.0,58.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.30989716820898,10.977186990584816,15.509494111975078,2.367070164299524,3.3566462323686905,3.8484855751507605"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,5,0,1,0,0,3,1,0,0,0,9,4,0,0,0,0,0,1,1,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.401662049861496,9.141498216409037,4.283164782867341"
AromaticAtomsCountDescriptor,23
AromaticBondsCountDescriptor,25
FragmentComplexityDescriptor,2913.09
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"37.06880018001725,41.90390102790613,61.09165588801668,63.510260783728576,64.42374786514927"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5468121576919891,-0.2362733622648396,0.045817057791437514,-0.1402685803027814,0.008701027525593041"
EccentricConnectivityIndexDescriptor,814
AutocorrelationDescriptorPolarizability,"2473.8558164693072,3058.9933262135564,4532.649635575842,4685.994143848326,4557.994583661131"
