DLiP-ID,I001GY
apol,70.39258299999999
bpol,34.519417000000004
nRot,12
ABCGG,16.745327780519727
ATS0Z,1276.0
ATS0d,191.0
ATS0i,10270.75207094422
ATS0m,5019.313376000003
ATS0p,92.98760405031898
ATS0s,184.19444444444446
ATS0v,13407.997165914188
ATS1Z,1524.0
ATS1d,243.0
ATS1i,9789.92617573176
ATS1m,5724.271167000003
ATS1p,119.06374924600004
ATS1s,190.80555555555557
ATS1v,17090.26931124171
ATS2Z,2107.0
ATS2d,376.0
ATS2i,17340.425642645347
ATS2m,7669.175020999998
ATS2p,176.61280451594308
ATS2s,297.9166666666665
ATS2v,24328.785676156094
ATS3Z,2163.0
ATS3d,414.0
ATS3i,24297.169187747517
ATS3m,7616.813514999999
ATS3p,197.1868191223189
ATS3s,352.77777777777777
ATS3v,25893.964823345697
ATS4Z,1966.0
ATS4d,393.0
ATS4i,24694.00364017797
ATS4m,6762.840573000001
ATS4p,190.01892340686595
ATS4s,339.05555555555554
ATS4v,24280.351652169447
ATS5Z,1823.0
ATS5d,366.0
ATS5i,24082.32767572417
ATS5m,6251.412094000001
ATS5p,179.22594117626204
ATS5s,329.8888888888888
ATS5v,22654.8487654062
ATS6Z,1738.0
ATS6d,351.0
ATS6i,22392.716949679863
ATS6m,6045.35831
ATS6p,168.814755005111
ATS6s,299.1111111111111
ATS6v,21585.670308607052
ATS7Z,1718.0
ATS7d,333.0
ATS7i,20177.23897717987
ATS7m,6037.741229999998
ATS7p,158.25655730747
ATS7s,292.88888888888886
ATS7v,20637.0045577369
ATS8Z,1643.0
ATS8d,311.0
ATS8i,18933.15364234988
ATS8m,5753.048639999998
ATS8p,150.21727247637605
ATS8s,287.5277777777777
ATS8v,19643.522644837496
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,15
C2SP3,3
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.2692307692307692
GGI10,0.12294867870625446
JGI10,0.005122861612760602
JGT10,0.28433111559768326
Kier1,25.103673469387754
Kier2,13.777777777777779
Kier3,8.033240997229917
MID_C,54.11557103032971
MID_N,10.23320354918804
MID_O,1.707981913817235
MID_X,0.0
MID_h,11.941185463005274
MPC10,114
MWC01,35.0
MWC02,5.081404364984463
MWC03,5.8998973535824915
MWC04,6.739336627357174
MWC05,7.5740450053721995
MWC06,8.42222295382501
MWC07,9.264923249746474
MWC08,10.117993910454674
MWC09,10.965591446387714
MWC10,11.821784220271333
NaaCH,12
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,5
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,3
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.823200000000003
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.5254529391317835
SRW05,2.3978952727983707
SRW06,6.9782137426306985
SRW07,4.727387818712341
SRW08,8.520985989654934
SRW09,6.823286122355687
SRW10,10.112167001239515
SaaCH,24.753529753497347
SaaNH,3.336994231783378
SaaSe,0
SaaaC,2.486669119661918
SaasC,5.502458806652816
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,10.320743327317485
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.5819852929976417
VE1_D,5.560281182674485
VE2_A,0.1119370404061763
VE2_D,0.17375878695857766
VE3_A,2.439068007628302
VE3_D,2.8787994892128985
VR1_A,10496.587856750293
VR1_D,210.62848664926173
VR2_A,328.01837052344666
VR2_D,6.582140207789429
VR3_A,10.421956327114614
VR3_D,6.5132466645996825
WPath,3938
Xc-3d,1.2859126777490135
Xc-4d,0.0
Xc-5d,0.13608276348795434
Xc-6d,0.0
Xp-0d,22.01201463280452
Xp-1d,15.813994385738887
Xp-2d,13.200723931700146
Xp-3d,10.90923636580724
Xp-4d,9.027123177570527
Xp-5d,7.1151836745918535
Xp-6d,4.697182866148588
Xp-7d,3.454389545096026
ZMIC0,108.7230481671781
ZMIC1,57.98359628541819
ZMIC2,31.18390322279818
ZMIC3,23.3010228263887
ZMIC4,22.705655576729836
ZMIC5,22.705655576729836
nAcid,0
nAtom,63
nBase,1
nRing,4
piPC1,3.8501476017100584
piPC2,4.409763389645481
piPC3,4.981034824319965
piPC4,5.55513744422163
piPC5,6.031436180173398
piPC6,6.165647607247939
piPC7,6.494309188642715
piPC8,6.851437045180307
piPC9,6.896334844618641
AATS0Z,20.253968253968253
AATS0d,3.0317460317460316
AATS0i,163.02781064990825
AATS0m,79.67164088888893
AATS0p,1.4759937150844282
AATS0s,2.923721340388007
AATS0v,212.82535183990774
AATS1Z,23.09090909090909
AATS1d,3.6818181818181817
AATS1i,148.33221478381455
AATS1m,86.73138131818186
AATS1p,1.8039962006969703
AATS1s,2.8909932659932664
AATS1v,258.9434744127532
AATS2Z,18.646017699115045
AATS2d,3.327433628318584
AATS2i,153.45509418270217
AATS2m,67.8688054955752
AATS2p,1.5629451727074608
AATS2s,2.636430678466075
AATS2v,215.2989882845672
AATS3Z,14.324503311258278
AATS3d,2.7417218543046356
AATS3i,160.90840521687096
AATS3m,50.44247360927152
AATS3p,1.3058729743199926
AATS3s,2.3362766740250183
AATS3v,171.48321075063376
AATS4Z,12.84967320261438
AATS4d,2.5686274509803924
AATS4i,161.3987166024704
AATS4m,44.20157237254903
AATS4p,1.2419537477572937
AATS4s,2.2160493827160495
AATS4v,158.6951088377088
AATS5Z,12.317567567567568
AATS5d,2.472972972972973
AATS5i,162.7184302413795
AATS5m,42.23927090540541
AATS5p,1.2109860890287976
AATS5s,2.2289789789789785
AATS5v,153.0733024689608
AATS6Z,12.594202898550725
AATS6d,2.5434782608695654
AATS6i,162.26606485275263
AATS6m,43.80694427536232
AATS6p,1.2232953261239927
AATS6s,2.1674718196457325
AATS6v,156.41790078700762
AATS7Z,13.744
AATS7d,2.664
AATS7i,161.41791181743895
AATS7m,48.301929839999985
AATS7p,1.2660524584597599
AATS7s,2.343111111111111
AATS7v,165.09603646189518
AATS8Z,14.042735042735043
AATS8d,2.658119658119658
AATS8i,161.82182600299043
AATS8m,49.17135589743588
AATS8p,1.2839083117638979
AATS8s,2.4575023741690405
AATS8v,167.893355938782
AMID_C,1.6911115946978035
AMID_N,0.31978761091212626
AMID_O,0.05337443480678859
AMID_X,0.0
AMID_h,0.3731620457189148
ATS0dv,362.0
ATS0pe,377.14659999999986
ATS0se,468.68569599999984
ATS1dv,383.0
ATS1pe,422.5320000000001
ATS1se,506.35849999999976
ATS2dv,495.0
ATS2pe,702.2544999999999
ATS2se,855.4713079999996
ATS3dv,450.0
ATS3pe,902.9556000000002
ATS3se,1123.8447399999995
ATS4dv,372.0
ATS4pe,901.8556000000001
ATS4se,1129.5623479999997
ATS5dv,362.0
ATS5pe,866.6368999999995
ATS5se,1089.525632
ATS6dv,358.0
ATS6pe,803.0755000000001
ATS6se,1010.9660800000001
ATS7dv,366.0
ATS7pe,740.4545000000002
ATS7se,925.682112
ATS8dv,346.0
ATS8pe,700.0901000000001
ATS8se,871.8290399999998
ATSC0Z,436.31746031746025
ATSC0c,0.9810947410640922
ATSC0d,29.079365079365083
ATSC0i,96.57266515160167
ATSC0m,2090.286921650794
ATSC0p,14.334973234257275
ATSC0s,37.400352733686084
ATSC0v,3233.915475007523
ATSC1Z,12.397581254724134
ATSC1c,-0.4316330116959754
ATSC1d,8.631141345427052
ATSC1i,-3.651423677489758
ATSC1m,63.14190533408963
ATSC1p,0.7595471220664329
ATSC1s,-3.4419039220626506
ATSC1v,173.81886953506336
ATSC2Z,-74.20433358528594
ATSC2c,-0.050382071860845486
ATSC2d,-2.094734189972289
ATSC2i,-25.753019834748695
ATSC2m,-353.7779822149151
ATSC2p,-2.3919168071831796
ATSC2s,-4.59199070574732
ATSC2v,-546.867859702263
ATSC3Z,-33.792642983119165
ATSC3c,-0.04011025529482644
ATSC3d,-4.301335348954399
ATSC3i,-0.42123009387991306
ATSC3m,-157.34114889317195
ATSC3p,0.007700841985354201
ATSC3s,-4.16636572324403
ATSC3v,-74.59114714168567
ATSC4Z,-76.35827664399093
ATSC4c,-0.13818149574249963
ATSC4d,-5.732426303854874
ATSC4i,-13.414794219644387
ATSC4m,-366.21151037414967
ATSC4p,-2.34449058612456
ATSC4s,-6.359410430839002
ATSC4v,-567.096173933668
ATSC5Z,-23.142605190224252
ATSC5c,0.4188318307782912
ATSC5d,2.5119677500629902
ATSC5i,22.181686649043296
ATSC5m,-113.85921044948357
ATSC5p,0.24795736465323825
ATSC5s,0.0453794686598922
ATSC5v,-130.06785121948118
ATSC6Z,50.63794406651549
ATSC6c,-0.3473021952002246
ATSC6d,3.4928193499622076
ATSC6i,1.7471745941089136
ATSC6m,245.91399679667413
ATSC6p,1.702626700522139
ATSC6s,-1.624758545393464
ATSC6v,435.76525904799246
ATSC7Z,14.354245401864459
ATSC7c,0.08692662754275216
ATSC7d,-1.4273116654069047
ATSC7i,-10.52656826744013
ATSC7m,71.89034761350464
ATSC7p,0.37590492834487743
ATSC7s,-2.774950309341844
ATSC7v,130.38507937887368
ATSC8Z,-39.49433106575962
ATSC8c,-0.030381393767704046
ATSC8d,-3.909297052154194
ATSC8i,4.685487492612531
ATSC8m,-188.31221246258488
ATSC8p,-0.30593003047397727
ATSC8s,3.7525195263290505
ATSC8v,-143.42837021496385
AXp-0d,0.6878754572751412
AXp-1d,0.45182841102111104
AXp-2d,0.2933494207044477
AXp-3d,0.19139011168082878
AXp-4d,0.12537671079959065
AXp-5d,0.0837080432304924
AXp-6d,0.05591884364462605
AXp-7d,0.03714397360318308
GATS1Z,0.92256290348185
GATS1c,1.5066739236174171
GATS1d,0.7753076617705438
GATS1i,1.2566665299672692
GATS1m,0.9222069134291843
GATS1p,1.0137219637117176
GATS1s,1.0012014181235152
GATS1v,0.9616656423051442
GATS2Z,1.056306468727786
GATS2c,1.0555117450708922
GATS2d,1.2547291030644974
GATS2i,1.284411830940743
GATS2m,1.0566774512081623
GATS2p,1.1194026511330701
GATS2s,0.9397110852747466
GATS2v,1.0908181180079655
GATS3Z,1.0139800919751136
GATS3c,1.0603595112799165
GATS3d,1.1225274010237427
GATS3i,1.0332374041471852
GATS3m,1.0131615188843013
GATS3p,0.976927744481395
GATS3s,0.8554003209137981
GATS3v,0.9864278611729554
GATS4Z,1.0476271998904336
GATS4c,1.0444052789776164
GATS4d,1.0730156691497559
GATS4i,1.0513737290893737
GATS4m,1.0485331221480725
GATS4p,1.0492433962946919
GATS4s,0.8470778248109576
GATS4v,1.0565698625600242
GATS5Z,1.0014094602460437
GATS5c,0.7577786023578333
GATS5d,0.8787693260946535
GATS5i,0.8759939410202932
GATS5m,1.0027751613413591
GATS5p,0.9702249126128746
GATS5s,0.8105121000940576
GATS5v,1.0010287499603754
GATS6Z,0.9184909146125425
GATS6c,1.0274803223999271
GATS6d,0.9424482627681792
GATS6i,0.9586170014601965
GATS6m,0.9194573433770408
GATS6p,0.931234125734931
GATS6s,0.7321010460534136
GATS6v,0.9310046550000414
GATS7Z,0.9657005238649594
GATS7c,0.9282427156478373
GATS7d,1.0831048034934496
GATS7i,1.0549562933177339
GATS7m,0.9651863686534842
GATS7p,0.9667478253175615
GATS7s,0.9325699330378192
GATS7v,0.9612717349442539
GATS8Z,1.0347676188770485
GATS8c,1.118398195939929
GATS8d,1.0569365132683908
GATS8i,1.008186629392918
GATS8m,1.034253050785824
GATS8p,0.977337769652605
GATS8s,0.7523188284883086
GATS8v,0.9931138959182713
MATS1Z,0.027122579108900466
MATS1c,-0.41995264279909394
MATS1d,0.2833217546645491
MATS1i,-0.03609147441976431
MATS1m,0.02883423232653404
MATS1p,0.050577161256845554
MATS1s,-0.08784552828101816
MATS1v,0.05130561176109222
MATS2Z,-0.09481756158117587
MATS2c,-0.028630384543253718
MATS2d,-0.0401611469644859
MATS2i,-0.14867435099165077
MATS2m,-0.09435979816376394
MATS2p,-0.09302748716204001
MATS2s,-0.06845219961957667
MATS2v,-0.0942791897273555
MATS3Z,-0.03231343815772228
MATS3c,-0.017057213309669247
MATS3d,-0.061713756904479625
MATS3i,-0.0018198214347711103
MATS3m,-0.031405088087431504
MATS3p,0.00022413254778052392
MATS3s,-0.04647777119183435
MATS3v,-0.009623260092949146
MATS4Z,-0.07206139149489832
MATS4c,-0.05799466715220824
MATS4d,-0.08117133316208576
MATS4i,-0.057197746253071564
MATS4m,-0.07213984515621231
MATS4p,-0.06734428176904392
MATS4s,-0.07001486815607122
MATS4v,-0.07220664580488494
MATS5Z,-0.022578156954975948
MATS5c,0.1817220244883388
MATS5d,0.036771214445886956
MATS5i,0.09777305448840064
MATS5m,-0.0231868150912537
MATS5p,0.0073630705138177975
MATS5s,0.0005164907433133435
MATS5v,-0.017120645508339118
MATS6Z,0.05298280356329402
MATS6c,-0.16160620939080805
MATS6d,0.054834345927472945
MATS6i,0.00825930591244415
MATS6m,0.053707978713981065
MATS6p,0.05422305920702709
MATS6s,-0.019832369017792305
MATS6v,0.06151561951777702
MATS7Z,0.016580908032596056
MATS7c,0.0446552391403401
MATS7d,-0.02473799126637556
MATS7i,-0.05493677117082063
MATS7m,0.017333857291032425
MATS7p,0.013216354212162877
MATS7s,-0.03739469961331697
MATS7v,0.020320283728751283
MATS8Z,-0.04874014954777468
MATS8c,-0.016674446762420282
MATS8d,-0.07238831037957671
MATS8i,0.026124937110867302
MATS8m,-0.04850955272380515
MATS8p,-0.011491584405399012
MATS8s,0.05402589252678849
MATS8v,-0.023881471696411877
MAXaaN,4.422522168343027
MAXsOH,8.839151346852141
MINaaN,4.422522168343027
MINsOH,8.839151346852141
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,11
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,42.387031286663145
SpAD_D,512.5505087254487
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.504597912558556
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,824
TMWC10,142.88719913198153
TSRW10,81.34806876356464
VE1_Dt,5.569689998642835
VE2_Dt,0.1740528124575886
VE3_Dt,2.8804902066561606
VR1_Dt,210.14419018706667
VR2_Dt,6.567005943345833
VR3_Dt,6.510944724845938
Xc-3dv,0.5876867328308999
Xc-4dv,0.0
Xc-5dv,0.050296115882772816
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.45412414523193145
Xch-7d,0.6314154825216765
Xp-0dv,18.27237788958126
Xp-1dv,11.241226887023293
Xp-2dv,7.881968714835976
Xp-3dv,5.4563092241531255
Xp-4dv,3.7489119558573933
Xp-5dv,2.4459880768935225
Xp-6dv,1.3726575160996257
Xp-7dv,0.8524062651617091
Xpc-4d,3.0067871544113935
Xpc-5d,4.884885148732477
Xpc-6d,6.619595693377566
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,66
nFRing,1
nHBAcc,5
nHBDon,5
nHRing,2
nSpiro,0
naRing,4
piPC10,7.215886024593109
AATS0dv,5.746031746031746
AATS0pe,5.986453968253966
AATS0se,7.439455492063489
AATS1dv,5.803030303030303
AATS1pe,6.402000000000001
AATS1se,7.6720984848484814
AATS2dv,4.380530973451328
AATS2pe,6.214641592920353
AATS2se,7.570542548672562
AATS3dv,2.980132450331126
AATS3pe,5.979838410596028
AATS3se,7.4426803973509905
AATS4dv,2.4313725490196076
AATS4pe,5.894481045751634
AATS4se,7.382760444444442
AATS5dv,2.445945945945946
AATS5pe,5.855654729729727
AATS5se,7.361659675675677
AATS6dv,2.5942028985507246
AATS6pe,5.819387681159421
AATS6se,7.325841159420291
AATS7dv,2.928
AATS7pe,5.923636000000001
AATS7se,7.405456896
AATS8dv,2.9572649572649574
AATS8pe,5.983676068376069
AATS8se,7.451530256410255
AATSC0Z,6.92567397329302
AATSC0c,0.015572932397842734
AATSC0d,0.46157722348198543
AATSC0i,1.5328994468508201
AATSC0m,33.17915748652054
AATSC0p,0.22753925768662342
AATSC0s,0.5936563925981918
AATSC0v,51.33199166678608
AATSC1Z,0.18784214022309295
AATSC1c,-0.006539894116605688
AATSC1d,0.13077486887010684
AATSC1i,-0.05532460117408724
AATSC1m,0.9566955353649944
AATSC1p,0.011508289728279287
AATSC1s,-0.05215005942519168
AATSC1v,2.6336192353797476
AATSC2Z,-0.6566755184538579
AATSC2c,-0.0004458590430163317
AATSC2d,-0.01853747070771937
AATSC2i,-0.22790283039600615
AATSC2m,-3.130778603671815
AATSC2p,-0.021167405373302473
AATSC2s,-0.040637085891569204
AATSC2v,-4.8395385814359555
AATSC3Z,-0.22379233763655076
AATSC3c,-0.0002656308297670625
AATSC3d,-0.028485664562611913
AATSC3i,-0.002789603270727901
AATSC3m,-1.04199436353094
AATSC3p,5.099895354539206e-05
AATSC3s,-0.02759182598174854
AATSC3v,-0.4939811068985806
AATSC4Z,-0.4990737035554963
AATSC4c,-0.0009031470309967296
AATSC4d,-0.037466838587286756
AATSC4i,-0.08767839359244697
AATSC4m,-2.393539283491174
AATSC4p,-0.015323467883167059
AATSC4s,-0.04156477405777126
AATSC4v,-3.7065109407429278
AATSC5Z,-0.1563689539880017
